degree value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1,"[0.9037199124726477, 0.912472647702407, 0.9148471615720524, 0.9061135371179039, 0.908695652173913, 0.8976034858387799, 0.9104803493449781, 0.9104803493449781, 0.9213973799126638, 0.9126637554585153]","[0.9037199124726477, 0.912472647702407, 0.9148471615720524, 0.9061135371179039, 0.908695652173913, 0.8976034858387799, 0.9104803493449781, 0.9104803493449781, 0.9213973799126638, 0.9126637554585153]","[0.9037199124726477, 0.912472647702407, 0.9148471615720524, 0.9061135371179039, 0.908695652173913, 0.8976034858387799, 0.9104803493449781, 0.9104803493449781, 0.9213973799126638, 0.9126637554585153]","[0.9037199124726477, 0.912472647702407, 0.9148471615720524, 0.9061135371179039, 0.908695652173913, 0.8976034858387799, 0.9104803493449781, 0.9104803493449781, 0.9213973799126638, 0.9126637554585153]","[0.9019025742441047, 0.9099306329741113, 0.9129158811245199, 0.9019476675531991, 0.9056743884804226, 0.8956962173599945, 0.9078580212932792, 0.9097626460656205, 0.92151522881093, 0.9119859194569302]","[0.9024593325507295, 0.9121176421264465, 0.9126531930402498, 0.9026363897499929, 0.906416896371285, 0.894360294238379, 0.9085302019217517, 0.9048148400283598, 0.9182502079656231, 0.9085671459146586]","[0.9020141197744936, 0.9109068441194794, 0.9125502240814953, 0.9022822505845435, 0.906022834027289, 0.8950036441010343, 0.907935540309693, 0.9070311806319431, 0.9197404865676803, 0.910109835440115]","[0.9040798339598283, 0.9128298775858475, 0.91535745548807, 0.9062397624337408, 0.9088102796419865, 0.8975942413390413, 0.9109363351707159, 0.9103652927980278, 0.9215377922422918, 0.9126645000130297]","[0.9037199124726477, 0.912472647702407, 0.9148471615720524, 0.9061135371179039, 0.908695652173913, 0.8976034858387799, 0.9104803493449781, 0.9104803493449781, 0.9213973799126638, 0.9126637554585153]","[0.9037217007873704, 0.9125379110593398, 0.9148789983613238, 0.906167810473058, 0.9087289457675918, 0.8975743085400372, 0.9104554465797636, 0.910181324358898, 0.9213310073477039, 0.9125150210663997]","[array([[ 92,   8,   0,   0],
       [ 11, 120,   0,   3],
       [  0,   0,  78,  11],
       [  0,   1,  10, 123]]), array([[ 91,   9,   0,   0],
       [  9, 124,   0,   1],
       [  0,   0,  81,   8],
       [  0,   2,  11, 121]]), array([[ 91,  10,   0,   0],
       [  6, 127,   0,   1],
       [  0,   0,  80,   9],
       [  0,   1,  12, 121]]), array([[ 93,   8,   0,   0],
       [  8, 126,   0,   0],
       [  0,   0,  76,  13],
       [  0,   0,  14, 120]]), array([[ 91,  10,   0,   0],
       [ 10, 125,   0,   0],
       [  0,   0,  79,  10],
       [  0,   1,  11, 123]]), array([[ 91,  10,   0,   0],
       [  9, 123,   0,   2],
       [  0,   0,  77,  13],
       [  0,   1,  12, 121]]), array([[ 95,   6,   0,   0],
       [ 11, 122,   0,   1],
       [  0,   0,  77,  12],
       [  0,   1,  10, 123]]), array([[ 92,   9,   0,   0],
       [  6, 128,   0,   0],
       [  0,   0,  75,  14],
       [  0,   2,  10, 122]]), array([[ 91,  10,   0,   0],
       [  6, 126,   0,   2],
       [  0,   0,  80,   9],
       [  0,   1,   8, 125]]), array([[ 92,   9,   0,   0],
       [  9, 124,   0,   1],
       [  0,   0,  77,  12],
       [  0,   1,   8, 125]])]","[0.8043478260869565, 0.8260869565217391, 0.782608695652174, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8, 0.8, 0.8888888888888888]","[0.8043478260869565, 0.8260869565217391, 0.782608695652174, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8, 0.8, 0.8888888888888888]","[0.8043478260869565, 0.8260869565217391, 0.782608695652174, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8, 0.8, 0.8888888888888888]","[0.8043478260869565, 0.8260869565217391, 0.782608695652174, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8, 0.8, 0.8888888888888888]","[0.8269230769230769, 0.8236111111111111, 0.8031746031746031, 0.8628787878787878, 0.7604166666666667, 0.9316378066378066, 0.8123885918003565, 0.7965593434343434, 0.817057942057942, 0.8916666666666667]","[0.811111111111111, 0.8263888888888888, 0.778030303030303, 0.8628787878787878, 0.7483766233766235, 0.9388888888888889, 0.7901515151515152, 0.7906565656565657, 0.8027777777777778, 0.8939393939393939]","[0.8112344720496895, 0.8239035087719297, 0.773859649122807, 0.8628787878787878, 0.7498258446534308, 0.934455391351943, 0.7946036967418546, 0.7928778446605272, 0.8042385057471264, 0.8916040100250627]","[0.8210702341137123, 0.8256038647342995, 0.8112491373360938, 0.8695652173913043, 0.7625925925925927, 0.9337662337662337, 0.8144979203802732, 0.7992283950617284, 0.8101565101565101, 0.8911111111111112]","[0.8043478260869565, 0.8260869565217391, 0.782608695652174, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8, 0.8, 0.8888888888888888]","[0.8057784229003511, 0.8249427917620137, 0.7816170861937451, 0.8695652173913043, 0.7548898951197802, 0.9327130085750777, 0.8004908103592314, 0.7988681380871534, 0.800095785440613, 0.8889445836814258]","[array([[12,  0,  0,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[11,  1,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 6,  5,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  1,  0, 14]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  1, 12]]), array([[11,  0,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 0,  6,  0,  3],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]])]"
2,"[0.949671772428884, 0.9540481400437637, 0.9323144104803494, 0.9432314410480349, 0.9586956521739131, 0.9368191721132898, 0.9432314410480349, 0.9301310043668122, 0.9454148471615721, 0.9432314410480349]","[0.949671772428884, 0.9540481400437637, 0.9323144104803494, 0.9432314410480349, 0.9586956521739131, 0.9368191721132898, 0.9432314410480349, 0.9301310043668122, 0.9454148471615721, 0.9432314410480349]","[0.949671772428884, 0.9540481400437637, 0.9323144104803494, 0.9432314410480349, 0.9586956521739131, 0.9368191721132898, 0.9432314410480349, 0.9301310043668122, 0.9454148471615721, 0.9432314410480349]","[0.949671772428884, 0.9540481400437637, 0.9323144104803494, 0.9432314410480349, 0.9586956521739131, 0.9368191721132898, 0.9432314410480349, 0.9301310043668122, 0.9454148471615721, 0.9432314410480349]","[0.9488914323086985, 0.9533518286088097, 0.9308207280329581, 0.9429828917883762, 0.9584564860426928, 0.9375824766685162, 0.9399470899470899, 0.9334725604256854, 0.9458897709100017, 0.9458429275780873]","[0.947331041422103, 0.951696713063894, 0.9318455973553083, 0.9417835314472249, 0.9549537912592757, 0.9346432031262828, 0.9423931073301863, 0.9255970813415402, 0.9427058859667621, 0.9386198388411706]","[0.9479700525463237, 0.9523542378019989, 0.9309070458137088, 0.9421456050154178, 0.9565706319702603, 0.9355554160438245, 0.9409402142885497, 0.9287188796607198, 0.9439039231747267, 0.9410840128033271]","[0.9504960980489529, 0.9546838886569522, 0.9341130051954405, 0.9446350592638803, 0.9592775041050904, 0.938718383232848, 0.9440678357708925, 0.9329556186474854, 0.9467910396085797, 0.9454559339058153]","[0.949671772428884, 0.9540481400437637, 0.9323144104803494, 0.9432314410480349, 0.9586956521739131, 0.9368191721132898, 0.9432314410480349, 0.9301310043668122, 0.9454148471615721, 0.9432314410480349]","[0.9499211861337737, 0.9541799633246119, 0.9327325182462926, 0.9436551778003306, 0.9588477379255623, 0.9371491396004182, 0.9434097297381124, 0.9306675704013329, 0.9456697364079812, 0.9432109493312593]","[array([[ 98,   0,   0,   2],
       [  2, 130,   0,   2],
       [  0,   0,  80,   9],
       [  0,   0,   8, 126]]), array([[ 99,   0,   0,   1],
       [  2, 130,   0,   2],
       [  0,   0,  80,   9],
       [  0,   0,   7, 127]]), array([[ 98,   0,   0,   3],
       [  6, 125,   0,   3],
       [  0,   0,  80,   9],
       [  0,   0,  10, 124]]), array([[ 99,   0,   0,   2],
       [  2, 128,   0,   4],
       [  0,   0,  80,   9],
       [  0,   0,   9, 125]]), array([[ 99,   0,   0,   2],
       [  0, 134,   0,   1],
       [  0,   0,  80,   9],
       [  0,   0,   7, 128]]), array([[ 99,   0,   0,   2],
       [  4, 126,   0,   4],
       [  0,   0,  79,  11],
       [  0,   0,   8, 126]]), array([[100,   0,   0,   1],
       [  5, 128,   0,   1],
       [  0,   0,  80,   9],
       [  0,   0,  10, 124]]), array([[ 97,   1,   0,   3],
       [  2, 127,   0,   5],
       [  0,   0,  76,  13],
       [  0,   0,   8, 126]]), array([[ 99,   0,   0,   2],
       [  3, 128,   0,   3],
       [  0,   0,  79,  10],
       [  0,   0,   7, 127]]), array([[100,   0,   0,   1],
       [  4, 127,   0,   3],
       [  0,   0,  76,  13],
       [  0,   0,   5, 129]])]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8260869565217391, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7111111111111111, 0.6888888888888889, 0.7555555555555555]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8260869565217391, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7111111111111111, 0.6888888888888889, 0.7555555555555555]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8260869565217391, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7111111111111111, 0.6888888888888889, 0.7555555555555555]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8260869565217391, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7111111111111111, 0.6888888888888889, 0.7555555555555555]","[0.7417557932263815, 0.8086271367521367, 0.7710375816993464, 0.853203781512605, 0.7545454545454545, 0.8324694311536418, 0.7272875816993464, 0.7831439393939393, 0.7063492063492064, 0.783288770053476]","[0.6916666666666667, 0.7944444444444444, 0.7507575757575758, 0.8106060606060606, 0.7532467532467533, 0.7934343434343434, 0.7123737373737373, 0.6946969696969696, 0.6795454545454546, 0.7512626262626263]","[0.7074404761904762, 0.7997702986118047, 0.7543876262626262, 0.819076797385621, 0.7523118140178031, 0.8023266722957125, 0.7170138888888888, 0.72012012012012, 0.685848252344416, 0.7630681818181818]","[0.7234364101371774, 0.8058923262727611, 0.7704958795112248, 0.846958348556814, 0.7536700336700336, 0.8273554256010396, 0.7388525780682643, 0.7543771043771044, 0.6957671957671958, 0.7686274509803923]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8260869565217391, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7111111111111111, 0.6888888888888889, 0.7555555555555555]","[0.7019409937888198, 0.8034963243435707, 0.759521848924023, 0.8247406933788008, 0.7530857795830572, 0.8145854833161335, 0.7330555555555555, 0.7137404070737403, 0.6854219948849105, 0.7583333333333333]","[array([[10,  0,  0,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  5, 10]]), array([[10,  1,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  0,  2, 13]]), array([[ 7,  3,  0,  1],
       [ 1,  8,  1,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  0, 13]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  0,  0, 14]]), array([[ 8,  1,  1,  1],
       [ 1,  9,  0,  0],
       [ 0,  1,  6,  3],
       [ 1,  0,  2, 11]]), array([[ 9,  1,  0,  1],
       [ 0,  8,  1,  1],
       [ 2,  0,  5,  2],
       [ 0,  0,  0, 15]]), array([[ 8,  2,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  2,  7,  1],
       [ 0,  0,  2, 13]]), array([[ 6,  0,  0,  5],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  1, 13]]), array([[ 9,  0,  0,  2],
       [ 2,  6,  0,  1],
       [ 0,  1,  5,  4],
       [ 1,  1,  2, 11]]), array([[ 8,  0,  0,  3],
       [ 1,  7,  0,  1],
       [ 2,  0,  7,  1],
       [ 0,  0,  3, 12]])]"
3,"[0.9212253829321663, 0.9277899343544858, 0.9148471615720524, 0.9104803493449781, 0.9217391304347826, 0.9237472766884531, 0.925764192139738, 0.9279475982532751, 0.9301310043668122, 0.9170305676855895]","[0.9212253829321663, 0.9277899343544858, 0.9148471615720524, 0.9104803493449781, 0.9217391304347826, 0.9237472766884531, 0.925764192139738, 0.9279475982532751, 0.9301310043668122, 0.9170305676855895]","[0.9212253829321663, 0.9277899343544858, 0.9148471615720524, 0.9104803493449781, 0.9217391304347826, 0.9237472766884531, 0.925764192139738, 0.9279475982532751, 0.9301310043668122, 0.9170305676855895]","[0.9212253829321663, 0.9277899343544858, 0.9148471615720524, 0.9104803493449781, 0.9217391304347826, 0.9237472766884531, 0.925764192139738, 0.9279475982532751, 0.9301310043668122, 0.9170305676855895]","[0.9355490551703013, 0.9420833333333334, 0.9293865212244208, 0.9233498405237536, 0.933598228910729, 0.934977230781746, 0.9373836686195457, 0.9443696273593181, 0.944375, 0.9341740576496673]","[0.9120501425456985, 0.9192248029515345, 0.9056583253495566, 0.901317406183013, 0.9120307536371615, 0.9149286570448089, 0.9168733178030196, 0.919348565327772, 0.9209384023258942, 0.9075239969913476]","[0.9197167308638166, 0.9269559418514122, 0.9129511853549738, 0.9081933660973014, 0.9191242368991932, 0.9218343705083499, 0.9239785669639236, 0.9275688524154782, 0.9289244708882572, 0.9156674253098818]","[0.9307005783093181, 0.9367851932895696, 0.9250010708401367, 0.9199300151815816, 0.9296952894099634, 0.9312726112013751, 0.9333765934581705, 0.9382937612803006, 0.9390229257641921, 0.9286039917763211]","[0.9212253829321663, 0.9277899343544858, 0.9148471615720524, 0.9104803493449781, 0.9217391304347826, 0.9237472766884531, 0.925764192139738, 0.9279475982532751, 0.9301310043668122, 0.9170305676855895]","[0.9219234425550576, 0.9286148928598169, 0.9154124816825999, 0.9110822398207343, 0.9221258379816883, 0.9244070226380801, 0.926447855793164, 0.9288696586631057, 0.9308955349335103, 0.9177233737630742]","[array([[ 94,   0,   0,   6],
       [  3, 125,   0,   6],
       [  0,   0,  71,  18],
       [  0,   0,   3, 131]]), array([[ 95,   0,   0,   5],
       [  1, 126,   0,   7],
       [  0,   0,  72,  17],
       [  0,   0,   3, 131]]), array([[ 95,   0,   0,   6],
       [  5, 123,   0,   6],
       [  0,   0,  70,  19],
       [  0,   0,   3, 131]]), array([[ 94,   0,   0,   7],
       [  6, 123,   0,   5],
       [  0,   0,  70,  19],
       [  0,   0,   4, 130]]), array([[ 96,   0,   0,   5],
       [  3, 127,   0,   5],
       [  0,   0,  70,  19],
       [  0,   0,   4, 131]]), array([[ 94,   0,   0,   7],
       [  3, 127,   0,   4],
       [  0,   0,  73,  17],
       [  0,   0,   4, 130]]), array([[ 95,   0,   0,   6],
       [  2, 127,   0,   5],
       [  0,   0,  72,  17],
       [  0,   0,   4, 130]]), array([[ 96,   0,   0,   5],
       [  1, 125,   0,   8],
       [  0,   0,  72,  17],
       [  0,   0,   2, 132]]), array([[ 94,   0,   0,   7],
       [  2, 127,   0,   5],
       [  0,   0,  73,  16],
       [  0,   0,   2, 132]]), array([[ 95,   0,   0,   6],
       [  4, 123,   0,   7],
       [  0,   0,  70,  19],
       [  0,   0,   2, 132]])]","[0.8043478260869565, 0.8695652173913043, 0.8260869565217391, 0.8043478260869565, 0.7555555555555555, 0.8, 0.8, 0.7111111111111111, 0.7777777777777778, 0.8]","[0.8043478260869565, 0.8695652173913043, 0.8260869565217391, 0.8043478260869565, 0.7555555555555555, 0.8, 0.8, 0.7111111111111111, 0.7777777777777778, 0.8]","[0.8043478260869565, 0.8695652173913043, 0.8260869565217391, 0.8043478260869565, 0.7555555555555555, 0.8, 0.8, 0.7111111111111111, 0.7777777777777778, 0.8]","[0.8043478260869565, 0.8695652173913043, 0.8260869565217391, 0.8043478260869565, 0.7555555555555555, 0.8, 0.8, 0.7111111111111111, 0.7777777777777778, 0.8]","[0.8365384615384616, 0.9125, 0.8625, 0.8520833333333333, 0.7569444444444444, 0.85, 0.8041666666666667, 0.8041666666666667, 0.805952380952381, 0.8215277777777779]","[0.7875, 0.8597222222222223, 0.8045454545454546, 0.7856060606060606, 0.7438311688311688, 0.7767676767676768, 0.781818181818182, 0.6790404040404041, 0.7522727272727272, 0.7979797979797979]","[0.8011802232854865, 0.8763475087004499, 0.8160714285714286, 0.7993357487922705, 0.7465293668954995, 0.7976190476190476, 0.7885918003565062, 0.7047847985347986, 0.7611413043478261, 0.8034024455077087]","[0.8209773318468971, 0.892391304347826, 0.851086956521739, 0.835144927536232, 0.7561728395061729, 0.8311111111111111, 0.8043209876543209, 0.7751851851851852, 0.7936507936507937, 0.8101851851851852]","[0.8043478260869565, 0.8695652173913043, 0.8260869565217391, 0.8043478260869565, 0.7555555555555555, 0.8, 0.8, 0.7111111111111111, 0.7777777777777778, 0.8]","[0.8031870189307261, 0.870321778250167, 0.8214285714285714, 0.8009346775887419, 0.7520840749216037, 0.7996472663139329, 0.7973380867498515, 0.7073056573056573, 0.7681159420289855, 0.7982987772461456]","[array([[11,  0,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 9,  0,  0,  3],
       [ 1,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  0, 15]]), array([[ 9,  2,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[10,  1,  0,  0],
       [ 1,  7,  0,  2],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[ 9,  2,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 12]]), array([[ 9,  0,  0,  2],
       [ 1,  8,  0,  1],
       [ 0,  0,  5,  4],
       [ 0,  0,  1, 14]]), array([[ 8,  2,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 8,  0,  0,  3],
       [ 2,  5,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[10,  1,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 7,  1,  0,  3],
       [ 1,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]])]"
4,"[0.7986870897155361, 0.7768052516411379, 0.777292576419214, 0.7729257641921398, 0.7760869565217391, 0.7886710239651417, 0.8296943231441049, 0.8034934497816594, 0.7903930131004366, 0.7903930131004366]","[0.7986870897155361, 0.7768052516411379, 0.777292576419214, 0.7729257641921398, 0.7760869565217391, 0.7886710239651417, 0.8296943231441049, 0.8034934497816594, 0.7903930131004366, 0.7903930131004366]","[0.7986870897155361, 0.7768052516411379, 0.777292576419214, 0.7729257641921398, 0.7760869565217391, 0.7886710239651417, 0.8296943231441049, 0.8034934497816594, 0.7903930131004366, 0.7903930131004366]","[0.7986870897155361, 0.7768052516411379, 0.777292576419214, 0.7729257641921398, 0.7760869565217391, 0.7886710239651417, 0.8296943231441049, 0.8034934497816594, 0.7903930131004366, 0.7903930131004366]","[0.8982300884955752, 0.8919491525423728, 0.8919491525423728, 0.8907563025210083, 0.8918067226890756, 0.895021645021645, 0.9080188679245282, 0.8995535714285714, 0.8956521739130434, 0.8956521739130434]","[0.7750436022136509, 0.7522719268824417, 0.7526360991792622, 0.7466264738162564, 0.752693827435178, 0.7636397221811734, 0.808776232310469, 0.7786816141785233, 0.7647155395566388, 0.7677634189714461]","[0.8015830876941987, 0.7806176050997987, 0.7803804082748247, 0.7747363692623614, 0.781288951960988, 0.7904108738405842, 0.8321878111677264, 0.8044727899014658, 0.7914809058537282, 0.7948938881631189]","[0.8806374779729285, 0.8732707784742054, 0.8735474798312486, 0.8721514806796081, 0.8729905005480453, 0.8774108970187401, 0.8923539589684436, 0.8824469744229569, 0.8778811467628631, 0.8778811467628631]","[0.7986870897155361, 0.7768052516411379, 0.777292576419214, 0.7729257641921398, 0.7760869565217391, 0.7886710239651417, 0.8296943231441049, 0.8034934497816594, 0.7903930131004366, 0.7903930131004366]","[0.8055551673835164, 0.7845454670651212, 0.7845253832824901, 0.7800973650768587, 0.7843022124824288, 0.7953381881885689, 0.8354451774578542, 0.8094728887595115, 0.7967119934825304, 0.7980805612481796]","[array([[ 68,   0,   0,  32],
       [  0, 109,   0,  25],
       [  0,   0,  54,  35],
       [  0,   0,   0, 134]]), array([[ 63,   0,   0,  37],
       [  0, 105,   0,  29],
       [  0,   0,  53,  36],
       [  0,   0,   0, 134]]), array([[ 60,   0,   0,  41],
       [  0, 107,   0,  27],
       [  0,   0,  55,  34],
       [  0,   0,   0, 134]]), array([[ 64,   0,   0,  37],
       [  0, 106,   0,  28],
       [  0,   0,  50,  39],
       [  0,   0,   0, 134]]), array([[ 64,   0,   0,  37],
       [  0, 104,   0,  31],
       [  0,   0,  54,  35],
       [  0,   0,   0, 135]]), array([[ 64,   0,   0,  37],
       [  0, 110,   0,  24],
       [  0,   0,  54,  36],
       [  0,   0,   0, 134]]), array([[ 74,   0,   0,  27],
       [  0, 114,   0,  20],
       [  0,   0,  58,  31],
       [  0,   0,   0, 134]]), array([[ 66,   0,   0,  35],
       [  0, 113,   0,  21],
       [  0,   0,  55,  34],
       [  0,   0,   0, 134]]), array([[ 63,   0,   0,  38],
       [  0, 111,   0,  23],
       [  0,   0,  54,  35],
       [  0,   0,   0, 134]]), array([[ 68,   0,   0,  33],
       [  0, 106,   0,  28],
       [  0,   0,  54,  35],
       [  0,   0,   0, 134]])]","[0.6521739130434783, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.5777777777777777, 0.5555555555555556, 0.6]","[0.6521739130434783, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.5777777777777777, 0.5555555555555556, 0.6]","[0.6521739130434783, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.5777777777777777, 0.5555555555555556, 0.6]","[0.6521739130434783, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.5777777777777777, 0.5555555555555556, 0.6]","[0.8392857142857143, 0.8671875, 0.8293010752688172, 0.8435960591133005, 0.765, 0.8125, 0.8136363636363636, 0.809375, 0.713392857142857, 0.6553418803418802]","[0.6152777777777778, 0.5930555555555556, 0.5886363636363636, 0.6363636363636364, 0.6409090909090909, 0.6070707070707071, 0.5242424242424243, 0.5353535353535354, 0.5247474747474747, 0.5520202020202021]","[0.6440422322775264, 0.6280618630430896, 0.6184006211180124, 0.667478354978355, 0.6461538461538462, 0.6327380952380952, 0.5479166666666666, 0.5694489907255864, 0.5582933182688384, 0.5591173054587688]","[0.8059006211180124, 0.826766304347826, 0.7954651706404863, 0.8084172199614479, 0.7475555555555555, 0.7722222222222223, 0.7737373737373738, 0.7680555555555556, 0.6734126984126984, 0.6387274453941121]","[0.6521739130434783, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.5777777777777777, 0.5555555555555556, 0.6]","[0.6446980129844581, 0.6255684512472889, 0.622215095868215, 0.6690193864106907, 0.6492877492877492, 0.6295238095238095, 0.5572222222222222, 0.5705473722494999, 0.5562969239835824, 0.5744844496064008]","[array([[ 5,  0,  0,  7],
       [ 0,  4,  1,  4],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[ 5,  0,  0,  7],
       [ 0,  5,  0,  4],
       [ 0,  0,  4,  6],
       [ 0,  0,  0, 15]]), array([[ 5,  1,  0,  5],
       [ 0,  5,  0,  5],
       [ 0,  0,  4,  6],
       [ 0,  0,  0, 15]]), array([[ 6,  0,  0,  5],
       [ 1,  4,  0,  5],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[ 4,  3,  0,  4],
       [ 1,  7,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  0, 14]]), array([[ 3,  0,  0,  8],
       [ 1,  6,  0,  3],
       [ 0,  0,  5,  4],
       [ 0,  0,  0, 15]]), array([[ 4,  0,  1,  6],
       [ 0,  3,  0,  6],
       [ 0,  0,  4,  6],
       [ 0,  0,  0, 15]]), array([[ 4,  0,  0,  7],
       [ 0,  4,  0,  5],
       [ 0,  0,  4,  6],
       [ 0,  0,  1, 14]]), array([[ 5,  0,  0,  6],
       [ 1,  4,  0,  4],
       [ 0,  0,  4,  6],
       [ 2,  0,  1, 12]]), array([[ 4,  1,  0,  6],
       [ 2,  4,  1,  2],
       [ 3,  0,  4,  3],
       [ 0,  0,  0, 15]])]"
