reg_alpha value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1e-05,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.717391304347826, 0.7333333333333333, 0.8666666666666667, 0.7333333333333333, 0.7777777777777778, 0.7555555555555555, 0.7555555555555555]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.717391304347826, 0.7333333333333333, 0.8666666666666667, 0.7333333333333333, 0.7777777777777778, 0.7555555555555555, 0.7555555555555555]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.717391304347826, 0.7333333333333333, 0.8666666666666667, 0.7333333333333333, 0.7777777777777778, 0.7555555555555555, 0.7555555555555555]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.717391304347826, 0.7333333333333333, 0.8666666666666667, 0.7333333333333333, 0.7777777777777778, 0.7555555555555555, 0.7555555555555555]","[0.7166167166167166, 0.8371991978609625, 0.8185160427807487, 0.741529304029304, 0.7267857142857143, 0.8878787878787879, 0.7426948051948052, 0.7807765151515151, 0.7833333333333334, 0.7826388888888888]","[0.7, 0.8222222222222223, 0.8022727272727272, 0.7045454545454546, 0.7256493506493507, 0.8462121212121212, 0.7308080808080808, 0.7623737373737374, 0.7411616161616161, 0.7512626262626263]","[0.7019927536231884, 0.8254870645817441, 0.806547619047619, 0.7124554367201426, 0.7233766233766233, 0.8558441558441559, 0.7256912442396313, 0.7627077223851418, 0.7462962962962962, 0.7604731525784156]","[0.7085957520740129, 0.8332538944431527, 0.8102185538246919, 0.7323220258002866, 0.7370370370370372, 0.8795959595959595, 0.7484126984126984, 0.7819444444444444, 0.7805555555555556, 0.7739506172839505]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.717391304347826, 0.7333333333333333, 0.8666666666666667, 0.7333333333333333, 0.7777777777777778, 0.7555555555555555, 0.7555555555555555]","[0.6968336483931946, 0.8256306033672713, 0.8035714285714286, 0.7148821979384641, 0.7325252525252525, 0.863030303030303, 0.7303396484041647, 0.7724991854024112, 0.7539094650205761, 0.7581877252052692]","[array([[ 8,  1,  1,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  4, 10]]), array([[10,  1,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[10,  1,  0,  0],
       [ 0,  9,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 9,  0,  1,  1],
       [ 3,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  1,  1, 12]]), array([[ 6,  5,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 12]]), array([[ 9,  1,  0,  1],
       [ 1,  9,  0,  0],
       [ 0,  1,  6,  2],
       [ 0,  0,  0, 15]]), array([[ 6,  3,  1,  1],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  2, 12]]), array([[ 8,  1,  1,  1],
       [ 3,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[ 8,  1,  0,  2],
       [ 1,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  2,  1, 12]])]"
0.01,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.717391304347826, 0.8478260869565217, 0.7391304347826086, 0.6739130434782609, 0.7333333333333333, 0.7777777777777778, 0.7111111111111111, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111]","[0.717391304347826, 0.8478260869565217, 0.7391304347826086, 0.6739130434782609, 0.7333333333333333, 0.7777777777777778, 0.7111111111111111, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111]","[0.717391304347826, 0.8478260869565217, 0.7391304347826086, 0.6739130434782609, 0.7333333333333333, 0.7777777777777778, 0.7111111111111111, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111]","[0.717391304347826, 0.8478260869565217, 0.7391304347826086, 0.6739130434782609, 0.7333333333333333, 0.7777777777777778, 0.7111111111111111, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111]","[0.724463036963037, 0.8539491758241758, 0.7452380952380953, 0.6688948306595366, 0.7319444444444444, 0.7679292929292929, 0.7199675324675324, 0.6673202614379085, 0.7254464285714286, 0.7378968253968253]","[0.7208333333333333, 0.8375, 0.7462121212121212, 0.6590909090909091, 0.7233766233766233, 0.7679292929292929, 0.7002525252525253, 0.6568181818181819, 0.6994949494949495, 0.6924242424242424]","[0.7184495987300468, 0.8421774193548387, 0.7435176892073444, 0.6623803827751196, 0.7258771929824561, 0.7679292929292929, 0.6995007680491552, 0.6605968045112781, 0.7019807583474817, 0.706109022556391]","[0.7268763844850802, 0.849035475394171, 0.7452380952380954, 0.6722080136402387, 0.7328395061728394, 0.7777777777777778, 0.7322510822510823, 0.6680319535221496, 0.7185846560846562, 0.7263668430335097]","[0.717391304347826, 0.8478260869565217, 0.7391304347826086, 0.6739130434782609, 0.7333333333333333, 0.7777777777777778, 0.7111111111111111, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111]","[0.718382496731174, 0.8454488078541375, 0.7401331801631652, 0.6713386727688787, 0.731150097465887, 0.7777777777777778, 0.7115036695681858, 0.6657024505708716, 0.7057989058668176, 0.7090810359231411]","[array([[ 9,  2,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  2,  3, 10]]), array([[ 7,  2,  1,  1],
       [ 4,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  2,  1, 12]]), array([[ 7,  3,  0,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 8,  2,  1,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  1, 13]]), array([[ 6,  5,  0,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  9,  1],
       [ 0,  1,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  5,  5],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  3, 11]]), array([[ 7,  1,  1,  2],
       [ 1,  6,  0,  2],
       [ 1,  0,  6,  3],
       [ 0,  0,  2, 13]])]"
0.1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.782608695652174, 0.8043478260869565, 0.8260869565217391, 0.7391304347826086, 0.7333333333333333, 0.7111111111111111, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.8260869565217391, 0.7391304347826086, 0.7333333333333333, 0.7111111111111111, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.8260869565217391, 0.7391304347826086, 0.7333333333333333, 0.7111111111111111, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.8260869565217391, 0.7391304347826086, 0.7333333333333333, 0.7111111111111111, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.8444444444444444]","[0.8214743589743589, 0.8096230158730158, 0.8614832535885167, 0.7435160427807487, 0.7282467532467531, 0.7308080808080808, 0.7327380952380952, 0.6833333333333333, 0.674599358974359, 0.8599227569815804]","[0.7875, 0.7986111111111112, 0.8106060606060606, 0.7295454545454545, 0.7282467532467531, 0.6863636363636363, 0.7207070707070706, 0.6757575757575758, 0.6573232323232323, 0.8373737373737373]","[0.7877380952380952, 0.8016313407954274, 0.8206550802139037, 0.7337121212121211, 0.7282467532467531, 0.6984848484848485, 0.7220927593911466, 0.6767353165522503, 0.6535714285714286, 0.8419747284878863]","[0.8160535117056856, 0.8061162870945481, 0.8489702517162472, 0.7410485933503838, 0.7333333333333333, 0.7259259259259259, 0.7365608465608466, 0.695925925925926, 0.6827991452991453, 0.8583481877599525]","[0.782608695652174, 0.8043478260869565, 0.8260869565217391, 0.7391304347826086, 0.7333333333333333, 0.7111111111111111, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.8444444444444444]","[0.7850931677018633, 0.8029137372252192, 0.8228900255754475, 0.7373188405797101, 0.7333333333333333, 0.7094949494949495, 0.7309240639885802, 0.6899228748199, 0.6632804232804232, 0.844604566972988]","[array([[11,  0,  0,  1],
       [ 1,  6,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[10,  1,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  0, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 11]]), array([[ 6,  4,  0,  1],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  3],
       [ 1,  0,  0, 14]]), array([[ 8,  2,  1,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 7,  3,  1,  0],
       [ 3,  6,  0,  0],
       [ 0,  1,  6,  3],
       [ 2,  0,  1, 12]]), array([[ 9,  2,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  7,  3],
       [ 2,  0,  3, 10]]), array([[ 8,  1,  2,  0],
       [ 0,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]])]"
1,"[1.0, 0.9956236323851203, 0.9978165938864629, 1.0, 0.9978260869565218, 1.0, 0.9978165938864629, 0.9978165938864629, 1.0, 1.0]","[1.0, 0.9956236323851203, 0.9978165938864629, 1.0, 0.9978260869565218, 1.0, 0.9978165938864629, 0.9978165938864629, 1.0, 1.0]","[1.0, 0.9956236323851203, 0.9978165938864629, 1.0, 0.9978260869565218, 1.0, 0.9978165938864629, 0.9978165938864629, 1.0, 1.0]","[1.0, 0.9956236323851203, 0.9978165938864629, 1.0, 0.9978260869565218, 1.0, 0.9978165938864629, 0.9978165938864629, 1.0, 1.0]","[1.0, 0.9947469746974698, 0.9981481481481481, 1.0, 0.9981617647058824, 1.0, 0.9975490196078431, 0.9981481481481481, 1.0, 1.0]","[1.0, 0.9962686567164178, 0.9981343283582089, 1.0, 0.9981481481481481, 1.0, 0.9981343283582089, 0.9981343283582089, 1.0, 1.0]","[1.0, 0.99548691168475, 0.9981343023822453, 1.0, 0.9981481227451681, 1.0, 0.997832143318389, 0.9981343023822453, 1.0, 1.0]","[1.0, 0.9956696107247487, 0.9978327672650817, 1.0, 0.9978420716112532, 1.0, 0.9978379998287524, 0.9978327672650817, 1.0, 1.0]","[1.0, 0.9956236323851203, 0.9978165938864629, 1.0, 0.9978260869565218, 1.0, 0.9978165938864629, 0.9978165938864629, 1.0, 1.0]","[1.0, 0.995626992428723, 0.9978165634866452, 1.0, 0.997826057135632, 1.0, 0.9978178829585397, 0.9978165634866452, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  1, 133,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   1, 133]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   1,   0, 133]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   1,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  1, 133,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   1,   0, 133]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.8260869565217391, 0.7391304347826086, 0.7391304347826086, 0.7391304347826086, 0.7111111111111111, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.8, 0.7777777777777778]","[0.8260869565217391, 0.7391304347826086, 0.7391304347826086, 0.7391304347826086, 0.7111111111111111, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.8, 0.7777777777777778]","[0.8260869565217391, 0.7391304347826086, 0.7391304347826086, 0.7391304347826086, 0.7111111111111111, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.8, 0.7777777777777778]","[0.8260869565217391, 0.7391304347826086, 0.7391304347826086, 0.7391304347826086, 0.7111111111111111, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.8, 0.7777777777777778]","[0.8417277167277166, 0.7421271538918598, 0.7421271538918598, 0.7554788961038961, 0.6979166666666666, 0.8348214285714286, 0.6467320261437908, 0.6666666666666666, 0.8334134615384615, 0.7861890968508616]","[0.8388888888888889, 0.7291666666666665, 0.7295454545454545, 0.7378787878787879, 0.702922077922078, 0.805050505050505, 0.6419191919191919, 0.6568181818181817, 0.8, 0.7702020202020202]","[0.834802295821786, 0.7340293668954996, 0.7341507177033493, 0.7400183074632378, 0.6912593984962405, 0.8112231182795699, 0.6427657685881369, 0.6550932667637472, 0.800132275132275, 0.7722561612364244]","[0.8414954610606785, 0.7431346715234184, 0.7398408638817847, 0.7479707792207791, 0.7104497354497354, 0.832936507936508, 0.6608278867102396, 0.6765432098765432, 0.8278846153846154, 0.7859625668449197]","[0.8260869565217391, 0.7391304347826086, 0.7391304347826086, 0.7391304347826086, 0.7111111111111111, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.8, 0.7777777777777778]","[0.8285758306617441, 0.7393418565316885, 0.7377002288329519, 0.737646262846867, 0.7023391812865497, 0.819778972520908, 0.6619778613199666, 0.676417261863486, 0.7988594944150498, 0.7758180172653856]","[array([[10,  1,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 9,  2,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]]), array([[ 9,  2,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 2,  1,  1, 11]]), array([[ 5,  5,  1,  0],
       [ 1,  9,  0,  0],
       [ 2,  0,  6,  2],
       [ 0,  0,  2, 12]]), array([[10,  1,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  0, 14]]), array([[ 6,  4,  1,  0],
       [ 3,  5,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 4,  3,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 11]]), array([[ 7,  2,  1,  1],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]])]"
