min_samples_split value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
2,"[0.8424507658643327, 0.8555798687089715, 0.8427947598253275, 0.8733624454148472, 0.8391304347826087, 0.8387799564270153, 0.8668122270742358, 0.8580786026200873, 0.8296943231441049, 0.8318777292576419]","[0.8424507658643327, 0.8555798687089715, 0.8427947598253275, 0.8733624454148472, 0.8391304347826087, 0.8387799564270153, 0.8668122270742358, 0.8580786026200873, 0.8296943231441049, 0.8318777292576419]","[0.8424507658643327, 0.8555798687089715, 0.8427947598253275, 0.8733624454148472, 0.8391304347826087, 0.8387799564270153, 0.8668122270742358, 0.8580786026200873, 0.8296943231441049, 0.8318777292576419]","[0.8424507658643327, 0.8555798687089715, 0.8427947598253275, 0.8733624454148472, 0.8391304347826087, 0.8387799564270153, 0.8668122270742358, 0.8580786026200873, 0.8296943231441049, 0.8318777292576419]","[0.8347076371001475, 0.8534132213013602, 0.836114156920078, 0.8726023533204385, 0.8353260869565218, 0.8370348978140878, 0.8655418007786289, 0.8554299590880114, 0.824627184139785, 0.825197443480149]","[0.8397786349153111, 0.8528756498406842, 0.8387207914150462, 0.8642306185171595, 0.8352249457155454, 0.8336288852765874, 0.8602444031926252, 0.8555537613965992, 0.8290217479738917, 0.8263445537912839]","[0.8364776957322596, 0.8524004453016873, 0.8370793603472723, 0.8671251661082169, 0.8338684147261122, 0.8343924401585553, 0.8618798163327238, 0.8549027299876928, 0.8258250363937923, 0.8250853075948134]","[0.8458572231623276, 0.8583431508771605, 0.8443330928607301, 0.8739060093642923, 0.841542218021424, 0.8406192889225443, 0.8665498764619918, 0.8584628665413275, 0.8339030350518852, 0.8325077346535312]","[0.8424507658643327, 0.8555798687089715, 0.8427947598253275, 0.8733624454148472, 0.8391304347826087, 0.8387799564270153, 0.8668122270742358, 0.8580786026200873, 0.8296943231441049, 0.8318777292576419]","[0.8434524259766935, 0.8560974779334672, 0.8432537734842948, 0.8724119406171067, 0.8391551607311102, 0.8387209103830807, 0.8657317234375647, 0.8577711670633168, 0.8308191034805396, 0.8315744748607085]","[array([[ 80,   8,  11,   1],
       [ 15, 113,   2,   4],
       [  6,   0,  75,   8],
       [  2,   5,  10, 117]]), array([[ 83,   7,   3,   7],
       [ 16, 114,   0,   4],
       [  1,   0,  75,  13],
       [  2,   1,  12, 119]]), array([[ 80,  11,   8,   2],
       [  9, 116,   1,   8],
       [  6,   0,  74,   9],
       [  5,   1,  12, 116]]), array([[ 79,  11,   7,   4],
       [  6, 125,   0,   3],
       [  3,   0,  74,  12],
       [  0,   5,   7, 122]]), array([[ 78,  12,   3,   8],
       [  8, 123,   2,   2],
       [  2,   0,  75,  12],
       [  2,   3,  20, 110]]), array([[ 77,   8,   7,   9],
       [ 11, 115,   1,   7],
       [  3,   0,  75,  12],
       [  2,   4,  10, 118]]), array([[ 77,  12,   3,   9],
       [  6, 126,   0,   2],
       [  2,   0,  77,  10],
       [  4,   3,  10, 117]]), array([[ 80,  11,   3,   7],
       [  9, 121,   0,   4],
       [  2,   0,  78,   9],
       [  2,   4,  14, 114]]), array([[ 84,   9,   4,   4],
       [ 16, 114,   1,   3],
       [  4,   0,  73,  12],
       [  8,   2,  15, 109]]), array([[ 75,  14,   7,   5],
       [ 11, 119,   1,   3],
       [  6,   1,  74,   8],
       [  2,   5,  14, 113]])]","[0.5869565217391305, 0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.5555555555555556, 0.5777777777777777, 0.6222222222222222, 0.8, 0.5555555555555556]","[0.5869565217391305, 0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.5555555555555556, 0.5777777777777777, 0.6222222222222222, 0.8, 0.5555555555555556]","[0.5869565217391305, 0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.5555555555555556, 0.5777777777777777, 0.6222222222222222, 0.8, 0.5555555555555556]","[0.5869565217391305, 0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.5555555555555556, 0.5777777777777777, 0.6222222222222222, 0.8, 0.5555555555555556]","[0.5867673992673992, 0.7105614973262032, 0.6328983516483516, 0.6482683982683982, 0.6832167832167833, 0.5425420168067228, 0.5714285714285714, 0.5969251336898396, 0.8247023809523809, 0.5542207792207792]","[0.5819444444444444, 0.6930555555555555, 0.6212121212121212, 0.6530303030303031, 0.689935064935065, 0.5320707070707071, 0.5714646464646465, 0.5969696969696969, 0.8022727272727272, 0.5575757575757576]","[0.5773809523809524, 0.6864001035196687, 0.6208491461100569, 0.6484903481273717, 0.6851851851851851, 0.5323863636363636, 0.5609371849163138, 0.5916125541125541, 0.8013888888888889, 0.5474747474747474]","[0.5984233158146202, 0.707781136169883, 0.6333313425704731, 0.6532091097308489, 0.689013209013209, 0.5522253345782758, 0.5888888888888889, 0.6080213903743316, 0.8297619047619048, 0.5598845598845599]","[0.5869565217391305, 0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.5555555555555556, 0.5777777777777777, 0.6222222222222222, 0.8, 0.5555555555555556]","[0.5864389233954452, 0.6882932757223873, 0.6262993977394605, 0.6507248767960518, 0.6875955320399765, 0.5493434343434344, 0.5734198203042727, 0.6104232804232804, 0.8026748971193415, 0.5498540965207631]","[array([[7, 3, 0, 2],
       [4, 4, 1, 0],
       [1, 0, 7, 2],
       [0, 0, 6, 9]]), array([[ 7,  4,  0,  1],
       [ 1,  8,  0,  0],
       [ 1,  0,  5,  4],
       [ 2,  0,  1, 12]]), array([[ 9,  2,  0,  0],
       [ 3,  5,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[ 6,  3,  1,  1],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 2,  0,  3, 10]]), array([[ 6,  3,  1,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 10]]), array([[ 3,  6,  0,  2],
       [ 5,  5,  0,  0],
       [ 1,  0,  5,  3],
       [ 0,  1,  2, 12]]), array([[ 4,  5,  2,  0],
       [ 2,  5,  1,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  4, 10]]), array([[ 5,  3,  1,  2],
       [ 5,  3,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 3,  0,  1, 11]]), array([[4, 4, 1, 2],
       [2, 6, 0, 1],
       [1, 0, 6, 3],
       [0, 1, 5, 9]])]"
4,"[0.8577680525164114, 0.862144420131291, 0.8318777292576419, 0.8668122270742358, 0.8456521739130435, 0.8736383442265795, 0.8777292576419214, 0.8318777292576419, 0.8056768558951966, 0.8275109170305677]","[0.8577680525164114, 0.862144420131291, 0.8318777292576419, 0.8668122270742358, 0.8456521739130435, 0.8736383442265795, 0.8777292576419214, 0.8318777292576419, 0.8056768558951966, 0.8275109170305677]","[0.8577680525164114, 0.862144420131291, 0.8318777292576419, 0.8668122270742358, 0.8456521739130435, 0.8736383442265795, 0.8777292576419214, 0.8318777292576419, 0.8056768558951966, 0.8275109170305677]","[0.8577680525164114, 0.862144420131291, 0.8318777292576419, 0.8668122270742358, 0.8456521739130435, 0.8736383442265795, 0.8777292576419214, 0.8318777292576419, 0.8056768558951966, 0.8275109170305677]","[0.8651522686174585, 0.8651848151848152, 0.8304552903237113, 0.8636335480297304, 0.8420511682934042, 0.8809526741392409, 0.8738320459226948, 0.8326161531195749, 0.7994867692071446, 0.8272905988060062]","[0.8477800603722958, 0.8546666946168036, 0.8202487949616697, 0.8598527553577092, 0.8420272926169021, 0.8634796315452441, 0.8768876719971176, 0.820466723009715, 0.8031731984199594, 0.8312630860604089]","[0.8540822053509648, 0.8579903359265402, 0.8204397737290701, 0.8614968247582461, 0.8411219787019848, 0.8696608368543145, 0.8744884333869707, 0.8240247662398816, 0.800025351647843, 0.8225186279525731]","[0.8603108638307929, 0.8644910159133353, 0.8345289545358495, 0.86634927876631, 0.8476920257706106, 0.8763463966147454, 0.8813335422027295, 0.8325322488650428, 0.8113435954128911, 0.8417380389292237]","[0.8577680525164114, 0.862144420131291, 0.8318777292576419, 0.8668122270742358, 0.8456521739130435, 0.8736383442265795, 0.8777292576419214, 0.8318777292576419, 0.8056768558951966, 0.8275109170305677]","[0.8567905024868846, 0.8615247289076393, 0.8285129758719714, 0.8663413387378762, 0.8459150962602986, 0.8725703756693364, 0.8786752220694348, 0.8298128675504737, 0.8072230242127257, 0.8279573985445705]","[array([[ 75,  14,   2,   9],
       [  9, 121,   0,   4],
       [  2,   0,  73,  14],
       [  2,   5,   4, 123]]), array([[ 77,  13,   3,   7],
       [  7, 123,   0,   4],
       [  0,   1,  75,  13],
       [  0,   3,  12, 119]]), array([[ 65,  26,   8,   2],
       [  2, 127,   1,   4],
       [  6,   0,  74,   9],
       [  4,   3,  12, 115]]), array([[ 81,  10,   6,   4],
       [ 11, 121,   0,   2],
       [  3,   0,  74,  12],
       [  1,   5,   7, 121]]), array([[ 80,  10,   3,   8],
       [  7, 123,   1,   4],
       [  2,   0,  75,  12],
       [  3,   2,  19, 111]]), array([[ 77,  12,   2,  10],
       [  5, 126,   0,   3],
       [  2,   0,  75,  13],
       [  3,   4,   4, 123]]), array([[ 89,   5,   3,   4],
       [ 13, 119,   0,   2],
       [  4,   0,  77,   8],
       [  6,   1,  10, 117]]), array([[ 70,  16,   5,  10],
       [  7, 123,   0,   4],
       [  3,   0,  71,  15],
       [  3,   4,  10, 117]]), array([[ 83,   7,   6,   5],
       [ 18, 112,   1,   3],
       [  7,   0,  68,  14],
       [  6,   4,  18, 106]]), array([[ 83,  13,   4,   1],
       [  6, 123,   3,   2],
       [  6,   0,  78,   5],
       [  5,   4,  30,  95]])]","[0.5869565217391305, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.6444444444444445, 0.7111111111111111, 0.6888888888888889]","[0.5869565217391305, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.6444444444444445, 0.7111111111111111, 0.6888888888888889]","[0.5869565217391305, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.6444444444444445, 0.7111111111111111, 0.6888888888888889]","[0.5869565217391305, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.6444444444444445, 0.7111111111111111, 0.6888888888888889]","[0.5833333333333334, 0.6461675579322639, 0.6347853535353536, 0.6785714285714286, 0.6741258741258741, 0.6473039215686275, 0.5674603174603174, 0.6320261437908498, 0.7647508741258742, 0.6967754467754468]","[0.5847222222222223, 0.6166666666666667, 0.6257575757575757, 0.6757575757575757, 0.6603896103896104, 0.6348484848484848, 0.5664141414141414, 0.6303030303030304, 0.71010101010101, 0.7146464646464645]","[0.5769601790399752, 0.6170419254658385, 0.6279569892473118, 0.673072554631775, 0.6545075295075296, 0.6177205882352942, 0.5608941852603111, 0.6291666666666667, 0.7142857142857143, 0.6932353878006051]","[0.5914855072463768, 0.6514570254979463, 0.6368302591128677, 0.6803830227743272, 0.6794509194509194, 0.6504793028322441, 0.5850088183421517, 0.637763253449528, 0.7555264180264181, 0.702633169299836]","[0.5869565217391305, 0.6304347826086957, 0.6304347826086957, 0.6739130434782609, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.6444444444444445, 0.7111111111111111, 0.6888888888888889]","[0.5821282135595267, 0.628341884958142, 0.6313931743805518, 0.6734755152068235, 0.6613033057477502, 0.6250653594771242, 0.5758545563819398, 0.6388888888888888, 0.7132275132275132, 0.6832096406009449]","[array([[ 5,  5,  0,  2],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[ 6,  5,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 1,  1,  1, 12]]), array([[ 7,  4,  0,  0],
       [ 1,  7,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[ 7,  2,  1,  1],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 2,  0,  3, 10]]), array([[ 8,  1,  1,  1],
       [ 6,  4,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 10]]), array([[ 3,  6,  0,  2],
       [ 2,  8,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 5,  4,  2,  0],
       [ 3,  4,  1,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  4, 10]]), array([[ 5,  3,  2,  1],
       [ 2,  6,  0,  1],
       [ 1,  0,  6,  3],
       [ 1,  0,  2, 12]]), array([[ 9,  0,  0,  2],
       [ 4,  5,  0,  0],
       [ 1,  0,  8,  1],
       [ 2,  0,  3, 10]]), array([[7, 3, 0, 1],
       [0, 8, 0, 1],
       [0, 1, 8, 1],
       [2, 0, 5, 8]])]"
6,"[0.8665207877461707, 0.849015317286652, 0.8558951965065502, 0.8602620087336245, 0.8478260869565217, 0.840958605664488, 0.8558951965065502, 0.8384279475982532, 0.851528384279476, 0.851528384279476]","[0.8665207877461707, 0.849015317286652, 0.8558951965065502, 0.8602620087336245, 0.8478260869565217, 0.840958605664488, 0.8558951965065502, 0.8384279475982532, 0.851528384279476, 0.851528384279476]","[0.8665207877461707, 0.849015317286652, 0.8558951965065502, 0.8602620087336245, 0.8478260869565217, 0.840958605664488, 0.8558951965065502, 0.8384279475982532, 0.851528384279476, 0.851528384279476]","[0.8665207877461707, 0.849015317286652, 0.8558951965065502, 0.8602620087336245, 0.8478260869565217, 0.840958605664488, 0.8558951965065502, 0.8384279475982532, 0.851528384279476, 0.851528384279476]","[0.8706791977354321, 0.8468967540877448, 0.8493079816271033, 0.858590460946642, 0.8425752865874453, 0.8392201848760946, 0.8531905865656256, 0.8344188304110675, 0.8485452628107918, 0.8473563061931089]","[0.8533561126949522, 0.8422530605399966, 0.8511339730317153, 0.8505982851345674, 0.8457493314874559, 0.8342754051524556, 0.8496968932177471, 0.8313319928336955, 0.8434114332110723, 0.8487375947053031]","[0.8591795105526322, 0.8442737897114327, 0.8494403346611095, 0.8522999987661137, 0.8433244756426306, 0.8355604991678915, 0.8507849543448665, 0.8308236539972783, 0.8455068297631188, 0.8474618660369307]","[0.8681543763373997, 0.8501028556206072, 0.8577360551088354, 0.8620786259968378, 0.8508649375044909, 0.8421114583045749, 0.8550488039331291, 0.8395704090740314, 0.8508830830634388, 0.851594005649763]","[0.8665207877461707, 0.849015317286652, 0.8558951965065502, 0.8602620087336245, 0.8478260869565217, 0.840958605664488, 0.8558951965065502, 0.8384279475982532, 0.851528384279476, 0.851528384279476]","[0.8646433242911802, 0.8492424578410939, 0.8559920681319685, 0.8588694565575171, 0.8486570213783337, 0.8403969982669949, 0.8548567723361696, 0.837112183124049, 0.8507338116782874, 0.8509758182590798]","[array([[ 75,  18,   4,   3],
       [  2, 127,   1,   4],
       [  6,   0,  71,  12],
       [  2,   5,   4, 123]]), array([[ 84,   7,   2,   7],
       [ 10, 121,   0,   3],
       [  2,   0,  69,  18],
       [  0,   4,  16, 114]]), array([[ 82,   9,   8,   2],
       [  7, 124,   1,   2],
       [  6,   2,  74,   7],
       [  4,   6,  12, 112]]), array([[ 75,  20,   5,   1],
       [  4, 128,   1,   1],
       [  3,   2,  74,  10],
       [  4,   2,  11, 117]]), array([[ 83,   7,   3,   8],
       [  9, 122,   2,   2],
       [  2,   0,  75,  12],
       [  3,   2,  20, 110]]), array([[ 75,  10,   7,   9],
       [  9, 118,   1,   6],
       [  3,   0,  75,  12],
       [  2,   4,  10, 118]]), array([[ 75,  14,   3,   9],
       [  8, 123,   0,   3],
       [  2,   0,  77,  10],
       [  6,   1,  10, 117]]), array([[ 74,  17,   3,   7],
       [  5, 127,   1,   1],
       [  2,   0,  74,  13],
       [  5,   1,  19, 109]]), array([[ 77,  16,   4,   4],
       [  8, 123,   0,   3],
       [  6,   0,  73,  10],
       [  5,   4,   8, 117]]), array([[ 78,  12,   5,   6],
       [  9, 122,   1,   2],
       [  2,   2,  78,   7],
       [  7,   5,  10, 112]])]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.6444444444444445, 0.6444444444444445, 0.6444444444444445, 0.7111111111111111, 0.6222222222222222]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.6444444444444445, 0.6444444444444445, 0.6444444444444445, 0.7111111111111111, 0.6222222222222222]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.6444444444444445, 0.6444444444444445, 0.6444444444444445, 0.7111111111111111, 0.6222222222222222]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.6444444444444445, 0.6444444444444445, 0.6444444444444445, 0.7111111111111111, 0.6222222222222222]","[0.5565025252525253, 0.6733630952380952, 0.579229797979798, 0.6464285714285715, 0.7157925407925407, 0.639764239028945, 0.654265873015873, 0.6202991452991453, 0.7316293183940243, 0.6378621378621379]","[0.5597222222222222, 0.6555555555555556, 0.5757575757575757, 0.646969696969697, 0.6853896103896104, 0.6275252525252526, 0.6396464646464647, 0.6381313131313131, 0.6906565656565656, 0.6441919191919192]","[0.5547740318538281, 0.6567221870827185, 0.5769601790399753, 0.6450664278250485, 0.6857575295075296, 0.6278409090909091, 0.6403059499661934, 0.6231375540300026, 0.6945676691729323, 0.6289938364151257]","[0.565135046113307, 0.6756599378881988, 0.5854468599033816, 0.6583850931677019, 0.7164879564879565, 0.6435833592696338, 0.6643298059964727, 0.6316239316239316, 0.7252764809627554, 0.6301920301920302]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.6444444444444445, 0.6444444444444445, 0.6444444444444445, 0.7111111111111111, 0.6222222222222222]","[0.5618007149711586, 0.6676200166836254, 0.5856647228168599, 0.6537380660319192, 0.6890810835255279, 0.6386363636363637, 0.6482728570355345, 0.6323925756420036, 0.7040284043441939, 0.6149762155959058]","[array([[ 5,  5,  0,  2],
       [ 3,  5,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[10,  1,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  2,  2, 11]]), array([[ 7,  4,  0,  0],
       [ 3,  5,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[ 5,  4,  1,  1],
       [ 3,  6,  0,  1],
       [ 0,  1,  8,  1],
       [ 2,  1,  1, 11]]), array([[ 8,  1,  1,  1],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 10]]), array([[ 5,  4,  0,  2],
       [ 3,  7,  0,  0],
       [ 1,  0,  5,  3],
       [ 0,  1,  2, 12]]), array([[ 7,  2,  2,  0],
       [ 2,  5,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[ 4,  4,  1,  2],
       [ 3,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 9,  0,  0,  2],
       [ 5,  4,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[5, 2, 2, 2],
       [0, 8, 0, 1],
       [0, 0, 7, 3],
       [2, 1, 4, 8]])]"
8,"[0.8577680525164114, 0.862144420131291, 0.8471615720524017, 0.8755458515283843, 0.8152173913043478, 0.8649237472766884, 0.8449781659388647, 0.851528384279476, 0.8646288209606987, 0.8318777292576419]","[0.8577680525164114, 0.862144420131291, 0.8471615720524017, 0.8755458515283843, 0.8152173913043478, 0.8649237472766884, 0.8449781659388647, 0.851528384279476, 0.8646288209606987, 0.8318777292576419]","[0.8577680525164114, 0.862144420131291, 0.8471615720524017, 0.8755458515283843, 0.8152173913043478, 0.8649237472766884, 0.8449781659388647, 0.851528384279476, 0.8646288209606987, 0.8318777292576419]","[0.8577680525164114, 0.862144420131291, 0.8471615720524017, 0.8755458515283843, 0.8152173913043478, 0.8649237472766884, 0.8449781659388647, 0.851528384279476, 0.8646288209606987, 0.8318777292576419]","[0.8628248072623376, 0.8671696540569089, 0.83897107675845, 0.8688819584994053, 0.8106035113937469, 0.8673097815510438, 0.8438774572397086, 0.8491030132600765, 0.863573466799529, 0.8298231842442981]","[0.8465277544859969, 0.8512187657219521, 0.8412329829327055, 0.8709728972226419, 0.8117375969806718, 0.8572360967440028, 0.8446355661895218, 0.8469088670564189, 0.8557667082321179, 0.8229050265415607]","[0.8523673268839677, 0.8569236736813859, 0.8398153775624537, 0.8698311029522618, 0.8101734219794711, 0.8611672214663177, 0.843049898309733, 0.8466921509523715, 0.8590096792409037, 0.8245283860569689]","[0.8595961646987431, 0.8651888805533633, 0.8479706538016001, 0.8760994252281826, 0.8157545418374892, 0.8665748405501988, 0.8498216530141568, 0.851630669620848, 0.8644043488528763, 0.8334082451540621]","[0.8577680525164114, 0.862144420131291, 0.8471615720524017, 0.8755458515283843, 0.8152173913043478, 0.8649237472766884, 0.8449781659388647, 0.851528384279476, 0.8646288209606987, 0.8318777292576419]","[0.8565030036889913, 0.8614393817914764, 0.8473276058207289, 0.8757257911766003, 0.8146545336528751, 0.864662754573763, 0.8460925165842972, 0.8504024952116845, 0.863899083808881, 0.830959083625581]","[array([[ 76,  14,   4,   6],
       [  6, 122,   1,   5],
       [  4,   0,  71,  14],
       [  1,   6,   4, 123]]), array([[ 79,  11,   3,   7],
       [  6, 121,   2,   5],
       [  1,   1,  70,  17],
       [  2,   2,   6, 124]]), array([[ 78,  13,   8,   2],
       [  9, 120,   1,   4],
       [  6,   0,  74,   9],
       [  5,   1,  12, 116]]), array([[ 87,   7,   5,   2],
       [  5, 124,   1,   4],
       [  6,   1,  74,   8],
       [  5,   2,  11, 116]]), array([[ 73,  16,   5,   7],
       [ 12, 117,   0,   6],
       [  3,   0,  75,  11],
       [  3,   4,  18, 110]]), array([[ 79,  10,   2,  10],
       [ 12, 120,   0,   2],
       [  2,   0,  75,  13],
       [  4,   2,   5, 123]]), array([[ 82,   7,   3,   9],
       [ 20, 111,   0,   3],
       [  2,   0,  77,  10],
       [  6,   1,  10, 117]]), array([[ 75,  15,   3,   8],
       [  8, 123,   0,   3],
       [  1,   1,  78,   9],
       [  4,   2,  14, 114]]), array([[ 82,  10,   4,   5],
       [  6, 125,   1,   2],
       [  2,   1,  71,  15],
       [  5,   4,   7, 118]]), array([[ 74,  15,   7,   5],
       [  6, 122,   0,   6],
       [  5,   1,  71,  12],
       [  0,   5,  15, 114]])]","[0.5652173913043478, 0.6521739130434783, 0.5869565217391305, 0.7391304347826086, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6222222222222222, 0.6888888888888889, 0.5555555555555556]","[0.5652173913043478, 0.6521739130434783, 0.5869565217391305, 0.7391304347826086, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6222222222222222, 0.6888888888888889, 0.5555555555555556]","[0.5652173913043478, 0.6521739130434783, 0.5869565217391305, 0.7391304347826086, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6222222222222222, 0.6888888888888889, 0.5555555555555556]","[0.5652173913043478, 0.6521739130434783, 0.5869565217391305, 0.7391304347826086, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6222222222222222, 0.6888888888888889, 0.5555555555555556]","[0.5616161616161616, 0.6499999999999999, 0.5971153846153846, 0.7439102564102564, 0.661963036963037, 0.6558302808302808, 0.6071428571428572, 0.6305361305361306, 0.6795634920634921, 0.5633116883116883]","[0.5638888888888889, 0.6333333333333333, 0.5863636363636363, 0.7378787878787879, 0.6448051948051948, 0.6568181818181819, 0.5941919191919192, 0.6242424242424243, 0.672979797979798, 0.5686868686868687]","[0.5621808143547273, 0.6313795853269537, 0.5850686498855835, 0.7375, 0.6409718670076727, 0.6545674531155474, 0.5887149626940916, 0.6111535523300229, 0.6748599384518267, 0.55800051203277]","[0.5652173913043478, 0.653623188405797, 0.600752508361204, 0.7416387959866221, 0.6722499722499723, 0.6691222357889024, 0.6238095238095238, 0.6391090391090392, 0.7011463844797179, 0.5548340548340549]","[0.5652173913043478, 0.6521739130434783, 0.5869565217391305, 0.7391304347826086, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6222222222222222, 0.6888888888888889, 0.5555555555555556]","[0.5646772886848501, 0.6433326399001456, 0.587702716147647, 0.7373188405797101, 0.6461972151179312, 0.6661289238421724, 0.6005803141314333, 0.6156579803638628, 0.6936601874501346, 0.5476691130454571]","[array([[6, 4, 0, 2],
       [3, 5, 0, 1],
       [1, 0, 6, 3],
       [1, 0, 5, 9]]), array([[ 8,  3,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  2, 12]]), array([[6, 5, 0, 0],
       [1, 7, 0, 2],
       [1, 0, 5, 4],
       [0, 1, 5, 9]]), array([[ 9,  1,  1,  0],
       [ 2,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 2,  1,  1, 11]]), array([[7, 2, 2, 0],
       [5, 5, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[ 8,  3,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  3, 11]]), array([[ 5,  4,  2,  0],
       [ 2,  5,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[ 4,  4,  1,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  3,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  1,  7,  2],
       [ 1,  0,  2, 12]]), array([[4, 3, 1, 3],
       [1, 7, 0, 1],
       [0, 0, 6, 4],
       [2, 1, 4, 8]])]"
