min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.849015317286652, 0.8643326039387309, 0.8144104803493449, 0.8755458515283843, 0.8391304347826087, 0.8366013071895425, 0.8209606986899564, 0.8406113537117904, 0.8602620087336245, 0.8122270742358079]","[0.849015317286652, 0.8643326039387309, 0.8144104803493449, 0.8755458515283843, 0.8391304347826087, 0.8366013071895425, 0.8209606986899564, 0.8406113537117904, 0.8602620087336245, 0.8122270742358079]","[0.849015317286652, 0.8643326039387309, 0.8144104803493449, 0.8755458515283843, 0.8391304347826087, 0.8366013071895425, 0.8209606986899564, 0.8406113537117904, 0.8602620087336245, 0.8122270742358079]","[0.849015317286652, 0.8643326039387309, 0.8144104803493449, 0.8755458515283843, 0.8391304347826087, 0.8366013071895425, 0.8209606986899564, 0.8406113537117904, 0.8602620087336245, 0.8122270742358079]","[0.8443041398101383, 0.8629332623897841, 0.812860049285519, 0.868472793459645, 0.8340194281318155, 0.8349353022332663, 0.8199621212121212, 0.8392945486539308, 0.8609726322961617, 0.8067678684376975]","[0.8396993962770417, 0.8584353513332215, 0.8089808771251098, 0.8715824731056033, 0.8352249457155454, 0.8351181386795395, 0.8072492831204973, 0.8359697092466248, 0.8487116508900597, 0.8004540790319179]","[0.8415743441796437, 0.8600755931031216, 0.8098982742131005, 0.8697161564153457, 0.8338113157214968, 0.8343691756392684, 0.8117534364085963, 0.8366774928845716, 0.8525613263585482, 0.8028606822985443]","[0.848332495209591, 0.8653545103930415, 0.8163122403492566, 0.8772223226748369, 0.8405440881005855, 0.8398907618160325, 0.8215753605928278, 0.8413498300535553, 0.8607992069718245, 0.811698140306975]","[0.849015317286652, 0.8643326039387309, 0.8144104803493449, 0.8755458515283843, 0.8391304347826087, 0.8366013071895425, 0.8209606986899564, 0.8406113537117904, 0.8602620087336245, 0.8122270742358079]","[0.8482394416520106, 0.8642400161121137, 0.8141985646521535, 0.8760803120426821, 0.8391728447437307, 0.837564248092574, 0.8195444949220299, 0.8400958389853413, 0.8583375292402413, 0.8112169832421149]","[array([[ 77,  11,   9,   3],
       [ 11, 117,   1,   5],
       [  6,   0,  71,  12],
       [  2,   5,   4, 123]]), array([[ 80,  10,   3,   7],
       [  9, 121,   0,   4],
       [  1,   0,  75,  13],
       [  2,   1,  12, 119]]), array([[ 71,  23,   5,   2],
       [ 13, 117,   0,   4],
       [  6,   2,  74,   7],
       [  6,   7,  10, 111]]), array([[ 88,   7,   5,   1],
       [ 10, 122,   1,   1],
       [  4,   1,  74,  10],
       [  5,   1,  11, 117]]), array([[ 78,  12,   3,   8],
       [  9, 122,   1,   3],
       [  2,   0,  75,  12],
       [  4,   1,  19, 111]]), array([[ 84,   6,   2,   9],
       [ 15, 115,   0,   4],
       [  3,   0,  74,  13],
       [  7,   3,  13, 111]]), array([[ 76,  14,   5,   6],
       [ 10, 119,   0,   5],
       [  5,   0,  63,  21],
       [  4,   3,   9, 118]]), array([[ 77,  15,   6,   3],
       [ 10, 119,   1,   4],
       [  0,   2,  75,  12],
       [  3,   6,  11, 114]]), array([[ 75,  17,   4,   5],
       [  2, 129,   1,   2],
       [  2,   0,  72,  15],
       [  6,   2,   8, 118]]), array([[ 74,  15,   7,   5],
       [ 11, 117,   0,   6],
       [  6,   0,  65,  18],
       [  2,   3,  13, 116]])]","[0.6086956521739131, 0.6086956521739131, 0.5217391304347826, 0.717391304347826, 0.6666666666666666, 0.7555555555555555, 0.5333333333333333, 0.6222222222222222, 0.7555555555555555, 0.6666666666666666]","[0.6086956521739131, 0.6086956521739131, 0.5217391304347826, 0.717391304347826, 0.6666666666666666, 0.7555555555555555, 0.5333333333333333, 0.6222222222222222, 0.7555555555555555, 0.6666666666666666]","[0.6086956521739131, 0.6086956521739131, 0.5217391304347826, 0.717391304347826, 0.6666666666666666, 0.7555555555555555, 0.5333333333333333, 0.6222222222222222, 0.7555555555555555, 0.6666666666666666]","[0.6086956521739131, 0.6086956521739131, 0.5217391304347826, 0.717391304347826, 0.6666666666666666, 0.7555555555555555, 0.5333333333333333, 0.6222222222222222, 0.7555555555555555, 0.6666666666666666]","[0.6079545454545454, 0.6234402852049912, 0.5104166666666667, 0.7440476190476191, 0.6582167832167832, 0.7571543040293041, 0.5319444444444444, 0.6144886363636364, 0.7692099567099567, 0.6990196078431372]","[0.6013888888888889, 0.5888888888888889, 0.5075757575757576, 0.7151515151515151, 0.6672077922077922, 0.7378787878787879, 0.5247474747474747, 0.6136363636363636, 0.7535353535353535, 0.6813131313131313]","[0.6033802020106781, 0.59375, 0.5065056335854298, 0.7199719144952412, 0.6613756613756614, 0.742572156196944, 0.5277015001271294, 0.6097501819063789, 0.7562926869898383, 0.6878472222222222]","[0.6106719367588933, 0.6307060373556537, 0.5214371980676329, 0.7439958592132505, 0.6645687645687646, 0.7596408221408221, 0.5388888888888889, 0.6231565656565656, 0.7778018278018278, 0.6777051561365287]","[0.6086956521739131, 0.6086956521739131, 0.5217391304347826, 0.717391304347826, 0.6666666666666666, 0.7555555555555555, 0.5333333333333333, 0.6222222222222222, 0.7555555555555555, 0.6666666666666666]","[0.6084819683102218, 0.6086956521739131, 0.5192615607615239, 0.7218992313797853, 0.6643151087595532, 0.7532541029994342, 0.5355199593185863, 0.6185140270029914, 0.7621852036944491, 0.6697222222222222]","[array([[ 7,  3,  0,  2],
       [ 3,  5,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 6,  5,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  5,  4],
       [ 1,  1,  1, 12]]), array([[ 4,  7,  0,  0],
       [ 3,  5,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 8,  1,  1,  1],
       [ 3,  6,  0,  1],
       [ 1,  0,  8,  1],
       [ 3,  0,  1, 11]]), array([[ 5,  4,  1,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 10]]), array([[ 9,  2,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[5, 4, 1, 1],
       [3, 4, 0, 2],
       [1, 0, 6, 3],
       [3, 1, 2, 9]]), array([[ 5,  3,  2,  1],
       [ 2,  6,  0,  1],
       [ 0,  1,  6,  3],
       [ 1,  0,  3, 11]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 3,  0,  0, 12]]), array([[7, 0, 1, 3],
       [0, 8, 0, 1],
       [0, 0, 6, 4],
       [2, 1, 3, 9]])]"
10,"[0.8336980306345733, 0.8271334792122538, 0.8253275109170306, 0.8253275109170306, 0.7934782608695652, 0.7995642701525054, 0.7947598253275109, 0.8100436681222707, 0.8122270742358079, 0.8165938864628821]","[0.8336980306345733, 0.8271334792122538, 0.8253275109170306, 0.8253275109170306, 0.7934782608695652, 0.7995642701525054, 0.7947598253275109, 0.8100436681222707, 0.8122270742358079, 0.8165938864628821]","[0.8336980306345733, 0.8271334792122538, 0.8253275109170306, 0.8253275109170306, 0.7934782608695652, 0.7995642701525054, 0.7947598253275109, 0.8100436681222707, 0.8122270742358079, 0.8165938864628821]","[0.8336980306345733, 0.8271334792122538, 0.8253275109170306, 0.8253275109170306, 0.7934782608695652, 0.7995642701525054, 0.7947598253275109, 0.8100436681222707, 0.8122270742358079, 0.8165938864628821]","[0.8304498713855704, 0.8283545986177565, 0.8204711962656575, 0.8234835128841418, 0.7917364698428027, 0.7989571518855201, 0.8024782236450267, 0.8043244108592585, 0.8054053742857554, 0.8106525823490902]","[0.83041296327352, 0.8203429481804461, 0.8166984357332262, 0.8191946458606953, 0.7875644306003634, 0.8043138269050786, 0.7845274821797122, 0.8079636720170424, 0.8111064020203799, 0.8138365215860843]","[0.8302426181615662, 0.81925064932587, 0.8183623793050699, 0.8210605715361554, 0.7872712315566281, 0.7986569313039901, 0.7884401339582932, 0.8058397123302895, 0.8068858403499518, 0.811540030756677]","[0.83430851349858, 0.8294871785923266, 0.8255877726066694, 0.8247860010639636, 0.7952752270872486, 0.8085412088321083, 0.8052601523832806, 0.811413039620653, 0.8155656011420245, 0.8204228018974508]","[0.8336980306345733, 0.8271334792122538, 0.8253275109170306, 0.8253275109170306, 0.7934782608695652, 0.7995642701525054, 0.7947598253275109, 0.8100436681222707, 0.8122270742358079, 0.8165938864628821]","[0.8337832467750801, 0.8236994041004915, 0.8252660021283038, 0.8247898057378457, 0.7922851238536696, 0.8010893783904164, 0.7949217451972242, 0.8104565094132841, 0.8126534332114661, 0.8178001953113797]","[array([[ 77,  11,   6,   6],
       [ 15, 112,   2,   5],
       [  3,   0,  75,  11],
       [  6,   5,   6, 117]]), array([[ 64,  23,   3,  10],
       [  5, 123,   1,   5],
       [  3,   1,  79,   6],
       [  3,   3,  16, 112]]), array([[ 73,  19,   4,   5],
       [ 15, 117,   0,   2],
       [  7,   1,  71,  10],
       [  7,   1,   9, 117]]), array([[ 74,  15,   2,  10],
       [ 13, 118,   0,   3],
       [  3,   0,  73,  13],
       [  6,   4,  11, 113]]), array([[ 67,  17,   6,  11],
       [ 11, 115,   0,   9],
       [  3,   0,  73,  13],
       [  2,   4,  19, 110]]), array([[ 84,   9,   3,   5],
       [ 22, 105,   0,   7],
       [  4,   0,  75,  11],
       [ 10,   2,  19, 103]]), array([[ 77,  10,   2,  12],
       [ 25, 104,   0,   5],
       [  5,   0,  62,  22],
       [  3,   1,   9, 121]]), array([[ 77,  14,   3,   7],
       [ 19, 112,   1,   2],
       [  2,   0,  73,  14],
       [  4,   3,  18, 109]]), array([[ 76,  14,   7,   4],
       [ 14, 116,   1,   3],
       [  4,   0,  75,  10],
       [  6,   4,  19, 105]]), array([[ 79,  11,   5,   6],
       [ 17, 111,   2,   4],
       [  7,   0,  72,  10],
       [  6,   2,  14, 112]])]","[0.5652173913043478, 0.5869565217391305, 0.5652173913043478, 0.6739130434782609, 0.6222222222222222, 0.6444444444444445, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222]","[0.5652173913043478, 0.5869565217391305, 0.5652173913043478, 0.6739130434782609, 0.6222222222222222, 0.6444444444444445, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222]","[0.5652173913043478, 0.5869565217391305, 0.5652173913043478, 0.6739130434782609, 0.6222222222222222, 0.6444444444444445, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222]","[0.5652173913043478, 0.5869565217391305, 0.5652173913043478, 0.6739130434782609, 0.6222222222222222, 0.6444444444444445, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222]","[0.5607142857142857, 0.5867934149184149, 0.5625, 0.6757284382284383, 0.6225961538461539, 0.6263888888888889, 0.578125, 0.684981684981685, 0.700595238095238, 0.6375]","[0.5611111111111111, 0.5819444444444445, 0.553030303030303, 0.6840909090909092, 0.6220779220779221, 0.6247474747474747, 0.5853535353535354, 0.6835858585858586, 0.7113636363636363, 0.6308080808080808]","[0.5550164423136026, 0.5702059161035318, 0.5556139940782296, 0.6783643892339545, 0.6163136380527685, 0.625069921179761, 0.5749858517260894, 0.6780926501035197, 0.7037244364830573, 0.6284688995215311]","[0.5726708074534161, 0.5930405645079557, 0.5679347826086957, 0.6755219418262897, 0.6311965811965812, 0.6450617283950617, 0.574537037037037, 0.6878144078144078, 0.7085714285714286, 0.6344444444444445]","[0.5652173913043478, 0.5869565217391305, 0.5652173913043478, 0.6739130434782609, 0.6222222222222222, 0.6444444444444445, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222]","[0.5635744961743727, 0.5780396809118074, 0.5646109857647146, 0.6729903681699523, 0.6209670093728065, 0.6442918891431477, 0.5701565742312771, 0.683040027605245, 0.7077076180524456, 0.6229665071770334]","[array([[6, 4, 0, 2],
       [4, 4, 1, 0],
       [0, 0, 7, 3],
       [0, 0, 6, 9]]), array([[ 5,  5,  0,  2],
       [ 2,  7,  0,  0],
       [ 3,  0,  4,  3],
       [ 1,  1,  2, 11]]), array([[ 6,  3,  2,  0],
       [ 3,  5,  0,  2],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[7, 3, 0, 1],
       [2, 7, 0, 1],
       [0, 0, 8, 2],
       [3, 0, 3, 9]]), array([[6, 3, 1, 1],
       [5, 5, 0, 0],
       [0, 0, 8, 2],
       [1, 0, 4, 9]]), array([[ 5,  5,  0,  1],
       [ 6,  4,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  0,  2, 13]]), array([[4, 4, 1, 2],
       [0, 7, 0, 2],
       [1, 0, 6, 3],
       [3, 1, 2, 9]]), array([[ 6,  2,  1,  2],
       [ 3,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 6,  3,  0,  2],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[6, 2, 1, 2],
       [1, 7, 0, 1],
       [1, 0, 6, 3],
       [0, 1, 5, 9]])]"
15,"[0.787746170678337, 0.8096280087527352, 0.7925764192139738, 0.8034934497816594, 0.7739130434782608, 0.7799564270152506, 0.8100436681222707, 0.8078602620087336, 0.759825327510917, 0.7903930131004366]","[0.787746170678337, 0.8096280087527352, 0.7925764192139738, 0.8034934497816594, 0.7739130434782608, 0.7799564270152506, 0.8100436681222707, 0.8078602620087336, 0.759825327510917, 0.7903930131004366]","[0.787746170678337, 0.8096280087527352, 0.7925764192139738, 0.8034934497816594, 0.7739130434782608, 0.7799564270152506, 0.8100436681222707, 0.8078602620087336, 0.759825327510917, 0.7903930131004366]","[0.787746170678337, 0.8096280087527352, 0.7925764192139738, 0.8034934497816594, 0.7739130434782608, 0.7799564270152506, 0.8100436681222707, 0.8078602620087336, 0.759825327510917, 0.7903930131004366]","[0.8040409526288859, 0.8068706760132907, 0.7867546165418506, 0.7959549262705833, 0.7732858582134644, 0.7749443426636673, 0.8055281290127058, 0.8066185684906494, 0.755678016620415, 0.7883920790848854]","[0.7725293476438034, 0.7947811504276372, 0.7909916431857843, 0.7969825890018148, 0.7778873767526565, 0.781734068929281, 0.8102419540964662, 0.8004380976417279, 0.7427610528954959, 0.7854106096506012]","[0.7711762830595132, 0.7985663453776389, 0.7880219542512906, 0.7960295612059651, 0.7685412531348896, 0.7762838877355838, 0.8051294815389072, 0.8030621042053803, 0.7453337633262869, 0.7823987176490184]","[0.8000490370661408, 0.8103919500382, 0.7924271084403018, 0.8059759718781832, 0.7865658836027578, 0.7861108420703378, 0.8139531652364252, 0.8082298253887801, 0.7581447754420195, 0.7961198795191947]","[0.787746170678337, 0.8096280087527352, 0.7925764192139738, 0.8034934497816594, 0.7739130434782608, 0.7799564270152506, 0.8100436681222707, 0.8078602620087336, 0.759825327510917, 0.7903930131004366]","[0.7782452108368438, 0.807777119826389, 0.7917968179070772, 0.8043734227120005, 0.7735644067830235, 0.7811852583439962, 0.8096531317431372, 0.8076300171829578, 0.7551961175334037, 0.7889997875746269]","[array([[ 49,  33,   6,  12],
       [  4, 124,   1,   5],
       [  1,   1,  74,  13],
       [  1,   6,  14, 113]]), array([[ 74,  16,   7,   3],
       [ 16, 113,   1,   4],
       [  2,   0,  61,  26],
       [  3,   1,   8, 122]]), array([[ 69,  20,   5,   7],
       [ 14, 111,   1,   8],
       [  4,   1,  76,   8],
       [  7,   3,  17, 107]]), array([[ 79,  14,   7,   1],
       [ 14, 116,   2,   2],
       [  2,   0,  66,  21],
       [  2,   3,  22, 107]]), array([[ 69,  22,   6,   4],
       [ 19, 114,   1,   1],
       [  2,   1,  79,   7],
       [  4,   5,  32,  94]]), array([[ 76,  12,   9,   4],
       [ 24, 103,   3,   4],
       [  2,   3,  74,  11],
       [  2,   6,  21, 105]]), array([[ 73,  17,   6,   5],
       [  9, 117,   1,   7],
       [  3,   0,  78,   8],
       [  6,   2,  23, 103]]), array([[ 77,  15,   1,   8],
       [ 13, 116,   0,   5],
       [  3,   1,  67,  18],
       [  7,   3,  14, 110]]), array([[ 59,  31,   6,   5],
       [  8, 120,   1,   5],
       [  7,   0,  61,  21],
       [  6,   6,  14, 108]]), array([[ 66,  27,   5,   3],
       [  7, 119,   5,   3],
       [  5,   0,  74,  10],
       [  5,   5,  21, 103]])]","[0.6521739130434783, 0.6304347826086957, 0.5869565217391305, 0.6086956521739131, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6666666666666666]","[0.6521739130434783, 0.6304347826086957, 0.5869565217391305, 0.6086956521739131, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6666666666666666]","[0.6521739130434783, 0.6304347826086957, 0.5869565217391305, 0.6086956521739131, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6666666666666666]","[0.6521739130434783, 0.6304347826086957, 0.5869565217391305, 0.6086956521739131, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6666666666666666]","[0.6391275391275392, 0.6512820512820513, 0.5908775252525252, 0.6206845238095238, 0.6287698412698413, 0.6174242424242424, 0.6638986013986014, 0.6319444444444444, 0.652972027972028, 0.6788419913419913]","[0.6402777777777777, 0.6111111111111112, 0.5840909090909091, 0.5946969696969697, 0.6243506493506493, 0.6164141414141414, 0.6674242424242424, 0.6035353535353536, 0.6797979797979797, 0.6919191919191918]","[0.6344202898550725, 0.5948051948051949, 0.5862640472148112, 0.5974193548387097, 0.6152745995423341, 0.6123993558776167, 0.6640786749482401, 0.6100686498855835, 0.6561289587605377, 0.67270955165692]","[0.6507188463710203, 0.6542642140468228, 0.5901652393500219, 0.6237707039337473, 0.6481657848324515, 0.6457912457912458, 0.6737503237503238, 0.6277777777777779, 0.6633255633255634, 0.677994227994228]","[0.6521739130434783, 0.6304347826086957, 0.5869565217391305, 0.6086956521739131, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6666666666666666]","[0.6469754253308129, 0.6089779785431959, 0.5874011817763202, 0.6070687237026648, 0.6232392575642003, 0.628996242619431, 0.6683689901081206, 0.6180320366132723, 0.65578592947014, 0.6600649772579597]","[array([[ 7,  3,  0,  2],
       [ 4,  4,  1,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[ 6,  5,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  3,  6],
       [ 0,  1,  1, 13]]), array([[7, 4, 0, 0],
       [1, 6, 0, 3],
       [1, 0, 5, 4],
       [1, 1, 4, 9]]), array([[ 6,  2,  1,  2],
       [ 5,  4,  0,  1],
       [ 1,  0,  7,  2],
       [ 2,  0,  2, 11]]), array([[5, 4, 2, 0],
       [5, 5, 0, 0],
       [0, 0, 9, 1],
       [2, 0, 3, 9]]), array([[ 5,  4,  2,  0],
       [ 5,  5,  0,  0],
       [ 1,  0,  7,  1],
       [ 1,  1,  2, 11]]), array([[ 7,  2,  1,  1],
       [ 2,  6,  1,  0],
       [ 1,  0,  7,  2],
       [ 2,  1,  2, 10]]), array([[ 7,  2,  0,  2],
       [ 4,  4,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  3, 11]]), array([[ 4,  5,  0,  2],
       [ 1,  8,  0,  0],
       [ 1,  0,  8,  1],
       [ 2,  0,  3, 10]]), array([[6, 2, 1, 2],
       [0, 8, 0, 1],
       [1, 0, 8, 1],
       [1, 1, 5, 8]])]"
20,"[0.75054704595186, 0.7833698030634574, 0.7663755458515283, 0.7707423580786026, 0.7652173913043478, 0.7603485838779956, 0.740174672489083, 0.74235807860262, 0.7532751091703057, 0.7685589519650655]","[0.75054704595186, 0.7833698030634574, 0.7663755458515283, 0.7707423580786026, 0.7652173913043478, 0.7603485838779956, 0.740174672489083, 0.74235807860262, 0.7532751091703057, 0.7685589519650655]","[0.75054704595186, 0.7833698030634574, 0.7663755458515283, 0.7707423580786026, 0.7652173913043478, 0.7603485838779956, 0.740174672489083, 0.74235807860262, 0.7532751091703057, 0.7685589519650655]","[0.75054704595186, 0.7833698030634574, 0.7663755458515283, 0.7707423580786026, 0.7652173913043478, 0.7603485838779956, 0.740174672489083, 0.74235807860262, 0.7532751091703057, 0.7685589519650655]","[0.7481217618126312, 0.7814858426032628, 0.7620159918024045, 0.7738427140201924, 0.7725230954612398, 0.7660790469051495, 0.7360345954712042, 0.7327032320249374, 0.7512207939202846, 0.763764276173416]","[0.7512384705685057, 0.7798415227234614, 0.7610128382450857, 0.7742794676080051, 0.7683011746867571, 0.7694990394561844, 0.7292495139166776, 0.7344968062125683, 0.7426502209167756, 0.7685826208815749]","[0.7413108672223538, 0.7728981931099412, 0.7560137338865083, 0.7644951456390765, 0.7615533423625032, 0.7576654437740734, 0.7251456401449261, 0.7298833634852873, 0.7452998603741567, 0.7636411337604716]","[0.7632258822472472, 0.7866846113123748, 0.7661867785569034, 0.7906609562677667, 0.7867309517018167, 0.7842481296545586, 0.7443121789414282, 0.7439900674320633, 0.7562330163343279, 0.7751853533798155]","[0.75054704595186, 0.7833698030634574, 0.7663755458515283, 0.7707423580786026, 0.7652173913043478, 0.7603485838779956, 0.740174672489083, 0.74235807860262, 0.7532751091703057, 0.7685589519650655]","[0.7495982783314117, 0.7784152493272589, 0.7614822155802953, 0.7722582010461705, 0.766578314594816, 0.763165723646733, 0.735735775510849, 0.7400220416789292, 0.7529446767044362, 0.7693676378557677]","[array([[ 58,  24,  14,   4],
       [ 20, 109,   2,   3],
       [  2,   0,  79,   8],
       [  3,   4,  30,  97]]), array([[ 56,  25,   9,  10],
       [ 12, 114,   1,   7],
       [  1,   0,  81,   7],
       [  2,   4,  21, 107]]), array([[ 55,  23,   8,  15],
       [ 17, 108,   1,   8],
       [  1,   0,  77,  11],
       [  1,   3,  19, 111]]), array([[ 66,  19,  12,   4],
       [ 18, 110,   5,   1],
       [  3,   0,  80,   6],
       [  1,   4,  32,  97]]), array([[ 87,   6,   5,   3],
       [ 37,  91,   1,   6],
       [  2,   0,  65,  22],
       [  6,   0,  20, 109]]), array([[ 73,  10,  13,   5],
       [ 24, 102,   4,   4],
       [  2,   0,  81,   7],
       [  2,   4,  35,  93]]), array([[ 52,  28,  15,   6],
       [ 16, 110,   1,   7],
       [  1,   1,  69,  18],
       [  0,   3,  23, 108]]), array([[ 56,  24,  16,   5],
       [ 21, 103,   3,   7],
       [  2,   0,  70,  17],
       [  2,   2,  19, 111]]), array([[ 68,  15,   6,  12],
       [ 22, 105,   1,   6],
       [  2,   0,  61,  26],
       [  3,   4,  16, 111]]), array([[ 69,  24,   5,   3],
       [ 18, 109,   4,   3],
       [  7,   0,  74,   8],
       [  8,   5,  21, 100]])]","[0.6086956521739131, 0.6304347826086957, 0.5434782608695652, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6086956521739131, 0.6304347826086957, 0.5434782608695652, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6086956521739131, 0.6304347826086957, 0.5434782608695652, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6086956521739131, 0.6304347826086957, 0.5434782608695652, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6264957264957265, 0.6346153846153846, 0.5347222222222223, 0.6444444444444444, 0.6652097902097902, 0.605540293040293, 0.6101731601731601, 0.6688301282051282, 0.7443181818181819, 0.6504329004329004]","[0.6125, 0.6194444444444445, 0.5257575757575758, 0.6446969696969697, 0.6649350649350649, 0.6169191919191919, 0.5742424242424242, 0.6659090909090909, 0.7207070707070706, 0.6641414141414141]","[0.613768115942029, 0.6087662337662338, 0.5224390645586298, 0.6352158173210805, 0.6604791089916948, 0.5987571796395326, 0.5666666666666667, 0.6450472901711292, 0.7246042877178922, 0.6455128205128204]","[0.6293199554069119, 0.6415830546265329, 0.5380434782608695, 0.6458937198067632, 0.6774928774928776, 0.6366910866910866, 0.6221067821067822, 0.690014245014245, 0.7412457912457913, 0.6596440596440597]","[0.6086956521739131, 0.6304347826086957, 0.5434782608695652, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.613421550094518, 0.6194240542066629, 0.5334035057570029, 0.6291961788529294, 0.6675898218232315, 0.6177130784973922, 0.5755555555555555, 0.6570993849631621, 0.730758327953279, 0.6399430199430199]","[array([[7, 3, 0, 2],
       [2, 6, 1, 0],
       [0, 0, 6, 4],
       [0, 0, 6, 9]]), array([[ 6,  5,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  2, 12]]), array([[ 7,  3,  0,  1],
       [ 4,  3,  0,  3],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[6, 2, 2, 1],
       [2, 7, 0, 1],
       [0, 0, 8, 2],
       [2, 0, 5, 8]]), array([[ 6,  3,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 10]]), array([[ 6,  3,  2,  0],
       [ 7,  3,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[ 4,  4,  2,  1],
       [ 1,  6,  2,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  4, 10]]), array([[ 4,  4,  3,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 8,  1,  0,  2],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[6, 3, 1, 1],
       [1, 7, 0, 1],
       [1, 0, 8, 1],
       [1, 1, 5, 8]])]"
