Class,Link,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_max_ratio,bvp_min_ratio,HR_mean,HR_std,HR_max,HR_min,HR_max_ratio,HR_min_ratio,ibi_mean,ibi_max,ibi_min,HRV_pNN20,HRV_pNN50,HRV_RMSSD,HRV_MeanNN,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,EDA_Mean,EDA_std,EDA_Tonic_Mean,EDA_Phasic_Mean,EDA_Tonic_std,EDA_Phasic_std,EDA_Tonic_max_ratio,EDA_Tonic_min_ratio,Peaks_density,SCR_Amplitude_Mean,SCR_Height_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,SCR_Amplitude_std,SCR_Height_std,SCR_RiseTime_std,SCR_RecoveryTime_std,ACC_mean,ACC_std,ACC_max_ratio,ACC_min_ratio,ACC_max,ACC_min,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_max_ratio,y_max_ratio,z_max_ratio,x_min_ratio,y_min_ratio,z_min_ratio,x_max,y_max,z_max,x_min,y_min,z_min,TEMP_mean,TEMP_std,TEMP_max,TEMP_min,TEMP_max_ratio,TEMP_min_ratio
ANAEROBIC,Extracted/ANAEROBIC/S13/sprint2,0.1635333501857631,17.89728428304842,75.2778910888747,-56.723629507920656,59.32061745874318,-83.71530883955957,123.67292682926828,15.524134199792998,145.57,93.28,-0.00473998763481485,-0.020168067226890775,544.0924657534247,1109.375,312.5,72.6027397260274,61.64383561643836,303.4831968680474,544.0924657534247,375.0,69.496875,0.18532500000000002,375.0,0.7750595847869135,343.75,734.375,235.21756055435395,0,0,0,0,0,0,305.5516653970603,0.43231173993310057,0.5577787158802193,312.5,1109.375,5.615384615384615,5.615384615384615,0,0.007682868287073372,0.14612006225035765,0.08204656922853071,0.23584949976596173,0.052579147372041085,0.032575300327951674,0.6195478998062559,-1.9233266510329885,0.8943151490683231,0.21427435810519635,0.8950244541506079,-0.0019377819847481432,0.20865157206062326,0.027071418207216435,0.00845555700297851,0.0009044778228242855,0.049689440993788817,0.002262432256742286,0.0013061489824632165,0.03881987577639751,0.0390625,0.011614019560607165,0.009079318303910533,0.20200663811117286,0.2688907698188058,2.453967716560987,0.6843228238877999,0.7043478260869567,-0.07836338799408402,3.195000183556898,0.43125,1.6616984005459228,1.2543849776394045,1.7645077240684062,0.48628715697493574,0.29796534342023556,0.519365809916527,0.5261682242990654,0.7953488372093025,0.8390243902439024,-0.08224928807509856,-0.06978885849245685,-0.07719988287356122,2.270915264067165,1.5493204228109372,2.311219895680353,0.33437500000000003,0.26875,0.25625000000000003,32.13248447204969,0.23620980003941244,32.61,31.57,0.009910188912976162,-0.011232449297971792
ANAEROBIC,Extracted/ANAEROBIC/S13/sprint3,-0.0804645993489012,23.338904994648335,202.2341325789572,-103.82416440059754,61.58985222622835,-191.35049724137653,69.485,5.698351799888641,81.13,62.27,-0.0036653386454182767,-0.013346727898966801,635.3183962264151,1125.0,312.5,92.45283018867924,88.67924528301887,406.2962251807834,635.3183962264151,671.875,440.14687499999997,0.6551023255813953,390.625,0.6518523268237795,350.0,950.0000000000001,264.8451397638119,0,0,0,0,0,0,410.2314614927672,0.4168699369275406,0.6395159145304953,312.5,1125.0,8.833333333333334,8.833333333333334,0,0,0.07641961901517647,0.15958752176529212,0.23600714078046858,0,0,0.3238021475217193,-2.57151582238308,2.6304202805755397,0.14949134234959036,2.627750641901458,-0.0007182586570925386,0.05963105762959099,0.12422912639331726,0.0023509799807529177,-0.0016476385345182917,0.050359712230215826,0.009529833269534395,0.006946459809391824,0.07194244604316546,0.036231884057971016,0.051887051288969616,0.0393022412635982,0.3935685796698834,0.2399251178426566,1.434436148438815,0.43596167484647935,0.42884615384615393,-0.037064739038507696,1.9592180110758664,0.325,1.0609559248039782,0.7837275078162289,0.7733522918162397,0.3129118078502893,0.21178221571623718,0.2087239039646833,0.42380952380952386,0.26708860759493686,0.4606060606060606,-0.05071934009162412,-0.04953368124040431,-0.039663664200119395,1.4250231508457518,1.0993790155804444,1.0370346681570952,0.2625,0.246875,0.20625000000000002,31.949855072463766,0.10621270364838233,32.13,31.67,0.004415011037527612,-0.00876369327073545
ANAEROBIC,Extracted/ANAEROBIC/S14/sprint1,0.5365811978829994,65.26532274932889,233.2378265483664,-281.75371562837074,83.73498131871074,-226.0146290102034,117.55305555555557,4.356258473254597,125.52,111.88,0.005769067616865976,0.0009776039815143924,488.71527777777777,1109.375,328.125,75.0,50.0,185.68480209923968,488.71527777777777,421.875,57.9140625,0.13727777777777778,113.28125,0.8141589136375494,390.625,559.3750000000001,151.17693675612034,0,0,0,0,0,0,187.00313526272367,0.30933540167504553,0.3799447460360997,328.125,1109.375,5.142857142857143,5.142857142857143,0,0.007483190622555894,0.04012822536314128,0.051605679877964376,0.09921709586366155,0.18648197259750693,0.075422391246352,0.40444869922702825,-3.215675317880462,4.1888107083333335,0.2982062769134972,4.186417055070609,0.0020674047536490933,0.23325367957903326,0.201418506625385,0.0074561940531813215,-0.002403757380972454,0.09027777777777778,0.018400191766897868,0.01915316802734465,0.057291666666666664,0.03697183098591549,0.07750857093554175,0.0674464029593549,0.20774656953311593,0.21384142287238017,6.16363092368054,1.416665498618006,0.6830802603036876,-0.054351873377597094,7.940705017765938,1.440625,4.836490468749949,3.3136707919773816,2.848189550291591,1.127378469095953,0.7954571671383919,0.6907111695272008,0.47368421052631576,0.9461538461538465,0.9977011494252874,-0.06303156965491474,-0.05762138612999018,-0.05728087345822107,6.141425114250001,4.719361530168751,3.4458606728325,1.1875,0.8125,0.5437500000000001,28.800209790209784,0.6594970201785838,30.41,27.49,0.04689165186500889,-0.06313712594541275
ANAEROBIC,Extracted/ANAEROBIC/S14/sprint2,0.31678072636016646,50.669385740266264,160.5794936913152,-270.4879490391494,184.51938316570468,-151.21562744893242,100.31916666666667,6.5163505358103295,111.17,89.3,-0.00497369679579145,-0.007574227428802262,520.8333333333334,1312.5,312.5,71.21212121212122,51.515151515151516,195.73272101752195,520.8333333333334,437.5,46.33125,0.1059,78.125,0.95243067097114,421.875,625.0,186.4218468097254,0,0,0,0,0,0,197.18394277085204,0.35792994587467275,0.3758068243536421,312.5,1312.5,5.076923076923077,5.076923076923077,0,0.028753995323013294,0.06680592573369863,0.02395634660746808,0.11951626766418001,0.4304108506426854,0.24058645642957188,0.5589693105327862,-2.7059634937856085,11.724616685314686,0.33717857518613387,11.74202156648064,-0.00619227395863465,0.24252305710477196,0.222330278641445,0.0011554491419733502,-0.0017086207493440168,0.11888111888111888,0.03386084393808394,0.018198629612854577,0.08391608391608392,0.0018248175182481751,0.1249108745475126,0.08496762592346335,0.3071753444838797,0.02128084633155219,4.8737406186645345,1.4987453365532821,0.8535864978902954,-0.045948296148694875,6.890285062774199,0.7406250000000001,3.718631437296443,2.3698131580763038,2.7472021045684394,1.144291795046897,0.7720470126426773,0.9301232134098252,1.0500000000000003,0.43731343283582097,0.6116564417177915,-0.06468976138616514,-0.04871388672168738,-0.0401969445905894,5.47318729970113,3.3243685557554454,3.8943427747046293,0.5,0.41875,0.509375,29.462167832167825,0.31526243892794625,30.45,28.89,0.02422983731394944,-0.02758620689655172
ANAEROBIC,Extracted/ANAEROBIC/S14/sprint3,0.052815890426379165,44.697845100877814,233.60528237683428,-151.51607831705428,72.34924000932207,-5731.477093684355,83.88264705882354,2.8369809023217636,90.67,81.3,0.0,-0.007725033587102528,566.2715517241379,1109.375,375.0,72.41379310344827,60.3448275862069,248.1600327692497,566.2715517241379,484.375,69.496875,0.1434774193548387,105.46875,0.764374953856499,437.5,696.8750000000002,189.68731359702252,0,0,0,0,0,0,250.22843328919035,0.3349758839543994,0.43823503408156755,375.0,1109.375,8.285714285714286,8.285714285714286,0,0,0.13980024338536623,0.1257701629879938,0.26557040637336005,0,0,0.5264149921464665,-1.967540708229964,10.511141291044776,0.5031925043861598,10.529671147159698,-0.007084835288568486,0.45561414369572917,0.20438453997536302,-0.00015900505907730065,-0.002005534861858851,0.08208955223880597,0.020894152512148396,0.014176596813953547,0.06902985074626866,0.043560606060606064,0.10122636659333946,0.06468792208561273,0.32090094580630446,0.3190543142128226,5.284306876565266,1.5064925285798316,1.8801587301587304,-0.04409347800024089,7.229108898527462,0.7875000000000001,3.82068932284495,1.9408131647854765,3.424964665116548,1.1583751247349037,0.49253484527958735,0.9823322774908484,1.875757575757576,1.2013698630136984,2.2355263157894734,-0.04273774906631817,-0.0376342861546961,-0.04639195841003323,5.493326358486064,2.509732113594549,4.503546171799858,0.515625,0.45625000000000004,0.47500000000000003,29.712089552238808,0.2620956719103309,30.39,29.35,0.01884887243352402,-0.01735068401735067
ANAEROBIC,Extracted/ANAEROBIC/S15/sprint1,1.3858840141329423,106.88854642037353,497.6283636618668,-437.8552920056603,397.5795855316552,-78.12282285269107,86.52916666666667,3.975274536291662,93.08,80.17,-0.002528862012094601,-0.006162976489386056,767.0454545454545,1437.5,359.375,97.72727272727273,90.9090909090909,330.16908987210894,767.0454545454545,742.1875,220.07343749999998,0.29651999999999995,300.78125,0.7028823234411722,593.75,937.5,232.07001701776514,0,0,0,0,0,0,334.06926866536423,0.302550540704642,0.43044266531474945,359.375,1437.5,14.666666666666666,14.666666666666666,0,0,0.16745874168014735,0.09494966347704827,0.2624084051571956,0,0,0.6381607387150243,-1.787018276385836,4.446075797202797,0.37940781262867024,4.435382952274161,0.014230562212382544,0.28481555787982304,0.23103649883846641,0.004353552332105958,-0.0014427487786349003,0.1048951048951049,0.03985844510601872,0.019863545181974404,0.06118881118881119,0.0,0.16326602189891093,0.08539004085987255,0.23876280622628027,0.0,7.000494957838032,1.499998203413963,0.8620098039215685,-0.07201490222625623,10.767351875000001,2.5500000000000003,5.458804664529174,2.5029915136436567,3.9309663092443805,1.2652238880456383,0.684974919880847,0.8012975215906818,0.9183486238532109,0.6904191616766469,1.128486646884273,-0.0781727452290733,-0.06889939901358137,-0.06852666828274201,8.761854375,4.121510625,5.4485678125,2.04375,1.04375,1.053125,33.4525352112676,0.15073265494646168,33.71,33.05,0.014444778814324526,-0.010704727921498644
ANAEROBIC,Extracted/ANAEROBIC/S15/sprint2,0.18885914590871583,50.51474866051675,176.98401216920843,-179.945738867228,99.22566821856522,-161.32930363872407,81.41794117647059,6.990226277332122,97.57,75.27,0.019396838049687896,-0.0033103813559322037,692.8191489361702,1515.625,343.75,74.46808510638297,55.319148936170215,341.20849006971116,692.8191489361702,734.375,115.828125,0.15772340425531914,328.125,0.776505654651263,390.625,790.6250000000001,264.95032195415,0,0,0,0,0,0,344.97271014205404,0.382423497331134,0.4924928685843048,343.75,1515.625,6.714285714285714,6.714285714285714,0,0,0.10714285058107019,0.045137735786092925,0.15228058636716313,0,0,0.7035883768055534,-2.2335922827504406,11.017340608695653,0.48627598451653775,11.029708630892427,0.020989995043505766,0.30511255292859096,0.36540148216889723,0.0021264873680575335,-0.0008434349595206895,0.06521739130434782,0.03584901766968143,0.012718040636535824,0.05434782608695652,0.012867647058823529,0.17675209593323915,0.13497970585542574,0.24770528456720595,0.14950854829109517,4.498548749942466,1.2168074408981189,0.4808876120777204,-0.06246380664354035,5.6726807400656645,0.8343750000000001,3.300541861228725,1.6746416325197677,2.869141866975839,0.9257350388622795,0.5695211040785173,0.701831989773418,0.4602094240837696,0.5875,0.5741573033707866,-0.06643413911591066,-0.037588083086773055,-0.06239250495394162,4.167508548129643,2.424848809769537,3.5475285651741477,0.596875,0.30000000000000004,0.5625,33.72014492753624,0.11640126441893989,33.93,33.53,0.007731192387748974,-0.005929439667951252
ANAEROBIC,Extracted/ANAEROBIC/S15/sprint3,-0.8300964836934593,92.56825733915699,357.3373198285774,-357.6366749336121,82.72530077595829,-71.55952868486757,157.85631578947365,4.141652620222127,165.33,151.45,-0.0018453832465563907,-0.0027325798037510724,501.9003378378378,1343.75,359.375,60.810810810810814,39.189189189189186,257.3239585599689,501.9003378378378,406.25,23.165625,0.05702307692307692,46.875,0.7526542894909563,390.625,646.8750000000006,193.67598119895365,0,0,0,0,0,0,259.03941604075976,0.3858853373825177,0.5126993133109015,359.375,1343.75,3.217391304347826,3.217391304347826,0,0.009073939819312071,0.052607260758853816,0.06741547558054134,0.12909667615870724,0.17248455229224086,0.07028794303082495,0.40750282907501173,-2.944901131524169,23.31429044078947,1.0812102281191163,23.317278059894978,-0.0014644229872452187,0.9409178492427254,0.48354310968973363,0.002055176532346101,-0.0009110498879449546,0.05921052631578947,0.036749012139289564,0.020482618213487336,0.049342105263157895,0.013245033112582781,0.24379535134098396,0.10746942744070241,0.22587453158030124,0.08529302564497523,2.927165452363615,1.1160958608906297,0.5656988586012872,-0.05285085241667661,4.814758273001741,0.41875,2.10222133897893,1.0488278153837367,1.827724405021695,0.7773006187486244,0.2882165453930239,0.7975237050407836,1.163157894736842,0.5743416989538356,0.666300104757732,-0.04504698411612739,-0.044399221701633775,-0.06810580695732717,3.280773541673622,1.4021040759775334,3.258046654207903,0.178125,0.240625,0.35000000000000003,34.81131578947368,0.3636016548847143,35.49,34.21,0.008811824900511718,-0.011524056467876652
ANAEROBIC,Extracted/ANAEROBIC/S17/sprint1,1.703408576980386,52.77648450292738,359.3015988477971,-243.91696383068842,641.9903293794541,-563.5439759259928,75.18147058823529,0.7774775667387497,77.27,74.3,0.003518832268995126,-0.0020074946466810185,751.453488372093,1421.875,328.125,88.37209302325581,88.37209302325581,395.1008456070485,751.453488372093,734.375,301.153125,0.4100808510638298,375.0,0.7113105405155142,490.625,987.5,281.0393960468864,0,0,0,0,0,0,399.46426863762304,0.3739943993815432,0.5257821697826873,328.125,1421.875,14.333333333333334,14.333333333333334,0,0,0.1829661407551347,0.0846068329236457,0.2675729736787804,0,0,0.6837990333612106,-1.6984541664556045,9.417112544776119,1.716331560032925,9.442783905373975,0.027087533018057657,1.3877868868916647,0.8301404317912239,0.01242547977853957,-0.0019407701804346582,0.12686567164179105,0.14038873429665993,0.054796313763616954,0.08768656716417911,0.0057251908396946565,0.48934889423185474,0.36679834440221193,0.3349335291129219,0.048504828347858145,4.181778510635348,0.6492528592057228,0.8900124843945069,-0.05225069065903339,5.387684375000001,2.5031250000000003,3.3525324384056443,1.5557624915711084,2.3173569161096843,0.7026659564315223,0.28001252877019733,0.2409625911955355,0.9732436472346783,0.45660377358490556,0.8610027855153205,-0.060219659636007054,-0.06327495534674836,-0.06275068806394088,4.7034062500000005,2.112,2.5363696365340624,2.090625,1.2289955468400682,1.121875,30.70458646616541,1.2719238351896711,33.07,27.37,0.08839003858295333,-0.1683378912184745
ANAEROBIC,Extracted/ANAEROBIC/S17/sprint2,0.007099541281661856,39.828300623317624,217.77991297908807,-207.07865440256927,712.9383165383223,-179.72824120045956,84.30972222222222,3.4097144602762968,90.2,79.93,0.0005751754285056615,-0.008610380291796208,673.9783653846154,1343.75,312.5,84.61538461538461,61.53846153846154,255.0332032160657,673.9783653846154,703.125,312.7359375,0.44477999999999995,410.15625,0.9109160174770644,437.5,875.0,232.3138297979974,0,0,0,0,0,0,257.5662631284633,0.34469033685587847,0.37839968805308366,312.5,1343.75,10.4,10.4,0,0.01239042881674818,0.044154575121991314,0.022994656252621922,0.07953966019136141,0.2806148350995476,0.15577673813212833,0.5551265245006267,-3.120058730528881,32.13144846153846,0.35822713939576806,32.08768220513397,0.04431119040222519,0.1957629775534737,0.3337761405081553,0.001203264021046622,-0.00023628107047530273,0.1048951048951049,0.048921776856626444,0.03999725403571626,0.07517482517482517,0.04225352112676056,0.18834443636519002,0.1569305541619085,0.2710297719224331,0.2219706691897815,3.8689086382056264,1.374040805680368,0.7280542986425337,-0.03057748288986494,6.662103583283642,0.690625,2.8477172706294214,1.3342014378598466,2.693418947916923,1.1581681658959004,0.47621354079508527,0.8918673918683272,0.7968253968253967,0.5497990295861807,0.6305699481865286,-0.03426438883431894,-0.03234074228773057,-0.035750104794286634,5.230451407042643,2.5354936095117933,4.717906527776638,0.39375000000000004,0.309375,0.603125,33.34454545454546,0.06559813310416227,33.47,33.21,0.0030093289196509608,-0.0038840752913055113
