Class,Link,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_max_ratio,bvp_min_ratio,HR_mean,HR_std,HR_max,HR_min,HR_max_ratio,HR_min_ratio,ibi_mean,ibi_max,ibi_min,HRV_pNN20,HRV_pNN50,HRV_RMSSD,HRV_MeanNN,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,EDA_Mean,EDA_std,EDA_Tonic_Mean,EDA_Phasic_Mean,EDA_Tonic_std,EDA_Phasic_std,EDA_Tonic_max_ratio,EDA_Tonic_min_ratio,Peaks_density,SCR_Amplitude_Mean,SCR_Height_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,SCR_Amplitude_std,SCR_Height_std,SCR_RiseTime_std,SCR_RecoveryTime_std,ACC_mean,ACC_std,ACC_max_ratio,ACC_min_ratio,ACC_max,ACC_min,x_mean,y_mean,z_mean,x_std,y_std,z_std,x_max_ratio,y_max_ratio,z_max_ratio,x_min_ratio,y_min_ratio,z_min_ratio,x_max,y_max,z_max,x_min,y_min,z_min,TEMP_mean,TEMP_std,TEMP_max,TEMP_min,TEMP_max_ratio,TEMP_min_ratio
AEROBIC,Extracted/AEROBIC/S01/rpm70,-0.031822852948372976,25.260701925839054,172.28,-189.85,181.0,-73.66666666666667,103.40249999999999,0.2526670239663256,103.92,102.77,0.001164709307968597,-0.0010604453870625607,605.6189903846154,1203.125,375.0,63.46153846153846,40.38461538461539,152.12236138627964,605.6189903846154,578.125,46.33125,0.08014054054054054,62.5,0.7699007376392174,546.875,625.0,117.1191182427163,0,0,0,0,0,0,152.86616444182025,0.19338745994133458,0.2511849261689599,375.0,1203.125,6.117647058823529,6.117647058823529,0,0.04218414772142628,0.0797457318284453,0.05809466820841903,0.1800245477582906,0.5289831412190915,0.23432441990113867,0.44297143262659744,-2.528912058141932,0.2474080378156736,0.0030633824139311722,0.24753649421959278,-0.00010371343072809425,0.00219157612982402,0.002074082824056523,0.00022981764790091534,-0.0006609600256292246,0.3176470588235294,0.0012537288997313861,0.000621100310766221,0.13529411764705881,0.0,0.0019894832552357763,0.0012138334549137853,0.21540980498353596,0.0,3.6817293966076323,1.0057256902261833,0.8689440993788821,-0.03380595849822368,5.308163550805005,0.503125,2.6868166762976484,1.6329097772554988,2.1443927917581966,0.7871610744010915,0.41380490490538785,0.566675536588563,0.9082644628099175,0.9714285714285715,0.9365853658536584,-0.041065699167790265,-0.04553239692477087,-0.041142166254221874,3.988260259535756,2.268266143072106,2.9396414003335556,0.37812500000000004,0.21875,0.25625000000000003,34.393843137254905,0.0616070318589633,34.49,34.27,0.0008736167734418762,-0.0008728542333428581
AEROBIC,Extracted/AEROBIC/S01/rpm75,-0.09988255444090993,52.958417408310666,511.43,-505.98,461.0,-106.28571428571428,109.83328125,1.1673528476422363,111.67,108.05,0.0017354767994153975,-0.002706848326265426,623.1435643564356,1562.5,390.625,74.25742574257426,56.43564356435643,329.8910805099162,623.1435643564356,531.25,46.33125,0.08721176470588235,62.5,0.7229287295342747,515.625,625.0,238.48773971772283,0,0,0,0,0,0,331.5524157945345,0.3827171672133467,0.5293981987130334,390.625,1562.5,5.611111111111111,5.611111111111111,0,0.03382436614659386,0.09920902598182821,0.04796383964698105,0.18099723177540314,0.34094041153865734,0.1868778092063089,0.5481245486943981,-2.3105262811103993,0.28296327907292,0.010870970485522878,0.28301183682446923,-0.00014698230275114166,0.003680557786627501,0.010108769513439468,0.0009760232081380505,-0.0005129290934010302,0.023529411764705882,0.0009096990798870151,0.0002245427158652932,0.00980392156862745,0.012845849802371542,0.009436873883353595,0.0016320388913763524,0.06569359046176844,0.20392154373817992,3.3016512816009946,0.7168282905805924,0.7323699421965316,-0.03320362658832472,3.9533100792231024,0.540625,2.479602164590717,1.5774628784842326,1.8144738206637485,0.5128878052193085,0.33284225130230777,0.4115099478946456,0.6902097902097902,0.43703703703703706,0.8775280898876404,-0.03968449125256006,-0.03337924316849954,-0.04095365730186693,2.9688561682022154,1.9211098197674854,2.2545336731852044,0.446875,0.3375,0.278125,33.756235294117644,0.06542727986401206,33.87,33.63,0.0014845605700711745,-0.0011837821840781045
AEROBIC,Extracted/AEROBIC/S01/rpm80,-0.04320039148519699,20.930337419683553,125.9,-64.85,1025.0,-422.99999999999994,115.19859375,0.53170970459541,115.75,113.75,0.0020973520929825646,-0.0006062180652982868,556.9196428571429,1093.75,437.5,75.89285714285714,46.42857142857143,181.28543067805015,556.9196428571429,531.25,46.33125,0.08721176470588235,50.78125,0.7784970833954309,484.375,562.5,141.1301790449466,0,0,0,0,0,0,182.03642772291593,0.25341210505866163,0.32551452081669924,437.5,1093.75,5.894736842105263,5.894736842105263,0,0.03595999040218139,0.09223999310855706,0.08526272903143714,0.21346271254217558,0.38985248361695074,0.16846028973362961,0.4321129063247168,-2.3833614777334238,0.3188639995808773,0.0032586880957342834,0.31894917388078536,-8.873021285509318e-05,0.002465899540652618,0.001947334943115135,0.0002049967171060993,-0.00029637774281814186,0.34509803921568627,0.0013303960806420807,0.0006330241193644363,0.13529411764705881,0.0,0.001990984738495203,0.00113948324351535,0.20250735102780812,0.0,3.790390883556108,0.971750600150704,0.5900584795321638,-0.021283867244697587,4.497102051502702,0.534375,2.8388347200867234,1.6841336048520619,2.226047430020528,0.6866042918337499,0.40663967829752884,0.6445762697482122,0.5418918918918918,0.5626506024096385,0.5116504854368933,-0.03985981584760501,-0.029364175987369224,-0.03430332541998602,3.37475943673979,2.057131456835522,2.8054499609689683,0.4625,0.259375,0.321875,32.94035294117647,0.05832526225264385,33.05,32.83,0.0012139605462822198,-0.001520218911523173
AEROBIC,Extracted/AEROBIC/S01/rpm85,-0.07983847283406773,49.95138370007362,423.03,-676.04,374.33333333333337,-317.0,112.6846875,3.1832510743489504,117.62,107.0,0.0027718747112630247,-0.004851258581235709,641.1033163265306,1546.875,375.0,85.71428571428571,73.46938775510205,343.66944932519755,641.1033163265306,515.625,92.6625,0.1797090909090909,234.375,0.7293873354261274,468.75,968.75,250.66814391067038,0,0,0,0,0,0,345.4541500289185,0.39099492628891436,0.5360593847718575,375.0,1546.875,9.8,9.8,0,0.05388443426029655,0.10387595784491988,0.06020978808891471,0.2179701801941311,0.5187382660840784,0.24721011934891907,0.4765604072649051,-2.2645578047186437,0.34778988980656617,0.00433759576830089,0.3477961015077067,-8.438459355930104e-05,0.00392405659414568,0.0019616718780512466,0.0003080404693106543,5.1435830748942204e-05,0.3411764705882353,0.0012704483783742818,0.0006223625161818099,0.125,0.0,0.0019340571703038508,0.0011025755811320335,0.19051060689258925,0.0,4.270840964109166,1.0918574914499428,0.6580645161290323,-0.021617060129660876,5.1828880196636895,0.58125,3.20247417751843,1.9169716499483436,2.5569346619264985,0.8050620794959367,0.5007260416722936,0.6455594594939141,0.6323943661971829,0.5323185011709599,0.746938775510204,-0.025017385786828033,-0.058574067665793296,-0.030812441914187045,4.006333640505435,2.4712942900482693,3.1044591177589633,0.44375000000000003,0.278125,0.30625,32.23454901960785,0.08585722615687344,32.37,32.07,0.0009322560596644232,-0.0015513496742164804
AEROBIC,Extracted/AEROBIC/S02/rpm70,-0.05711448884530521,34.95427266344042,83.84,-124.88,228.28571428571428,-136.66666666666669,114.44109375,1.136611077374727,115.97,112.17,0.0019100538287897104,-0.0008685833405714785,536.3247863247864,1078.125,343.75,64.1025641025641,38.46153846153847,107.9903892245541,536.3247863247864,531.25,46.33125,0.08721176470588235,78.125,0.7075096853189292,484.375,578.125,76.40424629773295,0,0,0,0,0,0,108.45881199649376,0.1424589134156933,0.20135259823542356,343.75,1078.125,6.882352941176471,6.882352941176471,0,0.05749433370582879,0.087342305876045,0.14234715893045885,0.28718379851233267,0.658264435878576,0.20020047789485515,0.3041338206698809,-2.4379203301277603,12.88486971236106,0.8777944976452084,12.871298478302068,0.016258952367553123,0.7435510649951084,0.3598450960870939,0.003482904373566537,-0.0035343681182666126,0.043137254901960784,0.014241812590800465,0.018523216329368094,0.029411764705882353,0.019762845849802372,0.08778475008999358,0.09604866529461571,0.17040219740719176,0.19018594781437276,2.955089975263123,0.7017886926196254,0.6718120805369128,-0.03401700544253587,3.615243614055909,0.465625,2.4657708016937305,1.2257331092888257,1.5092935271733885,0.5746460854453745,0.2886046430778512,0.3641894587218911,0.7139534883720929,0.27822878228782305,0.49493670886075947,-0.0367386741928734,-0.048914276893711764,-0.043969822954782106,2.9900401688566713,1.5245137885872988,1.8992758192580619,0.403125,0.26875,0.246875,32.2061568627451,0.015672346757991364,32.23,32.16,0.0009322560596644232,-0.0015523129462901044
AEROBIC,Extracted/AEROBIC/S02/rpm75,0.05052463839176274,47.70524867130652,114.36,-119.35,363.0,-570.0,119.45750000000001,0.3241238189334439,119.9,118.87,0.0008370302167907786,-0.0007549068948163346,502.0,625.0,406.25,64.8,28.799999999999997,54.48912754083415,502.0,500.0,23.165625,0.04633125,31.25,0.6705000311537564,468.75,531.25,36.534961713670306,0,0,0,0,0,0,54.707838983187166,0.07277880819456237,0.10854407876660188,406.25,625.0,4.8076923076923075,4.8076923076923075,0,0.05823671798653262,0.03007435491401737,0.18700667250633873,0.2753177454068887,1.93642451028564,0.2115254790440961,0.10923507625551289,-3.5040824665944132,20.660502404907145,1.7475056911265405,20.660812210319243,-0.0055171877052161335,1.7211087660394073,0.20521590749582952,0.002037771613844153,0.00011898660541515268,0.09803921568627451,0.02423960845323643,0.008578603958009915,0.05392156862745098,0.024096385542168676,0.1250617726708659,0.06671176466711444,0.19373600828793627,0.1951255561880574,3.2993788891851112,0.7554878589930091,0.6828947368421052,-0.035211701041948755,4.136076214746554,0.47500000000000003,2.7234717651147347,1.4969599429300793,1.6962008673302327,0.6156081104685527,0.36859917774096984,0.41058979666528184,0.7153846153846157,0.5,0.5097560975609755,-0.041537892915167636,-0.04674187241836037,-0.03608074215071843,3.403780994155099,1.9257283875271236,2.1184182571672974,0.40625,0.25,0.25625000000000003,32.046535433070865,0.03158236208536729,32.09,31.99,0.0015624999999999112,-0.0009366219169528922
AEROBIC,Extracted/AEROBIC/S02/rpm80,0.09633823529411743,55.937614699834725,138.68,-118.65,143.22222222222223,-236.85714285714286,124.21968749999999,0.48527688214435966,125.4,123.27,0.0012012492992711738,-0.0012075350185155828,475.97064393939394,609.375,343.75,69.6969696969697,28.78787878787879,64.64012421396595,475.97064393939394,468.75,23.165625,0.04942,46.875,0.6013702039836548,453.125,500.0,38.872644684081486,0,0,0,0,0,0,64.88826379898104,0.08167025672497398,0.13580695582183147,343.75,609.375,4.0,4.0,0,0.006848352040305593,0.013422828308411398,0.19584624895698186,0.21611742930569885,0.5102018652815579,0.03168810614815604,0.06210895785468909,-4.310798416409115,24.777116272487753,0.3758737422579605,24.769738731097753,0.001884837607308044,0.33919764107639666,0.1472517040766534,0.0007409862164280605,-0.0004078228060211328,0.054901960784313725,0.011385673036684576,0.009253486839994681,0.0392156862745098,0.025691699604743084,0.06572041370976513,0.04981968897311706,0.18768813450075142,0.16434086759276578,4.102074794562043,1.0398503054768966,0.6802197802197802,-0.036268187031002874,5.077600203524953,0.56875,3.382163047384068,1.9887071766525044,2.0630462299387498,0.8640033742911661,0.5038420082837257,0.516301776468603,0.6911392405063289,0.42664974619289353,0.8101123595505617,-0.041007781465534666,-0.05105146211675896,-0.03590568569042463,4.20982928934914,2.4550389798685344,2.632101326241632,0.49375,0.35625,0.278125,32.236078431372555,0.03566062426584305,32.29,32.18,0.0009322560596644232,-0.0009313877677740185
AEROBIC,Extracted/AEROBIC/S02/rpm85,-0.09069607843137265,62.560609832807174,187.77,-217.09,379.0,-131.08333333333331,133.15301587301587,0.5667804785445217,134.08,132.22,0.000900698040981795,-0.0008994153800028192,466.31944444444446,953.125,375.0,56.2962962962963,25.925925925925924,100.7203532174049,466.31944444444446,453.125,23.165625,0.05112413793103448,31.25,0.7354593008058041,437.5,468.75,74.07572055418623,0,0,0,0,0,0,101.09802108012259,0.15885188026512015,0.21599003519443494,375.0,953.125,4.21875,4.21875,0,0.014784705576684508,0.07070797113557634,0.06753968978841711,0.15303236650067797,0.20909531611840668,0.09661162481349335,0.4620458583528673,-2.649196966528639,26.5044907645214,0.3902392606462039,26.50128237957408,-0.0027566337542332185,0.32239730681705747,0.14915705556433825,0.0007428506318001745,-0.0002824641025321592,0.09411764705882353,0.021017132305174737,0.010119001704022577,0.06666666666666667,0.015120967741935484,0.12628080119273444,0.05796561507901808,0.24747086710431082,0.10051874265464089,4.039031296597311,0.9424708278227645,0.6511520737327189,-0.026711530081698912,5.073074401536991,0.6781250000000001,3.2891661315864633,1.9311184059259459,2.0817236303306696,0.788975369849709,0.42573737952163654,0.4660157491996866,0.6173913043478262,0.5380952380952383,0.5742424242424242,-0.027635770255982267,-0.03249159076776377,-0.033256856972126714,4.23538538680049,2.3088852304324354,2.5507544850610735,0.5750000000000001,0.328125,0.41250000000000003,32.51211764705884,0.032878652147140294,32.59,32.45,0.001232665639445274,-0.0012296341838302842
AEROBIC,Extracted/AEROBIC/S03/rpm70,-0.09000238492725958,125.23326773487724,325.9,-362.19,805.3333333333334,-2833.5,117.70075757575758,1.176998378781691,118.77,114.73,0.0017379214459506678,-0.00016856300042149372,517.0,1046.875,390.625,84.8,56.00000000000001,130.50202094127917,517.0,515.625,46.33125,0.08985454545454545,46.875,0.694656067434181,468.75,546.875,90.65402065928212,0,0,0,0,0,0,131.03046577514326,0.175346268199772,0.2524217039483156,390.625,1046.875,6.25,6.25,0,0.05139554412117115,0.12309594066961986,0.0943052228531586,0.2687967076439496,0.41752428099244054,0.19120600312281402,0.4579518170016941,-2.094791222211807,5.490665776577377,1.106491620200286,5.481814740145906,0.004514849628523185,1.0991834404156342,0.10086620580853414,0.004273797434982039,0.0003278066430473553,0.07633587786259542,0.014169849863414349,0.008463394228501156,0.08396946564885496,0.030038759689922482,0.056710907518641926,0.032292492799378,0.31894788726819345,0.1641834341463049,2.0368039698812117,0.4799388681565861,0.4630252100840336,-0.03520756080368493,2.4929027363896945,0.371875,1.3702774785870222,1.036099393754054,1.3427659211514191,0.3052122736981164,0.23456805413381354,0.3423466218256743,0.3607843137254903,0.31558441558441563,0.6500000000000002,-0.03365299702137412,-0.04528049591446795,-0.04167678633099121,1.6956304723552118,1.2706615451589547,1.6982027018605654,0.31875000000000003,0.240625,0.17500000000000002,34.2312213740458,0.01707741246303469,34.27,34.21,0.00116924875767317,-0.0005842827928716338
AEROBIC,Extracted/AEROBIC/S03/rpm75,0.6983782494633912,129.8871530147833,373.43,-344.34,217.6785714285714,-419.37499999999994,128.3366153846154,1.1637846442640716,130.6,126.23,0.0009213051823416856,7.780890133824234e-05,491.8323863636364,953.125,359.375,84.0909090909091,60.60606060606061,168.71222541585715,491.8323863636364,468.75,46.33125,0.09884,66.40625,0.7597090550807956,421.875,500.0,128.172205351259,0,0,0,0,0,0,169.35983317177087,0.26060139369613383,0.34302788936538176,359.375,953.125,6.285714285714286,6.285714285714286,0,0.009533966750812691,0.07210107029688533,0.04993448214127644,0.13156951918897447,0.13223058564256218,0.07246333960618166,0.5480074012684193,-2.6296863901844194,14.78503049379388,0.6442268195216202,14.786180990714943,-0.0011877129660437821,0.6297675890444767,0.09376933332912891,0.0010316337203035652,-3.640141182535128e-05,0.0916030534351145,0.014236971585637179,0.008128033145308773,0.08206106870229007,0.0166015625,0.052695469888876925,0.03525831139998297,0.28885590997697946,0.11468270356753277,2.3669794365298378,0.5397882100330847,0.4744680851063828,-0.02649378149115379,2.8058850554960637,0.44062500000000004,1.5428336755672132,1.2984132899741612,1.5723056173901389,0.3480102958253479,0.31636512236055286,0.35912968753137675,0.4453257790368272,0.3861111111111111,0.5666666666666669,-0.03162365988988199,-0.036123103052517876,-0.03310767711702087,1.8611030387312881,1.6033025401894876,1.8712729660086214,0.30625,0.225,0.253125,34.24198473282442,0.05996716464546022,34.37,34.16,0.0020479812755997743,-0.0011678832116788073
