max_depth value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.8283582089552238, 0.8022388059701493, 0.8246268656716418, 0.8134328358208955, 0.8351851851851851, 0.8264925373134329, 0.8302238805970149, 0.8283582089552238, 0.7985074626865671, 0.8302238805970149]","[0.8283582089552238, 0.8022388059701493, 0.8246268656716418, 0.8134328358208955, 0.8351851851851851, 0.8264925373134329, 0.8302238805970149, 0.8283582089552238, 0.7985074626865671, 0.8302238805970149]","[0.8283582089552238, 0.8022388059701493, 0.8246268656716418, 0.8134328358208955, 0.8351851851851851, 0.8264925373134329, 0.8302238805970149, 0.8283582089552238, 0.7985074626865671, 0.8302238805970149]","[0.8283582089552238, 0.8022388059701493, 0.8246268656716418, 0.8134328358208955, 0.8351851851851851, 0.8264925373134329, 0.8302238805970149, 0.8283582089552238, 0.7985074626865671, 0.8302238805970149]","[0.8313015417410172, 0.8034138045462087, 0.8265487798594986, 0.8186851338857397, 0.8357465106080539, 0.8284770570257117, 0.8341635690115798, 0.828750366383773, 0.8010616002240237, 0.8372676471908707]","[0.8283582089552239, 0.8022388059701493, 0.8246268656716418, 0.8134328358208955, 0.8351851851851853, 0.8264925373134329, 0.830223880597015, 0.8283582089552239, 0.7985074626865672, 0.8302238805970149]","[0.8271478438083015, 0.8017487133672092, 0.823547663501557, 0.8119732861743563, 0.8349885126456971, 0.8265071401098156, 0.8282438245039319, 0.8278490513217194, 0.7986628700816366, 0.8304847812379834]","[0.8313015417410172, 0.8034138045462088, 0.8265487798594986, 0.8186851338857397, 0.8357465106080539, 0.8284770570257116, 0.8341635690115798, 0.828750366383773, 0.8010616002240237, 0.8372676471908707]","[0.8283582089552238, 0.8022388059701493, 0.8246268656716418, 0.8134328358208955, 0.8351851851851851, 0.8264925373134329, 0.8302238805970149, 0.8283582089552238, 0.7985074626865671, 0.8302238805970149]","[0.8271478438083015, 0.8017487133672092, 0.8235476635015568, 0.8119732861743562, 0.834988512645697, 0.8265071401098156, 0.8282438245039317, 0.8278490513217193, 0.7986628700816366, 0.8304847812379835]","[array([[110,  18,   4,   2],
       [ 17, 108,   2,   7],
       [  3,   1, 126,   4],
       [  7,   4,  23, 100]]), array([[113,  12,   5,   4],
       [ 29, 101,   1,   3],
       [  3,   0, 114,  17],
       [  2,  10,  20, 102]]), array([[ 97,  27,   7,   3],
       [ 10, 121,   1,   2],
       [  7,   1, 114,  12],
       [  3,   4,  17, 110]]), array([[103,  19,   7,   5],
       [ 14, 116,   1,   3],
       [  2,   3, 122,   7],
       [  5,   3,  31,  95]]), array([[112,  16,   4,   3],
       [ 14, 118,   1,   2],
       [  4,   4, 114,  13],
       [  4,   3,  21, 107]]), array([[114,  13,   2,   5],
       [ 18, 114,   0,   2],
       [  5,   0, 114,  15],
       [ 12,   3,  18, 101]]), array([[ 99,  28,   2,   5],
       [  7, 126,   0,   1],
       [  3,   2, 119,  10],
       [  6,   2,  25, 101]]), array([[108,  14,   3,   9],
       [ 14, 115,   1,   4],
       [  1,   1, 119,  13],
       [  4,   4,  24, 102]]), array([[ 99,  28,   4,   3],
       [ 19, 113,   0,   2],
       [ 10,   2, 112,  10],
       [  6,   3,  21, 104]]), array([[120,   7,   4,   3],
       [ 30, 101,   1,   2],
       [  4,   0, 114,  16],
       [  7,   5,  12, 110]])]","[0.6521739130434783, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6888888888888889, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.7111111111111111, 0.5555555555555556]","[0.6521739130434783, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6888888888888889, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.7111111111111111, 0.5555555555555556]","[0.6521739130434783, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6888888888888889, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.7111111111111111, 0.5555555555555556]","[0.6521739130434783, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6888888888888889, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.7111111111111111, 0.5555555555555556]","[0.6498397435897436, 0.6517857142857143, 0.5512820512820512, 0.6389652014652015, 0.7058441558441558, 0.8208333333333333, 0.662293956043956, 0.6821678321678322, 0.7072163947163947, 0.5601325757575757]","[0.6555555555555556, 0.638888888888889, 0.5507575757575758, 0.6386363636363637, 0.6853896103896104, 0.8156565656565656, 0.6664141414141413, 0.6936868686868687, 0.7063131313131313, 0.5507575757575758]","[0.648352819388625, 0.6417469402950347, 0.5493421052631579, 0.6270652552511623, 0.6827231591937475, 0.8172896008136282, 0.6553250288731232, 0.6716325660699062, 0.7027116402116402, 0.5444444444444444]","[0.6557274247491639, 0.6661490683229814, 0.5635451505016722, 0.6410256410256411, 0.7200769600769601, 0.8253086419753086, 0.677930402930403, 0.6885262885262885, 0.7301087801087801, 0.570580808080808]","[0.6521739130434783, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6888888888888889, 0.8222222222222222, 0.6666666666666666, 0.6888888888888889, 0.7111111111111111, 0.5555555555555556]","[0.649858620196661, 0.6558137935081042, 0.5628337147215866, 0.6248176965535677, 0.6916513551807669, 0.822883295194508, 0.6643568168069076, 0.6733901676612674, 0.7157848324514992, 0.5524279835390947]","[array([[8, 3, 0, 1],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [1, 0, 5, 9]]), array([[ 8,  2,  1,  1],
       [ 4,  5,  0,  0],
       [ 2,  0,  6,  2],
       [ 0,  3,  1, 11]]), array([[ 7,  4,  0,  0],
       [ 5,  4,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]]), array([[5, 4, 1, 1],
       [1, 7, 0, 2],
       [0, 0, 8, 2],
       [1, 1, 4, 9]]), array([[ 8,  2,  1,  0],
       [ 5,  5,  0,  0],
       [ 1,  0,  8,  1],
       [ 1,  0,  3, 10]]), array([[ 9,  1,  0,  1],
       [ 2,  8,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  0,  2, 13]]), array([[ 5,  5,  1,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  2, 11]]), array([[ 4,  4,  1,  2],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 7,  4,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  9,  1],
       [ 2,  0,  2, 11]]), array([[7, 3, 0, 1],
       [5, 3, 0, 1],
       [1, 0, 7, 2],
       [3, 0, 4, 8]])]"
5,"[0.7817164179104478, 0.8152985074626866, 0.8022388059701493, 0.7947761194029851, 0.8, 0.7947761194029851, 0.8059701492537313, 0.792910447761194, 0.789179104477612, 0.8115671641791045]","[0.7817164179104478, 0.8152985074626866, 0.8022388059701493, 0.7947761194029851, 0.8, 0.7947761194029851, 0.8059701492537313, 0.792910447761194, 0.789179104477612, 0.8115671641791045]","[0.7817164179104478, 0.8152985074626866, 0.8022388059701493, 0.7947761194029851, 0.8, 0.7947761194029851, 0.8059701492537313, 0.792910447761194, 0.789179104477612, 0.8115671641791045]","[0.7817164179104478, 0.8152985074626866, 0.8022388059701493, 0.7947761194029851, 0.8, 0.7947761194029851, 0.8059701492537313, 0.792910447761194, 0.789179104477612, 0.8115671641791045]","[0.7886546380827655, 0.8161108400818219, 0.8047667800693046, 0.7971271957776865, 0.8011486647237256, 0.803199730945369, 0.8146645021645021, 0.7929212816706631, 0.7921039807706025, 0.8141074611662847]","[0.7817164179104478, 0.8152985074626866, 0.8022388059701493, 0.7947761194029851, 0.7999999999999999, 0.7947761194029851, 0.8059701492537313, 0.7929104477611941, 0.789179104477612, 0.8115671641791046]","[0.7831824931824931, 0.8148700073667656, 0.8024850208472583, 0.7953149615900927, 0.7990063245577951, 0.7924291214250231, 0.8047836745621137, 0.7926537235472596, 0.788226391428447, 0.8110419891423828]","[0.7886546380827655, 0.816110840081822, 0.8047667800693046, 0.7971271957776866, 0.8011486647237257, 0.8031997309453691, 0.8146645021645021, 0.7929212816706632, 0.7921039807706025, 0.8141074611662846]","[0.7817164179104478, 0.8152985074626866, 0.8022388059701493, 0.7947761194029851, 0.8, 0.7947761194029851, 0.8059701492537313, 0.792910447761194, 0.789179104477612, 0.8115671641791045]","[0.7831824931824931, 0.8148700073667655, 0.8024850208472583, 0.7953149615900926, 0.7990063245577952, 0.7924291214250231, 0.8047836745621136, 0.7926537235472596, 0.7882263914284469, 0.8110419891423829]","[array([[ 97,  20,   2,  15],
       [ 29, 101,   0,   4],
       [  6,   0, 108,  20],
       [  9,   4,   8, 113]]), array([[109,  19,   4,   2],
       [ 17, 108,   1,   8],
       [  4,   1, 118,  11],
       [  9,   1,  22, 102]]), array([[104,  16,   3,  11],
       [ 20, 103,   1,  10],
       [  2,   0, 114,  18],
       [  3,   3,  19, 109]]), array([[107,  16,   5,   6],
       [ 23, 105,   0,   6],
       [ 10,   1, 109,  14],
       [  7,   4,  18, 105]]), array([[ 94,  32,   6,   3],
       [ 13, 117,   1,   4],
       [  9,   1, 112,  13],
       [  4,   3,  19, 109]]), array([[ 96,  35,   0,   3],
       [  8, 124,   0,   2],
       [  8,   1, 115,  10],
       [  6,  11,  26,  91]]), array([[ 99,  23,   9,   3],
       [ 19, 113,   0,   2],
       [  5,   1, 124,   4],
       [  3,   3,  32,  96]]), array([[102,  22,   2,   8],
       [ 22, 106,   1,   5],
       [  5,   0, 115,  14],
       [  7,   2,  23, 102]]), array([[ 92,  35,   2,   5],
       [ 10, 118,   0,   6],
       [  9,   0, 108,  17],
       [  7,   6,  16, 105]]), array([[100,  28,   4,   2],
       [ 10, 118,   1,   5],
       [  7,   1, 112,  14],
       [  3,   7,  19, 105]])]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.8, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.8, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.8, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.8, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.6347853535353536, 0.6035714285714285, 0.5671209273182958, 0.7057178932178932, 0.6439393939393939, 0.7932692307692308, 0.7154304029304029, 0.710576923076923, 0.709013209013209, 0.6462121212121212]","[0.6208333333333333, 0.6055555555555555, 0.5590909090909091, 0.7007575757575758, 0.6467532467532467, 0.8063131313131313, 0.7164141414141414, 0.7113636363636363, 0.716919191919192, 0.653030303030303]","[0.6243961352657005, 0.6039927404718692, 0.5557686842853083, 0.7017806886030669, 0.6238996297819828, 0.7960241512873092, 0.6973356755965452, 0.705456095481671, 0.7074789245841877, 0.6406093906093906]","[0.6315876152832675, 0.6133540372670808, 0.5744796774545058, 0.7039886442060357, 0.6643097643097643, 0.8054700854700855, 0.7416971916971917, 0.7112535612535612, 0.7215574548907883, 0.6675420875420875]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.8, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.6273892039487502, 0.610471080249349, 0.5732359736585246, 0.6984391099644686, 0.6335316970611089, 0.7989164831270095, 0.7085931781583956, 0.7062006251776073, 0.7113617376775271, 0.6463536463536463]","[array([[ 7,  3,  0,  2],
       [ 2,  6,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  0,  3, 11]]), array([[ 6,  4,  0,  2],
       [ 4,  5,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  1,  3, 10]]), array([[ 7,  3,  1,  0],
       [ 4,  3,  0,  3],
       [ 1,  0,  5,  4],
       [ 0,  1,  2, 12]]), array([[ 7,  3,  0,  1],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 3,  1,  1, 10]]), array([[ 3,  7,  1,  0],
       [ 2,  8,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  1,  3, 10]]), array([[ 7,  2,  1,  1],
       [ 1,  9,  0,  0],
       [ 1,  0,  8,  0],
       [ 1,  1,  1, 12]]), array([[ 5,  5,  1,  0],
       [ 0,  7,  1,  1],
       [ 1,  0,  9,  0],
       [ 1,  1,  2, 11]]), array([[ 6,  2,  1,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 6,  4,  0,  1],
       [ 1,  8,  0,  0],
       [ 2,  0,  7,  1],
       [ 2,  0,  2, 11]]), array([[6, 4, 1, 0],
       [2, 6, 0, 1],
       [0, 1, 8, 1],
       [2, 1, 3, 9]])]"
15,"[0.7985074626865671, 0.8246268656716418, 0.8134328358208955, 0.8115671641791045, 0.8185185185185185, 0.8246268656716418, 0.8264925373134329, 0.8171641791044776, 0.7985074626865671, 0.8041044776119403]","[0.7985074626865671, 0.8246268656716418, 0.8134328358208955, 0.8115671641791045, 0.8185185185185185, 0.8246268656716418, 0.8264925373134329, 0.8171641791044776, 0.7985074626865671, 0.8041044776119403]","[0.7985074626865671, 0.8246268656716418, 0.8134328358208955, 0.8115671641791045, 0.8185185185185185, 0.8246268656716418, 0.8264925373134329, 0.8171641791044776, 0.7985074626865671, 0.8041044776119403]","[0.7985074626865671, 0.8246268656716418, 0.8134328358208955, 0.8115671641791045, 0.8185185185185185, 0.8246268656716418, 0.8264925373134329, 0.8171641791044776, 0.7985074626865671, 0.8041044776119403]","[0.7998241399322352, 0.8265975892202492, 0.8153452513396936, 0.8117883085223547, 0.8199980574980574, 0.8251608882029664, 0.8310330863528508, 0.8197215352086256, 0.8004495005958843, 0.8044928266104596]","[0.7985074626865671, 0.8246268656716418, 0.8134328358208955, 0.8115671641791045, 0.8185185185185185, 0.8246268656716418, 0.8264925373134329, 0.8171641791044777, 0.7985074626865672, 0.8041044776119403]","[0.7964925421857334, 0.8241318859202217, 0.8130591190798699, 0.8109184905547104, 0.8189909975771767, 0.8240265763090465, 0.825906604381328, 0.8156743820901835, 0.7974153649775408, 0.803611382625342]","[0.7998241399322352, 0.8265975892202492, 0.8153452513396937, 0.8117883085223546, 0.8199980574980574, 0.8251608882029663, 0.8310330863528507, 0.8197215352086256, 0.8004495005958843, 0.8044928266104597]","[0.7985074626865671, 0.8246268656716418, 0.8134328358208955, 0.8115671641791045, 0.8185185185185185, 0.8246268656716418, 0.8264925373134329, 0.8171641791044776, 0.7985074626865671, 0.8041044776119403]","[0.7964925421857333, 0.8241318859202217, 0.81305911907987, 0.8109184905547103, 0.8189909975771767, 0.8240265763090464, 0.825906604381328, 0.8156743820901835, 0.7974153649775407, 0.803611382625342]","[array([[ 91,  27,   7,   9],
       [ 10, 118,   0,   6],
       [  5,   0, 116,  13],
       [  5,   7,  19, 103]]), array([[110,  14,   6,   4],
       [ 18, 108,   2,   6],
       [  1,   1, 121,  11],
       [  5,   2,  24, 103]]), array([[106,  18,   8,   2],
       [ 30, 100,   1,   3],
       [  1,   2, 121,  10],
       [  4,   3,  18, 109]]), array([[100,  24,   4,   6],
       [  9, 118,   0,   7],
       [  9,   0, 110,  15],
       [  5,   4,  18, 107]]), array([[110,  14,   1,  10],
       [ 19, 113,   0,   3],
       [  4,   0, 114,  17],
       [ 10,   5,  15, 105]]), array([[110,  19,   3,   2],
       [ 10, 118,   0,   6],
       [  9,   1, 113,  11],
       [  8,   5,  20, 101]]), array([[110,  15,   5,   4],
       [ 20, 107,   3,   4],
       [  4,   1, 124,   5],
       [  5,   2,  25, 102]]), array([[ 97,  22,   5,  10],
       [  8, 121,   2,   3],
       [  3,   0, 118,  13],
       [  4,   2,  26, 102]]), array([[ 95,  26,   7,   6],
       [  9, 117,   1,   7],
       [  6,   0, 112,  16],
       [  3,   4,  23, 104]]), array([[101,  20,   9,   4],
       [ 18, 110,   0,   6],
       [  5,   0, 116,  13],
       [  4,   4,  22, 104]])]","[0.6304347826086957, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7555555555555555, 0.5555555555555556]","[0.6304347826086957, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7555555555555555, 0.5555555555555556]","[0.6304347826086957, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7555555555555555, 0.5555555555555556]","[0.6304347826086957, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7555555555555555, 0.5555555555555556]","[0.6387820512820512, 0.6314102564102564, 0.571218487394958, 0.6638888888888889, 0.6670454545454546, 0.6700174825174825, 0.5835561497326204, 0.684981684981685, 0.7384178321678321, 0.5732683982683983]","[0.6333333333333333, 0.6375, 0.5484848484848485, 0.6530303030303031, 0.672077922077922, 0.6530303030303031, 0.5696969696969697, 0.6835858585858586, 0.747979797979798, 0.5585858585858585]","[0.6267353165522501, 0.6323051948051948, 0.5402709359605912, 0.6564137616769196, 0.6649802371541502, 0.6586134453781513, 0.5575887075887076, 0.6780926501035197, 0.7378267512538612, 0.562310606060606]","[0.6474916387959866, 0.6351727982162766, 0.5845816587504568, 0.6628019323671497, 0.6767676767676767, 0.6917249417249418, 0.6106357694592989, 0.6878144078144078, 0.7591880341880343, 0.5650793650793651]","[0.6304347826086957, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7555555555555555, 0.5555555555555556]","[0.6298079793055418, 0.6305759457933371, 0.5571856928678518, 0.6556807037356236, 0.6666877470355731, 0.6760971055088701, 0.5757898069009181, 0.683040027605245, 0.752153615069216, 0.5573232323232323]","[array([[ 6,  4,  1,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[7, 3, 0, 2],
       [3, 6, 0, 0],
       [1, 0, 7, 2],
       [1, 0, 5, 9]]), array([[ 8,  2,  1,  0],
       [ 7,  3,  0,  0],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 6,  4,  0,  1],
       [ 2,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 2,  2,  1, 10]]), array([[6, 3, 1, 1],
       [4, 6, 0, 0],
       [0, 0, 9, 1],
       [2, 1, 2, 9]]), array([[ 6,  4,  0,  1],
       [ 4,  6,  0,  0],
       [ 3,  0,  6,  0],
       [ 0,  1,  2, 12]]), array([[6, 3, 2, 0],
       [4, 3, 2, 0],
       [0, 0, 8, 2],
       [1, 0, 5, 9]]), array([[ 6,  2,  1,  2],
       [ 3,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 7,  3,  0,  1],
       [ 4,  5,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  3, 12]]), array([[6, 1, 2, 2],
       [3, 5, 0, 1],
       [0, 0, 6, 4],
       [2, 1, 4, 8]])]"
20,"[0.8190298507462687, 0.792910447761194, 0.8022388059701493, 0.8227611940298507, 0.8166666666666667, 0.789179104477612, 0.8414179104477612, 0.8134328358208955, 0.835820895522388, 0.8022388059701493]","[0.8190298507462687, 0.792910447761194, 0.8022388059701493, 0.8227611940298507, 0.8166666666666667, 0.789179104477612, 0.8414179104477612, 0.8134328358208955, 0.835820895522388, 0.8022388059701493]","[0.8190298507462687, 0.792910447761194, 0.8022388059701493, 0.8227611940298507, 0.8166666666666667, 0.789179104477612, 0.8414179104477612, 0.8134328358208955, 0.835820895522388, 0.8022388059701493]","[0.8190298507462687, 0.792910447761194, 0.8022388059701493, 0.8227611940298507, 0.8166666666666667, 0.789179104477612, 0.8414179104477612, 0.8134328358208955, 0.835820895522388, 0.8022388059701493]","[0.8194250194250194, 0.7993464760980684, 0.8087013442704096, 0.8238506716833173, 0.8175990928969417, 0.7986471861471862, 0.8417918875966138, 0.8141480997613147, 0.8421607817010882, 0.8166883321142335]","[0.8190298507462687, 0.792910447761194, 0.8022388059701493, 0.8227611940298507, 0.8166666666666667, 0.789179104477612, 0.8414179104477612, 0.8134328358208955, 0.835820895522388, 0.8022388059701493]","[0.8188518221649611, 0.7908897544995163, 0.8017967446554248, 0.8228741126033245, 0.8159688669083447, 0.7863706686107597, 0.8413441502067784, 0.8132333669049093, 0.8342164676081234, 0.7985190726927611]","[0.8194250194250194, 0.7993464760980684, 0.8087013442704096, 0.8238506716833172, 0.8175990928969417, 0.7986471861471861, 0.8417918875966138, 0.8141480997613147, 0.8421607817010882, 0.8166883321142335]","[0.8190298507462687, 0.792910447761194, 0.8022388059701493, 0.8227611940298507, 0.8166666666666667, 0.789179104477612, 0.8414179104477612, 0.8134328358208955, 0.835820895522388, 0.8022388059701493]","[0.8188518221649611, 0.7908897544995162, 0.8017967446554247, 0.8228741126033245, 0.8159688669083448, 0.7863706686107595, 0.8413441502067786, 0.8132333669049093, 0.8342164676081234, 0.7985190726927611]","[array([[106,  14,   8,   6],
       [ 19, 110,   0,   5],
       [  4,   0, 116,  14],
       [  1,   6,  20, 107]]), array([[113,  13,   3,   5],
       [ 29,  95,   5,   5],
       [  4,   0, 123,   7],
       [  8,   6,  26,  94]]), array([[111,  13,   5,   5],
       [ 34,  92,   1,   7],
       [  7,   1, 118,   8],
       [  5,   2,  18, 109]]), array([[107,  20,   6,   1],
       [ 17, 114,   1,   2],
       [  9,   0, 112,  13],
       [  2,   4,  20, 108]]), array([[115,  17,   2,   1],
       [ 21, 106,   1,   7],
       [  4,   1, 119,  11],
       [  6,   8,  20, 101]]), array([[ 91,  35,   2,   6],
       [  6, 120,   3,   5],
       [  3,   2, 120,   9],
       [  5,   8,  29,  92]]), array([[114,  14,   2,   4],
       [ 18, 114,   0,   2],
       [  2,   1, 116,  15],
       [  6,   2,  19, 107]]), array([[103,  19,   6,   6],
       [ 18, 108,   2,   6],
       [  1,   1, 114,  18],
       [  2,   3,  18, 111]]), array([[101,  24,   3,   6],
       [  8, 122,   1,   3],
       [  2,   2, 125,   5],
       [  3,  10,  21, 100]]), array([[ 83,  39,  10,   2],
       [  4, 126,   1,   3],
       [  8,   1, 120,   5],
       [  2,   5,  26, 101]])]","[0.6956521739130435, 0.6739130434782609, 0.5434782608695652, 0.7391304347826086, 0.6444444444444445, 0.7333333333333333, 0.6888888888888889, 0.6888888888888889, 0.6444444444444445, 0.7333333333333333]","[0.6956521739130435, 0.6739130434782609, 0.5434782608695652, 0.7391304347826086, 0.6444444444444445, 0.7333333333333333, 0.6888888888888889, 0.6888888888888889, 0.6444444444444445, 0.7333333333333333]","[0.6956521739130435, 0.6739130434782609, 0.5434782608695652, 0.7391304347826086, 0.6444444444444445, 0.7333333333333333, 0.6888888888888889, 0.6888888888888889, 0.6444444444444445, 0.7333333333333333]","[0.6956521739130435, 0.6739130434782609, 0.5434782608695652, 0.7391304347826086, 0.6444444444444445, 0.7333333333333333, 0.6888888888888889, 0.6888888888888889, 0.6444444444444445, 0.7333333333333333]","[0.7041666666666667, 0.6913807189542484, 0.5250350140056023, 0.7463023088023087, 0.6447163947163947, 0.7696778711484593, 0.6770833333333334, 0.6760249554367201, 0.6313131313131313, 0.7277097902097902]","[0.7083333333333334, 0.6680555555555555, 0.5257575757575758, 0.7401515151515152, 0.6493506493506493, 0.7303030303030302, 0.6830808080808081, 0.6742424242424243, 0.6335858585858586, 0.728030303030303]","[0.6951515151515152, 0.6716269488234898, 0.5216592071611253, 0.7410905791123577, 0.6389920948616601, 0.719744008714597, 0.6732456140350878, 0.6612482492997198, 0.6317460317460317, 0.717832625040863]","[0.7141304347826087, 0.7012112816140949, 0.5331719644379491, 0.7501725327812284, 0.6581541914875249, 0.7725178960473078, 0.6916666666666667, 0.6885719944543474, 0.6436363636363636, 0.753962703962704]","[0.6956521739130435, 0.6739130434782609, 0.5434782608695652, 0.7391304347826086, 0.6444444444444445, 0.7333333333333333, 0.6888888888888889, 0.6888888888888889, 0.6444444444444445, 0.7333333333333333]","[0.6940711462450593, 0.6787375146276191, 0.5347839986656289, 0.7426956378270195, 0.6431040843214757, 0.7250665698378116, 0.6842105263157895, 0.6751781823840647, 0.6433862433862433, 0.7340132941048272]","[array([[8, 3, 0, 1],
       [2, 6, 0, 1],
       [0, 0, 9, 1],
       [0, 0, 6, 9]]), array([[ 9,  2,  0,  1],
       [ 4,  5,  0,  0],
       [ 2,  0,  7,  1],
       [ 2,  1,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 4,  3,  0,  3],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[ 8,  2,  0,  1],
       [ 2,  7,  0,  1],
       [ 0,  1,  8,  1],
       [ 1,  2,  1, 11]]), array([[5, 5, 1, 0],
       [3, 7, 0, 0],
       [0, 0, 8, 2],
       [1, 1, 3, 9]]), array([[ 5,  6,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  6,  3],
       [ 1,  1,  1, 12]]), array([[ 5,  5,  1,  0],
       [ 1,  7,  1,  0],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[ 4,  5,  2,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 1,  0,  1, 13]]), array([[ 6,  3,  0,  2],
       [ 4,  5,  0,  0],
       [ 0,  1,  7,  2],
       [ 0,  0,  4, 11]]), array([[ 6,  4,  1,  0],
       [ 2,  6,  0,  1],
       [ 0,  1,  9,  0],
       [ 0,  0,  3, 12]])]"
