max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.8078358208955224, 0.8246268656716418, 0.8264925373134329, 0.8507462686567164, 0.8462962962962963, 0.7817164179104478, 0.8283582089552238, 0.8264925373134329, 0.8003731343283582, 0.8003731343283582]","[0.8078358208955224, 0.8246268656716418, 0.8264925373134329, 0.8507462686567164, 0.8462962962962963, 0.7817164179104478, 0.8283582089552238, 0.8264925373134329, 0.8003731343283582, 0.8003731343283582]","[0.8078358208955224, 0.8246268656716418, 0.8264925373134329, 0.8507462686567164, 0.8462962962962963, 0.7817164179104478, 0.8283582089552238, 0.8264925373134329, 0.8003731343283582, 0.8003731343283582]","[0.8078358208955224, 0.8246268656716418, 0.8264925373134329, 0.8507462686567164, 0.8462962962962963, 0.7817164179104478, 0.8283582089552238, 0.8264925373134329, 0.8003731343283582, 0.8003731343283582]","[0.8145391934091625, 0.8283318175921799, 0.8272859712230216, 0.8534352356300031, 0.8505832159659585, 0.7984036796536796, 0.8331710990265261, 0.8288837327694235, 0.8028200847094206, 0.8049636521617669]","[0.8078358208955223, 0.8246268656716418, 0.8264925373134329, 0.8507462686567164, 0.8462962962962963, 0.7817164179104478, 0.8283582089552239, 0.8264925373134329, 0.8003731343283582, 0.8003731343283582]","[0.8069097892273358, 0.8237172637810208, 0.8261903544044245, 0.8508683531043, 0.8466819158701078, 0.7824641076704564, 0.8280698151157491, 0.8270364907818937, 0.7992491566453945, 0.8004822129900131]","[0.8145391934091624, 0.8283318175921799, 0.8272859712230216, 0.8534352356300031, 0.8505832159659585, 0.7984036796536796, 0.833171099026526, 0.8288837327694235, 0.8028200847094205, 0.8049636521617669]","[0.8078358208955224, 0.8246268656716418, 0.8264925373134329, 0.8507462686567164, 0.8462962962962963, 0.7817164179104478, 0.8283582089552238, 0.8264925373134329, 0.8003731343283582, 0.8003731343283582]","[0.8069097892273358, 0.8237172637810207, 0.8261903544044245, 0.8508683531043, 0.8466819158701078, 0.7824641076704564, 0.8280698151157491, 0.8270364907818936, 0.7992491566453946, 0.8004822129900132]","[array([[112,  14,   4,   4],
       [ 27, 101,   2,   4],
       [  5,   0, 123,   6],
       [  8,   4,  25,  97]]), array([[118,  12,   3,   1],
       [ 25, 100,   2,   7],
       [  3,   0, 120,  11],
       [  6,   3,  21, 104]]), array([[104,  21,   7,   2],
       [ 11, 117,   1,   5],
       [ 10,   0, 114,  10],
       [  3,   6,  17, 108]]), array([[115,  14,   4,   1],
       [ 19, 113,   1,   1],
       [  4,   0, 120,  10],
       [  6,   2,  18, 108]]), array([[119,   9,   2,   5],
       [ 21, 108,   2,   4],
       [  4,   0, 117,  14],
       [  7,   0,  15, 113]]), array([[110,  11,   1,  12],
       [ 34,  98,   0,   2],
       [  6,   0,  94,  34],
       [  4,   3,  10, 117]]), array([[114,  11,   5,   4],
       [ 23, 108,   0,   3],
       [  4,   0, 121,   9],
       [  5,   2,  26, 101]]), array([[110,  14,   2,   8],
       [ 16, 110,   1,   7],
       [  2,   1, 111,  20],
       [  5,   3,  14, 112]]), array([[108,  13,   6,   7],
       [ 19, 107,   1,   7],
       [  4,   0, 120,  10],
       [  3,   6,  31,  94]]), array([[112,  17,   5,   0],
       [ 27, 104,   0,   3],
       [  6,   0, 100,  28],
       [  6,   3,  12, 113]])]","[0.6739130434782609, 0.6521739130434783, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.7333333333333333, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555, 0.6]","[0.6739130434782609, 0.6521739130434783, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.7333333333333333, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555, 0.6]","[0.6739130434782609, 0.6521739130434783, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.7333333333333333, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555, 0.6]","[0.6739130434782609, 0.6521739130434783, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.7333333333333333, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555, 0.6]","[0.7010146103896104, 0.6503496503496504, 0.6457264957264957, 0.6464285714285715, 0.7068181818181818, 0.7372623291740938, 0.607638888888889, 0.7861890968508616, 0.7633838383838384, 0.6107142857142857]","[0.6777777777777777, 0.6652777777777777, 0.6318181818181818, 0.6446969696969697, 0.714935064935065, 0.7252525252525253, 0.6219696969696971, 0.7702020202020202, 0.7702020202020202, 0.592929292929293]","[0.6620879120879121, 0.6545548654244306, 0.6337528604118994, 0.6450899550224888, 0.7074592074592074, 0.7283775252525252, 0.607631845841785, 0.7722561612364244, 0.7515182186234817, 0.5923519009725906]","[0.7022939017504235, 0.6546062633019155, 0.6460423634336677, 0.6583850931677019, 0.7156902356902356, 0.7326797385620915, 0.639373897707231, 0.7859625668449197, 0.7813019079685745, 0.6113227513227514]","[0.6739130434782609, 0.6521739130434783, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.7333333333333333, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555, 0.6]","[0.663640707118968, 0.6503015572958862, 0.6336981394886081, 0.6547487126002217, 0.70992710992711, 0.7300925925925925, 0.6353391931485237, 0.7758180172653856, 0.7526675663517769, 0.5973239021514883]","[array([[10,  1,  0,  1],
       [ 4,  4,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  7,  8]]), array([[7, 3, 0, 2],
       [2, 7, 0, 0],
       [1, 0, 7, 2],
       [1, 1, 4, 9]]), array([[8, 3, 0, 0],
       [1, 7, 0, 2],
       [0, 1, 5, 4],
       [0, 2, 4, 9]]), array([[ 6,  4,  0,  1],
       [ 4,  5,  0,  1],
       [ 0,  1,  8,  1],
       [ 2,  0,  2, 11]]), array([[ 6,  4,  1,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 10]]), array([[ 6,  2,  0,  3],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  0,  1, 13]]), array([[ 5,  4,  2,  0],
       [ 4,  3,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  2, 12]]), array([[ 7,  2,  1,  1],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 7,  3,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  5, 10]]), array([[8, 1, 1, 1],
       [4, 4, 0, 1],
       [0, 1, 6, 3],
       [3, 0, 3, 9]])]"
sqrt,"[0.7593283582089553, 0.753731343283582, 0.7257462686567164, 0.7481343283582089, 0.7648148148148148, 0.7182835820895522, 0.710820895522388, 0.7089552238805971, 0.710820895522388, 0.7444029850746269]","[0.7593283582089553, 0.753731343283582, 0.7257462686567164, 0.7481343283582089, 0.7648148148148148, 0.7182835820895522, 0.710820895522388, 0.7089552238805971, 0.710820895522388, 0.7444029850746269]","[0.7593283582089553, 0.753731343283582, 0.7257462686567164, 0.7481343283582089, 0.7648148148148148, 0.7182835820895522, 0.710820895522388, 0.7089552238805971, 0.710820895522388, 0.7444029850746269]","[0.7593283582089553, 0.753731343283582, 0.7257462686567164, 0.7481343283582089, 0.7648148148148148, 0.7182835820895522, 0.710820895522388, 0.7089552238805971, 0.710820895522388, 0.7444029850746269]","[0.7594881644177419, 0.7706141222385261, 0.7418434134333416, 0.766841215349259, 0.767299629798316, 0.7235613469078233, 0.7406905674147053, 0.7177111271565096, 0.7213925345779053, 0.7478141837897936]","[0.7593283582089553, 0.7537313432835822, 0.7257462686567164, 0.7481343283582089, 0.7648148148148148, 0.7182835820895521, 0.710820895522388, 0.7089552238805971, 0.7108208955223881, 0.7444029850746269]","[0.7591774644120182, 0.7529455433199672, 0.7253262511761114, 0.7483107170267314, 0.7650296069266274, 0.7189574338704774, 0.7095125774094586, 0.7109808019341488, 0.7120027490329528, 0.7452804799312118]","[0.7594881644177418, 0.7706141222385261, 0.7418434134333415, 0.766841215349259, 0.767299629798316, 0.7235613469078233, 0.7406905674147053, 0.7177111271565095, 0.7213925345779053, 0.7478141837897935]","[0.7593283582089553, 0.753731343283582, 0.7257462686567164, 0.7481343283582089, 0.7648148148148148, 0.7182835820895522, 0.710820895522388, 0.7089552238805971, 0.710820895522388, 0.7444029850746269]","[0.7591774644120182, 0.7529455433199673, 0.7253262511761114, 0.7483107170267314, 0.7650296069266272, 0.7189574338704774, 0.7095125774094585, 0.7109808019341488, 0.7120027490329528, 0.7452804799312117]","[array([[ 93,  32,   4,   5],
       [ 18, 108,   1,   7],
       [ 10,   0, 105,  19],
       [ 11,   2,  20, 101]]), array([[109,   7,   9,   9],
       [ 39,  82,   2,  11],
       [  6,   0, 108,  20],
       [  6,   1,  22, 105]]), array([[103,  12,  12,   7],
       [ 28,  90,   6,  10],
       [ 11,   1, 113,   9],
       [  3,   2,  46,  83]]), array([[110,   6,   4,  14],
       [ 44,  84,   1,   5],
       [  3,   0, 108,  23],
       [  7,   1,  27,  99]]), array([[ 98,  29,   3,   5],
       [ 18, 113,   1,   3],
       [  3,   0, 102,  30],
       [ 17,   4,  14, 100]]), array([[ 98,  17,   4,  15],
       [ 38,  92,   3,   1],
       [ 13,   2, 102,  17],
       [  3,   5,  33,  93]]), array([[118,  13,   2,   1],
       [ 61,  71,   0,   2],
       [  5,   5,  92,  32],
       [ 19,   1,  14, 100]]), array([[91, 36,  3,  4],
       [29, 99,  4,  2],
       [12, 16, 92, 14],
       [ 9,  5, 22, 98]]), array([[102,  23,   0,   9],
       [ 43,  82,   0,   9],
       [  8,   5,  99,  22],
       [ 14,   3,  19,  98]]), array([[ 98,  21,   7,   8],
       [ 30,  99,   0,   5],
       [ 10,   1, 104,  19],
       [ 10,   2,  24,  98]])]","[0.5869565217391305, 0.5217391304347826, 0.5, 0.6304347826086957, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7333333333333333, 0.6888888888888889]","[0.5869565217391305, 0.5217391304347826, 0.5, 0.6304347826086957, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7333333333333333, 0.6888888888888889]","[0.5869565217391305, 0.5217391304347826, 0.5, 0.6304347826086957, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7333333333333333, 0.6888888888888889]","[0.5869565217391305, 0.5217391304347826, 0.5, 0.6304347826086957, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7333333333333333, 0.6888888888888889]","[0.5847222222222223, 0.4913315850815851, 0.509090909090909, 0.6651515151515152, 0.6878787878787879, 0.655448717948718, 0.5916666666666666, 0.5876623376623377, 0.7485795454545454, 0.6975378787878788]","[0.5847222222222223, 0.49722222222222223, 0.5007575757575757, 0.6318181818181818, 0.6970779220779221, 0.6285353535353535, 0.5818181818181818, 0.5924242424242424, 0.7224747474747474, 0.6868686868686869]","[0.5847222222222223, 0.4908141321044547, 0.4883653846153846, 0.6276556776556776, 0.6864935064935065, 0.6220075757575757, 0.5784075573549258, 0.5854729561626113, 0.7269234086596515, 0.6911637382225617]","[0.5869565217391305, 0.5080001520218912, 0.5227272727272727, 0.6552042160737813, 0.6975084175084174, 0.6650997150997151, 0.6007407407407407, 0.6047619047619048, 0.7536616161616162, 0.6962121212121212]","[0.5869565217391305, 0.5217391304347826, 0.5, 0.6304347826086957, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7333333333333333, 0.6888888888888889]","[0.5869565217391305, 0.5119935884592266, 0.4953678929765886, 0.6243828635132983, 0.6869148629148629, 0.6252727272727273, 0.5930004498425551, 0.5984917594112997, 0.735909761754164, 0.691690009337068]","[array([[7, 4, 0, 1],
       [3, 5, 0, 1],
       [0, 0, 6, 4],
       [2, 0, 4, 9]]), array([[ 6,  3,  1,  2],
       [ 7,  2,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  4, 10]]), array([[7, 3, 1, 0],
       [4, 3, 1, 2],
       [2, 0, 6, 2],
       [1, 0, 7, 7]]), array([[8, 1, 0, 2],
       [4, 4, 0, 2],
       [0, 0, 8, 2],
       [3, 0, 3, 9]]), array([[6, 4, 1, 0],
       [2, 8, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[7, 0, 2, 2],
       [5, 5, 0, 0],
       [1, 0, 7, 1],
       [1, 1, 4, 9]]), array([[ 8,  3,  0,  0],
       [ 4,  3,  1,  1],
       [ 0,  0,  6,  4],
       [ 3,  0,  2, 10]]), array([[ 7,  3,  1,  0],
       [ 2,  6,  0,  1],
       [ 1,  2,  4,  3],
       [ 1,  1,  3, 10]]), array([[ 6,  4,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 2,  0,  0, 13]]), array([[ 7,  1,  2,  1],
       [ 1,  7,  0,  1],
       [ 2,  0,  6,  2],
       [ 1,  0,  3, 11]])]"
log2,"[0.7369402985074627, 0.7649253731343284, 0.7052238805970149, 0.7518656716417911, 0.7333333333333333, 0.8097014925373134, 0.7966417910447762, 0.75, 0.7182835820895522, 0.7369402985074627]","[0.7369402985074627, 0.7649253731343284, 0.7052238805970149, 0.7518656716417911, 0.7333333333333333, 0.8097014925373134, 0.7966417910447762, 0.75, 0.7182835820895522, 0.7369402985074627]","[0.7369402985074627, 0.7649253731343284, 0.7052238805970149, 0.7518656716417911, 0.7333333333333333, 0.8097014925373134, 0.7966417910447762, 0.75, 0.7182835820895522, 0.7369402985074627]","[0.7369402985074627, 0.7649253731343284, 0.7052238805970149, 0.7518656716417911, 0.7333333333333333, 0.8097014925373134, 0.7966417910447762, 0.75, 0.7182835820895522, 0.7369402985074627]","[0.7408640038293799, 0.7678377630560447, 0.7144868828694247, 0.7595358731337722, 0.7614064510333476, 0.8107577714405161, 0.8000583326079317, 0.7559278229553243, 0.7284841337907375, 0.7532926086397753]","[0.7369402985074627, 0.7649253731343284, 0.705223880597015, 0.7518656716417911, 0.7333333333333334, 0.8097014925373135, 0.7966417910447761, 0.75, 0.7182835820895522, 0.7369402985074627]","[0.7360845480082032, 0.7628820926110059, 0.7065058090652682, 0.7539265949343368, 0.7302035111540426, 0.8099374127642821, 0.7970484163580303, 0.7513761503748919, 0.7193487225795927, 0.7347169040744757]","[0.7408640038293799, 0.7678377630560447, 0.7144868828694246, 0.7595358731337722, 0.7614064510333477, 0.810757771440516, 0.8000583326079316, 0.7559278229553243, 0.7284841337907376, 0.7532926086397755]","[0.7369402985074627, 0.7649253731343284, 0.7052238805970149, 0.7518656716417911, 0.7333333333333333, 0.8097014925373134, 0.7966417910447762, 0.75, 0.7182835820895522, 0.7369402985074627]","[0.7360845480082033, 0.7628820926110059, 0.7065058090652682, 0.7539265949343368, 0.7302035111540424, 0.8099374127642821, 0.7970484163580303, 0.7513761503748919, 0.7193487225795927, 0.7347169040744758]","[array([[ 91,  37,   1,   5],
       [ 19, 111,   0,   4],
       [ 12,   6, 103,  13],
       [  8,   4,  32,  90]]), array([[ 88,  39,   4,   3],
       [ 18, 110,   4,   2],
       [  3,   0, 118,  13],
       [ 12,   2,  26,  94]]), array([[97, 29,  4,  4],
       [31, 94,  2,  7],
       [18,  9, 99,  8],
       [10,  2, 34, 88]]), array([[ 98,  32,   1,   3],
       [ 30, 100,   0,   4],
       [  7,   5, 101,  21],
       [ 14,   3,  13, 104]]), array([[112,  21,   2,   0],
       [ 29, 100,   1,   5],
       [ 16,   0, 114,   5],
       [ 27,   0,  38,  70]]), array([[108,  25,   0,   1],
       [ 16, 109,   0,   9],
       [  8,   1, 112,  13],
       [  6,   5,  18, 105]]), array([[ 97,  21,   1,  15],
       [ 23, 109,   0,   2],
       [  2,   0, 109,  23],
       [  5,   4,  13, 112]]), array([[ 96,  31,   0,   7],
       [ 32,  94,   3,   5],
       [  8,   6, 114,   6],
       [ 14,   2,  20,  98]]), array([[ 98,  18,   5,  13],
       [ 38,  90,   2,   4],
       [  3,   0,  93,  38],
       [  8,   2,  20, 104]]), array([[ 82,  36,   0,  16],
       [ 22, 102,   0,  10],
       [  6,   8,  89,  31],
       [  1,   1,  10, 122]])]","[0.5652173913043478, 0.5869565217391305, 0.45652173913043476, 0.6956521739130435, 0.6888888888888889, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.4666666666666667]","[0.5652173913043478, 0.5869565217391305, 0.45652173913043476, 0.6956521739130435, 0.6888888888888889, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.4666666666666667]","[0.5652173913043478, 0.5869565217391305, 0.45652173913043476, 0.6956521739130435, 0.6888888888888889, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.4666666666666667]","[0.5652173913043478, 0.5869565217391305, 0.45652173913043476, 0.6956521739130435, 0.6888888888888889, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.4666666666666667]","[0.5625, 0.5828379953379953, 0.4714285714285714, 0.7138888888888889, 0.6955128205128205, 0.704059829059829, 0.6082386363636363, 0.6107638888888889, 0.6703431372549019, 0.4652777777777778]","[0.5555555555555556, 0.5805555555555555, 0.4613636363636363, 0.6984848484848484, 0.7019480519480519, 0.6891414141414142, 0.6058080808080808, 0.6063131313131314, 0.6368686868686869, 0.44646464646464645]","[0.5567581588379551, 0.5780538302277433, 0.45874458874458873, 0.6995576548208127, 0.689064558629776, 0.6885916016350799, 0.6064300500258755, 0.6079749103942653, 0.643125, 0.4333333333333333]","[0.5679347826086957, 0.6050851322590454, 0.48701298701298695, 0.7229468599033817, 0.704900284900285, 0.7307692307692308, 0.6180555555555556, 0.6224999999999999, 0.6771241830065359, 0.4697530864197531]","[0.5652173913043478, 0.5869565217391305, 0.45652173913043476, 0.6956521739130435, 0.6888888888888889, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6666666666666666, 0.4666666666666667]","[0.5645612394708136, 0.5926275992438563, 0.4629399585921325, 0.7022042285200181, 0.6865759039672082, 0.7004087699739873, 0.6195656757326587, 0.6217443249701314, 0.662537037037037, 0.446984126984127]","[array([[ 6,  5,  0,  1],
       [ 3,  5,  0,  1],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[ 6,  6,  0,  0],
       [ 4,  5,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  4, 10]]), array([[6, 4, 1, 0],
       [2, 5, 2, 1],
       [2, 1, 4, 3],
       [1, 1, 7, 6]]), array([[ 8,  3,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 3,  1,  1, 10]]), array([[7, 4, 0, 0],
       [2, 8, 0, 0],
       [0, 0, 8, 2],
       [1, 1, 4, 8]]), array([[ 6,  4,  1,  0],
       [ 3,  7,  0,  0],
       [ 1,  1,  7,  0],
       [ 2,  1,  1, 11]]), array([[ 6,  3,  1,  1],
       [ 3,  4,  0,  2],
       [ 1,  0,  7,  2],
       [ 1,  1,  2, 11]]), array([[ 7,  3,  1,  0],
       [ 2,  5,  0,  2],
       [ 1,  1,  5,  3],
       [ 0,  0,  4, 11]]), array([[ 7,  2,  1,  1],
       [ 5,  4,  0,  0],
       [ 1,  0,  6,  3],
       [ 1,  0,  1, 13]]), array([[ 4,  4,  0,  3],
       [ 2,  5,  0,  2],
       [ 0,  3,  2,  5],
       [ 3,  0,  2, 10]])]"
