ccp_alpha value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.0,"[0.8805970149253731, 0.8973880597014925, 0.8917910447761194, 0.8936567164179104, 0.9, 0.9048507462686567, 0.9104477611940298, 0.8768656716417911, 0.9011194029850746, 0.8899253731343284]","[0.8805970149253731, 0.8973880597014925, 0.8917910447761194, 0.8936567164179104, 0.9, 0.9048507462686567, 0.9104477611940298, 0.8768656716417911, 0.9011194029850746, 0.8899253731343284]","[0.8805970149253731, 0.8973880597014925, 0.8917910447761194, 0.8936567164179104, 0.9, 0.9048507462686567, 0.9104477611940298, 0.8768656716417911, 0.9011194029850746, 0.8899253731343284]","[0.8805970149253731, 0.8973880597014925, 0.8917910447761194, 0.8936567164179104, 0.9, 0.9048507462686567, 0.9104477611940298, 0.8768656716417911, 0.9011194029850746, 0.8899253731343284]","[0.883441983236715, 0.8994446801743814, 0.8937566943097566, 0.8978074291300098, 0.8998189413624662, 0.9063673021112387, 0.910510757628806, 0.8787200612575375, 0.9024152342694676, 0.8928344214444154]","[0.8805970149253731, 0.8973880597014926, 0.8917910447761194, 0.8936567164179104, 0.9, 0.9048507462686567, 0.9104477611940299, 0.8768656716417911, 0.9011194029850745, 0.8899253731343284]","[0.8812104755028447, 0.8975170352518108, 0.89168955969476, 0.8939327258945408, 0.8994880680982896, 0.9051535181272157, 0.9104217303789484, 0.8769556511491996, 0.9010671518100313, 0.8903917301412213]","[0.8834419832367149, 0.8994446801743814, 0.8937566943097566, 0.8978074291300097, 0.8998189413624662, 0.9063673021112386, 0.9105107576288058, 0.8787200612575377, 0.9024152342694676, 0.8928344214444155]","[0.8805970149253731, 0.8973880597014925, 0.8917910447761194, 0.8936567164179104, 0.9, 0.9048507462686567, 0.9104477611940298, 0.8768656716417911, 0.9011194029850746, 0.8899253731343284]","[0.8812104755028447, 0.8975170352518108, 0.8916895596947599, 0.8939327258945408, 0.8994880680982896, 0.9051535181272157, 0.9104217303789485, 0.8769556511491995, 0.9010671518100312, 0.8903917301412214]","[array([[120,   6,   5,   3],
       [ 16, 116,   0,   2],
       [  3,   1, 119,  11],
       [  9,   5,   3, 117]]), array([[126,   7,   1,   0],
       [ 10, 120,   1,   3],
       [  6,   1, 118,   9],
       [  7,   3,   7, 117]]), array([[114,  13,   4,   3],
       [  6, 124,   1,   3],
       [  2,   2, 124,   6],
       [  0,   3,  15, 116]]), array([[128,   5,   0,   1],
       [ 14, 116,   2,   2],
       [  6,   0, 117,  11],
       [  7,   3,   6, 118]]), array([[123,   7,   2,   3],
       [  4, 130,   1,   0],
       [  4,   2, 119,  10],
       [  6,   4,  11, 114]]), array([[122,   7,   3,   2],
       [ 14, 118,   0,   2],
       [  3,   2, 122,   7],
       [  5,   1,   5, 123]]), array([[121,   6,   2,   5],
       [  7, 125,   0,   2],
       [  4,   3, 121,   6],
       [  2,   3,   8, 121]]), array([[119,   5,   5,   5],
       [ 14, 113,   1,   6],
       [  3,   3, 116,  12],
       [  3,   4,   5, 122]]), array([[118,  14,   1,   1],
       [  9, 122,   1,   2],
       [  4,   0, 127,   3],
       [  4,   2,  12, 116]]), array([[119,  10,   3,   2],
       [ 11, 122,   0,   1],
       [  4,   3, 122,   5],
       [  8,   8,   4, 114]])]","[0.5869565217391305, 0.6739130434782609, 0.6086956521739131, 0.6521739130434783, 0.6666666666666666, 0.8, 0.5555555555555556, 0.6888888888888889, 0.6, 0.6444444444444445]","[0.5869565217391305, 0.6739130434782609, 0.6086956521739131, 0.6521739130434783, 0.6666666666666666, 0.8, 0.5555555555555556, 0.6888888888888889, 0.6, 0.6444444444444445]","[0.5869565217391305, 0.6739130434782609, 0.6086956521739131, 0.6521739130434783, 0.6666666666666666, 0.8, 0.5555555555555556, 0.6888888888888889, 0.6, 0.6444444444444445]","[0.5869565217391305, 0.6739130434782609, 0.6086956521739131, 0.6521739130434783, 0.6666666666666666, 0.8, 0.5555555555555556, 0.6888888888888889, 0.6, 0.6444444444444445]","[0.5906905594405594, 0.6844017094017094, 0.6036838978015449, 0.6576548451548452, 0.7013888888888888, 0.803370240870241, 0.5506021756021756, 0.6678571428571428, 0.5924242424242424, 0.637973137973138]","[0.5888888888888889, 0.65, 0.5946969696969697, 0.6545454545454545, 0.6766233766233766, 0.8012626262626263, 0.5525252525252525, 0.6825757575757576, 0.6146464646464646, 0.6373737373737374]","[0.5840412251857264, 0.6481977671451356, 0.5963110902255638, 0.6502380952380952, 0.6516483516483517, 0.7952380952380952, 0.547077922077922, 0.6634023996773543, 0.5977152477152476, 0.6358640855011091]","[0.5990232593493464, 0.6873467112597548, 0.6097677542690331, 0.661099769795422, 0.7079012345679012, 0.8234611067944401, 0.5685919019252352, 0.6882539682539682, 0.6, 0.6477818477818479]","[0.5869565217391305, 0.6739130434782609, 0.6086956521739131, 0.6521739130434783, 0.6666666666666666, 0.8, 0.5555555555555556, 0.6888888888888889, 0.6, 0.6444444444444445]","[0.5876342975753629, 0.6633853408224119, 0.6063031219352729, 0.6509523809523811, 0.6518925518925518, 0.8050793650793651, 0.5577200577200577, 0.67748650041451, 0.5943562610229277, 0.6443100087383209]","[array([[6, 3, 1, 2],
       [4, 5, 0, 0],
       [1, 0, 7, 2],
       [0, 0, 6, 9]]), array([[ 8,  3,  0,  1],
       [ 3,  6,  0,  0],
       [ 2,  0,  4,  4],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  0,  1],
       [ 2,  6,  1,  1],
       [ 1,  0,  5,  4],
       [ 0,  1,  3, 11]]), array([[9, 2, 0, 0],
       [3, 6, 0, 1],
       [1, 0, 6, 3],
       [1, 3, 2, 9]]), array([[ 4,  6,  1,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  2,  2,  9]]), array([[ 8,  2,  1,  0],
       [ 0,  9,  1,  0],
       [ 1,  0,  7,  1],
       [ 0,  0,  3, 12]]), array([[5, 5, 1, 0],
       [2, 5, 1, 1],
       [1, 0, 6, 3],
       [1, 1, 4, 9]]), array([[ 4,  4,  2,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 12]]), array([[7, 3, 1, 0],
       [1, 8, 0, 0],
       [2, 0, 4, 4],
       [1, 1, 5, 8]]), array([[ 8,  2,  0,  1],
       [ 3,  5,  0,  1],
       [ 0,  2,  6,  2],
       [ 2,  0,  3, 10]])]"
0.01,"[0.8283582089552238, 0.8152985074626866, 0.8395522388059702, 0.8339552238805971, 0.8425925925925926, 0.8059701492537313, 0.8227611940298507, 0.832089552238806, 0.8414179104477612, 0.8097014925373134]","[0.8283582089552238, 0.8152985074626866, 0.8395522388059702, 0.8339552238805971, 0.8425925925925926, 0.8059701492537313, 0.8227611940298507, 0.832089552238806, 0.8414179104477612, 0.8097014925373134]","[0.8283582089552238, 0.8152985074626866, 0.8395522388059702, 0.8339552238805971, 0.8425925925925926, 0.8059701492537313, 0.8227611940298507, 0.832089552238806, 0.8414179104477612, 0.8097014925373134]","[0.8283582089552238, 0.8152985074626866, 0.8395522388059702, 0.8339552238805971, 0.8425925925925926, 0.8059701492537313, 0.8227611940298507, 0.832089552238806, 0.8414179104477612, 0.8097014925373134]","[0.8352146399747019, 0.8222404275817233, 0.8449275517551219, 0.8344189015289221, 0.8440642078538609, 0.8099541689550166, 0.8234816922330936, 0.839473563685468, 0.8442534988905956, 0.8176370545073375]","[0.8283582089552238, 0.8152985074626865, 0.8395522388059701, 0.8339552238805971, 0.8425925925925926, 0.8059701492537312, 0.8227611940298508, 0.8320895522388059, 0.8414179104477612, 0.8097014925373135]","[0.8274097861248483, 0.8136003733279198, 0.8398551243641471, 0.833679094646419, 0.8425232378967493, 0.8042727898684402, 0.8227297999775691, 0.8310962665354873, 0.8408782952207757, 0.8093938189770304]","[0.8352146399747019, 0.8222404275817233, 0.844927551755122, 0.8344189015289221, 0.8440642078538608, 0.8099541689550165, 0.8234816922330936, 0.839473563685468, 0.8442534988905958, 0.8176370545073375]","[0.8283582089552238, 0.8152985074626866, 0.8395522388059702, 0.8339552238805971, 0.8425925925925926, 0.8059701492537313, 0.8227611940298507, 0.832089552238806, 0.8414179104477612, 0.8097014925373134]","[0.8274097861248483, 0.8136003733279197, 0.8398551243641471, 0.8336790946464191, 0.8425232378967493, 0.8042727898684401, 0.8227297999775692, 0.8310962665354874, 0.8408782952207757, 0.8093938189770304]","[array([[ 99,  28,   5,   2],
       [  8, 118,   2,   6],
       [  2,   2, 123,   7],
       [  2,   4,  24, 104]]), array([[102,  23,   4,   5],
       [ 12, 112,   5,   5],
       [  2,   1, 127,   4],
       [  4,   3,  31,  96]]), array([[119,   8,   5,   2],
       [ 24, 105,   1,   4],
       [  8,   1, 116,   9],
       [  4,   3,  17, 110]]), array([[113,  16,   3,   2],
       [ 14, 115,   0,   5],
       [  6,   1, 115,  12],
       [  7,   4,  19, 104]]), array([[120,   9,   4,   2],
       [ 21, 111,   1,   2],
       [  6,   2, 114,  13],
       [  1,   6,  18, 110]]), array([[107,  17,   5,   5],
       [ 14, 110,   5,   5],
       [  3,   0, 123,   8],
       [ 12,   2,  28,  92]]), array([[106,  22,   3,   3],
       [ 19, 112,   0,   3],
       [  3,   3, 115,  13],
       [  2,   5,  19, 108]]), array([[105,  23,   3,   3],
       [  8, 116,   4,   6],
       [  1,   2, 126,   5],
       [  2,   6,  27,  99]]), array([[107,  23,   1,   3],
       [  9, 123,   1,   1],
       [  4,   3, 116,  11],
       [  6,   6,  17, 105]]), array([[115,  10,   6,   3],
       [ 31,  96,   0,   7],
       [  4,   0, 119,  11],
       [  9,   2,  19, 104]])]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.7391304347826086, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.7111111111111111, 0.7555555555555555, 0.6666666666666666]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.7391304347826086, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.7111111111111111, 0.7555555555555555, 0.6666666666666666]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.7391304347826086, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.7111111111111111, 0.7555555555555555, 0.6666666666666666]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.7391304347826086, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.7111111111111111, 0.7555555555555555, 0.6666666666666666]","[0.6702380952380952, 0.672809829059829, 0.6549603174603175, 0.7430555555555556, 0.6439393939393939, 0.7716783216783218, 0.6243686868686869, 0.7041666666666666, 0.7575757575757576, 0.6840277777777778]","[0.6791666666666666, 0.6736111111111112, 0.6462121212121212, 0.7378787878787879, 0.6376623376623377, 0.779040404040404, 0.6224747474747474, 0.7030303030303029, 0.7707070707070707, 0.6674242424242424]","[0.6712176208546445, 0.6618498225034728, 0.6437363302154591, 0.7395118230358505, 0.6329292929292929, 0.7732968785600365, 0.6213261648745518, 0.6976076555023923, 0.7550782550782551, 0.6718518199068483]","[0.6778467908902691, 0.6820419918246006, 0.6602139406487233, 0.7421497584541062, 0.6643097643097643, 0.7868842268842269, 0.6432659932659932, 0.7181481481481481, 0.7757575757575756, 0.6780864197530865]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.7391304347826086, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.7111111111111111, 0.7555555555555555, 0.6666666666666666]","[0.6725680222089913, 0.6675781957763208, 0.649783407891196, 0.739777136603323, 0.646159371492705, 0.7800612642717906, 0.6417682198327359, 0.7089845826687932, 0.7558811558811559, 0.668755486554348]","[array([[ 7,  4,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  4, 10]]), array([[ 5,  5,  0,  2],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 1,  2,  1, 11]]), array([[ 7,  3,  1,  0],
       [ 6,  4,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  1,  3, 10]]), array([[ 8,  3,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  2, 12]]), array([[ 6,  4,  1,  0],
       [ 3,  4,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 6,  4,  1,  0],
       [ 1,  6,  1,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  0],
       [ 1,  0,  8,  1],
       [ 1,  1,  3, 10]]), array([[ 7,  1,  1,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]])]"
0.1,"[0.4626865671641791, 0.4552238805970149, 0.4701492537313433, 0.4701492537313433, 0.4648148148148148, 0.458955223880597, 0.4626865671641791, 0.4608208955223881, 0.4664179104477612, 0.46455223880597013]","[0.4626865671641791, 0.4552238805970149, 0.4701492537313433, 0.4701492537313433, 0.4648148148148148, 0.458955223880597, 0.4626865671641791, 0.4608208955223881, 0.4664179104477612, 0.46455223880597013]","[0.4626865671641791, 0.4552238805970149, 0.4701492537313433, 0.4701492537313433, 0.4648148148148148, 0.458955223880597, 0.4626865671641791, 0.4608208955223881, 0.4664179104477612, 0.46455223880597013]","[0.4626865671641791, 0.4552238805970149, 0.4701492537313433, 0.4701492537313433, 0.4648148148148148, 0.458955223880597, 0.4626865671641791, 0.4608208955223881, 0.4664179104477612, 0.46455223880597013]","[0.2324502382954864, 0.2287239258647017, 0.23510164299637984, 0.23905096510817464, 0.23244073748902544, 0.23085770390630478, 0.23218413347715844, 0.23040321345529985, 0.2344206153155176, 0.2324134952916922]","[0.4626865671641791, 0.4552238805970149, 0.4701492537313433, 0.4701492537313433, 0.4648148148148148, 0.45895522388059706, 0.4626865671641791, 0.46082089552238803, 0.4664179104477612, 0.4645522388059702]","[0.3089746772591857, 0.30405241897954244, 0.3134529702970297, 0.3154363673844193, 0.30990239054755186, 0.3066894303895701, 0.3087805513672493, 0.3072065493833654, 0.3114613607571354, 0.30978906714200827]","[0.2324502382954864, 0.2287239258647017, 0.23510164299637984, 0.23905096510817464, 0.23244073748902544, 0.23085770390630478, 0.2321841334771584, 0.23040321345529982, 0.2344206153155176, 0.23241349529169222]","[0.4626865671641791, 0.4552238805970149, 0.4701492537313433, 0.4701492537313433, 0.4648148148148148, 0.458955223880597, 0.4626865671641791, 0.4608208955223881, 0.4664179104477612, 0.46455223880597013]","[0.30897467725918576, 0.30405241897954244, 0.31345297029702973, 0.3154363673844194, 0.3099023905475518, 0.3066894303895701, 0.3087805513672493, 0.3072065493833654, 0.3114613607571354, 0.30978906714200827]","[array([[  0, 116,   0,  18],
       [  0, 127,   0,   7],
       [  0,  34,   0, 100],
       [  0,  13,   0, 121]]), array([[  0, 120,   0,  14],
       [  0, 124,   0,  10],
       [  0,  31,   0, 103],
       [  0,  14,   0, 120]]), array([[  0, 115,   0,  19],
       [  0, 125,   0,   9],
       [  0,  23,   0, 111],
       [  0,   7,   0, 127]]), array([[  0, 123,   0,  11],
       [  0, 130,   0,   4],
       [  0,  42,   0,  92],
       [  0,  12,   0, 122]]), array([[  0, 108,   0,  27],
       [  0, 124,   0,  11],
       [  0,  32,   0, 103],
       [  0,   8,   0, 127]]), array([[  0, 120,   0,  14],
       [  0, 125,   0,   9],
       [  0,  33,   0, 101],
       [  0,  13,   0, 121]]), array([[  0, 116,   0,  18],
       [  0, 128,   0,   6],
       [  0,  31,   0, 103],
       [  0,  14,   0, 120]]), array([[  0, 113,   0,  21],
       [  0, 122,   0,  12],
       [  0,  23,   0, 111],
       [  0,   9,   0, 125]]), array([[  0, 120,   0,  14],
       [  0, 129,   0,   5],
       [  0,  30,   0, 104],
       [  0,  13,   0, 121]]), array([[  0, 114,   0,  20],
       [  0, 124,   0,  10],
       [  0,  27,   0, 107],
       [  0,   9,   0, 125]])]","[0.45652173913043476, 0.5, 0.43478260869565216, 0.45652173913043476, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4888888888888889, 0.4888888888888889, 0.5111111111111111]","[0.45652173913043476, 0.5, 0.43478260869565216, 0.45652173913043476, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4888888888888889, 0.4888888888888889, 0.5111111111111111]","[0.45652173913043476, 0.5, 0.43478260869565216, 0.45652173913043476, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4888888888888889, 0.4888888888888889, 0.5111111111111111]","[0.45652173913043476, 0.5, 0.43478260869565216, 0.45652173913043476, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4888888888888889, 0.4888888888888889, 0.5111111111111111]","[0.22632575757575757, 0.25, 0.21496212121212122, 0.23011363636363635, 0.2564229249011858, 0.2625, 0.24107142857142858, 0.2375, 0.24851190476190477, 0.24949392712550605]","[0.4388888888888889, 0.48333333333333334, 0.39166666666666666, 0.42500000000000004, 0.48214285714285715, 0.4666666666666667, 0.45555555555555555, 0.4444444444444444, 0.4666666666666667, 0.4722222222222222]","[0.29569892473118276, 0.3248355263157895, 0.27604166666666663, 0.29451510333863273, 0.33207070707070707, 0.32857142857142857, 0.3128205128205128, 0.3081896551724138, 0.31691919191919193, 0.32578397212543553]","[0.24777667984189725, 0.27504725897920607, 0.245800395256917, 0.25938735177865613, 0.28045674132630655, 0.3055555555555556, 0.2706349206349206, 0.27, 0.28134920634920635, 0.27651821862348175]","[0.45652173913043476, 0.5, 0.43478260869565216, 0.45652173913043476, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4888888888888889, 0.4888888888888889, 0.5111111111111111]","[0.3183730715287517, 0.3503289473684211, 0.3125, 0.32660537775627285, 0.359371492704826, 0.37460317460317455, 0.34598290598290604, 0.34655172413793106, 0.3498316498316498, 0.35818815331010445]","[array([[ 0, 10,  0,  2],
       [ 0,  8,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  2,  0, 13]]), array([[ 0, 11,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  7,  0,  3],
       [ 0,  3,  0,  7],
       [ 0,  2,  0, 13]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  3,  0, 12]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 13]]), array([[ 0,  9,  0,  2],
       [ 0, 10,  0,  0],
       [ 0,  4,  0,  5],
       [ 0,  2,  0, 13]]), array([[ 0, 10,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  7,  0,  2],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  0],
       [ 0,  4,  0,  6],
       [ 0,  2,  0, 13]]), array([[ 0,  8,  0,  3],
       [ 0,  8,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 15]])]"
