min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.8190298507462687, 0.8227611940298507, 0.8582089552238806, 0.8302238805970149, 0.8351851851851851, 0.8246268656716418, 0.8395522388059702, 0.8246268656716418, 0.8339552238805971, 0.8339552238805971]","[0.8190298507462687, 0.8227611940298507, 0.8582089552238806, 0.8302238805970149, 0.8351851851851851, 0.8246268656716418, 0.8395522388059702, 0.8246268656716418, 0.8339552238805971, 0.8339552238805971]","[0.8190298507462687, 0.8227611940298507, 0.8582089552238806, 0.8302238805970149, 0.8351851851851851, 0.8246268656716418, 0.8395522388059702, 0.8246268656716418, 0.8339552238805971, 0.8339552238805971]","[0.8190298507462687, 0.8227611940298507, 0.8582089552238806, 0.8302238805970149, 0.8351851851851851, 0.8246268656716418, 0.8395522388059702, 0.8246268656716418, 0.8339552238805971, 0.8339552238805971]","[0.8209450456047838, 0.8298644555841052, 0.8596542105778712, 0.834847752754901, 0.8349527646544884, 0.831451476143257, 0.8421122019925847, 0.8319975224333704, 0.8419241053649656, 0.8404881796690307]","[0.8190298507462687, 0.8227611940298508, 0.8582089552238805, 0.8302238805970149, 0.8351851851851853, 0.8246268656716418, 0.8395522388059701, 0.8246268656716418, 0.8339552238805971, 0.833955223880597]","[0.8191180290472092, 0.8214837336576468, 0.8576003291007029, 0.8289599815607501, 0.8349933447236917, 0.8224541584799101, 0.8396032676153394, 0.8260789184095924, 0.8348462688956085, 0.832657790612336]","[0.8209450456047838, 0.829864455584105, 0.8596542105778712, 0.8348477527549008, 0.8349527646544884, 0.8314514761432569, 0.8421122019925847, 0.8319975224333706, 0.8419241053649655, 0.8404881796690308]","[0.8190298507462687, 0.8227611940298507, 0.8582089552238806, 0.8302238805970149, 0.8351851851851851, 0.8246268656716418, 0.8395522388059702, 0.8246268656716418, 0.8339552238805971, 0.8339552238805971]","[0.8191180290472092, 0.8214837336576467, 0.8576003291007029, 0.8289599815607501, 0.8349933447236917, 0.8224541584799101, 0.8396032676153394, 0.8260789184095922, 0.8348462688956084, 0.832657790612336]","[array([[102,  25,   3,   4],
       [ 14, 114,   0,   6],
       [  7,   4, 115,   8],
       [  5,   6,  15, 108]]), array([[ 99,  14,  17,   4],
       [ 11, 122,   1,   0],
       [  2,   1, 122,   9],
       [  7,   4,  25,  98]]), array([[104,  26,   1,   3],
       [ 10, 118,   2,   4],
       [  4,   0, 126,   4],
       [  6,   2,  14, 112]]), array([[ 94,  36,   2,   2],
       [  6, 122,   3,   3],
       [  5,   1, 122,   6],
       [ 12,   2,  13, 107]]), array([[108,  20,   2,   5],
       [ 17, 108,   0,  10],
       [  5,   0, 124,   6],
       [  3,   9,  12, 111]]), array([[113,  20,   1,   0],
       [ 11, 121,   1,   1],
       [  8,   0, 118,   8],
       [ 14,   7,  23,  90]]), array([[108,  23,   2,   1],
       [ 13, 119,   0,   2],
       [  6,   1, 116,  11],
       [  6,   7,  14, 107]]), array([[114,  12,   4,   4],
       [ 21, 110,   1,   2],
       [  8,   0, 113,  13],
       [ 16,   0,  13, 105]]), array([[119,  10,   1,   4],
       [ 27, 104,   1,   2],
       [ 10,   1, 110,  13],
       [  6,   2,  12, 114]]), array([[ 95,  34,   2,   3],
       [  4, 123,   2,   5],
       [  6,   0, 120,   8],
       [  3,   5,  17, 109]])]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.6222222222222222, 0.7777777777777778, 0.5555555555555556]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.6222222222222222, 0.7777777777777778, 0.5555555555555556]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.6222222222222222, 0.7777777777777778, 0.5555555555555556]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.6222222222222222, 0.7777777777777778, 0.5555555555555556]","[0.631274975024975, 0.6083333333333334, 0.5625312187812188, 0.7377622377622378, 0.6110139860139859, 0.737937062937063, 0.6090277777777777, 0.6199945887445887, 0.8278280542986427, 0.5926136363636363]","[0.6347222222222222, 0.6194444444444445, 0.578030303030303, 0.7484848484848484, 0.6126623376623377, 0.747979797979798, 0.5997474747474747, 0.6252525252525253, 0.766161616161616, 0.5808080808080808]","[0.6266136889538424, 0.606060606060606, 0.5660238062786789, 0.7413419913419914, 0.6087962962962963, 0.7328874024526197, 0.5995082402977139, 0.6204130555043335, 0.7714285714285715, 0.5728744939271255]","[0.6382666246796681, 0.6239130434782608, 0.5786550406115624, 0.7409546974764367, 0.6234654234654234, 0.7563480963480964, 0.6194444444444445, 0.6207671957671957, 0.829260935143288, 0.5884848484848485]","[0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.6222222222222222, 0.7777777777777778, 0.5555555555555556]","[0.628434549623252, 0.6086956521739131, 0.579014840405884, 0.738095238095238, 0.6199588477366256, 0.7339625913538957, 0.6155236576289208, 0.6194931054971623, 0.7809523809523808, 0.5581646423751687]","[array([[7, 3, 0, 2],
       [4, 5, 0, 0],
       [0, 0, 8, 2],
       [0, 0, 6, 9]]), array([[6, 4, 1, 1],
       [2, 7, 0, 0],
       [2, 0, 6, 2],
       [0, 1, 5, 9]]), array([[ 6,  5,  0,  0],
       [ 0,  8,  2,  0],
       [ 3,  0,  3,  4],
       [ 2,  0,  3, 10]]), array([[ 8,  3,  0,  0],
       [ 1,  7,  0,  2],
       [ 0,  0,  9,  1],
       [ 2,  1,  2, 10]]), array([[ 7,  3,  1,  0],
       [ 6,  4,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 10]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  3, 10]]), array([[ 5,  4,  1,  1],
       [ 3,  4,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[6, 2, 1, 2],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [2, 1, 3, 9]]), array([[10,  0,  0,  1],
       [ 4,  5,  0,  0],
       [ 2,  0,  8,  0],
       [ 1,  0,  2, 12]]), array([[6, 2, 2, 1],
       [1, 7, 0, 1],
       [1, 0, 6, 3],
       [0, 1, 8, 6]])]"
10,"[0.8152985074626866, 0.789179104477612, 0.8171641791044776, 0.8134328358208955, 0.8222222222222222, 0.8227611940298507, 0.8078358208955224, 0.792910447761194, 0.7947761194029851, 0.7966417910447762]","[0.8152985074626866, 0.789179104477612, 0.8171641791044776, 0.8134328358208955, 0.8222222222222222, 0.8227611940298507, 0.8078358208955224, 0.792910447761194, 0.7947761194029851, 0.7966417910447762]","[0.8152985074626866, 0.789179104477612, 0.8171641791044776, 0.8134328358208955, 0.8222222222222222, 0.8227611940298507, 0.8078358208955224, 0.792910447761194, 0.7947761194029851, 0.7966417910447762]","[0.8152985074626866, 0.789179104477612, 0.8171641791044776, 0.8134328358208955, 0.8222222222222222, 0.8227611940298507, 0.8078358208955224, 0.792910447761194, 0.7947761194029851, 0.7966417910447762]","[0.8178634013992071, 0.794106411136305, 0.822246130866808, 0.8201934003575589, 0.8281890384044838, 0.8244275082471718, 0.8085097038270587, 0.7952490651709401, 0.7959449477579248, 0.7991155910863941]","[0.8152985074626865, 0.789179104477612, 0.8171641791044776, 0.8134328358208955, 0.8222222222222222, 0.8227611940298507, 0.8078358208955224, 0.792910447761194, 0.7947761194029851, 0.7966417910447761]","[0.8155542234593242, 0.7879853790644564, 0.816660098706823, 0.8151581836669652, 0.8228844652291917, 0.8228666232158559, 0.8078105572163382, 0.7919603461349698, 0.7951946741583629, 0.7955505837326291]","[0.817863401399207, 0.7941064111363051, 0.822246130866808, 0.8201934003575589, 0.8281890384044837, 0.824427508247172, 0.8085097038270587, 0.7952490651709402, 0.7959449477579249, 0.799115591086394]","[0.8152985074626866, 0.789179104477612, 0.8171641791044776, 0.8134328358208955, 0.8222222222222222, 0.8227611940298507, 0.8078358208955224, 0.792910447761194, 0.7947761194029851, 0.7966417910447762]","[0.815554223459324, 0.7879853790644563, 0.8166600987068229, 0.8151581836669652, 0.8228844652291918, 0.822866623215856, 0.8078105572163383, 0.7919603461349698, 0.7951946741583628, 0.7955505837326291]","[array([[108,  15,   5,   6],
       [ 26, 106,   1,   1],
       [  3,   4, 119,   8],
       [  7,  10,  13, 104]]), array([[107,  19,   2,   6],
       [ 27, 101,   0,   6],
       [  5,   1, 122,   6],
       [ 11,   1,  29,  93]]), array([[101,  27,   4,   2],
       [ 11, 120,   0,   3],
       [  8,   2, 116,   8],
       [  6,  10,  17, 101]]), array([[107,  22,   4,   1],
       [ 29, 104,   0,   1],
       [ 10,   0, 116,   8],
       [  7,   3,  15, 109]]), array([[117,  14,   2,   2],
       [ 20, 109,   2,   4],
       [ 14,   0, 113,   8],
       [  7,   3,  20, 105]]), array([[105,  24,   2,   3],
       [ 11, 116,   0,   7],
       [ 11,   0, 110,  13],
       [  4,   7,  13, 110]]), array([[106,  17,   1,  10],
       [ 23, 104,   0,   7],
       [  4,   0, 118,  12],
       [  7,   4,  18, 105]]), array([[ 93,  34,   4,   3],
       [ 14, 116,   0,   4],
       [  7,   0, 111,  16],
       [  3,   6,  20, 105]]), array([[103,  24,   2,   5],
       [ 22, 105,   2,   5],
       [  6,   0, 113,  15],
       [  9,   6,  14, 105]]), array([[114,  12,   5,   3],
       [ 22, 110,   1,   1],
       [  3,   4, 111,  16],
       [ 13,   9,  20,  92]])]","[0.5869565217391305, 0.6956521739130435, 0.6086956521739131, 0.6956521739130435, 0.7111111111111111, 0.6, 0.5555555555555556, 0.6222222222222222, 0.6666666666666666, 0.7555555555555555]","[0.5869565217391305, 0.6956521739130435, 0.6086956521739131, 0.6956521739130435, 0.7111111111111111, 0.6, 0.5555555555555556, 0.6222222222222222, 0.6666666666666666, 0.7555555555555555]","[0.5869565217391305, 0.6956521739130435, 0.6086956521739131, 0.6956521739130435, 0.7111111111111111, 0.6, 0.5555555555555556, 0.6222222222222222, 0.6666666666666666, 0.7555555555555555]","[0.5869565217391305, 0.6956521739130435, 0.6086956521739131, 0.6956521739130435, 0.7111111111111111, 0.6, 0.5555555555555556, 0.6222222222222222, 0.6666666666666666, 0.7555555555555555]","[0.5705128205128205, 0.693065268065268, 0.6076388888888888, 0.7254542842778137, 0.7090909090909091, 0.5955128205128205, 0.5361201298701299, 0.6354166666666666, 0.678030303030303, 0.753030303030303]","[0.5833333333333334, 0.7027777777777777, 0.603030303030303, 0.6962121212121212, 0.7126623376623378, 0.6085858585858586, 0.5363636363636363, 0.6303030303030303, 0.6590909090909091, 0.7545454545454546]","[0.5696573454725629, 0.6952380952380952, 0.6019601790399752, 0.6968708536045998, 0.7082167832167832, 0.5964972818519729, 0.5342611018014244, 0.6187584345479082, 0.6603703703703704, 0.7493558776167473]","[0.584089823220258, 0.7014290057768319, 0.6108091787439613, 0.725950803955919, 0.7185185185185184, 0.6056410256410256, 0.5485930735930735, 0.6472222222222223, 0.7035353535353535, 0.7757575757575756]","[0.5869565217391305, 0.6956521739130435, 0.6086956521739131, 0.6956521739130435, 0.7111111111111111, 0.6, 0.5555555555555556, 0.6222222222222222, 0.6666666666666666, 0.7555555555555555]","[0.5783701307094502, 0.6959627329192548, 0.6066133394176504, 0.6975895621406458, 0.712043512043512, 0.5970659337554838, 0.5503712237583205, 0.6209626630679262, 0.676641975308642, 0.7606870638754697]","[array([[8, 2, 1, 1],
       [5, 3, 0, 1],
       [0, 0, 8, 2],
       [1, 2, 4, 8]]), array([[ 8,  3,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  1,  7,  2],
       [ 2,  0,  3, 10]]), array([[ 6,  5,  0,  0],
       [ 1,  7,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 9,  1,  0,  1],
       [ 4,  5,  0,  1],
       [ 1,  0,  8,  1],
       [ 3,  1,  1, 10]]), array([[ 7,  3,  1,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 10]]), array([[6, 4, 0, 1],
       [2, 8, 0, 0],
       [1, 0, 5, 3],
       [1, 1, 5, 8]]), array([[ 6,  3,  1,  1],
       [ 4,  3,  0,  2],
       [ 1,  0,  6,  3],
       [ 0,  1,  4, 10]]), array([[5, 3, 3, 0],
       [2, 6, 0, 1],
       [0, 0, 8, 2],
       [1, 0, 5, 9]]), array([[ 7,  4,  0,  0],
       [ 3,  6,  0,  0],
       [ 2,  1,  6,  1],
       [ 2,  0,  2, 11]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  2,  8,  0],
       [ 1,  1,  2, 11]])]"
15,"[0.8078358208955224, 0.7947761194029851, 0.8115671641791045, 0.7910447761194029, 0.812962962962963, 0.7593283582089553, 0.8003731343283582, 0.7835820895522388, 0.8059701492537313, 0.7910447761194029]","[0.8078358208955224, 0.7947761194029851, 0.8115671641791045, 0.7910447761194029, 0.812962962962963, 0.7593283582089553, 0.8003731343283582, 0.7835820895522388, 0.8059701492537313, 0.7910447761194029]","[0.8078358208955224, 0.7947761194029851, 0.8115671641791045, 0.7910447761194029, 0.812962962962963, 0.7593283582089553, 0.8003731343283582, 0.7835820895522388, 0.8059701492537313, 0.7910447761194029]","[0.8078358208955224, 0.7947761194029851, 0.8115671641791045, 0.7910447761194029, 0.812962962962963, 0.7593283582089553, 0.8003731343283582, 0.7835820895522388, 0.8059701492537313, 0.7910447761194029]","[0.8146724478697156, 0.7935522165173328, 0.8163974996222393, 0.8077253561919059, 0.8148153222679269, 0.7643331528945322, 0.8014186168847185, 0.7900347433145366, 0.8113007928676131, 0.7954386152071183]","[0.8078358208955224, 0.7947761194029851, 0.8115671641791045, 0.791044776119403, 0.812962962962963, 0.7593283582089552, 0.8003731343283582, 0.7835820895522388, 0.8059701492537313, 0.791044776119403]","[0.8074437146539097, 0.793980432318607, 0.8114838382403208, 0.7863978379818103, 0.8128822622281975, 0.7589137424330136, 0.7994392850251679, 0.781875877494166, 0.8064708045261794, 0.7921367768482335]","[0.8146724478697156, 0.7935522165173328, 0.8163974996222394, 0.8077253561919058, 0.8148153222679269, 0.7643331528945321, 0.8014186168847186, 0.7900347433145367, 0.8113007928676131, 0.7954386152071184]","[0.8078358208955224, 0.7947761194029851, 0.8115671641791045, 0.7910447761194029, 0.812962962962963, 0.7593283582089553, 0.8003731343283582, 0.7835820895522388, 0.8059701492537313, 0.7910447761194029]","[0.8074437146539097, 0.7939804323186072, 0.8114838382403207, 0.7863978379818103, 0.8128822622281975, 0.7589137424330135, 0.7994392850251679, 0.781875877494166, 0.8064708045261794, 0.7921367768482335]","[array([[ 95,  33,   3,   3],
       [  8, 118,   4,   4],
       [  2,   4, 116,  12],
       [  8,   9,  13, 104]]), array([[ 94,  28,   3,   9],
       [ 20, 105,   1,   8],
       [  6,   0, 120,   8],
       [  9,   2,  16, 107]]), array([[111,  16,   5,   2],
       [ 32,  96,   1,   5],
       [  4,   2, 119,   9],
       [  7,   1,  17, 109]]), array([[ 79,  44,   6,   5],
       [  4, 128,   2,   0],
       [  4,   3, 102,  25],
       [  2,   6,  11, 115]]), array([[103,  26,   4,   2],
       [ 13, 116,   2,   4],
       [  8,   3, 110,  14],
       [  1,   6,  18, 110]]), array([[ 91,  32,   9,   2],
       [ 22, 106,   0,   6],
       [  6,   5, 116,   7],
       [ 14,   5,  21,  94]]), array([[110,  14,   3,   7],
       [ 24,  99,   0,  11],
       [  4,   0, 119,  11],
       [  2,   5,  26, 101]]), array([[ 88,  34,   5,   7],
       [  7, 114,   1,  12],
       [  4,   0, 115,  15],
       [  2,   2,  27, 103]]), array([[102,  24,   3,   5],
       [ 11, 114,   1,   8],
       [  1,   3, 106,  24],
       [  3,   7,  14, 110]]), array([[105,  25,   0,   4],
       [ 22, 108,   0,   4],
       [ 10,   0, 106,  18],
       [ 10,   5,  14, 105]])]","[0.6956521739130435, 0.6304347826086957, 0.5652173913043478, 0.6956521739130435, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111]","[0.6956521739130435, 0.6304347826086957, 0.5652173913043478, 0.6956521739130435, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111]","[0.6956521739130435, 0.6304347826086957, 0.5652173913043478, 0.6956521739130435, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111]","[0.6956521739130435, 0.6304347826086957, 0.5652173913043478, 0.6956521739130435, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111]","[0.688095238095238, 0.6294070512820512, 0.5520833333333333, 0.7180555555555556, 0.6921850079744817, 0.6383616383616384, 0.6404380341880342, 0.6865842490842491, 0.6604166666666667, 0.7234848484848485]","[0.6958333333333333, 0.6319444444444444, 0.5507575757575758, 0.6946969696969697, 0.6740259740259741, 0.6053030303030302, 0.6497474747474747, 0.6803030303030303, 0.6618686868686868, 0.7108585858585859]","[0.6884590001649893, 0.619405000771724, 0.5503063408872813, 0.6975877192982456, 0.6256605463502016, 0.6176108374384236, 0.6383422323925756, 0.6730169861305906, 0.6555555555555556, 0.6996981197170951]","[0.7011387163561075, 0.6375069676700111, 0.5606884057971014, 0.7204106280193237, 0.7108984582668794, 0.6521700521700521, 0.6621794871794872, 0.6946886446886447, 0.6711111111111111, 0.7287878787878788]","[0.6956521739130435, 0.6304347826086957, 0.5652173913043478, 0.6956521739130435, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111]","[0.6950567778311801, 0.6236570324191201, 0.5618859943321318, 0.7000381388253242, 0.6336030253271634, 0.6335340266374749, 0.6581235697940504, 0.6817896905788443, 0.6641975308641974, 0.7032695072163763]","[array([[ 7,  3,  0,  2],
       [ 2,  6,  1,  0],
       [ 1,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[ 5,  5,  0,  2],
       [ 2,  7,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  3, 11]]), array([[ 7,  4,  0,  0],
       [ 4,  4,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]]), array([[ 6,  4,  0,  1],
       [ 1,  7,  0,  2],
       [ 0,  1,  8,  1],
       [ 1,  2,  1, 11]]), array([[ 2,  8,  1,  0],
       [ 0, 10,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  1,  3, 10]]), array([[ 5,  4,  0,  2],
       [ 5,  5,  0,  0],
       [ 2,  1,  6,  0],
       [ 1,  1,  1, 12]]), array([[ 5,  4,  1,  1],
       [ 3,  4,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  2, 12]]), array([[ 5,  3,  2,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  1,  5,  4],
       [ 1,  0,  3, 11]]), array([[ 5,  2,  3,  1],
       [ 0,  8,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]])]"
20,"[0.7779850746268657, 0.7686567164179104, 0.7742537313432836, 0.7649253731343284, 0.7722222222222223, 0.789179104477612, 0.789179104477612, 0.753731343283582, 0.7817164179104478, 0.7779850746268657]","[0.7779850746268657, 0.7686567164179104, 0.7742537313432836, 0.7649253731343284, 0.7722222222222223, 0.789179104477612, 0.789179104477612, 0.753731343283582, 0.7817164179104478, 0.7779850746268657]","[0.7779850746268657, 0.7686567164179104, 0.7742537313432836, 0.7649253731343284, 0.7722222222222223, 0.789179104477612, 0.789179104477612, 0.753731343283582, 0.7817164179104478, 0.7779850746268657]","[0.7779850746268657, 0.7686567164179104, 0.7742537313432836, 0.7649253731343284, 0.7722222222222223, 0.789179104477612, 0.789179104477612, 0.753731343283582, 0.7817164179104478, 0.7779850746268657]","[0.7853982794320238, 0.7707495578489769, 0.7836739849678138, 0.7689101044364202, 0.7779332331574915, 0.7928147736296209, 0.7911032907038742, 0.7574846085162961, 0.7825160218279021, 0.7947318277149726]","[0.7779850746268657, 0.7686567164179104, 0.7742537313432835, 0.7649253731343284, 0.7722222222222221, 0.7891791044776119, 0.7891791044776119, 0.753731343283582, 0.7817164179104478, 0.7779850746268656]","[0.7771083575389888, 0.7678674393852084, 0.7737267489775204, 0.7648708698854855, 0.7722782523276289, 0.7879571612594166, 0.7879418112546437, 0.751284232215021, 0.7800015532544526, 0.7771647081272621]","[0.7853982794320238, 0.7707495578489769, 0.7836739849678138, 0.7689101044364203, 0.7779332331574913, 0.792814773629621, 0.7911032907038742, 0.7574846085162962, 0.7825160218279021, 0.7947318277149726]","[0.7779850746268657, 0.7686567164179104, 0.7742537313432836, 0.7649253731343284, 0.7722222222222223, 0.789179104477612, 0.789179104477612, 0.753731343283582, 0.7817164179104478, 0.7779850746268657]","[0.7771083575389888, 0.7678674393852084, 0.7737267489775204, 0.7648708698854855, 0.7722782523276288, 0.7879571612594166, 0.7879418112546438, 0.751284232215021, 0.7800015532544526, 0.7771647081272621]","[array([[ 92,  31,   9,   2],
       [ 16, 113,   2,   3],
       [ 12,   0, 117,   5],
       [  8,   7,  24,  95]]), array([[ 98,  24,   8,   4],
       [ 24,  99,   7,   4],
       [  1,   0, 118,  15],
       [ 16,   1,  20,  97]]), array([[106,  11,   8,   9],
       [ 34,  87,   1,  12],
       [ 10,   0, 112,  12],
       [  5,   2,  17, 110]]), array([[ 95,  14,   8,  17],
       [ 31,  97,   1,   5],
       [  2,   0, 112,  20],
       [  2,   3,  23, 106]]), array([[ 95,  15,   4,  21],
       [ 26,  97,   1,  11],
       [  2,   1, 114,  18],
       [  3,   3,  18, 111]]), array([[115,  14,   3,   2],
       [ 27,  96,   2,   9],
       [  5,   0, 116,  13],
       [ 10,   6,  22,  96]]), array([[110,  17,   2,   5],
       [ 27,  97,   0,  10],
       [  5,   0, 119,  10],
       [  6,   4,  27,  97]]), array([[ 85,  28,  14,   7],
       [ 23, 103,   3,   5],
       [  4,   0, 120,  10],
       [  3,   4,  31,  96]]), array([[ 95,  20,   9,  10],
       [ 21, 106,   2,   5],
       [  3,   0, 121,  10],
       [  5,   6,  26,  97]]), array([[116,  10,   6,   2],
       [ 43,  87,   2,   2],
       [  4,   1, 117,  12],
       [ 10,   2,  25,  97]])]","[0.6739130434782609, 0.5434782608695652, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.7555555555555555, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445, 0.6444444444444445]","[0.6739130434782609, 0.5434782608695652, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.7555555555555555, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445, 0.6444444444444445]","[0.6739130434782609, 0.5434782608695652, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.7555555555555555, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445, 0.6444444444444445]","[0.6739130434782609, 0.5434782608695652, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.7555555555555555, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445, 0.6444444444444445]","[0.6859848484848485, 0.537987012987013, 0.5716619981325863, 0.7062091503267974, 0.6363636363636364, 0.7526515151515151, 0.6264705882352941, 0.6625891265597148, 0.6498366013071896, 0.668337789661319]","[0.6916666666666667, 0.5430555555555556, 0.5712121212121212, 0.6924242424242424, 0.6399350649350649, 0.7646464646464647, 0.6224747474747474, 0.653030303030303, 0.6525252525252526, 0.6613636363636363]","[0.6769834087481147, 0.5388680659670164, 0.5615789473684211, 0.6968749999999999, 0.6354895104895105, 0.7513227513227513, 0.6230042016806723, 0.6323953823953824, 0.6290740740740741, 0.6469834087481147]","[0.6882411067193676, 0.5475719932241672, 0.5750111638858442, 0.7013356067064507, 0.6518518518518518, 0.7716161616161615, 0.6375163398692811, 0.6896078431372549, 0.6776325344952796, 0.6730342642107348]","[0.6739130434782609, 0.5434782608695652, 0.5869565217391305, 0.6956521739130435, 0.6444444444444445, 0.7555555555555555, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445, 0.6444444444444445]","[0.6692110958095614, 0.5440812202594355, 0.57191647597254, 0.6959239130434783, 0.6453768453768454, 0.7562610229276896, 0.6393557422969187, 0.6552616108171664, 0.6379423868312756, 0.6411194905312553]","[array([[8, 2, 0, 2],
       [2, 6, 1, 0],
       [0, 0, 9, 1],
       [2, 0, 5, 8]]), array([[5, 5, 0, 2],
       [4, 5, 0, 0],
       [1, 0, 6, 3],
       [1, 1, 4, 9]]), array([[ 9,  2,  0,  0],
       [ 4,  3,  0,  3],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]]), array([[ 7,  2,  0,  2],
       [ 2,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  2,  2, 11]]), array([[ 6,  4,  1,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  3, 10]]), array([[ 7,  3,  1,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  0,  3, 11]]), array([[ 6,  3,  1,  1],
       [ 3,  4,  1,  1],
       [ 0,  0,  7,  3],
       [ 1,  1,  1, 12]]), array([[ 6,  2,  3,  0],
       [ 5,  3,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  0,  4, 11]]), array([[ 5,  4,  1,  1],
       [ 4,  5,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  6,  9]]), array([[6, 2, 2, 1],
       [2, 6, 0, 1],
       [0, 0, 9, 1],
       [1, 0, 6, 8]])]"
