min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.912472647702407, 0.9080962800875274, 0.925764192139738, 0.925764192139738, 0.8956521739130435, 0.9259259259259259, 0.9170305676855895, 0.9170305676855895, 0.9017467248908297, 0.9104803493449781]","[0.912472647702407, 0.9080962800875274, 0.925764192139738, 0.925764192139738, 0.8956521739130435, 0.9259259259259259, 0.9170305676855895, 0.9170305676855895, 0.9017467248908297, 0.9104803493449781]","[0.912472647702407, 0.9080962800875274, 0.925764192139738, 0.925764192139738, 0.8956521739130435, 0.9259259259259259, 0.9170305676855895, 0.9170305676855895, 0.9017467248908297, 0.9104803493449781]","[0.912472647702407, 0.9080962800875274, 0.925764192139738, 0.925764192139738, 0.8956521739130435, 0.9259259259259259, 0.9170305676855895, 0.9170305676855895, 0.9017467248908297, 0.9104803493449781]","[0.9197836595756571, 0.9080314650702284, 0.9261100743023425, 0.9246271530327258, 0.8921405391993628, 0.9216629615487028, 0.9156231768787386, 0.9192582685454056, 0.9027054654977317, 0.9099723990368169]","[0.907092067751132, 0.902092067751132, 0.9244198547810508, 0.9244198547810508, 0.8956836133051507, 0.9228765413854818, 0.9191196371020633, 0.9161296642828798, 0.8936367915678035, 0.9139142700116062]","[0.9117642116892491, 0.9044144532821858, 0.9248745131367068, 0.9239344227358168, 0.8921788864770137, 0.9220005895545771, 0.9158905639628044, 0.9164980488286101, 0.8973477519111994, 0.9088288792321625]","[0.9151580191616524, 0.9086417920991384, 0.926782940942078, 0.9273956612425119, 0.8995132460605606, 0.9264594649208098, 0.9208706128282586, 0.919354751842069, 0.9020108358954532, 0.9166447675329829]","[0.912472647702407, 0.9080962800875274, 0.925764192139738, 0.925764192139738, 0.8956521739130435, 0.9259259259259259, 0.9170305676855895, 0.9170305676855895, 0.9017467248908297, 0.9104803493449781]","[0.9124262419391659, 0.9077564585441913, 0.9259029991790033, 0.9260565511597023, 0.8958020415719986, 0.9258926534321842, 0.9175296887743049, 0.9170044735379164, 0.9011630030118613, 0.9101199652075831]","[array([[ 92,   6,   0,   2],
       [  6, 126,   0,   2],
       [  4,   2,  75,   8],
       [  1,   8,   1, 124]]), array([[ 90,   8,   1,   1],
       [  7, 122,   2,   3],
       [  3,   0,  75,  11],
       [  1,   1,   4, 128]]), array([[ 95,   3,   2,   1],
       [  6, 124,   0,   4],
       [  1,   0,  80,   8],
       [  4,   2,   3, 125]]), array([[ 95,   4,   1,   1],
       [  8, 124,   0,   2],
       [  4,   0,  80,   5],
       [  3,   2,   4, 125]]), array([[ 87,  10,   2,   2],
       [  5, 128,   1,   1],
       [  6,   0,  82,   1],
       [  1,   5,  14, 115]]), array([[ 95,   5,   1,   0],
       [  2, 129,   2,   1],
       [  5,   2,  79,   4],
       [  2,   2,   8, 122]]), array([[ 97,   4,   0,   0],
       [  9, 123,   0,   2],
       [  5,   0,  81,   3],
       [  5,   3,   7, 119]]), array([[ 89,  10,   0,   2],
       [  1, 129,   1,   3],
       [  1,   2,  83,   3],
       [  1,   4,  10, 119]]), array([[ 89,   9,   2,   1],
       [  4, 126,   0,   4],
       [  4,   2,  73,  10],
       [  2,   2,   5, 125]]), array([[ 93,   7,   1,   0],
       [  4, 130,   0,   0],
       [  4,   1,  84,   0],
       [  5,   7,  12, 110]])]","[0.6086956521739131, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6666666666666666]","[0.6086956521739131, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6666666666666666]","[0.6086956521739131, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6666666666666666]","[0.6086956521739131, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6666666666666666]","[0.6307043650793651, 0.6554621848739496, 0.5562091503267974, 0.6394432773109243, 0.6532148407148407, 0.7723665223665224, 0.6604166666666667, 0.6755681818181818, 0.5835858585858585, 0.6660714285714286]","[0.6069444444444444, 0.6305555555555555, 0.5492424242424242, 0.6151515151515151, 0.6568181818181817, 0.7762626262626262, 0.6313131313131314, 0.6772727272727272, 0.5886363636363636, 0.6674242424242424]","[0.5982142857142857, 0.6350303708439898, 0.531875, 0.6178227124183007, 0.6445981554677207, 0.7736353684629547, 0.639766081871345, 0.6655019272666332, 0.5839598997493735, 0.6648380355276907]","[0.6570910973084886, 0.6669213139801375, 0.5636544472861609, 0.6387924735111437, 0.6634464301130969, 0.7806637806637806, 0.6620370370370371, 0.6785353535353535, 0.5992143658810325, 0.6721693121693122]","[0.6086956521739131, 0.6521739130434783, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7777777777777778, 0.6444444444444445, 0.6666666666666666, 0.6, 0.6666666666666666]","[0.6097308488612837, 0.6523302846658512, 0.5459239130434783, 0.625878445581131, 0.6418972332015811, 0.7785075716110199, 0.6467836257309941, 0.6607079678975103, 0.5978056251740462, 0.667595495181702]","[array([[9, 3, 0, 0],
       [4, 4, 1, 0],
       [2, 0, 7, 1],
       [1, 0, 6, 8]]), array([[ 6,  5,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[ 4,  6,  0,  1],
       [ 1,  8,  0,  1],
       [ 2,  1,  3,  4],
       [ 2,  0,  2, 11]]), array([[ 8,  1,  1,  1],
       [ 4,  5,  0,  1],
       [ 0,  1,  5,  4],
       [ 2,  0,  2, 11]]), array([[8, 2, 1, 0],
       [3, 7, 0, 0],
       [1, 0, 7, 2],
       [1, 2, 4, 7]]), array([[ 8,  3,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  2],
       [ 1,  0,  2, 12]]), array([[ 7,  3,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  6,  4],
       [ 0,  1,  3, 11]]), array([[10,  1,  0,  0],
       [ 2,  6,  1,  0],
       [ 1,  0,  6,  3],
       [ 3,  1,  3,  8]]), array([[ 5,  5,  0,  1],
       [ 3,  6,  0,  0],
       [ 2,  0,  5,  3],
       [ 0,  0,  4, 11]]), array([[ 7,  2,  1,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]])]"
10,"[0.8446389496717724, 0.862144420131291, 0.8449781659388647, 0.834061135371179, 0.8586956521739131, 0.8474945533769063, 0.8449781659388647, 0.8406113537117904, 0.8580786026200873, 0.8602620087336245]","[0.8446389496717724, 0.862144420131291, 0.8449781659388647, 0.834061135371179, 0.8586956521739131, 0.8474945533769063, 0.8449781659388647, 0.8406113537117904, 0.8580786026200873, 0.8602620087336245]","[0.8446389496717724, 0.862144420131291, 0.8449781659388647, 0.834061135371179, 0.8586956521739131, 0.8474945533769063, 0.8449781659388647, 0.8406113537117904, 0.8580786026200873, 0.8602620087336245]","[0.8446389496717724, 0.862144420131291, 0.8449781659388647, 0.834061135371179, 0.8586956521739131, 0.8474945533769063, 0.8449781659388647, 0.8406113537117904, 0.8580786026200873, 0.8602620087336245]","[0.8420605047982765, 0.8574532395804325, 0.8470634843425919, 0.8279927443336907, 0.8535049040020573, 0.852492367023428, 0.8475638286559488, 0.8448721067092279, 0.8616771123164985, 0.8723784623616444]","[0.8398067248029515, 0.8566350830119067, 0.8374806770464066, 0.827266908310821, 0.8565891233318088, 0.8389783754494853, 0.8357540642543206, 0.8403967618797767, 0.8489947498019969, 0.8494233416298195]","[0.8396372254209102, 0.8554593880047425, 0.841272592646896, 0.8271739796430151, 0.8547763096284221, 0.8424098767086573, 0.8389289722623057, 0.8385004509479392, 0.8505461503140057, 0.8560305949704654]","[0.845504746850361, 0.8641884413603097, 0.8461314866046501, 0.8337742949604597, 0.8596172414709491, 0.8515487794779513, 0.8475742833213912, 0.8490647406470483, 0.8632247220571861, 0.8664917767413836]","[0.8446389496717724, 0.862144420131291, 0.8449781659388647, 0.834061135371179, 0.8586956521739131, 0.8474945533769063, 0.8449781659388647, 0.8406113537117904, 0.8580786026200873, 0.8602620087336245]","[0.8439444529493448, 0.8617549209528114, 0.8446845689354938, 0.8335172228651292, 0.8589007156594601, 0.8464298268817636, 0.8439437698535224, 0.8406682681819482, 0.8567167704631103, 0.8593739486231153]","[array([[ 89,   9,   0,   2],
       [ 12, 120,   0,   2],
       [  7,   1,  67,  14],
       [  3,   8,  13, 110]]), array([[ 92,   8,   0,   0],
       [ 14, 116,   2,   2],
       [  7,   0,  67,  15],
       [  1,   2,  12, 119]]), array([[ 78,  19,   0,   4],
       [ 16, 114,   1,   3],
       [  4,   0,  72,  13],
       [  3,   2,   6, 123]]), array([[ 75,  12,   8,   6],
       [ 15, 118,   0,   1],
       [  3,   1,  73,  12],
       [  0,   6,  12, 116]]), array([[ 84,  12,   4,   1],
       [ 12, 120,   0,   3],
       [  3,   0,  76,  10],
       [  2,   4,  14, 115]]), array([[ 87,  13,   0,   1],
       [  7, 125,   0,   2],
       [  7,   6,  66,  11],
       [  6,   9,   8, 111]]), array([[ 86,  14,   0,   1],
       [  8, 124,   0,   2],
       [  9,   0,  65,  15],
       [  6,   8,   8, 112]]), array([[ 92,   6,   0,   3],
       [ 21, 104,   0,   9],
       [  6,   0,  70,  13],
       [  2,   2,  11, 119]]), array([[ 94,   4,   0,   3],
       [ 13, 119,   0,   2],
       [  8,   2,  62,  17],
       [  4,   5,   7, 118]]), array([[ 87,  13,   0,   1],
       [  9, 118,   0,   7],
       [  7,   2,  65,  15],
       [  3,   5,   2, 124]])]","[0.6521739130434783, 0.6956521739130435, 0.5434782608695652, 0.6739130434782609, 0.7111111111111111, 0.6222222222222222, 0.6, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333]","[0.6521739130434783, 0.6956521739130435, 0.5434782608695652, 0.6739130434782609, 0.7111111111111111, 0.6222222222222222, 0.6, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333]","[0.6521739130434783, 0.6956521739130435, 0.5434782608695652, 0.6739130434782609, 0.7111111111111111, 0.6222222222222222, 0.6, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333]","[0.6521739130434783, 0.6956521739130435, 0.5434782608695652, 0.6739130434782609, 0.7111111111111111, 0.6222222222222222, 0.6, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333]","[0.6520451770451771, 0.7055555555555556, 0.5316742081447964, 0.6841018458665518, 0.7125582750582751, 0.6312354312354312, 0.6370614035087719, 0.7561188811188811, 0.7111111111111111, 0.7440972222222222]","[0.6527777777777778, 0.675, 0.5257575757575758, 0.6590909090909091, 0.722077922077922, 0.6035353535353535, 0.5674242424242424, 0.7328282828282827, 0.6722222222222223, 0.7373737373737373]","[0.6406094388703085, 0.6777811004784688, 0.5243055555555556, 0.6646026831785345, 0.7084584980237154, 0.6072344322344322, 0.5786445012787724, 0.7251950947603121, 0.6646551724137931, 0.7379456706281833]","[0.6800047778308648, 0.7079710144927537, 0.5379697029313398, 0.6833031986484672, 0.720927220927221, 0.6506708106708107, 0.6420077972709551, 0.7694120694120694, 0.708641975308642, 0.7397839506172839]","[0.6521739130434783, 0.6956521739130435, 0.5434782608695652, 0.6739130434782609, 0.7111111111111111, 0.6222222222222222, 0.6, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333]","[0.6524065726334157, 0.6902693987934263, 0.5365338164251208, 0.6721182752277113, 0.7070742204655248, 0.6271794871794871, 0.5989012029932747, 0.7323671497584542, 0.6743295019157088, 0.7338690813054142]","[array([[8, 4, 0, 0],
       [4, 4, 0, 1],
       [1, 0, 9, 0],
       [1, 1, 4, 9]]), array([[ 8,  3,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  1,  1, 13]]), array([[ 7,  3,  0,  1],
       [ 3,  5,  0,  2],
       [ 3,  0,  3,  4],
       [ 0,  0,  5, 10]]), array([[ 7,  1,  1,  2],
       [ 4,  5,  0,  1],
       [ 0,  1,  7,  2],
       [ 2,  0,  1, 12]]), array([[6, 3, 2, 0],
       [1, 9, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[ 7,  4,  0,  0],
       [ 4,  6,  0,  0],
       [ 3,  0,  4,  2],
       [ 1,  1,  2, 11]]), array([[ 7,  4,  0,  0],
       [ 4,  3,  0,  2],
       [ 0,  0,  5,  5],
       [ 1,  2,  0, 12]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  0],
       [ 4,  5,  0,  0],
       [ 2,  0,  4,  4],
       [ 1,  1,  2, 11]]), array([[ 8,  1,  2,  0],
       [ 0,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  1,  2, 11]])]"
15,"[0.811816192560175, 0.7964989059080962, 0.834061135371179, 0.7991266375545851, 0.8195652173913044, 0.8169934640522876, 0.7903930131004366, 0.7947598253275109, 0.8209606986899564, 0.8078602620087336]","[0.811816192560175, 0.7964989059080962, 0.834061135371179, 0.7991266375545851, 0.8195652173913044, 0.8169934640522876, 0.7903930131004366, 0.7947598253275109, 0.8209606986899564, 0.8078602620087336]","[0.811816192560175, 0.7964989059080962, 0.834061135371179, 0.7991266375545851, 0.8195652173913044, 0.8169934640522876, 0.7903930131004366, 0.7947598253275109, 0.8209606986899564, 0.8078602620087336]","[0.811816192560175, 0.7964989059080962, 0.834061135371179, 0.7991266375545851, 0.8195652173913044, 0.8169934640522876, 0.7903930131004366, 0.7947598253275109, 0.8209606986899564, 0.8078602620087336]","[0.808733138645529, 0.7917255203908242, 0.8284035778471868, 0.810420016894788, 0.8153669200035712, 0.8201665196091947, 0.8040658986599335, 0.8068991996623576, 0.8176922931334696, 0.8131871837876777]","[0.8016560456146234, 0.7936382693275197, 0.8247706981833517, 0.7742827884163563, 0.8131932856206968, 0.8104071228018325, 0.795048010586737, 0.7835262584618348, 0.8161749933168732, 0.791628200636599]","[0.8043045702029369, 0.7904516607768057, 0.8261014360507632, 0.7820249753371535, 0.8131574159349478, 0.8127910190808372, 0.7909174851972107, 0.7894443064329224, 0.8140472527682932, 0.7961352425938536]","[0.8107376501200291, 0.8018904690372921, 0.8328808625068667, 0.8054175601349548, 0.820607442068774, 0.8188654782364453, 0.815436231281573, 0.8036689707455048, 0.8248347709200523, 0.8108047044470761]","[0.811816192560175, 0.7964989059080962, 0.834061135371179, 0.7991266375545851, 0.8195652173913044, 0.8169934640522876, 0.7903930131004366, 0.7947598253275109, 0.8209606986899564, 0.8078602620087336]","[0.8104266146114069, 0.7973594331738971, 0.8329987272401662, 0.7929796472912188, 0.8190422931883737, 0.8152923981875412, 0.7943747618910034, 0.7944823064916173, 0.8196895448551571, 0.8033478210925342]","[array([[ 70,  20,   8,   2],
       [ 15, 115,   0,   4],
       [  2,   0,  69,  18],
       [  3,   6,   8, 117]]), array([[ 72,  20,   8,   0],
       [ 15, 111,   3,   5],
       [  1,   0,  73,  15],
       [  2,   1,  23, 108]]), array([[ 74,  16,   7,   4],
       [ 11, 121,   1,   1],
       [  3,   0,  71,  15],
       [  5,   4,   9, 116]]), array([[ 68,  25,   6,   2],
       [ 11, 120,   0,   3],
       [  2,   0,  53,  34],
       [  2,   4,   3, 125]]), array([[ 74,  21,   5,   1],
       [ 11, 119,   1,   4],
       [  3,   0,  72,  14],
       [  2,   4,  17, 112]]), array([[ 74,  20,   2,   5],
       [  4, 125,   0,   5],
       [  2,   4,  72,  12],
       [  8,   8,  14, 104]]), array([[ 88,   7,   1,   5],
       [ 34,  97,   0,   3],
       [  8,   0,  70,  11],
       [ 12,   1,  14, 107]]), array([[ 80,  13,   3,   5],
       [ 20, 112,   0,   2],
       [  2,   0,  59,  28],
       [ 10,   8,   3, 113]]), array([[ 86,  14,   0,   1],
       [  8, 124,   1,   1],
       [  9,   4,  66,  10],
       [  8,   8,  18, 100]]), array([[ 61,  22,   6,  12],
       [  8, 120,   0,   6],
       [  2,   0,  68,  19],
       [  3,   2,   8, 121]])]","[0.6086956521739131, 0.7391304347826086, 0.6086956521739131, 0.717391304347826, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445]","[0.6086956521739131, 0.7391304347826086, 0.6086956521739131, 0.717391304347826, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445]","[0.6086956521739131, 0.7391304347826086, 0.6086956521739131, 0.717391304347826, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445]","[0.6086956521739131, 0.7391304347826086, 0.6086956521739131, 0.717391304347826, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445]","[0.6052350427350428, 0.7555555555555556, 0.6034798534798536, 0.7243055555555555, 0.6815247252747253, 0.6785714285714286, 0.5833333333333334, 0.6436237373737375, 0.6875928401663696, 0.6619047619047619]","[0.6097222222222223, 0.7305555555555555, 0.6075757575757575, 0.703030303030303, 0.685064935064935, 0.6530303030303031, 0.564141414141414, 0.6419191919191919, 0.6684343434343435, 0.6303030303030304]","[0.5971934667586841, 0.7255140692640694, 0.5957778686414369, 0.7092712842712843, 0.6769205622752533, 0.6611949706964699, 0.5682168593933299, 0.6406554019457245, 0.66506055863641, 0.6348788638262323]","[0.6319676700111483, 0.7557971014492755, 0.6148272017837236, 0.721376811594203, 0.6895299145299145, 0.6904761904761905, 0.6088888888888888, 0.644023569023569, 0.6999785436059947, 0.6560846560846562]","[0.6086956521739131, 0.7391304347826086, 0.6086956521739131, 0.717391304347826, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6444444444444445, 0.6666666666666666, 0.6444444444444445]","[0.6101659315269901, 0.7315782044042913, 0.6026920663515409, 0.7148189974276932, 0.6832443427409103, 0.6746104220616964, 0.5871850734595833, 0.6421437105308072, 0.6693018367940968, 0.6380581082335468]","[array([[ 5,  7,  0,  0],
       [ 3,  5,  0,  1],
       [ 1,  0,  8,  1],
       [ 0,  0,  5, 10]]), array([[ 8,  3,  0,  1],
       [ 1,  8,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  1,  1, 13]]), array([[ 4,  4,  2,  1],
       [ 2,  8,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 6,  2,  1,  2],
       [ 2,  7,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  1,  0, 13]]), array([[ 5,  4,  2,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  1, 11]]), array([[ 6,  5,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  6,  2],
       [ 1,  1,  1, 12]]), array([[ 6,  4,  1,  0],
       [ 5,  4,  0,  0],
       [ 2,  0,  6,  2],
       [ 2,  0,  3, 10]]), array([[ 6,  2,  0,  3],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  2,  3, 10]]), array([[9, 2, 0, 0],
       [4, 5, 0, 0],
       [1, 0, 7, 2],
       [3, 1, 2, 9]]), array([[ 5,  2,  1,  3],
       [ 2,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]])]"
20,"[0.7921225382932167, 0.75054704595186, 0.7794759825327511, 0.7707423580786026, 0.7760869565217391, 0.7712418300653595, 0.7685589519650655, 0.7685589519650655, 0.7554585152838428, 0.7641921397379913]","[0.7921225382932167, 0.75054704595186, 0.7794759825327511, 0.7707423580786026, 0.7760869565217391, 0.7712418300653595, 0.7685589519650655, 0.7685589519650655, 0.7554585152838428, 0.7641921397379913]","[0.7921225382932167, 0.75054704595186, 0.7794759825327511, 0.7707423580786026, 0.7760869565217391, 0.7712418300653595, 0.7685589519650655, 0.7685589519650655, 0.7554585152838428, 0.7641921397379913]","[0.7921225382932167, 0.75054704595186, 0.7794759825327511, 0.7707423580786026, 0.7760869565217391, 0.7712418300653595, 0.7685589519650655, 0.7685589519650655, 0.7554585152838428, 0.7641921397379913]","[0.7889841961448494, 0.7769275279705318, 0.7718709868122294, 0.7735357183481457, 0.7730993116273057, 0.766113382792093, 0.7631205985915492, 0.7636135226823175, 0.7638234781091924, 0.7641758575853024]","[0.7854666275364749, 0.7689996645983566, 0.7685936210592382, 0.753032728226705, 0.772126220112648, 0.7645452604961988, 0.7519945605159208, 0.7635902006266366, 0.7675334529931277, 0.7653587386241559]","[0.7856575213711281, 0.7510863852716967, 0.7696246318078122, 0.7572485197210433, 0.769880475284005, 0.7643073053176831, 0.7556365234539637, 0.7614197245872868, 0.754328801005867, 0.755623560070048]","[0.7920103295908117, 0.8032454343988236, 0.7771891027320851, 0.7739179710674494, 0.7817315270182716, 0.7733998741505379, 0.7670063118888, 0.7700762800052242, 0.7829251396001239, 0.7744069848003151]","[0.7921225382932167, 0.75054704595186, 0.7794759825327511, 0.7707423580786026, 0.7760869565217391, 0.7712418300653595, 0.7685589519650655, 0.7685589519650655, 0.7554585152838428, 0.7641921397379913]","[0.7906321667806794, 0.7548768556568352, 0.777733698527255, 0.7663560056698848, 0.7758260655034013, 0.7714053782779688, 0.7660840131979125, 0.7673401769567664, 0.7579231437711005, 0.7614651337343528]","[array([[ 65,  17,   3,  15],
       [ 14, 114,   0,   6],
       [  3,   0,  73,  13],
       [  3,   3,  18, 110]]), array([[86,  4,  8,  2],
       [41, 90,  2,  1],
       [ 5,  0, 79,  5],
       [11,  1, 34, 88]]), array([[ 63,  28,   6,   4],
       [ 18, 113,   2,   1],
       [  3,   0,  68,  18],
       [  8,   2,  11, 113]]), array([[ 59,  20,   7,  15],
       [ 16, 111,   1,   6],
       [  2,   0,  62,  25],
       [  0,   3,  10, 121]]), array([[ 66,  30,   4,   1],
       [ 16, 117,   1,   1],
       [  6,   0,  73,  10],
       [ 10,   6,  18, 101]]), array([[ 78,  16,   6,   1],
       [ 21, 111,   1,   1],
       [  4,   2,  62,  22],
       [ 10,   7,  14, 103]]), array([[ 65,  26,   8,   2],
       [ 16, 116,   0,   2],
       [  4,   0,  59,  26],
       [ 11,   3,   8, 112]]), array([[ 67,  25,   6,   3],
       [  9, 116,   2,   7],
       [  2,   0,  70,  17],
       [  9,   3,  23,  99]]), array([[81, 11,  8,  1],
       [31, 99,  2,  2],
       [ 4,  2, 77,  6],
       [10,  5, 30, 89]]), array([[ 59,  24,   7,  11],
       [ 16, 112,   4,   2],
       [  2,   0,  81,   6],
       [  0,   5,  31,  98]])]","[0.6086956521739131, 0.717391304347826, 0.6086956521739131, 0.6521739130434783, 0.6, 0.7333333333333333, 0.4888888888888889, 0.7111111111111111, 0.7555555555555555, 0.6888888888888889]","[0.6086956521739131, 0.717391304347826, 0.6086956521739131, 0.6521739130434783, 0.6, 0.7333333333333333, 0.4888888888888889, 0.7111111111111111, 0.7555555555555555, 0.6888888888888889]","[0.6086956521739131, 0.717391304347826, 0.6086956521739131, 0.6521739130434783, 0.6, 0.7333333333333333, 0.4888888888888889, 0.7111111111111111, 0.7555555555555555, 0.6888888888888889]","[0.6086956521739131, 0.717391304347826, 0.6086956521739131, 0.6521739130434783, 0.6, 0.7333333333333333, 0.4888888888888889, 0.7111111111111111, 0.7555555555555555, 0.6888888888888889]","[0.6221153846153846, 0.7232905982905983, 0.596609477124183, 0.6498328877005348, 0.5841346153846154, 0.7330128205128205, 0.47830882352941173, 0.7214285714285714, 0.779029304029304, 0.7162660256410256]","[0.6166666666666666, 0.7180555555555557, 0.5886363636363636, 0.6446969696969697, 0.5967532467532468, 0.7373737373737373, 0.46590909090909094, 0.7113636363636363, 0.7689393939393939, 0.6997474747474747]","[0.6100686498855835, 0.7086999022482894, 0.5877525252525253, 0.6440972222222222, 0.5835080251556224, 0.730896686159844, 0.4693243525480367, 0.7040204974911926, 0.7554598662207357, 0.6829177014935529]","[0.625752508361204, 0.7309085841694538, 0.6075944870701904, 0.6484480353406186, 0.6016381766381766, 0.7493162393162394, 0.4927450980392157, 0.7285714285714285, 0.7882376882376882, 0.7251139601139602]","[0.6086956521739131, 0.717391304347826, 0.6086956521739131, 0.6521739130434783, 0.6, 0.7333333333333333, 0.4888888888888889, 0.7111111111111111, 0.7555555555555555, 0.6888888888888889]","[0.6080688488707591, 0.7135874877810362, 0.6034804567413263, 0.6472351621808144, 0.5940674123740485, 0.7363222871994801, 0.48806971131532534, 0.7084359987189068, 0.7519472315124489, 0.6831006626672261]","[array([[6, 4, 0, 2],
       [2, 6, 0, 1],
       [0, 0, 7, 3],
       [0, 0, 6, 9]]), array([[ 7,  4,  0,  1],
       [ 1,  8,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 5,  5,  0,  1],
       [ 4,  6,  0,  0],
       [ 0,  1,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 6,  2,  1,  2],
       [ 3,  5,  0,  2],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 11]]), array([[ 3,  6,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 10]]), array([[ 8,  3,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 4,  6,  1,  0],
       [ 3,  3,  0,  3],
       [ 1,  0,  5,  4],
       [ 2,  1,  2, 10]]), array([[ 6,  2,  2,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 2,  0,  4,  9]]), array([[ 5,  2,  3,  1],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]])]"
