max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.899343544857768, 0.9102844638949672, 0.9061135371179039, 0.9017467248908297, 0.9195652173913044, 0.8997821350762527, 0.925764192139738, 0.9104803493449781, 0.8951965065502183, 0.9082969432314411]","[0.899343544857768, 0.9102844638949672, 0.9061135371179039, 0.9017467248908297, 0.9195652173913044, 0.8997821350762527, 0.925764192139738, 0.9104803493449781, 0.8951965065502183, 0.9082969432314411]","[0.899343544857768, 0.9102844638949672, 0.9061135371179039, 0.9017467248908297, 0.9195652173913044, 0.8997821350762527, 0.925764192139738, 0.9104803493449781, 0.8951965065502183, 0.9082969432314411]","[0.899343544857768, 0.9102844638949672, 0.9061135371179039, 0.9017467248908297, 0.9195652173913044, 0.8997821350762527, 0.925764192139738, 0.9104803493449781, 0.8951965065502183, 0.9082969432314411]","[0.8968449209328611, 0.9063002375723299, 0.9075250280115641, 0.9039745720701018, 0.9206207792124962, 0.8955911693365793, 0.9267684881252504, 0.9060203237622593, 0.894528786282411, 0.9063828797984664]","[0.8952473587120576, 0.9096176421264464, 0.9014751445796936, 0.8940284394027194, 0.9131825729389419, 0.9004794509301677, 0.918150376164566, 0.9104747427618831, 0.8920888797751149, 0.9082174232851761]","[0.8960053897180763, 0.9075420309108428, 0.9040489034450334, 0.8980350866258997, 0.9164081766727614, 0.897654491886468, 0.921084653393164, 0.9079496555224711, 0.8926149284925513, 0.9065204686761793]","[0.8992588433547417, 0.9113772765362064, 0.9069202216721098, 0.9024605993024154, 0.9196974261148766, 0.901140158888497, 0.9274922510904592, 0.9116136668890578, 0.896751422390104, 0.909872392571816]","[0.899343544857768, 0.9102844638949672, 0.9061135371179039, 0.9017467248908297, 0.9195652173913044, 0.8997821350762527, 0.925764192139738, 0.9104803493449781, 0.8951965065502183, 0.9082969432314411]","[0.899264527109166, 0.9104358741938715, 0.9060560983181531, 0.9011831368213835, 0.9191704301236037, 0.900102752643289, 0.9254369436790921, 0.9107649391916148, 0.8953584275361188, 0.9083716301810196]","[array([[ 88,  10,   2,   0],
       [  5, 123,   0,   6],
       [  5,   2,  77,   5],
       [  2,   1,   8, 123]]), array([[ 90,   7,   3,   0],
       [  6, 126,   1,   1],
       [  1,   0,  81,   7],
       [  2,   3,  10, 119]]), array([[ 88,   7,   2,   4],
       [  5, 124,   0,   5],
       [  2,   0,  78,   9],
       [  1,   2,   6, 125]]), array([[ 85,  12,   3,   1],
       [  4, 127,   0,   3],
       [  2,   0,  76,  11],
       [  1,   3,   5, 125]]), array([[ 87,  10,   1,   3],
       [  4, 129,   0,   2],
       [  4,   0,  79,   6],
       [  1,   2,   4, 128]]), array([[ 89,   8,   3,   1],
       [ 10, 120,   1,   3],
       [  3,   0,  83,   4],
       [  3,   2,   8, 121]]), array([[ 94,   3,   2,   2],
       [  7, 127,   0,   0],
       [  3,   0,  74,  12],
       [  2,   1,   2, 129]]), array([[ 92,   6,   2,   1],
       [  8, 122,   2,   2],
       [  3,   0,  81,   5],
       [  2,   2,   8, 122]]), array([[ 91,   9,   0,   1],
       [  9, 119,   1,   5],
       [  6,   0,  76,   7],
       [  3,   1,   6, 124]]), array([[ 96,   4,   0,   1],
       [  7, 123,   0,   4],
       [  5,   1,  78,   5],
       [  4,   3,   8, 119]])]","[0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6888888888888889, 0.8, 0.6, 0.8, 0.7333333333333333, 0.5333333333333333]","[0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6888888888888889, 0.8, 0.6, 0.8, 0.7333333333333333, 0.5333333333333333]","[0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6888888888888889, 0.8, 0.6, 0.8, 0.7333333333333333, 0.5333333333333333]","[0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6888888888888889, 0.8, 0.6, 0.8, 0.7333333333333333, 0.5333333333333333]","[0.6770833333333334, 0.6666666666666666, 0.6512180629827689, 0.6752107541581225, 0.6917249417249417, 0.7964743589743589, 0.5802083333333333, 0.8002705627705627, 0.7361111111111112, 0.5164141414141414]","[0.6652777777777777, 0.625, 0.6363636363636364, 0.6363636363636365, 0.6970779220779221, 0.8078282828282828, 0.578030303030303, 0.787878787878788, 0.7095959595959596, 0.5080808080808081]","[0.6541666666666667, 0.6174185463659148, 0.6407581453634085, 0.6457983193277311, 0.6857312252964427, 0.7975633528265107, 0.5786098310291858, 0.7902950310559006, 0.7035781152485958, 0.5090612002376708]","[0.6956521739130435, 0.6663043478260869, 0.6574956728409413, 0.6702824254311668, 0.7024087024087023, 0.8091452991452992, 0.5980555555555556, 0.8052669552669554, 0.74, 0.5259259259259259]","[0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6521739130434783, 0.6888888888888889, 0.8, 0.6, 0.8, 0.7333333333333333, 0.5333333333333333]","[0.6572463768115943, 0.6328865642366787, 0.6517462133594857, 0.6513335769090245, 0.6868722002635047, 0.7992852501624431, 0.5984639016897082, 0.7995054060271453, 0.7187635315781769, 0.5262164124909222]","[array([[7, 5, 0, 0],
       [1, 7, 1, 0],
       [0, 0, 7, 3],
       [0, 0, 6, 9]]), array([[ 8,  3,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  3,  6],
       [ 0,  1,  1, 13]]), array([[ 6,  2,  3,  0],
       [ 2,  7,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 6,  3,  0,  2],
       [ 3,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  2,  1, 12]]), array([[6, 4, 1, 0],
       [2, 8, 0, 0],
       [0, 0, 8, 2],
       [1, 1, 3, 9]]), array([[10,  1,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  2,  2, 11]]), array([[ 6,  4,  1,  0],
       [ 4,  3,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  2,  2, 11]]), array([[ 9,  1,  1,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 2,  7,  0,  0],
       [ 2,  0,  4,  4],
       [ 0,  0,  1, 14]]), array([[ 5,  4,  0,  2],
       [ 5,  4,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  0,  4, 11]])]"
sqrt,"[0.8468271334792122, 0.8577680525164114, 0.8471615720524017, 0.8471615720524017, 0.8478260869565217, 0.8387799564270153, 0.868995633187773, 0.8537117903930131, 0.8602620087336245, 0.8493449781659389]","[0.8468271334792122, 0.8577680525164114, 0.8471615720524017, 0.8471615720524017, 0.8478260869565217, 0.8387799564270153, 0.868995633187773, 0.8537117903930131, 0.8602620087336245, 0.8493449781659389]","[0.8468271334792122, 0.8577680525164114, 0.8471615720524017, 0.8471615720524017, 0.8478260869565217, 0.8387799564270153, 0.868995633187773, 0.8537117903930131, 0.8602620087336245, 0.8493449781659389]","[0.8468271334792122, 0.8577680525164114, 0.8471615720524017, 0.8471615720524017, 0.8478260869565217, 0.8387799564270153, 0.868995633187773, 0.8537117903930131, 0.8602620087336245, 0.8493449781659389]","[0.8431563920675835, 0.8528048063216582, 0.8418876941457586, 0.8430739745957136, 0.843238343687984, 0.8351414900833506, 0.8632921935021756, 0.8535912041113893, 0.8563936252572746, 0.8425430519091262]","[0.8466652691598189, 0.8569696461512661, 0.8436712864645511, 0.8463854246400658, 0.8418766970329992, 0.8354666436792932, 0.867987905615985, 0.8463225368319156, 0.8583048435650206, 0.8433744892181655]","[0.844551775882461, 0.8544890869563511, 0.8426223587302486, 0.8428589537053758, 0.8416276608909194, 0.8346868188911386, 0.8646018295177602, 0.8477892128835525, 0.8566864100209103, 0.8428055632264007]","[0.8476785482634311, 0.859501343133854, 0.8480029529459027, 0.8515697958122489, 0.8504796716596842, 0.8403980168230054, 0.8715811007516061, 0.8572088621377342, 0.8611397011744523, 0.8498469157587218]","[0.8468271334792122, 0.8577680525164114, 0.8471615720524017, 0.8471615720524017, 0.8478260869565217, 0.8387799564270153, 0.868995633187773, 0.8537117903930131, 0.8602620087336245, 0.8493449781659389]","[0.8469555279035527, 0.8582822895623571, 0.8474384378857606, 0.8473315070514206, 0.8482617165265697, 0.8390382353376689, 0.8694290621093468, 0.8536695953520538, 0.8600815495911871, 0.8494441907159702]","[array([[ 82,  12,   3,   3],
       [ 11, 115,   2,   6],
       [  2,   1,  77,   9],
       [  3,   4,  14, 113]]), array([[ 88,  10,   1,   1],
       [  9, 117,   4,   4],
       [  3,   1,  74,  11],
       [  1,   3,  17, 113]]), array([[ 82,  15,   2,   2],
       [ 12, 115,   3,   4],
       [  4,   4,  74,   7],
       [  2,   1,  14, 117]]), array([[ 88,  10,   1,   2],
       [ 11, 121,   2,   0],
       [  6,   3,  73,   7],
       [  6,   6,  16, 106]]), array([[ 86,   6,   3,   6],
       [ 16, 116,   2,   1],
       [  3,   4,  69,  13],
       [  6,   0,  10, 119]]), array([[ 86,  12,   1,   2],
       [ 11, 117,   1,   5],
       [  7,   0,  71,  12],
       [  7,   3,  13, 111]]), array([[ 82,   9,   4,   6],
       [  9, 120,   3,   2],
       [  2,   0,  80,   7],
       [  4,   0,  14, 116]]), array([[ 88,  11,   1,   1],
       [ 11, 121,   0,   2],
       [  7,   2,  67,  13],
       [  9,   2,   8, 115]]), array([[ 83,  10,   4,   4],
       [  9, 123,   1,   1],
       [  1,   0,  77,  11],
       [  3,   6,  14, 111]]), array([[ 80,  14,   4,   3],
       [ 10, 119,   1,   4],
       [  7,   3,  73,   6],
       [  2,   1,  14, 117]])]","[0.5869565217391305, 0.5869565217391305, 0.45652173913043476, 0.5, 0.6222222222222222, 0.7333333333333333, 0.4222222222222222, 0.5111111111111111, 0.6222222222222222, 0.6444444444444445]","[0.5869565217391305, 0.5869565217391305, 0.45652173913043476, 0.5, 0.6222222222222222, 0.7333333333333333, 0.4222222222222222, 0.5111111111111111, 0.6222222222222222, 0.6444444444444445]","[0.5869565217391305, 0.5869565217391305, 0.45652173913043476, 0.5, 0.6222222222222222, 0.7333333333333333, 0.4222222222222222, 0.5111111111111111, 0.6222222222222222, 0.6444444444444445]","[0.5869565217391305, 0.5869565217391305, 0.45652173913043476, 0.5, 0.6222222222222222, 0.7333333333333333, 0.4222222222222222, 0.5111111111111111, 0.6222222222222222, 0.6444444444444445]","[0.5884615384615385, 0.5699855699855699, 0.47023809523809523, 0.4954229797979798, 0.6262820512820512, 0.7547348484848485, 0.43585858585858583, 0.4780753968253968, 0.611904761904762, 0.6437919719169719]","[0.6027777777777777, 0.5722222222222222, 0.45151515151515154, 0.48863636363636365, 0.6269480519480519, 0.7368686868686869, 0.42373737373737375, 0.4845959595959596, 0.6151515151515151, 0.6285353535353535]","[0.5883116883116883, 0.5693436176648518, 0.44471677559912853, 0.49102595197671595, 0.6226867335562988, 0.7400622471210707, 0.41929590017825313, 0.46770662287903664, 0.6129935032483758, 0.6324632144878326]","[0.5929765886287626, 0.5923834619486794, 0.4922360248447205, 0.5028134606938954, 0.6315099715099715, 0.7643939393939394, 0.4316498316498316, 0.5018165784832451, 0.6232804232804233, 0.647915818749152]","[0.5869565217391305, 0.5869565217391305, 0.45652173913043476, 0.5, 0.6222222222222222, 0.7333333333333333, 0.4222222222222222, 0.5111111111111111, 0.6222222222222222, 0.6444444444444445]","[0.5835686053077357, 0.5881598674347037, 0.45879511224779773, 0.5004446600371898, 0.6230149882323796, 0.7425118788256043, 0.41657754010695186, 0.493790670802165, 0.6221555888722305, 0.6428944224360185]","[array([[6, 5, 0, 1],
       [2, 7, 0, 0],
       [0, 0, 6, 4],
       [2, 1, 4, 8]]), array([[ 8,  3,  1,  0],
       [ 3,  5,  1,  0],
       [ 0,  2,  4,  4],
       [ 1,  1,  3, 10]]), array([[3, 7, 1, 0],
       [3, 5, 1, 1],
       [0, 2, 5, 3],
       [0, 0, 7, 8]]), array([[5, 4, 0, 2],
       [4, 4, 0, 2],
       [0, 2, 5, 3],
       [1, 1, 4, 9]]), array([[7, 4, 0, 0],
       [3, 6, 0, 1],
       [0, 0, 7, 3],
       [0, 0, 6, 8]]), array([[ 7,  3,  0,  1],
       [ 2,  8,  0,  0],
       [ 2,  0,  7,  0],
       [ 3,  0,  1, 11]]), array([[3, 6, 0, 2],
       [1, 5, 0, 3],
       [0, 0, 4, 6],
       [2, 0, 6, 7]]), array([[8, 2, 0, 1],
       [7, 1, 0, 1],
       [1, 1, 5, 3],
       [2, 1, 3, 9]]), array([[ 8,  1,  1,  1],
       [ 3,  6,  0,  0],
       [ 1,  2,  4,  3],
       [ 0,  0,  5, 10]]), array([[ 7,  3,  0,  1],
       [ 4,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  2, 11]])]"
log2,"[0.8424507658643327, 0.8512035010940919, 0.8362445414847162, 0.8318777292576419, 0.8543478260869565, 0.8278867102396514, 0.8275109170305677, 0.8471615720524017, 0.834061135371179, 0.8668122270742358]","[0.8424507658643327, 0.8512035010940919, 0.8362445414847162, 0.8318777292576419, 0.8543478260869565, 0.8278867102396514, 0.8275109170305677, 0.8471615720524017, 0.834061135371179, 0.8668122270742358]","[0.8424507658643327, 0.8512035010940919, 0.8362445414847162, 0.8318777292576419, 0.8543478260869565, 0.8278867102396514, 0.8275109170305677, 0.8471615720524017, 0.834061135371179, 0.8668122270742358]","[0.8424507658643327, 0.8512035010940919, 0.8362445414847162, 0.8318777292576419, 0.8543478260869565, 0.8278867102396514, 0.8275109170305677, 0.8471615720524017, 0.834061135371179, 0.8668122270742358]","[0.8435369465484645, 0.8463445467353753, 0.8379054323403639, 0.8315056294561445, 0.8515889772653926, 0.8245148182929551, 0.8200458638289676, 0.8451207158340936, 0.8287909681689929, 0.8650033620373863]","[0.8318904075129969, 0.8497622840851919, 0.8347924826861355, 0.8320486647859822, 0.8477219070221629, 0.8200425266407237, 0.8194937261628226, 0.850216599724705, 0.8336964083797278, 0.8581840491612468]","[0.8361881327285482, 0.8468980931023584, 0.831697381032886, 0.8289734871057828, 0.8479122775866179, 0.8219548362085676, 0.8178818841253046, 0.8452260258165265, 0.8307241601122325, 0.8603076669102512]","[0.8429031146472397, 0.8541450167896746, 0.8444025313394818, 0.8402846522419827, 0.8581318617803568, 0.8275679043468845, 0.8298309857792641, 0.8525405018360708, 0.8360259497109429, 0.8685533023944111]","[0.8424507658643327, 0.8512035010940919, 0.8362445414847162, 0.8318777292576419, 0.8543478260869565, 0.8278867102396514, 0.8275109170305677, 0.8471615720524017, 0.834061135371179, 0.8668122270742358]","[0.8412281675958195, 0.8516795182629845, 0.8361171810447479, 0.8334254076588367, 0.8546764667690869, 0.827418159182865, 0.8270222600858923, 0.847284385502345, 0.8345433647234929, 0.8666172691982712]","[array([[ 75,  15,   3,   7],
       [  7, 121,   0,   6],
       [  3,   4,  70,  12],
       [  3,   2,  10, 119]]), array([[ 81,  12,   4,   3],
       [ 12, 119,   0,   3],
       [  2,   2,  77,   8],
       [  0,   2,  20, 112]]), array([[ 75,  18,   5,   3],
       [  5, 122,   6,   1],
       [  1,   0,  79,   9],
       [  3,   6,  18, 107]]), array([[ 89,   8,   0,   4],
       [ 18, 113,   0,   3],
       [  6,   2,  71,  10],
       [ 11,   0,  15, 108]]), array([[ 88,   8,   2,   3],
       [ 16, 116,   2,   1],
       [  6,   1,  68,  14],
       [  5,   1,   8, 121]]), array([[ 76,  17,   5,   3],
       [ 13, 115,   0,   6],
       [  4,   1,  71,  14],
       [  6,   1,   9, 118]]), array([[ 90,   3,   3,   5],
       [ 13, 117,   2,   2],
       [  8,   6,  61,  14],
       [  7,   2,  14, 111]]), array([[ 85,  14,   2,   0],
       [  9, 119,   3,   3],
       [  2,   3,  79,   5],
       [  8,   5,  16, 105]]), array([[ 84,  12,   1,   4],
       [ 15, 115,   1,   3],
       [  4,   0,  74,  11],
       [  4,   3,  18, 109]]), array([[ 86,   9,   2,   4],
       [ 12, 119,   0,   3],
       [  8,   3,  69,   9],
       [  3,   1,   7, 123]])]","[0.5652173913043478, 0.6956521739130435, 0.5434782608695652, 0.5869565217391305, 0.5333333333333333, 0.6444444444444445, 0.5555555555555556, 0.5555555555555556, 0.6, 0.6]","[0.5652173913043478, 0.6956521739130435, 0.5434782608695652, 0.5869565217391305, 0.5333333333333333, 0.6444444444444445, 0.5555555555555556, 0.5555555555555556, 0.6, 0.6]","[0.5652173913043478, 0.6956521739130435, 0.5434782608695652, 0.5869565217391305, 0.5333333333333333, 0.6444444444444445, 0.5555555555555556, 0.5555555555555556, 0.6, 0.6]","[0.5652173913043478, 0.6956521739130435, 0.5434782608695652, 0.5869565217391305, 0.5333333333333333, 0.6444444444444445, 0.5555555555555556, 0.5555555555555556, 0.6, 0.6]","[0.5628654970760234, 0.69375, 0.5597402597402596, 0.5719696969696969, 0.5112179487179487, 0.6138888888888889, 0.5591269841269841, 0.5476190476190477, 0.5952380952380952, 0.6306471306471306]","[0.5680555555555555, 0.6902777777777778, 0.553030303030303, 0.5803030303030303, 0.5311688311688312, 0.6012626262626263, 0.547979797979798, 0.5446969696969697, 0.5946969696969696, 0.5924242424242424]","[0.5519957983193277, 0.6873638344226579, 0.5471969696969696, 0.5732323232323232, 0.5081685684307167, 0.5712703962703962, 0.5463237461209064, 0.5395075757575757, 0.5944917151813703, 0.6024955436720143]","[0.5602593440122045, 0.6885869565217391, 0.5746753246753247, 0.5797101449275361, 0.5284900284900285, 0.6266666666666667, 0.5664550264550264, 0.5701058201058201, 0.6057720057720059, 0.6152218152218153]","[0.5652173913043478, 0.6956521739130435, 0.5434782608695652, 0.5869565217391305, 0.5333333333333333, 0.6444444444444445, 0.5555555555555556, 0.5555555555555556, 0.6, 0.6]","[0.5499634636463281, 0.6876953680022734, 0.5485507246376812, 0.5808080808080808, 0.5184726138690333, 0.604972804972805, 0.5542067578578735, 0.5559696969696969, 0.6023718299580368, 0.5991879580114875]","[array([[7, 3, 0, 2],
       [0, 8, 0, 1],
       [0, 1, 2, 7],
       [2, 0, 4, 9]]), array([[11,  0,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  1,  4,  4],
       [ 1,  0,  4, 10]]), array([[6, 3, 2, 0],
       [2, 7, 1, 0],
       [1, 1, 5, 3],
       [2, 0, 6, 7]]), array([[ 5,  4,  1,  1],
       [ 4,  4,  0,  2],
       [ 0,  0,  8,  2],
       [ 2,  0,  3, 10]]), array([[2, 7, 2, 0],
       [3, 7, 0, 0],
       [1, 0, 6, 3],
       [0, 0, 5, 9]]), array([[ 8,  3,  0,  0],
       [ 3,  7,  0,  0],
       [ 3,  0,  1,  5],
       [ 1,  0,  1, 13]]), array([[7, 3, 0, 1],
       [4, 5, 0, 0],
       [2, 0, 4, 4],
       [2, 1, 3, 9]]), array([[6, 3, 2, 0],
       [5, 3, 0, 1],
       [1, 0, 7, 2],
       [2, 1, 3, 9]]), array([[ 6,  3,  1,  1],
       [ 3,  6,  0,  0],
       [ 2,  0,  5,  3],
       [ 0,  0,  5, 10]]), array([[ 7,  1,  0,  3],
       [ 2,  6,  0,  1],
       [ 2,  0,  4,  4],
       [ 2,  0,  3, 10]])]"
