min_samples_split value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
2,"[0.7724288840262582, 0.7680525164113785, 0.8034934497816594, 0.759825327510917, 0.7782608695652173, 0.7734204793028322, 0.777292576419214, 0.7816593886462883, 0.7663755458515283, 0.7707423580786026]","[0.7724288840262582, 0.7680525164113785, 0.8034934497816594, 0.759825327510917, 0.7782608695652173, 0.7734204793028322, 0.777292576419214, 0.7816593886462883, 0.7663755458515283, 0.7707423580786026]","[0.7724288840262582, 0.7680525164113785, 0.8034934497816594, 0.759825327510917, 0.7782608695652173, 0.7734204793028322, 0.777292576419214, 0.7816593886462883, 0.7663755458515283, 0.7707423580786026]","[0.7724288840262582, 0.7680525164113785, 0.8034934497816594, 0.759825327510917, 0.7782608695652173, 0.7734204793028322, 0.777292576419214, 0.7816593886462883, 0.7663755458515283, 0.7707423580786026]","[0.7678215690878174, 0.7669365792665503, 0.8008683396981269, 0.7512884029803686, 0.7745155945353499, 0.7764137474419164, 0.7674962490132581, 0.7802180230895089, 0.7704055344451162, 0.7675261669977352]","[0.7771817876907596, 0.7725071272849237, 0.8039195500968845, 0.7523542455704568, 0.7761379134168098, 0.7721635223223815, 0.7653929844602774, 0.7641898140845444, 0.7696048072021691, 0.7764419364961819]","[0.7683252146047659, 0.7635043390092606, 0.8002793093022115, 0.7507524210857595, 0.7736663264465811, 0.7666484595832421, 0.7661628919359793, 0.7678578825164553, 0.7586597116032819, 0.7668170175133245]","[0.7798970714630008, 0.7801576998205306, 0.8118775069067737, 0.7615684346854156, 0.7844730206631996, 0.7825018887134325, 0.7758261853456052, 0.7811725484653002, 0.7857926017988485, 0.7786784741307449]","[0.7724288840262582, 0.7680525164113785, 0.8034934497816594, 0.759825327510917, 0.7782608695652173, 0.7734204793028322, 0.777292576419214, 0.7816593886462883, 0.7663755458515283, 0.7707423580786026]","[0.77255167650508, 0.7687794729994291, 0.805549319353607, 0.7596213741074309, 0.7795491712591353, 0.7714358023394681, 0.7762618315191289, 0.7771168579505301, 0.7645608262357109, 0.7703751612347344]","[array([[ 68,  12,   8,  12],
       [ 26, 102,   2,   4],
       [  2,   0,  80,   7],
       [  1,   5,  25, 103]]), array([[ 68,  21,   8,   3],
       [ 21, 106,   1,   6],
       [  1,   0,  79,   9],
       [  1,   1,  34,  98]]), array([[ 78,  12,   7,   4],
       [ 29, 103,   1,   1],
       [  3,   0,  74,  12],
       [  7,   2,  12, 113]]), array([[ 67,  26,   7,   1],
       [ 18, 113,   2,   1],
       [  4,   0,  66,  19],
       [  6,   4,  22, 102]]), array([[ 71,  25,   4,   1],
       [ 19, 113,   1,   2],
       [  6,   0,  72,  11],
       [ 13,   3,  17, 102]]), array([[ 62,  21,   8,  10],
       [ 13, 113,   2,   6],
       [  0,   3,  79,   8],
       [  0,   5,  28, 101]]), array([[ 67,  24,   7,   3],
       [ 16, 117,   0,   1],
       [  5,   0,  64,  20],
       [ 10,   1,  15, 108]]), array([[ 62,  32,   4,   3],
       [  7, 125,   0,   2],
       [  6,   0,  62,  21],
       [  8,   5,  12, 109]]), array([[ 66,  26,   8,   1],
       [ 12, 119,   1,   2],
       [  6,   0,  79,   4],
       [  9,   6,  32,  87]]), array([[ 68,  15,   7,  11],
       [ 22, 105,   1,   6],
       [  2,   0,  81,   6],
       [  1,   4,  30,  99]])]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.6222222222222222, 0.5777777777777777, 0.7555555555555555, 0.6444444444444445]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.6222222222222222, 0.5777777777777777, 0.7555555555555555, 0.6444444444444445]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.6222222222222222, 0.5777777777777777, 0.7555555555555555, 0.6444444444444445]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.6222222222222222, 0.5777777777777777, 0.7555555555555555, 0.6444444444444445]","[0.5927350427350427, 0.6980614973262033, 0.5578449328449329, 0.659375, 0.6555194805194805, 0.6413461538461538, 0.606043956043956, 0.5814393939393939, 0.7702380952380953, 0.644047619047619]","[0.5972222222222222, 0.6902777777777778, 0.5553030303030303, 0.6446969696969697, 0.660064935064935, 0.6585858585858586, 0.6035353535353536, 0.5914141414141414, 0.7813131313131313, 0.6492424242424242]","[0.5846031746031746, 0.6882575757575757, 0.553475142128184, 0.649520804114072, 0.6571428571428571, 0.6413419913419913, 0.6031355645706558, 0.5803989488772097, 0.7529761904761905, 0.6297084623323013]","[0.5992196209587514, 0.7003371308997908, 0.573591867070128, 0.6589673913043478, 0.6636363636363636, 0.6530769230769231, 0.6268620268620269, 0.5927609427609428, 0.7965079365079365, 0.648042328042328]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.6222222222222222, 0.5777777777777777, 0.7555555555555555, 0.6444444444444445]","[0.5832298136645963, 0.6924571805006587, 0.5665972178997131, 0.6532817041689534, 0.6645502645502646, 0.6406926406926406, 0.6229171362031403, 0.5783925253490471, 0.7505291005291006, 0.6302373581011352]","[array([[6, 4, 0, 2],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 7,  3,  0,  2],
       [ 2,  7,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 5,  3,  2,  1],
       [ 5,  5,  0,  0],
       [ 0,  1,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 6,  2,  1,  2],
       [ 3,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 2,  0,  2, 11]]), array([[ 5,  4,  2,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 11]]), array([[6, 3, 0, 2],
       [4, 6, 0, 0],
       [0, 0, 8, 1],
       [0, 1, 5, 9]]), array([[ 7,  3,  1,  0],
       [ 4,  4,  1,  0],
       [ 1,  0,  6,  3],
       [ 1,  1,  2, 11]]), array([[5, 4, 2, 0],
       [2, 7, 0, 0],
       [1, 0, 6, 3],
       [4, 0, 3, 8]]), array([[ 7,  4,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0, 10,  0],
       [ 2,  0,  4,  9]]), array([[ 4,  3,  1,  3],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]])]"
4,"[0.7811816192560175, 0.7571115973741794, 0.7816593886462883, 0.7707423580786026, 0.7652173913043478, 0.7559912854030502, 0.759825327510917, 0.7860262008733624, 0.759825327510917, 0.7860262008733624]","[0.7811816192560175, 0.7571115973741794, 0.7816593886462883, 0.7707423580786026, 0.7652173913043478, 0.7559912854030502, 0.759825327510917, 0.7860262008733624, 0.759825327510917, 0.7860262008733624]","[0.7811816192560175, 0.7571115973741794, 0.7816593886462883, 0.7707423580786026, 0.7652173913043478, 0.7559912854030502, 0.759825327510917, 0.7860262008733624, 0.759825327510917, 0.7860262008733624]","[0.7811816192560175, 0.7571115973741794, 0.7816593886462883, 0.7707423580786026, 0.7652173913043478, 0.7559912854030502, 0.759825327510917, 0.7860262008733624, 0.759825327510917, 0.7860262008733624]","[0.7803221615775071, 0.7540495986238532, 0.7817206148480257, 0.7619236816418317, 0.7669187868523575, 0.7457982376166431, 0.7894738553611254, 0.7818792338934617, 0.7646296579627363, 0.7896453854930953]","[0.7795698473922522, 0.7613084856615797, 0.7796029309454507, 0.7635113314282963, 0.7681437806702018, 0.743561072525163, 0.7358377901348747, 0.7852788150691641, 0.755010477150348, 0.7842912896857352]","[0.7730636413395034, 0.7533545855971084, 0.7774570593112888, 0.7619196076943959, 0.7642805184281529, 0.7438967388336002, 0.7339284440027531, 0.7817361407471163, 0.7555082716122474, 0.7771823822962417]","[0.7865945978930478, 0.7686254432486591, 0.792862798318945, 0.7726684820711641, 0.7780303744908276, 0.7546930400054918, 0.7834536862305314, 0.7925300993294252, 0.7750264982596298, 0.7964696915168002]","[0.7811816192560175, 0.7571115973741794, 0.7816593886462883, 0.7707423580786026, 0.7652173913043478, 0.7559912854030502, 0.759825327510917, 0.7860262008733624, 0.759825327510917, 0.7860262008733624]","[0.7780740607179906, 0.7586798087498137, 0.7839639974032493, 0.7708836707730963, 0.7683550653658664, 0.754466921297077, 0.7449022659873589, 0.7873371903746863, 0.7633044586768614, 0.7827848731758851]","[array([[ 60,  20,   8,  12],
       [ 14, 114,   1,   5],
       [  0,   2,  80,   7],
       [  1,   5,  25, 103]]), array([[ 71,  19,   9,   1],
       [ 24, 106,   0,   4],
       [  3,   0,  75,  11],
       [ 12,   3,  25,  94]]), array([[ 78,  12,   7,   4],
       [ 33,  99,   1,   1],
       [  3,   0,  68,  18],
       [  8,   1,  12, 113]]), array([[ 70,  23,   7,   1],
       [ 19, 114,   1,   0],
       [  4,   0,  66,  19],
       [  5,   4,  22, 103]]), array([[ 76,  20,   4,   1],
       [ 31, 102,   1,   1],
       [  6,   0,  72,  11],
       [ 10,   6,  17, 102]]), array([[ 65,  27,   8,   1],
       [ 14, 117,   2,   1],
       [  6,   0,  62,  22],
       [ 11,   4,  16, 103]]), array([[ 43,  37,   7,  14],
       [  1, 132,   0,   1],
       [  2,   0,  64,  23],
       [  0,  10,  15, 109]]), array([[ 75,  21,   4,   1],
       [ 19, 111,   3,   1],
       [  5,   1,  72,  11],
       [ 10,   4,  18, 102]]), array([[ 76,  14,   8,   3],
       [ 34,  98,   1,   1],
       [  6,   0,  63,  20],
       [ 13,   2,   8, 111]]), array([[ 61,  22,   7,  11],
       [  8, 120,   1,   5],
       [  2,   0,  80,   7],
       [  1,   4,  30,  99]])]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6739130434782609, 0.7111111111111111, 0.7333333333333333, 0.6, 0.5555555555555556, 0.7111111111111111, 0.6666666666666666]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6739130434782609, 0.7111111111111111, 0.7333333333333333, 0.6, 0.5555555555555556, 0.7111111111111111, 0.6666666666666666]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6739130434782609, 0.7111111111111111, 0.7333333333333333, 0.6, 0.5555555555555556, 0.7111111111111111, 0.6666666666666666]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6739130434782609, 0.7111111111111111, 0.7333333333333333, 0.6, 0.5555555555555556, 0.7111111111111111, 0.6666666666666666]","[0.5788461538461538, 0.673611111111111, 0.569327731092437, 0.6812091503267973, 0.7047619047619047, 0.7386904761904761, 0.6271493212669683, 0.5626942501942502, 0.7318910256410256, 0.6797619047619048]","[0.5833333333333334, 0.6666666666666666, 0.5613636363636363, 0.6696969696969697, 0.7077922077922078, 0.7419191919191919, 0.5909090909090909, 0.5608585858585858, 0.7078282828282828, 0.670959595959596]","[0.5568253968253969, 0.6634731991268494, 0.560581841432225, 0.6739426691729322, 0.7032467532467532, 0.730896686159844, 0.5832386363636364, 0.5559926184926185, 0.7054232804232805, 0.6363218390804597]","[0.58835005574136, 0.6853864734299517, 0.5826635001826819, 0.6757317419721511, 0.7111111111111111, 0.7555026455026455, 0.6368828557063851, 0.5771820771820773, 0.7314102564102565, 0.6952380952380952]","[0.5652173913043478, 0.6739130434782609, 0.5869565217391305, 0.6739130434782609, 0.7111111111111111, 0.7333333333333333, 0.6, 0.5555555555555556, 0.7111111111111111, 0.6666666666666666]","[0.5532091097308488, 0.6735070495312615, 0.580326364950517, 0.6731877247466492, 0.7082828282828283, 0.7348408057179986, 0.5938131313131313, 0.5595053095053095, 0.7080540858318636, 0.643984674329502]","[array([[4, 6, 0, 2],
       [2, 6, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 6,  5,  0,  1],
       [ 2,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 6,  2,  2,  1],
       [ 6,  4,  0,  0],
       [ 0,  1,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 6,  2,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  2, 11]]), array([[ 6,  3,  2,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  1, 11]]), array([[ 6,  5,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 4,  5,  1,  1],
       [ 1,  6,  1,  1],
       [ 0,  0,  6,  4],
       [ 0,  2,  2, 11]]), array([[5, 4, 2, 0],
       [4, 5, 0, 0],
       [0, 0, 7, 3],
       [4, 0, 3, 8]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 2,  0,  3, 10]]), array([[ 3,  4,  3,  1],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  3, 11]])]"
6,"[0.7592997811816192, 0.7264770240700219, 0.7641921397379913, 0.7794759825327511, 0.7717391304347826, 0.7712418300653595, 0.7794759825327511, 0.7947598253275109, 0.7620087336244541, 0.7685589519650655]","[0.7592997811816192, 0.7264770240700219, 0.7641921397379913, 0.7794759825327511, 0.7717391304347826, 0.7712418300653595, 0.7794759825327511, 0.7947598253275109, 0.7620087336244541, 0.7685589519650655]","[0.7592997811816192, 0.7264770240700219, 0.7641921397379913, 0.7794759825327511, 0.7717391304347826, 0.7712418300653595, 0.7794759825327511, 0.7947598253275109, 0.7620087336244541, 0.7685589519650655]","[0.7592997811816192, 0.7264770240700219, 0.7641921397379913, 0.7794759825327511, 0.7717391304347826, 0.7712418300653595, 0.7794759825327511, 0.7947598253275109, 0.7620087336244541, 0.7685589519650655]","[0.755071863106908, 0.7478067600403304, 0.758965516116829, 0.7736673203779639, 0.7687253306818524, 0.7839302528921173, 0.7746340758252273, 0.7888608756846067, 0.7648650403717124, 0.7692663769380121]","[0.7647191011235955, 0.7427683213147744, 0.7635742192364465, 0.7672007495064448, 0.7788628488316997, 0.7660263041229496, 0.7733544149316827, 0.790912773987444, 0.7725787986311627, 0.7675371889025226]","[0.755521535887082, 0.7271199929892889, 0.7590328602297155, 0.7695269727717352, 0.7699493787390705, 0.7577342796092796, 0.7725868977588011, 0.7879066577545104, 0.7615447852600695, 0.7593559466066697]","[0.7659500455125071, 0.7722211565490316, 0.7723281849734243, 0.7802821572628519, 0.7791740519056208, 0.7873679080336885, 0.7860208380597158, 0.7991445521335223, 0.7777685828905608, 0.7764173043238243]","[0.7592997811816192, 0.7264770240700219, 0.7641921397379913, 0.7794759825327511, 0.7717391304347826, 0.7712418300653595, 0.7794759825327511, 0.7947598253275109, 0.7620087336244541, 0.7685589519650655]","[0.7587909549337937, 0.7312244942541615, 0.7660275443844463, 0.7790938585706221, 0.771934212369195, 0.7641671388403415, 0.7813981765915438, 0.7948117272806314, 0.7627789864521648, 0.7646990800993949]","[array([[ 66,  14,   8,  12],
       [ 26,  98,   2,   8],
       [  2,   0,  80,   7],
       [  2,   4,  25, 103]]), array([[77, 13,  8,  2],
       [42, 88,  3,  1],
       [ 5,  0, 79,  5],
       [12,  0, 34, 88]]), array([[ 70,  21,   7,   3],
       [ 23, 109,   1,   1],
       [  5,   0,  72,  12],
       [ 12,   2,  21,  99]]), array([[ 70,  23,   7,   1],
       [ 18, 115,   1,   0],
       [  4,   2,  62,  21],
       [ 13,   2,   9, 110]]), array([[ 72,  11,   4,  14],
       [ 28, 100,   1,   6],
       [  2,   0,  80,   7],
       [  2,   4,  26, 103]]), array([[ 52,  29,   9,  11],
       [  4, 121,   1,   8],
       [  2,   0,  81,   7],
       [  1,   4,  29, 100]]), array([[ 77,  14,   7,   3],
       [ 25, 108,   0,   1],
       [  5,   0,  64,  20],
       [ 10,   1,  15, 108]]), array([[ 72,  22,   6,   1],
       [ 14, 118,   1,   1],
       [  6,   0,  72,  11],
       [  8,   5,  19, 102]]), array([[ 77,   6,   7,  11],
       [ 32,  92,   1,   9],
       [  2,   0,  79,   8],
       [  3,   4,  26, 101]]), array([[ 58,  25,   7,  11],
       [ 13, 115,   1,   5],
       [  2,   0,  80,   7],
       [  0,   5,  30,  99]])]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889, 0.7111111111111111]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889, 0.7111111111111111]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889, 0.7111111111111111]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889, 0.7111111111111111]","[0.5891275391275391, 0.7035714285714285, 0.5792540792540792, 0.615359477124183, 0.6955128205128206, 0.6089743589743589, 0.5339285714285714, 0.6401515151515151, 0.6875, 0.763095238095238]","[0.5902777777777778, 0.6763888888888889, 0.5696969696969697, 0.615909090909091, 0.6603896103896104, 0.6343434343434343, 0.5303030303030303, 0.634090909090909, 0.6868686868686869, 0.7214646464646465]","[0.5800310559006212, 0.6831317204301075, 0.5671756732969547, 0.6143170426065163, 0.6534002229654403, 0.5895604395604396, 0.5316841579210394, 0.6294076511723571, 0.6706924315619968, 0.6934646962233169]","[0.5944200726809422, 0.7038819875776398, 0.5927840275666363, 0.6205171923842001, 0.7041595441595442, 0.6230769230769231, 0.5637566137566138, 0.6442760942760943, 0.701851851851852, 0.773015873015873]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6666666666666666, 0.6222222222222222, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889, 0.7111111111111111]","[0.5820820955981637, 0.6935776063581113, 0.5709554349739406, 0.6239920453307181, 0.6628514802427846, 0.5924135124135125, 0.5591537564551058, 0.6246077060194708, 0.6801502952227589, 0.6956248859697136]","[array([[7, 3, 0, 2],
       [4, 4, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 9,  2,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  6,  3],
       [ 1,  0,  2, 12]]), array([[6, 3, 2, 0],
       [4, 6, 0, 0],
       [1, 0, 6, 3],
       [2, 0, 5, 8]]), array([[ 4,  4,  1,  2],
       [ 4,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 2,  0,  1, 12]]), array([[ 8,  1,  2,  0],
       [ 6,  4,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 10]]), array([[ 2,  7,  0,  2],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  4, 10]]), array([[ 5,  5,  1,  0],
       [ 5,  3,  1,  0],
       [ 1,  0,  6,  3],
       [ 1,  1,  2, 11]]), array([[7, 2, 2, 0],
       [3, 6, 0, 0],
       [0, 0, 7, 3],
       [4, 0, 3, 8]]), array([[ 7,  2,  0,  2],
       [ 5,  4,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  5, 10]]), array([[ 4,  3,  3,  1],
       [ 0,  8,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  3, 11]])]"
8,"[0.7680525164113785, 0.7680525164113785, 0.7969432314410481, 0.7707423580786026, 0.7695652173913043, 0.7494553376906318, 0.7860262008733624, 0.8100436681222707, 0.7729257641921398, 0.7663755458515283]","[0.7680525164113785, 0.7680525164113785, 0.7969432314410481, 0.7707423580786026, 0.7695652173913043, 0.7494553376906318, 0.7860262008733624, 0.8100436681222707, 0.7729257641921398, 0.7663755458515283]","[0.7680525164113785, 0.7680525164113785, 0.7969432314410481, 0.7707423580786026, 0.7695652173913043, 0.7494553376906318, 0.7860262008733624, 0.8100436681222707, 0.7729257641921398, 0.7663755458515283]","[0.7680525164113785, 0.7680525164113785, 0.7969432314410481, 0.7707423580786026, 0.7695652173913043, 0.7494553376906318, 0.7860262008733624, 0.8100436681222707, 0.7729257641921398, 0.7663755458515283]","[0.7662571243122367, 0.7692258983366136, 0.7924826029726202, 0.7782181903221113, 0.7667282297385896, 0.7600886091306356, 0.7982299457822998, 0.8036008561481702, 0.7651903651903651, 0.7663463090212601]","[0.7645698473922522, 0.7718727989267148, 0.7829094183106051, 0.7514798352214895, 0.7662369233177999, 0.7471076958442113, 0.7664840775541581, 0.8064107790118271, 0.7594991722885185, 0.7678339861489083]","[0.756757300621398, 0.7630834181927288, 0.7843917525900876, 0.7564776380085936, 0.7645836408594602, 0.744654937315899, 0.7690252682684875, 0.8030773572541546, 0.7616950476861124, 0.7588108190553663]","[0.7722238508410645, 0.7829477830767114, 0.7956832924030506, 0.7768445005158958, 0.775397166633213, 0.7717494353742013, 0.796847964488544, 0.8140549153652981, 0.7717802818239499, 0.7749418536658534]","[0.7680525164113785, 0.7680525164113785, 0.7969432314410481, 0.7707423580786026, 0.7695652173913043, 0.7494553376906318, 0.7860262008733624, 0.8100436681222707, 0.7729257641921398, 0.7663755458515283]","[0.7627000718544918, 0.7688602980228139, 0.7931222126533111, 0.7656468884584648, 0.7703154596071734, 0.7506021870598605, 0.7787968750610615, 0.8099680652899515, 0.7717589615355583, 0.7636705726815605]","[array([[ 54,  26,   8,  12],
       [ 14, 114,   1,   5],
       [  2,   0,  80,   7],
       [  0,   6,  25, 103]]), array([[ 67,  25,   8,   0],
       [ 20, 108,   2,   4],
       [  1,   0,  79,   9],
       [  1,   2,  34,  97]]), array([[ 62,  28,   7,   4],
       [  9, 122,   1,   2],
       [  3,   0,  68,  18],
       [  6,   3,  12, 113]]), array([[ 58,  21,   7,  15],
       [ 14, 112,   1,   7],
       [  0,   2,  61,  26],
       [  0,   2,  10, 122]]), array([[ 67,  29,   4,   1],
       [ 20, 113,   1,   1],
       [  6,   0,  72,  11],
       [ 10,   6,  17, 102]]), array([[ 80,   3,   8,  10],
       [ 35,  89,   1,   9],
       [  3,   0,  62,  25],
       [  3,   2,  16, 113]]), array([[ 55,  34,   7,   5],
       [  5, 128,   0,   1],
       [  2,   1,  65,  21],
       [  0,   7,  15, 112]]), array([[ 76,  18,   6,   1],
       [ 11, 121,   1,   1],
       [  6,   0,  72,  11],
       [  8,   5,  19, 102]]), array([[ 65,  25,   8,   3],
       [ 16, 115,   2,   1],
       [  6,   0,  63,  20],
       [ 12,   3,   8, 111]]), array([[ 60,  23,   7,  11],
       [ 15, 111,   3,   5],
       [  1,   1,  81,   6],
       [  1,   4,  30,  99]])]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6, 0.6888888888888889, 0.6444444444444445, 0.6222222222222222, 0.7111111111111111, 0.6666666666666666]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6, 0.6888888888888889, 0.6444444444444445, 0.6222222222222222, 0.7111111111111111, 0.6666666666666666]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6, 0.6888888888888889, 0.6444444444444445, 0.6222222222222222, 0.7111111111111111, 0.6666666666666666]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6, 0.6888888888888889, 0.6444444444444445, 0.6222222222222222, 0.7111111111111111, 0.6666666666666666]","[0.6021145521145521, 0.7239583333333334, 0.5315842245989305, 0.6436237373737373, 0.5805631868131867, 0.6774725274725275, 0.7140756302521009, 0.6401515151515151, 0.7089743589743589, 0.6864718614718615]","[0.6041666666666666, 0.7041666666666666, 0.5431818181818182, 0.6386363636363637, 0.5896103896103896, 0.6813131313131313, 0.6464646464646465, 0.634090909090909, 0.722979797979798, 0.677020202020202]","[0.5844360902255639, 0.6791039426523298, 0.5343045112781954, 0.6354522670312144, 0.5808107224583197, 0.6740067079463364, 0.6268346595932803, 0.6294076511723571, 0.7107142857142856, 0.6541666666666667]","[0.6096656966222184, 0.7350543478260869, 0.5471256684491979, 0.645723539745279, 0.5942307692307692, 0.6852747252747252, 0.7338001867413632, 0.6442760942760943, 0.7164102564102564, 0.6879076479076479]","[0.5869565217391305, 0.6956521739130435, 0.5652173913043478, 0.6521739130434783, 0.6, 0.6888888888888889, 0.6444444444444445, 0.6222222222222222, 0.7111111111111111, 0.6666666666666666]","[0.5801569140241909, 0.6831790556334736, 0.5529993461915659, 0.6430602197192585, 0.5931350114416476, 0.682255475289531, 0.6396541899990175, 0.6246077060194708, 0.708994708994709, 0.6511111111111111]","[array([[5, 5, 0, 2],
       [2, 6, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 5,  6,  0,  1],
       [ 0,  9,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 3,  5,  2,  1],
       [ 4,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 5,  3,  1,  2],
       [ 3,  5,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  1,  2, 12]]), array([[ 3,  6,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  1, 11]]), array([[ 7,  2,  0,  2],
       [ 6,  4,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  2, 12]]), array([[ 4,  6,  1,  0],
       [ 0,  8,  1,  0],
       [ 0,  1,  6,  3],
       [ 0,  2,  2, 11]]), array([[7, 2, 2, 0],
       [3, 6, 0, 0],
       [0, 0, 7, 3],
       [4, 0, 3, 8]]), array([[ 7,  4,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 2,  0,  3, 10]]), array([[ 4,  3,  1,  3],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]])]"
