colsample_bytree value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.6,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6956521739130435, 0.7391304347826086, 0.782608695652174, 0.8695652173913043, 0.8, 0.8, 0.8, 0.7777777777777778, 0.8, 0.7555555555555555]","[0.6956521739130435, 0.7391304347826086, 0.782608695652174, 0.8695652173913043, 0.8, 0.8, 0.8, 0.7777777777777778, 0.8, 0.7555555555555555]","[0.6956521739130435, 0.7391304347826086, 0.782608695652174, 0.8695652173913043, 0.8, 0.8, 0.8, 0.7777777777777778, 0.8, 0.7555555555555555]","[0.6956521739130435, 0.7391304347826086, 0.782608695652174, 0.8695652173913043, 0.8, 0.8, 0.8, 0.7777777777777778, 0.8, 0.7555555555555555]","[0.7035714285714286, 0.7390873015873016, 0.8041866028708133, 0.8757575757575758, 0.8040404040404041, 0.7889610389610391, 0.8156843156843157, 0.7715201465201467, 0.7929292929292929, 0.7684523809523809]","[0.701388888888889, 0.7222222222222221, 0.7568181818181818, 0.8712121212121212, 0.7961038961038961, 0.7929292929292929, 0.8035353535353535, 0.7707070707070707, 0.7929292929292929, 0.7585858585858585]","[0.6904166666666666, 0.7263166057202559, 0.7649064171122995, 0.8702380952380953, 0.7973727422003284, 0.7901666391684541, 0.7937323005164084, 0.7644751082251082, 0.7929292929292929, 0.7525595513710963]","[0.7104037267080746, 0.7397342995169083, 0.8009153318077804, 0.8774703557312252, 0.8055667789001123, 0.8050793650793651, 0.8283716283716284, 0.7861619861619862, 0.8, 0.7676719576719577]","[0.6956521739130435, 0.7391304347826086, 0.782608695652174, 0.8695652173913043, 0.8, 0.8, 0.8, 0.7777777777777778, 0.8, 0.7555555555555555]","[0.6918478260869565, 0.7355889893305927, 0.7768542199488491, 0.8704968944099379, 0.8001167670133187, 0.8017745513208308, 0.7992222407314861, 0.7756974506974506, 0.8, 0.7510646933397358]","[array([[9, 2, 0, 1],
       [3, 5, 0, 1],
       [0, 0, 9, 1],
       [0, 0, 6, 9]]), array([[10,  1,  0,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 2,  7,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  0, 15]]), array([[ 9,  1,  1,  0],
       [ 0,  9,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 12]]), array([[ 8,  1,  2,  0],
       [ 2,  8,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  1,  1, 13]]), array([[ 7,  3,  1,  0],
       [ 0,  7,  0,  2],
       [ 0,  0, 10,  0],
       [ 0,  1,  2, 12]]), array([[ 8,  2,  0,  1],
       [ 4,  5,  0,  0],
       [ 0,  0, 10,  0],
       [ 1,  0,  2, 12]]), array([[ 8,  2,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  0,  2, 13]]), array([[ 6,  2,  2,  1],
       [ 0,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]])]"
0.7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6739130434782609, 0.8260869565217391, 0.8043478260869565, 0.8260869565217391, 0.7777777777777778, 0.8, 0.6888888888888889, 0.7111111111111111, 0.8, 0.7333333333333333]","[0.6739130434782609, 0.8260869565217391, 0.8043478260869565, 0.8260869565217391, 0.7777777777777778, 0.8, 0.6888888888888889, 0.7111111111111111, 0.8, 0.7333333333333333]","[0.6739130434782609, 0.8260869565217391, 0.8043478260869565, 0.8260869565217391, 0.7777777777777778, 0.8, 0.6888888888888889, 0.7111111111111111, 0.8, 0.7333333333333333]","[0.6739130434782609, 0.8260869565217391, 0.8043478260869565, 0.8260869565217391, 0.7777777777777778, 0.8, 0.6888888888888889, 0.7111111111111111, 0.8, 0.7333333333333333]","[0.6945970695970696, 0.8402149321266968, 0.8035353535353535, 0.81875, 0.7928571428571428, 0.8014204545454545, 0.6819444444444445, 0.7166666666666667, 0.8266899766899768, 0.7440247252747252]","[0.6680555555555555, 0.8152777777777778, 0.8045454545454545, 0.8151515151515152, 0.7707792207792208, 0.7906565656565656, 0.6669191919191919, 0.7156565656565657, 0.8, 0.7368686868686869]","[0.6712543728135932, 0.8234517973856209, 0.8030416951469583, 0.8162826420890937, 0.7628634212305612, 0.7951052268414698, 0.6687533227006911, 0.7151629072681703, 0.7984432234432234, 0.7319892685236329]","[0.6936215957955089, 0.8315094432421798, 0.8034694773825208, 0.8244565217391304, 0.8003174603174603, 0.8013888888888889, 0.6907407407407408, 0.7155555555555556, 0.8229267029267029, 0.7525457875457875]","[0.6739130434782609, 0.8260869565217391, 0.8043478260869565, 0.8260869565217391, 0.7777777777777778, 0.8, 0.6888888888888889, 0.7111111111111111, 0.8, 0.7333333333333333]","[0.6754735675640441, 0.8247183148621768, 0.8030402092186988, 0.8245508582114472, 0.7708662008864848, 0.799831330381615, 0.68367889420521, 0.7124477861319967, 0.7980545380545381, 0.7349483153160261]","[array([[ 9,  1,  1,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  2, 12]]), array([[ 8,  2,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  0, 14]]), array([[ 5,  6,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  2],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 1,  5,  0,  3],
       [ 1,  0,  7,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  4, 10]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 11]]), array([[ 7,  2,  2,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  3, 11]])]"
0.8,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6739130434782609, 0.7608695652173914, 0.717391304347826, 0.782608695652174, 0.7333333333333333, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.7777777777777778]","[0.6739130434782609, 0.7608695652173914, 0.717391304347826, 0.782608695652174, 0.7333333333333333, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.7777777777777778]","[0.6739130434782609, 0.7608695652173914, 0.717391304347826, 0.782608695652174, 0.7333333333333333, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.7777777777777778]","[0.6739130434782609, 0.7608695652173914, 0.717391304347826, 0.782608695652174, 0.7333333333333333, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.7777777777777778]","[0.7016711229946524, 0.760515873015873, 0.7230113636363636, 0.7883986928104575, 0.7275297619047619, 0.8434343434343434, 0.7404761904761905, 0.7753968253968254, 0.7687728937728938, 0.8036764705882353]","[0.6916666666666667, 0.75, 0.7128787878787879, 0.7712121212121212, 0.7207792207792207, 0.8434343434343434, 0.7424242424242424, 0.7762626262626262, 0.7606060606060606, 0.778030303030303]","[0.6788015905662964, 0.752988806858776, 0.7152981427174976, 0.7759701563691839, 0.7146464646464648, 0.8434343434343434, 0.7392894461859979, 0.7736353684629547, 0.7549315619967794, 0.7688813025210084]","[0.7076784468728203, 0.7630262249827467, 0.7212203557312252, 0.784988633134413, 0.7347883597883598, 0.8444444444444444, 0.7621164021164022, 0.784973544973545, 0.773992673992674, 0.8049019607843136]","[0.6739130434782609, 0.7608695652173914, 0.717391304347826, 0.782608695652174, 0.7333333333333333, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.7777777777777778]","[0.6734271695908525, 0.759828944779813, 0.7169237961664329, 0.7800851076178157, 0.7246240179573513, 0.8444444444444444, 0.7567630326251016, 0.7792771723806207, 0.7552066559312935, 0.7703664799253035]","[array([[8, 2, 1, 1],
       [2, 6, 0, 1],
       [0, 0, 9, 1],
       [0, 0, 7, 8]]), array([[10,  1,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  2,  2, 11]]), array([[ 9,  1,  1,  0],
       [ 2,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 1,  1,  0, 13]]), array([[ 5,  5,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 13]]), array([[ 9,  1,  0,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 7,  3,  1,  0],
       [ 2,  6,  1,  0],
       [ 1,  0,  8,  1],
       [ 0,  0,  2, 13]]), array([[ 8,  2,  1,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[ 6,  3,  1,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]])]"
0.9,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.7391304347826086, 0.7608695652173914, 0.717391304347826, 0.8043478260869565, 0.7777777777777778, 0.8, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.8]","[0.7391304347826086, 0.7608695652173914, 0.717391304347826, 0.8043478260869565, 0.7777777777777778, 0.8, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.8]","[0.7391304347826086, 0.7608695652173914, 0.717391304347826, 0.8043478260869565, 0.7777777777777778, 0.8, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.8]","[0.7391304347826086, 0.7608695652173914, 0.717391304347826, 0.8043478260869565, 0.7777777777777778, 0.8, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.8]","[0.7601190476190476, 0.7640931372549019, 0.7351190476190477, 0.8031045751633987, 0.7829861111111112, 0.8036931818181818, 0.77754329004329, 0.7321428571428572, 0.6753496503496503, 0.8193181818181818]","[0.75, 0.7458333333333332, 0.7007575757575758, 0.7901515151515153, 0.7662337662337664, 0.7929292929292929, 0.7724747474747474, 0.7161616161616162, 0.6795454545454546, 0.8040404040404041]","[0.7425, 0.751736111111111, 0.7075311942959002, 0.7947525062656642, 0.7679292929292929, 0.7965121532483961, 0.7628787878787879, 0.7164650537634409, 0.6610367892976589, 0.805077209151912]","[0.7600931677018634, 0.7656649616368286, 0.7346445824706695, 0.8052571753339016, 0.7854938271604938, 0.8030050505050507, 0.7923520923520924, 0.7341269841269841, 0.7035431235431235, 0.8160606060606059]","[0.7391304347826086, 0.7608695652173914, 0.717391304347826, 0.8043478260869565, 0.7777777777777778, 0.8, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.8]","[0.7380434782608696, 0.7601147342995169, 0.7161009067658684, 0.8027609785332896, 0.7751964085297418, 0.799831330381615, 0.7736700336700336, 0.726768219832736, 0.6795540691192864, 0.8016456912891546]","[array([[10,  1,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  6,  9]]), array([[ 9,  2,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  1, 13]]), array([[ 8,  2,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  0, 14]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 13]]), array([[ 8,  2,  0,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 6,  3,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]]), array([[ 8,  2,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]])]"
