n_neighbors value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.6956521739130435, 0.8260869565217391, 0.8913043478260869, 0.7608695652173914, 0.8, 0.8222222222222222, 0.7777777777777778, 0.7111111111111111, 0.7777777777777778, 0.7555555555555555]","[0.6956521739130435, 0.8260869565217391, 0.8913043478260869, 0.7608695652173914, 0.8, 0.8222222222222222, 0.7777777777777778, 0.7111111111111111, 0.7777777777777778, 0.7555555555555555]","[0.6956521739130435, 0.8260869565217391, 0.8913043478260869, 0.7608695652173914, 0.8, 0.8222222222222222, 0.7777777777777778, 0.7111111111111111, 0.7777777777777778, 0.7555555555555555]","[0.6956521739130435, 0.8260869565217391, 0.8913043478260869, 0.7608695652173914, 0.8, 0.8222222222222222, 0.7777777777777778, 0.7111111111111111, 0.7777777777777778, 0.7555555555555555]","[0.7077380952380953, 0.8402777777777778, 0.9003787878787879, 0.7604895104895104, 0.8087121212121212, 0.84593837535014, 0.7916666666666667, 0.720995670995671, 0.8103632478632479, 0.7958333333333334]","[0.6819444444444444, 0.8111111111111111, 0.8916666666666667, 0.7712121212121211, 0.7938311688311689, 0.8055555555555556, 0.7578282828282829, 0.6967171717171716, 0.7606060606060606, 0.7361111111111112]","[0.6780655487552039, 0.8207813428401664, 0.8923050379572118, 0.7640692640692641, 0.7992822966507178, 0.8120138888888888, 0.7652381942999791, 0.6928571428571428, 0.771969696969697, 0.7339330024813897]","[0.7075569358178054, 0.832427536231884, 0.897068511198946, 0.7626938279112193, 0.8037037037037038, 0.8358543417366946, 0.7839506172839507, 0.7204617604617606, 0.7954415954415954, 0.7848148148148147]","[0.6956521739130435, 0.8260869565217391, 0.8913043478260869, 0.7608695652173914, 0.8, 0.8222222222222222, 0.7777777777777778, 0.7111111111111111, 0.7777777777777778, 0.7555555555555555]","[0.6875891058799605, 0.8242785915420187, 0.8909142737120053, 0.7598343685300207, 0.799766081871345, 0.8168086419753087, 0.7722626724915055, 0.7024338624338624, 0.7744781144781144, 0.7435346015991178]","[array([[11,  1,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[10,  1,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[11,  0,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  1,  3, 10]]), array([[ 9,  1,  0,  1],
       [ 1,  8,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  0,  2, 12]]), array([[11,  0,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  5,  4],
       [ 1,  0,  1, 13]]), array([[10,  0,  1,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[10,  1,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  4, 11]]), array([[10,  0,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 12]])]"
2,"[0.8799019607843137, 0.8651960784313726, 0.8602941176470589, 0.875, 0.8679706601466992, 0.8655256723716381, 0.8606356968215159, 0.8728606356968215, 0.8728606356968215, 0.8728606356968215]","[0.8799019607843137, 0.8651960784313726, 0.8602941176470589, 0.875, 0.8679706601466992, 0.8655256723716381, 0.8606356968215159, 0.8728606356968215, 0.8728606356968215, 0.8728606356968215]","[0.8799019607843137, 0.8651960784313726, 0.8602941176470589, 0.875, 0.8679706601466992, 0.8655256723716381, 0.8606356968215159, 0.8728606356968215, 0.8728606356968215, 0.8728606356968215]","[0.8799019607843137, 0.8651960784313726, 0.8602941176470589, 0.875, 0.8679706601466992, 0.8655256723716381, 0.8606356968215159, 0.8728606356968215, 0.8728606356968215, 0.8728606356968215]","[0.8923089217381706, 0.8821625049119423, 0.8792418739452638, 0.8938750862663907, 0.8866745845694252, 0.8797433035714286, 0.8789842894772852, 0.8854617604617605, 0.8875273152616903, 0.8873947831912433]","[0.8819588442453956, 0.8695571218593089, 0.8627293907668719, 0.8781982942430704, 0.8707671957671959, 0.8691098081023455, 0.866901283404524, 0.8783806512710736, 0.8762296416134792, 0.8783806512710736]","[0.8756666200315623, 0.8609929886101161, 0.8546096413289351, 0.8709292498325303, 0.8626486230138949, 0.8616169051683225, 0.8573409398050476, 0.8696469764789448, 0.8685967997931432, 0.8699540144971679]","[0.9006088075039789, 0.8914363132099552, 0.8881407275288133, 0.9015651429653988, 0.8951986472044902, 0.8891651021655606, 0.8887876312491385, 0.8949272677879035, 0.8962236145724838, 0.8964661793599198]","[0.8799019607843137, 0.8651960784313726, 0.8602941176470589, 0.875, 0.8679706601466992, 0.8655256723716381, 0.8606356968215159, 0.8728606356968215, 0.8728606356968215, 0.8728606356968215]","[0.8791025934279016, 0.8637130727360063, 0.8583289234251389, 0.8738261436144529, 0.8661706164356927, 0.8645483729812172, 0.8591675677175388, 0.8715763773423586, 0.8715570232067384, 0.8717892230119387]","[array([[100,   0,   0,   0],
       [ 23,  62,   0,   0],
       [  2,   0,  87,   0],
       [  2,   2,  20, 110]]), array([[100,   0,   0,   0],
       [ 25,  60,   0,   0],
       [  1,   0,  88,   0],
       [  3,   2,  24, 105]]), array([[101,   0,   0,   0],
       [ 27,  57,   0,   0],
       [  1,   0,  88,   0],
       [  3,   2,  24, 105]]), array([[101,   0,   0,   0],
       [ 24,  60,   0,   0],
       [  0,   0,  89,   0],
       [  1,   0,  26, 107]]), array([[101,   0,   0,   0],
       [ 26,  58,   0,   0],
       [  0,   0,  89,   0],
       [  2,   1,  25, 107]]), array([[101,   0,   0,   0],
       [ 23,  61,   0,   0],
       [  3,   0,  87,   0],
       [  1,   3,  25, 105]]), array([[101,   0,   0,   0],
       [ 24,  61,   0,   0],
       [  1,   0,  88,   0],
       [  2,   2,  28, 102]]), array([[101,   0,   0,   0],
       [ 22,  63,   0,   0],
       [  1,   0,  88,   0],
       [  2,   3,  24, 105]]), array([[101,   0,   0,   0],
       [ 24,  61,   0,   0],
       [  1,   0,  88,   0],
       [  2,   2,  23, 107]]), array([[101,   0,   0,   0],
       [ 22,  63,   0,   0],
       [  1,   0,  88,   0],
       [  2,   2,  25, 105]])]","[0.6521739130434783, 0.8043478260869565, 0.8043478260869565, 0.7391304347826086, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555]","[0.6521739130434783, 0.8043478260869565, 0.8043478260869565, 0.7391304347826086, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555]","[0.6521739130434783, 0.8043478260869565, 0.8043478260869565, 0.7391304347826086, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555]","[0.6521739130434783, 0.8043478260869565, 0.8043478260869565, 0.7391304347826086, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555]","[0.7318181818181817, 0.8282467532467532, 0.8407061688311689, 0.7575980392156864, 0.8348416289592759, 0.8641025641025641, 0.7020833333333334, 0.6490662931839403, 0.8152316433566434, 0.8075980392156862]","[0.6388888888888888, 0.7958333333333334, 0.8, 0.7416666666666666, 0.7857142857142857, 0.8472222222222221, 0.668939393939394, 0.65, 0.7722222222222223, 0.7444444444444445]","[0.6047552447552448, 0.802014652014652, 0.7915526363802226, 0.7194925444925444, 0.7752329192546583, 0.8422328445548259, 0.6589031339031338, 0.6160714285714286, 0.7691798941798942, 0.7357966107966107]","[0.7226613965744401, 0.8195934500282327, 0.8391621964991529, 0.7634271099744245, 0.8453494218200102, 0.8691737891737892, 0.7027777777777777, 0.664413320883909, 0.8117229992229993, 0.8118736383442265]","[0.6521739130434783, 0.8043478260869565, 0.8043478260869565, 0.7391304347826086, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.6444444444444445, 0.7777777777777778, 0.7555555555555555]","[0.6196412283368806, 0.8037585602802994, 0.7959750283588364, 0.7232417341112993, 0.7761214630779848, 0.8439794811311838, 0.6733776511554289, 0.6203703703703703, 0.7732510288065843, 0.7483615150281816]","[array([[12,  0,  0,  0],
       [ 6,  2,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  7,  8]]), array([[11,  0,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[11,  0,  0,  0],
       [ 4,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  2, 12]]), array([[11,  0,  0,  0],
       [ 5,  4,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  1,  3, 10]]), array([[11,  0,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  9,  0],
       [ 1,  0,  4,  9]]), array([[11,  0,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  0,  2, 12]]), array([[10,  0,  1,  0],
       [ 4,  3,  0,  2],
       [ 1,  0,  7,  2],
       [ 1,  1,  2, 11]]), array([[11,  0,  0,  0],
       [ 6,  3,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  2,  6,  7]]), array([[11,  0,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 2,  0,  8,  0],
       [ 0,  0,  4, 11]])]"
3,"[0.875, 0.8651960784313726, 0.8676470588235294, 0.8700980392156863, 0.863080684596577, 0.8753056234718827, 0.8801955990220048, 0.8801955990220048, 0.8728606356968215, 0.8777506112469438]","[0.875, 0.8651960784313726, 0.8676470588235294, 0.8700980392156863, 0.863080684596577, 0.8753056234718827, 0.8801955990220048, 0.8801955990220048, 0.8728606356968215, 0.8777506112469438]","[0.875, 0.8651960784313726, 0.8676470588235294, 0.8700980392156863, 0.863080684596577, 0.8753056234718827, 0.8801955990220048, 0.8801955990220048, 0.8728606356968215, 0.8777506112469438]","[0.875, 0.8651960784313726, 0.8676470588235294, 0.8700980392156863, 0.863080684596577, 0.8753056234718827, 0.8801955990220048, 0.8801955990220048, 0.8728606356968215, 0.8777506112469438]","[0.8925654263769018, 0.8838149169207459, 0.8865414739795814, 0.8884660685081547, 0.8801955727487643, 0.8878608966795235, 0.8940592864935419, 0.8921893997407115, 0.8894855549178037, 0.889685987677873]","[0.8624125242919572, 0.8554519783764587, 0.8540680159269131, 0.8559336875687041, 0.852249582234842, 0.8650131297777965, 0.8711049677241847, 0.8713065212569338, 0.8615396747229151, 0.8686990860256381]","[0.8679766065652472, 0.8594686563436563, 0.8606299708308832, 0.8626219131255161, 0.8565940338914617, 0.8703162995757099, 0.8757920007920008, 0.8754168071964682, 0.8665692619496967, 0.8725476038500123]","[0.8870711316166958, 0.878111003312772, 0.8794834026359153, 0.8814693614396051, 0.8744327213244656, 0.8827326379378577, 0.8892392768735933, 0.8879279083770029, 0.8837503975754438, 0.8857096144620249]","[0.875, 0.8651960784313726, 0.8676470588235294, 0.8700980392156863, 0.863080684596577, 0.8753056234718827, 0.8801955990220048, 0.8801955990220048, 0.8728606356968215, 0.8777506112469438]","[0.8726650104968489, 0.8627689712248535, 0.8650844879748045, 0.8673778631414323, 0.8604913420780124, 0.8737204447529459, 0.8787460584526599, 0.8785252132771921, 0.8704945668244275, 0.875957763634781]","[array([[ 98,   0,   1,   1],
       [ 21,  59,   0,   5],
       [  2,   0,  75,  12],
       [  1,   0,   8, 125]]), array([[ 99,   0,   1,   0],
       [ 20,  58,   0,   7],
       [  1,   0,  76,  12],
       [  4,   0,  10, 120]]), array([[ 99,   0,   1,   1],
       [ 21,  58,   0,   5],
       [  1,   0,  73,  15],
       [  1,   0,   9, 124]]), array([[ 99,   0,   1,   1],
       [ 21,  58,   0,   5],
       [  1,   0,  73,  15],
       [  0,   0,   9, 125]]), array([[ 99,   0,   1,   1],
       [ 21,  57,   0,   6],
       [  0,   0,  76,  13],
       [  1,   0,  13, 121]]), array([[ 97,   1,   2,   1],
       [ 18,  61,   0,   5],
       [  0,   0,  77,  13],
       [  1,   0,  10, 123]]), array([[100,   0,   0,   1],
       [ 19,  63,   0,   3],
       [  1,   0,  75,  13],
       [  1,   0,  11, 122]]), array([[ 99,   1,   0,   1],
       [ 18,  62,   0,   5],
       [  1,   0,  77,  11],
       [  1,   0,  11, 122]]), array([[ 99,   0,   1,   1],
       [ 20,  59,   0,   6],
       [  1,   0,  76,  12],
       [  1,   0,  10, 123]]), array([[ 98,   1,   1,   1],
       [ 19,  61,   0,   5],
       [  0,   0,  78,  11],
       [  1,   0,  11, 122]])]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.782608695652174, 0.8222222222222222, 0.8, 0.7333333333333333, 0.7555555555555555, 0.8, 0.6888888888888889]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.782608695652174, 0.8222222222222222, 0.8, 0.7333333333333333, 0.7555555555555555, 0.8, 0.6888888888888889]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.782608695652174, 0.8222222222222222, 0.8, 0.7333333333333333, 0.7555555555555555, 0.8, 0.6888888888888889]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.782608695652174, 0.8222222222222222, 0.8, 0.7333333333333333, 0.7555555555555555, 0.8, 0.6888888888888889]","[0.740530303030303, 0.880701754385965, 0.8072916666666666, 0.7928571428571429, 0.8572916666666667, 0.8125, 0.743969298245614, 0.7895658263305322, 0.8387955182072829, 0.7326388888888888]","[0.6777777777777777, 0.7930555555555556, 0.7962121212121213, 0.7772727272727273, 0.8071428571428572, 0.788888888888889, 0.7123737373737373, 0.7388888888888889, 0.7833333333333333, 0.6633838383838384]","[0.6776556776556776, 0.8087457205104264, 0.8000664353731454, 0.776470588235294, 0.8097860791826309, 0.7920206093189963, 0.7224458204334365, 0.7439661654135339, 0.7911340497737557, 0.6641586734965343]","[0.7272727272727273, 0.8617848970251716, 0.8066123188405798, 0.7919254658385093, 0.8543518518518518, 0.807142857142857, 0.7431936322287198, 0.7755057578586991, 0.8246374105197635, 0.7262345679012346]","[0.6956521739130435, 0.8260869565217391, 0.8043478260869565, 0.782608695652174, 0.8222222222222222, 0.8, 0.7333333333333333, 0.7555555555555555, 0.8, 0.6888888888888889]","[0.68561872909699, 0.8190638574270287, 0.8038872716885818, 0.779539641943734, 0.8176103306371506, 0.7957064914376742, 0.7318472652218782, 0.7483191311612365, 0.7945336852689795, 0.6791704623811773]","[array([[12,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  0, 15]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  1, 13]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]]), array([[11,  0,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  0,  1, 13]]), array([[11,  0,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  5,  4],
       [ 1,  0,  2, 12]]), array([[ 8,  2,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[11,  0,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  1, 13]]), array([[10,  0,  1,  0],
       [ 4,  4,  0,  1],
       [ 2,  0,  5,  3],
       [ 0,  0,  3, 12]])]"
4,"[0.8480392156862745, 0.8455882352941176, 0.8480392156862745, 0.8553921568627451, 0.8386308068459658, 0.863080684596577, 0.8557457212713936, 0.8410757946210269, 0.8264058679706602, 0.8557457212713936]","[0.8480392156862745, 0.8455882352941176, 0.8480392156862745, 0.8553921568627451, 0.8386308068459658, 0.863080684596577, 0.8557457212713936, 0.8410757946210269, 0.8264058679706602, 0.8557457212713936]","[0.8480392156862745, 0.8455882352941176, 0.8480392156862745, 0.8553921568627451, 0.8386308068459658, 0.863080684596577, 0.8557457212713936, 0.8410757946210269, 0.8264058679706602, 0.8557457212713936]","[0.8480392156862745, 0.8455882352941176, 0.8480392156862745, 0.8553921568627451, 0.8386308068459658, 0.863080684596577, 0.8557457212713936, 0.8410757946210269, 0.8264058679706602, 0.8557457212713936]","[0.867874677002584, 0.8657978294941523, 0.870190816935003, 0.8752069218091925, 0.8615713762789518, 0.8797920012473689, 0.8728388218589358, 0.8570879356226304, 0.8532896722807619, 0.8727923642906558]","[0.841097009992996, 0.8390545372937033, 0.837637827383275, 0.8465663988118464, 0.8288986436096795, 0.8562143900957259, 0.8527306298958116, 0.8338644193063594, 0.8150724898278269, 0.8469450834016133]","[0.8398588971078097, 0.8386870212383584, 0.8359597769243556, 0.8455473010460223, 0.8273930313889728, 0.8563138684252524, 0.8509342082279918, 0.8317849689100227, 0.8134403598801236, 0.8456536677451766]","[0.8658979961493641, 0.8625348408453655, 0.868606638839197, 0.8747189428783781, 0.859481654565726, 0.8790662514107714, 0.8731590768465493, 0.8569641156688136, 0.850359658477393, 0.8717589141938185]","[0.8480392156862745, 0.8455882352941176, 0.8480392156862745, 0.8553921568627451, 0.8386308068459658, 0.863080684596577, 0.8557457212713936, 0.8410757946210269, 0.8264058679706602, 0.8557457212713936]","[0.8442856212137753, 0.8421130069139847, 0.8428897103798122, 0.8517689817235978, 0.8337856330233913, 0.8609386962177299, 0.8538816043371235, 0.8370633319707341, 0.8204496398503349, 0.8514434378330257]","[array([[ 98,   0,   1,   1],
       [ 25,  53,   0,   7],
       [  1,   0,  81,   7],
       [  2,   0,  18, 114]]), array([[ 99,   0,   1,   0],
       [ 23,  54,   0,   8],
       [  1,   0,  79,   9],
       [  4,   0,  17, 113]]), array([[ 99,   0,   1,   1],
       [ 29,  49,   0,   6],
       [  1,   0,  82,   6],
       [  1,   0,  17, 116]]), array([[ 99,   0,   1,   1],
       [ 28,  52,   0,   4],
       [  1,   0,  82,   6],
       [  1,   0,  17, 116]]), array([[ 98,   0,   2,   1],
       [ 28,  49,   0,   7],
       [  1,   0,  81,   7],
       [  2,   0,  18, 115]]), array([[ 98,   0,   2,   1],
       [ 24,  56,   0,   4],
       [  1,   0,  83,   6],
       [  2,   0,  16, 116]]), array([[100,   0,   0,   1],
       [ 24,  58,   0,   3],
       [  1,   0,  81,   7],
       [  2,   0,  21, 111]]), array([[ 98,   1,   1,   1],
       [ 27,  52,   0,   6],
       [  1,   0,  81,   7],
       [  2,   1,  18, 113]]), array([[ 99,   0,   1,   1],
       [ 31,  47,   0,   7],
       [  2,   0,  78,   9],
       [  2,   0,  18, 114]]), array([[ 98,   1,   1,   1],
       [ 27,  52,   0,   6],
       [  0,   0,  83,   6],
       [  2,   0,  15, 117]])]","[0.717391304347826, 0.782608695652174, 0.8043478260869565, 0.7608695652173914, 0.8, 0.8222222222222222, 0.8, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666]","[0.717391304347826, 0.782608695652174, 0.8043478260869565, 0.7608695652173914, 0.8, 0.8222222222222222, 0.8, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666]","[0.717391304347826, 0.782608695652174, 0.8043478260869565, 0.7608695652173914, 0.8, 0.8222222222222222, 0.8, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666]","[0.717391304347826, 0.782608695652174, 0.8043478260869565, 0.7608695652173914, 0.8, 0.8222222222222222, 0.8, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666]","[0.7678571428571428, 0.818954248366013, 0.8072916666666666, 0.8108031674208145, 0.8540723981900452, 0.8526442307692308, 0.8175438596491228, 0.8083333333333333, 0.8120098039215686, 0.7202380952380952]","[0.7111111111111111, 0.7597222222222223, 0.7962121212121213, 0.7583333333333333, 0.7964285714285714, 0.8222222222222222, 0.7767676767676768, 0.7638888888888888, 0.7555555555555555, 0.655050505050505]","[0.7014652014652014, 0.7696106585909217, 0.8000664353731454, 0.7402597402597403, 0.7766770186335403, 0.8160157337788917, 0.7868347338935573, 0.7651098901098901, 0.7599015567765568, 0.6549312756209308]","[0.7600931677018634, 0.8053992611537367, 0.8066123188405798, 0.8110859728506787, 0.8624434389140272, 0.8579700854700854, 0.8100584795321637, 0.8014814814814814, 0.8008278867102395, 0.7121693121693122]","[0.717391304347826, 0.782608695652174, 0.8043478260869565, 0.7608695652173914, 0.8, 0.8222222222222222, 0.8, 0.7777777777777778, 0.7777777777777778, 0.6666666666666666]","[0.7063226628444019, 0.7774406578039301, 0.8038872716885818, 0.746188594014681, 0.7860621118012422, 0.8199789597450415, 0.7951447245564893, 0.771916971916972, 0.7686762311762312, 0.6622082897944966]","[array([[12,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  6,  9]]), array([[11,  0,  0,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  1, 13]]), array([[11,  0,  0,  0],
       [ 5,  4,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 6,  4,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  0,  2, 12]]), array([[ 9,  1,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[11,  0,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 12]]), array([[11,  0,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[10,  0,  1,  0],
       [ 4,  4,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]])]"
