C value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.001,"[0.31291028446389496, 0.30196936542669583, 0.30131004366812225, 0.30131004366812225, 0.30217391304347824, 0.2984749455337691, 0.29694323144104806, 0.29912663755458513, 0.30131004366812225, 0.30131004366812225]","[0.31291028446389496, 0.30196936542669583, 0.30131004366812225, 0.30131004366812225, 0.30217391304347824, 0.2984749455337691, 0.29694323144104806, 0.29912663755458513, 0.30131004366812225, 0.30131004366812225]","[0.31291028446389496, 0.30196936542669583, 0.30131004366812225, 0.30131004366812225, 0.30217391304347824, 0.2984749455337691, 0.29694323144104806, 0.29912663755458513, 0.30131004366812225, 0.30131004366812225]","[0.31291028446389496, 0.30196936542669583, 0.30131004366812225, 0.30131004366812225, 0.30217391304347824, 0.2984749455337691, 0.29694323144104806, 0.29912663755458513, 0.30131004366812225, 0.30131004366812225]","[0.7626121076233183, 0.8239514348785872, 0.8237885462555066, 0.8237885462555066, 0.8240131578947368, 0.8234649122807017, 0.5734649122807017, 0.8236263736263736, 0.8237885462555066, 0.8237885462555066]","[0.26931200737883615, 0.25904033204762705, 0.2599588966946334, 0.25901557957237953, 0.2599450769046942, 0.2571186969443213, 0.254674660405836, 0.25714990793058845, 0.2599588966946334, 0.2599588966946334]","[0.15258350798120657, 0.1319986851375788, 0.13354025370832093, 0.1317560357476324, 0.13378064033110315, 0.12765949201642124, 0.12281858129315756, 0.1279133422846596, 0.13354025370832093, 0.13354025370832093]","[0.7215756885910255, 0.7935185319363736, 0.7937787353557894, 0.7937787353557894, 0.7934067505720824, 0.7938500936436953, 0.572875967210603, 0.7935889438072845, 0.7937787353557894, 0.7937787353557894]","[0.31291028446389496, 0.30196936542669583, 0.30131004366812225, 0.30131004366812225, 0.30217391304347824, 0.2984749455337691, 0.29694323144104806, 0.29912663755458513, 0.30131004366812225, 0.30131004366812225]","[0.17315857981000451, 0.15115542211599464, 0.1505512995329883, 0.1505986382908331, 0.15120195889163263, 0.1455585967979072, 0.14155187679723244, 0.14610151231669896, 0.1505512995329883, 0.1505512995329883]","[array([[  1,   2,   0,  97],
       [  0,   6,   0, 128],
       [  0,   0,   2,  87],
       [  0,   0,   0, 134]]), array([[  1,   0,   0,  99],
       [  0,   2,   0, 132],
       [  0,   0,   1,  88],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 133],
       [  0,   0,   2,  87],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   2,   0, 132],
       [  0,   0,   1,  88],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 134],
       [  0,   0,   2,  87],
       [  0,   0,   0, 135]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 133],
       [  0,   0,   1,  89],
       [  0,   0,   0, 134]]), array([[  0,   0,   0, 101],
       [  0,   1,   0, 133],
       [  0,   0,   1,  88],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 133],
       [  0,   0,   1,  88],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 133],
       [  0,   0,   2,  87],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 133],
       [  0,   0,   2,  87],
       [  0,   0,   0, 134]])]","[0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.08152173913043478, 0.08152173913043478, 0.08152173913043478, 0.07777777777777778, 0.08333333333333333, 0.08522727272727272, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333]","[0.2777777777777778, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]","[0.175, 0.12295081967213115, 0.12295081967213115, 0.12295081967213115, 0.11864406779661017, 0.125, 0.1271186440677966, 0.125, 0.125, 0.125]","[0.30434782608695654, 0.10633270321361059, 0.10633270321361059, 0.10633270321361059, 0.09679012345679014, 0.1111111111111111, 0.11363636363636363, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]","[0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2021739130434783, 0.16037063435495366, 0.16037063435495366, 0.16037063435495366, 0.14764595103578154, 0.16666666666666666, 0.1694915254237288, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]","[array([[ 0,  0,  0, 12],
       [ 0,  1,  0,  8],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 12],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 14]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  1, 10],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]])]"
0.005,"[0.3304157549234136, 0.3172866520787746, 0.3165938864628821, 0.31877729257641924, 0.3173913043478261, 0.3137254901960784, 0.314410480349345, 0.31222707423580787, 0.314410480349345, 0.31222707423580787]","[0.3304157549234136, 0.3172866520787746, 0.3165938864628821, 0.31877729257641924, 0.3173913043478261, 0.3137254901960784, 0.314410480349345, 0.31222707423580787, 0.314410480349345, 0.31222707423580787]","[0.3304157549234136, 0.3172866520787746, 0.3165938864628821, 0.31877729257641924, 0.3173913043478261, 0.3137254901960784, 0.314410480349345, 0.31222707423580787, 0.314410480349345, 0.31222707423580787]","[0.3304157549234136, 0.3172866520787746, 0.3165938864628821, 0.31877729257641924, 0.3173913043478261, 0.3137254901960784, 0.314410480349345, 0.31222707423580787, 0.314410480349345, 0.31222707423580787]","[0.7950597949886105, 0.8251121076233183, 0.8249440715883669, 0.8251121076233183, 0.8251670378619154, 0.8246102449888641, 0.8247767857142857, 0.8246102449888641, 0.8247767857142857, 0.8246102449888641]","[0.29022262284085193, 0.27808527586785176, 0.2780110184421092, 0.2798766900839002, 0.2779833788622308, 0.274436398863767, 0.2755357709173567, 0.2733363580362732, 0.27520202967806423, 0.27272678215331175]","[0.1925977742247722, 0.16901223672031848, 0.16867338199120435, 0.17246817078029736, 0.1688834861453126, 0.16189624548327153, 0.16376090132305865, 0.1596453383436523, 0.16349203769448792, 0.1585802367574199]","[0.7596324947787642, 0.7948798461402596, 0.7951310532125866, 0.7953277067382066, 0.7947613053161615, 0.795187562775667, 0.7949352776044915, 0.7947403740481029, 0.7949352776044915, 0.7947403740481029]","[0.3304157549234136, 0.3172866520787746, 0.3165938864628821, 0.31877729257641924, 0.3173913043478261, 0.3137254901960784, 0.314410480349345, 0.31222707423580787, 0.314410480349345, 0.31222707423580787]","[0.20719764652123862, 0.18145681801204172, 0.1808316071334576, 0.18527266999580227, 0.18135873421987145, 0.17617266935426332, 0.17644122092747902, 0.17222450034017092, 0.17672631442761175, 0.1723367237147721]","[array([[  3,   1,   0,  96],
       [  0,   7,   0, 127],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  97],
       [  0,   2,   0, 132],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   2,   0, 132],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   3,   0, 131],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   2,   0, 133],
       [  0,   0,   6,  83],
       [  0,   0,   0, 135]]), array([[  2,   0,   0,  99],
       [  0,   3,   0, 131],
       [  0,   0,   5,  85],
       [  0,   0,   0, 134]]), array([[  2,   0,   0,  99],
       [  0,   2,   0, 132],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   1,   0, 133],
       [  0,   0,   5,  84],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   2,   0, 132],
       [  0,   0,   5,  84],
       [  0,   0,   0, 134]]), array([[  2,   0,   0,  99],
       [  0,   2,   0, 132],
       [  0,   0,   5,  84],
       [  0,   0,   0, 134]])]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.3333333333333333]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.3333333333333333]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.3333333333333333]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.08152173913043478, 0.08152173913043478, 0.07777777777777778, 0.3352272727272727, 0.21220930232558138, 0.3352272727272727, 0.3352272727272727, 0.08333333333333333]","[0.2777777777777778, 0.275, 0.25, 0.25, 0.25, 0.2727272727272727, 0.275, 0.275, 0.275, 0.25]","[0.175, 0.17045454545454547, 0.12295081967213115, 0.12295081967213115, 0.11864406779661017, 0.16878531073446326, 0.17097701149425287, 0.17257318952234207, 0.17257318952234207, 0.125]","[0.30434782608695654, 0.32608695652173914, 0.10633270321361059, 0.10633270321361059, 0.09679012345679014, 0.35808080808080806, 0.22739018087855298, 0.33585858585858586, 0.33585858585858586, 0.1111111111111111]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.35555555555555557, 0.3333333333333333]","[0.2021739130434783, 0.2025691699604743, 0.16037063435495366, 0.16037063435495366, 0.14764595103578154, 0.21023226616446955, 0.2094508301404853, 0.2098955658277692, 0.2098955658277692, 0.16666666666666666]","[array([[ 0,  0,  0, 12],
       [ 0,  1,  0,  8],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 12],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 14]]), array([[ 1,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  1, 10],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]])]"
0.01,"[0.3304157549234136, 0.32603938730853393, 0.3231441048034934, 0.32532751091703055, 0.31956521739130433, 0.31808278867102396, 0.3231441048034934, 0.31877729257641924, 0.32096069868995636, 0.314410480349345]","[0.3304157549234136, 0.32603938730853393, 0.3231441048034934, 0.32532751091703055, 0.31956521739130433, 0.31808278867102396, 0.3231441048034934, 0.31877729257641924, 0.32096069868995636, 0.314410480349345]","[0.3304157549234136, 0.32603938730853393, 0.3231441048034934, 0.32532751091703055, 0.31956521739130433, 0.31808278867102396, 0.3231441048034934, 0.31877729257641924, 0.32096069868995636, 0.314410480349345]","[0.3304157549234136, 0.32603938730853393, 0.3231441048034934, 0.32532751091703055, 0.31956521739130433, 0.31808278867102396, 0.3231441048034934, 0.31877729257641924, 0.32096069868995636, 0.314410480349345]","[0.7905955092743248, 0.8257918552036199, 0.8254504504504505, 0.8256207674943566, 0.8253348214285714, 0.8249440715883669, 0.8254504504504505, 0.8251121076233183, 0.8252808988764044, 0.8247767857142857]","[0.2911659399631058, 0.28649127955726983, 0.28610424349495156, 0.2873603392537811, 0.28079236762627574, 0.28060153030228396, 0.2854946676119901, 0.28142958308911553, 0.2832952547309066, 0.2755357709173567]","[0.1940052627142379, 0.18532649608468565, 0.18355462864345254, 0.18627079490153342, 0.17396112629852817, 0.17317690884958742, 0.18252605045192888, 0.1747268974639664, 0.17857564657987546, 0.16376090132305865]","[0.7543964835252474, 0.7956770993197818, 0.7957236712695228, 0.7959229942728715, 0.7949582686335404, 0.7955773907872868, 0.7957236712695228, 0.7953277067382066, 0.7955252440998969, 0.7949352776044915]","[0.3304157549234136, 0.32603938730853393, 0.3231441048034934, 0.32532751091703055, 0.31956521739130433, 0.31808278867102396, 0.3231441048034934, 0.31877729257641924, 0.32096069868995636, 0.314410480349345]","[0.20696620979909966, 0.19866940782739534, 0.1931185913236544, 0.19763017358297955, 0.18536768783985524, 0.18424501421702652, 0.1932476778952327, 0.18466557058166, 0.1891697835208025, 0.17644122092747902]","[array([[  3,   1,   0,  96],
       [  0,   6,   0, 128],
       [  0,   0,   8,  81],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  97],
       [  0,   5,   0, 129],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  4,   0,   0,  97],
       [  0,   2,   0, 132],
       [  0,   0,   8,  81],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   4,   0, 130],
       [  0,   0,   8,  81],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   2,   0, 133],
       [  0,   0,   7,  82],
       [  0,   0,   0, 135]]), array([[  3,   0,   0,  98],
       [  0,   2,   0, 132],
       [  0,   0,   7,  83],
       [  0,   0,   0, 134]]), array([[  3,   0,   0,  98],
       [  0,   3,   0, 131],
       [  0,   0,   8,  81],
       [  0,   0,   0, 134]]), array([[  4,   0,   0,  97],
       [  0,   1,   0, 133],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  4,   0,   0,  97],
       [  0,   2,   0, 132],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  2,   0,   0,  99],
       [  0,   2,   0, 132],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]])]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.37777777777777777, 0.35555555555555557, 0.37777777777777777, 0.35555555555555557, 0.35555555555555557]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.37777777777777777, 0.35555555555555557, 0.37777777777777777, 0.35555555555555557, 0.35555555555555557]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.37777777777777777, 0.35555555555555557, 0.37777777777777777, 0.35555555555555557, 0.35555555555555557]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.37777777777777777, 0.35555555555555557, 0.37777777777777777, 0.35555555555555557, 0.35555555555555557]","[0.3333333333333333, 0.3333333333333333, 0.08152173913043478, 0.08152173913043478, 0.07777777777777778, 0.5872093023255814, 0.21220930232558138, 0.5872093023255814, 0.3352272727272727, 0.3352272727272727]","[0.2777777777777778, 0.275, 0.25, 0.25, 0.25, 0.3005050505050505, 0.275, 0.30277777777777776, 0.275, 0.2727272727272727]","[0.175, 0.17045454545454547, 0.12295081967213115, 0.12295081967213115, 0.11864406779661017, 0.2209770114942529, 0.17097701149425287, 0.22476489028213167, 0.17257318952234207, 0.16878531073446326]","[0.30434782608695654, 0.32608695652173914, 0.10633270321361059, 0.10633270321361059, 0.09679012345679014, 0.5607235142118863, 0.22739018087855298, 0.5385012919896641, 0.33585858585858586, 0.35808080808080806]","[0.34782608695652173, 0.34782608695652173, 0.32608695652173914, 0.32608695652173914, 0.3111111111111111, 0.37777777777777777, 0.35555555555555557, 0.37777777777777777, 0.35555555555555557, 0.35555555555555557]","[0.2021739130434783, 0.2025691699604743, 0.16037063435495366, 0.16037063435495366, 0.14764595103578154, 0.253154533844189, 0.2094508301404853, 0.2528178335074887, 0.2098955658277692, 0.21023226616446955]","[array([[ 0,  0,  0, 12],
       [ 0,  1,  0,  8],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 12],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 14]]), array([[ 1,  0,  0, 10],
       [ 0,  0,  0, 10],
       [ 0,  0,  1,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  1, 10],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  1,  0,  8],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 1,  0,  0, 10],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]])]"
0.05,"[0.43544857768052514, 0.4288840262582057, 0.43231441048034935, 0.42139737991266374, 0.41739130434782606, 0.4008714596949891, 0.44541484716157204, 0.44541484716157204, 0.4170305676855895, 0.4344978165938865]","[0.43544857768052514, 0.4288840262582057, 0.43231441048034935, 0.42139737991266374, 0.41739130434782606, 0.4008714596949891, 0.44541484716157204, 0.44541484716157204, 0.4170305676855895, 0.4344978165938865]","[0.43544857768052514, 0.4288840262582057, 0.43231441048034935, 0.42139737991266374, 0.41739130434782606, 0.4008714596949891, 0.44541484716157204, 0.44541484716157204, 0.4170305676855895, 0.4344978165938865]","[0.43544857768052514, 0.4288840262582057, 0.43231441048034935, 0.42139737991266374, 0.41739130434782606, 0.4008714596949891, 0.44541484716157204, 0.44541484716157204, 0.4170305676855895, 0.4344978165938865]","[0.7864337568058076, 0.7829219083788275, 0.7758905013192612, 0.7766023795816542, 0.7799744897959183, 0.7991370082954241, 0.7733763614360629, 0.768363987284287, 0.7897871848253528, 0.7650537634408603]","[0.3876467382190173, 0.3817407345295992, 0.3856573042009886, 0.375051887630487, 0.3717387094514695, 0.3578863110191616, 0.39807048581765775, 0.3968513340517349, 0.3738167544743741, 0.3853605069546029]","[0.34191255007726334, 0.33537780119001925, 0.33812974065124535, 0.3253320308092727, 0.32310723439996647, 0.30496348003645324, 0.35519562765614066, 0.34906501340605106, 0.32862689281925406, 0.3306576735285175]","[0.7495153033871179, 0.7453963739410318, 0.7377233814566027, 0.7385564966283115, 0.7417091836734694, 0.7654410380094713, 0.7347810692788859, 0.7289150593545368, 0.7539867490532511, 0.7250410855989107]","[0.43544857768052514, 0.4288840262582057, 0.43231441048034935, 0.42139737991266374, 0.41739130434782606, 0.4008714596949891, 0.44541484716157204, 0.44541484716157204, 0.4170305676855895, 0.4344978165938865]","[0.36716416169492355, 0.35983119605860536, 0.3622081304217463, 0.34930996643537165, 0.34552028753859554, 0.32550446523666465, 0.37963770510300376, 0.3750057422046631, 0.3485441638965164, 0.35776873061603737]","[array([[  5,  12,   0,  83],
       [  0,  46,   0,  88],
       [  0,   0,  14,  75],
       [  0,   0,   0, 134]]), array([[  6,  12,   0,  82],
       [  0,  43,   0,  91],
       [  0,   0,  13,  76],
       [  0,   0,   0, 134]]), array([[  5,  15,   0,  81],
       [  0,  45,   0,  89],
       [  0,   0,  14,  75],
       [  0,   0,   0, 134]]), array([[  6,  13,   0,  82],
       [  0,  41,   0,  93],
       [  0,   0,  12,  77],
       [  0,   0,   0, 134]]), array([[  6,  11,   0,  84],
       [  0,  38,   0,  97],
       [  0,   0,  13,  76],
       [  0,   0,   0, 135]]), array([[  6,   5,   0,  90],
       [  0,  32,   0, 102],
       [  0,   0,  12,  78],
       [  0,   0,   0, 134]]), array([[  7,  18,   0,  76],
       [  0,  49,   0,  85],
       [  0,   0,  14,  75],
       [  0,   0,   0, 134]]), array([[  5,  21,   0,  75],
       [  0,  51,   0,  83],
       [  0,   0,  14,  75],
       [  0,   0,   0, 134]]), array([[  7,   8,   0,  86],
       [  0,  36,   0,  98],
       [  0,   0,  14,  75],
       [  0,   0,   0, 134]]), array([[  3,  20,   0,  78],
       [  0,  49,   0,  85],
       [  0,   1,  13,  75],
       [  0,   0,   0, 134]])]","[0.391304347826087, 0.41304347826086957, 0.391304347826087, 0.391304347826087, 0.4, 0.4444444444444444, 0.4222222222222222, 0.4222222222222222, 0.4222222222222222, 0.5111111111111111]","[0.391304347826087, 0.41304347826086957, 0.391304347826087, 0.391304347826087, 0.4, 0.4444444444444444, 0.4222222222222222, 0.4222222222222222, 0.4222222222222222, 0.5111111111111111]","[0.391304347826087, 0.41304347826086957, 0.391304347826087, 0.391304347826087, 0.4, 0.4444444444444444, 0.4222222222222222, 0.4222222222222222, 0.4222222222222222, 0.5111111111111111]","[0.391304347826087, 0.41304347826086957, 0.391304347826087, 0.391304347826087, 0.4, 0.4444444444444444, 0.4222222222222222, 0.4222222222222222, 0.4222222222222222, 0.5111111111111111]","[0.2767857142857143, 0.49375, 0.2032967032967033, 0.3372093023255814, 0.4409722222222222, 0.84375, 0.39035087719298245, 0.5914634146341463, 0.53125, 0.8513513513513513]","[0.3333333333333333, 0.35833333333333334, 0.325, 0.325, 0.35, 0.3755050505050505, 0.35555555555555557, 0.35833333333333334, 0.35833333333333334, 0.4593434343434344]","[0.24696356275303644, 0.288961038961039, 0.22712418300653597, 0.2446949602122016, 0.2687878787878788, 0.3434149184149184, 0.295355587808418, 0.3043831168831169, 0.2972027972027972, 0.44517982017982016]","[0.26319875776397517, 0.4570652173913043, 0.21858576206402294, 0.33114256825075833, 0.42654320987654315, 0.7916666666666666, 0.3797270955165692, 0.5441734417344174, 0.49722222222222223, 0.8018018018018018]","[0.391304347826087, 0.41304347826086957, 0.391304347826087, 0.391304347826087, 0.4, 0.4444444444444444, 0.4222222222222222, 0.4222222222222222, 0.4222222222222222, 0.5111111111111111]","[0.26192571730329167, 0.30124223602484473, 0.25788576300085253, 0.2690001153269519, 0.28870033670033673, 0.3651230251230252, 0.3185937751975488, 0.31897546897546897, 0.3145299145299145, 0.45078255078255075]","[array([[ 0,  1,  0, 11],
       [ 0,  3,  0,  6],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  2,  0, 10],
       [ 0,  3,  0,  6],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  4,  0,  7],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  5,  0,  6],
       [ 0,  3,  0,  7],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 14]]), array([[ 1,  0,  0, 10],
       [ 0,  3,  0,  7],
       [ 0,  0,  1,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  2,  1,  8],
       [ 0,  2,  0,  7],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  3,  0,  6],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  1,  0, 10],
       [ 0,  3,  0,  6],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 2,  0,  0,  9],
       [ 0,  5,  0,  4],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]])]"
