max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.7671568627450981, 0.7524509803921569, 0.7720588235294118, 0.7720588235294118, 0.7946210268948656, 0.7481662591687042, 0.7555012224938875, 0.7359413202933985, 0.7506112469437652, 0.7506112469437652]","[0.7671568627450981, 0.7524509803921569, 0.7720588235294118, 0.7720588235294118, 0.7946210268948656, 0.7481662591687042, 0.7555012224938875, 0.7359413202933985, 0.7506112469437652, 0.7506112469437652]","[0.7671568627450981, 0.7524509803921569, 0.7720588235294118, 0.7720588235294118, 0.7946210268948656, 0.7481662591687042, 0.7555012224938875, 0.7359413202933985, 0.7506112469437652, 0.7506112469437652]","[0.767156862745098, 0.7524509803921569, 0.7720588235294118, 0.7720588235294118, 0.7946210268948656, 0.748166259168704, 0.7555012224938874, 0.7359413202933986, 0.7506112469437652, 0.7506112469437652]","[0.7764236962443406, 0.7626809600866482, 0.7636906965334288, 0.7683510638510546, 0.7962185840475314, 0.7511324183382144, 0.757219381063128, 0.7512670565302144, 0.7590837223639997, 0.75363187503018]","[0.7746625267581458, 0.7441080289234594, 0.7650733813648727, 0.7692429329837945, 0.7829459624667657, 0.7448056159560519, 0.7491949579190096, 0.7331885542284585, 0.7636624746019205, 0.7500146530668494]","[0.7612011648732939, 0.7480445934776939, 0.7641064697115807, 0.766942371723236, 0.7868751539292499, 0.7413381230599698, 0.752220329570629, 0.7312321111481195, 0.7502318459415137, 0.7438758127202062]","[0.7858017887335607, 0.7650459156997217, 0.7730052260394598, 0.7726118856633563, 0.7966059484203866, 0.7558782403127482, 0.7565760343064198, 0.7568900518070509, 0.776805957639117, 0.7615263540732854]","[0.7671568627450981, 0.7524509803921569, 0.7720588235294118, 0.7720588235294118, 0.7946210268948656, 0.7481662591687042, 0.7555012224938875, 0.7359413202933985, 0.7506112469437652, 0.7506112469437652]","[0.7630025548406456, 0.753889910659404, 0.772270882287049, 0.7707614772816757, 0.7927903107664356, 0.7462386523558274, 0.7551082014140739, 0.7360459372936551, 0.7509592004257165, 0.7488974020750468]","[array([[ 56,  26,   8,  10],
       [  5,  75,   1,   4],
       [  3,   0,  79,   7],
       [  0,   6,  25, 103]]), array([[ 80,  10,   8,   2],
       [ 27,  56,   1,   1],
       [  5,   0,  64,  20],
       [ 15,   1,  11, 107]]), array([[ 69,  21,   7,   4],
       [ 23,  59,   1,   1],
       [  3,   0,  74,  12],
       [  8,   1,  12, 113]]), array([[ 72,  21,   7,   1],
       [ 10,  73,   1,   0],
       [  6,   0,  60,  23],
       [ 13,   2,   9, 110]]), array([[ 76,  18,   4,   3],
       [ 12,  67,   1,   4],
       [  2,   0,  61,  26],
       [  1,   3,  10, 121]]), array([[ 76,   9,   6,  10],
       [ 28,  50,   1,   5],
       [  3,   0,  79,   8],
       [  2,   4,  27, 101]]), array([[ 76,  16,   7,   2],
       [ 15,  64,   0,   6],
       [  3,   0,  61,  25],
       [ 13,   2,  11, 108]]), array([[85,  7,  6,  3],
       [33, 50,  1,  1],
       [ 5,  0, 70, 14],
       [12,  3, 23, 96]]), array([[78, 16,  6,  1],
       [19, 64,  1,  1],
       [ 6,  0, 79,  4],
       [ 9,  7, 32, 86]]), array([[77,  8,  7,  9],
       [29, 51,  1,  4],
       [ 2,  1, 80,  6],
       [ 0,  5, 30, 99]])]","[0.5434782608695652, 0.6086956521739131, 0.5, 0.6086956521739131, 0.7111111111111111, 0.5555555555555556, 0.5555555555555556, 0.6444444444444445, 0.7111111111111111, 0.6666666666666666]","[0.5434782608695652, 0.6086956521739131, 0.5, 0.6086956521739131, 0.7111111111111111, 0.5555555555555556, 0.5555555555555556, 0.6444444444444445, 0.7111111111111111, 0.6666666666666666]","[0.5434782608695652, 0.6086956521739131, 0.5, 0.6086956521739131, 0.7111111111111111, 0.5555555555555556, 0.5555555555555556, 0.6444444444444445, 0.7111111111111111, 0.6666666666666666]","[0.5434782608695652, 0.6086956521739131, 0.5, 0.6086956521739131, 0.7111111111111111, 0.5555555555555556, 0.5555555555555556, 0.6444444444444445, 0.7111111111111111, 0.6666666666666666]","[0.5525641025641026, 0.6208333333333333, 0.48006715506715514, 0.6067583732057416, 0.7249999999999999, 0.5476190476190477, 0.5583333333333333, 0.7176470588235294, 0.7244047619047619, 0.6738095238095239]","[0.5625, 0.5763888888888888, 0.48484848484848486, 0.5909090909090908, 0.7051948051948052, 0.5558080808080809, 0.5363636363636363, 0.6512626262626262, 0.7257575757575757, 0.6669191919191919]","[0.5274560733384264, 0.5702694235588972, 0.4795403050354522, 0.5912575556538404, 0.686896551724138, 0.5415686274509803, 0.5399460188933873, 0.6396273291925466, 0.7059019832189168, 0.6586637931034484]","[0.5634336677814938, 0.625, 0.5016111907416255, 0.6071354275015601, 0.7333333333333333, 0.5666666666666667, 0.5681481481481482, 0.7416993464052287, 0.7546560846560847, 0.6772486772486773]","[0.5434782608695652, 0.6086956521739131, 0.5, 0.6086956521739131, 0.7111111111111111, 0.5555555555555556, 0.5555555555555556, 0.6444444444444445, 0.7111111111111111, 0.6666666666666666]","[0.5242568173514465, 0.5905524681268388, 0.4981652684608986, 0.6000166657051836, 0.695249042145594, 0.5513202614379084, 0.5553936122357175, 0.6458523119392685, 0.7102932451902703, 0.6615517241379312]","[array([[3, 7, 0, 2],
       [2, 6, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 7,  4,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  3,  6],
       [ 0,  1,  1, 13]]), array([[ 3,  5,  2,  1],
       [ 6,  4,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 4,  4,  1,  2],
       [ 3,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  1,  1, 12]]), array([[ 4,  5,  2,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 12]]), array([[6, 3, 0, 2],
       [7, 3, 0, 0],
       [1, 0, 7, 1],
       [0, 1, 5, 9]]), array([[ 6,  3,  1,  1],
       [ 5,  3,  1,  0],
       [ 0,  0,  6,  4],
       [ 4,  0,  1, 10]]), array([[8, 1, 2, 0],
       [5, 4, 0, 0],
       [1, 0, 9, 0],
       [3, 0, 4, 8]]), array([[ 7,  4,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0, 10,  0],
       [ 2,  0,  4,  9]]), array([[ 6,  1,  2,  2],
       [ 3,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]])]"
sqrt,"[0.5612745098039216, 0.6151960784313726, 0.6225490196078431, 0.5882352941176471, 0.6259168704156479, 0.5916870415647921, 0.6063569682151589, 0.6234718826405868, 0.5745721271393643, 0.6136919315403423]","[0.5612745098039216, 0.6151960784313726, 0.6225490196078431, 0.5882352941176471, 0.6259168704156479, 0.5916870415647921, 0.6063569682151589, 0.6234718826405868, 0.5745721271393643, 0.6136919315403423]","[0.5612745098039216, 0.6151960784313726, 0.6225490196078431, 0.5882352941176471, 0.6259168704156479, 0.5916870415647921, 0.6063569682151589, 0.6234718826405868, 0.5745721271393643, 0.6136919315403423]","[0.5612745098039216, 0.6151960784313726, 0.6225490196078431, 0.5882352941176471, 0.6259168704156479, 0.5916870415647921, 0.6063569682151589, 0.6234718826405868, 0.5745721271393643, 0.6136919315403423]","[0.55625, 0.6036819547095946, 0.6146224146224146, 0.5809972838537285, 0.6168451422436929, 0.5989177515505789, 0.5969894022201383, 0.6171267344040205, 0.5663862541978448, 0.6065473193214967]","[0.5483584062503083, 0.602954099298616, 0.6101412901166497, 0.5719923774797642, 0.6152178500354049, 0.5873039915931891, 0.5959564763136995, 0.6209334894829511, 0.565774569757535, 0.6032559646845705]","[0.5501976976965665, 0.6030865813750348, 0.611427163057662, 0.5729921851381996, 0.615952129251554, 0.589747337294259, 0.5935251759800021, 0.6182032108353696, 0.562032272305806, 0.5991964582443147]","[0.5581631263616558, 0.6137382988867647, 0.6282349640192777, 0.5864234869117045, 0.6255023249038344, 0.6024929417407948, 0.6072479306313054, 0.6223719175537192, 0.5737958635249923, 0.6194049050727182]","[0.5612745098039216, 0.6151960784313726, 0.6225490196078431, 0.5882352941176471, 0.6259168704156479, 0.5916870415647921, 0.6063569682151589, 0.6234718826405868, 0.5745721271393643, 0.6136919315403423]","[0.5574774861110279, 0.6142518007354368, 0.6244902702773323, 0.5835892893902088, 0.6256329716979235, 0.593947371261805, 0.6042752708881646, 0.6220572339547706, 0.5704842725225089, 0.6109335090935523]","[array([[46, 10, 16, 28],
       [23, 39,  5, 18],
       [12,  5, 53, 19],
       [ 9, 18, 16, 91]]), array([[64, 20,  9,  7],
       [18, 48,  6, 13],
       [13,  9, 45, 22],
       [10,  6, 24, 94]]), array([[66, 16, 14,  5],
       [13, 44, 18,  9],
       [ 2, 10, 50, 27],
       [ 9, 14, 17, 94]]), array([[57, 20, 10, 14],
       [10, 50, 10, 14],
       [10,  8, 36, 35],
       [ 9, 11, 17, 97]]), array([[61, 13, 16, 11],
       [13, 50, 11, 10],
       [14,  5, 49, 21],
       [12, 13, 14, 96]]), array([[58, 15,  8, 20],
       [21, 42,  5, 16],
       [18,  8, 59,  5],
       [29,  3, 19, 83]]), array([[63, 20, 12,  6],
       [17, 54,  3, 11],
       [ 8, 14, 39, 28],
       [10, 15, 17, 92]]), array([[75, 12,  2, 12],
       [20, 46,  7, 12],
       [ 8,  8, 53, 20],
       [10, 15, 28, 81]]), array([[66, 10, 12, 13],
       [32, 31,  5, 17],
       [13,  3, 57, 16],
       [15, 20, 18, 81]]), array([[77,  9,  7,  8],
       [31, 38, 12,  4],
       [12,  7, 50, 20],
       [15, 14, 19, 86]])]","[0.41304347826086957, 0.45652173913043476, 0.41304347826086957, 0.5434782608695652, 0.37777777777777777, 0.6444444444444445, 0.37777777777777777, 0.4444444444444444, 0.35555555555555557, 0.4888888888888889]","[0.41304347826086957, 0.45652173913043476, 0.41304347826086957, 0.5434782608695652, 0.37777777777777777, 0.6444444444444445, 0.37777777777777777, 0.4444444444444444, 0.35555555555555557, 0.4888888888888889]","[0.41304347826086957, 0.45652173913043476, 0.41304347826086957, 0.5434782608695652, 0.37777777777777777, 0.6444444444444445, 0.37777777777777777, 0.4444444444444444, 0.35555555555555557, 0.4888888888888889]","[0.41304347826086957, 0.45652173913043476, 0.41304347826086957, 0.5434782608695652, 0.37777777777777777, 0.6444444444444445, 0.37777777777777777, 0.4444444444444444, 0.35555555555555557, 0.4888888888888889]","[0.40946969696969693, 0.4542735042735043, 0.3983516483516484, 0.5654761904761905, 0.3808177117000646, 0.6395833333333333, 0.36607142857142855, 0.45738636363636365, 0.364484126984127, 0.5576388888888889]","[0.39861111111111114, 0.45277777777777783, 0.40681818181818186, 0.5242424242424243, 0.37077922077922076, 0.6391414141414141, 0.36262626262626263, 0.4386363636363636, 0.36313131313131314, 0.5007575757575757]","[0.38672595520421604, 0.4530409356725146, 0.3978504445256364, 0.524435531788473, 0.37087550073792963, 0.6368675311467072, 0.35487766869253545, 0.4427447930170253, 0.3614814814814815, 0.483695652173913]","[0.4066205533596838, 0.45615013006317356, 0.40993788819875787, 0.5631469979296065, 0.37842419018889606, 0.6455555555555555, 0.3841269841269841, 0.47045454545454546, 0.36428571428571427, 0.5588271604938272]","[0.41304347826086957, 0.45652173913043476, 0.41304347826086957, 0.5434782608695652, 0.37777777777777777, 0.6444444444444445, 0.37777777777777777, 0.4444444444444444, 0.35555555555555557, 0.4888888888888889]","[0.39504210345420177, 0.45588100686498867, 0.40703351283802747, 0.5326861970084475, 0.37333497317684544, 0.6428058875045908, 0.3724724256748567, 0.45253747395308197, 0.3572345679012346, 0.47997027127461916]","[array([[5, 2, 0, 5],
       [3, 1, 0, 5],
       [1, 0, 6, 3],
       [2, 0, 6, 7]]), array([[6, 1, 2, 3],
       [4, 4, 1, 0],
       [0, 1, 4, 5],
       [3, 3, 2, 7]]), array([[8, 1, 1, 1],
       [4, 2, 3, 1],
       [0, 2, 3, 5],
       [1, 2, 6, 6]]), array([[ 4,  4,  0,  3],
       [ 0,  6,  2,  2],
       [ 0,  1,  4,  5],
       [ 2,  1,  1, 11]]), array([[5, 1, 3, 2],
       [4, 4, 0, 2],
       [1, 0, 2, 7],
       [3, 3, 2, 6]]), array([[ 6,  2,  1,  2],
       [ 2,  5,  1,  2],
       [ 2,  0,  7,  0],
       [ 2,  1,  1, 11]]), array([[3, 4, 2, 2],
       [2, 4, 1, 2],
       [2, 2, 2, 4],
       [0, 4, 3, 8]]), array([[5, 4, 0, 2],
       [1, 3, 1, 4],
       [2, 2, 5, 1],
       [0, 3, 5, 7]]), array([[4, 2, 3, 2],
       [3, 5, 1, 0],
       [2, 1, 2, 5],
       [5, 1, 4, 5]]), array([[7, 1, 3, 0],
       [4, 3, 1, 1],
       [1, 0, 7, 2],
       [3, 0, 7, 5]])]"
log2,"[0.5686274509803921, 0.5318627450980392, 0.5392156862745098, 0.5392156862745098, 0.5501222493887531, 0.5696821515892421, 0.5525672371638142, 0.5574572127139364, 0.5574572127139364, 0.5452322738386308]","[0.5686274509803921, 0.5318627450980392, 0.5392156862745098, 0.5392156862745098, 0.5501222493887531, 0.5696821515892421, 0.5525672371638142, 0.5574572127139364, 0.5574572127139364, 0.5452322738386308]","[0.5686274509803921, 0.5318627450980392, 0.5392156862745098, 0.5392156862745098, 0.5501222493887531, 0.5696821515892421, 0.5525672371638142, 0.5574572127139364, 0.5574572127139364, 0.5452322738386308]","[0.5686274509803921, 0.5318627450980392, 0.5392156862745098, 0.5392156862745098, 0.5501222493887531, 0.5696821515892421, 0.5525672371638142, 0.5574572127139364, 0.5574572127139364, 0.5452322738386308]","[0.5611594419417119, 0.5714609039956166, 0.53, 0.5277076023488532, 0.5813735303663162, 0.5668244844715433, 0.5448042116656584, 0.5754316056190392, 0.5453426199521598, 0.5407791583251893]","[0.5413467115841809, 0.5033135216186089, 0.5260659933174267, 0.5191348881120833, 0.5233324489484796, 0.5531414708635043, 0.5450273165788134, 0.5541339449025152, 0.5415239638809349, 0.54188067485858]","[0.5316149207899618, 0.4879432936403424, 0.5219413879507571, 0.5126686984319797, 0.507777305458901, 0.5526671597072097, 0.5418798826447531, 0.5525325182419406, 0.5282084011044448, 0.5410900769888094]","[0.5690344360829741, 0.5661699226713335, 0.5377941176470589, 0.5331304226378748, 0.5763989625779646, 0.5695455903998978, 0.5545567675547345, 0.5827849631374794, 0.5558970579988805, 0.5450119808589332]","[0.5686274509803921, 0.5318627450980392, 0.5392156862745098, 0.5392156862745098, 0.5501222493887531, 0.5696821515892421, 0.5525672371638142, 0.5574572127139364, 0.5574572127139364, 0.5452322738386308]","[0.5513955941702653, 0.5062446235571705, 0.5333611034565258, 0.5264649146997232, 0.525376873982607, 0.5632633145288023, 0.5509323361086178, 0.5577088372611435, 0.5438269889986656, 0.5449126160770218]","[array([[73,  8,  8, 11],
       [30, 21,  9, 25],
       [27,  3, 42, 17],
       [16,  8, 14, 96]]), array([[48,  2, 18, 32],
       [23, 15, 17, 30],
       [17,  1, 55, 16],
       [10,  2, 23, 99]]), array([[52, 11, 25, 13],
       [17, 28, 13, 26],
       [12,  4, 56, 17],
       [19, 13, 18, 84]]), array([[43,  9, 24, 25],
       [13, 25, 16, 30],
       [17,  2, 58, 12],
       [14, 13, 13, 94]]), array([[55,  3, 17, 26],
       [19, 15, 14, 36],
       [18,  0, 58, 13],
       [11,  3, 24, 97]]), array([[58, 12, 17, 14],
       [21, 28,  5, 30],
       [17,  2, 57, 14],
       [23, 10, 11, 90]]), array([[54, 10, 25, 12],
       [10, 35, 15, 25],
       [18,  5, 56, 10],
       [19, 19, 15, 81]]), array([[73,  7, 10, 11],
       [28, 38,  4, 15],
       [26,  8, 46,  9],
       [33, 19, 11, 71]]), array([[56,  9, 15, 21],
       [25, 21, 20, 19],
       [13,  3, 63, 10],
       [ 9,  9, 28, 88]]), array([[47, 12, 18, 24],
       [15, 43, 12, 15],
       [16,  5, 54, 14],
       [23, 21, 11, 79]])]","[0.3695652173913043, 0.4782608695652174, 0.391304347826087, 0.5217391304347826, 0.4888888888888889, 0.5111111111111111, 0.26666666666666666, 0.35555555555555557, 0.4, 0.4444444444444444]","[0.3695652173913043, 0.4782608695652174, 0.391304347826087, 0.5217391304347826, 0.4888888888888889, 0.5111111111111111, 0.26666666666666666, 0.35555555555555557, 0.4, 0.4444444444444444]","[0.3695652173913043, 0.4782608695652174, 0.391304347826087, 0.5217391304347826, 0.4888888888888889, 0.5111111111111111, 0.26666666666666666, 0.35555555555555557, 0.4, 0.4444444444444444]","[0.36956521739130427, 0.4782608695652174, 0.391304347826087, 0.5217391304347826, 0.4888888888888889, 0.5111111111111111, 0.26666666666666666, 0.35555555555555557, 0.4000000000000001, 0.4444444444444444]","[0.37466577540106955, 0.354180602006689, 0.4263888888888889, 0.5221185064935066, 0.6035067873303167, 0.4814616755793226, 0.24956293706293708, 0.41698717948717945, 0.4245448179271709, 0.4469696969696969]","[0.3680555555555555, 0.44166666666666665, 0.39924242424242423, 0.5113636363636364, 0.4743506493506493, 0.49090909090909096, 0.2515151515151515, 0.3502525252525252, 0.3891414141414141, 0.4593434343434344]","[0.3645137748586024, 0.3878198460578323, 0.39199074074074075, 0.5122907508024247, 0.44061583577712604, 0.47549818840579705, 0.24974120082815734, 0.3525084262380088, 0.37284090909090906, 0.43761904761904763]","[0.3766275284817484, 0.37735931365420966, 0.4365942028985508, 0.5260269621682665, 0.5920563097033684, 0.4951475539710834, 0.27012432012432014, 0.41635327635327635, 0.4150015561780268, 0.4657239057239057]","[0.3695652173913043, 0.4782608695652174, 0.391304347826087, 0.5217391304347826, 0.4888888888888889, 0.5111111111111111, 0.26666666666666666, 0.35555555555555557, 0.4, 0.4444444444444444]","[0.36642155112919733, 0.41597398721068, 0.39259259259259255, 0.5199259775865953, 0.45253068317584444, 0.4934500805152979, 0.2674718196457327, 0.35754040273096527, 0.3797070707070707, 0.4376719576719577]","[array([[5, 1, 2, 4],
       [3, 2, 2, 2],
       [3, 1, 5, 1],
       [6, 2, 2, 5]]), array([[ 4,  0,  2,  6],
       [ 2,  0,  3,  4],
       [ 1,  0,  7,  2],
       [ 3,  0,  1, 11]]), array([[4, 1, 4, 2],
       [4, 3, 2, 1],
       [3, 0, 6, 1],
       [5, 2, 3, 5]]), array([[6, 0, 3, 2],
       [1, 4, 1, 4],
       [2, 2, 5, 1],
       [3, 1, 2, 9]]), array([[5, 0, 3, 3],
       [3, 1, 1, 5],
       [3, 0, 7, 0],
       [2, 0, 3, 9]]), array([[ 4,  1,  3,  3],
       [ 4,  2,  1,  3],
       [ 2,  1,  6,  0],
       [ 2,  1,  1, 11]]), array([[3, 4, 2, 2],
       [3, 0, 3, 3],
       [3, 0, 4, 3],
       [3, 5, 2, 5]]), array([[6, 2, 0, 3],
       [4, 2, 0, 3],
       [3, 2, 3, 2],
       [5, 4, 1, 5]]), array([[6, 1, 1, 3],
       [4, 1, 0, 4],
       [1, 0, 5, 4],
       [3, 0, 6, 6]]), array([[2, 3, 4, 2],
       [2, 5, 2, 0],
       [1, 1, 7, 1],
       [5, 2, 2, 6]])]"
