reg_alpha value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1e-05,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.7391304347826086, 0.8043478260869565, 0.782608695652174, 0.8478260869565217, 0.7777777777777778, 0.8222222222222222, 0.7111111111111111, 0.8222222222222222, 0.8, 0.8]","[0.7391304347826086, 0.8043478260869565, 0.782608695652174, 0.8478260869565217, 0.7777777777777778, 0.8222222222222222, 0.7111111111111111, 0.8222222222222222, 0.8, 0.8]","[0.7391304347826086, 0.8043478260869565, 0.782608695652174, 0.8478260869565217, 0.7777777777777778, 0.8222222222222222, 0.7111111111111111, 0.8222222222222222, 0.8, 0.8]","[0.7391304347826086, 0.8043478260869565, 0.782608695652174, 0.8478260869565217, 0.7777777777777778, 0.8222222222222222, 0.7111111111111111, 0.8222222222222222, 0.8, 0.8]","[0.7450674325674326, 0.8092171717171717, 0.7929621848739495, 0.8485576923076923, 0.7749999999999999, 0.8202110389610391, 0.7281746031746033, 0.8471593765711413, 0.8277777777777777, 0.8311237373737375]","[0.7458333333333332, 0.8055555555555556, 0.7712121212121212, 0.8356060606060607, 0.7711038961038962, 0.8156565656565656, 0.6974747474747475, 0.8083333333333332, 0.7916666666666665, 0.7957070707070707]","[0.7381941907197662, 0.8056765335498635, 0.7752477621483377, 0.8376485568760611, 0.7723727422003284, 0.8161486483648931, 0.696969696969697, 0.8165021929824562, 0.795748987854251, 0.8019404572036151]","[0.7507655388090172, 0.8073232323232323, 0.7889568871026671, 0.8497073578595318, 0.7777777777777778, 0.8294733044733046, 0.7335978835978837, 0.83457907379476, 0.8187654320987655, 0.8250841750841752]","[0.7391304347826086, 0.8043478260869565, 0.782608695652174, 0.8478260869565217, 0.7777777777777778, 0.8222222222222222, 0.7111111111111111, 0.8222222222222222, 0.8, 0.8]","[0.7382289399691825, 0.8042403099033638, 0.7794569387301233, 0.8446827095789966, 0.7770479839445356, 0.8241729742038412, 0.7070707070707071, 0.8186500974658868, 0.797246963562753, 0.8013137220154763]","[array([[ 9,  2,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  5, 10]]), array([[10,  1,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  1, 13]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  0, 14]]), array([[ 8,  2,  1,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 0,  7,  0,  2],
       [ 1,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[11,  0,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  2, 12]]), array([[ 8,  2,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]])]"
0.01,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7111111111111111, 0.8444444444444444, 0.7555555555555555, 0.8444444444444444, 0.8, 0.8222222222222222]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7111111111111111, 0.8444444444444444, 0.7555555555555555, 0.8444444444444444, 0.8, 0.8222222222222222]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7111111111111111, 0.8444444444444444, 0.7555555555555555, 0.8444444444444444, 0.8, 0.8222222222222222]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7111111111111111, 0.8444444444444444, 0.7555555555555555, 0.8444444444444444, 0.8, 0.8222222222222222]","[0.8063325563325564, 0.7749554367201427, 0.7974861395914028, 0.8031045751633987, 0.7161931818181818, 0.8479166666666667, 0.7632440476190476, 0.8437500000000001, 0.7994658119658119, 0.8201500297088533]","[0.8111111111111111, 0.7638888888888888, 0.7628787878787879, 0.7901515151515153, 0.7032467532467532, 0.8406565656565657, 0.7474747474747475, 0.8383838383838383, 0.787878787878788, 0.8045454545454547]","[0.8039164941338854, 0.7621867167919799, 0.7711089220377145, 0.7947525062656642, 0.7068181818181818, 0.841380188439012, 0.7430107526881721, 0.8399403239556692, 0.7911635706914345, 0.8102923585702224]","[0.8157494679233809, 0.7734377018264488, 0.7913443027859504, 0.8052571753339016, 0.7138888888888889, 0.8505555555555555, 0.7748015873015873, 0.8453703703703704, 0.805650522317189, 0.8220406681190996]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7111111111111111, 0.8444444444444444, 0.7555555555555555, 0.8444444444444444, 0.8, 0.8222222222222222]","[0.8053605184985146, 0.7600277868584504, 0.7778301251850854, 0.8027609785332896, 0.7096296296296296, 0.8449367625838214, 0.7536439665471923, 0.8439329354930377, 0.8005331957344342, 0.8199776401788786]","[array([[10,  2,  0,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 8,  2,  0,  2],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 8,  2,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  0, 14]]), array([[ 8,  3,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  2, 11]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  1, 13]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]])]"
0.1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.782608695652174, 0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.7555555555555555, 0.7777777777777778, 0.6888888888888889, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.782608695652174, 0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.7555555555555555, 0.7777777777777778, 0.6888888888888889, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.782608695652174, 0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.7555555555555555, 0.7777777777777778, 0.6888888888888889, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.782608695652174, 0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.7555555555555555, 0.7777777777777778, 0.6888888888888889, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.8115384615384615, 0.795138888888889, 0.8353383458646616, 0.7852092760180995, 0.7555555555555555, 0.7802350427350427, 0.6971288515406162, 0.8312257595345831, 0.7753010878010879, 0.8599227569815804]","[0.7791666666666667, 0.7694444444444445, 0.793939393939394, 0.7628787878787879, 0.7483766233766235, 0.7752525252525252, 0.6696969696969697, 0.8022727272727272, 0.7823232323232323, 0.8373737373737373]","[0.7851515151515152, 0.7778520499108734, 0.8057422969187675, 0.767361111111111, 0.7479252598581092, 0.7706966692092551, 0.672452731092437, 0.8090277777777778, 0.7770013802622497, 0.8398026315789473]","[0.8004459308807135, 0.7871376811594203, 0.8224910101340307, 0.7873549085185914, 0.76, 0.7867521367521367, 0.7083411142234671, 0.8284170078287725, 0.7825563325563326, 0.8619396580180895]","[0.782608695652174, 0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.7555555555555555, 0.7777777777777778, 0.6888888888888889, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.7833201581027668, 0.7803611563202356, 0.8044696139325294, 0.778683574879227, 0.7539412271535683, 0.7756420035596238, 0.6886484593837535, 0.8182098765432099, 0.7780768345985738, 0.8446491228070175]","[array([[11,  0,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 0,  8,  0,  2],
       [ 0,  0,  6,  4],
       [ 0,  1,  1, 13]]), array([[ 9,  1,  1,  0],
       [ 3,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  1,  0, 14]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 6,  4,  0,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  5,  0,  0],
       [ 2,  6,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 11]]), array([[ 8,  3,  0,  0],
       [ 0,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]])]"
1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.717391304347826, 0.7608695652173914, 0.7608695652173914, 0.782608695652174, 0.7555555555555555, 0.8444444444444444, 0.7333333333333333, 0.8666666666666667, 0.8222222222222222, 0.7555555555555555]","[0.717391304347826, 0.7608695652173914, 0.7608695652173914, 0.782608695652174, 0.7555555555555555, 0.8444444444444444, 0.7333333333333333, 0.8666666666666667, 0.8222222222222222, 0.7555555555555555]","[0.717391304347826, 0.7608695652173914, 0.7608695652173914, 0.782608695652174, 0.7555555555555555, 0.8444444444444444, 0.7333333333333333, 0.8666666666666667, 0.8222222222222222, 0.7555555555555555]","[0.717391304347826, 0.7608695652173914, 0.7608695652173914, 0.782608695652174, 0.7555555555555555, 0.8444444444444444, 0.7333333333333333, 0.8666666666666667, 0.8222222222222222, 0.7555555555555555]","[0.7309981684981686, 0.770788770053476, 0.7752525252525253, 0.7904876373626373, 0.7555555555555555, 0.8416666666666667, 0.7635416666666667, 0.8624999999999999, 0.8225694444444445, 0.7960526315789473]","[0.7166666666666667, 0.7597222222222222, 0.7462121212121212, 0.7712121212121212, 0.7483766233766235, 0.8484848484848485, 0.7275252525252526, 0.8638888888888888, 0.8184343434343434, 0.7502525252525253]","[0.7190047021943574, 0.7587121212121212, 0.7482413419913421, 0.7736480075901329, 0.7479252598581092, 0.8412793347003873, 0.7178473539953616, 0.862229849987287, 0.8186999757458162, 0.7531733746130032]","[0.7281016085363912, 0.7702976052080912, 0.7704216073781293, 0.7907459388437649, 0.76, 0.8570370370370369, 0.7756481481481482, 0.8635802469135803, 0.8236728395061729, 0.7880701754385964]","[0.717391304347826, 0.7608695652173914, 0.7608695652173914, 0.782608695652174, 0.7555555555555555, 0.8444444444444444, 0.7333333333333333, 0.8666666666666667, 0.8222222222222222, 0.7555555555555555]","[0.7186622597792013, 0.7594532279314888, 0.7540702051571617, 0.7802058411022194, 0.7539412271535683, 0.8468570415938838, 0.7295335816524938, 0.864225781845919, 0.8212574446869862, 0.7514275885792914]","[array([[10,  1,  0,  1],
       [ 2,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  0,  5, 10]]), array([[ 9,  2,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  1,  1, 13]]), array([[ 9,  1,  1,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  1, 13]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  0],
       [ 0,  1,  1, 13]]), array([[ 5,  6,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[11,  0,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  1,  7,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 6,  2,  1,  2],
       [ 0,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]])]"
