metric value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
euclidean,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6521739130434783, 0.8043478260869565, 0.8478260869565217, 0.8043478260869565, 0.8, 0.8, 0.6666666666666666, 0.7555555555555555, 0.7111111111111111, 0.7333333333333333]","[0.6521739130434783, 0.8043478260869565, 0.8478260869565217, 0.8043478260869565, 0.8, 0.8, 0.6666666666666666, 0.7555555555555555, 0.7111111111111111, 0.7333333333333333]","[0.6521739130434783, 0.8043478260869565, 0.8478260869565217, 0.8043478260869565, 0.8, 0.8, 0.6666666666666666, 0.7555555555555555, 0.7111111111111111, 0.7333333333333333]","[0.6521739130434783, 0.8043478260869565, 0.8478260869565217, 0.8043478260869565, 0.8, 0.8, 0.6666666666666666, 0.7555555555555555, 0.7111111111111111, 0.7333333333333333]","[0.6766483516483517, 0.8320494864612511, 0.8462121212121213, 0.8198717948717948, 0.8062499999999999, 0.7977369852369852, 0.6784945038621509, 0.8074959150326797, 0.7701563142739614, 0.7392857142857143]","[0.6444444444444444, 0.7875, 0.8462121212121213, 0.8083333333333333, 0.7938311688311689, 0.8078282828282828, 0.6563131313131313, 0.725, 0.7111111111111111, 0.7212121212121212]","[0.6417124542124543, 0.798873987854251, 0.8452380952380952, 0.8097222222222222, 0.7969931700816258, 0.7962475633528265, 0.661641081871345, 0.7160392300194932, 0.6972646918299092, 0.7267005610098176]","[0.67730530339226, 0.8190638574270288, 0.8496047430830039, 0.8110367892976589, 0.8044444444444445, 0.8118837952171286, 0.6821004159239453, 0.7957970225127088, 0.7676493441199324, 0.7380952380952381]","[0.6521739130434783, 0.8043478260869565, 0.8478260869565217, 0.8043478260869565, 0.8, 0.8, 0.6666666666666666, 0.7555555555555555, 0.7111111111111111, 0.7333333333333333]","[0.6489090619525403, 0.8023862436190811, 0.8478260869565217, 0.803743961352657, 0.7993928961445204, 0.7990513320337881, 0.6685428849902534, 0.733752978124323, 0.7004990178903223, 0.7327021972884527]","[array([[10,  1,  1,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  6,  9]]), array([[11,  0,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]]), array([[ 9,  1,  0,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 12]]), array([[10,  1,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[ 7,  3,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 11]]), array([[11,  0,  0,  0],
       [ 5,  3,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 1,  0,  8,  1],
       [ 1,  0,  5,  9]]), array([[ 9,  1,  1,  0],
       [ 2,  6,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  3, 12]])]"
manhattan,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6739130434782609, 0.8043478260869565, 0.8043478260869565, 0.717391304347826, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111, 0.7333333333333333]","[0.6739130434782609, 0.8043478260869565, 0.8043478260869565, 0.717391304347826, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111, 0.7333333333333333]","[0.6739130434782609, 0.8043478260869565, 0.8043478260869565, 0.717391304347826, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111, 0.7333333333333333]","[0.6739130434782609, 0.8043478260869565, 0.8043478260869565, 0.717391304347826, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111, 0.7333333333333333]","[0.695054945054945, 0.8125901875901875, 0.8082386363636364, 0.7194805194805195, 0.7861721611721612, 0.7317765567765567, 0.703125, 0.6825980392156862, 0.7777777777777778, 0.7423160173160173]","[0.675, 0.8138888888888889, 0.7962121212121213, 0.7234848484848485, 0.775974025974026, 0.7300505050505051, 0.6840909090909091, 0.6439393939393939, 0.7, 0.7272727272727273]","[0.6786490683229813, 0.8110868808020233, 0.7991435088209282, 0.7200328407224958, 0.7786654135338346, 0.720005613581465, 0.6873874569120748, 0.637462044534413, 0.6816585394171601, 0.7310817805383023]","[0.6944577161968467, 0.8122059100319968, 0.8089179841897234, 0.7206662902315076, 0.7840455840455841, 0.7437444037444036, 0.7060185185185186, 0.6767973856209151, 0.7753086419753086, 0.7407888407888408]","[0.6739130434782609, 0.8043478260869565, 0.8043478260869565, 0.717391304347826, 0.7777777777777778, 0.7333333333333333, 0.6888888888888889, 0.6666666666666666, 0.7111111111111111, 0.7333333333333333]","[0.6784836618957604, 0.8062352223097937, 0.8038580556112115, 0.7176411794102948, 0.7786549707602338, 0.7280263252399474, 0.6914235735967486, 0.6498594242015294, 0.6939703548898951, 0.7339889579020014]","[array([[10,  1,  1,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  6,  9]]), array([[10,  1,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  4, 10]]), array([[ 9,  1,  0,  1],
       [ 2,  8,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  0,  2, 11]]), array([[10,  1,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  3, 11]]), array([[ 7,  3,  1,  0],
       [ 0,  6,  0,  3],
       [ 1,  0,  7,  2],
       [ 0,  0,  4, 11]]), array([[10,  0,  0,  1],
       [ 5,  3,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  3, 11]]), array([[11,  0,  0,  0],
       [ 5,  3,  0,  1],
       [ 1,  0,  8,  1],
       [ 1,  0,  4, 10]]), array([[10,  0,  1,  0],
       [ 2,  6,  0,  1],
       [ 0,  1,  6,  3],
       [ 0,  0,  4, 11]])]"
minkowski,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6304347826086957, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8222222222222222, 0.6444444444444445, 0.7333333333333333, 0.7333333333333333, 0.8]","[0.6304347826086957, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8222222222222222, 0.6444444444444445, 0.7333333333333333, 0.7333333333333333, 0.8]","[0.6304347826086957, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8222222222222222, 0.6444444444444445, 0.7333333333333333, 0.7333333333333333, 0.8]","[0.6304347826086957, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8222222222222222, 0.6444444444444445, 0.7333333333333333, 0.7333333333333333, 0.8]","[0.6546703296703297, 0.8097184065934067, 0.8212121212121212, 0.7628787878787879, 0.8250811688311689, 0.8261634199134199, 0.6604166666666667, 0.7828431372549018, 0.770995670995671, 0.8130952380952381]","[0.6194444444444445, 0.7916666666666666, 0.8212121212121212, 0.7628787878787879, 0.8188311688311688, 0.8305555555555555, 0.6313131313131314, 0.7022727272727273, 0.7305555555555555, 0.7944444444444445]","[0.6207720315666343, 0.7971774193548388, 0.8212121212121212, 0.7628787878787879, 0.8186680469289165, 0.8181481481481482, 0.639766081871345, 0.6954326923076923, 0.7291903498800051, 0.7966447368421052]","[0.6528189202102246, 0.8072294553272815, 0.8260869565217391, 0.7608695652173914, 0.8262626262626263, 0.8375180375180374, 0.6620370370370371, 0.7734204793028321, 0.7587686387686388, 0.8068783068783069]","[0.6304347826086957, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8222222222222222, 0.6444444444444445, 0.7333333333333333, 0.7333333333333333, 0.8]","[0.6282904892513131, 0.8028401122019637, 0.8260869565217391, 0.7608695652173914, 0.8212867111417836, 0.8195555555555555, 0.6467836257309941, 0.7144230769230769, 0.7277279553141622, 0.7971286549707602]","[array([[10,  1,  1,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  6,  9]]), array([[10,  1,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]]), array([[ 9,  1,  0,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 12]]), array([[11,  0,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[ 7,  3,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  6,  4],
       [ 0,  1,  3, 11]]), array([[10,  0,  1,  0],
       [ 5,  3,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  4, 10]]), array([[11,  0,  0,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  3, 12]])]"
