min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.9059080962800875, 0.9059080962800875, 0.8973799126637555, 0.9039301310043668, 0.9, 0.8845315904139434, 0.9082969432314411, 0.9104803493449781, 0.8995633187772926, 0.8995633187772926]","[0.9059080962800875, 0.9059080962800875, 0.8973799126637555, 0.9039301310043668, 0.9, 0.8845315904139434, 0.9082969432314411, 0.9104803493449781, 0.8995633187772926, 0.8995633187772926]","[0.9059080962800875, 0.9059080962800875, 0.8973799126637555, 0.9039301310043668, 0.9, 0.8845315904139434, 0.9082969432314411, 0.9104803493449781, 0.8995633187772926, 0.8995633187772926]","[0.9059080962800875, 0.9059080962800875, 0.8973799126637555, 0.9039301310043668, 0.9, 0.8845315904139434, 0.9082969432314411, 0.9104803493449781, 0.8995633187772926, 0.8995633187772926]","[0.9024692603977631, 0.9046889735505306, 0.8966439401402979, 0.9027395862761716, 0.8973170581183291, 0.8816551710725226, 0.9084371316269337, 0.9058710628109237, 0.898247411359573, 0.8966907437385413]","[0.9052519704846553, 0.9014787019956398, 0.8939545514169059, 0.9013802939911633, 0.8945575456422047, 0.8865121586785545, 0.9017300166206458, 0.9120276357670984, 0.8962697774892365, 0.9033667600367282]","[0.903700018886586, 0.9029340553862037, 0.8945457092831807, 0.9008502841333663, 0.8954345617364954, 0.8828802248308136, 0.9042988736942907, 0.9081587453042292, 0.896251491535536, 0.8989362333556071]","[0.9064988516107313, 0.9060326818008954, 0.8992267989574124, 0.9065680929777213, 0.9008409032229027, 0.8876667657788379, 0.9092154681857186, 0.9129598410807132, 0.9009402903374695, 0.9018715425303705]","[0.9059080962800875, 0.9059080962800875, 0.8973799126637555, 0.9039301310043668, 0.9, 0.8845315904139434, 0.9082969432314411, 0.9104803493449781, 0.8995633187772926, 0.8995633187772926]","[0.9060574727970789, 0.9058218673643275, 0.8976180312561567, 0.9040480984667094, 0.8999897985757895, 0.8848990197217788, 0.908036390585972, 0.9109533781703852, 0.8993367559948819, 0.8996273362062394]","[array([[ 89,   6,   3,   2],
       [  7, 122,   1,   4],
       [  1,   1,  81,   6],
       [  3,   1,   8, 122]]), array([[ 89,   6,   3,   2],
       [  8, 124,   0,   2],
       [  1,   0,  77,  11],
       [  1,   3,   6, 124]]), array([[ 91,   7,   2,   1],
       [ 11, 120,   1,   2],
       [  2,   0,  76,  11],
       [  5,   1,   4, 124]]), array([[ 94,   3,   3,   1],
       [ 14, 118,   0,   2],
       [  2,   0,  76,  11],
       [  1,   2,   5, 126]]), array([[ 90,   9,   1,   1],
       [  8, 122,   1,   4],
       [  8,   0,  75,   6],
       [  1,   1,   6, 127]]), array([[ 92,   5,   3,   1],
       [ 15, 113,   3,   3],
       [  3,   0,  80,   7],
       [  3,   4,   6, 121]]), array([[ 90,   6,   2,   3],
       [  9, 123,   1,   1],
       [  3,   0,  75,  11],
       [  1,   2,   3, 128]]), array([[ 93,   5,   2,   1],
       [ 12, 119,   2,   1],
       [  2,   1,  82,   4],
       [  2,   1,   8, 123]]), array([[ 84,  14,   2,   1],
       [  3, 126,   1,   4],
       [  2,   1,  81,   5],
       [  2,   0,  11, 121]]), array([[ 91,   8,   1,   1],
       [  9, 122,   0,   3],
       [  2,   1,  84,   2],
       [  3,   4,  12, 115]])]","[0.6956521739130435, 0.6086956521739131, 0.5217391304347826, 0.6956521739130435, 0.7555555555555555, 0.7111111111111111, 0.5555555555555556, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222]","[0.6956521739130435, 0.6086956521739131, 0.5217391304347826, 0.6956521739130435, 0.7555555555555555, 0.7111111111111111, 0.5555555555555556, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222]","[0.6956521739130435, 0.6086956521739131, 0.5217391304347826, 0.6956521739130435, 0.7555555555555555, 0.7111111111111111, 0.5555555555555556, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222]","[0.6956521739130435, 0.6086956521739131, 0.5217391304347826, 0.6956521739130435, 0.7555555555555555, 0.7111111111111111, 0.5555555555555556, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222]","[0.7131633072809543, 0.6178571428571429, 0.5006535947712418, 0.7263471177944862, 0.766983016983017, 0.7064393939393939, 0.5267952635599694, 0.6974264705882353, 0.79585326953748, 0.6135416666666667]","[0.6819444444444444, 0.5694444444444444, 0.5015151515151515, 0.6818181818181819, 0.7558441558441559, 0.7146464646464646, 0.5265151515151515, 0.6896464646464646, 0.7484848484848485, 0.6113636363636363]","[0.6777504105090312, 0.5643503555268261, 0.49988251879699247, 0.6935208866155158, 0.7521319638966697, 0.7056517556517556, 0.5208333333333333, 0.6918504901960785, 0.7565730837789661, 0.6119431643625193]","[0.7144957344445836, 0.6218944099378882, 0.5122051719238421, 0.7147488285932222, 0.766011766011766, 0.7277777777777777, 0.5501570325099737, 0.7065686274509804, 0.7964912280701755, 0.6202777777777778]","[0.6956521739130435, 0.6086956521739131, 0.5217391304347826, 0.6956521739130435, 0.7555555555555555, 0.7111111111111111, 0.5555555555555556, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222]","[0.6875490826015563, 0.5880104550181277, 0.5156198921216084, 0.6949108565921643, 0.7521831448628834, 0.7141446208112876, 0.5470370370370371, 0.7069989106753812, 0.7718954248366013, 0.6206861239119305]","[array([[11,  1,  0,  0],
       [ 4,  4,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  0,  4, 10]]), array([[ 8,  3,  0,  1],
       [ 5,  4,  0,  0],
       [ 1,  0,  3,  6],
       [ 0,  1,  1, 13]]), array([[ 3,  5,  2,  1],
       [ 4,  5,  0,  1],
       [ 1,  0,  5,  4],
       [ 2,  0,  2, 11]]), array([[ 8,  1,  0,  2],
       [ 3,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  2, 12]]), array([[10,  0,  1,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[ 3,  7,  1,  0],
       [ 4,  3,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 7,  3,  1,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[ 6,  3,  1,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  4, 11]])]"
10,"[0.8293216630196937, 0.838074398249453, 0.8558951965065502, 0.8580786026200873, 0.8434782608695652, 0.8300653594771242, 0.8187772925764192, 0.8449781659388647, 0.834061135371179, 0.8449781659388647]","[0.8293216630196937, 0.838074398249453, 0.8558951965065502, 0.8580786026200873, 0.8434782608695652, 0.8300653594771242, 0.8187772925764192, 0.8449781659388647, 0.834061135371179, 0.8449781659388647]","[0.8293216630196937, 0.838074398249453, 0.8558951965065502, 0.8580786026200873, 0.8434782608695652, 0.8300653594771242, 0.8187772925764192, 0.8449781659388647, 0.834061135371179, 0.8449781659388647]","[0.8293216630196937, 0.838074398249453, 0.8558951965065502, 0.8580786026200873, 0.8434782608695652, 0.8300653594771242, 0.8187772925764192, 0.8449781659388647, 0.834061135371179, 0.8449781659388647]","[0.8450969810467659, 0.8352984260311846, 0.8573061846689896, 0.853325674198926, 0.8399092428936898, 0.8280339694285141, 0.8135845829144464, 0.8422868944049805, 0.8438771229528823, 0.8459188577408475]","[0.8097019117893678, 0.8291023813516687, 0.8486956694998697, 0.8555537613965992, 0.846743138733349, 0.8204000623942991, 0.8220295784399838, 0.838366087573037, 0.8238715893222728, 0.8356519493975223]","[0.8178847503847504, 0.8314594308939819, 0.8523000165326182, 0.8538471453756477, 0.8417299309439248, 0.8223648334557343, 0.816275771813272, 0.8400941836250412, 0.8273571355452407, 0.8391915271319832]","[0.8387689399778557, 0.8380171562356727, 0.856100128569907, 0.8589683857556866, 0.8474253090255816, 0.831809592727153, 0.8212168469049413, 0.8447107862597203, 0.8430503478609396, 0.8456109460313845]","[0.8293216630196937, 0.838074398249453, 0.8558951965065502, 0.8580786026200873, 0.8434782608695652, 0.8300653594771242, 0.8187772925764192, 0.8449781659388647, 0.834061135371179, 0.8449781659388647]","[0.8261358075362452, 0.8373169936471069, 0.8553569011899547, 0.8580379015879304, 0.8438645113634632, 0.8294311470428619, 0.818593261806763, 0.8446208395021563, 0.8330207901055325, 0.8437735805242992]","[array([[ 77,  21,   1,   1],
       [ 10, 120,   0,   4],
       [ 10,   0,  57,  22],
       [  3,   5,   1, 125]]), array([[ 75,  23,   2,   0],
       [ 11, 118,   2,   3],
       [  5,   0,  71,  13],
       [  0,   3,  12, 119]]), array([[ 78,  17,   2,   4],
       [ 12, 119,   0,   3],
       [  3,   0,  74,  12],
       [  3,   4,   6, 121]]), array([[ 80,  13,   7,   1],
       [ 13, 117,   0,   4],
       [  2,   0,  78,   9],
       [  0,   4,  12, 118]]), array([[ 89,   7,   4,   1],
       [ 22, 108,   0,   5],
       [  3,   0,  76,  10],
       [  0,   6,  14, 115]]), array([[ 84,  16,   0,   1],
       [ 13, 117,   0,   4],
       [ 12,   0,  64,  14],
       [  2,   4,  12, 116]]), array([[ 77,  13,   3,   8],
       [ 17, 115,   0,   2],
       [  0,   1,  80,   8],
       [  9,   3,  19, 103]]), array([[ 81,  13,   6,   1],
       [ 13, 116,   0,   5],
       [  3,   0,  71,  15],
       [  2,   5,   8, 119]]), array([[ 88,  10,   2,   1],
       [ 21, 110,   0,   3],
       [  6,   0,  61,  22],
       [  3,   5,   3, 123]]), array([[ 75,  18,   7,   1],
       [  9, 120,   0,   5],
       [  1,   1,  72,  15],
       [  2,   5,   7, 120]])]","[0.6521739130434783, 0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.8, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777]","[0.6521739130434783, 0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.8, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777]","[0.6521739130434783, 0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.8, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777]","[0.6521739130434783, 0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.8, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777]","[0.6564338235294118, 0.6623015873015873, 0.599859943977591, 0.6506535947712418, 0.6924825174825175, 0.7932692307692308, 0.5686431623931624, 0.7186147186147186, 0.7265512265512266, 0.5785353535353536]","[0.6333333333333333, 0.6222222222222222, 0.5674242424242424, 0.646969696969697, 0.6948051948051949, 0.7962121212121211, 0.5664141414141414, 0.7090909090909091, 0.647979797979798, 0.5686868686868687]","[0.6263037361774522, 0.6230380730380731, 0.5711962669683258, 0.646875, 0.6880039525691699, 0.7909539309795065, 0.5615306381896771, 0.7059318676965736, 0.6491702741702742, 0.559313725490196]","[0.6548113810741688, 0.667184265010352, 0.6020947509438558, 0.6481955100880932, 0.7024087024087023, 0.8076923076923077, 0.5835470085470085, 0.7380952380952381, 0.726984126984127, 0.5828282828282829]","[0.6521739130434783, 0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6888888888888889, 0.8, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777]","[0.6363905333860584, 0.6420897942637073, 0.5831263525477081, 0.6480978260869565, 0.6897004830917874, 0.8000132859467897, 0.5750317823544369, 0.716485112563544, 0.6714285714285715, 0.5661437908496733]","[array([[10,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 3,  0,  3,  4],
       [ 2,  0,  2, 11]]), array([[ 8,  3,  0,  1],
       [ 4,  5,  0,  0],
       [ 2,  0,  4,  4],
       [ 0,  1,  1, 13]]), array([[ 7,  3,  0,  1],
       [ 5,  4,  0,  1],
       [ 1,  0,  5,  4],
       [ 2,  0,  2, 11]]), array([[ 5,  3,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  2, 11]]), array([[7, 2, 2, 0],
       [3, 7, 0, 0],
       [0, 0, 8, 2],
       [1, 1, 3, 9]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 2,  0,  6,  1],
       [ 0,  1,  2, 12]]), array([[ 5,  4,  1,  1],
       [ 3,  4,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[ 7,  2,  2,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  0,  4, 11]]), array([[ 7,  4,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  4,  6],
       [ 0,  0,  0, 15]]), array([[ 4,  3,  3,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  4,  6],
       [ 0,  1,  3, 11]])]"
15,"[0.7899343544857768, 0.7833698030634574, 0.8231441048034934, 0.8100436681222707, 0.8195652173913044, 0.803921568627451, 0.8165938864628821, 0.7947598253275109, 0.8187772925764192, 0.8165938864628821]","[0.7899343544857768, 0.7833698030634574, 0.8231441048034934, 0.8100436681222707, 0.8195652173913044, 0.803921568627451, 0.8165938864628821, 0.7947598253275109, 0.8187772925764192, 0.8165938864628821]","[0.7899343544857768, 0.7833698030634574, 0.8231441048034934, 0.8100436681222707, 0.8195652173913044, 0.803921568627451, 0.8165938864628821, 0.7947598253275109, 0.8187772925764192, 0.8165938864628821]","[0.7899343544857768, 0.7833698030634574, 0.8231441048034934, 0.8100436681222707, 0.8195652173913044, 0.803921568627451, 0.8165938864628821, 0.7947598253275109, 0.8187772925764192, 0.8165938864628821]","[0.7879724367224367, 0.7785204175470235, 0.8221877628259041, 0.8085872603734543, 0.8148432306539267, 0.8022327048120822, 0.8186667108940284, 0.7919250048197417, 0.8205661602339899, 0.8125453796626706]","[0.7937502096260272, 0.7789963105819218, 0.811784884676628, 0.7949309520923582, 0.8210077749347968, 0.7970818350491765, 0.8027925507627066, 0.7833662370094128, 0.8059352807660441, 0.8116161461022842]","[0.7867102474245331, 0.7782992021431583, 0.8143945353544613, 0.7985947960085892, 0.8168131435666299, 0.7979460084777388, 0.8070775715609229, 0.7863221822981795, 0.8102440382349945, 0.8119429590017826]","[0.8020858338801445, 0.784727083454131, 0.8231877053151306, 0.8106709675776975, 0.823112913252243, 0.805753752708244, 0.8195322876821377, 0.7949261969165439, 0.8215192787709041, 0.8170384287458791]","[0.7899343544857768, 0.7833698030634574, 0.8231441048034934, 0.8100436681222707, 0.8195652173913044, 0.803921568627451, 0.8165938864628821, 0.7947598253275109, 0.8187772925764192, 0.8165938864628821]","[0.7918565081428475, 0.7835175867079776, 0.8207187464428004, 0.8073510487905909, 0.8202498838751826, 0.8029585225914211, 0.8150306994389142, 0.7935019476505742, 0.8176223976356888, 0.816670266756961]","[array([[ 81,   9,  10,   0],
       [ 34,  97,   1,   2],
       [  2,   0,  73,  14],
       [  3,   5,  16, 110]]), array([[ 74,  18,   3,   5],
       [ 26, 104,   0,   4],
       [  1,   0,  68,  20],
       [  1,   2,  19, 112]]), array([[ 68,  24,   7,   2],
       [ 10, 117,   1,   6],
       [  2,   0,  71,  16],
       [  2,   2,   9, 121]]), array([[ 68,  25,   7,   1],
       [ 10, 119,   1,   4],
       [  2,   0,  65,  22],
       [  1,   2,  12, 119]]), array([[ 85,  10,   4,   2],
       [ 22, 109,   0,   4],
       [  2,   0,  73,  14],
       [  2,   5,  18, 110]]), array([[ 72,  17,   9,   3],
       [ 16, 106,   0,  12],
       [  1,   0,  71,  18],
       [  3,   0,  11, 120]]), array([[ 81,  16,   1,   3],
       [ 13, 117,   0,   4],
       [  7,   0,  59,  23],
       [  6,   2,   9, 117]]), array([[ 72,  20,   6,   3],
       [ 15, 111,   1,   7],
       [  2,   0,  64,  23],
       [  2,   2,  13, 117]]), array([[ 80,  15,   3,   3],
       [ 14, 116,   0,   4],
       [  6,   0,  61,  22],
       [  6,   3,   7, 118]]), array([[ 80,  14,   7,   0],
       [ 14, 112,   0,   8],
       [  3,   0,  69,  17],
       [  6,   4,  11, 113]])]","[0.6086956521739131, 0.6739130434782609, 0.5, 0.717391304347826, 0.6888888888888889, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6086956521739131, 0.6739130434782609, 0.5, 0.717391304347826, 0.6888888888888889, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6086956521739131, 0.6739130434782609, 0.5, 0.717391304347826, 0.6888888888888889, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6086956521739131, 0.6739130434782609, 0.5, 0.717391304347826, 0.6888888888888889, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6265082956259427, 0.6918859649122806, 0.4495192307692308, 0.7279970760233918, 0.7113095238095237, 0.7226190476190476, 0.6577205882352941, 0.645909645909646, 0.7626488095238095, 0.6409722222222223]","[0.5875, 0.6569444444444444, 0.4893939393939394, 0.703030303030303, 0.6925324675324674, 0.7262626262626262, 0.6507575757575758, 0.6525252525252525, 0.7151515151515152, 0.6345959595959596]","[0.5793904371490578, 0.6502673796791444, 0.4554932211313698, 0.70828173374613, 0.6913656931303991, 0.7229148583602935, 0.6509502923976609, 0.6446984840912877, 0.7238440860215054, 0.6349206349206349]","[0.6318693029051086, 0.6937643020594966, 0.4642558528428094, 0.7237159928807526, 0.7116402116402116, 0.7368253968253968, 0.6652941176470588, 0.6693800027133361, 0.7660714285714285, 0.6381481481481482]","[0.6086956521739131, 0.6739130434782609, 0.5, 0.717391304347826, 0.6888888888888889, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.5966436112613024, 0.6617453305432844, 0.4691058397869789, 0.7127473414995287, 0.6903079665432608, 0.7336296763898752, 0.662735542560104, 0.6637847742795269, 0.7360143369175628, 0.638095238095238]","[array([[11,  1,  0,  0],
       [ 5,  3,  1,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  6,  9]]), array([[ 7,  4,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  1, 13]]), array([[ 1,  7,  2,  1],
       [ 2,  6,  0,  2],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 6,  2,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[8, 1, 1, 1],
       [4, 6, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[ 8,  2,  1,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 7,  3,  1,  0],
       [ 2,  6,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  1,  2, 12]]), array([[ 5,  4,  2,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  6,  3],
       [ 2,  0,  0, 13]]), array([[ 8,  1,  2,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  3,  7],
       [ 0,  1,  3, 11]])]"
20,"[0.7571115973741794, 0.7461706783369803, 0.7903930131004366, 0.7729257641921398, 0.7739130434782608, 0.7342047930283224, 0.759825327510917, 0.7663755458515283, 0.7620087336244541, 0.7641921397379913]","[0.7571115973741794, 0.7461706783369803, 0.7903930131004366, 0.7729257641921398, 0.7739130434782608, 0.7342047930283224, 0.759825327510917, 0.7663755458515283, 0.7620087336244541, 0.7641921397379913]","[0.7571115973741794, 0.7461706783369803, 0.7903930131004366, 0.7729257641921398, 0.7739130434782608, 0.7342047930283224, 0.759825327510917, 0.7663755458515283, 0.7620087336244541, 0.7641921397379913]","[0.7571115973741794, 0.7461706783369803, 0.7903930131004366, 0.7729257641921398, 0.7739130434782608, 0.7342047930283224, 0.759825327510917, 0.7663755458515283, 0.7620087336244541, 0.7641921397379913]","[0.7612355584082157, 0.745963438616687, 0.7908346528383642, 0.7670899318575377, 0.7911880866407288, 0.7291628335132746, 0.7555497251611935, 0.7730068894253121, 0.7702925781570438, 0.7792425380721865]","[0.7673100788193862, 0.7538667616971323, 0.7773124033852321, 0.7572787968047182, 0.7731268257911934, 0.7285618114050211, 0.7498580354429876, 0.7642649473734896, 0.7737400438014621, 0.75083103228988]","[0.7554055445575638, 0.7439620155860651, 0.7796734123177549, 0.7602366383616384, 0.7679000851017695, 0.7278000331419352, 0.7519226222698498, 0.7633825799314242, 0.7610620991955696, 0.7459030671845317]","[0.7783357818145727, 0.7610718915229275, 0.7916687747115155, 0.7708491754403949, 0.7990279645530711, 0.7399411827909503, 0.7594156496722668, 0.780194433048461, 0.7887256788034271, 0.7774283710546435]","[0.7571115973741794, 0.7461706783369803, 0.7903930131004366, 0.7729257641921398, 0.7739130434782608, 0.7342047930283224, 0.759825327510917, 0.7663755458515283, 0.7620087336244541, 0.7641921397379913]","[0.758917247273015, 0.7478994376244965, 0.7869089136738208, 0.7699923166353297, 0.7717824596424525, 0.7360668024504051, 0.7588346978948151, 0.7683261590130208, 0.7643928377579635, 0.7533561718726548]","[array([[ 76,   6,  10,   8],
       [ 40,  89,   1,   4],
       [  3,   0,  78,   8],
       [  1,   5,  25, 103]]), array([[ 71,  19,  10,   0],
       [ 28, 100,   0,   6],
       [  3,   0,  77,   9],
       [ 11,   4,  26,  93]]), array([[ 62,  29,   7,   3],
       [ 10, 114,   2,   8],
       [  2,   0,  68,  19],
       [  2,   2,  12, 118]]), array([[ 66,  26,   7,   2],
       [ 22, 108,   1,   3],
       [  2,   0,  60,  27],
       [  1,   2,  11, 120]]), array([[ 89,   5,   4,   3],
       [ 46,  84,   1,   4],
       [  2,   0,  61,  26],
       [  2,   3,   8, 122]]), array([[ 71,  21,   8,   1],
       [ 28, 101,   2,   3],
       [  6,   0,  62,  22],
       [ 11,   4,  16, 103]]), array([[ 66,  14,   7,  14],
       [ 23, 110,   0,   1],
       [  2,   0,  64,  23],
       [  1,  10,  15, 108]]), array([[ 82,  12,   4,   3],
       [ 35,  96,   0,   3],
       [  6,   0,  63,  20],
       [  8,   5,  11, 110]]), array([[ 82,  12,   6,   1],
       [ 30, 101,   1,   2],
       [  6,   0,  77,   6],
       [ 11,   5,  29,  89]]), array([[ 46,  38,   6,  11],
       [  5, 122,   0,   7],
       [  1,   1,  74,  13],
       [  1,   4,  21, 108]])]","[0.5869565217391305, 0.6304347826086957, 0.5869565217391305, 0.6956521739130435, 0.6222222222222222, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6888888888888889, 0.6222222222222222]","[0.5869565217391305, 0.6304347826086957, 0.5869565217391305, 0.6956521739130435, 0.6222222222222222, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6888888888888889, 0.6222222222222222]","[0.5869565217391305, 0.6304347826086957, 0.5869565217391305, 0.6956521739130435, 0.6222222222222222, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6888888888888889, 0.6222222222222222]","[0.5869565217391305, 0.6304347826086957, 0.5869565217391305, 0.6956521739130435, 0.6222222222222222, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6888888888888889, 0.6222222222222222]","[0.6135989010989011, 0.6416666666666666, 0.575751879699248, 0.7029970760233918, 0.6482683982683983, 0.7109126984126984, 0.6039724980901451, 0.6958333333333333, 0.6971840659340659, 0.6919191919191918]","[0.5708333333333333, 0.625, 0.5659090909090909, 0.678030303030303, 0.6103896103896105, 0.7123737373737373, 0.5858585858585859, 0.6757575757575758, 0.6957070707070707, 0.6297979797979798]","[0.5688963210702341, 0.6111111111111112, 0.5625816993464052, 0.6849108064278343, 0.6086080586080586, 0.7058089668615984, 0.5857638888888889, 0.6729041546688606, 0.6827109974424552, 0.6181818181818182]","[0.6104276158623986, 0.6652173913043479, 0.5817260542661, 0.6987159928807525, 0.6515824915824916, 0.7286948853615519, 0.6145318733554028, 0.7122222222222222, 0.7185286935286936, 0.6841750841750842]","[0.5869565217391305, 0.6304347826086957, 0.5869565217391305, 0.6956521739130435, 0.6222222222222222, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6888888888888889, 0.6222222222222222]","[0.5799767340410062, 0.6268115942028986, 0.575589656152316, 0.691117179137101, 0.6181522181522182, 0.7134294996751136, 0.5983024691358024, 0.6744165638283286, 0.6880045467462348, 0.6117556517556518]","[array([[9, 1, 0, 2],
       [5, 3, 1, 0],
       [0, 0, 6, 4],
       [0, 0, 6, 9]]), array([[ 4,  7,  0,  1],
       [ 2,  6,  1,  0],
       [ 0,  1,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 4,  4,  2,  1],
       [ 2,  6,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 6,  2,  1,  2],
       [ 3,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  1, 13]]), array([[ 8,  1,  2,  0],
       [ 6,  4,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  3, 10]]), array([[ 8,  3,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 5,  4,  1,  1],
       [ 2,  5,  1,  1],
       [ 0,  0,  6,  4],
       [ 0,  2,  2, 11]]), array([[7, 2, 2, 0],
       [3, 6, 0, 0],
       [1, 0, 8, 1],
       [4, 0, 2, 9]]), array([[8, 3, 0, 0],
       [4, 5, 0, 0],
       [0, 0, 9, 1],
       [2, 0, 4, 9]]), array([[ 4,  3,  1,  3],
       [ 0,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  4, 10]])]"
