max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.862144420131291, 0.849015317286652, 0.8820960698689956, 0.8580786026200873, 0.8586956521739131, 0.8431372549019608, 0.8449781659388647, 0.8406113537117904, 0.834061135371179, 0.8580786026200873]","[0.862144420131291, 0.849015317286652, 0.8820960698689956, 0.8580786026200873, 0.8586956521739131, 0.8431372549019608, 0.8449781659388647, 0.8406113537117904, 0.834061135371179, 0.8580786026200873]","[0.862144420131291, 0.849015317286652, 0.8820960698689956, 0.8580786026200873, 0.8586956521739131, 0.8431372549019608, 0.8449781659388647, 0.8406113537117904, 0.834061135371179, 0.8580786026200873]","[0.862144420131291, 0.849015317286652, 0.8820960698689956, 0.8580786026200873, 0.8586956521739131, 0.8431372549019608, 0.8449781659388647, 0.8406113537117904, 0.834061135371179, 0.8580786026200873]","[0.8578394240245685, 0.845670472844386, 0.8872651203934031, 0.8547810272434332, 0.8598378867676103, 0.8420558478455653, 0.8434361813095632, 0.8424350328115577, 0.8347786066115819, 0.8710390281345144]","[0.8587980043602212, 0.8482383028676841, 0.872854550254623, 0.8616495202262134, 0.8512682167093114, 0.837685335697749, 0.842864745136261, 0.8377984368955091, 0.8323035368269345, 0.8539871700569353]","[0.8575686053464211, 0.8460327190609807, 0.8784082968728164, 0.8555252228279618, 0.854631965628094, 0.8373079134968636, 0.8427803017335574, 0.8376455354237512, 0.8306940196332004, 0.854815646711716]","[0.8640314910640711, 0.8516527338523343, 0.8837445298910759, 0.8652700272771191, 0.8588923753232007, 0.8472241200366158, 0.8450665695067682, 0.8456838638070048, 0.838896076034186, 0.8709357181866078]","[0.862144420131291, 0.849015317286652, 0.8820960698689956, 0.8580786026200873, 0.8586956521739131, 0.8431372549019608, 0.8449781659388647, 0.8406113537117904, 0.834061135371179, 0.8580786026200873]","[0.8622449019198766, 0.849346715296907, 0.8813932291807253, 0.8589377849501566, 0.8578851688129076, 0.8429751918581488, 0.8446651463726895, 0.8404709856442513, 0.8336841418977048, 0.8576348826297127]","[array([[ 85,  13,   0,   2],
       [  8, 123,   1,   2],
       [  9,   0,  74,   6],
       [  3,   5,  14, 112]]), array([[ 86,   8,   2,   4],
       [ 20, 110,   2,   2],
       [  1,   0,  74,  14],
       [  1,   3,  12, 118]]), array([[ 84,  15,   0,   2],
       [  3, 126,   1,   4],
       [  4,   1,  72,  12],
       [  2,   4,   6, 122]]), array([[ 90,   2,   7,   2],
       [ 22, 108,   0,   4],
       [  2,   0,  78,   9],
       [  0,   4,  13, 117]]), array([[ 77,  16,   1,   7],
       [ 12, 119,   0,   4],
       [  2,   0,  75,  12],
       [  2,   1,   8, 124]]), array([[ 91,   9,   0,   1],
       [ 15, 115,   0,   4],
       [  9,   0,  66,  15],
       [  4,   3,  12, 115]]), array([[ 76,   9,   3,  13],
       [ 12, 118,   0,   4],
       [  1,   0,  79,   9],
       [  6,   4,  10, 114]]), array([[ 80,  14,   6,   1],
       [  9, 123,   0,   2],
       [  2,   4,  75,   8],
       [  1,  12,  14, 107]]), array([[ 91,   7,   1,   2],
       [ 22, 105,   0,   7],
       [  4,   2,  68,  15],
       [  1,   3,  12, 118]]), array([[ 96,   4,   0,   1],
       [ 20, 107,   0,   7],
       [  8,   1,  66,  14],
       [  3,   4,   3, 124]])]","[0.6304347826086957, 0.7391304347826086, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.6444444444444445, 0.5777777777777777, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889]","[0.6304347826086957, 0.7391304347826086, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.6444444444444445, 0.5777777777777777, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889]","[0.6304347826086957, 0.7391304347826086, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.6444444444444445, 0.5777777777777777, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889]","[0.6304347826086957, 0.7391304347826086, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.6444444444444445, 0.5777777777777777, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889]","[0.6974352240896359, 0.7549603174603176, 0.5086659663865546, 0.7148026315789473, 0.6415719696969696, 0.6363636363636364, 0.5547619047619048, 0.6012254901960784, 0.6092032967032966, 0.7032852564102564]","[0.6430555555555556, 0.7166666666666667, 0.5075757575757576, 0.6507575757575758, 0.6327922077922078, 0.6202020202020202, 0.5363636363636364, 0.5797979797979798, 0.5845959595959596, 0.6767676767676768]","[0.629088504088504, 0.7219979775126835, 0.49652777777777773, 0.658954248366013, 0.6354864433811802, 0.6219127763307286, 0.5348097572362278, 0.5423280423280423, 0.5773809523809523, 0.6815860215053764]","[0.7114084764340518, 0.7497412008281574, 0.5186792108147606, 0.7068077803203662, 0.6435185185185185, 0.6471380471380471, 0.5657142857142857, 0.6451633986928105, 0.6147130647130647, 0.6983974358974359]","[0.6304347826086957, 0.7391304347826086, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.6444444444444445, 0.5777777777777777, 0.5555555555555556, 0.6222222222222222, 0.6888888888888889]","[0.625990756425539, 0.7315628744656878, 0.5093599033816425, 0.6682978118783744, 0.6421832358674464, 0.6405075803112269, 0.5599984438219732, 0.5434450323339212, 0.5994708994708995, 0.6865591397849463]","[array([[11,  1,  0,  0],
       [ 3,  5,  1,  0],
       [ 2,  0,  7,  1],
       [ 0,  0,  9,  6]]), array([[10,  1,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  1,  1, 13]]), array([[ 4,  6,  0,  1],
       [ 1,  7,  0,  2],
       [ 2,  1,  3,  4],
       [ 0,  0,  5, 10]]), array([[ 7,  1,  1,  2],
       [ 5,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  0, 13]]), array([[ 6,  3,  1,  1],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  2, 11]]), array([[ 7,  4,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  4,  4],
       [ 0,  1,  2, 12]]), array([[ 6,  3,  1,  1],
       [ 4,  3,  1,  1],
       [ 0,  0,  4,  6],
       [ 0,  1,  1, 13]]), array([[ 4,  5,  2,  0],
       [ 4,  5,  0,  0],
       [ 0,  0, 10,  0],
       [ 2,  2,  5,  6]]), array([[ 8,  3,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  3,  7],
       [ 0,  0,  2, 13]]), array([[ 9,  0,  2,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  1,  2, 11]])]"
sqrt,"[0.7658643326039387, 0.7527352297592997, 0.7925764192139738, 0.7751091703056768, 0.7717391304347826, 0.7712418300653595, 0.7860262008733624, 0.7707423580786026, 0.7379912663755459, 0.7620087336244541]","[0.7658643326039387, 0.7527352297592997, 0.7925764192139738, 0.7751091703056768, 0.7717391304347826, 0.7712418300653595, 0.7860262008733624, 0.7707423580786026, 0.7379912663755459, 0.7620087336244541]","[0.7658643326039387, 0.7527352297592997, 0.7925764192139738, 0.7751091703056768, 0.7717391304347826, 0.7712418300653595, 0.7860262008733624, 0.7707423580786026, 0.7379912663755459, 0.7620087336244541]","[0.7658643326039387, 0.7527352297592997, 0.7925764192139738, 0.7751091703056768, 0.7717391304347826, 0.7712418300653595, 0.7860262008733624, 0.7707423580786026, 0.7379912663755459, 0.7620087336244541]","[0.7598728445152877, 0.7436443932411674, 0.7898677812900687, 0.7669975420396502, 0.7617440040435799, 0.7658426874031976, 0.7834767817284854, 0.7669775519983826, 0.7311538405066962, 0.7518644918603192]","[0.7640709374475936, 0.7430856951199061, 0.7829955517772136, 0.7637452408665317, 0.7630826565802649, 0.756936850401458, 0.7823909571067789, 0.7745995105128491, 0.7248739338129687, 0.7487779425267698]","[0.7607087853510505, 0.7418791781630557, 0.7845581906570919, 0.7649445219963119, 0.7618780349932835, 0.7600501727073687, 0.7796659320315992, 0.7674669630398845, 0.7258576429225582, 0.7500690661080023]","[0.7708198253701856, 0.7543358643662166, 0.796727923222692, 0.7744969406272159, 0.7715580906709296, 0.7701830520123003, 0.7967249472147345, 0.7804281311881883, 0.7385969560698912, 0.7605415975722076]","[0.7658643326039387, 0.7527352297592997, 0.7925764192139738, 0.7751091703056768, 0.7717391304347826, 0.7712418300653595, 0.7860262008733624, 0.7707423580786026, 0.7379912663755459, 0.7620087336244541]","[0.7671133024667598, 0.7520904403694652, 0.792557952915889, 0.7743945890829366, 0.7711387541511072, 0.7694407797614732, 0.7883109041798945, 0.7724124023046236, 0.7358707193142775, 0.761035503958951]","[array([[ 74,  12,  11,   3],
       [ 22, 106,   1,   5],
       [  5,   6,  68,  10],
       [  2,  10,  20, 102]]), array([[ 66,  25,   7,   2],
       [  9, 116,   5,   4],
       [  6,   1,  63,  19],
       [  9,   3,  23,  99]]), array([[ 76,  17,   8,   0],
       [ 11, 118,   3,   2],
       [  4,   9,  63,  13],
       [  2,  10,  16, 106]]), array([[ 72,  20,   7,   2],
       [ 18, 108,   6,   2],
       [  2,   4,  61,  22],
       [  1,   4,  15, 114]]), array([[ 82,  11,   4,   4],
       [ 19, 112,   0,   4],
       [  8,   8,  57,  16],
       [  0,   7,  24, 104]]), array([[ 73,  12,   6,  10],
       [ 15, 112,   5,   2],
       [  3,   6,  57,  24],
       [  3,   7,  12, 112]]), array([[ 78,  12,  11,   0],
       [ 12, 116,   4,   2],
       [  3,   5,  67,  14],
       [  1,   7,  27,  99]]), array([[ 82,  12,   5,   2],
       [ 20, 103,   4,   7],
       [  3,   6,  70,  10],
       [  8,   1,  27,  98]]), array([[ 68,  22,   3,   8],
       [ 16, 117,   0,   1],
       [  6,  12,  56,  15],
       [  5,   7,  25,  97]]), array([[ 72,  25,   4,   0],
       [ 12, 107,   7,   8],
       [ 11,   5,  57,  16],
       [  2,   2,  17, 113]])]","[0.5217391304347826, 0.6304347826086957, 0.5217391304347826, 0.6086956521739131, 0.6444444444444445, 0.5777777777777777, 0.6222222222222222, 0.5111111111111111, 0.4888888888888889, 0.5555555555555556]","[0.5217391304347826, 0.6304347826086957, 0.5217391304347826, 0.6086956521739131, 0.6444444444444445, 0.5777777777777777, 0.6222222222222222, 0.5111111111111111, 0.4888888888888889, 0.5555555555555556]","[0.5217391304347826, 0.6304347826086957, 0.5217391304347826, 0.6086956521739131, 0.6444444444444445, 0.5777777777777777, 0.6222222222222222, 0.5111111111111111, 0.4888888888888889, 0.5555555555555556]","[0.5217391304347826, 0.6304347826086957, 0.5217391304347826, 0.6086956521739131, 0.6444444444444445, 0.5777777777777777, 0.6222222222222222, 0.5111111111111111, 0.4888888888888889, 0.5555555555555556]","[0.5178571428571429, 0.631547619047619, 0.5458333333333334, 0.6107226107226107, 0.6377233877233877, 0.5487601214574898, 0.6232517482517483, 0.49577922077922076, 0.5131944444444444, 0.5728021978021978]","[0.5013888888888889, 0.6361111111111111, 0.5121212121212121, 0.6113636363636363, 0.6425324675324675, 0.5441919191919191, 0.6290404040404041, 0.49469696969696964, 0.49924242424242427, 0.5553030303030303]","[0.491710875331565, 0.6286572622779519, 0.4935185185185185, 0.6071465719635056, 0.6388253241800151, 0.5316520200757648, 0.619417196076235, 0.49323240165631466, 0.4860714285714286, 0.5511559696342305]","[0.5310559006211181, 0.6411490683229815, 0.5760869565217391, 0.6181716833890747, 0.6432185098851766, 0.562962213225371, 0.6398601398601399, 0.5089466089466089, 0.5431481481481482, 0.5908424908424909]","[0.5217391304347826, 0.6304347826086957, 0.5217391304347826, 0.6086956521739131, 0.6444444444444445, 0.5777777777777777, 0.6222222222222222, 0.5111111111111111, 0.4888888888888889, 0.5555555555555556]","[0.5117633490946834, 0.6312525555404116, 0.5154589371980676, 0.609687024745228, 0.6425629290617849, 0.5563576460332417, 0.6234348412838117, 0.5083563377041638, 0.49467724867724866, 0.5609922551951537]","[array([[7, 2, 2, 1],
       [5, 2, 2, 0],
       [0, 0, 6, 4],
       [2, 0, 4, 9]]), array([[8, 2, 1, 1],
       [2, 7, 0, 0],
       [0, 1, 5, 4],
       [0, 2, 4, 9]]), array([[ 2,  7,  2,  0],
       [ 1,  7,  1,  1],
       [ 1,  3,  5,  1],
       [ 0,  3,  2, 10]]), array([[6, 3, 1, 1],
       [2, 6, 1, 1],
       [1, 0, 7, 2],
       [2, 0, 4, 9]]), array([[8, 3, 0, 0],
       [3, 7, 0, 0],
       [0, 1, 5, 4],
       [1, 0, 4, 9]]), array([[ 5,  4,  0,  2],
       [ 2,  7,  1,  0],
       [ 1,  1,  2,  5],
       [ 0,  1,  2, 12]]), array([[8, 3, 0, 0],
       [2, 5, 1, 1],
       [1, 0, 7, 2],
       [0, 2, 5, 8]]), array([[6, 3, 0, 2],
       [3, 3, 1, 2],
       [2, 1, 5, 2],
       [1, 0, 5, 9]]), array([[4, 5, 1, 1],
       [3, 6, 0, 0],
       [2, 2, 5, 1],
       [1, 3, 4, 7]]), array([[5, 3, 2, 1],
       [2, 6, 1, 0],
       [0, 2, 5, 3],
       [0, 1, 5, 9]])]"
log2,"[0.7177242888402626, 0.75054704595186, 0.74235807860262, 0.7445414847161572, 0.7521739130434782, 0.7908496732026143, 0.7838427947598253, 0.7729257641921398, 0.7510917030567685, 0.74235807860262]","[0.7177242888402626, 0.75054704595186, 0.74235807860262, 0.7445414847161572, 0.7521739130434782, 0.7908496732026143, 0.7838427947598253, 0.7729257641921398, 0.7510917030567685, 0.74235807860262]","[0.7177242888402626, 0.75054704595186, 0.74235807860262, 0.7445414847161572, 0.7521739130434782, 0.7908496732026143, 0.7838427947598253, 0.7729257641921398, 0.7510917030567685, 0.74235807860262]","[0.7177242888402626, 0.75054704595186, 0.74235807860262, 0.7445414847161572, 0.7521739130434782, 0.7908496732026143, 0.7838427947598253, 0.7729257641921398, 0.7510917030567685, 0.74235807860262]","[0.70776080877927, 0.7540964456102119, 0.7307994290502494, 0.7424865659111041, 0.7543437631880389, 0.783509598031855, 0.7748603425850533, 0.7657740323802029, 0.7452460273596051, 0.7361728096307021]","[0.705981049807144, 0.7573054670467885, 0.7339756468519567, 0.7278589254196257, 0.7563651870805058, 0.7767622284616522, 0.7781448885287656, 0.7613278999374028, 0.750275627093147, 0.7349768705698341]","[0.7062432556216529, 0.7476767419428235, 0.7311046511627907, 0.7309090187676069, 0.7468646974962132, 0.7787061537591771, 0.7748575055322081, 0.762145554549381, 0.7439935056229259, 0.7323434367871708]","[0.7185606868673864, 0.7731179108356045, 0.7416994139350402, 0.74624666551583, 0.7735583917211225, 0.7889854395264011, 0.7888020726906578, 0.7747154424549236, 0.7560877296693403, 0.7471940798871592]","[0.7177242888402626, 0.75054704595186, 0.74235807860262, 0.7445414847161572, 0.7521739130434782, 0.7908496732026143, 0.7838427947598253, 0.7729257641921398, 0.7510917030567685, 0.74235807860262]","[0.7175202034979299, 0.7539299749906924, 0.7408333615427146, 0.7419041896333277, 0.7541587636414351, 0.7884925432729573, 0.7847863193707342, 0.7725381210079301, 0.7502908708851878, 0.7415603739635727]","[array([[ 62,  16,  12,  10],
       [ 21, 104,   3,   6],
       [  6,   2,  58,  23],
       [  3,   7,  20, 104]]), array([[ 75,   9,   6,  10],
       [ 33,  93,   7,   1],
       [  3,   0,  74,  12],
       [  4,   0,  29, 101]]), array([[ 83,   9,   1,   8],
       [ 21, 110,   1,   2],
       [  6,  12,  52,  19],
       [  5,   5,  29,  95]]), array([[ 73,  17,   0,  11],
       [ 24, 110,   0,   0],
       [  8,   4,  50,  27],
       [  4,   6,  16, 108]]), array([[ 78,  18,   2,   3],
       [ 17, 111,   7,   0],
       [ 10,   2,  70,   7],
       [  9,   4,  35,  87]]), array([[ 69,  20,   4,   8],
       [  9, 122,   0,   3],
       [  9,   3,  63,  15],
       [  2,   4,  19, 109]]), array([[ 71,  18,   8,   4],
       [ 10, 116,   6,   2],
       [  8,   1,  69,  11],
       [  9,   2,  20, 103]]), array([[ 68,  17,   9,   7],
       [  9, 112,  10,   3],
       [  2,   2,  63,  22],
       [  8,   2,  13, 111]]), array([[ 65,  19,   5,  12],
       [ 15, 113,   0,   6],
       [  5,   4,  73,   7],
       [  5,   2,  34,  93]]), array([[ 80,  15,   4,   2],
       [ 17, 112,   4,   1],
       [ 12,   4,  55,  18],
       [ 12,  11,  18,  93]])]","[0.5217391304347826, 0.5869565217391305, 0.5217391304347826, 0.5, 0.5333333333333333, 0.6, 0.4, 0.4666666666666667, 0.6, 0.4666666666666667]","[0.5217391304347826, 0.5869565217391305, 0.5217391304347826, 0.5, 0.5333333333333333, 0.6, 0.4, 0.4666666666666667, 0.6, 0.4666666666666667]","[0.5217391304347826, 0.5869565217391305, 0.5217391304347826, 0.5, 0.5333333333333333, 0.6, 0.4, 0.4666666666666667, 0.6, 0.4666666666666667]","[0.5217391304347826, 0.5869565217391305, 0.5217391304347826, 0.5, 0.5333333333333333, 0.6, 0.4, 0.4666666666666667, 0.6, 0.4666666666666667]","[0.5345238095238095, 0.5711659663865546, 0.5095238095238095, 0.4895833333333333, 0.5345765345765345, 0.5594017094017094, 0.3998511904761905, 0.46590909090909094, 0.5831043956043955, 0.47115384615384615]","[0.5333333333333333, 0.5680555555555555, 0.5075757575757576, 0.48030303030303023, 0.5314935064935065, 0.5691919191919192, 0.39368686868686864, 0.4409090909090909, 0.6126262626262626, 0.48358585858585856]","[0.5147749424065213, 0.5646210407239819, 0.4986111111111111, 0.4732997265892002, 0.5294962474596342, 0.552159796725014, 0.39335819955796597, 0.4429563492063492, 0.5830039525691699, 0.4700592885375494]","[0.5534161490683229, 0.5749680306905371, 0.5279503105590062, 0.49365942028985504, 0.544539411206078, 0.5747768281101615, 0.40255291005291, 0.4728715728715729, 0.5992063492063492, 0.4763791763791764]","[0.5217391304347826, 0.5869565217391305, 0.5217391304347826, 0.5, 0.5333333333333333, 0.6, 0.4, 0.4666666666666667, 0.6, 0.4666666666666667]","[0.5194796939648199, 0.5762222112925438, 0.5157004830917874, 0.4851184284822728, 0.5354651958770952, 0.5763786937699981, 0.39820368786278326, 0.4587742504409172, 0.5855658029571073, 0.4632850241545894]","[array([[4, 7, 1, 0],
       [2, 6, 0, 1],
       [0, 1, 6, 3],
       [1, 1, 5, 8]]), array([[ 9,  1,  0,  2],
       [ 4,  5,  0,  0],
       [ 1,  1,  3,  5],
       [ 0,  1,  4, 10]]), array([[ 4,  6,  1,  0],
       [ 0,  7,  2,  1],
       [ 2,  1,  3,  4],
       [ 1,  0,  4, 10]]), array([[ 5,  4,  0,  2],
       [ 2,  6,  1,  1],
       [ 0,  1,  2,  7],
       [ 1,  1,  3, 10]]), array([[5, 6, 0, 0],
       [3, 6, 1, 0],
       [0, 1, 5, 4],
       [3, 0, 3, 8]]), array([[ 5,  4,  1,  1],
       [ 2,  8,  0,  0],
       [ 2,  0,  2,  5],
       [ 0,  1,  2, 12]]), array([[4, 5, 1, 1],
       [3, 4, 0, 2],
       [1, 0, 3, 6],
       [4, 1, 3, 7]]), array([[ 4,  4,  1,  2],
       [ 3,  3,  1,  2],
       [ 0,  0,  4,  6],
       [ 0,  0,  5, 10]]), array([[3, 6, 0, 2],
       [2, 7, 0, 0],
       [1, 0, 8, 1],
       [1, 0, 5, 9]]), array([[6, 3, 1, 1],
       [3, 5, 0, 1],
       [0, 2, 5, 3],
       [2, 1, 7, 5]])]"
