degree value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1,"[0.8779956427015251, 0.8771929824561403, 0.8901098901098901, 0.9010989010989011, 0.8849557522123894, 0.8804347826086957, 0.8905908096280087, 0.8813186813186813, 0.8995633187772926, 0.8730853391684902]","[0.8779956427015251, 0.8771929824561403, 0.8901098901098901, 0.9010989010989011, 0.8849557522123894, 0.8804347826086957, 0.8905908096280087, 0.8813186813186813, 0.8995633187772926, 0.8730853391684902]","[0.8779956427015251, 0.8771929824561403, 0.8901098901098901, 0.9010989010989011, 0.8849557522123894, 0.8804347826086957, 0.8905908096280087, 0.8813186813186813, 0.8995633187772926, 0.8730853391684902]","[0.8779956427015251, 0.8771929824561403, 0.8901098901098901, 0.9010989010989011, 0.8849557522123894, 0.8804347826086957, 0.8905908096280087, 0.8813186813186813, 0.8995633187772926, 0.8730853391684902]","[0.8788368284292198, 0.8771803474046768, 0.8887395925291236, 0.8983680408887387, 0.8847780469000028, 0.8788735098711559, 0.8897480334011044, 0.8853015352788722, 0.9007257743366891, 0.873063177844881]","[0.8727774832052559, 0.873854619148912, 0.8884695900080577, 0.8979261241313345, 0.8809605570542605, 0.875333727402591, 0.8857509016837359, 0.8726561050216035, 0.89499271912769, 0.8695502663581677]","[0.8752389756624092, 0.8749239564086616, 0.8885239239511309, 0.8981252445636984, 0.882499007135811, 0.8768541240390669, 0.8875801545366976, 0.8768818574860774, 0.8973201818405383, 0.8711704513265981]","[0.8785514199173383, 0.877887907246688, 0.890376516907129, 0.9010719656283566, 0.8853622114161377, 0.8804480999698573, 0.8904855137698622, 0.8838089899594032, 0.900065496613881, 0.8730589798746162]","[0.8779956427015251, 0.8771929824561403, 0.8901098901098901, 0.9010989010989011, 0.8849557522123894, 0.8804347826086957, 0.8905908096280087, 0.8813186813186813, 0.8995633187772926, 0.8730853391684902]","[0.8777209239887191, 0.8769645355839549, 0.890173505981916, 0.9010616444877722, 0.8847919423756704, 0.8801918135863447, 0.8903793193356314, 0.880540453092152, 0.8992938868294954, 0.8729436392362367]","[array([[ 83,  16,   0,   1],
       [  9, 125,   0,   2],
       [  0,   0,  76,  13],
       [  0,   3,  12, 119]]), array([[ 81,  19,   0,   0],
       [ 11, 120,   0,   2],
       [  0,   0,  79,  10],
       [  0,   2,  12, 120]]), array([[ 89,  12,   0,   0],
       [  9, 118,   0,   4],
       [  0,   0,  78,  11],
       [  0,   1,  13, 120]]), array([[ 89,  12,   0,   0],
       [ 10, 121,   0,   0],
       [  0,   0,  78,  11],
       [  1,   0,  11, 122]]), array([[ 85,  16,   0,   0],
       [ 10, 116,   0,   1],
       [  0,   0,  77,  12],
       [  0,   2,  11, 122]]), array([[ 84,  17,   0,   0],
       [ 12, 123,   0,   0],
       [  0,   0,  77,  13],
       [  0,   1,  12, 121]]), array([[ 87,  14,   0,   0],
       [ 11, 121,   0,   1],
       [  0,   0,  76,  13],
       [  0,   1,  10, 123]]), array([[ 81,  20,   0,   0],
       [  4, 125,   0,   2],
       [  0,   0,  74,  15],
       [  1,   0,  12, 121]]), array([[ 85,  16,   0,   0],
       [  8, 124,   0,   2],
       [  0,   0,  79,  10],
       [  0,   1,   9, 124]]), array([[ 85,  15,   0,   1],
       [ 13, 117,   0,   3],
       [  0,   0,  76,  13],
       [  1,   2,  10, 121]])]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8222222222222222, 0.7555555555555555, 0.9111111111111111]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8222222222222222, 0.7555555555555555, 0.9111111111111111]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8222222222222222, 0.7555555555555555, 0.9111111111111111]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8222222222222222, 0.7555555555555555, 0.9111111111111111]","[0.6956168831168832, 0.8231209150326797, 0.7833333333333333, 0.8628787878787878, 0.7604166666666667, 0.9316378066378066, 0.8123885918003565, 0.8156565656565656, 0.7545093795093795, 0.9158549783549783]","[0.6958333333333332, 0.8083333333333332, 0.7553030303030304, 0.8628787878787878, 0.7483766233766235, 0.9388888888888889, 0.7901515151515152, 0.8156565656565656, 0.7573232323232324, 0.9138888888888889]","[0.6938235427740675, 0.8016212406015037, 0.7487254901960785, 0.8628787878787878, 0.7498258446534308, 0.934455391351943, 0.7946036967418546, 0.8156565656565656, 0.7553117380703587, 0.9128481977498646]","[0.7036043666478449, 0.8260514350667804, 0.7934782608695652, 0.8695652173913043, 0.7625925925925927, 0.9337662337662337, 0.8144979203802732, 0.8222222222222222, 0.7588744588744589, 0.9154160654160655]","[0.6956521739130435, 0.8043478260869565, 0.7608695652173914, 0.8695652173913043, 0.7555555555555555, 0.9333333333333333, 0.8, 0.8222222222222222, 0.7555555555555555, 0.9111111111111111]","[0.6978210499493337, 0.8015262340634194, 0.7580562659846548, 0.8695652173913043, 0.7548898951197802, 0.9327130085750777, 0.8004908103592314, 0.8222222222222222, 0.7565772669220945, 0.9113784844272542]","[array([[ 9,  3,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[ 8,  3,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 5,  6,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  1,  0, 14]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  1, 12]]), array([[11,  0,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 0,  6,  0,  3],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  4, 11]]), array([[11,  0,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]])]"
2,"[0.9520697167755992, 0.9583333333333334, 0.9516483516483516, 0.9560439560439561, 0.9491150442477876, 0.9434782608695652, 0.9671772428884027, 0.9428571428571428, 0.9563318777292577, 0.9474835886214442]","[0.9520697167755992, 0.9583333333333334, 0.9516483516483516, 0.9560439560439561, 0.9491150442477876, 0.9434782608695652, 0.9671772428884027, 0.9428571428571428, 0.9563318777292577, 0.9474835886214442]","[0.9520697167755992, 0.9583333333333334, 0.9516483516483516, 0.9560439560439561, 0.9491150442477876, 0.9434782608695652, 0.9671772428884027, 0.9428571428571428, 0.9563318777292577, 0.9474835886214442]","[0.9520697167755992, 0.9583333333333334, 0.9516483516483516, 0.9560439560439561, 0.9491150442477876, 0.9434782608695652, 0.9671772428884027, 0.9428571428571428, 0.9563318777292577, 0.9474835886214442]","[0.9515761583198927, 0.9574825421002227, 0.951178168047183, 0.954772211915069, 0.9513521641756936, 0.9430122787123753, 0.9656161548148979, 0.9463362162902634, 0.9570923245541566, 0.9491558118377827]","[0.9499244359826775, 0.9560179786629075, 0.9509619510398015, 0.9536023184717823, 0.9454992429261506, 0.9402495224646842, 0.9657314191503202, 0.9382737348788037, 0.9542546196595175, 0.94297658178435]","[0.9506616478733134, 0.9567123602901249, 0.9509900284900284, 0.9541179047622409, 0.9480735017897013, 0.9414148877979275, 0.9656603935838095, 0.9417769578997388, 0.955498079282787, 0.9457035191762908]","[0.9526103997971914, 0.958578826267349, 0.9523704596741683, 0.95635185676002, 0.9501076588978725, 0.9440299456564706, 0.9673474349623147, 0.9440593645670887, 0.9572117928221464, 0.9481787540123591]","[0.9520697167755992, 0.9583333333333334, 0.9516483516483516, 0.9560439560439561, 0.9491150442477876, 0.9434782608695652, 0.9671772428884027, 0.9428571428571428, 0.9563318777292577, 0.9474835886214442]","[0.9522436333086083, 0.9584189851733711, 0.9519338154722771, 0.9561351932619652, 0.9492479031291728, 0.9435496305035511, 0.9672512588336388, 0.9429504864677543, 0.9565765398282456, 0.94748710719341]","[array([[ 96,   2,   0,   2],
       [  2, 132,   0,   2],
       [  0,   0,  82,   7],
       [  0,   0,   7, 127]]), array([[ 97,   2,   0,   1],
       [  1, 131,   0,   1],
       [  0,   0,  82,   7],
       [  0,   0,   7, 127]]), array([[ 99,   2,   0,   0],
       [  0, 127,   0,   4],
       [  0,   0,  82,   7],
       [  0,   0,   9, 125]]), array([[ 97,   2,   0,   2],
       [  1, 130,   0,   0],
       [  0,   0,  82,   7],
       [  0,   0,   8, 126]]), array([[ 98,   2,   0,   1],
       [  1, 123,   0,   3],
       [  0,   0,  79,  10],
       [  0,   0,   6, 129]]), array([[ 96,   4,   0,   1],
       [  0, 134,   0,   1],
       [  0,   0,  81,   9],
       [  0,   1,  10, 123]]), array([[100,   1,   0,   0],
       [  0, 132,   0,   1],
       [  0,   0,  83,   6],
       [  0,   0,   7, 127]]), array([[ 95,   5,   0,   1],
       [  0, 128,   0,   3],
       [  0,   0,  79,  10],
       [  0,   1,   6, 127]]), array([[ 98,   1,   0,   2],
       [  1, 130,   0,   3],
       [  0,   0,  82,   7],
       [  0,   0,   6, 128]]), array([[ 98,   2,   0,   1],
       [  1, 130,   0,   2],
       [  0,   0,  78,  11],
       [  0,   1,   6, 127]])]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.782608695652174, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.7333333333333333, 0.6888888888888889, 0.7555555555555555]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.782608695652174, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.7333333333333333, 0.6888888888888889, 0.7555555555555555]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.782608695652174, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.7333333333333333, 0.6888888888888889, 0.7555555555555555]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.782608695652174, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.7333333333333333, 0.6888888888888889, 0.7555555555555555]","[0.6591346153846154, 0.7248626373626373, 0.7305555555555555, 0.7893963675213675, 0.796969696969697, 0.873989898989899, 0.6935096153846154, 0.7462121212121212, 0.7237305178481649, 0.7910714285714286]","[0.6152777777777777, 0.7041666666666666, 0.709090909090909, 0.7712121212121211, 0.775974025974026, 0.8295454545454546, 0.6696969696969697, 0.733080808080808, 0.6795454545454546, 0.7411616161616161]","[0.6220822480464836, 0.7110483870967741, 0.7169059011164274, 0.7758323901150727, 0.7830895158481366, 0.8416666666666668, 0.670602459227247, 0.7335651964134937, 0.6909539473684211, 0.7471198156682028]","[0.6563127090301003, 0.7233038700430005, 0.7229468599033817, 0.7897970085470085, 0.7917845117845117, 0.8592592592592592, 0.7131410256410257, 0.7318181818181818, 0.70837383386403, 0.7801587301587303]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.782608695652174, 0.7777777777777778, 0.8444444444444444, 0.6888888888888889, 0.7333333333333333, 0.6888888888888889, 0.7555555555555555]","[0.6312536478705147, 0.7174544179523141, 0.716940572775813, 0.7821053041673843, 0.7816943380161772, 0.8428282828282829, 0.6911949146244563, 0.726261286013608, 0.6894590643274854, 0.7520327700972861]","[array([[ 9,  0,  0,  3],
       [ 2,  4,  2,  1],
       [ 1,  1,  6,  2],
       [ 0,  0,  5, 10]]), array([[ 9,  1,  0,  2],
       [ 2,  6,  1,  0],
       [ 2,  0,  6,  2],
       [ 0,  0,  3, 12]]), array([[ 7,  2,  0,  2],
       [ 1,  7,  1,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  0,  1, 13]]), array([[ 9,  0,  1,  1],
       [ 1,  8,  1,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  2, 11]]), array([[ 9,  1,  0,  1],
       [ 0,  9,  0,  1],
       [ 1,  0,  6,  2],
       [ 1,  0,  0, 14]]), array([[ 6,  4,  1,  0],
       [ 1,  6,  0,  2],
       [ 1,  2,  6,  1],
       [ 0,  1,  1, 13]]), array([[ 5,  1,  0,  5],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 1,  0,  2, 12]]), array([[ 9,  0,  0,  2],
       [ 2,  6,  1,  0],
       [ 1,  0,  5,  4],
       [ 1,  0,  3, 11]]), array([[10,  0,  0,  1],
       [ 2,  5,  0,  2],
       [ 2,  0,  7,  1],
       [ 0,  0,  3, 12]])]"
3,"[0.954248366013072, 0.9495614035087719, 0.945054945054945, 0.945054945054945, 0.9380530973451328, 0.9543478260869566, 0.962800875273523, 0.945054945054945, 0.9497816593886463, 0.9518599562363238]","[0.954248366013072, 0.9495614035087719, 0.945054945054945, 0.945054945054945, 0.9380530973451328, 0.9543478260869566, 0.962800875273523, 0.945054945054945, 0.9497816593886463, 0.9518599562363238]","[0.954248366013072, 0.9495614035087719, 0.945054945054945, 0.945054945054945, 0.9380530973451328, 0.9543478260869566, 0.962800875273523, 0.945054945054945, 0.9497816593886463, 0.9518599562363238]","[0.954248366013072, 0.9495614035087719, 0.945054945054945, 0.945054945054945, 0.9380530973451328, 0.9543478260869566, 0.962800875273523, 0.945054945054945, 0.9497816593886463, 0.9518599562363238]","[0.9545712054346208, 0.9512702851477799, 0.9491012874045698, 0.9487118864862478, 0.9417301854438199, 0.9568487592525179, 0.9630252100840336, 0.9489474147688275, 0.9512947036461888, 0.9532820190281648]","[0.9508357049846603, 0.9444590072363536, 0.9407960092325063, 0.9405628998936113, 0.9341487559354892, 0.9483815794514774, 0.9588223556543547, 0.9391381828027173, 0.9458276533673826, 0.9460404425893472]","[0.952506125421065, 0.9473274177012836, 0.9437530528225525, 0.9437435081166464, 0.9369343539523369, 0.9518197126077875, 0.9605996927884445, 0.9431786527263913, 0.9480681242254565, 0.9488989372556057]","[0.9548976719771174, 0.9506248965320689, 0.9475535044519919, 0.9471005460791152, 0.9401706011659335, 0.9555356502218494, 0.9632026552415276, 0.9471467100151083, 0.9509884947657874, 0.9527169198866298]","[0.954248366013072, 0.9495614035087719, 0.945054945054945, 0.945054945054945, 0.9380530973451328, 0.9543478260869566, 0.962800875273523, 0.945054945054945, 0.9497816593886463, 0.9518599562363238]","[0.954370231892912, 0.9495712994357265, 0.9451037902157853, 0.9451766636699785, 0.9380836878047527, 0.9542022691493165, 0.9626987019093718, 0.9452470310872211, 0.9498830714163601, 0.9515916247167904]","[array([[ 99,   1,   0,   0],
       [  0, 133,   0,   3],
       [  0,   0,  79,  10],
       [  0,   0,   7, 127]]), array([[ 98,   1,   0,   1],
       [  1, 130,   0,   2],
       [  0,   0,  77,  12],
       [  0,   0,   6, 128]]), array([[101,   0,   0,   0],
       [  2, 124,   0,   5],
       [  0,   0,  76,  13],
       [  0,   0,   5, 129]]), array([[ 99,   1,   0,   1],
       [  2, 125,   0,   4],
       [  0,   0,  77,  12],
       [  0,   0,   5, 129]]), array([[100,   1,   0,   0],
       [  3, 119,   0,   5],
       [  0,   0,  76,  13],
       [  0,   0,   6, 129]]), array([[100,   1,   0,   0],
       [  0, 133,   0,   2],
       [  0,   0,  77,  13],
       [  0,   0,   5, 129]]), array([[101,   0,   0,   0],
       [  1, 131,   0,   1],
       [  0,   0,  79,  10],
       [  0,   0,   5, 129]]), array([[ 98,   1,   0,   2],
       [  0, 128,   0,   3],
       [  0,   0,  76,  13],
       [  0,   0,   6, 128]]), array([[ 98,   1,   0,   2],
       [  3, 129,   0,   2],
       [  0,   0,  79,  10],
       [  0,   0,   5, 129]]), array([[100,   1,   0,   0],
       [  2, 130,   0,   1],
       [  0,   0,  76,  13],
       [  0,   0,   5, 129]])]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7555555555555555, 0.8444444444444444, 0.8, 0.7555555555555555, 0.7333333333333333, 0.8222222222222222]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7555555555555555, 0.8444444444444444, 0.8, 0.7555555555555555, 0.7333333333333333, 0.8222222222222222]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7555555555555555, 0.8444444444444444, 0.8, 0.7555555555555555, 0.7333333333333333, 0.8222222222222222]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7555555555555555, 0.8444444444444444, 0.8, 0.7555555555555555, 0.7333333333333333, 0.8222222222222222]","[0.8231934731934732, 0.7766594516594516, 0.8160287081339713, 0.8239898989898989, 0.7512626262626263, 0.8644719251336899, 0.8194444444444444, 0.827922077922078, 0.7351827094474154, 0.8264204545454545]","[0.8027777777777778, 0.75, 0.7651515151515151, 0.7878787878787878, 0.746103896103896, 0.8406565656565657, 0.7868686868686869, 0.7267676767676767, 0.7212121212121212, 0.817929292929293]","[0.80875, 0.758382740447958, 0.7743347338935573, 0.7975490196078432, 0.7479252598581092, 0.8482930672268907, 0.7907761828814461, 0.7487766605413664, 0.7264107796228539, 0.8203216770579199]","[0.813925205229553, 0.7668454733672125, 0.8070730185146661, 0.8188405797101449, 0.7550617283950618, 0.8561645870469399, 0.8214814814814815, 0.8025974025974025, 0.7334422657952069, 0.8232070707070708]","[0.8043478260869565, 0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7555555555555555, 0.8444444444444444, 0.8, 0.7555555555555555, 0.7333333333333333, 0.8222222222222222]","[0.8056884057971014, 0.7590436501117032, 0.7794117647058824, 0.8035340618460822, 0.754547287759629, 0.846015406162465, 0.7980979384488156, 0.7519721402074343, 0.7315273477812178, 0.8209953515456363]","[array([[12,  0,  0,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  4, 11]]), array([[ 8,  1,  0,  3],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  0, 14]]), array([[ 8,  3,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 9,  1,  0,  1],
       [ 0,  9,  0,  1],
       [ 0,  0,  7,  2],
       [ 0,  1,  1, 13]]), array([[ 7,  3,  1,  0],
       [ 0,  7,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 9,  0,  0,  2],
       [ 2,  5,  0,  2],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]]), array([[ 8,  1,  0,  2],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]])]"
4,"[0.8801742919389978, 0.8793859649122807, 0.8571428571428571, 0.865934065934066, 0.8561946902654868, 0.8739130434782608, 0.899343544857768, 0.8725274725274725, 0.8755458515283843, 0.8687089715536105]","[0.8801742919389978, 0.8793859649122807, 0.8571428571428571, 0.865934065934066, 0.8561946902654868, 0.8739130434782608, 0.899343544857768, 0.8725274725274725, 0.8755458515283843, 0.8687089715536105]","[0.8801742919389978, 0.8793859649122807, 0.8571428571428571, 0.865934065934066, 0.8561946902654868, 0.8739130434782608, 0.899343544857768, 0.8725274725274725, 0.8755458515283843, 0.8687089715536105]","[0.8801742919389978, 0.8793859649122807, 0.8571428571428571, 0.865934065934066, 0.8561946902654868, 0.8739130434782608, 0.899343544857768, 0.8725274725274725, 0.8755458515283843, 0.8687089715536105]","[0.9250793443763314, 0.9241842982252189, 0.9151585374825277, 0.9173058712121213, 0.9141070287572067, 0.9193220195879771, 0.9332263242375602, 0.9213768115942029, 0.9202541018059365, 0.9172101449275363]","[0.8659377065432915, 0.8634688725839418, 0.8423463805780977, 0.8484118940682923, 0.839657411876432, 0.8575494365356934, 0.8854332994481877, 0.8562720097822395, 0.8604942940210506, 0.8540193825221537]","[0.8826308906552437, 0.8806717923220049, 0.8618174608712692, 0.8670090770763343, 0.8597472056056394, 0.8743838973874645, 0.8998619175591818, 0.8741698772358869, 0.8770384830981228, 0.8715154629977035]","[0.9124401051427241, 0.9123135038635106, 0.9014882417663261, 0.9041379453879455, 0.8990600866222296, 0.9073245671996828, 0.9230900808187951, 0.9088135053352445, 0.9080567715827149, 0.9043620968509181]","[0.8801742919389978, 0.8793859649122807, 0.8571428571428571, 0.865934065934066, 0.8561946902654868, 0.8739130434782608, 0.899343544857768, 0.8725274725274725, 0.8755458515283843, 0.8687089715536105]","[0.8835447762825096, 0.8827879120949955, 0.8621607584112452, 0.869406036301862, 0.8603904307744004, 0.8768064728689451, 0.9018448865882029, 0.8760733363428211, 0.8785559910256472, 0.8724409805058111]","[array([[ 81,   2,   0,  17],
       [  0, 121,   0,  15],
       [  0,   0,  68,  21],
       [  0,   0,   0, 134]]), array([[ 78,   0,   0,  22],
       [  0, 122,   0,  11],
       [  0,   0,  68,  21],
       [  0,   0,   1, 133]]), array([[ 75,   0,   0,  26],
       [  0, 114,   0,  17],
       [  0,   0,  68,  21],
       [  0,   0,   1, 133]]), array([[ 77,   1,   0,  23],
       [  0, 119,   0,  12],
       [  0,   0,  65,  24],
       [  0,   0,   1, 133]]), array([[ 75,   1,   0,  25],
       [  0, 112,   0,  15],
       [  0,   0,  66,  23],
       [  0,   0,   1, 134]]), array([[ 76,   2,   0,  23],
       [  0, 124,   0,  11],
       [  0,   0,  69,  21],
       [  0,   0,   1, 133]]), array([[ 85,   0,   0,  16],
       [  0, 124,   0,   9],
       [  0,   0,  69,  20],
       [  0,   0,   1, 133]]), array([[ 76,   0,   0,  25],
       [  0, 120,   0,  11],
       [  0,   0,  68,  21],
       [  0,   0,   1, 133]]), array([[ 76,   2,   0,  23],
       [  0, 122,   0,  12],
       [  0,   0,  70,  19],
       [  0,   0,   1, 133]]), array([[ 78,   2,   0,  21],
       [  0, 118,   0,  15],
       [  0,   0,  68,  21],
       [  0,   0,   1, 133]])]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.717391304347826, 0.6666666666666666, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.717391304347826, 0.6666666666666666, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.717391304347826, 0.6666666666666666, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.717391304347826, 0.6666666666666666, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445]","[0.7109523809523809, 0.8205555555555556, 0.7966269841269842, 0.7895833333333333, 0.6951388888888889, 0.84, 0.6194083694083694, 0.8166666666666667, 0.7846153846153846, 0.6779675638371291]","[0.6027777777777777, 0.7097222222222221, 0.6901515151515152, 0.6840909090909091, 0.6506493506493506, 0.685858585858586, 0.5830808080808081, 0.5808080808080809, 0.6113636363636363, 0.6108585858585859]","[0.6211466165413534, 0.7236111111111112, 0.7140460030165913, 0.7027243589743589, 0.6603887168902649, 0.7098214285714286, 0.5862480127186009, 0.6192056309703369, 0.6289734655588315, 0.6229360165118679]","[0.6946169772256728, 0.7913043478260869, 0.775448585231194, 0.7697463768115942, 0.6879012345679012, 0.8088888888888889, 0.6209395542728875, 0.7777777777777778, 0.7483760683760683, 0.6640978452572656]","[0.6304347826086957, 0.717391304347826, 0.717391304347826, 0.717391304347826, 0.6666666666666666, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445]","[0.625817260542661, 0.710144927536232, 0.7163387763132009, 0.7091694537346711, 0.6637923785498605, 0.7067460317460318, 0.6051934287228405, 0.6215518686106921, 0.6298889186694064, 0.6318885448916409]","[array([[ 6,  0,  0,  6],
       [ 1,  4,  2,  2],
       [ 0,  0,  6,  4],
       [ 0,  1,  1, 13]]), array([[ 5,  1,  0,  6],
       [ 0,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[ 8,  1,  0,  2],
       [ 1,  5,  0,  4],
       [ 0,  0,  6,  4],
       [ 0,  1,  0, 14]]), array([[ 7,  1,  0,  3],
       [ 2,  5,  0,  3],
       [ 1,  0,  6,  3],
       [ 0,  0,  0, 15]]), array([[ 6,  0,  3,  2],
       [ 1,  7,  0,  2],
       [ 0,  1,  5,  4],
       [ 1,  0,  1, 12]]), array([[ 5,  1,  0,  5],
       [ 0,  8,  0,  2],
       [ 0,  0,  5,  4],
       [ 0,  1,  0, 14]]), array([[ 5,  2,  1,  3],
       [ 2,  4,  0,  3],
       [ 2,  1,  5,  2],
       [ 0,  0,  1, 14]]), array([[ 6,  0,  0,  5],
       [ 0,  4,  0,  5],
       [ 0,  0,  4,  6],
       [ 0,  0,  1, 14]]), array([[ 6,  0,  0,  5],
       [ 2,  6,  0,  1],
       [ 1,  0,  3,  6],
       [ 1,  0,  0, 14]]), array([[ 5,  1,  0,  5],
       [ 2,  5,  1,  1],
       [ 2,  0,  5,  3],
       [ 0,  0,  1, 14]])]"
