C value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.001,"[0.30434782608695654, 0.31026785714285715, 0.3051948051948052, 0.30217391304347824, 0.3090128755364807, 0.30752688172043013, 0.30217391304347824, 0.30669546436285094, 0.30598669623059865, 0.3111111111111111]","[0.30434782608695654, 0.31026785714285715, 0.3051948051948052, 0.30217391304347824, 0.3090128755364807, 0.30752688172043013, 0.30217391304347824, 0.30669546436285094, 0.30598669623059865, 0.3111111111111111]","[0.30434782608695654, 0.31026785714285715, 0.3051948051948052, 0.30217391304347824, 0.3090128755364807, 0.30752688172043013, 0.30217391304347824, 0.30669546436285094, 0.30598669623059865, 0.3111111111111111]","[0.30434782608695654, 0.31026785714285715, 0.3051948051948052, 0.30217391304347824, 0.3090128755364807, 0.30752688172043013, 0.30217391304347824, 0.30669546436285094, 0.30598669623059865, 0.3111111111111111]","[0.574945295404814, 0.8256207674943566, 0.5751633986928104, 0.574398249452954, 0.576133909287257, 0.5757575757575757, 0.32439824945295404, 0.5755434782608695, 0.8249440715883669, 0.8254504504504505]","[0.2581179775280899, 0.26292696629213486, 0.2580932250528424, 0.2580932250528424, 0.2580932250528424, 0.258030803080308, 0.25842696629213485, 0.2580932250528424, 0.26006172898985025, 0.2648704677851413]","[0.13125937135838125, 0.1413409477970521, 0.1314688612205609, 0.13056213534836686, 0.13261282607796046, 0.13205059576914688, 0.13097551140112912, 0.13191768295863354, 0.1351156382965605, 0.14493576362770172]","[0.5001522214822567, 0.7913677039664624, 0.5010610304727952, 0.5010274950052327, 0.49987022497427674, 0.5019876181166504, 0.2814622776139283, 0.5010846088834632, 0.7919512691161079, 0.7920920920920921]","[0.30434782608695654, 0.31026785714285715, 0.3051948051948052, 0.30217391304347824, 0.3090128755364807, 0.30752688172043013, 0.30217391304347824, 0.30669546436285094, 0.30598669623059865, 0.3111111111111111]","[0.15019037418951323, 0.16073178781458589, 0.15084734857970789, 0.1484208544647252, 0.1539133173750327, 0.15270906388148617, 0.1482292626324128, 0.1520590312915386, 0.15451779673038812, 0.1641193952716068]","[array([[  1,  99,   0,   0],
       [  0, 137,   0,   0],
       [  0,  87,   2,   0],
       [  0, 134,   0,   0]]), array([[  1,   0,   0,  99],
       [  0,   1,   0, 124],
       [  0,   0,   3,  86],
       [  0,   0,   0, 134]]), array([[  1, 100,   0,   0],
       [  0, 138,   0,   0],
       [  0,  87,   2,   0],
       [  0, 134,   0,   0]]), array([[  1, 100,   0,   0],
       [  0, 136,   0,   0],
       [  0,  87,   2,   0],
       [  0, 134,   0,   0]]), array([[  1, 100,   0,   0],
       [  0, 141,   0,   0],
       [  0,  87,   2,   0],
       [  0, 135,   0,   0]]), array([[  1, 100,   0,   0],
       [  0, 140,   0,   0],
       [  0,  88,   2,   0],
       [  0, 134,   0,   0]]), array([[  0, 101,   0,   0],
       [  0, 136,   0,   0],
       [  0,  86,   3,   0],
       [  0, 134,   0,   0]]), array([[  1, 100,   0,   0],
       [  0, 139,   0,   0],
       [  0,  87,   2,   0],
       [  0, 134,   0,   0]]), array([[  1,   0,   0, 100],
       [  0,   1,   0, 126],
       [  0,   0,   2,  87],
       [  0,   0,   0, 134]]), array([[  1,   0,   0, 100],
       [  0,   2,   0, 124],
       [  0,   0,   3,  86],
       [  0,   0,   0, 134]])]","[0.1956521739130435, 0.32608695652173914, 0.21739130434782608, 0.21739130434782608, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2, 0.3333333333333333, 0.3333333333333333]","[0.1956521739130435, 0.32608695652173914, 0.21739130434782608, 0.21739130434782608, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2, 0.3333333333333333, 0.3333333333333333]","[0.1956521739130435, 0.32608695652173914, 0.21739130434782608, 0.21739130434782608, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2, 0.3333333333333333, 0.3333333333333333]","[0.1956521739130435, 0.32608695652173914, 0.21739130434782608, 0.21739130434782608, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2, 0.3333333333333333, 0.3333333333333333]","[0.04891304347826087, 0.08152173913043478, 0.05434782608695652, 0.05434782608695652, 0.05555555555555555, 0.05555555555555555, 0.17732558139534885, 0.05, 0.08333333333333333, 0.08333333333333333]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.275, 0.25, 0.25, 0.25]","[0.08181818181818182, 0.12295081967213115, 0.08928571428571429, 0.08928571428571429, 0.09090909090909091, 0.09090909090909091, 0.1282051282051282, 0.08333333333333333, 0.125, 0.125]","[0.03827977315689981, 0.10633270321361059, 0.04725897920604915, 0.04725897920604915, 0.04938271604938272, 0.04938271604938272, 0.1529715762273902, 0.04, 0.1111111111111111, 0.1111111111111111]","[0.1956521739130435, 0.32608695652173914, 0.21739130434782608, 0.21739130434782608, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.2, 0.3333333333333333, 0.3333333333333333]","[0.06403162055335967, 0.16037063435495366, 0.07763975155279504, 0.07763975155279504, 0.08080808080808081, 0.08080808080808081, 0.10626780626780627, 0.06666666666666667, 0.16666666666666666, 0.16666666666666666]","[array([[ 0, 12,  0,  0],
       [ 0,  9,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0,  0,  0, 12],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 14,  0,  0]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  9,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0, 10,  1,  0],
       [ 0,  9,  0,  0],
       [ 0,  9,  1,  0],
       [ 0, 15,  0,  0]]), array([[ 0, 11,  0,  0],
       [ 0,  9,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]])]"
0.005,"[0.3239130434782609, 0.32589285714285715, 0.3225108225108225, 0.5108695652173914, 0.3240343347639485, 0.3161290322580645, 0.3282608695652174, 0.31965442764578833, 0.3237250554323725, 0.32222222222222224]","[0.3239130434782609, 0.32589285714285715, 0.3225108225108225, 0.5108695652173914, 0.3240343347639485, 0.3161290322580645, 0.3282608695652174, 0.31965442764578833, 0.3237250554323725, 0.32222222222222224]","[0.3239130434782609, 0.32589285714285715, 0.3225108225108225, 0.5108695652173914, 0.3240343347639485, 0.3161290322580645, 0.3282608695652174, 0.31965442764578833, 0.3237250554323725, 0.32222222222222224]","[0.3239130434782609, 0.32589285714285715, 0.3225108225108225, 0.5108695652173914, 0.3240343347639485, 0.3161290322580645, 0.3282608695652174, 0.31965442764578833, 0.3237250554323725, 0.32222222222222224]","[0.8264508928571428, 0.8268348623853211, 0.8264966740576496, 0.7576206152070284, 0.8273026315789473, 0.8264192139737991, 0.7636363636363637, 0.8265418502202644, 0.8263097949886105, 0.8263097949886105]","[0.2808942646318967, 0.28085393258426966, 0.27895433556436305, 0.4443132029919311, 0.2761315270103789, 0.2679272778024071, 0.2883485452808334, 0.27333635803627315, 0.2806919305572953, 0.2777568085861556]","[0.17546839839993753, 0.17622759199634458, 0.17173282193974046, 0.36316940110476464, 0.1677689471410398, 0.1517458934997532, 0.1884178293138623, 0.16192319984388803, 0.17530695117191492, 0.16984403898062161]","[0.7932501940993789, 0.7928202817824378, 0.792697324848101, 0.7157081609683604, 0.7909843008809577, 0.7909564727426398, 0.723498023715415, 0.7917003644113757, 0.7935743904964417, 0.7931156669197671]","[0.3239130434782609, 0.32589285714285715, 0.3225108225108225, 0.5108695652173914, 0.3240343347639485, 0.3161290322580645, 0.3282608695652174, 0.31965442764578833, 0.3237250554323725, 0.32222222222222224]","[0.18894153744178888, 0.19168511071743563, 0.18497144963967263, 0.40747086955543116, 0.1838140290409977, 0.17014823487148523, 0.2049335561545639, 0.1780642946234336, 0.18968730670505324, 0.1859967732132963]","[array([[  3,  97,   0,   0],
       [  0, 137,   0,   0],
       [  0,  82,   7,   0],
       [  0, 132,   0,   2]]), array([[  4,   0,   0,  96],
       [  0,   2,   0, 123],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  3,  98,   0,   0],
       [  0, 138,   0,   0],
       [  0,  82,   7,   0],
       [  0, 133,   0,   1]]), array([[  3,  64,   0,  34],
       [  0,  93,   0,  43],
       [  0,   4,   7,  78],
       [  0,   2,   0, 132]]), array([[  3,  98,   0,   0],
       [  0, 141,   0,   0],
       [  0,  83,   6,   0],
       [  0, 134,   0,   1]]), array([[  2,  99,   0,   0],
       [  0, 140,   0,   0],
       [  0,  86,   4,   0],
       [  0, 133,   0,   1]]), array([[  2,   3,   0,  96],
       [  0,   9,   0, 127],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  3,  98,   0,   0],
       [  0, 139,   0,   0],
       [  0,  84,   5,   0],
       [  0, 133,   0,   1]]), array([[  4,   0,   0,  97],
       [  0,   2,   0, 125],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]]), array([[  2,   0,   0,  99],
       [  0,   3,   0, 123],
       [  0,   0,   6,  83],
       [  0,   0,   0, 134]])]","[0.17391304347826086, 0.34782608695652173, 0.21739130434782608, 0.45652173913043476, 0.2222222222222222, 0.26666666666666666, 0.37777777777777777, 0.2222222222222222, 0.35555555555555557, 0.37777777777777777]","[0.17391304347826086, 0.34782608695652173, 0.21739130434782608, 0.45652173913043476, 0.2222222222222222, 0.26666666666666666, 0.37777777777777777, 0.2222222222222222, 0.35555555555555557, 0.37777777777777777]","[0.17391304347826086, 0.34782608695652173, 0.21739130434782608, 0.45652173913043476, 0.2222222222222222, 0.26666666666666666, 0.37777777777777777, 0.2222222222222222, 0.35555555555555557, 0.37777777777777777]","[0.17391304347826086, 0.34782608695652173, 0.21739130434782608, 0.45652173913043476, 0.2222222222222222, 0.26666666666666666, 0.37777777777777777, 0.2222222222222222, 0.35555555555555557, 0.37777777777777777]","[0.044444444444444446, 0.3333333333333333, 0.05434782608695652, 0.22363083164300201, 0.05555555555555555, 0.5581395348837209, 0.4642857142857143, 0.30113636363636365, 0.3352272727272727, 0.5892857142857143]","[0.2222222222222222, 0.275, 0.25, 0.4083333333333333, 0.25, 0.3005050505050505, 0.30277777777777776, 0.275, 0.275, 0.29772727272727273]","[0.07407407407407407, 0.17045454545454547, 0.08928571428571429, 0.2887205387205387, 0.09090909090909091, 0.1860062893081761, 0.22324561403508772, 0.13036020583190394, 0.17257318952234207, 0.21870015948963317]","[0.034782608695652174, 0.32608695652173914, 0.04725897920604915, 0.24693535585148604, 0.04938271604938272, 0.49612403100775193, 0.4301587301587302, 0.26313131313131316, 0.33585858585858586, 0.5857142857142857]","[0.17391304347826086, 0.34782608695652173, 0.21739130434782608, 0.45652173913043476, 0.2222222222222222, 0.26666666666666666, 0.37777777777777777, 0.2222222222222222, 0.35555555555555557, 0.37777777777777777]","[0.05797101449275362, 0.2025691699604743, 0.07763975155279504, 0.320231298492168, 0.08080808080808081, 0.16459818308874913, 0.2524756335282651, 0.10832856870592719, 0.2098955658277692, 0.2565833776360092]","[array([[ 0, 12,  0,  0],
       [ 1,  8,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0,  0,  0, 12],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 15,  0,  0]]), array([[ 0,  8,  0,  3],
       [ 0,  7,  0,  3],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0, 14,  0,  0]]), array([[ 1, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  8,  1,  0],
       [ 0, 15,  0,  0]]), array([[ 0,  0,  1, 10],
       [ 0,  1,  0,  8],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0, 11,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  9,  1,  0],
       [ 0, 15,  0,  0]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 1,  1,  0,  9],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]])]"
0.01,"[0.4391304347826087, 0.33705357142857145, 0.41774891774891776, 0.36086956521739133, 0.3798283261802575, 0.46236559139784944, 0.40217391304347827, 0.4535637149028078, 0.3392461197339246, 0.3288888888888889]","[0.4391304347826087, 0.33705357142857145, 0.41774891774891776, 0.36086956521739133, 0.3798283261802575, 0.46236559139784944, 0.40217391304347827, 0.4535637149028078, 0.3392461197339246, 0.3288888888888889]","[0.4391304347826087, 0.33705357142857145, 0.41774891774891776, 0.36086956521739133, 0.3798283261802575, 0.46236559139784944, 0.40217391304347827, 0.4535637149028078, 0.3392461197339246, 0.3288888888888889]","[0.4391304347826087, 0.33705357142857145, 0.41774891774891776, 0.36086956521739133, 0.3798283261802575, 0.46236559139784944, 0.40217391304347827, 0.4535637149028078, 0.3392461197339246, 0.3288888888888889]","[0.7579841757960151, 0.796656976744186, 0.7550571679859278, 0.7988235294117647, 0.7862617924528301, 0.7580856643356643, 0.7662762130385189, 0.7620212573768518, 0.79994844031967, 0.8268348623853211]","[0.3839865086525055, 0.2911629213483146, 0.3668541744257474, 0.31752984039316023, 0.3252368120707202, 0.39752926785215836, 0.35181929875076073, 0.3908946340718258, 0.2953119429433875, 0.2845340513184545]","[0.31841176389985026, 0.1961315558442688, 0.3005501931098784, 0.23906127892161766, 0.25350448269560266, 0.32672309703998337, 0.2815492187355084, 0.3248371624687997, 0.20350178788329493, 0.18279490031218268]","[0.7157997615645377, 0.7592257578903655, 0.7129378976344676, 0.7650639386189259, 0.7437267187626528, 0.7133769456350102, 0.7264615783711197, 0.717858750994007, 0.7639692722596916, 0.7937410805300713]","[0.4391304347826087, 0.33705357142857145, 0.41774891774891776, 0.36086956521739133, 0.3798283261802575, 0.46236559139784944, 0.40217391304347827, 0.4535637149028078, 0.3392461197339246, 0.3288888888888889]","[0.3539110321753746, 0.21347335488215088, 0.3324609272061666, 0.2613414852153752, 0.2815820582108162, 0.3675400974146168, 0.3128963200556903, 0.3637718637784675, 0.21990386514278415, 0.19894072476971308]","[array([[  3,  27,   0,  70],
       [  0,  57,   0,  80],
       [  0,   2,   8,  79],
       [  0,   0,   0, 134]]), array([[  3,   1,   0,  96],
       [  0,   7,   0, 118],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  3,  23,   0,  75],
       [  0,  48,   0,  90],
       [  0,   1,   8,  80],
       [  0,   0,   0, 134]]), array([[  3,   3,   0,  95],
       [  0,  22,   0, 114],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  3,  98,   0,   0],
       [  0, 141,   0,   0],
       [  0,  76,   7,   6],
       [  0, 109,   0,  26]]), array([[  2,  99,   0,   0],
       [  0, 140,   0,   0],
       [  0,  45,   7,  38],
       [  0,  68,   0,  66]]), array([[  2,  16,   0,  83],
       [  0,  42,   0,  94],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  3,  98,   0,   0],
       [  0, 139,   0,   0],
       [  0,  51,   7,  31],
       [  0,  73,   0,  61]]), array([[  4,   1,   0,  96],
       [  0,   8,   0, 119],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]]), array([[  2,   0,   0,  99],
       [  0,   5,   0, 121],
       [  0,   0,   7,  82],
       [  0,   0,   0, 134]])]","[0.43478260869565216, 0.34782608695652173, 0.391304347826087, 0.3695652173913043, 0.35555555555555557, 0.4444444444444444, 0.4, 0.3333333333333333, 0.35555555555555557, 0.4444444444444444]","[0.43478260869565216, 0.34782608695652173, 0.391304347826087, 0.3695652173913043, 0.35555555555555557, 0.4444444444444444, 0.4, 0.3333333333333333, 0.35555555555555557, 0.4444444444444444]","[0.43478260869565216, 0.34782608695652173, 0.391304347826087, 0.3695652173913043, 0.35555555555555557, 0.4444444444444444, 0.4, 0.3333333333333333, 0.35555555555555557, 0.4444444444444444]","[0.43478260869565216, 0.34782608695652173, 0.391304347826087, 0.3695652173913043, 0.35555555555555557, 0.4444444444444444, 0.4, 0.3333333333333333, 0.35555555555555557, 0.4444444444444444]","[0.23214285714285715, 0.3333333333333333, 0.2032967032967033, 0.3352272727272727, 0.5641025641025641, 0.7473118279569891, 0.4664634146341463, 0.48938223938223935, 0.3352272727272727, 0.7836538461538461]","[0.3888888888888889, 0.275, 0.325, 0.3, 0.3642857142857143, 0.4338383838383838, 0.33055555555555555, 0.35833333333333334, 0.275, 0.38106060606060604]","[0.28157894736842104, 0.17045454545454547, 0.22712418300653597, 0.21045197740112992, 0.27907430914949716, 0.36176603432700993, 0.26650432900432897, 0.25691699604743085, 0.17257318952234207, 0.3413947163947164]","[0.23757763975155277, 0.32608695652173914, 0.21858576206402294, 0.3285573122529644, 0.5903133903133903, 0.7383512544802867, 0.43306233062330624, 0.5089661089661089, 0.33585858585858586, 0.7448717948717948]","[0.43478260869565216, 0.34782608695652173, 0.391304347826087, 0.3695652173913043, 0.35555555555555557, 0.4444444444444444, 0.4, 0.3333333333333333, 0.35555555555555557, 0.4444444444444444]","[0.2986270022883295, 0.2025691699604743, 0.25788576300085253, 0.23827069516089408, 0.2948496783083249, 0.3866726889491117, 0.28833573833573833, 0.2701800614844093, 0.2098955658277692, 0.3586376586376586]","[array([[ 0,  4,  0,  8],
       [ 1,  5,  0,  3],
       [ 0,  1,  0,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 12],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  4,  0,  7],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  0,  0, 11],
       [ 0,  2,  0,  8],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  9,  1,  0],
       [ 0,  9,  0,  5]]), array([[ 1, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  4,  1,  4],
       [ 0,  7,  0,  8]]), array([[ 0,  0,  1, 10],
       [ 0,  2,  0,  7],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0, 11,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  7,  1,  2],
       [ 0, 10,  0,  5]]), array([[ 0,  0,  0, 11],
       [ 0,  0,  0,  9],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 1,  1,  0,  9],
       [ 0,  3,  0,  6],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]])]"
0.05,"[0.5217391304347826, 0.46875, 0.5064935064935064, 0.4891304347826087, 0.5064377682403434, 0.5096774193548387, 0.5195652173913043, 0.5226781857451404, 0.45454545454545453, 0.4488888888888889]","[0.5217391304347826, 0.46875, 0.5064935064935064, 0.4891304347826087, 0.5064377682403434, 0.5096774193548387, 0.5195652173913043, 0.5226781857451404, 0.45454545454545453, 0.4488888888888889]","[0.5217391304347826, 0.46875, 0.5064935064935064, 0.4891304347826087, 0.5064377682403434, 0.5096774193548387, 0.5195652173913043, 0.5226781857451404, 0.45454545454545453, 0.4488888888888889]","[0.5217391304347826, 0.46875, 0.5064935064935064, 0.4891304347826087, 0.5064377682403434, 0.5096774193548387, 0.5195652173913043, 0.5226781857451404, 0.45454545454545453, 0.4488888888888889]","[0.7671694318753142, 0.7682494969818914, 0.7738133677752663, 0.7700307933824417, 0.7647455743430975, 0.763095238095238, 0.7719609340899171, 0.7765115667718192, 0.7636311172668514, 0.7597222222222222]","[0.46581481177724926, 0.42137078651685395, 0.4514333944386134, 0.4385750476072062, 0.4540099838336691, 0.4559229137199434, 0.46785961436527, 0.4681795335786104, 0.4119746531850389, 0.4030486114422036]","[0.41680466820400847, 0.38842975206611574, 0.4041876635806086, 0.39726107841504643, 0.412509252316683, 0.4090874470901355, 0.42952861952861954, 0.42723028698638454, 0.38134284016636955, 0.36175873232104616]","[0.7262937460379916, 0.7289519258407589, 0.7348502321056406, 0.7306605482429659, 0.7227655879644346, 0.7221095750128008, 0.7328231453893306, 0.7378550031454898, 0.7239976619106406, 0.7197283950617285]","[0.5217391304347826, 0.46875, 0.5064935064935064, 0.4891304347826087, 0.5064377682403434, 0.5096774193548387, 0.5195652173913043, 0.5226781857451404, 0.45454545454545453, 0.4488888888888889]","[0.44808881022453806, 0.408098162359526, 0.4363065115672639, 0.4244263384357324, 0.44109345555134843, 0.4397143659540705, 0.45649992680427465, 0.4579921077313481, 0.396337972130329, 0.3806432732820243]","[array([[  4,  47,   0,  49],
       [  0,  82,   0,  55],
       [  0,   1,  20,  68],
       [  0,   0,   0, 134]]), array([[  8,  22,   0,  70],
       [  0,  49,   0,  76],
       [  0,   0,  19,  70],
       [  0,   0,   0, 134]]), array([[  5,  36,   0,  60],
       [  0,  78,   0,  60],
       [  0,   0,  17,  72],
       [  0,   0,   0, 134]]), array([[  6,  31,   0,  64],
       [  0,  67,   0,  69],
       [  0,   0,  18,  71],
       [  0,   0,   0, 134]]), array([[  6,  41,   0,  54],
       [  0,  75,   0,  66],
       [  0,   1,  20,  68],
       [  0,   0,   0, 135]]), array([[  6,  46,   0,  49],
       [  0,  79,   0,  61],
       [  0,   1,  18,  71],
       [  0,   0,   0, 134]]), array([[  7,  39,   0,  55],
       [  0,  77,   0,  59],
       [  0,   0,  21,  68],
       [  0,   0,   0, 134]]), array([[  7,  37,   0,  57],
       [  0,  82,   0,  57],
       [  0,   1,  19,  69],
       [  0,   0,   0, 134]]), array([[  9,  19,   0,  73],
       [  0,  41,   0,  86],
       [  0,   0,  21,  68],
       [  0,   0,   0, 134]]), array([[  5,  22,   0,  74],
       [  0,  44,   0,  82],
       [  0,   0,  19,  70],
       [  0,   0,   0, 134]])]","[0.5, 0.45652173913043476, 0.43478260869565216, 0.43478260869565216, 0.6, 0.6, 0.4444444444444444, 0.4222222222222222, 0.4888888888888889, 0.5333333333333333]","[0.5, 0.45652173913043476, 0.43478260869565216, 0.43478260869565216, 0.6, 0.6, 0.4444444444444444, 0.4222222222222222, 0.4888888888888889, 0.5333333333333333]","[0.5, 0.45652173913043476, 0.43478260869565216, 0.43478260869565216, 0.6, 0.6, 0.4444444444444444, 0.4222222222222222, 0.4888888888888889, 0.5333333333333333]","[0.5, 0.45652173913043476, 0.43478260869565216, 0.43478260869565216, 0.6, 0.6, 0.4444444444444444, 0.4222222222222222, 0.4888888888888889, 0.5333333333333333]","[0.6096041055718475, 0.5153508771929824, 0.44047619047619047, 0.4915413533834586, 0.7847222222222222, 0.8068181818181819, 0.418018018018018, 0.4479166666666667, 0.5238095238095237, 0.8154761904761905]","[0.45972222222222225, 0.4111111111111111, 0.375, 0.375, 0.5727272727272728, 0.5560606060606061, 0.3833333333333333, 0.35833333333333334, 0.44166666666666665, 0.48434343434343435]","[0.4070910973084886, 0.3581761006289308, 0.31228070175438594, 0.30461103824033897, 0.487781954887218, 0.5238095238095237, 0.3282967032967033, 0.2807486631016043, 0.36212121212121207, 0.4769230769230769]","[0.5945429045008287, 0.47654462242562934, 0.4296066252587991, 0.47033344230140567, 0.771604938271605, 0.7727272727272727, 0.4032832832832833, 0.4361111111111111, 0.49841269841269836, 0.7761904761904762]","[0.5, 0.45652173913043476, 0.43478260869565216, 0.43478260869565216, 0.6, 0.6, 0.4444444444444444, 0.4222222222222222, 0.4888888888888889, 0.5333333333333333]","[0.4202223422450266, 0.3613891167623735, 0.3367658276125095, 0.32640500454040966, 0.502784739626845, 0.5322751322751322, 0.3463980463980464, 0.3070707070707071, 0.37373737373737376, 0.48262108262108266]","[array([[ 1,  6,  0,  5],
       [ 1,  5,  0,  3],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  2,  0, 10],
       [ 0,  4,  0,  5],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  6,  0,  5],
       [ 0,  3,  0,  7],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  3,  0,  8],
       [ 0,  4,  0,  6],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 1,  8,  0,  2],
       [ 0, 10,  0,  0],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 14]]), array([[ 1,  3,  0,  7],
       [ 0,  8,  0,  2],
       [ 0,  0,  3,  6],
       [ 0,  0,  0, 15]]), array([[ 0,  2,  1,  8],
       [ 0,  3,  0,  6],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  5,  0,  6],
       [ 0,  3,  0,  6],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 0,  3,  0,  8],
       [ 0,  6,  0,  3],
       [ 0,  0,  1,  9],
       [ 0,  0,  0, 15]]), array([[ 2,  1,  0,  8],
       [ 0,  5,  0,  4],
       [ 0,  0,  2,  8],
       [ 0,  0,  0, 15]])]"
