max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.8880597014925373, 0.8992537313432836, 0.8955223880597015, 0.8917910447761194, 0.8870370370370371, 0.878731343283582, 0.8992537313432836, 0.8917910447761194, 0.8861940298507462, 0.9011194029850746]","[0.8880597014925373, 0.8992537313432836, 0.8955223880597015, 0.8917910447761194, 0.8870370370370371, 0.878731343283582, 0.8992537313432836, 0.8917910447761194, 0.8861940298507462, 0.9011194029850746]","[0.8880597014925373, 0.8992537313432836, 0.8955223880597015, 0.8917910447761194, 0.8870370370370371, 0.878731343283582, 0.8992537313432836, 0.8917910447761194, 0.8861940298507462, 0.9011194029850746]","[0.8880597014925373, 0.8992537313432836, 0.8955223880597015, 0.8917910447761194, 0.8870370370370371, 0.878731343283582, 0.8992537313432836, 0.8917910447761194, 0.8861940298507462, 0.9011194029850746]","[0.888340814942209, 0.9034872520885119, 0.896499060150376, 0.8921320519342101, 0.8889335083114611, 0.8808629738763551, 0.9009419526854847, 0.8945769513876342, 0.8867542589246079, 0.9033124902434881]","[0.8880597014925373, 0.8992537313432836, 0.8955223880597014, 0.8917910447761194, 0.887037037037037, 0.8787313432835822, 0.8992537313432836, 0.8917910447761195, 0.8861940298507462, 0.9011194029850745]","[0.8881093982651259, 0.8989253947639372, 0.8955099705887839, 0.8918211386539502, 0.8869870163763294, 0.8783546920162133, 0.8993944969072689, 0.8915756849796606, 0.8860496510103442, 0.9012531906937149]","[0.888340814942209, 0.9034872520885119, 0.8964990601503758, 0.8921320519342103, 0.8889335083114611, 0.8808629738763553, 0.9009419526854847, 0.8945769513876339, 0.8867542589246079, 0.9033124902434881]","[0.8880597014925373, 0.8992537313432836, 0.8955223880597015, 0.8917910447761194, 0.8870370370370371, 0.878731343283582, 0.8992537313432836, 0.8917910447761194, 0.8861940298507462, 0.9011194029850746]","[0.8881093982651258, 0.8989253947639372, 0.8955099705887839, 0.8918211386539502, 0.8869870163763294, 0.8783546920162132, 0.8993944969072689, 0.8915756849796604, 0.886049651010344, 0.9012531906937148]","[array([[120,  11,   2,   1],
       [  6, 122,   0,   6],
       [  5,   0, 116,  13],
       [  1,   2,  13, 118]]), array([[130,   4,   0,   0],
       [ 16, 110,   2,   6],
       [  3,   0, 118,  13],
       [  3,   4,   3, 124]]), array([[123,   8,   1,   2],
       [ 14, 114,   1,   5],
       [  2,   1, 124,   7],
       [  5,   3,   7, 119]]), array([[120,   8,   0,   6],
       [ 11, 119,   0,   4],
       [  7,   2, 122,   3],
       [  1,   3,  13, 117]]), array([[115,  14,   5,   1],
       [ 11, 121,   0,   3],
       [  0,   6, 116,  13],
       [  1,   3,   4, 127]]), array([[120,  12,   1,   1],
       [ 10, 119,   2,   3],
       [  7,   2, 108,  17],
       [  3,   1,   6, 124]]), array([[125,   6,   2,   1],
       [ 16, 117,   0,   1],
       [  3,   1, 120,  10],
       [  3,   3,   8, 120]]), array([[117,  12,   2,   3],
       [ 10, 119,   0,   5],
       [  4,   3, 113,  14],
       [  1,   0,   4, 129]]), array([[114,  12,   6,   2],
       [  9, 123,   0,   2],
       [  4,   3, 116,  11],
       [  3,   4,   5, 122]]), array([[123,   5,   5,   1],
       [ 16, 114,   0,   4],
       [  2,   0, 122,  10],
       [  4,   3,   3, 124]])]","[0.7391304347826086, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7333333333333333, 0.6222222222222222, 0.6444444444444445, 0.7333333333333333, 0.5111111111111111]","[0.7391304347826086, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7333333333333333, 0.6222222222222222, 0.6444444444444445, 0.7333333333333333, 0.5111111111111111]","[0.7391304347826086, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7333333333333333, 0.6222222222222222, 0.6444444444444445, 0.7333333333333333, 0.5111111111111111]","[0.7391304347826086, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7333333333333333, 0.6222222222222222, 0.6444444444444445, 0.7333333333333333, 0.5111111111111111]","[0.7393162393162394, 0.7523809523809524, 0.553030303030303, 0.6385416666666667, 0.6443181818181818, 0.7489583333333334, 0.623172514619883, 0.6713800904977375, 0.7614850427350428, 0.4791666666666667]","[0.7472222222222222, 0.6625, 0.553030303030303, 0.6151515151515152, 0.6519480519480518, 0.7128787878787879, 0.5974747474747475, 0.6391414141414141, 0.722979797979798, 0.47752525252525246]","[0.737781954887218, 0.6551282051282052, 0.5510697032436163, 0.6141602455269688, 0.6439920948616601, 0.7154749306670559, 0.6033711730306157, 0.6372159090909091, 0.7192484051036683, 0.4736079328756674]","[0.7493496841322929, 0.7437888198757764, 0.5642292490118577, 0.6415760869565217, 0.6503367003367003, 0.7526851851851852, 0.630896686159844, 0.6715267303502598, 0.7628917378917379, 0.49567901234567907]","[0.7391304347826086, 0.6956521739130435, 0.5652173913043478, 0.6304347826086957, 0.6444444444444445, 0.7333333333333333, 0.6222222222222222, 0.6444444444444445, 0.7333333333333333, 0.5111111111111111]","[0.739375612945407, 0.6722408026755853, 0.5629969694241906, 0.624569163766034, 0.6428528765920071, 0.7288660211810117, 0.6189198486412109, 0.6419949494949495, 0.7270866560340244, 0.49879481311975593]","[array([[ 8,  4,  0,  0],
       [ 1,  8,  0,  0],
       [ 1,  0,  7,  2],
       [ 2,  0,  2, 11]]), array([[ 9,  2,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  1,  3,  5],
       [ 1,  0,  0, 14]]), array([[ 6,  4,  0,  1],
       [ 4,  4,  1,  1],
       [ 1,  0,  6,  3],
       [ 1,  0,  4, 10]]), array([[ 8,  1,  1,  1],
       [ 5,  4,  0,  1],
       [ 1,  0,  6,  3],
       [ 1,  1,  2, 11]]), array([[7, 2, 2, 0],
       [3, 6, 0, 1],
       [0, 0, 8, 2],
       [2, 2, 2, 8]]), array([[ 9,  1,  0,  1],
       [ 5,  5,  0,  0],
       [ 1,  0,  6,  2],
       [ 0,  0,  2, 13]]), array([[ 6,  4,  1,  0],
       [ 2,  4,  0,  3],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 6,  3,  0,  2],
       [ 2,  7,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  3,  1, 11]]), array([[ 7,  4,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  1,  1, 13]]), array([[ 5,  3,  1,  2],
       [ 7,  2,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  1,  3, 11]])]"
sqrt,"[0.8059701492537313, 0.8302238805970149, 0.8171641791044776, 0.8395522388059702, 0.8314814814814815, 0.8283582089552238, 0.832089552238806, 0.8059701492537313, 0.8339552238805971, 0.835820895522388]","[0.8059701492537313, 0.8302238805970149, 0.8171641791044776, 0.8395522388059702, 0.8314814814814815, 0.8283582089552238, 0.832089552238806, 0.8059701492537313, 0.8339552238805971, 0.835820895522388]","[0.8059701492537313, 0.8302238805970149, 0.8171641791044776, 0.8395522388059702, 0.8314814814814815, 0.8283582089552238, 0.832089552238806, 0.8059701492537313, 0.8339552238805971, 0.835820895522388]","[0.8059701492537313, 0.8302238805970149, 0.8171641791044776, 0.8395522388059702, 0.8314814814814815, 0.8283582089552238, 0.832089552238806, 0.8059701492537313, 0.8339552238805971, 0.835820895522388]","[0.808686908033923, 0.8311676464195719, 0.8206722880836528, 0.839640298156113, 0.8337816403758862, 0.8343282591924538, 0.8363623742808096, 0.8091385416951864, 0.8346260450745183, 0.8394930285257888]","[0.8059701492537313, 0.8302238805970148, 0.8171641791044777, 0.8395522388059701, 0.8314814814814815, 0.8283582089552238, 0.832089552238806, 0.8059701492537312, 0.8339552238805971, 0.8358208955223881]","[0.8030977450574346, 0.8292819460492641, 0.8171526784963418, 0.8395224122717792, 0.8312061370148192, 0.8291517808432701, 0.8302272285204353, 0.8065402734520382, 0.8337893959331971, 0.8363092667890347]","[0.8086869080339231, 0.831167646419572, 0.8206722880836529, 0.8396402981561131, 0.8337816403758863, 0.8343282591924538, 0.8363623742808096, 0.8091385416951862, 0.8346260450745183, 0.8394930285257888]","[0.8059701492537313, 0.8302238805970149, 0.8171641791044776, 0.8395522388059702, 0.8314814814814815, 0.8283582089552238, 0.832089552238806, 0.8059701492537313, 0.8339552238805971, 0.835820895522388]","[0.8030977450574346, 0.8292819460492641, 0.8171526784963418, 0.8395224122717792, 0.8312061370148192, 0.8291517808432702, 0.8302272285204354, 0.8065402734520382, 0.8337893959331971, 0.8363092667890347]","[array([[109,  13,   8,   4],
       [ 14, 116,   2,   2],
       [  1,   2, 120,  11],
       [ 10,  13,  24,  87]]), array([[111,  11,   5,   7],
       [ 11, 112,   4,   7],
       [  0,   1, 123,  10],
       [  4,  11,  20,  99]]), array([[116,   7,   5,   6],
       [ 19, 100,   1,  14],
       [  8,   0, 113,  13],
       [  5,   9,  11, 109]]), array([[107,  17,   4,   6],
       [ 12, 114,   2,   6],
       [  4,   1, 116,  13],
       [  8,   2,  11, 113]]), array([[105,  24,   6,   0],
       [ 10, 119,   0,   6],
       [  3,   1, 117,  14],
       [  4,   8,  15, 108]]), array([[113,  10,   0,  11],
       [ 15, 108,   2,   9],
       [ 11,   4, 107,  12],
       [  7,   4,   7, 116]]), array([[114,  17,   2,   1],
       [ 10, 119,   2,   3],
       [  6,   1, 120,   7],
       [ 12,   9,  20,  93]]), array([[111,  11,   0,  12],
       [ 18, 106,   0,  10],
       [  8,   5, 106,  15],
       [  2,   8,  15, 109]]), array([[110,  15,   4,   5],
       [ 14, 111,   5,   4],
       [  2,   5, 118,   9],
       [  5,   4,  17, 108]]), array([[115,  10,   1,   8],
       [ 23, 107,   0,   4],
       [  5,   4, 111,  14],
       [  5,   3,  11, 115]])]","[0.5652173913043478, 0.5434782608695652, 0.4782608695652174, 0.5434782608695652, 0.6444444444444445, 0.5111111111111111, 0.5333333333333333, 0.5777777777777777, 0.35555555555555557, 0.6222222222222222]","[0.5652173913043478, 0.5434782608695652, 0.4782608695652174, 0.5434782608695652, 0.6444444444444445, 0.5111111111111111, 0.5333333333333333, 0.5777777777777777, 0.35555555555555557, 0.6222222222222222]","[0.5652173913043478, 0.5434782608695652, 0.4782608695652174, 0.5434782608695652, 0.6444444444444445, 0.5111111111111111, 0.5333333333333333, 0.5777777777777777, 0.35555555555555557, 0.6222222222222222]","[0.5652173913043478, 0.5434782608695652, 0.4782608695652174, 0.5434782608695652, 0.6444444444444445, 0.5111111111111111, 0.5333333333333333, 0.5777777777777777, 0.35555555555555557, 0.6222222222222222]","[0.5729166666666666, 0.54375, 0.4882305194805195, 0.5625, 0.6554834054834056, 0.5146103896103896, 0.5780677655677655, 0.6026785714285714, 0.34615384615384615, 0.6345588235294117]","[0.5680555555555555, 0.5263888888888889, 0.4575757575757575, 0.5363636363636364, 0.6542207792207793, 0.49318181818181817, 0.5441919191919192, 0.5941919191919192, 0.35378787878787876, 0.6174242424242424]","[0.5661859926565809, 0.5289491554197436, 0.467440055200966, 0.5431623931623931, 0.6472408293460925, 0.5024893970127235, 0.5398453847942339, 0.5757088122605364, 0.343866913660964, 0.6243872549019608]","[0.5788043478260869, 0.5407608695652174, 0.500388198757764, 0.5630434782608695, 0.659419592752926, 0.5341269841269841, 0.5842490842490843, 0.603968253968254, 0.36324786324786323, 0.6283006535947713]","[0.5652173913043478, 0.5434782608695652, 0.4782608695652174, 0.5434782608695652, 0.6444444444444445, 0.5111111111111111, 0.5333333333333333, 0.5777777777777777, 0.35555555555555557, 0.6222222222222222]","[0.5673715315659049, 0.535253890752612, 0.48450097876712844, 0.5475659606094389, 0.6443352826510722, 0.5213227610793534, 0.5388281794931411, 0.5711673052362708, 0.35337135108302153, 0.6235838779956427]","[array([[7, 1, 2, 2],
       [3, 5, 0, 1],
       [2, 1, 6, 1],
       [2, 1, 4, 8]]), array([[ 5,  2,  2,  3],
       [ 2,  5,  0,  2],
       [ 2,  0,  4,  4],
       [ 1,  1,  2, 11]]), array([[ 4,  7,  0,  0],
       [ 5,  3,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  2,  2, 10]]), array([[6, 3, 1, 1],
       [3, 4, 0, 3],
       [2, 0, 6, 2],
       [4, 1, 1, 9]]), array([[6, 4, 0, 1],
       [2, 8, 0, 0],
       [1, 0, 7, 2],
       [2, 2, 2, 8]]), array([[ 3,  8,  0,  0],
       [ 4,  3,  0,  3],
       [ 2,  1,  6,  0],
       [ 2,  0,  2, 11]]), array([[5, 4, 1, 1],
       [0, 5, 1, 3],
       [1, 0, 7, 2],
       [0, 5, 3, 7]]), array([[5, 3, 0, 3],
       [1, 8, 0, 0],
       [0, 2, 5, 3],
       [1, 3, 3, 8]]), array([[2, 6, 2, 1],
       [4, 3, 1, 1],
       [0, 1, 5, 4],
       [2, 2, 5, 6]]), array([[ 7,  1,  2,  1],
       [ 1,  6,  0,  2],
       [ 0,  1,  5,  4],
       [ 2,  0,  3, 10]])]"
log2,"[0.8152985074626866, 0.7947761194029851, 0.8190298507462687, 0.8302238805970149, 0.8240740740740741, 0.8264925373134329, 0.8619402985074627, 0.8152985074626866, 0.8208955223880597, 0.8563432835820896]","[0.8152985074626866, 0.7947761194029851, 0.8190298507462687, 0.8302238805970149, 0.8240740740740741, 0.8264925373134329, 0.8619402985074627, 0.8152985074626866, 0.8208955223880597, 0.8563432835820896]","[0.8152985074626866, 0.7947761194029851, 0.8190298507462687, 0.8302238805970149, 0.8240740740740741, 0.8264925373134329, 0.8619402985074627, 0.8152985074626866, 0.8208955223880597, 0.8563432835820896]","[0.8152985074626866, 0.7947761194029851, 0.8190298507462687, 0.8302238805970149, 0.8240740740740741, 0.8264925373134329, 0.8619402985074627, 0.8152985074626866, 0.8208955223880597, 0.8563432835820896]","[0.8154344781478313, 0.7950727189862339, 0.8191728898789405, 0.8321619822800087, 0.829150445255469, 0.8295069648759581, 0.8667978646424478, 0.8160376705444027, 0.8256265323959663, 0.8609218376530844]","[0.8152985074626865, 0.7947761194029851, 0.8190298507462687, 0.8302238805970149, 0.8240740740740741, 0.8264925373134329, 0.8619402985074627, 0.8152985074626865, 0.8208955223880597, 0.8563432835820897]","[0.8151760425650233, 0.7940584823229178, 0.8188305058167341, 0.8283853425878516, 0.8249464479408226, 0.8262964715923261, 0.8628211327220812, 0.8147707378405908, 0.8204649765826999, 0.85616682883713]","[0.8154344781478314, 0.795072718986234, 0.8191728898789407, 0.8321619822800086, 0.8291504452554691, 0.829506964875958, 0.8667978646424478, 0.8160376705444026, 0.8256265323959664, 0.8609218376530843]","[0.8152985074626866, 0.7947761194029851, 0.8190298507462687, 0.8302238805970149, 0.8240740740740741, 0.8264925373134329, 0.8619402985074627, 0.8152985074626866, 0.8208955223880597, 0.8563432835820896]","[0.8151760425650233, 0.7940584823229179, 0.818830505816734, 0.8283853425878516, 0.8249464479408226, 0.8262964715923261, 0.862821132722081, 0.8147707378405908, 0.8204649765826998, 0.8561668288371301]","[array([[106,  16,   7,   5],
       [ 16, 114,   1,   3],
       [  6,   0, 113,  15],
       [  9,   6,  15, 104]]), array([[109,  13,   5,   7],
       [ 18, 107,   0,   9],
       [  8,   1, 115,  10],
       [  9,  10,  20,  95]]), array([[108,  14,  10,   2],
       [ 16, 105,   4,   9],
       [  6,   2, 112,  14],
       [  2,   6,  12, 114]]), array([[111,  10,   4,   9],
       [ 16, 113,   1,   4],
       [  5,   0, 127,   2],
       [ 13,  13,  14,  94]]), array([[116,  11,   3,   5],
       [ 21, 107,   1,   6],
       [  6,   0, 113,  16],
       [ 12,   5,   9, 109]]), array([[111,  13,   5,   5],
       [ 18, 107,   7,   2],
       [  6,   0, 120,   8],
       [  3,   6,  20, 105]]), array([[120,   1,   7,   6],
       [ 18, 115,   1,   0],
       [  5,   2, 115,  12],
       [ 11,   5,   6, 112]]), array([[107,  11,   7,   9],
       [ 13, 116,   3,   2],
       [  5,   4, 114,  11],
       [  5,   7,  22, 100]]), array([[100,  22,   5,   7],
       [  8, 119,   4,   3],
       [  2,   4, 116,  12],
       [  4,  12,  13, 105]]), array([[107,  20,   5,   2],
       [  5, 121,   0,   8],
       [  5,   0, 109,  20],
       [  5,   3,   4, 122]])]","[0.6086956521739131, 0.5434782608695652, 0.5, 0.43478260869565216, 0.5555555555555556, 0.5333333333333333, 0.4666666666666667, 0.5777777777777777, 0.5111111111111111, 0.5333333333333333]","[0.6086956521739131, 0.5434782608695652, 0.5, 0.43478260869565216, 0.5555555555555556, 0.5333333333333333, 0.4666666666666667, 0.5777777777777777, 0.5111111111111111, 0.5333333333333333]","[0.6086956521739131, 0.5434782608695652, 0.5, 0.43478260869565216, 0.5555555555555556, 0.5333333333333333, 0.4666666666666667, 0.5777777777777777, 0.5111111111111111, 0.5333333333333333]","[0.6086956521739131, 0.5434782608695652, 0.5, 0.43478260869565216, 0.5555555555555556, 0.5333333333333333, 0.4666666666666667, 0.5777777777777777, 0.5111111111111111, 0.5333333333333333]","[0.6047077922077922, 0.5177350427350427, 0.5064935064935066, 0.5086444805194805, 0.5563492063492064, 0.5183531746031746, 0.45003132832080195, 0.5762626262626263, 0.5167887667887667, 0.5454248366013071]","[0.6055555555555555, 0.5222222222222223, 0.49696969696969695, 0.4303030303030303, 0.5373376623376623, 0.522979797979798, 0.43585858585858583, 0.5909090909090909, 0.5131313131313131, 0.5340909090909091]","[0.5993618450515003, 0.5097607655502392, 0.4942144569426517, 0.4438746438746438, 0.539171918767507, 0.5173946360153256, 0.4359015345268542, 0.5717408906882592, 0.5094621349612275, 0.5368421052631579]","[0.6225766986636552, 0.5264771460423635, 0.5124223602484471, 0.518262987012987, 0.5577425044091712, 0.5309523809523811, 0.461417432470064, 0.5895847362514028, 0.5241893908560574, 0.5410602759622367]","[0.6086956521739131, 0.5434782608695652, 0.5, 0.43478260869565216, 0.5555555555555556, 0.5333333333333333, 0.4666666666666667, 0.5777777777777777, 0.5111111111111111, 0.5333333333333333]","[0.6101218871083939, 0.5255308231051938, 0.4996031396066673, 0.4525579090796482, 0.5488406473700591, 0.528970625798212, 0.4569337880079568, 0.5714439946018894, 0.5129457918568627, 0.5342690058479532]","[array([[ 6,  3,  2,  1],
       [ 1,  5,  1,  2],
       [ 2,  0,  7,  1],
       [ 0,  3,  2, 10]]), array([[ 8,  2,  0,  2],
       [ 2,  5,  0,  2],
       [ 3,  1,  2,  4],
       [ 0,  2,  3, 10]]), array([[5, 5, 0, 1],
       [4, 6, 0, 0],
       [1, 0, 4, 5],
       [1, 3, 3, 8]]), array([[5, 4, 0, 2],
       [4, 4, 1, 1],
       [5, 0, 4, 1],
       [2, 6, 0, 7]]), array([[ 4,  4,  1,  2],
       [ 4,  5,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  1,  1, 11]]), array([[7, 3, 0, 1],
       [4, 3, 2, 1],
       [1, 0, 5, 3],
       [2, 2, 2, 9]]), array([[ 5,  3,  1,  2],
       [ 6,  2,  0,  1],
       [ 0,  0,  4,  6],
       [ 1,  2,  2, 10]]), array([[4, 4, 1, 2],
       [3, 6, 0, 0],
       [1, 0, 8, 1],
       [1, 0, 6, 8]]), array([[4, 5, 0, 2],
       [2, 5, 0, 2],
       [1, 1, 6, 2],
       [2, 2, 3, 8]]), array([[7, 2, 1, 1],
       [1, 6, 0, 2],
       [0, 1, 3, 6],
       [1, 1, 5, 8]])]"
