min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.9197761194029851, 0.9328358208955224, 0.9235074626865671, 0.9216417910447762, 0.9259259259259259, 0.9235074626865671, 0.9272388059701493, 0.9216417910447762, 0.917910447761194, 0.917910447761194]","[0.9197761194029851, 0.9328358208955224, 0.9235074626865671, 0.9216417910447762, 0.9259259259259259, 0.9235074626865671, 0.9272388059701493, 0.9216417910447762, 0.917910447761194, 0.917910447761194]","[0.9197761194029851, 0.9328358208955224, 0.9235074626865671, 0.9216417910447762, 0.9259259259259259, 0.9235074626865671, 0.9272388059701493, 0.9216417910447762, 0.917910447761194, 0.917910447761194]","[0.9197761194029851, 0.9328358208955224, 0.9235074626865671, 0.9216417910447762, 0.9259259259259259, 0.9235074626865671, 0.9272388059701493, 0.9216417910447762, 0.917910447761194, 0.917910447761194]","[0.919748374328527, 0.9360205620709823, 0.9241079251307673, 0.924587810171861, 0.9263003434129877, 0.9256170241395723, 0.9292798137900569, 0.9255739859216588, 0.9188502093287473, 0.9191320255085034]","[0.9197761194029851, 0.9328358208955224, 0.9235074626865671, 0.9216417910447762, 0.9259259259259258, 0.9235074626865671, 0.9272388059701492, 0.9216417910447761, 0.917910447761194, 0.917910447761194]","[0.9197236445254963, 0.9329434341905669, 0.9235623360835653, 0.9216913779909914, 0.925751002027819, 0.9235591379578476, 0.9270511356388197, 0.9217046799058566, 0.9179612661489511, 0.9180105754345581]","[0.919748374328527, 0.9360205620709822, 0.9241079251307674, 0.924587810171861, 0.9263003434129877, 0.9256170241395721, 0.9292798137900569, 0.925573985921659, 0.9188502093287472, 0.9191320255085034]","[0.9197761194029851, 0.9328358208955224, 0.9235074626865671, 0.9216417910447762, 0.9259259259259259, 0.9235074626865671, 0.9272388059701493, 0.9216417910447762, 0.917910447761194, 0.917910447761194]","[0.9197236445254963, 0.9329434341905669, 0.9235623360835653, 0.9216913779909914, 0.925751002027819, 0.9235591379578476, 0.9270511356388197, 0.9217046799058566, 0.9179612661489512, 0.9180105754345582]","[array([[124,   7,   2,   1],
       [  3, 126,   2,   3],
       [  6,   0, 120,   8],
       [  2,   2,   7, 123]]), array([[128,   5,   1,   0],
       [  6, 124,   3,   1],
       [  4,   0, 130,   0],
       [  2,   1,  13, 118]]), array([[126,   7,   0,   1],
       [  7, 125,   1,   1],
       [  4,   0, 122,   8],
       [  4,   2,   6, 122]]), array([[131,   2,   0,   1],
       [  9, 124,   1,   0],
       [  4,   2, 122,   6],
       [  8,   5,   4, 117]]), array([[125,   4,   5,   1],
       [  8, 119,   0,   8],
       [  3,   0, 130,   2],
       [  2,   3,   4, 126]]), array([[129,   3,   0,   2],
       [ 10, 118,   4,   2],
       [  5,   0, 124,   5],
       [  3,   1,   6, 124]]), array([[128,   6,   0,   0],
       [  4, 129,   1,   0],
       [  4,   3, 124,   3],
       [  7,   3,   8, 116]]), array([[129,   4,   0,   1],
       [ 12, 117,   4,   1],
       [  3,   1, 129,   1],
       [  5,   0,  10, 119]]), array([[127,   4,   2,   1],
       [  6, 122,   0,   6],
       [  5,   2, 120,   7],
       [  2,   6,   3, 123]]), array([[126,   6,   1,   1],
       [  7, 124,   0,   3],
       [  5,   0, 119,  10],
       [  4,   2,   5, 123]])]","[0.6956521739130435, 0.7608695652173914, 0.5869565217391305, 0.6739130434782609, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.6888888888888889, 0.7111111111111111, 0.6444444444444445]","[0.6956521739130435, 0.7608695652173914, 0.5869565217391305, 0.6739130434782609, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.6888888888888889, 0.7111111111111111, 0.6444444444444445]","[0.6956521739130435, 0.7608695652173914, 0.5869565217391305, 0.6739130434782609, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.6888888888888889, 0.7111111111111111, 0.6444444444444445]","[0.6956521739130435, 0.7608695652173914, 0.5869565217391305, 0.6739130434782609, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.6888888888888889, 0.7111111111111111, 0.6444444444444445]","[0.6947427572427572, 0.7594017094017094, 0.5711659663865546, 0.6913253413253413, 0.6920454545454545, 0.7147852147852148, 0.7055860805860806, 0.7273809523809524, 0.707051282051282, 0.65]","[0.6916666666666667, 0.75, 0.5803030303030303, 0.6674242424242425, 0.6948051948051949, 0.7123737373737373, 0.6886363636363636, 0.6934343434343434, 0.7128787878787878, 0.6540404040404041]","[0.6902068519715578, 0.753859649122807, 0.5635642414860681, 0.6710687437030148, 0.6889920948616601, 0.7034873949579832, 0.673844537815126, 0.6866666666666668, 0.7077380952380952, 0.6510025062656641]","[0.7024877296616426, 0.7668153102935712, 0.5741916331750092, 0.694696607740086, 0.7008417508417508, 0.7259185259185259, 0.7286121286121287, 0.7423280423280423, 0.7145299145299145, 0.6444444444444445]","[0.6956521739130435, 0.7608695652173914, 0.5869565217391305, 0.6739130434782609, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.6888888888888889, 0.7111111111111111, 0.6444444444444445]","[0.6959191703437229, 0.763066361556064, 0.569432292367748, 0.6770821750250196, 0.6899639877031182, 0.7090681605975723, 0.6866479925303455, 0.6915555555555555, 0.7103174603174603, 0.643553327763854]","[array([[10,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 8,  3,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  8,  1],
       [ 1,  0,  1, 13]]), array([[ 5,  4,  1,  1],
       [ 0,  9,  0,  1],
       [ 1,  1,  3,  5],
       [ 2,  0,  3, 10]]), array([[ 7,  3,  0,  1],
       [ 2,  7,  0,  1],
       [ 1,  1,  6,  2],
       [ 1,  2,  1, 11]]), array([[7, 3, 1, 0],
       [3, 7, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[ 8,  2,  0,  1],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  0,  3, 11]]), array([[ 5,  5,  1,  0],
       [ 1,  6,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  3, 11]]), array([[9, 1, 1, 0],
       [4, 5, 0, 0],
       [1, 0, 8, 1],
       [0, 0, 6, 9]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  3, 10]]), array([[8, 2, 1, 0],
       [0, 8, 0, 1],
       [1, 0, 4, 5],
       [1, 0, 5, 9]])]"
10,"[0.8488805970149254, 0.8805970149253731, 0.8675373134328358, 0.8656716417910447, 0.85, 0.8582089552238806, 0.8600746268656716, 0.8824626865671642, 0.8656716417910447, 0.8638059701492538]","[0.8488805970149254, 0.8805970149253731, 0.8675373134328358, 0.8656716417910447, 0.85, 0.8582089552238806, 0.8600746268656716, 0.8824626865671642, 0.8656716417910447, 0.8638059701492538]","[0.8488805970149254, 0.8805970149253731, 0.8675373134328358, 0.8656716417910447, 0.85, 0.8582089552238806, 0.8600746268656716, 0.8824626865671642, 0.8656716417910447, 0.8638059701492538]","[0.8488805970149254, 0.8805970149253731, 0.8675373134328358, 0.8656716417910447, 0.85, 0.8582089552238806, 0.8600746268656716, 0.8824626865671642, 0.8656716417910447, 0.8638059701492538]","[0.8497166883576946, 0.8812320985660619, 0.8736759098760407, 0.8709418972634642, 0.8549606643356643, 0.8613791193944617, 0.8601181161040317, 0.8859690537978805, 0.867311743316308, 0.8685602289696366]","[0.8488805970149254, 0.8805970149253732, 0.8675373134328358, 0.8656716417910448, 0.85, 0.8582089552238805, 0.8600746268656717, 0.8824626865671642, 0.8656716417910447, 0.8638059701492536]","[0.8482379125569474, 0.8801752774129287, 0.8680843861594848, 0.8652117619222883, 0.8494345980307437, 0.8580389399331716, 0.8597092073290354, 0.882605866197635, 0.8655127284492834, 0.8630629013017922]","[0.8497166883576946, 0.8812320985660618, 0.8736759098760407, 0.8709418972634642, 0.8549606643356643, 0.8613791193944618, 0.8601181161040315, 0.8859690537978805, 0.8673117433163081, 0.8685602289696366]","[0.8488805970149254, 0.8805970149253731, 0.8675373134328358, 0.8656716417910447, 0.85, 0.8582089552238806, 0.8600746268656716, 0.8824626865671642, 0.8656716417910447, 0.8638059701492538]","[0.8482379125569475, 0.8801752774129287, 0.8680843861594847, 0.8652117619222882, 0.8494345980307436, 0.8580389399331716, 0.8597092073290356, 0.8826058661976349, 0.8655127284492834, 0.8630629013017921]","[array([[112,  19,   1,   2],
       [  6, 119,   3,   6],
       [  6,   0, 120,   8],
       [  7,   5,  18, 104]]), array([[119,  15,   0,   0],
       [  7, 123,   2,   2],
       [ 11,   0, 109,  14],
       [  1,   2,  10, 121]]), array([[122,   8,   2,   2],
       [ 23, 108,   0,   3],
       [  4,   3, 114,  13],
       [  7,   1,   5, 121]]), array([[111,  19,   3,   1],
       [  8, 121,   5,   0],
       [  0,   2, 126,   6],
       [  6,   4,  18, 106]]), array([[103,  25,   6,   1],
       [  6, 125,   0,   4],
       [  3,   0, 118,  14],
       [  0,   6,  16, 113]]), array([[125,   8,   0,   1],
       [ 17, 113,   0,   4],
       [ 11,   0, 109,  14],
       [  2,   5,  14, 113]]), array([[114,  13,   3,   4],
       [ 12, 121,   0,   1],
       [  0,   3, 118,  13],
       [  7,   5,  14, 108]]), array([[115,  11,   7,   1],
       [  6, 122,   0,   6],
       [  0,   4, 112,  18],
       [  0,   4,   6, 124]]), array([[112,  18,   1,   3],
       [  9, 119,   2,   4],
       [  8,   0, 122,   4],
       [  0,   4,  19, 111]]), array([[105,  20,   8,   1],
       [  6, 122,   0,   6],
       [  0,   2, 126,   6],
       [  3,   3,  18, 110]])]","[0.5217391304347826, 0.6739130434782609, 0.5217391304347826, 0.5652173913043478, 0.6222222222222222, 0.7555555555555555, 0.6444444444444445, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.5217391304347826, 0.6739130434782609, 0.5217391304347826, 0.5652173913043478, 0.6222222222222222, 0.7555555555555555, 0.6444444444444445, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.5217391304347826, 0.6739130434782609, 0.5217391304347826, 0.5652173913043478, 0.6222222222222222, 0.7555555555555555, 0.6444444444444445, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.5217391304347826, 0.6739130434782609, 0.5217391304347826, 0.5652173913043478, 0.6222222222222222, 0.7555555555555555, 0.6444444444444445, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.5104166666666666, 0.6843434343434344, 0.5190826330532213, 0.5634920634920635, 0.618006993006993, 0.7720588235294117, 0.6563436563436563, 0.7014652014652014, 0.7211052836052836, 0.6313131313131313]","[0.5166666666666666, 0.6541666666666667, 0.5053030303030303, 0.5515151515151515, 0.6266233766233766, 0.7356060606060606, 0.6386363636363636, 0.7030303030303029, 0.7239898989898991, 0.6335858585858586]","[0.5072167755991286, 0.6553936100131752, 0.5075927109974425, 0.5428921568627451, 0.6113501144164759, 0.737268183135323, 0.6324189095928225, 0.6974762618690654, 0.7178304787000439, 0.6317460317460317]","[0.529891304347826, 0.6893939393939393, 0.524372792595299, 0.5657349896480331, 0.6331779331779331, 0.7834733893557424, 0.6837828837828838, 0.7187627187627187, 0.7252136752136753, 0.6436363636363636]","[0.5217391304347826, 0.6739130434782609, 0.5217391304347826, 0.5652173913043478, 0.6222222222222222, 0.7555555555555555, 0.6444444444444445, 0.7111111111111111, 0.7111111111111111, 0.6444444444444445]","[0.5195368002273374, 0.6689680357449733, 0.518771544534638, 0.5517902813299232, 0.6167790490719552, 0.7541727035641843, 0.650203205275669, 0.7104514409461935, 0.7130434782608697, 0.6433862433862433]","[array([[6, 5, 0, 1],
       [5, 3, 0, 1],
       [1, 0, 7, 2],
       [0, 0, 7, 8]]), array([[ 7,  4,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  1,  1, 13]]), array([[ 5,  3,  2,  1],
       [ 4,  4,  0,  2],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[ 3,  5,  1,  2],
       [ 2,  7,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  2,  1, 11]]), array([[4, 5, 2, 0],
       [3, 7, 0, 0],
       [0, 0, 8, 2],
       [1, 1, 3, 9]]), array([[10,  1,  0,  0],
       [ 5,  5,  0,  0],
       [ 2,  0,  6,  1],
       [ 0,  1,  1, 13]]), array([[ 5,  5,  1,  0],
       [ 2,  6,  1,  0],
       [ 0,  1,  7,  2],
       [ 0,  2,  2, 11]]), array([[ 6,  3,  2,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[9, 2, 0, 0],
       [2, 7, 0, 0],
       [0, 0, 7, 3],
       [0, 0, 6, 9]]), array([[ 6,  3,  1,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 11]])]"
15,"[0.7947761194029851, 0.8022388059701493, 0.835820895522388, 0.835820895522388, 0.8314814814814815, 0.8115671641791045, 0.8376865671641791, 0.8376865671641791, 0.8246268656716418, 0.8227611940298507]","[0.7947761194029851, 0.8022388059701493, 0.835820895522388, 0.835820895522388, 0.8314814814814815, 0.8115671641791045, 0.8376865671641791, 0.8376865671641791, 0.8246268656716418, 0.8227611940298507]","[0.7947761194029851, 0.8022388059701493, 0.835820895522388, 0.835820895522388, 0.8314814814814815, 0.8115671641791045, 0.8376865671641791, 0.8376865671641791, 0.8246268656716418, 0.8227611940298507]","[0.7947761194029851, 0.8022388059701493, 0.835820895522388, 0.835820895522388, 0.8314814814814815, 0.8115671641791045, 0.8376865671641791, 0.8376865671641791, 0.8246268656716418, 0.8227611940298507]","[0.7944201694833647, 0.8165394129146383, 0.8479078704696636, 0.8402284703998767, 0.8329189506484579, 0.8133550346896211, 0.83809261385888, 0.8377800922966232, 0.8260359962033159, 0.8255659287718045]","[0.7947761194029851, 0.8022388059701493, 0.835820895522388, 0.835820895522388, 0.8314814814814815, 0.8115671641791045, 0.8376865671641791, 0.8376865671641791, 0.8246268656716418, 0.8227611940298508]","[0.7943149852986072, 0.8000449769786382, 0.8359492296980646, 0.8365045381349729, 0.8310459565531432, 0.8105146934931853, 0.8375640274187677, 0.8376927340610563, 0.8249414653067071, 0.8218004594148955]","[0.7944201694833646, 0.8165394129146383, 0.8479078704696636, 0.8402284703998767, 0.8329189506484579, 0.8133550346896212, 0.83809261385888, 0.8377800922966231, 0.8260359962033159, 0.8255659287718046]","[0.7947761194029851, 0.8022388059701493, 0.835820895522388, 0.835820895522388, 0.8314814814814815, 0.8115671641791045, 0.8376865671641791, 0.8376865671641791, 0.8246268656716418, 0.8227611940298507]","[0.7943149852986072, 0.8000449769786382, 0.8359492296980646, 0.8365045381349729, 0.8310459565531433, 0.8105146934931852, 0.8375640274187677, 0.8376927340610563, 0.8249414653067071, 0.8218004594148955]","[array([[108,  19,   0,   7],
       [ 13, 115,   1,   5],
       [ 10,   0, 105,  19],
       [  7,   6,  23,  98]]), array([[118,  13,   1,   2],
       [ 33,  94,   1,   6],
       [  7,   1,  93,  33],
       [  0,   2,   7, 125]]), array([[121,   8,   0,   5],
       [ 25, 107,   1,   1],
       [  6,   2, 100,  26],
       [  5,   6,   3, 120]]), array([[114,  16,   3,   1],
       [ 18, 116,   0,   0],
       [  9,   0, 107,  18],
       [ 10,   4,   9, 111]]), array([[117,  12,   4,   2],
       [ 24, 105,   1,   5],
       [  4,   1, 119,  11],
       [  1,   6,  20, 108]]), array([[109,  14,  10,   1],
       [ 12, 120,   1,   1],
       [  3,   5, 110,  16],
       [  8,   8,  22,  96]]), array([[110,  17,   5,   2],
       [ 14, 117,   0,   3],
       [  2,   0, 114,  18],
       [  1,   6,  19, 108]]), array([[115,  12,   5,   2],
       [ 17, 111,   1,   5],
       [  0,   2, 114,  18],
       [  1,   7,  17, 109]]), array([[109,  17,   7,   1],
       [ 21, 110,   0,   3],
       [  6,   0, 114,  14],
       [  6,   3,  16, 109]]), array([[ 96,  19,   6,  13],
       [ 14, 115,   3,   2],
       [  2,   1, 112,  19],
       [  1,   5,  10, 118]])]","[0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6956521739130435, 0.6666666666666666, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6666666666666666, 0.6888888888888889]","[0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6956521739130435, 0.6666666666666666, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6666666666666666, 0.6888888888888889]","[0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6956521739130435, 0.6666666666666666, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6666666666666666, 0.6888888888888889]","[0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6956521739130435, 0.6666666666666666, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6666666666666666, 0.6888888888888889]","[0.696875, 0.6426435406698564, 0.6477678571428571, 0.7065972222222222, 0.6662587412587413, 0.66993006993007, 0.6264705882352941, 0.6789502164502165, 0.6595959595959596, 0.700437062937063]","[0.6875, 0.6041666666666667, 0.6378787878787878, 0.6946969696969697, 0.6698051948051948, 0.6696969696969697, 0.6202020202020202, 0.672979797979798, 0.6707070707070707, 0.6853535353535354]","[0.6913899430740038, 0.5933503836317136, 0.6331760164777243, 0.6970365797190925, 0.6666666666666666, 0.6615384615384615, 0.6218137254901961, 0.6615008361204013, 0.662406015037594, 0.667461430575035]","[0.6970108695652174, 0.6499895985021843, 0.6510481366459627, 0.7036533816425121, 0.6693240093240093, 0.6986790986790987, 0.6397385620915033, 0.6915103415103415, 0.6619977553310887, 0.7095804195804196]","[0.6956521739130435, 0.6304347826086957, 0.6521739130434783, 0.6956521739130435, 0.6666666666666666, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6666666666666666, 0.6888888888888889]","[0.6956109231911559, 0.6131197280424456, 0.6427768575693665, 0.6963010931638671, 0.6666666666666666, 0.6731623931623932, 0.6404139433551198, 0.6645615013006317, 0.6620328599275968, 0.6748761103319308]","[array([[ 9,  2,  0,  1],
       [ 2,  6,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  4, 11]]), array([[ 7,  4,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  1,  3,  5],
       [ 0,  1,  1, 13]]), array([[ 9,  1,  0,  1],
       [ 3,  7,  0,  0],
       [ 3,  0,  3,  4],
       [ 0,  0,  4, 11]]), array([[ 6,  3,  0,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  2,  1, 11]]), array([[7, 2, 2, 0],
       [2, 8, 0, 0],
       [0, 0, 6, 4],
       [1, 1, 3, 9]]), array([[ 6,  5,  0,  0],
       [ 6,  4,  0,  0],
       [ 0,  0,  9,  0],
       [ 1,  1,  2, 11]]), array([[ 7,  3,  1,  0],
       [ 3,  4,  1,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[7, 2, 2, 0],
       [3, 5, 0, 1],
       [0, 0, 9, 1],
       [2, 0, 4, 9]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  0,  5, 10]]), array([[ 4,  3,  3,  1],
       [ 1,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  2, 12]])]"
20,"[0.7854477611940298, 0.7910447761194029, 0.8115671641791045, 0.7761194029850746, 0.7981481481481482, 0.7854477611940298, 0.789179104477612, 0.7947761194029851, 0.792910447761194, 0.7723880597014925]","[0.7854477611940298, 0.7910447761194029, 0.8115671641791045, 0.7761194029850746, 0.7981481481481482, 0.7854477611940298, 0.789179104477612, 0.7947761194029851, 0.792910447761194, 0.7723880597014925]","[0.7854477611940298, 0.7910447761194029, 0.8115671641791045, 0.7761194029850746, 0.7981481481481482, 0.7854477611940298, 0.789179104477612, 0.7947761194029851, 0.792910447761194, 0.7723880597014925]","[0.7854477611940298, 0.7910447761194029, 0.8115671641791045, 0.7761194029850746, 0.7981481481481482, 0.7854477611940298, 0.789179104477612, 0.7947761194029851, 0.792910447761194, 0.7723880597014925]","[0.7899941274360527, 0.797370835686053, 0.8237650986067292, 0.7857841164006102, 0.7995427931337229, 0.7878174278965325, 0.7942087327889684, 0.8142037419522906, 0.797812971921964, 0.7800788619947598]","[0.7854477611940298, 0.7910447761194029, 0.8115671641791045, 0.7761194029850745, 0.7981481481481483, 0.7854477611940298, 0.7891791044776119, 0.7947761194029851, 0.792910447761194, 0.7723880597014925]","[0.7863690995386107, 0.7910401061471205, 0.8121897127276874, 0.7737726741175144, 0.7982927945317689, 0.7855936791966203, 0.7854963668285051, 0.7933456182979273, 0.7933311689706347, 0.771612131556211]","[0.7899941274360527, 0.7973708356860532, 0.8237650986067292, 0.7857841164006102, 0.7995427931337228, 0.7878174278965325, 0.7942087327889684, 0.8142037419522905, 0.797812971921964, 0.78007886199476]","[0.7854477611940298, 0.7910447761194029, 0.8115671641791045, 0.7761194029850746, 0.7981481481481482, 0.7854477611940298, 0.789179104477612, 0.7947761194029851, 0.792910447761194, 0.7723880597014925]","[0.7863690995386107, 0.7910401061471205, 0.8121897127276876, 0.7737726741175145, 0.7982927945317689, 0.7855936791966203, 0.785496366828505, 0.7933456182979274, 0.7933311689706347, 0.771612131556211]","[array([[109,  13,   3,   9],
       [ 22, 105,   0,   7],
       [ 10,   0, 104,  20],
       [  9,   6,  16, 103]]), array([[ 95,  33,   3,   3],
       [ 11, 112,   0,  11],
       [  5,   0, 103,  26],
       [  9,   2,   9, 114]]), array([[116,   5,   9,   4],
       [ 36,  96,   1,   1],
       [  3,   0, 109,  22],
       [  7,   2,  11, 114]]), array([[ 86,  29,   7,  12],
       [ 11, 117,   1,   5],
       [  5,   0,  96,  33],
       [  1,   4,  12, 117]]), array([[109,  18,   5,   3],
       [ 21, 104,   2,   8],
       [  3,   0, 108,  24],
       [  1,   3,  21, 110]]), array([[ 99,  24,  10,   1],
       [ 21, 111,   1,   1],
       [  7,   0, 111,  16],
       [ 12,   3,  19, 100]]), array([[ 88,  22,  10,  14],
       [ 17, 111,   0,   6],
       [  2,   0, 128,   4],
       [  0,   4,  34,  96]]), array([[119,   9,   5,   1],
       [ 33,  98,   1,   2],
       [  8,   0, 121,   5],
       [  9,   5,  32,  88]]), array([[104,  27,   0,   3],
       [ 20, 113,   0,   1],
       [ 11,   0, 100,  23],
       [  6,   7,  13, 108]]), array([[104,  19,   9,   2],
       [ 31,  97,   2,   4],
       [  3,   0, 120,  11],
       [ 12,   2,  27,  93]])]","[0.6521739130434783, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.5333333333333333, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666]","[0.6521739130434783, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.5333333333333333, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666]","[0.6521739130434783, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.5333333333333333, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666]","[0.6521739130434783, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.5333333333333333, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666]","[0.6553758741258742, 0.6503189792663477, 0.5643106893106893, 0.6840909090909091, 0.6638986013986014, 0.646969696969697, 0.515625, 0.7366946778711485, 0.7058080808080808, 0.6807359307359307]","[0.6513888888888889, 0.6152777777777778, 0.5659090909090909, 0.6363636363636364, 0.6626623376623376, 0.6441919191919192, 0.5108585858585858, 0.679040404040404, 0.6952020202020202, 0.6757575757575758]","[0.6507218271924154, 0.6024540250882962, 0.5576441102756892, 0.6443452380952381, 0.6612617402091086, 0.6415027467659047, 0.499527665317139, 0.6709368530020704, 0.6915182186234817, 0.6683880910223621]","[0.6616562785041047, 0.6491314749323902, 0.576825348564479, 0.6745718050065876, 0.6726495726495727, 0.6692592592592592, 0.5388888888888889, 0.7578898225957049, 0.7253647586980921, 0.6923039923039923]","[0.6521739130434783, 0.6304347826086957, 0.5652173913043478, 0.6521739130434783, 0.6666666666666666, 0.6444444444444445, 0.5333333333333333, 0.6666666666666666, 0.6888888888888889, 0.6666666666666666]","[0.6541084661289266, 0.6125716827373672, 0.563937016454179, 0.6478778467908902, 0.6677732490597987, 0.652147203024396, 0.5238686459739091, 0.6715665976535542, 0.6970418353576248, 0.6688861200370152]","[array([[ 7,  3,  0,  2],
       [ 4,  5,  0,  0],
       [ 1,  0,  8,  1],
       [ 2,  0,  3, 10]]), array([[ 7,  4,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  3,  6],
       [ 1,  1,  1, 12]]), array([[4, 4, 2, 1],
       [3, 7, 0, 0],
       [1, 0, 6, 3],
       [0, 0, 6, 9]]), array([[ 6,  3,  0,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  5,  5],
       [ 1,  1,  1, 12]]), array([[ 7,  2,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 10]]), array([[ 5,  6,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 5,  3,  2,  1],
       [ 3,  2,  3,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[8, 1, 2, 0],
       [4, 5, 0, 0],
       [1, 0, 9, 0],
       [4, 0, 3, 8]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  0],
       [ 2,  0,  7,  1],
       [ 3,  0,  2, 10]]), array([[7, 2, 1, 1],
       [3, 6, 0, 0],
       [1, 0, 8, 1],
       [1, 0, 5, 9]])]"
