C value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.001,"[0.5579868708971554, 0.562363238512035, 0.5524017467248908, 0.5524017467248908, 0.558695652173913, 0.5599128540305011, 0.5589519650655022, 0.5611353711790393, 0.5524017467248908, 0.5524017467248908]","[0.5579868708971554, 0.562363238512035, 0.5524017467248908, 0.5524017467248908, 0.558695652173913, 0.5599128540305011, 0.5589519650655022, 0.5611353711790393, 0.5524017467248908, 0.5524017467248908]","[0.5579868708971554, 0.562363238512035, 0.5524017467248908, 0.5524017467248908, 0.558695652173913, 0.5599128540305011, 0.5589519650655022, 0.5611353711790393, 0.5524017467248908, 0.5524017467248908]","[0.5579868708971554, 0.562363238512035, 0.5524017467248908, 0.5524017467248908, 0.558695652173913, 0.5599128540305011, 0.5589519650655022, 0.5611353711790393, 0.5524017467248908, 0.5524017467248908]","[0.2803866605016761, 0.2819508448540706, 0.27665292017488596, 0.27699732415902145, 0.2800189393939394, 0.2804621848739496, 0.28022744648318043, 0.281867394845262, 0.2771560299969391, 0.276871859536501]","[0.47574626865671643, 0.4794776119402985, 0.47201492537313433, 0.47201492537313433, 0.4759259259259259, 0.4794776119402985, 0.47761194029850745, 0.4794776119402985, 0.47201492537313433, 0.47201492537313433]","[0.35234553775743704, 0.3548836784130902, 0.3487453020006833, 0.34893048128342247, 0.3524319248826291, 0.35379751628047856, 0.35302473262032086, 0.3546227369157422, 0.34898176291793315, 0.34886343786312646]","[0.3288561269778958, 0.3306907064371594, 0.3237684829994298, 0.3241715409371954, 0.32871788537549407, 0.32751139671554896, 0.3279517714300977, 0.3298710123079922, 0.32435727528026054, 0.32402470897721514]","[0.5579868708971554, 0.562363238512035, 0.5524017467248908, 0.5524017467248908, 0.558695652173913, 0.5599128540305011, 0.5589519650655022, 0.5611353711790393, 0.5524017467248908, 0.5524017467248908]","[0.41325428498465266, 0.41623118518471847, 0.40813860670822333, 0.408355323074049, 0.4137244335578689, 0.41314916933842377, 0.413146848656096, 0.4150170021546677, 0.40841533826203524, 0.40827686177868083]","[array([[  0,  86,   0,  14],
       [  0, 129,   0,   5],
       [  0,  23,   0,  66],
       [  0,   8,   0, 126]]), array([[  0,  86,   0,  14],
       [  0, 128,   0,   6],
       [  0,  21,   0,  68],
       [  0,   5,   0, 129]]), array([[  0,  84,   0,  17],
       [  0, 125,   0,   9],
       [  0,  22,   0,  67],
       [  0,   6,   0, 128]]), array([[  0,  86,   0,  15],
       [  0, 125,   0,   9],
       [  0,  23,   0,  66],
       [  0,   6,   0, 128]]), array([[  0,  85,   0,  16],
       [  0, 127,   0,   8],
       [  0,  23,   0,  66],
       [  0,   5,   0, 130]]), array([[  0,  88,   0,  13],
       [  0, 127,   0,   7],
       [  0,  19,   0,  71],
       [  0,   4,   0, 130]]), array([[  0,  85,   0,  16],
       [  0, 127,   0,   7],
       [  0,  23,   0,  66],
       [  0,   5,   0, 129]]), array([[  0,  85,   0,  16],
       [  0, 129,   0,   5],
       [  0,  25,   0,  64],
       [  0,   6,   0, 128]]), array([[  0,  86,   0,  15],
       [  0, 126,   0,   8],
       [  0,  23,   0,  66],
       [  0,   7,   0, 127]]), array([[  0,  88,   0,  13],
       [  0, 125,   0,   9],
       [  0,  20,   0,  69],
       [  0,   6,   0, 128]])]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5111111111111111]","[0.24523809523809523, 0.2481060606060606, 0.2571428571428571, 0.24714285714285716, 0.25892857142857145, 0.2435770750988142, 0.25, 0.24000000000000002, 0.25444664031620556, 0.25]","[0.4722222222222222, 0.48333333333333334, 0.475, 0.45833333333333337, 0.48214285714285715, 0.44166666666666665, 0.4722222222222222, 0.45555555555555555, 0.48333333333333334, 0.4722222222222222]","[0.3208333333333333, 0.32464846980976014, 0.3326612903225806, 0.32016129032258067, 0.3327731092436975, 0.31167763157894735, 0.3254310344827586, 0.3129310344827586, 0.3293718166383701, 0.3254310344827586]","[0.2701863354037267, 0.2702569169960474, 0.2888198757763975, 0.27577639751552796, 0.28518518518518526, 0.27931488801054016, 0.27999999999999997, 0.26666666666666666, 0.2847167325428195, 0.27999999999999997]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5111111111111111]","[0.3489130434782609, 0.34771820045312335, 0.3707924263674614, 0.35448807854137443, 0.3618300653594771, 0.3530701754385965, 0.3603448275862069, 0.34367816091954023, 0.3617430673457839, 0.3603448275862069]","[array([[ 0, 10,  0,  2],
       [ 0,  8,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  3],
       [ 0,  9,  0,  0],
       [ 0,  3,  0,  7],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  9,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 13]]), array([[ 0,  8,  0,  3],
       [ 0,  9,  0,  1],
       [ 0,  3,  0,  6],
       [ 0,  2,  0, 13]]), array([[ 0, 10,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  0,  0, 15]]), array([[ 0, 10,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0,  8,  0,  3],
       [ 0,  8,  0,  1],
       [ 0,  4,  0,  6],
       [ 0,  0,  0, 15]])]"
0.005,"[0.5557986870897156, 0.5601750547045952, 0.5458515283842795, 0.5589519650655022, 0.5608695652173913, 0.5533769063180828, 0.5524017467248908, 0.5524017467248908, 0.5589519650655022, 0.5524017467248908]","[0.5557986870897156, 0.5601750547045952, 0.5458515283842795, 0.5589519650655022, 0.5608695652173913, 0.5533769063180828, 0.5524017467248908, 0.5524017467248908, 0.5589519650655022, 0.5524017467248908]","[0.5557986870897156, 0.5601750547045952, 0.5458515283842795, 0.5589519650655022, 0.5608695652173913, 0.5533769063180828, 0.5524017467248908, 0.5524017467248908, 0.5589519650655022, 0.5524017467248908]","[0.5557986870897156, 0.5601750547045952, 0.5458515283842795, 0.5589519650655022, 0.5608695652173913, 0.5533769063180828, 0.5524017467248908, 0.5524017467248908, 0.5589519650655022, 0.5524017467248908]","[0.27902292219530017, 0.2810482941447672, 0.2731235097758703, 0.2801054622571216, 0.28096590909090907, 0.27714932126696834, 0.27665292017488596, 0.2767292895736678, 0.27989384653569316, 0.2765593983814323]","[0.47388059701492535, 0.47761194029850745, 0.46641791044776115, 0.47761194029850745, 0.4777777777777778, 0.47388059701492535, 0.47201492537313433, 0.47201492537313433, 0.47761194029850745, 0.47201492537313433]","[0.3509062776304156, 0.3536190476190476, 0.34448551456133825, 0.3529608336054804, 0.35369014084507044, 0.3496365288505225, 0.3487453020006833, 0.34880604381003, 0.35284917049466613, 0.3486941998177953]","[0.32725664397523163, 0.3296321349269042, 0.31963799397350756, 0.3278090125978541, 0.32982954545454546, 0.32364278039018524, 0.3237684829994298, 0.32385785854036236, 0.3275613575177544, 0.32365903391364126]","[0.5557986870897156, 0.5601750547045952, 0.5458515283842795, 0.5589519650655022, 0.5608695652173913, 0.5533769063180828, 0.5524017467248908, 0.5524017467248908, 0.5589519650655022, 0.5524017467248908]","[0.41156622496696443, 0.4147479420652287, 0.40315335328575835, 0.41307206727628276, 0.4152014696876914, 0.4082901513374293, 0.40813860670822333, 0.40820969319252415, 0.4129413873038015, 0.4080788015334897]","[array([[  0,  86,   0,  14],
       [  0, 127,   0,   7],
       [  0,  23,   0,  66],
       [  0,   7,   0, 127]]), array([[  0,  87,   0,  13],
       [  0, 127,   0,   7],
       [  0,  22,   0,  67],
       [  0,   5,   0, 129]]), array([[  0,  84,   0,  17],
       [  0, 122,   0,  12],
       [  0,  21,   0,  68],
       [  0,   6,   0, 128]]), array([[  0,  86,   0,  15],
       [  0, 127,   0,   7],
       [  0,  21,   0,  68],
       [  0,   5,   0, 129]]), array([[  0,  85,   0,  16],
       [  0, 129,   0,   6],
       [  0,  20,   0,  69],
       [  0,   6,   0, 129]]), array([[  0,  88,   0,  13],
       [  0, 126,   0,   8],
       [  0,  18,   0,  72],
       [  0,   6,   0, 128]]), array([[  0,  84,   0,  17],
       [  0, 125,   0,   9],
       [  0,  22,   0,  67],
       [  0,   6,   0, 128]]), array([[  0,  84,   0,  17],
       [  0, 124,   0,  10],
       [  0,  24,   0,  65],
       [  0,   5,   0, 129]]), array([[  0,  86,   0,  15],
       [  0, 127,   0,   7],
       [  0,  19,   0,  70],
       [  0,   5,   0, 129]]), array([[  0,  88,   0,  13],
       [  0, 125,   0,   9],
       [  0,  17,   0,  72],
       [  0,   6,   0, 128]])]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.24523809523809523, 0.2481060606060606, 0.2573099415204678, 0.24714285714285716, 0.25892857142857145, 0.25297619047619047, 0.23633603238866396, 0.22672064777327933, 0.25444664031620556, 0.25]","[0.4722222222222222, 0.48333333333333334, 0.475, 0.45833333333333337, 0.48214285714285715, 0.45833333333333337, 0.4444444444444444, 0.4277777777777778, 0.48333333333333334, 0.4722222222222222]","[0.3208333333333333, 0.32464846980976014, 0.33374384236453203, 0.32016129032258067, 0.3327731092436975, 0.32464846980976014, 0.3079268292682927, 0.2957317073170732, 0.3293718166383701, 0.3254310344827586]","[0.2701863354037267, 0.2702569169960474, 0.28413424866514114, 0.27577639751552796, 0.28518518518518526, 0.28968253968253965, 0.2659919028340081, 0.25317139001349526, 0.2847167325428195, 0.27999999999999997]","[0.5, 0.5, 0.5217391304347826, 0.5, 0.5111111111111111, 0.5111111111111111, 0.4888888888888889, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.3489130434782609, 0.34771820045312335, 0.36785178839151855, 0.35448807854137443, 0.3618300653594771, 0.3683484973807555, 0.3439024390243902, 0.3276422764227642, 0.3617430673457839, 0.3603448275862069]","[array([[ 0, 10,  0,  2],
       [ 0,  8,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  3],
       [ 0,  9,  0,  0],
       [ 0,  3,  0,  7],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  9,  0,  1],
       [ 0,  0,  0, 10],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 13]]), array([[ 0,  8,  0,  3],
       [ 0,  9,  0,  1],
       [ 0,  3,  0,  6],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  7,  0,  2],
       [ 0,  2,  0,  8],
       [ 0,  0,  0, 15]]), array([[ 0, 10,  0,  1],
       [ 0,  7,  0,  2],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0,  8,  0,  3],
       [ 0,  8,  0,  1],
       [ 0,  4,  0,  6],
       [ 0,  0,  0, 15]])]"
0.01,"[0.5579868708971554, 0.5645514223194749, 0.5436681222707423, 0.5524017467248908, 0.5565217391304348, 0.5577342047930284, 0.5633187772925764, 0.5611353711790393, 0.5567685589519651, 0.5589519650655022]","[0.5579868708971554, 0.5645514223194749, 0.5436681222707423, 0.5524017467248908, 0.5565217391304348, 0.5577342047930284, 0.5633187772925764, 0.5611353711790393, 0.5567685589519651, 0.5589519650655022]","[0.5579868708971554, 0.5645514223194749, 0.5436681222707423, 0.5524017467248908, 0.5565217391304348, 0.5577342047930284, 0.5633187772925764, 0.5611353711790393, 0.5567685589519651, 0.5589519650655022]","[0.5579868708971554, 0.5645514223194749, 0.5436681222707423, 0.5524017467248908, 0.5565217391304348, 0.5577342047930284, 0.5633187772925764, 0.5611353711790393, 0.5567685589519651, 0.5589519650655022]","[0.2803866605016761, 0.28297378219646074, 0.2720505484024797, 0.2768430099312452, 0.27867363161480807, 0.2792144865850878, 0.28231077981651376, 0.2812691131498471, 0.27856461611826416, 0.2801054622571216]","[0.47574626865671643, 0.48134328358208955, 0.4645522388059702, 0.47201492537313433, 0.4740740740740741, 0.4776119402985075, 0.48134328358208955, 0.4794776119402985, 0.47574626865671643, 0.47761194029850745]","[0.35234553775743704, 0.35624086034608826, 0.3431231167411748, 0.3488700564971751, 0.35091355577083383, 0.35234309940192293, 0.3556985294117647, 0.3543616310160428, 0.35135822334216293, 0.3529608336054804]","[0.3288561269778958, 0.3318904753989124, 0.31838230118718147, 0.3239909461204093, 0.32713861102607905, 0.3260543895634141, 0.33038990825688075, 0.3291708398434892, 0.3260057516143878, 0.3278090125978541]","[0.5579868708971554, 0.5645514223194749, 0.5436681222707423, 0.5524017467248908, 0.5565217391304348, 0.5577342047930284, 0.5633187772925764, 0.5611353711790393, 0.5567685589519651, 0.5589519650655022]","[0.41325428498465266, 0.4178229784365499, 0.40155893138268495, 0.40828460760368096, 0.41194200025271793, 0.41145076531466385, 0.41627600821988175, 0.4147114284379889, 0.4111965233873348, 0.41307206727628276]","[array([[  0,  85,   0,  15],
       [  0, 129,   0,   5],
       [  0,  24,   0,  65],
       [  0,   8,   0, 126]]), array([[  0,  86,   0,  14],
       [  0, 128,   0,   6],
       [  0,  21,   0,  68],
       [  0,   4,   0, 130]]), array([[  0,  84,   0,  17],
       [  0, 121,   0,  13],
       [  0,  22,   0,  67],
       [  0,   6,   0, 128]]), array([[  0,  86,   0,  15],
       [  0, 124,   0,  10],
       [  0,  23,   0,  66],
       [  0,   5,   0, 129]]), array([[  0,  85,   0,  16],
       [  0, 127,   0,   8],
       [  0,  20,   0,  69],
       [  0,   6,   0, 129]]), array([[  0,  87,   0,  14],
       [  0, 126,   0,   8],
       [  0,  19,   0,  71],
       [  0,   4,   0, 130]]), array([[  0,  86,   0,  15],
       [  0, 129,   0,   5],
       [  0,  20,   0,  69],
       [  0,   5,   0, 129]]), array([[  0,  84,   0,  17],
       [  0, 128,   0,   6],
       [  0,  23,   0,  66],
       [  0,   5,   0, 129]]), array([[  0,  86,   0,  15],
       [  0, 125,   0,   9],
       [  0,  18,   0,  71],
       [  0,   4,   0, 130]]), array([[  0,  88,   0,  13],
       [  0, 127,   0,   7],
       [  0,  19,   0,  70],
       [  0,   5,   0, 129]])]","[0.5, 0.5, 0.5, 0.5, 0.5333333333333333, 0.5111111111111111, 0.5111111111111111, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5, 0.5, 0.5333333333333333, 0.5111111111111111, 0.5111111111111111, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5, 0.5, 0.5333333333333333, 0.5111111111111111, 0.5111111111111111, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.5, 0.5, 0.5, 0.5, 0.5333333333333333, 0.5111111111111111, 0.5111111111111111, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.24523809523809523, 0.2481060606060606, 0.25, 0.24714285714285716, 0.26778656126482214, 0.25297619047619047, 0.24949392712550605, 0.22672064777327933, 0.2525, 0.25]","[0.4722222222222222, 0.48333333333333334, 0.45833333333333337, 0.45833333333333337, 0.5, 0.45833333333333337, 0.4722222222222222, 0.4277777777777778, 0.48333333333333334, 0.4722222222222222]","[0.3208333333333333, 0.32464846980976014, 0.32057416267942584, 0.32016129032258067, 0.34595959595959597, 0.32464846980976014, 0.32578397212543553, 0.2957317073170732, 0.33017241379310347, 0.3254310344827586]","[0.2701863354037267, 0.2702569169960474, 0.2835538752362949, 0.27577639751552796, 0.29459815546772067, 0.28968253968253965, 0.27651821862348175, 0.25317139001349526, 0.27666666666666667, 0.27999999999999997]","[0.5, 0.5, 0.5, 0.5, 0.5333333333333333, 0.5111111111111111, 0.5111111111111111, 0.4666666666666667, 0.5111111111111111, 0.5111111111111111]","[0.3489130434782609, 0.34771820045312335, 0.3588516746411483, 0.35448807854137443, 0.37665544332211, 0.3683484973807555, 0.35818815331010445, 0.3276422764227642, 0.35747126436781607, 0.3603448275862069]","[array([[ 0, 10,  0,  2],
       [ 0,  8,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  3],
       [ 0,  9,  0,  0],
       [ 0,  3,  0,  7],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  9,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  1,  0, 14]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  0,  0, 14]]), array([[ 0,  8,  0,  3],
       [ 0,  9,  0,  1],
       [ 0,  3,  0,  6],
       [ 0,  1,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  1,  0,  9],
       [ 0,  0,  0, 15]]), array([[ 0, 10,  0,  1],
       [ 0,  7,  0,  2],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 14]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  0],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 14]]), array([[ 0,  8,  0,  3],
       [ 0,  8,  0,  1],
       [ 0,  4,  0,  6],
       [ 0,  0,  0, 15]])]"
0.05,"[0.5557986870897156, 0.5689277899343544, 0.5589519650655022, 0.5676855895196506, 0.5630434782608695, 0.5686274509803921, 0.5676855895196506, 0.5524017467248908, 0.5545851528384279, 0.5524017467248908]","[0.5557986870897156, 0.5689277899343544, 0.5589519650655022, 0.5676855895196506, 0.5630434782608695, 0.5686274509803921, 0.5676855895196506, 0.5524017467248908, 0.5545851528384279, 0.5524017467248908]","[0.5557986870897156, 0.5689277899343544, 0.5589519650655022, 0.5676855895196506, 0.5630434782608695, 0.5686274509803921, 0.5676855895196506, 0.5524017467248908, 0.5545851528384279, 0.5524017467248908]","[0.5557986870897156, 0.5689277899343544, 0.5589519650655022, 0.5676855895196506, 0.5630434782608695, 0.5686274509803921, 0.5676855895196506, 0.5524017467248908, 0.5545851528384279, 0.5524017467248908]","[0.5294802397997789, 0.5346492418660564, 0.5303576926037097, 0.534476254956959, 0.5323335876406637, 0.5344272535075918, 0.5347888490733248, 0.5273151713515595, 0.2788291915938027, 0.2778129314312011]","[0.47451492537313433, 0.48634328358208956, 0.4782215161814689, 0.4862937786315945, 0.4802530253025303, 0.4881594502733856, 0.4856842027486331, 0.4726245012560958, 0.47388059701492535, 0.47201492537313433]","[0.35533678020375103, 0.36725219743069637, 0.35732941911955307, 0.366849956173129, 0.35945255647123875, 0.3674977093936759, 0.3627776282137569, 0.3533356240600469, 0.35063127471858835, 0.3493154852449042]","[0.546611397226874, 0.5526739466962939, 0.5486282166715903, 0.5534481935740831, 0.5510002985346921, 0.5521852023530919, 0.5538140242430177, 0.5450675367782443, 0.32631538579536734, 0.3251260507579123]","[0.5557986870897156, 0.5689277899343544, 0.5589519650655022, 0.5676855895196506, 0.5630434782608695, 0.5686274509803921, 0.5676855895196506, 0.5524017467248908, 0.5545851528384279, 0.5524017467248908]","[0.41528938044305885, 0.4278202286422756, 0.41677185551212015, 0.42652843473960456, 0.4205167691908745, 0.4263555965946668, 0.42314792554376485, 0.41209789448178114, 0.41034577128638294, 0.40880589539578305]","[array([[  1,  88,   0,  11],
       [  0, 128,   0,   6],
       [  0,  24,   0,  65],
       [  0,   9,   0, 125]]), array([[  2,  88,   0,  10],
       [  0, 128,   0,   6],
       [  0,  21,   0,  68],
       [  0,   4,   0, 130]]), array([[  1,  88,   0,  12],
       [  0, 127,   0,   7],
       [  0,  23,   0,  66],
       [  0,   6,   0, 128]]), array([[  2,  88,   0,  11],
       [  0, 129,   0,   5],
       [  0,  23,   0,  66],
       [  0,   5,   0, 129]]), array([[  1,  87,   0,  13],
       [  0, 129,   0,   6],
       [  0,  23,   0,  66],
       [  0,   6,   0, 129]]), array([[  2,  88,   0,  11],
       [  0, 129,   0,   5],
       [  0,  21,   0,  69],
       [  0,   4,   0, 130]]), array([[  1,  87,   0,  13],
       [  0, 131,   0,   3],
       [  0,  22,   0,  67],
       [  0,   6,   0, 128]]), array([[  1,  88,   0,  12],
       [  0, 125,   0,   9],
       [  0,  25,   0,  64],
       [  0,   7,   0, 127]]), array([[  0,  88,   0,  13],
       [  0, 127,   0,   7],
       [  0,  24,   0,  65],
       [  0,   7,   0, 127]]), array([[  0,  92,   0,   9],
       [  0, 126,   0,   8],
       [  0,  21,   0,  68],
       [  0,   7,   0, 127]])]","[0.5, 0.5, 0.5, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5333333333333333]","[0.5, 0.5, 0.5, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5333333333333333]","[0.5, 0.5, 0.5, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5333333333333333]","[0.5, 0.5, 0.5, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5333333333333333]","[0.24523809523809523, 0.2481060606060606, 0.25476190476190474, 0.24714285714285716, 0.25892857142857145, 0.24851190476190477, 0.25148809523809523, 0.24000000000000002, 0.25691699604743085, 0.26339285714285715]","[0.4722222222222222, 0.48333333333333334, 0.4666666666666667, 0.45833333333333337, 0.48214285714285715, 0.44166666666666665, 0.4722222222222222, 0.45555555555555555, 0.48333333333333334, 0.5]","[0.3208333333333333, 0.32464846980976014, 0.3234126984126984, 0.32016129032258067, 0.3327731092436975, 0.31290849673202614, 0.32564102564102565, 0.3129310344827586, 0.3298141891891892, 0.3423076923076923]","[0.2701863354037267, 0.2702569169960474, 0.2888198757763975, 0.27577639751552796, 0.28518518518518526, 0.2896825396825397, 0.2845238095238095, 0.26666666666666666, 0.29038208168642954, 0.29404761904761906]","[0.5, 0.5, 0.5, 0.5, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.4888888888888889, 0.5111111111111111, 0.5333333333333333]","[0.3489130434782609, 0.34771820045312335, 0.35973084886128365, 0.35448807854137443, 0.3618300653594771, 0.3583877995642702, 0.3630769230769231, 0.34367816091954023, 0.36475225225225233, 0.37641025641025644]","[array([[ 0, 10,  0,  2],
       [ 0,  8,  0,  1],
       [ 0,  3,  0,  7],
       [ 0,  0,  0, 15]]), array([[ 0,  9,  0,  3],
       [ 0,  9,  0,  0],
       [ 0,  3,  0,  7],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  2,  0, 13]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 13]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  1],
       [ 0,  4,  0,  5],
       [ 0,  2,  0, 13]]), array([[ 0, 11,  0,  0],
       [ 0,  8,  0,  1],
       [ 0,  2,  0,  8],
       [ 0,  0,  0, 15]]), array([[ 0, 10,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  1,  0,  9],
       [ 0,  1,  0, 14]]), array([[ 0, 11,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  2,  0,  8],
       [ 0,  1,  0, 14]]), array([[ 0,  8,  0,  3],
       [ 0,  9,  0,  0],
       [ 0,  4,  0,  6],
       [ 0,  0,  0, 15]])]"
