degree value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1,"[0.878731343283582, 0.8805970149253731, 0.8600746268656716, 0.8768656716417911, 0.8851851851851852, 0.8526119402985075, 0.8768656716417911, 0.8582089552238806, 0.878731343283582, 0.8638059701492538]","[0.878731343283582, 0.8805970149253731, 0.8600746268656716, 0.8768656716417911, 0.8851851851851852, 0.8526119402985075, 0.8768656716417911, 0.8582089552238806, 0.878731343283582, 0.8638059701492538]","[0.878731343283582, 0.8805970149253731, 0.8600746268656716, 0.8768656716417911, 0.8851851851851852, 0.8526119402985075, 0.8768656716417911, 0.8582089552238806, 0.878731343283582, 0.8638059701492538]","[0.878731343283582, 0.8805970149253731, 0.8600746268656716, 0.8768656716417911, 0.8851851851851852, 0.8526119402985075, 0.8768656716417911, 0.8582089552238806, 0.878731343283582, 0.8638059701492538]","[0.8790836048253277, 0.8807327893491445, 0.8602151258800875, 0.8783866099564358, 0.8859425553113744, 0.853967750749711, 0.8796503008582849, 0.8583891457969162, 0.8789108248285094, 0.8641119771376096]","[0.8787313432835819, 0.8805970149253732, 0.8600746268656716, 0.8768656716417911, 0.8851851851851852, 0.8526119402985074, 0.8768656716417911, 0.8582089552238805, 0.878731343283582, 0.8638059701492538]","[0.8783873754442845, 0.8804386041754448, 0.8600261888381083, 0.8766300412210338, 0.8849170717885139, 0.8524539006419998, 0.8766971192726373, 0.8582083846885455, 0.8785150211005724, 0.8636559159402241]","[0.8790836048253277, 0.8807327893491446, 0.8602151258800875, 0.8783866099564359, 0.8859425553113746, 0.8539677507497109, 0.8796503008582849, 0.8583891457969164, 0.8789108248285094, 0.8641119771376096]","[0.878731343283582, 0.8805970149253731, 0.8600746268656716, 0.8768656716417911, 0.8851851851851852, 0.8526119402985075, 0.8768656716417911, 0.8582089552238806, 0.878731343283582, 0.8638059701492538]","[0.8783873754442845, 0.8804386041754447, 0.8600261888381083, 0.8766300412210339, 0.884917071788514, 0.8524539006419998, 0.8766971192726373, 0.8582083846885455, 0.8785150211005723, 0.8636559159402242]","[array([[123,  11,   0,   0],
       [ 17, 114,   0,   3],
       [  0,   0, 122,  12],
       [  0,   3,  19, 112]]), array([[119,  15,   0,   0],
       [ 11, 120,   0,   3],
       [  0,   0, 121,  13],
       [  2,   2,  18, 112]]), array([[117,  17,   0,   0],
       [ 20, 110,   0,   4],
       [  0,   0, 118,  16],
       [  1,   3,  14, 116]]), array([[126,   8,   0,   0],
       [ 19, 113,   0,   2],
       [  1,   0, 118,  15],
       [  0,   1,  20, 113]]), array([[127,   8,   0,   0],
       [ 16, 114,   0,   5],
       [  0,   0, 121,  14],
       [  1,   2,  16, 116]]), array([[116,  18,   0,   0],
       [ 22, 110,   0,   2],
       [  2,   0, 121,  11],
       [  1,   1,  22, 110]]), array([[124,  10,   0,   0],
       [ 22, 112,   0,   0],
       [  1,   0, 122,  11],
       [  2,   1,  19, 112]]), array([[114,  20,   0,   0],
       [ 15, 116,   0,   3],
       [  0,   0, 117,  17],
       [  1,   1,  19, 113]]), array([[122,  12,   0,   0],
       [ 16, 115,   0,   3],
       [  0,   0, 121,  13],
       [  1,   2,  18, 113]]), array([[116,  18,   0,   0],
       [ 18, 114,   0,   2],
       [  0,   0, 121,  13],
       [  1,   1,  20, 112]])]","[0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.782608695652174, 0.6888888888888889, 0.8888888888888888, 0.7111111111111111, 0.8888888888888888, 0.7111111111111111, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.782608695652174, 0.6888888888888889, 0.8888888888888888, 0.7111111111111111, 0.8888888888888888, 0.7111111111111111, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.782608695652174, 0.6888888888888889, 0.8888888888888888, 0.7111111111111111, 0.8888888888888888, 0.7111111111111111, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.782608695652174, 0.6888888888888889, 0.8888888888888888, 0.7111111111111111, 0.8888888888888888, 0.7111111111111111, 0.8444444444444444]","[0.7948717948717949, 0.8043876262626263, 0.7808566433566434, 0.7762237762237763, 0.6882575757575757, 0.8844155844155843, 0.7402777777777778, 0.9025106837606838, 0.725024975024975, 0.8494949494949495]","[0.7875, 0.8013888888888888, 0.7901515151515153, 0.7818181818181817, 0.6948051948051949, 0.8939393939393939, 0.7012626262626263, 0.8777777777777778, 0.7128787878787878, 0.8494949494949495]","[0.7801851851851851, 0.7984334002160828, 0.7819264069264069, 0.7770562770562771, 0.6882284382284383, 0.8882527635703679, 0.7045454545454545, 0.8842494340690435, 0.7140804597701149, 0.8494949494949495]","[0.7999283325370282, 0.8111028765920072, 0.788370325326847, 0.791121921556704, 0.694006734006734, 0.8895238095238096, 0.7259259259259261, 0.8960351377018043, 0.7201687201687201, 0.8444444444444444]","[0.782608695652174, 0.8043478260869565, 0.782608695652174, 0.782608695652174, 0.6888888888888889, 0.8888888888888888, 0.7111111111111111, 0.8888888888888888, 0.7111111111111111, 0.8444444444444444]","[0.7808937198067634, 0.8036358267848636, 0.7819028797289667, 0.7846790890269151, 0.6881118881118882, 0.88832425892317, 0.7045695045695045, 0.887283845815255, 0.7113665389527458, 0.8444444444444444]","[array([[11,  1,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  5, 10]]), array([[ 9,  3,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 11]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  2,  1, 12]]), array([[7, 4, 0, 0],
       [2, 8, 0, 0],
       [0, 0, 7, 3],
       [1, 0, 4, 9]]), array([[10,  1,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  9,  0],
       [ 0,  1,  1, 13]]), array([[ 8,  1,  0,  2],
       [ 1,  4,  0,  4],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 9,  1,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  4, 10]]), array([[10,  0,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  2, 12]])]"
2,"[0.9626865671641791, 0.9626865671641791, 0.9664179104477612, 0.9589552238805971, 0.9722222222222222, 0.9645522388059702, 0.9682835820895522, 0.9664179104477612, 0.9738805970149254, 0.957089552238806]","[0.9626865671641791, 0.9626865671641791, 0.9664179104477612, 0.9589552238805971, 0.9722222222222222, 0.9645522388059702, 0.9682835820895522, 0.9664179104477612, 0.9738805970149254, 0.957089552238806]","[0.9626865671641791, 0.9626865671641791, 0.9664179104477612, 0.9589552238805971, 0.9722222222222222, 0.9645522388059702, 0.9682835820895522, 0.9664179104477612, 0.9738805970149254, 0.957089552238806]","[0.9626865671641791, 0.9626865671641791, 0.9664179104477612, 0.9589552238805971, 0.9722222222222222, 0.9645522388059702, 0.9682835820895522, 0.9664179104477612, 0.9738805970149254, 0.957089552238806]","[0.9638948197032436, 0.9629883224909356, 0.9670707859591848, 0.9593637090730114, 0.9727671992891339, 0.964915633652565, 0.9687984809308339, 0.9674577810249452, 0.9745719195129041, 0.9575503282153257]","[0.9626865671641791, 0.9626865671641791, 0.9664179104477612, 0.9589552238805971, 0.9722222222222222, 0.9645522388059702, 0.9682835820895522, 0.9664179104477612, 0.9738805970149254, 0.957089552238806]","[0.9625738067968479, 0.9626811891644057, 0.9663892489845303, 0.9589433490385233, 0.9722271162072659, 0.964609319694618, 0.9683019366413528, 0.966394740055767, 0.9738557663335135, 0.9570346623428465]","[0.9638948197032436, 0.9629883224909356, 0.9670707859591849, 0.9593637090730114, 0.972767199289134, 0.9649156336525652, 0.9687984809308339, 0.9674577810249453, 0.9745719195129042, 0.9575503282153256]","[0.9626865671641791, 0.9626865671641791, 0.9664179104477612, 0.9589552238805971, 0.9722222222222222, 0.9645522388059702, 0.9682835820895522, 0.9664179104477612, 0.9738805970149254, 0.957089552238806]","[0.9625738067968478, 0.9626811891644055, 0.9663892489845303, 0.9589433490385234, 0.9722271162072658, 0.964609319694618, 0.9683019366413526, 0.9663947400557671, 0.9738557663335135, 0.9570346623428464]","[array([[132,   2,   0,   0],
       [  6, 126,   0,   2],
       [  0,   0, 134,   0],
       [  0,   0,  10, 124]]), array([[132,   2,   0,   0],
       [  6, 127,   1,   0],
       [  0,   0, 129,   5],
       [  0,   0,   6, 128]]), array([[132,   2,   0,   0],
       [  4, 129,   0,   1],
       [  0,   1, 132,   1],
       [  0,   0,   9, 125]]), array([[131,   2,   0,   1],
       [  4, 129,   0,   1],
       [  0,   1, 130,   3],
       [  0,   0,  10, 124]]), array([[133,   1,   0,   1],
       [  3, 130,   1,   1],
       [  0,   0, 134,   1],
       [  0,   0,   7, 128]]), array([[132,   1,   0,   1],
       [  2, 130,   0,   2],
       [  0,   0, 130,   4],
       [  0,   0,   9, 125]]), array([[133,   0,   0,   1],
       [  3, 130,   0,   1],
       [  0,   0, 131,   3],
       [  0,   0,   9, 125]]), array([[131,   3,   0,   0],
       [  3, 130,   0,   1],
       [  0,   1, 133,   0],
       [  0,   0,  10, 124]]), array([[134,   0,   0,   0],
       [  3, 128,   1,   2],
       [  0,   0, 133,   1],
       [  0,   0,   7, 127]]), array([[131,   3,   0,   0],
       [  6, 126,   0,   2],
       [  0,   0, 131,   3],
       [  0,   0,   9, 125]])]","[0.6739130434782609, 0.717391304347826, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7777777777777778, 0.7333333333333333, 0.8, 0.5333333333333333, 0.7333333333333333]","[0.6739130434782609, 0.717391304347826, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7777777777777778, 0.7333333333333333, 0.8, 0.5333333333333333, 0.7333333333333333]","[0.6739130434782609, 0.717391304347826, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7777777777777778, 0.7333333333333333, 0.8, 0.5333333333333333, 0.7333333333333333]","[0.6739130434782609, 0.717391304347826, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7777777777777778, 0.7333333333333333, 0.8, 0.5333333333333333, 0.7333333333333333]","[0.6673076923076923, 0.7138694638694639, 0.5655545112781954, 0.7402930402930403, 0.6221153846153846, 0.7571047008547009, 0.7269119769119768, 0.8013236763236764, 0.5227678571428571, 0.7235576923076923]","[0.6569444444444444, 0.7166666666666667, 0.5159090909090909, 0.7318181818181817, 0.6198051948051948, 0.7573232323232324, 0.7257575757575758, 0.787878787878788, 0.528030303030303, 0.718939393939394]","[0.651972101972102, 0.7109213250517598, 0.5201149425287356, 0.7321804511278195, 0.6189102564102564, 0.7541666666666667, 0.7223727422003283, 0.7896141215106732, 0.5191108701545134, 0.7172411975542905]","[0.6812709030100335, 0.7298570994223168, 0.5857306309251389, 0.7564898869246697, 0.6316239316239316, 0.7747863247863247, 0.7465448132114798, 0.8117993117993119, 0.5294047619047619, 0.7269230769230769]","[0.6739130434782609, 0.717391304347826, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7777777777777778, 0.7333333333333333, 0.8, 0.5333333333333333, 0.7333333333333333]","[0.6684045423175857, 0.7193491763435054, 0.5343994669332001, 0.7437593984962405, 0.6246438746438746, 0.7734567901234568, 0.7362853493887976, 0.8014960773581464, 0.5259480136140477, 0.7264014805444281]","[array([[11,  0,  1,  0],
       [ 4,  4,  0,  1],
       [ 0,  2,  6,  2],
       [ 0,  0,  5, 10]]), array([[ 8,  1,  1,  2],
       [ 2,  6,  1,  0],
       [ 0,  2,  8,  0],
       [ 1,  0,  3, 11]]), array([[4, 6, 0, 1],
       [3, 6, 1, 0],
       [0, 3, 5, 2],
       [0, 4, 2, 9]]), array([[ 8,  2,  1,  0],
       [ 3,  6,  0,  1],
       [ 2,  0,  8,  0],
       [ 1,  1,  1, 12]]), array([[7, 2, 1, 1],
       [2, 7, 1, 0],
       [2, 1, 5, 2],
       [2, 0, 3, 9]]), array([[ 9,  2,  0,  0],
       [ 3,  5,  2,  0],
       [ 1,  0,  7,  1],
       [ 0,  1,  0, 14]]), array([[ 7,  3,  1,  0],
       [ 2,  6,  0,  1],
       [ 0,  1,  8,  1],
       [ 0,  1,  2, 12]]), array([[ 9,  1,  1,  0],
       [ 2,  6,  1,  0],
       [ 1,  0,  8,  1],
       [ 1,  0,  1, 13]]), array([[6, 3, 0, 2],
       [2, 6, 1, 0],
       [0, 2, 3, 5],
       [2, 1, 3, 9]]), array([[10,  0,  0,  1],
       [ 1,  6,  0,  2],
       [ 2,  2,  5,  1],
       [ 0,  0,  3, 12]])]"
3,"[0.9757462686567164, 0.9850746268656716, 0.9794776119402985, 0.9757462686567164, 0.975925925925926, 0.9776119402985075, 0.9850746268656716, 0.9813432835820896, 0.9925373134328358, 0.9813432835820896]","[0.9757462686567164, 0.9850746268656716, 0.9794776119402985, 0.9757462686567164, 0.975925925925926, 0.9776119402985075, 0.9850746268656716, 0.9813432835820896, 0.9925373134328358, 0.9813432835820896]","[0.9757462686567164, 0.9850746268656716, 0.9794776119402985, 0.9757462686567164, 0.975925925925926, 0.9776119402985075, 0.9850746268656716, 0.9813432835820896, 0.9925373134328358, 0.9813432835820896]","[0.9757462686567164, 0.9850746268656716, 0.9794776119402985, 0.9757462686567164, 0.975925925925926, 0.9776119402985075, 0.9850746268656716, 0.9813432835820896, 0.9925373134328358, 0.9813432835820896]","[0.9764349002821349, 0.9854076467332922, 0.9799475604195167, 0.9760087822052154, 0.9761768551814318, 0.9782328822486441, 0.9852842809364548, 0.9815395723011229, 0.9925787728026534, 0.9815533920910622]","[0.9757462686567164, 0.9850746268656716, 0.9794776119402985, 0.9757462686567164, 0.975925925925926, 0.9776119402985075, 0.9850746268656716, 0.9813432835820896, 0.9925373134328358, 0.9813432835820896]","[0.9757207906222019, 0.9850573867083301, 0.9794635563160623, 0.9757494245077487, 0.9759232323057931, 0.9775941565542603, 0.9850713012477719, 0.9813544915559875, 0.9925371569911294, 0.9813474255079335]","[0.976434900282135, 0.985407646733292, 0.9799475604195166, 0.9760087822052154, 0.9761768551814319, 0.9782328822486441, 0.9852842809364548, 0.981539572301123, 0.9925787728026534, 0.9815533920910622]","[0.9757462686567164, 0.9850746268656716, 0.9794776119402985, 0.9757462686567164, 0.975925925925926, 0.9776119402985075, 0.9850746268656716, 0.9813432835820896, 0.9925373134328358, 0.9813432835820896]","[0.975720790622202, 0.9850573867083303, 0.9794635563160623, 0.9757494245077485, 0.9759232323057933, 0.9775941565542603, 0.9850713012477719, 0.9813544915559876, 0.9925371569911297, 0.9813474255079335]","[array([[134,   0,   0,   0],
       [  3, 130,   0,   1],
       [  0,   0, 133,   1],
       [  0,   0,   8, 126]]), array([[134,   0,   0,   0],
       [  2, 131,   0,   1],
       [  0,   0, 134,   0],
       [  0,   0,   5, 129]]), array([[134,   0,   0,   0],
       [  2, 131,   0,   1],
       [  0,   0, 133,   1],
       [  0,   0,   7, 127]]), array([[134,   0,   0,   0],
       [  2, 131,   0,   1],
       [  0,   0, 131,   3],
       [  0,   0,   7, 127]]), array([[135,   0,   0,   0],
       [  3, 131,   0,   1],
       [  0,   0, 132,   3],
       [  0,   0,   6, 129]]), array([[134,   0,   0,   0],
       [  2, 131,   0,   1],
       [  0,   0, 133,   1],
       [  0,   0,   8, 126]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 132,   2],
       [  0,   0,   6, 128]]), array([[133,   1,   0,   0],
       [  0, 133,   0,   1],
       [  0,   0, 132,   2],
       [  0,   0,   6, 128]]), array([[134,   0,   0,   0],
       [  1, 132,   0,   1],
       [  0,   0, 133,   1],
       [  0,   0,   1, 133]]), array([[134,   0,   0,   0],
       [  1, 132,   0,   1],
       [  0,   0, 132,   2],
       [  0,   0,   6, 128]])]","[0.7391304347826086, 0.8043478260869565, 0.8043478260869565, 0.7608695652173914, 0.7333333333333333, 0.8222222222222222, 0.6888888888888889, 0.8, 0.7111111111111111, 0.8444444444444444]","[0.7391304347826086, 0.8043478260869565, 0.8043478260869565, 0.7608695652173914, 0.7333333333333333, 0.8222222222222222, 0.6888888888888889, 0.8, 0.7111111111111111, 0.8444444444444444]","[0.7391304347826086, 0.8043478260869565, 0.8043478260869565, 0.7608695652173914, 0.7333333333333333, 0.8222222222222222, 0.6888888888888889, 0.8, 0.7111111111111111, 0.8444444444444444]","[0.7391304347826086, 0.8043478260869565, 0.8043478260869565, 0.7608695652173914, 0.7333333333333333, 0.8222222222222222, 0.6888888888888889, 0.8, 0.7111111111111111, 0.8444444444444444]","[0.7509157509157509, 0.8044642857142857, 0.809375, 0.7516098484848486, 0.7274475524475524, 0.8140873015873016, 0.6820054945054945, 0.7940934065934065, 0.7068181818181818, 0.8453525641025641]","[0.7347222222222222, 0.7986111111111112, 0.7962121212121213, 0.7484848484848484, 0.7305194805194806, 0.8184343434343434, 0.6835858585858586, 0.793939393939394, 0.6984848484848485, 0.8467171717171718]","[0.7306896002548177, 0.7993173662037758, 0.7997740377123267, 0.7493903380151259, 0.7275132275132274, 0.8145269470527894, 0.6747810305373629, 0.7917004732927654, 0.699927972423728, 0.8421048261201715]","[0.7526278069756331, 0.8078416149068323, 0.8084239130434783, 0.7576992753623187, 0.7373892773892774, 0.8256966490299823, 0.699084249084249, 0.8015262515262515, 0.7144444444444444, 0.853062678062678]","[0.7391304347826086, 0.8043478260869565, 0.8043478260869565, 0.7608695652173914, 0.7333333333333333, 0.8222222222222222, 0.6888888888888889, 0.8, 0.7111111111111111, 0.8444444444444444]","[0.7353185566796153, 0.8039000861560169, 0.8036330128530872, 0.758618144238577, 0.7339212228101116, 0.8223186652287892, 0.6864357295036692, 0.7985200210352341, 0.7103062315286424, 0.8447987363588385]","[array([[11,  1,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[11,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  0,  3, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  1, 13]]), array([[ 8,  2,  1,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  1, 13]]), array([[ 7,  4,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 11]]), array([[ 9,  2,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  0,  2, 13]]), array([[ 6,  5,  0,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 12]])]"
4,"[0.9664179104477612, 0.9552238805970149, 0.9720149253731343, 0.9589552238805971, 0.9574074074074074, 0.9645522388059702, 0.9645522388059702, 0.9664179104477612, 0.9664179104477612, 0.9664179104477612]","[0.9664179104477612, 0.9552238805970149, 0.9720149253731343, 0.9589552238805971, 0.9574074074074074, 0.9645522388059702, 0.9645522388059702, 0.9664179104477612, 0.9664179104477612, 0.9664179104477612]","[0.9664179104477612, 0.9552238805970149, 0.9720149253731343, 0.9589552238805971, 0.9574074074074074, 0.9645522388059702, 0.9645522388059702, 0.9664179104477612, 0.9664179104477612, 0.9664179104477612]","[0.9664179104477612, 0.9552238805970149, 0.9720149253731343, 0.9589552238805971, 0.9574074074074074, 0.9645522388059702, 0.9645522388059702, 0.9664179104477612, 0.9664179104477612, 0.9664179104477612]","[0.9668111110179962, 0.9569908773800172, 0.9726727982162764, 0.9598061358930925, 0.9586370076179859, 0.9656177635533709, 0.9650445558340296, 0.967109500805153, 0.9670603366930516, 0.9671865259988475]","[0.9664179104477613, 0.955223880597015, 0.9720149253731343, 0.9589552238805971, 0.9574074074074074, 0.9645522388059702, 0.9645522388059702, 0.9664179104477612, 0.9664179104477613, 0.9664179104477613]","[0.9665261518310785, 0.9555139625463879, 0.9719911362352627, 0.9589694626631644, 0.9574944399613639, 0.9648101687502839, 0.9645462875747489, 0.9666212462552974, 0.966564418935846, 0.9664123969023264]","[0.9668111110179963, 0.9569908773800171, 0.9726727982162765, 0.9598061358930926, 0.9586370076179858, 0.9656177635533708, 0.9650445558340296, 0.967109500805153, 0.9670603366930515, 0.9671865259988474]","[0.9664179104477612, 0.9552238805970149, 0.9720149253731343, 0.9589552238805971, 0.9574074074074074, 0.9645522388059702, 0.9645522388059702, 0.9664179104477612, 0.9664179104477612, 0.9664179104477612]","[0.9665261518310785, 0.9555139625463879, 0.9719911362352626, 0.9589694626631645, 0.9574944399613639, 0.9648101687502838, 0.964546287574749, 0.9666212462552976, 0.9665644189358458, 0.9664123969023265]","[array([[132,   1,   0,   1],
       [  2, 129,   0,   3],
       [  0,   0, 129,   5],
       [  0,   0,   6, 128]]), array([[130,   1,   0,   3],
       [  3, 124,   0,   7],
       [  0,   0, 129,   5],
       [  0,   0,   5, 129]]), array([[133,   0,   0,   1],
       [  5, 128,   0,   1],
       [  0,   0, 133,   1],
       [  0,   0,   7, 127]]), array([[134,   0,   0,   0],
       [  6, 126,   0,   2],
       [  0,   0, 126,   8],
       [  0,   0,   6, 128]]), array([[133,   1,   0,   1],
       [  5, 129,   0,   1],
       [  0,   0, 124,  11],
       [  0,   0,   4, 131]]), array([[130,   1,   0,   3],
       [  1, 128,   0,   5],
       [  0,   0, 130,   4],
       [  0,   0,   5, 129]]), array([[134,   0,   0,   0],
       [  6, 128,   0,   0],
       [  0,   0, 127,   7],
       [  0,   0,   6, 128]]), array([[134,   0,   0,   0],
       [  0, 129,   0,   5],
       [  0,   0, 128,   6],
       [  0,   0,   7, 127]]), array([[132,   0,   0,   2],
       [  3, 129,   0,   2],
       [  0,   0, 128,   6],
       [  0,   0,   5, 129]]), array([[133,   0,   0,   1],
       [  2, 126,   0,   6],
       [  0,   0, 133,   1],
       [  0,   0,   8, 126]])]","[0.6521739130434783, 0.6956521739130435, 0.6956521739130435, 0.8260869565217391, 0.6888888888888889, 0.7555555555555555, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6521739130434783, 0.6956521739130435, 0.6956521739130435, 0.8260869565217391, 0.6888888888888889, 0.7555555555555555, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6521739130434783, 0.6956521739130435, 0.6956521739130435, 0.8260869565217391, 0.6888888888888889, 0.7555555555555555, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6521739130434783, 0.6956521739130435, 0.6956521739130435, 0.8260869565217391, 0.6888888888888889, 0.7555555555555555, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6375, 0.7211134453781514, 0.7075126262626262, 0.8600347021399654, 0.7330357142857143, 0.7649621212121211, 0.615625, 0.7234848484848485, 0.7336883876357561, 0.6558080808080808]","[0.6305555555555555, 0.6916666666666667, 0.7007575757575758, 0.8083333333333333, 0.6827922077922077, 0.723989898989899, 0.6290404040404041, 0.6984848484848485, 0.6957070707070707, 0.6479797979797981]","[0.6319455162833771, 0.688531991744066, 0.7026437060392917, 0.8174019607843137, 0.6907662835249042, 0.7323232323232323, 0.6141099433525801, 0.7067736185383244, 0.7077205882352942, 0.6494360902255639]","[0.6597826086956522, 0.7247442455242968, 0.6983805445761968, 0.846342444740614, 0.7358201058201059, 0.7611111111111111, 0.643425925925926, 0.7166666666666667, 0.7262229648194559, 0.6780022446689113]","[0.6521739130434783, 0.6956521739130435, 0.6956521739130435, 0.8260869565217391, 0.6888888888888889, 0.7555555555555555, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.653848218659616, 0.6923598959034415, 0.6956135078228531, 0.8202259164535378, 0.696262239250745, 0.746172839506173, 0.6481752002088608, 0.7095266389384036, 0.71140522875817, 0.6700250626566415]","[array([[ 8,  3,  1,  0],
       [ 2,  5,  1,  1],
       [ 0,  2,  5,  3],
       [ 0,  0,  3, 12]]), array([[ 6,  1,  1,  4],
       [ 1,  6,  2,  0],
       [ 0,  1,  8,  1],
       [ 0,  0,  3, 12]]), array([[ 7,  1,  0,  3],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  2,  2, 10]]), array([[11,  0,  0,  0],
       [ 1,  7,  0,  2],
       [ 1,  0,  6,  3],
       [ 0,  0,  1, 14]]), array([[ 6,  0,  3,  2],
       [ 1,  7,  2,  0],
       [ 0,  1,  7,  2],
       [ 0,  0,  3, 11]]), array([[ 9,  1,  0,  1],
       [ 1,  7,  1,  1],
       [ 1,  0,  4,  4],
       [ 0,  0,  1, 14]]), array([[ 8,  2,  1,  0],
       [ 3,  2,  2,  2],
       [ 1,  1,  7,  1],
       [ 0,  0,  2, 13]]), array([[ 8,  0,  0,  3],
       [ 2,  6,  0,  1],
       [ 1,  1,  6,  2],
       [ 0,  1,  2, 12]]), array([[ 8,  1,  0,  2],
       [ 1,  5,  1,  2],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 7,  1,  1,  2],
       [ 2,  5,  1,  1],
       [ 0,  4,  6,  0],
       [ 0,  0,  3, 12]])]"
