C value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.001,"[0.6914660831509847, 0.6761487964989059, 0.6812227074235808, 0.6877729257641921, 0.6869565217391305, 0.6775599128540305, 0.6965065502183406, 0.7052401746724891, 0.6899563318777293, 0.6877729257641921]","[0.6914660831509847, 0.6761487964989059, 0.6812227074235808, 0.6877729257641921, 0.6869565217391305, 0.6775599128540305, 0.6965065502183406, 0.7052401746724891, 0.6899563318777293, 0.6877729257641921]","[0.6914660831509847, 0.6761487964989059, 0.6812227074235808, 0.6877729257641921, 0.6869565217391305, 0.6775599128540305, 0.6965065502183406, 0.7052401746724891, 0.6899563318777293, 0.6877729257641921]","[0.6914660831509847, 0.6761487964989059, 0.6812227074235808, 0.6877729257641921, 0.6869565217391305, 0.6775599128540305, 0.6965065502183406, 0.7052401746724891, 0.6899563318777293, 0.6877729257641921]","[0.75413721844851, 0.8040758743096064, 0.7381093572148156, 0.7795000297867272, 0.7296938767493163, 0.8031789858378736, 0.7644464880014012, 0.7951042058670681, 0.8054559190148824, 0.8127222823565796]","[0.6449316619151434, 0.6246180613785007, 0.637629449260539, 0.6410060887021118, 0.6421914850661096, 0.6316133852191189, 0.6494699989871535, 0.6615334579743402, 0.6444825599447417, 0.6404544194147739]","[0.6039912552343971, 0.5724125146986735, 0.594108182331071, 0.5996902312921131, 0.6015709905550899, 0.5853644347296927, 0.5985576513748411, 0.6260268488987158, 0.5961805408773717, 0.5881843996339795]","[0.7365134878905707, 0.7776387200110356, 0.7211852510378557, 0.7579722744104179, 0.7146940948012286, 0.7768881387959606, 0.7469286409798059, 0.7733097256435556, 0.7819882141925191, 0.7876039118318531]","[0.6914660831509847, 0.6761487964989059, 0.6812227074235808, 0.6877729257641921, 0.6869565217391305, 0.6775599128540305, 0.6965065502183406, 0.7052401746724891, 0.6899563318777293, 0.6877729257641921]","[0.6269901586230521, 0.5990726199694707, 0.6153034021976381, 0.622095130553527, 0.6235363332133194, 0.6076562926176097, 0.6225215253037377, 0.6459214639981437, 0.618863673281881, 0.6120125929261373]","[array([[  7,  84,   1,   8],
       [  2, 127,   0,   5],
       [  0,   0,  54,  35],
       [  0,   2,   4, 128]]), array([[  3,  89,   1,   7],
       [  0, 127,   0,   7],
       [  0,   0,  49,  40],
       [  0,   1,   3, 130]]), array([[  6,  86,   1,   8],
       [  2, 123,   0,   9],
       [  0,   0,  55,  34],
       [  0,   1,   5, 128]]), array([[  7,  88,   0,   6],
       [  1, 128,   0,   5],
       [  0,   0,  52,  37],
       [  0,   2,   4, 128]]), array([[  7,  85,   1,   8],
       [  3, 125,   0,   7],
       [  0,   0,  55,  34],
       [  0,   1,   5, 129]]), array([[  5,  88,   1,   7],
       [  0, 123,   0,  11],
       [  0,   0,  53,  37],
       [  0,   1,   3, 130]]), array([[  4,  88,   1,   8],
       [  1, 131,   0,   2],
       [  0,   0,  55,  34],
       [  0,   1,   4, 129]]), array([[ 10,  81,   1,   9],
       [  1, 127,   0,   6],
       [  0,   0,  56,  33],
       [  0,   1,   3, 130]]), array([[  5,  86,   1,   9],
       [  0, 129,   0,   5],
       [  0,   0,  55,  34],
       [  0,   2,   5, 127]]), array([[  3,  92,   1,   5],
       [  0, 129,   0,   5],
       [  0,   0,  54,  35],
       [  0,   2,   3, 129]])]","[0.6739130434782609, 0.6739130434782609, 0.6304347826086957, 0.6304347826086957, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.6, 0.6666666666666666, 0.6666666666666666]","[0.6739130434782609, 0.6739130434782609, 0.6304347826086957, 0.6304347826086957, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.6, 0.6666666666666666, 0.6666666666666666]","[0.6739130434782609, 0.6739130434782609, 0.6304347826086957, 0.6304347826086957, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.6, 0.6666666666666666, 0.6666666666666666]","[0.6739130434782609, 0.6739130434782609, 0.6304347826086957, 0.6304347826086957, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.6, 0.6666666666666666, 0.6666666666666666]","[0.7661432994250332, 0.805921052631579, 0.5410714285714285, 0.5059523809523809, 0.8194444444444444, 0.5245098039215685, 0.44817927170868344, 0.48611111111111105, 0.5598684210526316, 0.5261029411764706]","[0.6680555555555556, 0.6708333333333333, 0.6, 0.6083333333333334, 0.6727272727272727, 0.6333333333333333, 0.5527777777777778, 0.5805555555555555, 0.65, 0.6583333333333333]","[0.6361990950226244, 0.6009615384615384, 0.525, 0.5316293183940243, 0.6145833333333333, 0.5519153225806451, 0.4761186525892408, 0.49884259259259256, 0.5632606490872211, 0.5675213675213675]","[0.7795511797396304, 0.8155034324942791, 0.5481366459627329, 0.5124223602484471, 0.819753086419753, 0.5321506380329909, 0.46330532212885156, 0.49629629629629635, 0.5753801169590643, 0.5336601307189542]","[0.6739130434782609, 0.6739130434782609, 0.6304347826086957, 0.6304347826086957, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.6, 0.6666666666666666, 0.6666666666666666]","[0.6467440487900846, 0.6084567606306737, 0.5471014492753623, 0.5468274266228231, 0.6277777777777778, 0.5642025089605736, 0.49767052119993294, 0.5166666666666667, 0.5849222447599729, 0.5779677113010446]","[array([[ 3,  9,  0,  0],
       [ 0,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 1, 10,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[ 0, 11,  0,  0],
       [ 0,  9,  0,  1],
       [ 0,  0,  5,  5],
       [ 0,  0,  0, 15]]), array([[ 0,  8,  1,  2],
       [ 0,  9,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  0, 14]]), array([[ 1, 10,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 14]]), array([[ 0, 10,  0,  1],
       [ 0, 10,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[ 0, 10,  1,  0],
       [ 0,  7,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 0, 10,  0,  1],
       [ 0,  8,  0,  1],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 0, 11,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[ 0,  8,  0,  3],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]])]"
0.005,"[0.7636761487964989, 0.7614879649890591, 0.7663755458515283, 0.7532751091703057, 0.7608695652173914, 0.7276688453159041, 0.75764192139738, 0.7620087336244541, 0.7620087336244541, 0.7336244541484717]","[0.7636761487964989, 0.7614879649890591, 0.7663755458515283, 0.7532751091703057, 0.7608695652173914, 0.7276688453159041, 0.75764192139738, 0.7620087336244541, 0.7620087336244541, 0.7336244541484717]","[0.7636761487964989, 0.7614879649890591, 0.7663755458515283, 0.7532751091703057, 0.7608695652173914, 0.7276688453159041, 0.75764192139738, 0.7620087336244541, 0.7620087336244541, 0.7336244541484717]","[0.7636761487964989, 0.7614879649890591, 0.7663755458515283, 0.7532751091703057, 0.7608695652173914, 0.7276688453159041, 0.75764192139738, 0.7620087336244541, 0.7620087336244541, 0.7336244541484717]","[0.798064033070153, 0.7900173571426394, 0.7924398409709145, 0.7839118406243472, 0.802573528323212, 0.7803269357225053, 0.7833134200954129, 0.7837495774171738, 0.7839176975137881, 0.7555077805077806]","[0.7368484823075634, 0.7353081502599363, 0.7442647564270095, 0.7318515748103404, 0.7340510830109228, 0.6952223207395367, 0.7315338149612378, 0.739923837260466, 0.7403154850953819, 0.7067443957208064]","[0.7359179886024059, 0.7360567994317518, 0.7450914508428762, 0.7318376916773697, 0.7325892495779273, 0.6761376425231729, 0.7306377530980909, 0.7402471750625201, 0.7362254113904814, 0.7012490168454544]","[0.7864935676229597, 0.7795110229124901, 0.7841605513934234, 0.7742821394086682, 0.791368280232088, 0.7674017002274635, 0.7752629193125321, 0.7756021897540826, 0.7769873204645442, 0.7476129166085498]","[0.7636761487964989, 0.7614879649890591, 0.7663755458515283, 0.7532751091703057, 0.7608695652173914, 0.7276688453159041, 0.75764192139738, 0.7620087336244541, 0.7620087336244541, 0.7336244541484717]","[0.7458591603861794, 0.7457656377714907, 0.7535015882745253, 0.7395590852850427, 0.7430560295179371, 0.6907849224105286, 0.7413343855632356, 0.7485920750119358, 0.745302837257157, 0.7126669150201088]","[array([[ 37,  57,   0,   6],
       [  5, 124,   0,   5],
       [  0,   0,  66,  23],
       [  1,   1,  10, 122]]), array([[ 39,  56,   0,   5],
       [  7, 122,   0,   5],
       [  0,   0,  65,  24],
       [  1,   1,  10, 122]]), array([[ 43,  54,   1,   3],
       [  6, 122,   0,   6],
       [  0,   0,  67,  22],
       [  1,   1,  13, 119]]), array([[ 41,  55,   0,   5],
       [  6, 119,   0,   9],
       [  0,   0,  67,  22],
       [  0,   1,  15, 118]]), array([[ 38,  57,   1,   5],
       [  2, 127,   0,   6],
       [  0,   0,  65,  24],
       [  1,   1,  13, 120]]), array([[ 21,  73,   1,   6],
       [  3, 126,   0,   5],
       [  0,   0,  65,  25],
       [  0,   1,  11, 122]]), array([[ 39,  58,   1,   3],
       [  7, 124,   0,   3],
       [  0,   0,  64,  25],
       [  1,   1,  12, 120]]), array([[ 42,  53,   1,   5],
       [  8, 120,   0,   6],
       [  0,   0,  67,  22],
       [  1,   1,  12, 120]]), array([[ 38,  56,   1,   6],
       [  7, 123,   0,   4],
       [  0,   0,  70,  19],
       [  1,   1,  14, 118]]), array([[ 32,  65,   1,   3],
       [ 10, 119,   0,   5],
       [  0,   0,  64,  25],
       [  0,   1,  12, 121]])]","[0.6521739130434783, 0.7391304347826086, 0.6739130434782609, 0.6739130434782609, 0.6666666666666666, 0.8, 0.6444444444444445, 0.5777777777777777, 0.7777777777777778, 0.8]","[0.6521739130434783, 0.7391304347826086, 0.6739130434782609, 0.6739130434782609, 0.6666666666666666, 0.8, 0.6444444444444445, 0.5777777777777777, 0.7777777777777778, 0.8]","[0.6521739130434783, 0.7391304347826086, 0.6739130434782609, 0.6739130434782609, 0.6666666666666666, 0.8, 0.6444444444444445, 0.5777777777777777, 0.7777777777777778, 0.8]","[0.6521739130434783, 0.7391304347826086, 0.6739130434782609, 0.6739130434782609, 0.6666666666666666, 0.8, 0.6444444444444445, 0.5777777777777777, 0.7777777777777778, 0.8]","[0.657051282051282, 0.8038194444444444, 0.7123968008255934, 0.6416666666666666, 0.6645220588235294, 0.8638888888888889, 0.7559017027863777, 0.5458333333333334, 0.8246323529411765, 0.8100076394194041]","[0.6541666666666667, 0.7416666666666667, 0.6515151515151516, 0.6537878787878788, 0.6525974025974026, 0.8075757575757576, 0.6255050505050506, 0.5477272727272727, 0.771969696969697, 0.8002525252525252]","[0.6394159379640323, 0.7115656565656566, 0.6287990196078431, 0.6309808612440192, 0.6259259259259259, 0.7808897243107769, 0.5766088486676721, 0.5145833333333334, 0.7569444444444444, 0.7946036967418546]","[0.6777751234272974, 0.8147644927536232, 0.7158713599856419, 0.6512077294685991, 0.6740196078431373, 0.8812345679012347, 0.7668558651530788, 0.5596296296296296, 0.8333986928104574, 0.8062439521263051]","[0.6521739130434783, 0.7391304347826086, 0.6739130434782609, 0.6739130434782609, 0.6666666666666666, 0.8, 0.6444444444444445, 0.5777777777777777, 0.7777777777777778, 0.8]","[0.6494982173984778, 0.717066315327185, 0.6449914748508099, 0.646340406351848, 0.6393415637860081, 0.788098022834865, 0.5957823585274565, 0.5381481481481482, 0.7672839506172839, 0.7926935394040656]","[array([[ 5,  7,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[ 4,  7,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[ 3,  8,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 2,  7,  1,  1],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  0, 14]]), array([[ 2,  9,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 13]]), array([[ 4,  7,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  9,  0],
       [ 0,  1,  1, 13]]), array([[ 1, 10,  0,  0],
       [ 0,  7,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[ 1,  9,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 5,  6,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[ 6,  2,  0,  3],
       [ 1,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]])]"
0.01,"[0.774617067833698, 0.7636761487964989, 0.7663755458515283, 0.75764192139738, 0.7565217391304347, 0.7625272331154684, 0.75764192139738, 0.777292576419214, 0.7641921397379913, 0.7467248908296943]","[0.774617067833698, 0.7636761487964989, 0.7663755458515283, 0.75764192139738, 0.7565217391304347, 0.7625272331154684, 0.75764192139738, 0.777292576419214, 0.7641921397379913, 0.7467248908296943]","[0.774617067833698, 0.7636761487964989, 0.7663755458515283, 0.75764192139738, 0.7565217391304347, 0.7625272331154684, 0.75764192139738, 0.777292576419214, 0.7641921397379913, 0.7467248908296943]","[0.774617067833698, 0.7636761487964989, 0.7663755458515283, 0.75764192139738, 0.7565217391304347, 0.7625272331154684, 0.75764192139738, 0.777292576419214, 0.7641921397379913, 0.7467248908296943]","[0.7834090724035492, 0.7785271745798061, 0.7793876818313067, 0.7649571301243245, 0.7782323861748088, 0.799400075496969, 0.7645668023814476, 0.7958671399594321, 0.777950437934958, 0.752663715278634]","[0.7547157471071608, 0.7425574375314439, 0.747922211724778, 0.739240373391691, 0.7331747032381141, 0.7351333267655125, 0.7391824667960675, 0.7575843111730257, 0.7433424019074724, 0.7295782739434433]","[0.7566864163238041, 0.7464025198938992, 0.7516290139043669, 0.7414111005204123, 0.7332714513369124, 0.7350259772526455, 0.7431083563259325, 0.7607628548655123, 0.7446465282716306, 0.7325864852325233]","[0.7778017911291187, 0.7705578808308279, 0.7727523446132933, 0.7600330714992095, 0.7704684533356452, 0.7879777206965333, 0.7596239074479959, 0.7882629742154352, 0.7704277918346354, 0.7479010852258258]","[0.774617067833698, 0.7636761487964989, 0.7663755458515283, 0.75764192139738, 0.7565217391304347, 0.7625272331154684, 0.75764192139738, 0.777292576419214, 0.7641921397379913, 0.7467248908296943]","[0.7645728349908317, 0.7538769161118818, 0.7582113146610515, 0.7487246211924887, 0.7425522032177218, 0.7452916477911844, 0.7503348262650563, 0.7677540265383155, 0.7522310201971876, 0.7392219456273191]","[array([[ 46,  48,   0,   6],
       [ 14, 117,   0,   3],
       [  0,   0,  69,  20],
       [  1,   0,  11, 122]]), array([[ 46,  49,   0,   5],
       [ 13, 115,   0,   6],
       [  0,   0,  66,  23],
       [  1,   1,  10, 122]]), array([[ 49,  49,   0,   3],
       [ 13, 115,   0,   6],
       [  0,   0,  67,  22],
       [  1,   1,  12, 120]]), array([[ 47,  49,   0,   5],
       [ 17, 113,   0,   4],
       [  0,   0,  67,  22],
       [  0,   1,  13, 120]]), array([[ 41,  55,   1,   4],
       [  8, 121,   0,   6],
       [  0,   0,  66,  23],
       [  1,   1,  13, 120]]), array([[ 39,  56,   0,   6],
       [  4, 125,   0,   5],
       [  0,   0,  64,  26],
       [  1,   0,  11, 122]]), array([[ 50,  47,   0,   4],
       [ 18, 112,   0,   4],
       [  0,   0,  65,  24],
       [  1,   1,  12, 120]]), array([[ 48,  49,   0,   4],
       [  9, 120,   0,   5],
       [  0,   0,  68,  21],
       [  1,   1,  12, 120]]), array([[ 43,  52,   0,   6],
       [ 13, 117,   0,   4],
       [  0,   0,  68,  21],
       [  1,   1,  10, 122]]), array([[ 48,  50,   0,   3],
       [ 19, 109,   0,   6],
       [  0,   0,  66,  23],
       [  1,   1,  13, 119]])]","[0.6739130434782609, 0.7391304347826086, 0.6956521739130435, 0.717391304347826, 0.7111111111111111, 0.8444444444444444, 0.7111111111111111, 0.6, 0.7555555555555555, 0.8]","[0.6739130434782609, 0.7391304347826086, 0.6956521739130435, 0.717391304347826, 0.7111111111111111, 0.8444444444444444, 0.7111111111111111, 0.6, 0.7555555555555555, 0.8]","[0.6739130434782609, 0.7391304347826086, 0.6956521739130435, 0.717391304347826, 0.7111111111111111, 0.8444444444444444, 0.7111111111111111, 0.6, 0.7555555555555555, 0.8]","[0.6739130434782609, 0.7391304347826086, 0.6956521739130435, 0.717391304347826, 0.7111111111111111, 0.8444444444444444, 0.7111111111111111, 0.6, 0.7555555555555555, 0.8]","[0.661075036075036, 0.7643849206349206, 0.7127538515406162, 0.7053571428571428, 0.7417279411764706, 0.8544642857142857, 0.732051282051282, 0.5760416666666666, 0.7768620268620269, 0.8100076394194041]","[0.6638888888888889, 0.7347222222222223, 0.6825757575757576, 0.6992424242424242, 0.7003246753246753, 0.8507575757575757, 0.6909090909090909, 0.5755050505050505, 0.7419191919191919, 0.8002525252525252]","[0.6618773946360152, 0.7193675889328064, 0.6703195701357466, 0.692849548112706, 0.6777777777777778, 0.8406954887218046, 0.6840111642743222, 0.5319642857142857, 0.7370766488413548, 0.7946036967418546]","[0.6771597967250141, 0.7730331262939959, 0.7173989160881744, 0.7103174603174603, 0.748202614379085, 0.8700793650793651, 0.744653371320038, 0.5875, 0.7823361823361823, 0.8062439521263051]","[0.6739130434782609, 0.7391304347826086, 0.6956521739130435, 0.717391304347826, 0.7111111111111111, 0.8444444444444444, 0.7111111111111111, 0.6, 0.7555555555555555, 0.8]","[0.6749125437281359, 0.7267953638464036, 0.6814319791461735, 0.7043663176386288, 0.688395061728395, 0.84578111946533, 0.7012759170653908, 0.5524761904761905, 0.7481085363438305, 0.7926935394040656]","[array([[ 8,  4,  0,  0],
       [ 3,  5,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  0,  4, 11]]), array([[ 5,  6,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[ 4,  7,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  1, 13]]), array([[ 4,  5,  1,  1],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  0, 14]]), array([[ 3,  8,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 13]]), array([[ 7,  4,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  9,  0],
       [ 0,  1,  1, 13]]), array([[ 4,  7,  0,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 1,  9,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 6,  5,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 6,  2,  0,  3],
       [ 1,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]])]"
0.05,"[0.7811816192560175, 0.774617067833698, 0.7903930131004366, 0.7947598253275109, 0.7847826086956522, 0.7843137254901961, 0.7707423580786026, 0.7882096069868996, 0.7641921397379913, 0.7663755458515283]","[0.7811816192560175, 0.774617067833698, 0.7903930131004366, 0.7947598253275109, 0.7847826086956522, 0.7843137254901961, 0.7707423580786026, 0.7882096069868996, 0.7641921397379913, 0.7663755458515283]","[0.7811816192560175, 0.774617067833698, 0.7903930131004366, 0.7947598253275109, 0.7847826086956522, 0.7843137254901961, 0.7707423580786026, 0.7882096069868996, 0.7641921397379913, 0.7663755458515283]","[0.7811816192560175, 0.774617067833698, 0.7903930131004366, 0.7947598253275109, 0.7847826086956522, 0.7843137254901961, 0.7707423580786026, 0.7882096069868996, 0.7641921397379913, 0.7663755458515283]","[0.7840224895461625, 0.7861827183296588, 0.7945816301204026, 0.8102801411861411, 0.7904044403342132, 0.7959212632669869, 0.7793865107018417, 0.7924226052160324, 0.7678998770783362, 0.7713599226757122]","[0.7685426798591313, 0.7556754150595337, 0.7785315551511549, 0.7758333983658302, 0.7700945188151773, 0.7656699998358045, 0.7525389655349906, 0.776114214222026, 0.7501056432156716, 0.7509700911395851]","[0.7723706787593208, 0.7597655198406289, 0.7836766321727864, 0.7812483514887395, 0.7746418601134002, 0.7708494431815125, 0.7573181161554486, 0.780666189273926, 0.7533387262140843, 0.755562305137167]","[0.7808804887359745, 0.7803687304365585, 0.7910797329821321, 0.8039793052198021, 0.7865069839028042, 0.7900066295496556, 0.7743787236909887, 0.7890942861625765, 0.7641096113140962, 0.7671347248455959]","[0.7811816192560175, 0.774617067833698, 0.7903930131004366, 0.7947598253275109, 0.7847826086956522, 0.7843137254901961, 0.7707423580786026, 0.7882096069868996, 0.7641921397379913, 0.7663755458515283]","[0.7773063552196894, 0.7669336412150414, 0.7880183973726796, 0.7881851296410243, 0.7803102189520014, 0.7777588367180892, 0.7643432364423657, 0.7851965331073597, 0.7587258690110298, 0.7614367203101416]","[array([[ 56,  42,   0,   2],
       [ 20, 110,   0,   4],
       [  0,   0,  71,  18],
       [  2,   1,  11, 120]]), array([[ 49,  50,   0,   1],
       [ 13, 117,   0,   4],
       [  0,   0,  68,  21],
       [  2,   1,  11, 120]]), array([[ 64,  36,   0,   1],
       [ 19, 110,   0,   5],
       [  0,   0,  68,  21],
       [  2,   1,  11, 120]]), array([[ 55,  44,   0,   2],
       [  9, 122,   0,   3],
       [  0,   0,  67,  22],
       [  1,   1,  12, 120]]), array([[ 57,  42,   0,   2],
       [ 16, 115,   0,   4],
       [  0,   0,  69,  20],
       [  2,   1,  12, 120]]), array([[ 54,  45,   0,   2],
       [ 12, 118,   0,   4],
       [  0,   0,  67,  23],
       [  2,   0,  11, 121]]), array([[ 52,  47,   0,   2],
       [ 17, 115,   0,   2],
       [  0,   0,  66,  23],
       [  1,   2,  11, 120]]), array([[ 60,  40,   0,   1],
       [ 17, 113,   0,   4],
       [  0,   0,  70,  19],
       [  4,   1,  11, 118]]), array([[ 51,  48,   0,   2],
       [ 20, 110,   0,   4],
       [  0,   0,  70,  19],
       [  3,   1,  11, 119]]), array([[ 54,  45,   0,   2],
       [ 20, 110,   0,   4],
       [  0,   0,  67,  22],
       [  2,   1,  11, 120]])]","[0.6956521739130435, 0.7391304347826086, 0.717391304347826, 0.7391304347826086, 0.6888888888888889, 0.8666666666666667, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333, 0.8222222222222222]","[0.6956521739130435, 0.7391304347826086, 0.717391304347826, 0.7391304347826086, 0.6888888888888889, 0.8666666666666667, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333, 0.8222222222222222]","[0.6956521739130435, 0.7391304347826086, 0.717391304347826, 0.7391304347826086, 0.6888888888888889, 0.8666666666666667, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333, 0.8222222222222222]","[0.6956521739130435, 0.7391304347826086, 0.717391304347826, 0.7391304347826086, 0.6888888888888889, 0.8666666666666667, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333, 0.8222222222222222]","[0.6818181818181819, 0.7856209150326797, 0.7320728291316527, 0.746747737556561, 0.7011029411764707, 0.8613636363636363, 0.7910481331533963, 0.7077380952380952, 0.7599206349206349, 0.8166666666666668]","[0.6847222222222222, 0.7458333333333333, 0.6992424242424242, 0.7219696969696969, 0.6824675324675324, 0.8712121212121212, 0.7186868686868687, 0.6664141414141413, 0.7191919191919192, 0.8207070707070707]","[0.6811460469355206, 0.7218943498452013, 0.6957434640522875, 0.7247250826341215, 0.661757662835249, 0.86400660742766, 0.7088329111548926, 0.6618055555555555, 0.709563667364179, 0.8176691729323308]","[0.6994071146245059, 0.7967036089798237, 0.7385214955547437, 0.7524468817627384, 0.7076470588235294, 0.874949494949495, 0.7952816514220022, 0.7097883597883597, 0.7677248677248676, 0.8222222222222222]","[0.6956521739130435, 0.7391304347826086, 0.717391304347826, 0.7391304347826086, 0.6888888888888889, 0.8666666666666667, 0.7333333333333333, 0.6888888888888889, 0.7333333333333333, 0.8222222222222222]","[0.6954837687103133, 0.7253205343922466, 0.7097648479681729, 0.7367460672790989, 0.6701255853554703, 0.8683096630465053, 0.7192874044886428, 0.6746913580246914, 0.7226123123821334, 0.8213311055416319]","[array([[ 7,  5,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 5,  6,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 4,  7,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  0, 14]]), array([[ 5,  6,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  0, 14]]), array([[ 3,  8,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  1, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  0],
       [ 0,  1,  1, 13]]), array([[ 4,  6,  0,  1],
       [ 0,  7,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 5,  5,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[ 5,  6,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 8,  2,  0,  1],
       [ 1,  8,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  0,  2, 13]])]"
