weights value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
uniform,"[0.8052516411378556, 0.8271334792122538, 0.8144104803493449, 0.8013100436681223, 0.8130434782608695, 0.7930283224400871, 0.8253275109170306, 0.8034934497816594, 0.8275109170305677, 0.8144104803493449]","[0.8052516411378556, 0.8271334792122538, 0.8144104803493449, 0.8013100436681223, 0.8130434782608695, 0.7930283224400871, 0.8253275109170306, 0.8034934497816594, 0.8275109170305677, 0.8144104803493449]","[0.8052516411378556, 0.8271334792122538, 0.8144104803493449, 0.8013100436681223, 0.8130434782608695, 0.7930283224400871, 0.8253275109170306, 0.8034934497816594, 0.8275109170305677, 0.8144104803493449]","[0.8052516411378556, 0.8271334792122538, 0.8144104803493449, 0.8013100436681223, 0.8130434782608695, 0.7930283224400871, 0.8253275109170306, 0.8034934497816594, 0.8275109170305677, 0.8144104803493449]","[0.8045214066779706, 0.8280196904894729, 0.8126738729679907, 0.7993981788689818, 0.8128349586240757, 0.7936340921189764, 0.8213900560734937, 0.8023694174164393, 0.8275407651123873, 0.8137826675952007]","[0.8042725976857287, 0.8220023478115043, 0.8163536943162705, 0.7992239270883318, 0.8107106216239601, 0.7901962957489779, 0.8231858423977565, 0.8013654333737918, 0.8212782455505319, 0.8086471358858173]","[0.8037384578224445, 0.8243869020962618, 0.8134793119860517, 0.7992488898657206, 0.8111883833993369, 0.7912953045352489, 0.8221579422148944, 0.8009236983046879, 0.8237410504874242, 0.8104095129219618]","[0.8057489318559738, 0.8280665147475107, 0.8156470172139323, 0.8012607508161009, 0.8139588174496438, 0.7939462345351491, 0.825601059190297, 0.8050660568572712, 0.8279160730140738, 0.8141427892390328]","[0.8052516411378556, 0.8271334792122538, 0.8144104803493449, 0.8013100436681223, 0.8130434782608695, 0.7930283224400871, 0.8253275109170306, 0.8034934497816594, 0.8275109170305677, 0.8144104803493449]","[0.804736055242507, 0.8269351880329449, 0.8138902911130718, 0.8012207007547596, 0.8128443341354534, 0.7927862744611502, 0.8253564419951458, 0.8032065060801161, 0.8270211457572658, 0.8135148589842544]","[array([[ 77,  21,   1,   1],
       [ 23, 101,   0,  10],
       [  0,   0,  73,  16],
       [  2,   1,  14, 117]]), array([[ 80,  17,   1,   2],
       [ 15, 111,   0,   8],
       [  0,   0,  70,  19],
       [  1,   2,  14, 117]]), array([[ 80,  19,   1,   1],
       [ 27,  99,   0,   8],
       [  0,   0,  76,  13],
       [  1,   1,  14, 118]]), array([[ 78,  21,   1,   1],
       [ 20, 107,   0,   7],
       [  0,   0,  71,  18],
       [  1,   4,  18, 111]]), array([[ 82,  17,   1,   1],
       [ 20, 106,   0,   9],
       [  0,   0,  70,  19],
       [  1,   3,  15, 116]]), array([[ 79,  18,   2,   2],
       [ 21, 103,   0,  10],
       [  0,   0,  69,  21],
       [  0,   5,  16, 113]]), array([[ 79,  21,   0,   1],
       [ 19, 112,   0,   3],
       [  0,   0,  74,  15],
       [  1,   1,  19, 113]]), array([[ 80,  19,   1,   1],
       [ 23, 102,   0,   9],
       [  0,   0,  70,  19],
       [  2,   0,  16, 116]]), array([[ 79,  18,   2,   2],
       [ 17, 111,   0,   6],
       [  0,   0,  70,  19],
       [  1,   2,  12, 119]]), array([[ 72,  26,   2,   1],
       [ 17, 112,   0,   5],
       [  0,   0,  73,  16],
       [  1,   3,  14, 116]])]","[0.7391304347826086, 0.8260869565217391, 0.6956521739130435, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.6444444444444445, 0.8444444444444444, 0.7777777777777778, 0.8666666666666667]","[0.7391304347826086, 0.8260869565217391, 0.6956521739130435, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.6444444444444445, 0.8444444444444444, 0.7777777777777778, 0.8666666666666667]","[0.7391304347826086, 0.8260869565217391, 0.6956521739130435, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.6444444444444445, 0.8444444444444444, 0.7777777777777778, 0.8666666666666667]","[0.7391304347826086, 0.8260869565217391, 0.6956521739130435, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.6444444444444445, 0.8444444444444444, 0.7777777777777778, 0.8666666666666667]","[0.7502289377289377, 0.8272727272727272, 0.7134768740031898, 0.7616792929292929, 0.8240079365079366, 0.8411172161172162, 0.6365214646464646, 0.8333333333333333, 0.7711038961038962, 0.86875]","[0.7374999999999999, 0.8305555555555555, 0.6757575757575758, 0.7401515151515152, 0.8211038961038962, 0.8411616161616161, 0.6335858585858586, 0.8295454545454546, 0.7712121212121212, 0.8656565656565657]","[0.7390047021943573, 0.8279176201372997, 0.6807598039215685, 0.7462785752259437, 0.8188311688311688, 0.8389040129058277, 0.6329749103942652, 0.8304560954816709, 0.769495504348666, 0.8641074611662847]","[0.7481684981684983, 0.8284584980237154, 0.7100027737327509, 0.7626811594202898, 0.828395061728395, 0.8481752815086149, 0.6446548821548821, 0.8444444444444444, 0.7806637806637806, 0.8690740740740741]","[0.7391304347826086, 0.8260869565217391, 0.6956521739130435, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.6444444444444445, 0.8444444444444444, 0.7777777777777778, 0.8666666666666667]","[0.7395318249965928, 0.8263854342851458, 0.6895780051150895, 0.7569747821464069, 0.8218181818181819, 0.8440747462526048, 0.6424850657108722, 0.8435919295254334, 0.7776550566920089, 0.8651387827858416]","[array([[11,  1,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[10,  1,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  2, 12]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  5,  5],
       [ 1,  0,  1, 13]]), array([[ 8,  2,  1,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  0, 14]]), array([[ 8,  3,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 12]]), array([[10,  1,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 9,  1,  0,  1],
       [ 1,  7,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  0,  2, 13]])]"
distance,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.7608695652173914, 0.7777777777777778, 0.8444444444444444, 0.7333333333333333, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.7608695652173914, 0.7777777777777778, 0.8444444444444444, 0.7333333333333333, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.7608695652173914, 0.7777777777777778, 0.8444444444444444, 0.7333333333333333, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.7608695652173914, 0.7777777777777778, 0.8444444444444444, 0.7333333333333333, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.7461219336219337, 0.8576704545454545, 0.7371031746031746, 0.766729797979798, 0.78125, 0.8420454545454545, 0.7409722222222221, 0.8201500297088533, 0.7711038961038962, 0.8524305555555556]","[0.7444444444444444, 0.8541666666666666, 0.703030303030303, 0.7424242424242424, 0.7733766233766234, 0.8323232323232324, 0.7174242424242424, 0.8045454545454547, 0.7712121212121212, 0.842929292929293]","[0.7433404509866279, 0.848963133640553, 0.6986144338118023, 0.7482323232323232, 0.7706525325853819, 0.8362342590995342, 0.7228468899521532, 0.8102923585702224, 0.769495504348666, 0.8428324995687425]","[0.7490589121023904, 0.8598073122529644, 0.7357660455486542, 0.7681708388230126, 0.785, 0.8444444444444444, 0.7435185185185186, 0.8220406681190996, 0.7806637806637806, 0.8483024691358025]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.7608695652173914, 0.7777777777777778, 0.8444444444444444, 0.7333333333333333, 0.8222222222222222, 0.7777777777777778, 0.8444444444444444]","[0.7422444904030199, 0.8470947705870566, 0.7068597878094446, 0.7580808080808081, 0.774961960805881, 0.8435589289479233, 0.731632110579479, 0.8199776401788786, 0.7776550566920089, 0.841851532401817]","[array([[10,  2,  0,  0],
       [ 1,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  5, 10]]), array([[ 9,  2,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 6,  5,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  5,  5],
       [ 1,  0,  1, 13]]), array([[ 7,  3,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  0, 14]]), array([[ 7,  3,  1,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  0,  1, 14]]), array([[ 7,  3,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 8,  1,  0,  2],
       [ 1,  7,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  0,  2, 13]])]"
