gamma value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.001,"[0.8676470588235294, 0.8504901960784313, 0.8700980392156863, 0.8504901960784313, 0.8557457212713936, 0.8459657701711492, 0.863080684596577, 0.8606356968215159, 0.8533007334963325, 0.8606356968215159]","[0.8676470588235294, 0.8504901960784313, 0.8700980392156863, 0.8504901960784313, 0.8557457212713936, 0.8459657701711492, 0.863080684596577, 0.8606356968215159, 0.8533007334963325, 0.8606356968215159]","[0.8676470588235294, 0.8504901960784313, 0.8700980392156863, 0.8504901960784313, 0.8557457212713936, 0.8459657701711492, 0.863080684596577, 0.8606356968215159, 0.8533007334963325, 0.8606356968215159]","[0.8676470588235294, 0.8504901960784313, 0.8700980392156863, 0.8504901960784313, 0.8557457212713936, 0.8459657701711492, 0.863080684596577, 0.8606356968215159, 0.8533007334963325, 0.8606356968215159]","[0.8736060662673675, 0.8569700126257226, 0.8750031177221529, 0.854108162726468, 0.8612205938764805, 0.8530187584855504, 0.8664306936914704, 0.8649155687895754, 0.8582015148130319, 0.8625697901111664]","[0.8576308066409526, 0.8411068254234446, 0.863665097703321, 0.8424695837675094, 0.8485878021991605, 0.836500635671243, 0.8542212455355883, 0.8536211730247613, 0.8442623488409549, 0.8510042344213311]","[0.8638122374599841, 0.8473788557426358, 0.8684442496637316, 0.8472530455733143, 0.853634432026829, 0.8429952668690216, 0.8591540953912509, 0.8582399900349722, 0.8498730006627664, 0.8557548491204803]","[0.8699819223537931, 0.8528112178520498, 0.8717109142704359, 0.8518064130482595, 0.8579476305159633, 0.8486038786928541, 0.8641412047277306, 0.8625578508352594, 0.8549250667615336, 0.8613940132078832]","[0.8676470588235294, 0.8504901960784313, 0.8700980392156863, 0.8504901960784313, 0.8557457212713936, 0.8459657701711492, 0.863080684596577, 0.8606356968215159, 0.8533007334963325, 0.8606356968215159]","[0.8669746375630275, 0.8498712262067649, 0.8699137427390176, 0.8500016634296325, 0.8554480102649287, 0.8453752368720336, 0.8624242510513823, 0.860432666820517, 0.8526708619573526, 0.8599131670988658]","[array([[ 87,  10,   0,   3],
       [ 13,  68,   0,   4],
       [  0,   0,  73,  16],
       [  2,   0,   6, 126]]), array([[ 86,  11,   0,   3],
       [ 11,  68,   0,   6],
       [  0,   0,  70,  19],
       [  1,   0,  10, 123]]), array([[ 88,  10,   0,   3],
       [  8,  71,   0,   5],
       [  0,   0,  73,  16],
       [  1,   0,  10, 123]]), array([[ 86,  12,   0,   3],
       [ 11,  69,   0,   4],
       [  0,   0,  70,  19],
       [  0,   0,  12, 122]]), array([[ 86,  12,   0,   3],
       [  8,  71,   0,   5],
       [  0,   0,  70,  19],
       [  1,   0,  11, 123]]), array([[ 85,  11,   0,   5],
       [ 12,  67,   0,   5],
       [  0,   0,  71,  19],
       [  1,   0,  10, 123]]), array([[ 88,  10,   0,   3],
       [ 14,  68,   0,   3],
       [  0,   0,  73,  16],
       [  1,   0,   9, 124]]), array([[ 85,  13,   0,   3],
       [  8,  70,   0,   7],
       [  0,   0,  74,  15],
       [  1,   0,  10, 123]]), array([[ 87,  11,   0,   3],
       [ 12,  68,   0,   5],
       [  0,   0,  71,  18],
       [  1,   0,  10, 123]]), array([[ 86,  13,   0,   2],
       [ 13,  67,   0,   5],
       [  0,   0,  74,  15],
       [  1,   0,   8, 125]])]","[0.7391304347826086, 0.8260869565217391, 0.8260869565217391, 0.8478260869565217, 0.8, 0.8222222222222222, 0.7555555555555555, 0.8888888888888888, 0.8666666666666667, 0.7777777777777778]","[0.7391304347826086, 0.8260869565217391, 0.8260869565217391, 0.8478260869565217, 0.8, 0.8222222222222222, 0.7555555555555555, 0.8888888888888888, 0.8666666666666667, 0.7777777777777778]","[0.7391304347826086, 0.8260869565217391, 0.8260869565217391, 0.8478260869565217, 0.8, 0.8222222222222222, 0.7555555555555555, 0.8888888888888888, 0.8666666666666667, 0.7777777777777778]","[0.7391304347826086, 0.8260869565217391, 0.8260869565217391, 0.8478260869565217, 0.8, 0.8222222222222222, 0.7555555555555555, 0.8888888888888888, 0.8666666666666667, 0.7777777777777778]","[0.7509157509157509, 0.8839285714285714, 0.8463583200425306, 0.847968697968698, 0.8041666666666667, 0.8229166666666666, 0.7781746031746031, 0.897671568627451, 0.8837301587301587, 0.8068181818181819]","[0.7347222222222222, 0.7958333333333333, 0.8045454545454545, 0.8378787878787879, 0.7961038961038961, 0.8196969696969698, 0.7318181818181819, 0.8717171717171717, 0.8606060606060606, 0.7734848484848484]","[0.7306896002548177, 0.8133241758241758, 0.8152265690965381, 0.8353991596638657, 0.7956525325853819, 0.8155193702731903, 0.7431372549019608, 0.8798708795112248, 0.8635291437149023, 0.7799120234604107]","[0.7526278069756331, 0.8625776397515529, 0.8395626748029494, 0.8538635277765713, 0.8056790123456791, 0.8231481481481481, 0.7744268077601411, 0.8950435729847496, 0.8741798941798942, 0.7944444444444444]","[0.7391304347826086, 0.8260869565217391, 0.8260869565217391, 0.8478260869565217, 0.8, 0.8222222222222222, 0.7555555555555555, 0.8888888888888888, 0.8666666666666667, 0.7777777777777778]","[0.7353185566796153, 0.8198041089345437, 0.8225871584331672, 0.844187675070028, 0.7985876918000331, 0.8170773953456466, 0.7524183006535948, 0.887297133023902, 0.8619689449410812, 0.777660475724992]","[array([[11,  1,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  0, 15]]), array([[ 9,  1,  1,  0],
       [ 3,  6,  0,  1],
       [ 0,  0, 10,  0],
       [ 1,  0,  0, 14]]), array([[ 8,  3,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 6,  4,  0,  1],
       [ 1,  8,  0,  1],
       [ 0,  0,  9,  0],
       [ 1,  0,  0, 14]]), array([[ 8,  3,  0,  0],
       [ 0,  6,  0,  3],
       [ 1,  0,  6,  3],
       [ 0,  0,  1, 14]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  0, 15]]), array([[10,  1,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 8,  0,  0,  3],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 12]])]"
0.005,"[0.9264705882352942, 0.9142156862745098, 0.9068627450980392, 0.9044117647058824, 0.8997555012224939, 0.9070904645476773, 0.9095354523227384, 0.9070904645476773, 0.9095354523227384, 0.902200488997555]","[0.9264705882352942, 0.9142156862745098, 0.9068627450980392, 0.9044117647058824, 0.8997555012224939, 0.9070904645476773, 0.9095354523227384, 0.9070904645476773, 0.9095354523227384, 0.902200488997555]","[0.9264705882352942, 0.9142156862745098, 0.9068627450980392, 0.9044117647058824, 0.8997555012224939, 0.9070904645476773, 0.9095354523227384, 0.9070904645476773, 0.9095354523227384, 0.902200488997555]","[0.9264705882352942, 0.9142156862745098, 0.9068627450980392, 0.9044117647058824, 0.8997555012224939, 0.9070904645476773, 0.9095354523227384, 0.9070904645476773, 0.9095354523227384, 0.902200488997555]","[0.9291057406562396, 0.9161070640301435, 0.9115915983476832, 0.905398717136522, 0.9009876854804152, 0.9067655469140776, 0.9112840476282076, 0.9119581927286743, 0.911997461107886, 0.903495751967279]","[0.9228656124532657, 0.9104429274644622, 0.902854826790985, 0.9006046875740016, 0.8952328786918285, 0.9053060370002886, 0.9057731349729857, 0.9015319816796864, 0.9040880542612271, 0.8982894858031047]","[0.9255709545919273, 0.9127609756165036, 0.906596666334518, 0.9028008139343938, 0.8977286160871335, 0.9059070861015227, 0.9082328931539919, 0.90567343510563, 0.9075787858288935, 0.9006527418710634]","[0.9270013189578941, 0.9146819352152331, 0.9079136728472315, 0.9047332763482333, 0.8999884889069414, 0.9073395943569034, 0.9098433333142071, 0.908992117499001, 0.9100202153959751, 0.9023844207221798]","[0.9264705882352942, 0.9142156862745098, 0.9068627450980392, 0.9044117647058824, 0.8997555012224939, 0.9070904645476773, 0.9095354523227384, 0.9070904645476773, 0.9095354523227384, 0.902200488997555]","[0.9263492129408538, 0.913989145758479, 0.9067954423883792, 0.9043444288426133, 0.8995200498446431, 0.9070801563550923, 0.9094056143651813, 0.9069064250959683, 0.9092967979541808, 0.9020545374489098]","[array([[ 94,   4,   0,   2],
       [  7,  75,   0,   3],
       [  0,   0,  82,   7],
       [  1,   0,   6, 127]]), array([[ 94,   5,   0,   1],
       [  8,  73,   0,   4],
       [  0,   0,  81,   8],
       [  1,   0,   8, 125]]), array([[ 95,   4,   0,   2],
       [  7,  73,   0,   4],
       [  0,   0,  78,  11],
       [  1,   0,   9, 124]]), array([[ 91,   8,   0,   2],
       [  7,  74,   0,   3],
       [  0,   0,  79,  10],
       [  0,   0,   9, 125]]), array([[ 92,   7,   0,   2],
       [  9,  71,   0,   4],
       [  0,   0,  80,   9],
       [  1,   0,   9, 125]]), array([[ 90,   9,   0,   2],
       [  6,  76,   0,   2],
       [  0,   0,  81,   9],
       [  1,   0,   9, 124]]), array([[ 93,   6,   0,   2],
       [  8,  74,   0,   3],
       [  0,   0,  80,   9],
       [  1,   0,   8, 125]]), array([[ 90,   9,   0,   2],
       [  5,  77,   0,   3],
       [  0,   0,  76,  13],
       [  1,   0,   5, 128]]), array([[ 92,   7,   0,   2],
       [  8,  73,   0,   4],
       [  0,   0,  80,   9],
       [  1,   0,   6, 127]]), array([[ 93,   7,   0,   1],
       [  8,  74,   0,   3],
       [  0,   0,  78,  11],
       [  1,   0,   9, 124]])]","[0.717391304347826, 0.8043478260869565, 0.8260869565217391, 0.8695652173913043, 0.8444444444444444, 0.8222222222222222, 0.8444444444444444, 0.8666666666666667, 0.8444444444444444, 0.8888888888888888]","[0.717391304347826, 0.8043478260869565, 0.8260869565217391, 0.8695652173913043, 0.8444444444444444, 0.8222222222222222, 0.8444444444444444, 0.8666666666666667, 0.8444444444444444, 0.8888888888888888]","[0.717391304347826, 0.8043478260869565, 0.8260869565217391, 0.8695652173913043, 0.8444444444444444, 0.8222222222222222, 0.8444444444444444, 0.8666666666666667, 0.8444444444444444, 0.8888888888888888]","[0.717391304347826, 0.8043478260869565, 0.8260869565217391, 0.8695652173913043, 0.8444444444444444, 0.8222222222222222, 0.8444444444444444, 0.8666666666666667, 0.8444444444444444, 0.8888888888888888]","[0.7351190476190477, 0.8465073529411764, 0.8321449792038027, 0.8668560606060607, 0.8514204545454546, 0.8333333333333334, 0.8631944444444444, 0.8573232323232323, 0.8517156862745099, 0.898809523809524]","[0.7180555555555556, 0.776388888888889, 0.8151515151515152, 0.8628787878787878, 0.8366883116883117, 0.8207070707070707, 0.8323232323232324, 0.8573232323232323, 0.8300505050505051, 0.8883838383838384]","[0.7115384615384615, 0.7881944444444444, 0.8197525062656641, 0.8615251897860594, 0.8396825396825397, 0.8242551566080978, 0.8430035650623886, 0.8573232323232323, 0.836468101733447, 0.8875519626550361]","[0.736801242236025, 0.8337595907928389, 0.8324420677361855, 0.8715415019762847, 0.8490404040404039, 0.8325925925925927, 0.8564814814814814, 0.8666666666666667, 0.8476579520697167, 0.8984126984126984]","[0.717391304347826, 0.8043478260869565, 0.8260869565217391, 0.8695652173913043, 0.8444444444444444, 0.8222222222222222, 0.8444444444444444, 0.8666666666666667, 0.8444444444444444, 0.8888888888888888]","[0.713489409141583, 0.7991287094547964, 0.8253282663179687, 0.8676148468208961, 0.8424691358024692, 0.8249837308660838, 0.8453119429590018, 0.8666666666666667, 0.8417724416658773, 0.8884311632062757]","[array([[11,  1,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  6,  9]]), array([[11,  0,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  0,  1, 14]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 9,  1,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0, 10,  0],
       [ 1,  0,  0, 14]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  8,  1],
       [ 1,  1,  0, 13]]), array([[ 9,  1,  1,  0],
       [ 0,  7,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  1, 14]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[10,  0,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  2, 13]])]"
0.01,"[0.9362745098039216, 0.9436274509803921, 0.9436274509803921, 0.928921568627451, 0.941320293398533, 0.9388753056234719, 0.9437652811735942, 0.9437652811735942, 0.9486552567237164, 0.9364303178484108]","[0.9362745098039216, 0.9436274509803921, 0.9436274509803921, 0.928921568627451, 0.941320293398533, 0.9388753056234719, 0.9437652811735942, 0.9437652811735942, 0.9486552567237164, 0.9364303178484108]","[0.9362745098039216, 0.9436274509803921, 0.9436274509803921, 0.928921568627451, 0.941320293398533, 0.9388753056234719, 0.9437652811735942, 0.9437652811735942, 0.9486552567237164, 0.9364303178484108]","[0.9362745098039216, 0.9436274509803921, 0.9436274509803921, 0.928921568627451, 0.941320293398533, 0.9388753056234719, 0.9437652811735942, 0.9437652811735942, 0.9486552567237164, 0.9364303178484108]","[0.9402969834109447, 0.9462901881169238, 0.9472336262469561, 0.9342357173793212, 0.9434027396987129, 0.9416285945873323, 0.9464025130291996, 0.9504618312866542, 0.9520144120079576, 0.9396479726166138]","[0.9343213295715738, 0.941937166447998, 0.9429963776306238, 0.9258666104026853, 0.9412412643083463, 0.9384627721834017, 0.9428026924137403, 0.9407724112321069, 0.9467355892300715, 0.9339677037713932]","[0.9370858746256224, 0.9439721603183142, 0.9449661389144148, 0.9293181073760451, 0.9422390794984099, 0.9397517855731108, 0.9445080214690871, 0.9447390938318181, 0.9491660049361647, 0.93649180884475]","[0.9369339502075857, 0.9440487681056049, 0.9442796661518823, 0.9304706692012186, 0.9417552712591363, 0.9396269032836091, 0.9440469321748486, 0.9459542445865128, 0.9493425348244204, 0.9372948985783287]","[0.9362745098039216, 0.9436274509803921, 0.9436274509803921, 0.928921568627451, 0.941320293398533, 0.9388753056234719, 0.9437652811735942, 0.9437652811735942, 0.9486552567237164, 0.9364303178484108]","[0.9363626991641286, 0.9436776092601884, 0.9437832049196644, 0.9289072156515457, 0.9414465324823964, 0.9389442215505116, 0.9438011845773497, 0.9439095281818533, 0.9487621666716615, 0.9365096300059625]","[array([[ 95,   3,   0,   2],
       [  3,  79,   0,   3],
       [  0,   0,  81,   8],
       [  1,   0,   6, 127]]), array([[ 95,   4,   0,   1],
       [  2,  80,   0,   3],
       [  0,   0,  82,   7],
       [  1,   0,   5, 128]]), array([[ 96,   3,   0,   2],
       [  1,  80,   0,   3],
       [  0,   0,  82,   7],
       [  1,   0,   6, 127]]), array([[ 94,   5,   0,   2],
       [  2,  80,   0,   2],
       [  0,   0,  77,  12],
       [  0,   0,   6, 128]]), array([[ 96,   4,   0,   1],
       [  1,  80,   0,   3],
       [  0,   0,  82,   7],
       [  1,   0,   7, 127]]), array([[ 94,   5,   0,   2],
       [  1,  81,   0,   2],
       [  0,   0,  82,   8],
       [  1,   0,   6, 127]]), array([[ 97,   3,   0,   1],
       [  2,  81,   0,   2],
       [  0,   0,  81,   8],
       [  1,   0,   6, 127]]), array([[ 95,   4,   0,   2],
       [  0,  82,   0,   3],
       [  0,   0,  79,  10],
       [  0,   0,   4, 130]]), array([[ 96,   3,   0,   2],
       [  2,  80,   0,   3],
       [  0,   0,  83,   6],
       [  0,   0,   5, 129]]), array([[ 95,   5,   0,   1],
       [  2,  80,   0,   3],
       [  0,   0,  80,   9],
       [  0,   0,   6, 128]])]","[0.6956521739130435, 0.8478260869565217, 0.8043478260869565, 0.8260869565217391, 0.8666666666666667, 0.8666666666666667, 0.8, 0.8222222222222222, 0.8666666666666667, 0.8444444444444444]","[0.6956521739130435, 0.8478260869565217, 0.8043478260869565, 0.8260869565217391, 0.8666666666666667, 0.8666666666666667, 0.8, 0.8222222222222222, 0.8666666666666667, 0.8444444444444444]","[0.6956521739130435, 0.8478260869565217, 0.8043478260869565, 0.8260869565217391, 0.8666666666666667, 0.8666666666666667, 0.8, 0.8222222222222222, 0.8666666666666667, 0.8444444444444444]","[0.6956521739130435, 0.8478260869565217, 0.8043478260869565, 0.8260869565217391, 0.8666666666666667, 0.8666666666666667, 0.8, 0.8222222222222222, 0.8666666666666667, 0.8444444444444444]","[0.7160037878787879, 0.8745331465919701, 0.7924242424242425, 0.8200126262626263, 0.8684343434343434, 0.8791666666666667, 0.8194444444444444, 0.8208333333333334, 0.874127302436126, 0.8463723776223777]","[0.6875, 0.8291666666666666, 0.7924242424242425, 0.8151515151515152, 0.8616883116883118, 0.8684343434343434, 0.7868686868686869, 0.8078282828282828, 0.8578282828282828, 0.848989898989899]","[0.6652421652421652, 0.8408147773279352, 0.7916666666666667, 0.8168351597468745, 0.863235675395385, 0.8707919531448943, 0.7907761828814461, 0.8052700922266139, 0.8626893939393939, 0.8421048261201713]","[0.7271245059288537, 0.8624000324767589, 0.8057312252964427, 0.8239734299516909, 0.8689786756453424, 0.8755555555555555, 0.8214814814814815, 0.8259259259259261, 0.8689542483660131, 0.8536324786324787]","[0.6956521739130435, 0.8478260869565217, 0.8043478260869565, 0.8260869565217391, 0.8666666666666667, 0.8666666666666667, 0.8, 0.8222222222222222, 0.8666666666666667, 0.8444444444444444]","[0.6791155704199182, 0.8456499735961979, 0.8043478260869565, 0.8242784380305603, 0.8660617059891106, 0.8684661743485272, 0.7980979384488156, 0.816600790513834, 0.8645061728395061, 0.8436568830430722]","[array([[11,  1,  0,  0],
       [ 4,  3,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  6,  9]]), array([[11,  0,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 7,  4,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  1, 14]]), array([[ 8,  2,  1,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  0, 14]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 0,  9,  0,  1],
       [ 0,  0,  8,  1],
       [ 1,  1,  0, 13]]), array([[ 7,  3,  1,  0],
       [ 0,  7,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[10,  1,  0,  0],
       [ 2,  5,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 14]]), array([[ 9,  1,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  3, 12]])]"
0.05,"[0.9926470588235294, 0.9950980392156863, 0.9950980392156863, 0.9926470588235294, 0.9926650366748166, 0.9975550122249389, 0.9951100244498777, 0.9951100244498777, 0.9926650366748166, 0.9951100244498777]","[0.9926470588235294, 0.9950980392156863, 0.9950980392156863, 0.9926470588235294, 0.9926650366748166, 0.9975550122249389, 0.9951100244498777, 0.9951100244498777, 0.9926650366748166, 0.9951100244498777]","[0.9926470588235294, 0.9950980392156863, 0.9950980392156863, 0.9926470588235294, 0.9926650366748166, 0.9975550122249389, 0.9951100244498777, 0.9951100244498777, 0.9926650366748166, 0.9951100244498777]","[0.9926470588235294, 0.9950980392156863, 0.9950980392156863, 0.9926470588235294, 0.9926650366748166, 0.9975550122249389, 0.9951100244498777, 0.9951100244498777, 0.9926650366748166, 0.9951100244498777]","[0.9918478260869565, 0.9945054945054945, 0.9945054945054945, 0.9925647451963242, 0.9925787728026534, 0.9972527472527473, 0.9953253395941639, 0.9953253395941639, 0.9925647451963242, 0.9953253395941639]","[0.9944029850746269, 0.9962686567164178, 0.9962686567164178, 0.9934596679523728, 0.9934873075322512, 0.9981343283582089, 0.9953253395941639, 0.9953253395941639, 0.9934596679523728, 0.9953253395941639]","[0.993026164911915, 0.995342522974102, 0.995342522974102, 0.9930010671018767, 0.9930219517767024, 0.9976824549423717, 0.9953253395941639, 0.9953253395941639, 0.9930010671018767, 0.9953253395941639]","[0.9928868286445013, 0.9952057746175393, 0.9952057746175393, 0.9926830966304651, 0.9927011235590588, 0.9975818802224671, 0.9951100244498777, 0.9951100244498777, 0.9927009863697549, 0.9951100244498777]","[0.9926470588235294, 0.9950980392156863, 0.9950980392156863, 0.9926470588235294, 0.9926650366748166, 0.9975550122249389, 0.9951100244498777, 0.9951100244498777, 0.9926650366748166, 0.9951100244498777]","[0.9926663743783766, 0.9951068439071535, 0.9951068439071535, 0.9926538282125983, 0.9926718916383612, 0.9975571877060226, 0.9951100244498777, 0.9951100244498777, 0.992671789512812, 0.9951100244498777]","[array([[100,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   3, 131]]), array([[100,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   2, 132]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   2, 132]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  88,   1],
       [  0,   0,   2, 132]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  88,   1],
       [  0,   0,   2, 133]]), array([[101,   0,   0,   0],
       [  0,  84,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   1, 133]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  88,   1],
       [  0,   0,   1, 133]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  88,   1],
       [  0,   0,   1, 133]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  88,   1],
       [  0,   0,   2, 132]]), array([[101,   0,   0,   0],
       [  0,  85,   0,   0],
       [  0,   0,  88,   1],
       [  0,   0,   1, 133]])]","[0.717391304347826, 0.8260869565217391, 0.782608695652174, 0.7608695652173914, 0.8444444444444444, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.6888888888888889]","[0.717391304347826, 0.8260869565217391, 0.782608695652174, 0.7608695652173914, 0.8444444444444444, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.6888888888888889]","[0.717391304347826, 0.8260869565217391, 0.782608695652174, 0.7608695652173914, 0.8444444444444444, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.6888888888888889]","[0.717391304347826, 0.8260869565217391, 0.782608695652174, 0.7608695652173914, 0.8444444444444444, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.6888888888888889]","[0.7261904761904763, 0.8274101307189543, 0.7780344655344655, 0.7630681818181818, 0.8544372294372294, 0.8451704545454546, 0.7771464646464646, 0.7852698771816419, 0.7573232323232324, 0.6878205128205128]","[0.725, 0.8111111111111111, 0.7780303030303031, 0.7484848484848484, 0.8461038961038961, 0.8356060606060606, 0.742929292929293, 0.7606060606060606, 0.7573232323232324, 0.678030303030303]","[0.7181372549019608, 0.8159722222222222, 0.7702314256405631, 0.752020202020202, 0.8425609478241057, 0.8385289599710852, 0.7491626794258373, 0.7643995098039216, 0.7573232323232324, 0.6756493506493506]","[0.7329192546583851, 0.8283248081841432, 0.7937877340051253, 0.7735507246376813, 0.857912457912458, 0.8470959595959595, 0.7791245791245791, 0.7834123392946922, 0.7555555555555555, 0.7185185185185186]","[0.717391304347826, 0.8260869565217391, 0.782608695652174, 0.7608695652173914, 0.8444444444444444, 0.8444444444444444, 0.7555555555555555, 0.7777777777777778, 0.7555555555555555, 0.6888888888888889]","[0.7178175618073316, 0.8239734299516909, 0.780947708558274, 0.7639437856829162, 0.8438469912154122, 0.844026786341777, 0.7566223639907851, 0.7725762527233115, 0.7555555555555555, 0.6970274170274169]","[array([[10,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  6,  9]]), array([[10,  1,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  1,  7,  2],
       [ 0,  0,  1, 14]]), array([[ 6,  5,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  2,  7,  1],
       [ 1,  0,  1, 13]]), array([[ 8,  2,  1,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 12]]), array([[10,  1,  0,  0],
       [ 0,  9,  0,  1],
       [ 0,  1,  6,  2],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 0,  7,  0,  2],
       [ 0,  1,  6,  3],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  1, 13]]), array([[ 9,  1,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 11]]), array([[ 6,  4,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  3,  7,  0],
       [ 0,  0,  3, 12]])]"
