ccp_alpha value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.0,"[0.834061135371179, 0.8475336322869955, 0.8682505399568035, 0.8225108225108225, 0.8574561403508771, 0.8264642082429501, 0.8593073593073594, 0.8695652173913043, 0.8369565217391305, 0.849438202247191]","[0.834061135371179, 0.8475336322869955, 0.8682505399568035, 0.8225108225108225, 0.8574561403508771, 0.8264642082429501, 0.8593073593073594, 0.8695652173913043, 0.8369565217391305, 0.849438202247191]","[0.834061135371179, 0.8475336322869955, 0.8682505399568035, 0.8225108225108225, 0.8574561403508771, 0.8264642082429501, 0.8593073593073594, 0.8695652173913043, 0.8369565217391305, 0.849438202247191]","[0.834061135371179, 0.8475336322869955, 0.8682505399568035, 0.8225108225108225, 0.8574561403508771, 0.8264642082429501, 0.8593073593073594, 0.8695652173913043, 0.8369565217391305, 0.849438202247191]","[0.8319812887972338, 0.8497246403184572, 0.870395952898726, 0.8166257494854791, 0.8577908166421195, 0.8320374739145926, 0.8570165832700217, 0.8654149506594064, 0.8302554869175649, 0.8473081667355968]","[0.830722060732542, 0.8401884895882331, 0.8588385574924561, 0.8151634672723629, 0.853473544598363, 0.8202059374067345, 0.8506563902567772, 0.8686173788791315, 0.8320068311469555, 0.8452097572814314]","[0.830395087868264, 0.8425166165551763, 0.8634676704703876, 0.8152319902319903, 0.8541358232787701, 0.8225665441585922, 0.853254033400904, 0.8666548969964963, 0.8310384352746073, 0.8450993402521787]","[0.8374709165721098, 0.8507608625002007, 0.8689802840063524, 0.8218341594662136, 0.8598620844640134, 0.8336591848291544, 0.8589776581822899, 0.8714982713185728, 0.8378762717513246, 0.8518714708223198]","[0.834061135371179, 0.8475336322869955, 0.8682505399568035, 0.8225108225108225, 0.8574561403508771, 0.8264642082429501, 0.8593073593073594, 0.8695652173913043, 0.8369565217391305, 0.849438202247191]","[0.8349007887660181, 0.8471142530857254, 0.867601597452456, 0.8215856894428324, 0.8572159335853221, 0.8270042073518442, 0.8585961479383195, 0.8701601716281986, 0.8373225729833357, 0.8494378776939985]","[array([[ 83,  15,   0,   2],
       [ 15, 115,   0,   5],
       [ 11,   0,  71,   7],
       [  3,   5,  13, 113]]), array([[ 87,  13,   0,   0],
       [ 13, 105,   0,   5],
       [ 10,   0,  66,  13],
       [  2,   4,   8, 120]]), array([[ 81,  16,   0,   4],
       [  9, 126,   1,   3],
       [  4,   0,  72,  13],
       [  3,   2,   6, 123]]), array([[ 72,  12,   8,   9],
       [ 16, 121,   0,   1],
       [  3,   1,  73,  12],
       [  0,   8,  12, 114]]), array([[ 80,  16,   4,   1],
       [  7, 120,   0,   4],
       [  1,   2,  76,  10],
       [  1,   5,  14, 115]]), array([[ 86,  14,   0,   1],
       [ 16, 118,   0,   2],
       [  9,   4,  66,  11],
       [  7,   8,   8, 111]]), array([[ 82,  15,   3,   1],
       [  8, 129,   0,   1],
       [  1,   1,  71,  16],
       [  9,   2,   8, 115]]), array([[ 87,   5,   2,   7],
       [ 12, 121,   0,   3],
       [  2,   0,  77,  10],
       [  3,   2,  14, 115]]), array([[ 82,  11,   7,   1],
       [ 13, 118,   1,   4],
       [  3,   0,  71,  15],
       [  5,   3,  12, 114]]), array([[ 86,   7,   7,   1],
       [ 16,  98,   3,   4],
       [  3,   0,  72,  14],
       [  4,   3,   5, 122]])]","[0.5869565217391305, 0.6739130434782609, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.5111111111111111, 0.6444444444444445, 0.6444444444444445, 0.6888888888888889, 0.6444444444444445]","[0.5869565217391305, 0.6739130434782609, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.5111111111111111, 0.6444444444444445, 0.6444444444444445, 0.6888888888888889, 0.6444444444444445]","[0.5869565217391305, 0.6739130434782609, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.5111111111111111, 0.6444444444444445, 0.6444444444444445, 0.6888888888888889, 0.6444444444444445]","[0.5869565217391305, 0.6739130434782609, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.5111111111111111, 0.6444444444444445, 0.6444444444444445, 0.6888888888888889, 0.6444444444444445]","[0.5928571428571429, 0.685479797979798, 0.49047619047619045, 0.704059829059829, 0.6424825174825175, 0.532967032967033, 0.6224264705882352, 0.655952380952381, 0.6829004329004329, 0.6642045454545454]","[0.5861111111111111, 0.6569444444444444, 0.5098484848484849, 0.6590909090909091, 0.6493506493506493, 0.4853535353535353, 0.6164141414141414, 0.6502525252525253, 0.6739898989898989, 0.6563131313131313]","[0.5773265460030167, 0.6491436100131751, 0.4879569892473118, 0.6681120414673047, 0.6396273291925465, 0.5006709956709956, 0.6149671052631579, 0.6414224137931035, 0.6696551724137931, 0.6532581453634085]","[0.6164596273291926, 0.6895586297760211, 0.5037525879917184, 0.696395392047566, 0.654933954933955, 0.5592999592999592, 0.643235294117647, 0.6534391534391535, 0.6937950937950939, 0.6603535353535354]","[0.5869565217391305, 0.6739130434782609, 0.5217391304347826, 0.6739130434782609, 0.6444444444444445, 0.5111111111111111, 0.6444444444444445, 0.6444444444444445, 0.6888888888888889, 0.6444444444444445]","[0.5881139746868648, 0.6620839777739589, 0.5016830294530155, 0.6726995353997642, 0.6431396365309409, 0.5276017316017316, 0.6392543859649122, 0.6385632183908045, 0.6836883780332056, 0.6459370648844333]","[array([[8, 4, 0, 0],
       [4, 4, 0, 1],
       [2, 0, 7, 1],
       [0, 0, 7, 8]]), array([[ 7,  4,  0,  1],
       [ 2,  7,  0,  0],
       [ 2,  0,  4,  4],
       [ 0,  1,  1, 13]]), array([[ 3,  7,  0,  1],
       [ 1,  8,  0,  1],
       [ 3,  0,  3,  4],
       [ 0,  0,  5, 10]]), array([[ 7,  1,  1,  2],
       [ 4,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[5, 4, 2, 0],
       [3, 7, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[ 4,  7,  0,  0],
       [ 6,  4,  0,  0],
       [ 3,  0,  4,  2],
       [ 1,  1,  2, 11]]), array([[ 5,  5,  1,  0],
       [ 3,  4,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  1, 13]]), array([[6, 2, 0, 3],
       [3, 5, 0, 1],
       [0, 0, 9, 1],
       [0, 0, 6, 9]]), array([[ 9,  2,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  4, 11]]), array([[7, 2, 2, 0],
       [0, 8, 0, 1],
       [0, 0, 5, 5],
       [1, 1, 4, 9]])]"
0.01,"[0.8384279475982532, 0.8452914798206278, 0.8704103671706264, 0.8376623376623377, 0.875, 0.841648590021692, 0.8398268398268398, 0.841304347826087, 0.8543478260869565, 0.8269662921348314]","[0.8384279475982532, 0.8452914798206278, 0.8704103671706264, 0.8376623376623377, 0.875, 0.841648590021692, 0.8398268398268398, 0.841304347826087, 0.8543478260869565, 0.8269662921348314]","[0.8384279475982532, 0.8452914798206278, 0.8704103671706264, 0.8376623376623377, 0.875, 0.841648590021692, 0.8398268398268398, 0.841304347826087, 0.8543478260869565, 0.8269662921348314]","[0.8384279475982532, 0.8452914798206278, 0.8704103671706264, 0.8376623376623377, 0.875, 0.841648590021692, 0.8398268398268398, 0.841304347826087, 0.8543478260869565, 0.8269662921348314]","[0.8348430166084413, 0.8422882647377132, 0.8734453538349902, 0.8339910795526012, 0.8784539195214177, 0.8476474315861605, 0.8409272912635588, 0.850051914048393, 0.8577539094763504, 0.8350798404188837]","[0.8353690815584995, 0.8399171789722257, 0.8619904913908819, 0.8285082800145066, 0.8710081224836324, 0.8331093211384353, 0.8308715435047431, 0.8282068069538899, 0.8458989475821146, 0.8203259780264307]","[0.8342922951421583, 0.8405338964481672, 0.8665193372413681, 0.8296547449798225, 0.8726733417780848, 0.8343455404123805, 0.8347073358102031, 0.8323100253589579, 0.8470941712569171, 0.8239786100533708]","[0.8415588356676297, 0.8462306969771194, 0.8717829929672849, 0.8379670831190072, 0.87922226166183, 0.8483144526115901, 0.8400175407321695, 0.847957648342676, 0.8596290157121208, 0.8333537860421046]","[0.8384279475982532, 0.8452914798206278, 0.8704103671706264, 0.8376623376623377, 0.875, 0.841648590021692, 0.8398268398268398, 0.841304347826087, 0.8543478260869565, 0.8269662921348314]","[0.8391846987324708, 0.845177276788324, 0.869949892508622, 0.8363555164689015, 0.8751288874232164, 0.839868550193776, 0.8387274303544187, 0.838276073899548, 0.8530444727705411, 0.8267597850765396]","[array([[ 83,  15,   0,   2],
       [ 13, 117,   1,   4],
       [ 11,   0,  72,   6],
       [  3,   5,  14, 112]]), array([[ 84,  14,   0,   2],
       [ 10, 109,   2,   2],
       [  7,   4,  69,   9],
       [  1,   5,  13, 115]]), array([[ 83,  14,   0,   4],
       [  5, 125,   2,   7],
       [  4,   0,  72,  13],
       [  1,   2,   8, 123]]), array([[ 73,  11,   8,   9],
       [ 10, 127,   0,   1],
       [  3,   1,  73,  12],
       [  0,   8,  12, 114]]), array([[ 84,  12,   4,   1],
       [  3, 124,   0,   4],
       [  0,   3,  76,  10],
       [  0,   6,  14, 115]]), array([[ 93,   7,   0,   1],
       [ 19, 113,   0,   4],
       [  7,   2,  61,  20],
       [  1,   5,   7, 121]]), array([[ 77,  18,   3,   3],
       [  8, 128,   0,   2],
       [  2,   0,  71,  16],
       [  7,   7,   8, 112]]), array([[ 67,  25,   6,   3],
       [  2, 128,   0,   6],
       [  2,   0,  73,  14],
       [  1,   3,  11, 119]]), array([[ 93,   7,   0,   1],
       [  8, 125,   0,   3],
       [ 11,   4,  63,  11],
       [  8,   7,   7, 112]]), array([[ 83,  17,   0,   1],
       [ 10, 109,   0,   2],
       [  7,   4,  65,  13],
       [  5,  11,   7, 111]])]","[0.5217391304347826, 0.6086956521739131, 0.5869565217391305, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.6222222222222222, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222]","[0.5217391304347826, 0.6086956521739131, 0.5869565217391305, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.6222222222222222, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222]","[0.5217391304347826, 0.6086956521739131, 0.5869565217391305, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.6222222222222222, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222]","[0.5217391304347826, 0.6086956521739131, 0.5869565217391305, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.6222222222222222, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222]","[0.5629533864827982, 0.6020833333333333, 0.5887896825396826, 0.704059829059829, 0.7502185314685315, 0.6715336134453781, 0.6029220779220779, 0.7124999999999999, 0.6331232492997199, 0.626984126984127]","[0.5319444444444444, 0.6069444444444444, 0.5803030303030303, 0.6590909090909091, 0.7448051948051948, 0.6318181818181818, 0.5997474747474747, 0.7113636363636363, 0.5901515151515151, 0.6275252525252525]","[0.5171043771043771, 0.598159009449332, 0.5721090360309375, 0.6681120414673047, 0.7337757437070938, 0.6285096153846154, 0.6007960732552384, 0.7003703703703703, 0.5928571428571429, 0.6110475464022375]","[0.5964419212501053, 0.6092391304347826, 0.5954537612146308, 0.696395392047566, 0.7590326340326341, 0.6779178338001867, 0.6323809523809524, 0.735185185185185, 0.6525988173046997, 0.634567901234568]","[0.5217391304347826, 0.6086956521739131, 0.5869565217391305, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.6222222222222222, 0.7111111111111111, 0.6222222222222222, 0.6222222222222222]","[0.5236305079783341, 0.6034397268618868, 0.5796896401827383, 0.6726995353997642, 0.7326193745232646, 0.6529188034188034, 0.6267392619479734, 0.7116049382716049, 0.6202380952380953, 0.6141141904681188]","[array([[7, 5, 0, 0],
       [4, 4, 1, 0],
       [2, 0, 7, 1],
       [0, 0, 9, 6]]), array([[ 7,  4,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  4, 10]]), array([[ 5,  5,  0,  1],
       [ 1,  8,  0,  1],
       [ 1,  1,  4,  4],
       [ 0,  0,  5, 10]]), array([[ 7,  1,  1,  2],
       [ 4,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[7, 2, 2, 0],
       [1, 9, 0, 0],
       [0, 0, 8, 2],
       [0, 2, 3, 9]]), array([[ 8,  3,  0,  0],
       [ 4,  6,  0,  0],
       [ 2,  0,  3,  4],
       [ 0,  1,  1, 13]]), array([[ 5,  5,  1,  0],
       [ 4,  4,  1,  0],
       [ 1,  0,  7,  2],
       [ 1,  1,  1, 12]]), array([[ 6,  3,  2,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 8,  3,  0,  0],
       [ 6,  3,  0,  0],
       [ 2,  0,  5,  3],
       [ 1,  1,  1, 12]]), array([[ 5,  4,  1,  1],
       [ 1,  8,  0,  0],
       [ 0,  1,  5,  4],
       [ 1,  1,  3, 10]])]"
0.1,"[0.6550218340611353, 0.5672645739910314, 0.6025917926565875, 0.5909090909090909, 0.5899122807017544, 0.5835140997830802, 0.6601731601731602, 0.5891304347826087, 0.5804347826086956, 0.647191011235955]","[0.6550218340611353, 0.5672645739910314, 0.6025917926565875, 0.5909090909090909, 0.5899122807017544, 0.5835140997830802, 0.6601731601731602, 0.5891304347826087, 0.5804347826086956, 0.647191011235955]","[0.6550218340611353, 0.5672645739910314, 0.6025917926565875, 0.5909090909090909, 0.5899122807017544, 0.5835140997830802, 0.6601731601731602, 0.5891304347826087, 0.5804347826086956, 0.647191011235955]","[0.6550218340611353, 0.5672645739910314, 0.6025917926565875, 0.5909090909090909, 0.5899122807017544, 0.5835140997830802, 0.6601731601731602, 0.5891304347826087, 0.5804347826086956, 0.647191011235955]","[0.5023910206368823, 0.41242588932806323, 0.45504747626186903, 0.4415674603174603, 0.45485797755409, 0.45135607645297565, 0.5018170841385576, 0.4555248286312933, 0.4481660396716826, 0.49811573837506384]","[0.6192758119514785, 0.5096773940655723, 0.5865885188880591, 0.5221620281591554, 0.5299322094201586, 0.5740860647741683, 0.6279779048091249, 0.5794371664479979, 0.5720293525761806, 0.6216801127614782]","[0.5503152580591881, 0.43097344504930807, 0.5019047518221754, 0.44498245959795035, 0.45713529564265554, 0.48091532151165184, 0.5541304965100999, 0.4867742628638513, 0.47884901037236405, 0.5467160176924276]","[0.5205649764298517, 0.4308599496623478, 0.4804140046607366, 0.46064728921871784, 0.46809986938014947, 0.47844911594596307, 0.5231475871612923, 0.4819168998242013, 0.47462302236364723, 0.5144792820930914]","[0.6550218340611353, 0.5672645739910314, 0.6025917926565875, 0.5909090909090909, 0.5899122807017544, 0.5835140997830802, 0.6601731601731602, 0.5891304347826087, 0.5804347826086956, 0.647191011235955]","[0.5754327166247096, 0.4684002986264615, 0.5232785099118369, 0.48983950775279117, 0.4944947691657113, 0.4994225136516526, 0.5793833167719337, 0.5048584426066266, 0.4966530712578632, 0.5665226434503854]","[array([[  0,  80,   8,  12],
       [  0, 126,   1,   8],
       [  0,   2,  65,  22],
       [  0,   6,  19, 109]]), array([[  0,  75,  10,  15],
       [  0, 107,   4,  12],
       [  0,   0,  21,  68],
       [  0,   2,   7, 125]]), array([[  0,  77,   7,  17],
       [  0, 126,   2,  11],
       [  0,   1,  79,   9],
       [  0,   3,  57,  74]]), array([[  0,  81,   7,  13],
       [  0, 129,   1,   8],
       [  0,   2,  21,  66],
       [  0,   4,   7, 123]]), array([[  0,  84,   5,  12],
       [  0, 122,   1,   8],
       [  0,   3,  26,  60],
       [  0,   6,   8, 121]]), array([[  0,  81,   8,  12],
       [  0, 127,   1,   8],
       [  0,   2,  83,   5],
       [  0,   5,  70,  59]]), array([[  0,  79,   9,  13],
       [  0, 131,   1,   6],
       [  0,   1,  70,  18],
       [  0,   4,  26, 104]]), array([[  0,  82,   6,  13],
       [  0, 128,   1,   7],
       [  0,   2,  82,   5],
       [  0,   6,  67,  61]]), array([[  0,  81,   8,  12],
       [  0, 126,   1,   9],
       [  0,   2,  82,   5],
       [  0,   6,  69,  59]]), array([[  0,  84,   7,  10],
       [  0, 115,   2,   4],
       [  0,   2,  65,  22],
       [  0,   5,  21, 108]])]","[0.5652173913043478, 0.5, 0.45652173913043476, 0.4782608695652174, 0.5555555555555556, 0.6, 0.4888888888888889, 0.5333333333333333, 0.6, 0.6]","[0.5652173913043478, 0.5, 0.45652173913043476, 0.4782608695652174, 0.5555555555555556, 0.6, 0.4888888888888889, 0.5333333333333333, 0.6, 0.6]","[0.5652173913043478, 0.5, 0.45652173913043476, 0.4782608695652174, 0.5555555555555556, 0.6, 0.4888888888888889, 0.5333333333333333, 0.6, 0.6]","[0.5652173913043478, 0.5, 0.45652173913043476, 0.4782608695652174, 0.5555555555555556, 0.6, 0.4888888888888889, 0.5333333333333333, 0.6, 0.6]","[0.43567251461988304, 0.37083333333333335, 0.3510017942583732, 0.3611111111111111, 0.40476190476190477, 0.47500000000000003, 0.3604826546003017, 0.43154761904761907, 0.4720588235294118, 0.45343137254901955]","[0.5722222222222222, 0.4805555555555555, 0.475, 0.45, 0.5321428571428571, 0.6333333333333333, 0.4722222222222222, 0.5722222222222222, 0.6333333333333333, 0.6055555555555555]","[0.4825134732255475, 0.35908488063660476, 0.3879310344827587, 0.36813186813186816, 0.4238095238095238, 0.5141666666666667, 0.4064764492753623, 0.45172510518934084, 0.5118518518518519, 0.5136931818181818]","[0.4378337147215865, 0.3771739130434783, 0.3645074890784272, 0.3683574879227053, 0.41481481481481486, 0.49777777777777776, 0.38491704374057323, 0.45582010582010585, 0.4973856209150327, 0.4638344226579521]","[0.5652173913043478, 0.5, 0.45652173913043476, 0.4782608695652174, 0.5555555555555556, 0.6, 0.4888888888888889, 0.5333333333333333, 0.6, 0.6]","[0.48342082828554767, 0.37829162341905975, 0.3874985584131011, 0.3870043000477783, 0.4427513227513228, 0.5114814814814814, 0.42844202898550726, 0.445282219105501, 0.511275720164609, 0.5187828282828283]","[array([[ 0, 10,  0,  2],
       [ 0,  8,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]]), array([[ 0, 10,  0,  2],
       [ 0,  8,  1,  0],
       [ 0,  1,  1,  8],
       [ 0,  1,  0, 14]]), array([[0, 8, 2, 1],
       [0, 7, 0, 3],
       [0, 1, 8, 1],
       [0, 0, 9, 6]]), array([[ 0,  8,  1,  2],
       [ 0,  8,  0,  2],
       [ 0,  0,  2,  8],
       [ 0,  2,  1, 12]]), array([[ 0,  9,  2,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  2,  8],
       [ 0,  1,  0, 13]]), array([[ 0,  9,  0,  2],
       [ 0, 10,  0,  0],
       [ 0,  0,  9,  0],
       [ 0,  1,  6,  8]]), array([[ 0,  9,  1,  1],
       [ 0,  5,  3,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  3, 11]]), array([[ 0,  8,  2,  1],
       [ 0,  8,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  0,  9,  6]]), array([[ 0,  9,  0,  2],
       [ 0,  9,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  7,  8]]), array([[ 0,  7,  1,  3],
       [ 0,  8,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  3, 11]])]"
