min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.8695652173913043, 0.8950892857142857, 0.8766233766233766, 0.8673913043478261, 0.8454935622317596, 0.8731182795698925, 0.8782608695652174, 0.8855291576673866, 0.8713968957871396, 0.8822222222222222]","[0.8695652173913043, 0.8950892857142857, 0.8766233766233766, 0.8673913043478261, 0.8454935622317596, 0.8731182795698925, 0.8782608695652174, 0.8855291576673866, 0.8713968957871396, 0.8822222222222222]","[0.8695652173913043, 0.8950892857142857, 0.8766233766233766, 0.8673913043478261, 0.8454935622317596, 0.8731182795698925, 0.8782608695652174, 0.8855291576673866, 0.8713968957871396, 0.8822222222222222]","[0.8695652173913043, 0.8950892857142857, 0.8766233766233766, 0.8673913043478261, 0.8454935622317596, 0.8731182795698925, 0.8782608695652174, 0.8855291576673866, 0.8713968957871396, 0.8822222222222222]","[0.8670431037433738, 0.8946524935157527, 0.8722786470436965, 0.869300096062888, 0.8434114384247899, 0.8714375901875901, 0.8729178899980427, 0.8829783765246715, 0.8686456440851813, 0.880053611991411]","[0.8710747817135107, 0.891062384705685, 0.8741256949302831, 0.8589872422112638, 0.837327445390965, 0.8646601094011321, 0.8814915698838235, 0.8859222551341936, 0.8716594874232947, 0.8866219693769285]","[0.868409276600495, 0.8921214641222941, 0.8728447403076192, 0.8631262939958592, 0.8387997803168246, 0.865765115906124, 0.8749089724110575, 0.8835820635885598, 0.8688465583095167, 0.8825548879038582]","[0.8715821666107844, 0.8963453616778789, 0.8767938606994649, 0.8681031116458652, 0.8454585471821311, 0.8760849664075471, 0.8842280353510855, 0.8883933113119028, 0.8733049372335944, 0.8838943348576521]","[0.8695652173913043, 0.8950892857142857, 0.8766233766233766, 0.8673913043478261, 0.8454935622317596, 0.8731182795698925, 0.8782608695652174, 0.8855291576673866, 0.8713968957871396, 0.8822222222222222]","[0.8698947766494334, 0.894978651683468, 0.8763386782647691, 0.8668649743451255, 0.844030710572756, 0.8725857559848547, 0.8791609482561533, 0.8861453850528083, 0.871200418323118, 0.8822990884020633]","[array([[ 87,  13,   0,   0],
       [ 15, 120,   0,   2],
       [  3,   0,  79,   7],
       [  0,   6,  14, 114]]), array([[ 82,  16,   2,   0],
       [  7, 115,   1,   2],
       [  2,   2,  80,   5],
       [  1,   2,   7, 124]]), array([[ 82,  14,   1,   4],
       [  8, 128,   0,   2],
       [  3,   0,  80,   6],
       [  6,   1,  12, 115]]), array([[ 82,  15,   4,   0],
       [ 12, 121,   0,   3],
       [  2,   0,  72,  15],
       [  3,   4,   3, 124]]), array([[ 72,  22,   4,   3],
       [ 11, 126,   1,   3],
       [  2,   0,  76,  11],
       [  1,   3,  11, 120]]), array([[ 92,   7,   1,   1],
       [ 10, 125,   1,   4],
       [  6,   0,  67,  17],
       [  4,   0,   8, 122]]), array([[ 85,  10,   4,   2],
       [ 16, 120,   0,   0],
       [  2,   0,  84,   3],
       [  1,   1,  17, 115]]), array([[ 91,   9,   0,   1],
       [ 15, 120,   1,   3],
       [  5,   2,  78,   4],
       [  2,   2,   9, 121]]), array([[ 81,  15,   2,   3],
       [  8, 114,   1,   4],
       [  3,   0,  82,   4],
       [  1,   2,  15, 116]]), array([[ 90,   9,   1,   1],
       [ 13, 108,   0,   5],
       [  2,   0,  83,   4],
       [  3,   4,  11, 116]])]","[0.5652173913043478, 0.7391304347826086, 0.5434782608695652, 0.6304347826086957, 0.5777777777777777, 0.7555555555555555, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445, 0.6]","[0.5652173913043478, 0.7391304347826086, 0.5434782608695652, 0.6304347826086957, 0.5777777777777777, 0.7555555555555555, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445, 0.6]","[0.5652173913043478, 0.7391304347826086, 0.5434782608695652, 0.6304347826086957, 0.5777777777777777, 0.7555555555555555, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445, 0.6]","[0.5652173913043478, 0.7391304347826086, 0.5434782608695652, 0.6304347826086957, 0.5777777777777777, 0.7555555555555555, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445, 0.6]","[0.564957264957265, 0.7375763125763126, 0.5271894771894772, 0.6273634453781513, 0.5391214177978884, 0.8028280542986426, 0.6446428571428572, 0.6274801587301588, 0.638888888888889, 0.5941964285714286]","[0.5666666666666667, 0.7430555555555556, 0.5431818181818182, 0.6181818181818182, 0.5762987012987013, 0.7467171717171717, 0.6181818181818182, 0.6113636363636363, 0.6457070707070707, 0.5795454545454546]","[0.5491666666666667, 0.7320161689490183, 0.5230952380952381, 0.6111111111111112, 0.528138528138528, 0.743734335839599, 0.5955862977602108, 0.6165837514679193, 0.6385595081247255, 0.5712233169129721]","[0.5953177257525084, 0.7515952646387428, 0.5429932386454126, 0.6315765436609427, 0.5550025138260433, 0.8137053795877326, 0.6616402116402117, 0.6621252204585539, 0.6537037037037037, 0.6067063492063492]","[0.5652173913043478, 0.7391304347826086, 0.5434782608695652, 0.6304347826086957, 0.5777777777777777, 0.7555555555555555, 0.6222222222222222, 0.6444444444444445, 0.6444444444444445, 0.6]","[0.5615217391304348, 0.73834852908474, 0.5319875776397517, 0.6201690821256038, 0.5384746940302496, 0.75583402951824, 0.6081862099253404, 0.6505148333985743, 0.6447957839262187, 0.5896734172596242]","[array([[8, 4, 0, 0],
       [5, 3, 0, 1],
       [0, 1, 8, 1],
       [0, 1, 7, 7]]), array([[ 7,  4,  0,  1],
       [ 1,  8,  0,  0],
       [ 2,  0,  7,  1],
       [ 0,  1,  2, 12]]), array([[3, 7, 1, 0],
       [2, 8, 0, 0],
       [1, 0, 5, 4],
       [1, 0, 5, 9]]), array([[ 3,  6,  0,  2],
       [ 2,  7,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  1,  1, 12]]), array([[ 1,  8,  2,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 10]]), array([[10,  0,  1,  0],
       [ 5,  5,  0,  0],
       [ 1,  0,  7,  1],
       [ 1,  0,  2, 12]]), array([[ 3,  6,  2,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  2,  2, 11]]), array([[ 6,  5,  0,  0],
       [ 6,  3,  0,  0],
       [ 2,  0,  7,  1],
       [ 0,  0,  2, 13]]), array([[8, 3, 0, 0],
       [4, 5, 0, 0],
       [0, 0, 7, 3],
       [0, 1, 5, 9]]), array([[ 9,  1,  1,  0],
       [ 6,  3,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]])]"
10,"[0.8130434782608695, 0.7767857142857143, 0.8203463203463204, 0.8195652173913044, 0.8068669527896996, 0.8086021505376344, 0.7804347826086957, 0.796976241900648, 0.7760532150776053, 0.7955555555555556]","[0.8130434782608695, 0.7767857142857143, 0.8203463203463204, 0.8195652173913044, 0.8068669527896996, 0.8086021505376344, 0.7804347826086957, 0.796976241900648, 0.7760532150776053, 0.7955555555555556]","[0.8130434782608695, 0.7767857142857143, 0.8203463203463204, 0.8195652173913044, 0.8068669527896996, 0.8086021505376344, 0.7804347826086957, 0.796976241900648, 0.7760532150776053, 0.7955555555555556]","[0.8130434782608695, 0.7767857142857143, 0.8203463203463204, 0.8195652173913044, 0.8068669527896996, 0.8086021505376344, 0.7804347826086957, 0.796976241900648, 0.7760532150776053, 0.7955555555555556]","[0.8264510399778293, 0.7711642090784933, 0.8319316353418524, 0.8173098867139564, 0.8089749446290144, 0.8096890997315018, 0.780173450079166, 0.8097624116556598, 0.7887700838553874, 0.7998496600553486]","[0.7959026098899417, 0.7753500754653698, 0.8013258243118642, 0.8172446049317325, 0.7992478154501241, 0.7900201960494557, 0.77223599842203, 0.8106936542111787, 0.7580096132433628, 0.7807778843335569]","[0.8032988937641008, 0.7725665354554557, 0.8096755074702404, 0.8156165525800385, 0.8011606007461113, 0.7946196776307477, 0.7744273963555268, 0.7962380167109118, 0.7652426133136458, 0.7856796446454678]","[0.8222848123731497, 0.7797284837459705, 0.8246765537031138, 0.822465614357677, 0.8112036832399394, 0.8096030733659467, 0.7838862120900744, 0.82311596615545, 0.7844781601579787, 0.7984524182474058]","[0.8130434782608695, 0.7767857142857143, 0.8203463203463204, 0.8195652173913044, 0.8068669527896996, 0.8086021505376344, 0.7804347826086957, 0.796976241900648, 0.7760532150776053, 0.7955555555555556]","[0.8112588022985885, 0.7775814684328581, 0.8161180560506615, 0.8192092182108058, 0.8063147049179364, 0.8041790893376365, 0.7807113892977797, 0.7950078643113861, 0.772680166077245, 0.7925785903153296]","[array([[ 76,  22,   0,   2],
       [ 16, 117,   0,   4],
       [ 11,   0,  58,  20],
       [  3,   5,   3, 123]]), array([[ 75,  23,   0,   2],
       [ 18, 100,   0,   7],
       [  9,   0,  69,  11],
       [  1,   1,  28, 104]]), array([[ 62,  33,   2,   4],
       [  9, 125,   0,   4],
       [  4,   0,  67,  18],
       [  5,   2,   2, 125]]), array([[ 80,  13,   7,   1],
       [ 29, 102,   0,   5],
       [  2,   0,  72,  15],
       [  0,   4,   7, 123]]), array([[ 79,  16,   5,   1],
       [ 29, 108,   0,   4],
       [  3,   0,  65,  21],
       [  1,   5,   5, 124]]), array([[ 63,  28,   8,   2],
       [  9, 126,   0,   5],
       [  2,   1,  66,  21],
       [  2,   2,   9, 121]]), array([[ 77,  17,   1,   6],
       [ 27, 108,   0,   1],
       [  9,   0,  62,  18],
       [  0,   9,  13, 112]]), array([[ 89,   6,   5,   1],
       [ 47,  83,   0,   9],
       [  3,   0,  78,   8],
       [  1,   1,  13, 119]]), array([[ 59,  39,   0,   3],
       [ 12, 112,   0,   3],
       [ 10,   2,  61,  16],
       [  1,   8,   7, 118]]), array([[ 63,  30,   7,   1],
       [ 14, 111,   0,   1],
       [  3,   2,  65,  19],
       [  3,   8,   4, 119]])]","[0.5869565217391305, 0.5652173913043478, 0.5869565217391305, 0.5869565217391305, 0.6666666666666666, 0.7777777777777778, 0.6, 0.6666666666666666, 0.6444444444444445, 0.4666666666666667]","[0.5869565217391305, 0.5652173913043478, 0.5869565217391305, 0.5869565217391305, 0.6666666666666666, 0.7777777777777778, 0.6, 0.6666666666666666, 0.6444444444444445, 0.4666666666666667]","[0.5869565217391305, 0.5652173913043478, 0.5869565217391305, 0.5869565217391305, 0.6666666666666666, 0.7777777777777778, 0.6, 0.6666666666666666, 0.6444444444444445, 0.4666666666666667]","[0.5869565217391305, 0.5652173913043478, 0.5869565217391305, 0.5869565217391305, 0.6666666666666666, 0.7777777777777778, 0.6, 0.6666666666666666, 0.6444444444444445, 0.4666666666666667]","[0.5626984126984127, 0.5598214285714286, 0.5708556149732621, 0.5896773182957393, 0.6561507936507937, 0.766729797979798, 0.6327457264957266, 0.6622159090909091, 0.6681372549019607, 0.43506493506493504]","[0.5583333333333333, 0.5541666666666667, 0.5742424242424242, 0.5742424242424242, 0.660064935064935, 0.7646464646464646, 0.5886363636363636, 0.6290404040404041, 0.6308080808080807, 0.44040404040404035]","[0.5568104288499025, 0.5406072106261859, 0.5701206140350877, 0.5708556149732621, 0.6555194805194805, 0.7650143197681398, 0.5889780154486037, 0.6135235732009926, 0.6230072463768116, 0.4236111111111111]","[0.5828847481021393, 0.5759316770186336, 0.5763905035004779, 0.5881143075079002, 0.6654320987654322, 0.7731481481481481, 0.6386039886039886, 0.6759511784511785, 0.6760348583877995, 0.4443482443482443]","[0.5869565217391305, 0.5652173913043478, 0.5869565217391305, 0.5869565217391305, 0.6666666666666666, 0.7777777777777778, 0.6, 0.6666666666666666, 0.6444444444444445, 0.4666666666666667]","[0.5815058479532164, 0.5564186123257157, 0.5791809687261632, 0.5763905035004779, 0.6636363636363636, 0.7747594793435201, 0.5985607711097907, 0.6448120577152836, 0.6369243156199678, 0.44074074074074077]","[array([[ 8,  4,  0,  0],
       [ 5,  3,  0,  1],
       [ 2,  0,  5,  3],
       [ 0,  0,  4, 11]]), array([[ 3,  8,  0,  1],
       [ 3,  6,  0,  0],
       [ 2,  0,  5,  3],
       [ 0,  1,  2, 12]]), array([[ 4,  4,  2,  1],
       [ 2,  7,  0,  1],
       [ 1,  0,  5,  4],
       [ 2,  0,  2, 11]]), array([[ 4,  4,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  5,  5],
       [ 1,  1,  2, 11]]), array([[ 5,  4,  2,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  1, 11]]), array([[ 7,  3,  0,  1],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  0,  1, 14]]), array([[ 5,  5,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  2,  2, 11]]), array([[ 8,  1,  2,  0],
       [ 6,  2,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  0,  2, 13]]), array([[ 6,  5,  0,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  2,  1, 12]]), array([[ 3,  5,  1,  2],
       [ 4,  5,  0,  0],
       [ 0,  0,  2,  8],
       [ 0,  1,  3, 11]])]"
15,"[0.7652173913043478, 0.7209821428571429, 0.7770562770562771, 0.7673913043478261, 0.776824034334764, 0.7569892473118279, 0.7608695652173914, 0.7580993520518359, 0.7472283813747228, 0.7511111111111111]","[0.7652173913043478, 0.7209821428571429, 0.7770562770562771, 0.7673913043478261, 0.776824034334764, 0.7569892473118279, 0.7608695652173914, 0.7580993520518359, 0.7472283813747228, 0.7511111111111111]","[0.7652173913043478, 0.7209821428571429, 0.7770562770562771, 0.7673913043478261, 0.776824034334764, 0.7569892473118279, 0.7608695652173914, 0.7580993520518359, 0.7472283813747228, 0.7511111111111111]","[0.7652173913043478, 0.7209821428571429, 0.7770562770562771, 0.7673913043478261, 0.776824034334764, 0.7569892473118279, 0.7608695652173914, 0.7580993520518359, 0.7472283813747228, 0.7511111111111111]","[0.7594383475576307, 0.7190428568057072, 0.7818550156808797, 0.7686167908555992, 0.7732545420837968, 0.7507377556369964, 0.7705762367011276, 0.760286308679109, 0.7657165579555175, 0.7495417874188873]","[0.7661464309715263, 0.7270129968136844, 0.7788329034691306, 0.7515554873867397, 0.770638336445008, 0.7486608975396473, 0.7532245781621104, 0.7434611088606728, 0.7265405138422731, 0.7519223461120937]","[0.7602582236245603, 0.7185089730574905, 0.7755645301416121, 0.7548548331016605, 0.7694970806672934, 0.7442813002050916, 0.7568437932932268, 0.7463868492031788, 0.7340294108762488, 0.7483747639469829]","[0.77164581901613, 0.7281160218795816, 0.792080070869379, 0.7703080140032963, 0.779739712381107, 0.7627844671458973, 0.7724682491934072, 0.7590275226871603, 0.7597174217450433, 0.7535128754698227]","[0.7652173913043478, 0.7209821428571429, 0.7770562770562771, 0.7673913043478261, 0.776824034334764, 0.7569892473118279, 0.7608695652173914, 0.7580993520518359, 0.7472283813747228, 0.7511111111111111]","[0.76605986637842, 0.7201454050898722, 0.7796190048298333, 0.7640095024254541, 0.7759622302814706, 0.754296902425146, 0.7624910775212285, 0.7534301492187959, 0.7429288604809846, 0.7497969612087259]","[array([[ 68,  22,   8,   2],
       [ 25, 109,   0,   3],
       [  3,   0,  75,  11],
       [  6,   5,  23, 100]]), array([[ 67,  23,   3,   7],
       [ 42,  76,   0,   7],
       [  1,   0,  76,  12],
       [  2,   0,  28, 104]]), array([[ 81,  11,   2,   7],
       [ 28, 100,   0,  10],
       [  9,   0,  69,  11],
       [  9,   0,  16, 109]]), array([[ 72,  22,   6,   1],
       [ 29, 102,   1,   4],
       [  2,   0,  55,  32],
       [  1,   3,   6, 124]]), array([[ 67,  29,   4,   1],
       [ 17, 120,   0,   4],
       [  3,   0,  71,  15],
       [  0,   6,  25, 104]]), array([[ 58,  34,   8,   1],
       [ 12, 125,   2,   1],
       [  6,   0,  73,  11],
       [ 11,   4,  23,  96]]), array([[ 78,  22,   1,   0],
       [ 28, 108,   0,   0],
       [  8,   0,  59,  22],
       [ 10,  10,   9, 105]]), array([[ 56,  36,   3,   6],
       [ 13, 116,   0,  10],
       [  2,   0,  66,  21],
       [  2,   2,  17, 113]]), array([[ 65,  30,   3,   3],
       [ 20,  98,   0,   9],
       [  6,   0,  51,  32],
       [  9,   0,   2, 123]]), array([[ 68,  15,   6,  12],
       [ 31,  85,   0,  10],
       [  2,   0,  74,  13],
       [  0,   5,  18, 111]])]","[0.6086956521739131, 0.5652173913043478, 0.5434782608695652, 0.6521739130434783, 0.6444444444444445, 0.7555555555555555, 0.6, 0.6888888888888889, 0.6666666666666666, 0.6222222222222222]","[0.6086956521739131, 0.5652173913043478, 0.5434782608695652, 0.6521739130434783, 0.6444444444444445, 0.7555555555555555, 0.6, 0.6888888888888889, 0.6666666666666666, 0.6222222222222222]","[0.6086956521739131, 0.5652173913043478, 0.5434782608695652, 0.6521739130434783, 0.6444444444444445, 0.7555555555555555, 0.6, 0.6888888888888889, 0.6666666666666666, 0.6222222222222222]","[0.6086956521739131, 0.5652173913043478, 0.5434782608695652, 0.6521739130434783, 0.6444444444444445, 0.7555555555555555, 0.6, 0.6888888888888889, 0.6666666666666666, 0.6222222222222222]","[0.636656746031746, 0.5580357142857143, 0.5334224598930482, 0.7041666666666666, 0.6398809523809523, 0.7583916083916085, 0.5997596153846154, 0.6876623376623376, 0.7305764411027569, 0.6381302521008404]","[0.6305555555555555, 0.5513888888888889, 0.5325757575757576, 0.6325757575757576, 0.6516233766233767, 0.7651515151515151, 0.5886363636363636, 0.6813131313131313, 0.6401515151515151, 0.6169191919191919]","[0.6021756021756022, 0.5439107059373538, 0.5293703007518797, 0.6366946778711484, 0.6326728826728827, 0.7532051282051282, 0.584250827459656, 0.6804924242424242, 0.6332277526395174, 0.6215909090909091]","[0.6595496894409938, 0.5753105590062112, 0.5386538014415252, 0.6974637681159419, 0.6481481481481481, 0.7807303807303807, 0.6131410256410257, 0.691005291005291, 0.7233082706766917, 0.6315281668222845]","[0.6086956521739131, 0.5652173913043478, 0.5434782608695652, 0.6521739130434783, 0.6444444444444445, 0.7555555555555555, 0.6, 0.6888888888888889, 0.6666666666666666, 0.6222222222222222]","[0.5975980541197932, 0.5607089863203041, 0.5374101013403072, 0.6446230666179515, 0.633790900457567, 0.7583475783475783, 0.5977618097595461, 0.6866161616161617, 0.647243841126194, 0.6214141414141413]","[array([[8, 4, 0, 0],
       [3, 5, 1, 0],
       [0, 0, 9, 1],
       [3, 0, 6, 6]]), array([[ 3,  8,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 4,  5,  2,  0],
       [ 1,  6,  0,  3],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[ 4,  5,  0,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  2,  0, 13]]), array([[4, 5, 1, 1],
       [2, 8, 0, 0],
       [0, 0, 8, 2],
       [1, 1, 3, 9]]), array([[ 8,  3,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  9,  0],
       [ 1,  1,  2, 11]]), array([[ 5,  5,  1,  0],
       [ 2,  6,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  2,  2, 11]]), array([[ 7,  2,  0,  2],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  3,  6],
       [ 2,  0,  0, 13]]), array([[ 6,  1,  1,  3],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]])]"
20,"[0.7326086956521739, 0.7209821428571429, 0.7532467532467533, 0.7347826086956522, 0.7274678111587983, 0.7376344086021506, 0.7652173913043478, 0.7580993520518359, 0.7250554323725056, 0.7311111111111112]","[0.7326086956521739, 0.7209821428571429, 0.7532467532467533, 0.7347826086956522, 0.7274678111587983, 0.7376344086021506, 0.7652173913043478, 0.7580993520518359, 0.7250554323725056, 0.7311111111111112]","[0.7326086956521739, 0.7209821428571429, 0.7532467532467533, 0.7347826086956522, 0.7274678111587983, 0.7376344086021506, 0.7652173913043478, 0.7580993520518359, 0.7250554323725056, 0.7311111111111112]","[0.7326086956521739, 0.7209821428571429, 0.7532467532467533, 0.7347826086956522, 0.7274678111587983, 0.7376344086021506, 0.7652173913043478, 0.7580993520518359, 0.7250554323725056, 0.7311111111111112]","[0.7265325487108716, 0.7200207333253352, 0.7432211742958652, 0.7262785114919791, 0.7314907392594961, 0.736740513567092, 0.7567368594190618, 0.7514095523438643, 0.7267776540866729, 0.7434429643069349]","[0.7347787389632662, 0.728745933255073, 0.7468536634303464, 0.733320553308204, 0.7258605584042348, 0.7325794706336305, 0.7518644202342322, 0.7578600278563261, 0.7309403005470143, 0.7186857293453166]","[0.7228290928801103, 0.7175633973805244, 0.744531263164635, 0.726593774615786, 0.7158493778697704, 0.7324698935617034, 0.7532925816176721, 0.7535030363420607, 0.7209512791386778, 0.7113379408169176]","[0.7358275925195733, 0.7338579440762708, 0.7506140785808141, 0.7354026458879847, 0.7449928183164514, 0.7466942081968, 0.7623310479328513, 0.7621249745500834, 0.740766557266738, 0.7427406440690756]","[0.7326086956521739, 0.7209821428571429, 0.7532467532467533, 0.7347826086956522, 0.7274678111587983, 0.7376344086021506, 0.7652173913043478, 0.7580993520518359, 0.7250554323725056, 0.7311111111111112]","[0.7277506478954614, 0.7212428703586353, 0.7514942339928943, 0.7324691633429764, 0.7230363502244462, 0.7401929356225498, 0.7628059931726585, 0.7590614477527051, 0.7252578284131105, 0.7186383131086461]","[array([[ 52,  28,   8,  12],
       [ 23, 105,   2,   7],
       [  2,   0,  82,   5],
       [  0,   6,  30,  98]]), array([[64, 24,  8,  4],
       [37, 82,  1,  5],
       [ 1,  0, 79,  9],
       [ 1,  1, 34, 98]]), array([[ 55,  35,   7,   4],
       [ 27, 106,   2,   3],
       [  2,   1,  74,  12],
       [  9,   0,  12, 113]]), array([[ 57,  25,   8,  11],
       [ 27, 101,   2,   6],
       [  2,   0,  75,  12],
       [  0,   4,  25, 105]]), array([[ 53,  43,   4,   1],
       [ 15, 122,   2,   2],
       [  6,   0,  78,   5],
       [ 10,   6,  33,  86]]), array([[ 73,  21,   6,   1],
       [ 33, 105,   1,   1],
       [  6,   0,  62,  22],
       [ 11,   6,  14, 103]]), array([[ 62,  31,   7,   1],
       [ 23, 110,   0,   3],
       [  3,   0,  64,  22],
       [  1,   2,  15, 116]]), array([[ 72,  22,   6,   1],
       [ 28, 103,   1,   7],
       [  4,   0,  70,  15],
       [  2,   3,  23, 106]]), array([[60, 30,  8,  3],
       [30, 95,  1,  1],
       [ 2,  2, 79,  6],
       [ 3,  6, 32, 93]]), array([[ 41,  44,   6,  10],
       [  9, 109,   1,   7],
       [  0,   3,  71,  15],
       [  1,   4,  21, 108]])]","[0.6304347826086957, 0.5652173913043478, 0.5434782608695652, 0.6304347826086957, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.7333333333333333, 0.7555555555555555, 0.4666666666666667]","[0.6304347826086957, 0.5652173913043478, 0.5434782608695652, 0.6304347826086957, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.7333333333333333, 0.7555555555555555, 0.4666666666666667]","[0.6304347826086957, 0.5652173913043478, 0.5434782608695652, 0.6304347826086957, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.7333333333333333, 0.7555555555555555, 0.4666666666666667]","[0.6304347826086957, 0.5652173913043478, 0.5434782608695652, 0.6304347826086957, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.7333333333333333, 0.7555555555555555, 0.4666666666666667]","[0.6454211229946525, 0.5473039215686275, 0.5240696803196804, 0.6286931818181818, 0.7146416083916085, 0.720486111111111, 0.6998472116119175, 0.7416666666666666, 0.7702380952380953, 0.3714063714063714]","[0.6430555555555555, 0.5583333333333333, 0.5348484848484848, 0.6265151515151515, 0.7016233766233767, 0.7073232323232324, 0.6808080808080808, 0.7340909090909091, 0.7762626262626263, 0.4555555555555555]","[0.6266625531331413, 0.5347222222222222, 0.5246530869903394, 0.6074788786482335, 0.6712207357859532, 0.7037037037037037, 0.6791666666666667, 0.7268409586056646, 0.7539569031273837, 0.40800865800865804]","[0.6571349686119506, 0.5584398976982097, 0.5415046909612127, 0.634461462450593, 0.7257420357420358, 0.7375, 0.705423987776929, 0.76, 0.7950264550264551, 0.3833203833203833]","[0.6304347826086957, 0.5652173913043478, 0.5434782608695652, 0.6304347826086957, 0.6888888888888889, 0.7111111111111111, 0.6888888888888889, 0.7333333333333333, 0.7555555555555555, 0.4666666666666667]","[0.6266938517577904, 0.5452898550724637, 0.5380475829427555, 0.6135335270152942, 0.6717517651430696, 0.7135802469135804, 0.6862962962962963, 0.7357443718228031, 0.7526019154165606, 0.4199134199134199]","[array([[7, 3, 0, 2],
       [3, 5, 1, 0],
       [0, 0, 9, 1],
       [0, 0, 7, 8]]), array([[ 2,  8,  0,  2],
       [ 3,  6,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 3,  5,  2,  1],
       [ 4,  6,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  5, 10]]), array([[ 3,  5,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  2,  2, 11]]), array([[ 4,  5,  2,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  1,  3,  9]]), array([[ 9,  2,  0,  0],
       [ 5,  5,  0,  0],
       [ 1,  0,  7,  1],
       [ 1,  1,  2, 11]]), array([[ 6,  4,  1,  0],
       [ 0,  7,  1,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  2, 12]]), array([[ 7,  2,  2,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 8,  3,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 2,  0,  4,  9]]), array([[ 0,  7,  1,  3],
       [ 3,  5,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  4, 10]])]"
