max_depth value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.7794759825327511, 0.756152125279642, 0.8038793103448276, 0.7662337662337663, 0.793859649122807, 0.7418655097613883, 0.7748917748917749, 0.7956521739130434, 0.7717391304347826, 0.7730337078651686]","[0.7794759825327511, 0.756152125279642, 0.8038793103448276, 0.7662337662337663, 0.793859649122807, 0.7418655097613883, 0.7748917748917749, 0.7956521739130434, 0.7717391304347826, 0.7730337078651686]","[0.7794759825327511, 0.756152125279642, 0.8038793103448276, 0.7662337662337663, 0.793859649122807, 0.7418655097613883, 0.7748917748917749, 0.7956521739130434, 0.7717391304347826, 0.7730337078651686]","[0.7794759825327511, 0.756152125279642, 0.8038793103448276, 0.7662337662337663, 0.793859649122807, 0.7418655097613883, 0.7748917748917749, 0.7956521739130434, 0.7717391304347826, 0.7730337078651686]","[0.7757874070623405, 0.7589263850627487, 0.8005844366388236, 0.7600522972327259, 0.798783611663302, 0.7378645405719759, 0.774795952770813, 0.7907598067137541, 0.7792361562891356, 0.7735692248086122]","[0.7779943913391841, 0.7648565211275987, 0.799562186998988, 0.7572605684545297, 0.7786768535903823, 0.7368929534525006, 0.7719802590216076, 0.7957834048169887, 0.7828000147678301, 0.7746789423274801]","[0.7716259504693146, 0.7556344810538013, 0.7985770815968689, 0.75728268975036, 0.7846472325848433, 0.7356918284098575, 0.769428826201574, 0.7908965066708968, 0.7700878160808527, 0.7722451986282111]","[0.7817560747542224, 0.7721363865760856, 0.8072015425782354, 0.7665673563811751, 0.7963219515525869, 0.7492928254716253, 0.7886920003307724, 0.8033306235780493, 0.800702453058815, 0.778492457968613]","[0.7794759825327511, 0.756152125279642, 0.8038793103448276, 0.7662337662337663, 0.793859649122807, 0.7418655097613883, 0.7748917748917749, 0.7956521739130434, 0.7717391304347826, 0.7730337078651686]","[0.7761926814267852, 0.7579402005863453, 0.8037815837543318, 0.7648573267784246, 0.7911789233938108, 0.7439890083368301, 0.7778339465863171, 0.7970787522964115, 0.7755057173740408, 0.7740584531070641]","[array([[ 60,  22,   6,  12],
       [ 14, 114,   1,   6],
       [  2,   0,  80,   7],
       [  2,   5,  24, 103]]), array([[78, 19,  3,  0],
       [33, 87,  0,  4],
       [ 4,  0, 76,  9],
       [ 6,  2, 29, 97]]), array([[ 79,  13,   7,   2],
       [ 21, 108,   1,  10],
       [  2,   0,  68,  19],
       [  2,   2,  12, 118]]), array([[ 66,  18,   8,   9],
       [ 25, 105,   2,   6],
       [  3,   0,  66,  20],
       [  0,   4,  13, 117]]), array([[ 72,  22,   4,   3],
       [ 16, 106,   2,   7],
       [  0,   2,  60,  27],
       [  2,   2,   7, 124]]), array([[ 74,  18,   8,   1],
       [ 30, 103,   1,   2],
       [  6,   0,  62,  22],
       [ 10,   5,  16, 103]]), array([[ 81,  10,   7,   3],
       [ 31, 105,   0,   2],
       [  5,   0,  64,  20],
       [ 10,   1,  15, 108]]), array([[ 79,  15,   6,   1],
       [ 19, 114,   2,   1],
       [  6,   0,  72,  11],
       [  8,   6,  19, 101]]), array([[ 83,   7,   8,   3],
       [ 33, 100,   2,   1],
       [  4,   0,  77,   8],
       [  7,   2,  30,  95]]), array([[ 76,   9,   6,  10],
       [ 19,  93,   0,   9],
       [  2,   1,  72,  14],
       [  0,   5,  26, 103]])]","[0.5434782608695652, 0.6304347826086957, 0.5869565217391305, 0.717391304347826, 0.5777777777777777, 0.7555555555555555, 0.6888888888888889, 0.6, 0.6888888888888889, 0.6444444444444445]","[0.5434782608695652, 0.6304347826086957, 0.5869565217391305, 0.717391304347826, 0.5777777777777777, 0.7555555555555555, 0.6888888888888889, 0.6, 0.6888888888888889, 0.6444444444444445]","[0.5434782608695652, 0.6304347826086957, 0.5869565217391305, 0.717391304347826, 0.5777777777777777, 0.7555555555555555, 0.6888888888888889, 0.6, 0.6888888888888889, 0.6444444444444445]","[0.5434782608695652, 0.6304347826086957, 0.5869565217391305, 0.717391304347826, 0.5777777777777777, 0.7555555555555555, 0.6888888888888889, 0.6, 0.6888888888888889, 0.6444444444444445]","[0.5436729936729937, 0.627435064935065, 0.575751879699248, 0.7389520202020201, 0.5674603174603174, 0.7666666666666667, 0.6877747252747253, 0.6097027972027973, 0.724465811965812, 0.7113636363636364]","[0.5555555555555556, 0.6166666666666667, 0.5659090909090909, 0.709090909090909, 0.5672077922077923, 0.7669191919191919, 0.6818181818181819, 0.6113636363636363, 0.6856060606060607, 0.6585858585858586]","[0.5331203007518797, 0.6138991360920245, 0.5625816993464052, 0.7195640616693249, 0.5666438824333561, 0.7521247563352826, 0.682792427315754, 0.6046037296037295, 0.6634505824011072, 0.666217683245547]","[0.5546120546120545, 0.6399632975719932, 0.5817260542661, 0.7288647342995169, 0.5780022446689114, 0.7822222222222223, 0.6956654456654456, 0.6182077182077182, 0.7396486229819563, 0.6923232323232322]","[0.5434782608695652, 0.6304347826086957, 0.5869565217391305, 0.717391304347826, 0.5777777777777777, 0.7555555555555555, 0.6888888888888889, 0.6, 0.6888888888888889, 0.6444444444444445]","[0.5331317423994769, 0.628238758153423, 0.575589656152316, 0.7185932552065275, 0.5772765246449457, 0.7544119558154645, 0.6903463301029225, 0.602097902097902, 0.6748031112648804, 0.6497723810417307]","[array([[4, 6, 0, 2],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 6,  5,  0,  1],
       [ 3,  6,  0,  0],
       [ 2,  0,  5,  3],
       [ 0,  1,  2, 12]]), array([[ 4,  4,  2,  1],
       [ 2,  6,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 7,  1,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[ 5,  4,  2,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  3, 10]]), array([[ 6,  5,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 8,  2,  1,  0],
       [ 2,  6,  1,  0],
       [ 1,  0,  6,  3],
       [ 2,  0,  2, 11]]), array([[6, 3, 2, 0],
       [3, 6, 0, 0],
       [0, 0, 7, 3],
       [4, 0, 3, 8]]), array([[10,  1,  0,  0],
       [ 6,  3,  0,  0],
       [ 0,  0,  9,  1],
       [ 2,  0,  4,  9]]), array([[6, 1, 0, 4],
       [0, 8, 0, 1],
       [0, 0, 6, 4],
       [0, 1, 5, 9]])]"
5,"[0.7838427947598253, 0.7606263982102909, 0.7780172413793104, 0.7597402597402597, 0.7916666666666666, 0.7678958785249458, 0.7683982683982684, 0.75, 0.7456521739130435, 0.7528089887640449]","[0.7838427947598253, 0.7606263982102909, 0.7780172413793104, 0.7597402597402597, 0.7916666666666666, 0.7678958785249458, 0.7683982683982684, 0.75, 0.7456521739130435, 0.7528089887640449]","[0.7838427947598253, 0.7606263982102909, 0.7780172413793104, 0.7597402597402597, 0.7916666666666666, 0.7678958785249458, 0.7683982683982684, 0.75, 0.7456521739130435, 0.7528089887640449]","[0.7838427947598253, 0.7606263982102909, 0.7780172413793104, 0.7597402597402597, 0.7916666666666666, 0.7678958785249458, 0.7683982683982684, 0.75, 0.7456521739130435, 0.7528089887640449]","[0.7887510802696959, 0.7627812959366302, 0.774587702195342, 0.7664226366256653, 0.8002035723666929, 0.7641465368980613, 0.7593501012605386, 0.7512196094401232, 0.7429456935301728, 0.7523994884665139]","[0.7797536505984435, 0.7683641325810239, 0.776564551414534, 0.7669445148511964, 0.7733673531746919, 0.7735357139752606, 0.757917983228811, 0.757287175130935, 0.7404848798956406, 0.7592715288176936]","[0.7737678579277181, 0.7582885511364195, 0.7740742706477555, 0.7584310393194836, 0.7804524114466569, 0.7646014712887368, 0.7585392198417873, 0.7475649617254501, 0.7377302844214609, 0.7493151376843915]","[0.7927299401219686, 0.7775595501452199, 0.7844138835503764, 0.7825565703734045, 0.7958858681376412, 0.7746058833544284, 0.7689517567612294, 0.76521313863283, 0.7491674615987836, 0.7625834148192859]","[0.7838427947598253, 0.7606263982102909, 0.7780172413793104, 0.7597402597402597, 0.7916666666666666, 0.7678958785249458, 0.7683982683982684, 0.75, 0.7456521739130435, 0.7528089887640449]","[0.7792641923900882, 0.7623780884220841, 0.7797735717246086, 0.762743864784003, 0.78779504682848, 0.7676378141848359, 0.7685960018031865, 0.7507689934240723, 0.7440372670807452, 0.7520770275294367]","[array([[ 57,  23,   8,  12],
       [  8, 119,   1,   7],
       [  2,   0,  80,   7],
       [  0,   6,  25, 103]]), array([[72, 20,  8,  0],
       [26, 92,  2,  4],
       [ 1,  0, 79,  9],
       [ 2,  1, 34, 97]]), array([[ 78,  14,   7,   2],
       [ 29, 108,   2,   1],
       [  4,   0,  68,  17],
       [  7,   8,  12, 107]]), array([[ 82,  11,   7,   1],
       [ 46,  90,   2,   0],
       [  4,   0,  71,  14],
       [  5,   4,  17, 108]]), array([[ 66,  28,   4,   3],
       [ 11, 111,   1,   8],
       [  2,   0,  60,  27],
       [  2,   2,   7, 124]]), array([[ 69,  15,   7,  10],
       [ 23, 104,   1,   8],
       [  2,   0,  81,   7],
       [  2,   4,  28, 100]]), array([[ 68,  23,   7,   3],
       [ 21, 115,   0,   2],
       [  5,   0,  64,  20],
       [ 10,   1,  15, 108]]), array([[ 82,  12,   6,   1],
       [ 42,  87,   2,   5],
       [  2,   2,  70,  15],
       [  2,   3,  23, 106]]), array([[ 60,  22,   8,  11],
       [ 15, 109,   2,  10],
       [  3,   0,  71,  15],
       [  1,   5,  25, 103]]), array([[65, 18,  7, 11],
       [22, 91,  4,  4],
       [ 2,  0, 81,  6],
       [ 1,  4, 31, 98]])]","[0.5, 0.6521739130434783, 0.6521739130434783, 0.6956521739130435, 0.6222222222222222, 0.6444444444444445, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6888888888888889]","[0.5, 0.6521739130434783, 0.6521739130434783, 0.6956521739130435, 0.6222222222222222, 0.6444444444444445, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6888888888888889]","[0.5, 0.6521739130434783, 0.6521739130434783, 0.6956521739130435, 0.6222222222222222, 0.6444444444444445, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6888888888888889]","[0.5, 0.6521739130434783, 0.6521739130434783, 0.6956521739130435, 0.6222222222222222, 0.6444444444444445, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6888888888888889]","[0.4833333333333334, 0.65625, 0.6354166666666666, 0.6846590909090909, 0.643060064935065, 0.6377622377622377, 0.6555194805194805, 0.7330128205128205, 0.7071678321678321, 0.7119047619047619]","[0.5138888888888888, 0.648611111111111, 0.6386363636363637, 0.6863636363636363, 0.6217532467532468, 0.6474747474747474, 0.6590909090909091, 0.7012626262626263, 0.7164141414141414, 0.6997474747474747]","[0.4753170359052712, 0.637388966806919, 0.6319455162833771, 0.6830866266350137, 0.5945054945054945, 0.6399350649350649, 0.6566408183468075, 0.6932275132275132, 0.6991962352157255, 0.6836831429486495]","[0.49620958751393535, 0.6684782608695652, 0.6476449275362318, 0.6887351778656126, 0.6517676767676768, 0.6503496503496504, 0.6707936507936507, 0.7493162393162394, 0.7176268176268176, 0.7151322751322752]","[0.5, 0.6521739130434783, 0.6521739130434783, 0.6956521739130435, 0.6222222222222222, 0.6444444444444445, 0.6666666666666666, 0.7111111111111111, 0.7111111111111111, 0.6888888888888889]","[0.4757797190022254, 0.6469093643921378, 0.6451109604944403, 0.6899975511476213, 0.6008302808302808, 0.6447619047619048, 0.6680782415809638, 0.7088536155202821, 0.7025890758324541, 0.6810443281970985]","[array([[2, 8, 0, 2],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 5,  6,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 5,  3,  2,  1],
       [ 2,  8,  0,  0],
       [ 1,  1,  5,  3],
       [ 0,  0,  3, 12]]), array([[ 6,  2,  1,  2],
       [ 4,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  1,  1, 12]]), array([[ 3,  6,  2,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  3, 10]]), array([[ 6,  3,  0,  2],
       [ 4,  6,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  1,  4, 10]]), array([[ 7,  3,  1,  0],
       [ 2,  6,  1,  0],
       [ 1,  0,  6,  3],
       [ 1,  1,  2, 11]]), array([[ 8,  1,  2,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 5,  4,  0,  2],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 5,  2,  2,  2],
       [ 1,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]])]"
15,"[0.7838427947598253, 0.7539149888143176, 0.8038793103448276, 0.7532467532467533, 0.7631578947368421, 0.7592190889370932, 0.7727272727272727, 0.7869565217391304, 0.7652173913043478, 0.7438202247191011]","[0.7838427947598253, 0.7539149888143176, 0.8038793103448276, 0.7532467532467533, 0.7631578947368421, 0.7592190889370932, 0.7727272727272727, 0.7869565217391304, 0.7652173913043478, 0.7438202247191011]","[0.7838427947598253, 0.7539149888143176, 0.8038793103448276, 0.7532467532467533, 0.7631578947368421, 0.7592190889370932, 0.7727272727272727, 0.7869565217391304, 0.7652173913043478, 0.7438202247191011]","[0.7838427947598253, 0.7539149888143176, 0.8038793103448276, 0.7532467532467533, 0.7631578947368421, 0.7592190889370932, 0.7727272727272727, 0.7869565217391304, 0.7652173913043478, 0.7438202247191011]","[0.7795269319940056, 0.7643069080316272, 0.7971598206192658, 0.7469347875162256, 0.7746362416810167, 0.749312975331822, 0.7639973826410605, 0.7868906455862978, 0.7773812426072902, 0.7725427934574607]","[0.7836425394873323, 0.7661663997879397, 0.7959245231259907, 0.739794849123043, 0.7729034352387407, 0.7471397501909981, 0.7628684782783158, 0.7916429611413658, 0.778367278913033, 0.7507090886394144]","[0.7766985249743871, 0.7514058819960994, 0.7962513759041656, 0.7410145927560233, 0.7640367246641807, 0.7476605869321283, 0.7632248015142751, 0.7844556652422795, 0.7639602897046547, 0.7422489697735672]","[0.7881278908250892, 0.7825428430718129, 0.8036252755743596, 0.7573871897239469, 0.788763133295588, 0.7579881452049055, 0.7744223034403309, 0.8016944492180788, 0.7992658570557613, 0.785260635383489]","[0.7838427947598253, 0.7539149888143176, 0.8038793103448276, 0.7532467532467533, 0.7631578947368421, 0.7592190889370932, 0.7727272727272727, 0.7869565217391304, 0.7652173913043478, 0.7438202247191011]","[0.7819672589285599, 0.7539684663666741, 0.8034131789067298, 0.753294395038997, 0.7662234951907697, 0.7579675221258458, 0.7733942077516924, 0.7895700955967219, 0.7683423843638751, 0.7448229383918284]","[array([[ 63,  17,   8,  12],
       [ 16, 113,   1,   5],
       [  2,   0,  80,   7],
       [  1,   5,  25, 103]]), array([[ 71,  21,   8,   0],
       [ 21, 100,   1,   2],
       [  4,   0,  82,   3],
       [ 12,   4,  34,  84]]), array([[ 75,  17,   7,   2],
       [ 13, 123,   2,   2],
       [  4,   0,  68,  17],
       [  7,   8,  12, 107]]), array([[ 73,  20,   7,   1],
       [ 28, 108,   2,   0],
       [  6,   0,  55,  28],
       [  9,   2,  11, 112]]), array([[ 86,  10,   4,   1],
       [ 39,  88,   2,   2],
       [  6,   0,  73,  10],
       [ 11,   5,  18, 101]]), array([[ 67,  25,   8,   1],
       [ 14, 118,   2,   2],
       [  6,   0,  62,  22],
       [ 10,   5,  16, 103]]), array([[ 70,  21,   7,   3],
       [ 22, 115,   0,   1],
       [  5,   0,  64,  20],
       [ 10,   1,  15, 108]]), array([[ 84,  10,   6,   1],
       [ 29, 104,   2,   1],
       [  6,   0,  72,  11],
       [  7,   6,  19, 102]]), array([[ 85,   7,   8,   1],
       [ 32, 102,   1,   1],
       [  6,   0,  77,   6],
       [ 11,   5,  30,  88]]), array([[ 89,   2,   7,   3],
       [ 48,  69,   2,   2],
       [  3,   0,  69,  17],
       [ 12,   2,  16, 104]])]","[0.5652173913043478, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.7333333333333333, 0.7333333333333333]","[0.5652173913043478, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.7333333333333333, 0.7333333333333333]","[0.5652173913043478, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.7333333333333333, 0.7333333333333333]","[0.5652173913043478, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.7333333333333333, 0.7333333333333333]","[0.5684294871794872, 0.6694444444444445, 0.6145833333333334, 0.6646825396825397, 0.7083333333333334, 0.6708333333333333, 0.6370535714285714, 0.5910443722943723, 0.7626602564102564, 0.7728937728937729]","[0.576388888888889, 0.6666666666666666, 0.6136363636363636, 0.6363636363636364, 0.714935064935065, 0.6714646464646464, 0.6212121212121212, 0.5835858585858585, 0.7411616161616161, 0.7378787878787879]","[0.559436090225564, 0.6634313055365686, 0.6092182435561043, 0.6435223142720787, 0.705944055944056, 0.6594931773879142, 0.6134646962233168, 0.5799958864664747, 0.7275040257648953, 0.739098228663446]","[0.5774804905239688, 0.6842995169082126, 0.6295289855072465, 0.6613181504485852, 0.7185185185185184, 0.6914814814814815, 0.6527380952380952, 0.6018157768157769, 0.7732905982905982, 0.7716727716727718]","[0.5652173913043478, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.7111111111111111, 0.6666666666666666, 0.6444444444444445, 0.5777777777777777, 0.7333333333333333, 0.7333333333333333]","[0.5588754494932984, 0.6751463639335493, 0.6253481146446378, 0.6499781595148167, 0.7092152292152293, 0.6673944119558155, 0.6348841452289729, 0.5815227386992093, 0.7283163356593307, 0.7375029522275898]","[array([[5, 5, 0, 2],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 6,  5,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 5,  3,  2,  1],
       [ 3,  7,  0,  0],
       [ 0,  2,  5,  3],
       [ 0,  0,  3, 12]]), array([[ 6,  2,  1,  2],
       [ 4,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  1, 12]]), array([[ 6,  3,  2,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 10]]), array([[ 4,  7,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 9,  1,  1,  0],
       [ 5,  3,  1,  0],
       [ 1,  0,  6,  3],
       [ 1,  1,  2, 11]]), array([[6, 3, 2, 0],
       [4, 5, 0, 0],
       [0, 0, 7, 3],
       [4, 0, 3, 8]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  9,  1],
       [ 2,  0,  4,  9]]), array([[ 9,  0,  1,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  8,  1],
       [ 1,  0,  4, 10]])]"
20,"[0.7838427947598253, 0.7539149888143176, 0.7952586206896551, 0.7705627705627706, 0.8114035087719298, 0.7570498915401301, 0.7662337662337663, 0.7652173913043478, 0.7565217391304347, 0.7528089887640449]","[0.7838427947598253, 0.7539149888143176, 0.7952586206896551, 0.7705627705627706, 0.8114035087719298, 0.7570498915401301, 0.7662337662337663, 0.7652173913043478, 0.7565217391304347, 0.7528089887640449]","[0.7838427947598253, 0.7539149888143176, 0.7952586206896551, 0.7705627705627706, 0.8114035087719298, 0.7570498915401301, 0.7662337662337663, 0.7652173913043478, 0.7565217391304347, 0.7528089887640449]","[0.7838427947598253, 0.7539149888143176, 0.7952586206896551, 0.7705627705627706, 0.8114035087719298, 0.7570498915401301, 0.7662337662337663, 0.7652173913043478, 0.7565217391304347, 0.7528089887640449]","[0.7829285957587013, 0.7535357285837069, 0.7866721372562304, 0.7623124558394568, 0.8122752405850615, 0.7591309247123628, 0.7605055458722383, 0.7618933932269596, 0.7607644185100553, 0.76472444281299]","[0.7757430233352588, 0.7613318555825439, 0.7865032771634414, 0.760242485907079, 0.7962114314756518, 0.7423908172204401, 0.7584016060247356, 0.7680517310641404, 0.7614621881773167, 0.7568756410652423]","[0.7757508655936116, 0.7521175545917165, 0.7865468909250495, 0.7583209732717727, 0.8011208009515516, 0.7462921974974855, 0.7544594161777876, 0.7631589013034291, 0.7500340702810422, 0.747903232830198]","[0.7845104182238616, 0.7664050625010369, 0.7951103440068287, 0.7718392661629271, 0.8121663391407373, 0.760423162077195, 0.7692487164729833, 0.7711983025594735, 0.7794172504848899, 0.7700148704730068]","[0.7838427947598253, 0.7539149888143176, 0.7952586206896551, 0.7705627705627706, 0.8114035087719298, 0.7570498915401301, 0.7662337662337663, 0.7652173913043478, 0.7565217391304347, 0.7528089887640449]","[0.7809699718467731, 0.7550012854157715, 0.7951380128024262, 0.7682935017358341, 0.8089587166530268, 0.7544822637234315, 0.7627913075085205, 0.7664124295843616, 0.7568117255325516, 0.7498627418994194]","[array([[ 61,  21,   3,  15],
       [ 13, 115,   2,   5],
       [  3,   0,  73,  13],
       [  0,   6,  18, 110]]), array([[72, 18, 10,  0],
       [22, 95,  0,  7],
       [ 3,  0, 77,  9],
       [12,  3, 26, 93]]), array([[ 71,  19,   7,   4],
       [ 19, 117,   2,   2],
       [  3,   0,  68,  18],
       [  7,   2,  12, 113]]), array([[ 60,  32,   7,   2],
       [ 15, 121,   2,   0],
       [  4,   0,  70,  15],
       [  6,   3,  20, 105]]), array([[ 76,  20,   4,   1],
       [ 16, 110,   1,   4],
       [  4,   0,  60,  25],
       [  1,   3,   7, 124]]), array([[ 62,  21,   8,  10],
       [ 15, 112,   1,   8],
       [  0,   3,  62,  25],
       [  0,   5,  16, 113]]), array([[ 57,  34,   9,   1],
       [ 12, 122,   1,   3],
       [  3,   1,  74,  11],
       [ 10,   4,  19, 101]]), array([[ 79,  15,   4,   3],
       [ 22, 104,   1,   9],
       [  2,   0,  70,  17],
       [ 11,   2,  22,  99]]), array([[ 67,  25,   8,   1],
       [ 18, 115,   2,   1],
       [  6,   0,  79,   4],
       [ 12,   3,  32,  87]]), array([[ 59,  26,   7,   9],
       [ 10, 102,   1,   8],
       [  0,   3,  80,   6],
       [  0,   5,  35,  94]])]","[0.5217391304347826, 0.5869565217391305, 0.5869565217391305, 0.6739130434782609, 0.5777777777777777, 0.6666666666666666, 0.5777777777777777, 0.6666666666666666, 0.7111111111111111, 0.5777777777777777]","[0.5217391304347826, 0.5869565217391305, 0.5869565217391305, 0.6739130434782609, 0.5777777777777777, 0.6666666666666666, 0.5777777777777777, 0.6666666666666666, 0.7111111111111111, 0.5777777777777777]","[0.5217391304347826, 0.5869565217391305, 0.5869565217391305, 0.6739130434782609, 0.5777777777777777, 0.6666666666666666, 0.5777777777777777, 0.6666666666666666, 0.7111111111111111, 0.5777777777777777]","[0.5217391304347826, 0.5869565217391305, 0.5869565217391305, 0.6739130434782609, 0.5777777777777777, 0.6666666666666666, 0.5777777777777777, 0.6666666666666666, 0.7111111111111111, 0.5777777777777777]","[0.5163461538461539, 0.5694444444444444, 0.5625816993464052, 0.6690340909090908, 0.5667935006170299, 0.65, 0.5543414918414918, 0.6589285714285714, 0.7244047619047619, 0.5607142857142857]","[0.5347222222222222, 0.5694444444444444, 0.5659090909090909, 0.671969696969697, 0.5811688311688311, 0.6608585858585858, 0.5553030303030303, 0.6608585858585859, 0.7257575757575757, 0.5871212121212122]","[0.5052380952380953, 0.5654761904761905, 0.5625, 0.6661411593499879, 0.5428571428571428, 0.6545739348370927, 0.5524891774891775, 0.6482929433116259, 0.7059019832189168, 0.5446962233169129]","[0.5285674470457079, 0.5942028985507246, 0.575589656152316, 0.6700839920948617, 0.5764660176424882, 0.66, 0.5894586894586895, 0.673015873015873, 0.7546560846560847, 0.5698412698412699]","[0.5217391304347826, 0.5869565217391305, 0.5869565217391305, 0.6739130434782609, 0.5777777777777777, 0.6666666666666666, 0.5777777777777777, 0.6666666666666666, 0.7111111111111111, 0.5777777777777777]","[0.5055900621118012, 0.5869565217391305, 0.5793478260869565, 0.6678336795705956, 0.5477248677248677, 0.6626009468114731, 0.5810966810966811, 0.6591755928021541, 0.7102932451902705, 0.5463674511950374]","[array([[3, 7, 0, 2],
       [3, 5, 0, 1],
       [0, 0, 8, 2],
       [0, 0, 7, 8]]), array([[ 4,  7,  0,  1],
       [ 4,  4,  1,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  2, 12]]), array([[ 4,  4,  2,  1],
       [ 4,  6,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 5,  3,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 11]]), array([[2, 7, 2, 0],
       [1, 9, 0, 0],
       [0, 0, 6, 4],
       [1, 1, 3, 9]]), array([[ 5,  4,  0,  2],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  2, 12]]), array([[ 5,  5,  1,  0],
       [ 3,  3,  3,  0],
       [ 1,  0,  7,  2],
       [ 2,  1,  1, 11]]), array([[ 5,  3,  2,  1],
       [ 3,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 11]]), array([[ 7,  4,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0, 10,  0],
       [ 2,  0,  4,  9]]), array([[2, 5, 1, 3],
       [2, 6, 0, 1],
       [0, 0, 9, 1],
       [0, 1, 5, 9]])]"
