C value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
0.001,"[0.6591375770020534, 0.6570841889117043, 0.6460905349794238, 0.6481481481481481, 0.6421267893660532, 0.6728395061728395, 0.6570841889117043, 0.648870636550308, 0.6468172484599589, 0.6550308008213552]","[0.6591375770020534, 0.6570841889117043, 0.6460905349794238, 0.6481481481481481, 0.6421267893660532, 0.6728395061728395, 0.6570841889117043, 0.648870636550308, 0.6468172484599589, 0.6550308008213552]","[0.6591375770020534, 0.6570841889117043, 0.6460905349794238, 0.6481481481481481, 0.6421267893660532, 0.6728395061728395, 0.6570841889117043, 0.648870636550308, 0.6468172484599589, 0.6550308008213552]","[0.6591375770020534, 0.6570841889117043, 0.6460905349794238, 0.6481481481481481, 0.6421267893660532, 0.6728395061728395, 0.6570841889117043, 0.648870636550308, 0.6468172484599589, 0.6550308008213552]","[0.5343227084634076, 0.5271447066705395, 0.525374332685234, 0.5299952294628375, 0.5172631041343603, 0.5398480414128897, 0.5283521473856906, 0.5183356377178897, 0.5253281570254782, 0.5275505286523745]","[0.5988805970149254, 0.5970149253731343, 0.585820895522388, 0.5876865671641791, 0.5814814814814815, 0.6100746268656716, 0.5970149253731343, 0.5895522388059702, 0.5876865671641791, 0.5951492537313433]","[0.5391085199584273, 0.5375739527496526, 0.5271994697585687, 0.5272688230690654, 0.5238283572743695, 0.5501585811664167, 0.5387862204858824, 0.5309262729911538, 0.5296969580610986, 0.5367942341211536]","[0.5880841308755369, 0.5801839071363638, 0.5794251899573775, 0.5845214876380266, 0.571210789841625, 0.5953879633689483, 0.5815128357263453, 0.5704885047572666, 0.5781845835023743, 0.5806305613093896]","[0.6591375770020534, 0.6570841889117043, 0.6460905349794238, 0.6481481481481481, 0.6421267893660532, 0.6728395061728395, 0.6570841889117043, 0.648870636550308, 0.6468172484599589, 0.6550308008213552]","[0.5933514716585566, 0.5916625024102952, 0.581438098334553, 0.5815145867592985, 0.578460762634273, 0.606759258241151, 0.5929967436969876, 0.5843459595960133, 0.5829929558947615, 0.5908043315994628]","[array([[116,   0,   3,  15],
       [ 76,   0,   0,   9],
       [  0,   0,  75,  59],
       [  1,   0,   3, 130]]), array([[117,   0,   3,  14],
       [ 73,   0,   0,  12],
       [  0,   0,  76,  58],
       [  1,   0,   6, 127]]), array([[113,   0,   3,  18],
       [ 74,   0,   0,  10],
       [  0,   0,  72,  62],
       [  1,   0,   4, 129]]), array([[116,   0,   2,  16],
       [ 72,   0,   0,  12],
       [  0,   0,  69,  65],
       [  0,   0,   4, 130]]), array([[114,   0,   3,  18],
       [ 72,   0,   0,  12],
       [  0,   0,  73,  62],
       [  1,   0,   7, 127]]), array([[120,   0,   3,  11],
       [ 73,   0,   0,  11],
       [  0,   0,  78,  56],
       [  1,   0,   4, 129]]), array([[115,   0,   2,  17],
       [ 77,   0,   0,   8],
       [  0,   0,  78,  56],
       [  1,   0,   6, 127]]), array([[113,   0,   5,  16],
       [ 75,   0,   0,  10],
       [  0,   0,  76,  58],
       [  1,   0,   6, 127]]), array([[110,   0,   4,  20],
       [ 72,   0,   0,  13],
       [  0,   0,  75,  59],
       [  1,   0,   3, 130]]), array([[115,   0,   2,  17],
       [ 74,   0,   0,  11],
       [  0,   0,  77,  57],
       [  1,   0,   6, 127]])]","[0.6521739130434783, 0.6304347826086957, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6521739130434783, 0.6304347826086957, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6521739130434783, 0.6304347826086957, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6521739130434783, 0.6304347826086957, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.5198412698412698, 0.53125, 0.5651913875598086, 0.492063492063492, 0.5753968253968254, 0.5, 0.4750905797101449, 0.5144830659536542, 0.543233082706767, 0.46325757575757576]","[0.5916666666666667, 0.5666666666666667, 0.625, 0.5651515151515152, 0.65, 0.5767676767676768, 0.5606060606060606, 0.5856060606060607, 0.6333333333333333, 0.5424242424242425]","[0.5375816993464052, 0.5226648351648352, 0.5527027027027027, 0.5088460671624971, 0.578125, 0.5162835249042146, 0.4943957115009746, 0.5240106177606179, 0.5656862745098039, 0.49047124047124047]","[0.5486542443064182, 0.5516304347826086, 0.5781672560848762, 0.5100069013112492, 0.5922398589065256, 0.5111111111111111, 0.5038244766505635, 0.5410972469795999, 0.577610693400167, 0.4928619528619529]","[0.6521739130434783, 0.6304347826086957, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.5809889173060528, 0.5629479216435738, 0.5846846846846847, 0.5390099068113002, 0.6069444444444444, 0.5443167305236271, 0.537795105046567, 0.5657443157443157, 0.6106318082788671, 0.532024332024332]","[array([[10,  0,  0,  2],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 8,  0,  0,  4],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[11,  0,  0,  0],
       [ 8,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  0, 15]]), array([[ 8,  0,  1,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[11,  0,  0,  0],
       [10,  0,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 14]]), array([[ 9,  0,  0,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  5,  4],
       [ 0,  0,  1, 14]]), array([[10,  0,  1,  0],
       [ 6,  0,  0,  3],
       [ 0,  0,  4,  6],
       [ 0,  0,  1, 14]]), array([[10,  0,  0,  1],
       [ 7,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[11,  0,  0,  0],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 7,  0,  1,  3],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]])]"
0.005,"[0.6406570841889117, 0.6344969199178645, 0.6481481481481481, 0.6460905349794238, 0.6462167689161554, 0.6522633744855967, 0.6509240246406571, 0.6427104722792608, 0.6386036960985626, 0.6611909650924025]","[0.6406570841889117, 0.6344969199178645, 0.6481481481481481, 0.6460905349794238, 0.6462167689161554, 0.6522633744855967, 0.6509240246406571, 0.6427104722792608, 0.6386036960985626, 0.6611909650924025]","[0.6406570841889117, 0.6344969199178645, 0.6481481481481481, 0.6460905349794238, 0.6462167689161554, 0.6522633744855967, 0.6509240246406571, 0.6427104722792608, 0.6386036960985626, 0.6611909650924025]","[0.6406570841889117, 0.6344969199178645, 0.6481481481481481, 0.6460905349794238, 0.6462167689161554, 0.6522633744855967, 0.6509240246406571, 0.6427104722792608, 0.6386036960985626, 0.6611909650924025]","[0.5246701969528056, 0.50844591027476, 0.5179458615705761, 0.521607739565106, 0.5193863974099245, 0.5201126916533969, 0.5244682490418571, 0.516375678003585, 0.5150269984803251, 0.5298725317281685]","[0.582089552238806, 0.5764925373134329, 0.5876865671641791, 0.585820895522388, 0.5851851851851851, 0.5914179104477612, 0.5914179104477612, 0.5839552238805971, 0.5802238805970149, 0.6007462686567164]","[0.5238257914192113, 0.5184480417381361, 0.5300202355189567, 0.5269673135945414, 0.5267738745185697, 0.5339458633911743, 0.53462734609151, 0.5264308105687416, 0.5215533522190746, 0.5395127603956127]","[0.5774604221082215, 0.5596037123352594, 0.5712324728432691, 0.5752710872569893, 0.5735555308821253, 0.5736222278317298, 0.5772381550029474, 0.568331341704151, 0.5668469634198239, 0.5831861950848015]","[0.6406570841889117, 0.6344969199178645, 0.6481481481481481, 0.6460905349794238, 0.6462167689161554, 0.6522633744855967, 0.6509240246406571, 0.6427104722792608, 0.6386036960985626, 0.6611909650924025]","[0.5765310558535878, 0.5706122184222606, 0.5845490663336642, 0.5811820577915106, 0.5817134810634512, 0.5888785653861511, 0.5884194199282327, 0.5793981816526601, 0.5740299728735606, 0.5937963851582102]","[array([[110,   0,   3,  21],
       [ 73,   0,   0,  12],
       [  0,   0,  72,  62],
       [  1,   0,   3, 130]]), array([[109,   0,   6,  19],
       [ 74,   0,   0,  11],
       [  0,   0,  73,  61],
       [  1,   0,   6, 127]]), array([[113,   0,   4,  17],
       [ 74,   0,   0,  10],
       [  0,   0,  76,  58],
       [  1,   0,   7, 126]]), array([[115,   0,   2,  17],
       [ 72,   0,   0,  12],
       [  0,   0,  72,  62],
       [  0,   0,   7, 127]]), array([[116,   0,   3,  16],
       [ 74,   0,   0,  10],
       [  0,   0,  73,  62],
       [  1,   0,   7, 127]]), array([[112,   0,   5,  17],
       [ 73,   0,   0,  11],
       [  0,   0,  78,  56],
       [  1,   0,   6, 127]]), array([[111,   0,   2,  21],
       [ 75,   0,   0,  10],
       [  0,   0,  79,  55],
       [  1,   0,   6, 127]]), array([[109,   0,   5,  20],
       [ 75,   0,   0,  10],
       [  0,   0,  76,  58],
       [  1,   0,   5, 128]]), array([[112,   0,   4,  18],
       [ 73,   0,   0,  12],
       [  0,   0,  72,  62],
       [  1,   0,   6, 127]]), array([[121,   0,   3,  10],
       [ 74,   0,   0,  11],
       [  0,   0,  74,  60],
       [  1,   0,   6, 127]])]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.5777777777777777]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.5777777777777777]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.5777777777777777]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.5777777777777777]","[0.48888888888888893, 0.5453964194373402, 0.5651913875598086, 0.492063492063492, 0.5753968253968254, 0.5, 0.4625, 0.5144830659536542, 0.5462301587301587, 0.4380952380952381]","[0.575, 0.5875, 0.625, 0.5651515151515152, 0.65, 0.5767676767676768, 0.5378787878787878, 0.5856060606060607, 0.6333333333333333, 0.5257575757575758]","[0.519047619047619, 0.5400408348457351, 0.5527027027027027, 0.5088460671624971, 0.578125, 0.5162835249042146, 0.47756410256410253, 0.5240106177606179, 0.5660111551952159, 0.47306567701304547]","[0.519927536231884, 0.5681641276548426, 0.5781672560848762, 0.5100069013112492, 0.5922398589065256, 0.5111111111111111, 0.4892592592592592, 0.5410972469795999, 0.5841798941798941, 0.46857142857142864]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.5777777777777777]","[0.5610766045548654, 0.5823995896788449, 0.5846846846846847, 0.5390099068113002, 0.6069444444444444, 0.5443167305236271, 0.5196581196581197, 0.5657443157443157, 0.6131677304352826, 0.5127155495576549]","[array([[10,  0,  0,  2],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[ 9,  0,  0,  3],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[11,  0,  0,  0],
       [ 8,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  0, 15]]), array([[ 8,  0,  1,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[11,  0,  0,  0],
       [10,  0,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 14]]), array([[ 9,  0,  0,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  5,  4],
       [ 0,  0,  1, 14]]), array([[ 9,  0,  1,  1],
       [ 6,  0,  0,  3],
       [ 0,  0,  4,  6],
       [ 0,  0,  1, 14]]), array([[10,  0,  0,  1],
       [ 7,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[11,  0,  0,  0],
       [ 9,  0,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 7,  0,  1,  3],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]])]"
0.01,"[0.648870636550308, 0.6406570841889117, 0.6378600823045267, 0.6440329218106996, 0.6462167689161554, 0.6666666666666666, 0.6652977412731006, 0.6673511293634496, 0.6303901437371663, 0.6570841889117043]","[0.648870636550308, 0.6406570841889117, 0.6378600823045267, 0.6440329218106996, 0.6462167689161554, 0.6666666666666666, 0.6652977412731006, 0.6673511293634496, 0.6303901437371663, 0.6570841889117043]","[0.648870636550308, 0.6406570841889117, 0.6378600823045267, 0.6440329218106996, 0.6462167689161554, 0.6666666666666666, 0.6652977412731006, 0.6673511293634496, 0.6303901437371663, 0.6570841889117043]","[0.648870636550308, 0.6406570841889117, 0.6378600823045267, 0.6440329218106996, 0.6462167689161554, 0.6666666666666666, 0.6652977412731006, 0.6673511293634496, 0.6303901437371663, 0.6570841889117043]","[0.5262122183188691, 0.5234540823546059, 0.5102765556253928, 0.518502517494453, 0.5193080164617166, 0.5344226416643212, 0.5326498808720754, 0.5312960198839216, 0.5151986171723014, 0.5292692152931877]","[0.5895522388059702, 0.5820895522388059, 0.5783582089552239, 0.583955223880597, 0.5851851851851851, 0.6044776119402986, 0.6044776119402985, 0.6063432835820896, 0.5727611940298507, 0.5970149253731343]","[0.5312848383500557, 0.5206990060501296, 0.5211113705975874, 0.524029646248332, 0.5278709062676454, 0.5448273290803362, 0.5463134405536748, 0.5486409522629201, 0.5141522590152295, 0.536727119073279]","[0.5791575955213837, 0.5761219469036319, 0.5627741436526965, 0.5718463978951168, 0.5734689752337976, 0.5894043949219675, 0.5862429900357956, 0.5847529089482176, 0.5670358497009312, 0.5825221753534879]","[0.648870636550308, 0.6406570841889117, 0.6378600823045267, 0.6440329218106996, 0.6462167689161554, 0.6666666666666666, 0.6652977412731006, 0.6673511293634496, 0.6303901437371663, 0.6570841889117043]","[0.5847406023729566, 0.5730896657964466, 0.5747236515232651, 0.5779421612944567, 0.5829249271667248, 0.6008795234301649, 0.6012813226627715, 0.6038430193283884, 0.565884211154339, 0.5907304637028287]","[array([[112,   0,   3,  19],
       [ 75,   0,   0,  10],
       [  0,   0,  75,  59],
       [  1,   0,   4, 129]]), array([[116,   0,   3,  15],
       [ 74,   0,   0,  11],
       [  0,   0,  67,  67],
       [  1,   0,   4, 129]]), array([[110,   0,   5,  19],
       [ 74,   0,   0,  10],
       [  0,   0,  74,  60],
       [  1,   0,   7, 126]]), array([[116,   0,   3,  15],
       [ 73,   0,   0,  11],
       [  0,   0,  70,  64],
       [  0,   0,   7, 127]]), array([[114,   0,   3,  18],
       [ 72,   0,   0,  12],
       [  0,   0,  75,  60],
       [  1,   0,   7, 127]]), array([[118,   0,   4,  12],
       [ 73,   0,   0,  11],
       [  0,   0,  77,  57],
       [  1,   0,   4, 129]]), array([[116,   0,   2,  16],
       [ 77,   0,   0,   8],
       [  0,   0,  81,  53],
       [  1,   0,   6, 127]]), array([[112,   0,   5,  17],
       [ 75,   0,   0,  10],
       [  0,   0,  84,  50],
       [  1,   0,   4, 129]]), array([[109,   0,   4,  21],
       [ 72,   0,   0,  13],
       [  0,   0,  69,  65],
       [  1,   0,   4, 129]]), array([[119,   0,   2,  13],
       [ 77,   0,   0,   8],
       [  0,   0,  74,  60],
       [  1,   0,   6, 127]])]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.48888888888888893, 0.5453964194373402, 0.5651913875598086, 0.492063492063492, 0.5753968253968254, 0.5, 0.4750905797101449, 0.5144830659536542, 0.543233082706767, 0.46325757575757576]","[0.575, 0.5875, 0.625, 0.5651515151515152, 0.65, 0.5767676767676768, 0.5606060606060606, 0.5856060606060607, 0.6333333333333333, 0.5424242424242425]","[0.519047619047619, 0.5400408348457351, 0.5527027027027027, 0.5088460671624971, 0.578125, 0.5162835249042146, 0.4943957115009746, 0.5240106177606179, 0.5656862745098039, 0.49047124047124047]","[0.519927536231884, 0.5681641276548426, 0.5781672560848762, 0.5100069013112492, 0.5922398589065256, 0.5111111111111111, 0.5038244766505635, 0.5410972469795999, 0.577610693400167, 0.4928619528619529]","[0.6304347826086957, 0.6521739130434783, 0.6739130434782609, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6222222222222222, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.5610766045548654, 0.5823995896788449, 0.5846846846846847, 0.5390099068113002, 0.6069444444444444, 0.5443167305236271, 0.537795105046567, 0.5657443157443157, 0.6106318082788671, 0.532024332024332]","[array([[10,  0,  0,  2],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[ 9,  0,  0,  3],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[11,  0,  0,  0],
       [ 8,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  0, 15]]), array([[ 8,  0,  1,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[11,  0,  0,  0],
       [10,  0,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 14]]), array([[ 9,  0,  0,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  5,  4],
       [ 0,  0,  1, 14]]), array([[10,  0,  1,  0],
       [ 6,  0,  0,  3],
       [ 0,  0,  4,  6],
       [ 0,  0,  1, 14]]), array([[10,  0,  0,  1],
       [ 7,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[11,  0,  0,  0],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 7,  0,  1,  3],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]])]"
0.05,"[0.6386036960985626, 0.6550308008213552, 0.6316872427983539, 0.6502057613168725, 0.6380368098159509, 0.6378600823045267, 0.6468172484599589, 0.6550308008213552, 0.6344969199178645, 0.6468172484599589]","[0.6386036960985626, 0.6550308008213552, 0.6316872427983539, 0.6502057613168725, 0.6380368098159509, 0.6378600823045267, 0.6468172484599589, 0.6550308008213552, 0.6344969199178645, 0.6468172484599589]","[0.6386036960985626, 0.6550308008213552, 0.6316872427983539, 0.6502057613168725, 0.6380368098159509, 0.6378600823045267, 0.6468172484599589, 0.6550308008213552, 0.6344969199178645, 0.6468172484599589]","[0.6386036960985626, 0.6550308008213552, 0.6316872427983539, 0.6502057613168725, 0.6380368098159509, 0.6378600823045267, 0.6468172484599589, 0.6550308008213552, 0.6344969199178645, 0.6468172484599589]","[0.5192227463816951, 0.5239916859074218, 0.5132039690267538, 0.5303914336172402, 0.5127756291611889, 0.5128629465157135, 0.5208300679587803, 0.5321523740310077, 0.5152323799320753, 0.5240952486337286]","[0.5802238805970149, 0.5951492537313432, 0.5727611940298507, 0.5895522388059702, 0.5777777777777777, 0.5783582089552239, 0.5876865671641791, 0.5951492537313433, 0.5764925373134329, 0.5876865671641791]","[0.5206975239459728, 0.535848594875764, 0.5148710629372181, 0.5305205904176383, 0.5199469008505021, 0.518631314084128, 0.5299002895812368, 0.5355239826979507, 0.5167929818992256, 0.5269208124718971]","[0.5714648707609622, 0.5767136419843494, 0.5660027312723046, 0.5849584535367092, 0.566255296006221, 0.5656266241407869, 0.5732339146322509, 0.5856954260382344, 0.5670730095350972, 0.5768276247796275]","[0.6386036960985626, 0.6550308008213552, 0.6316872427983539, 0.6502057613168725, 0.6380368098159509, 0.6378600823045267, 0.6468172484599589, 0.6550308008213552, 0.6344969199178645, 0.6468172484599589]","[0.5730880345688735, 0.589763545900225, 0.5678413369019524, 0.5851008980737741, 0.5741744917367507, 0.5719884451627419, 0.58321674582247, 0.5894062725381962, 0.5687906330554104, 0.579937485595353]","[array([[112,   0,   4,  18],
       [ 75,   0,   0,  10],
       [  0,   0,  70,  64],
       [  1,   0,   4, 129]]), array([[117,   0,   3,  14],
       [ 74,   0,   0,  11],
       [  0,   0,  76,  58],
       [  1,   0,   7, 126]]), array([[108,   0,   5,  21],
       [ 73,   0,   0,  11],
       [  0,   0,  70,  64],
       [  1,   0,   4, 129]]), array([[114,   0,   2,  18],
       [ 72,   0,   0,  12],
       [  0,   0,  72,  62],
       [  0,   0,   4, 130]]), array([[113,   0,   4,  18],
       [ 74,   0,   0,  10],
       [  0,   0,  72,  63],
       [  1,   0,   7, 127]]), array([[114,   0,   5,  15],
       [ 73,   0,   0,  11],
       [  0,   0,  69,  65],
       [  1,   0,   6, 127]]), array([[112,   0,   3,  19],
       [ 75,   0,   0,  10],
       [  0,   0,  76,  58],
       [  1,   0,   6, 127]]), array([[115,   0,   3,  16],
       [ 76,   0,   0,   9],
       [  0,   0,  74,  60],
       [  1,   0,   3, 130]]), array([[110,   0,   6,  18],
       [ 72,   0,   0,  13],
       [  0,   0,  69,  65],
       [  1,   0,   3, 130]]), array([[118,   0,   2,  14],
       [ 75,   0,   0,  10],
       [  0,   0,  70,  64],
       [  1,   0,   6, 127]])]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.48888888888888893, 0.53125, 0.5519323671497585, 0.492063492063492, 0.5753968253968254, 0.5, 0.4625, 0.5144830659536542, 0.5462301587301587, 0.46325757575757576]","[0.575, 0.5666666666666667, 0.6022727272727273, 0.5651515151515152, 0.65, 0.5767676767676768, 0.5378787878787878, 0.5856060606060607, 0.6333333333333333, 0.5424242424242425]","[0.519047619047619, 0.5226648351648352, 0.5364488808227466, 0.5088460671624971, 0.578125, 0.5162835249042146, 0.47756410256410253, 0.5240106177606179, 0.5660111551952159, 0.49047124047124047]","[0.519927536231884, 0.5516304347826086, 0.562906952320941, 0.5100069013112492, 0.5922398589065256, 0.5111111111111111, 0.4892592592592592, 0.5410972469795999, 0.5841798941798941, 0.4928619528619529]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6444444444444445, 0.6888888888888889, 0.6]","[0.5610766045548654, 0.5629479216435738, 0.5672821483994844, 0.5390099068113002, 0.6069444444444444, 0.5443167305236271, 0.5196581196581197, 0.5657443157443157, 0.6131677304352826, 0.532024332024332]","[array([[10,  0,  0,  2],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[ 8,  0,  0,  4],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 15]]), array([[10,  0,  0,  1],
       [ 8,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  0, 15]]), array([[ 8,  0,  1,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 1,  0,  0, 14]]), array([[11,  0,  0,  0],
       [10,  0,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  0, 14]]), array([[ 9,  0,  0,  2],
       [ 9,  0,  0,  1],
       [ 0,  0,  5,  4],
       [ 0,  0,  1, 14]]), array([[ 9,  0,  1,  1],
       [ 6,  0,  0,  3],
       [ 0,  0,  4,  6],
       [ 0,  0,  1, 14]]), array([[10,  0,  0,  1],
       [ 7,  0,  0,  2],
       [ 0,  0,  5,  5],
       [ 0,  0,  1, 14]]), array([[11,  0,  0,  0],
       [ 9,  0,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]]), array([[ 7,  0,  1,  3],
       [ 8,  0,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  1, 14]])]"
