Algorithm,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
"KNN ({'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}):","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.7608695652173914, 0.7608695652173914, 0.8913043478260869, 0.782608695652174, 0.8444444444444444, 0.7777777777777778, 0.6888888888888889, 0.7333333333333333, 0.7777777777777778, 0.6888888888888889]","[0.7608695652173914, 0.7608695652173914, 0.8913043478260869, 0.782608695652174, 0.8444444444444444, 0.7777777777777778, 0.6888888888888889, 0.7333333333333333, 0.7777777777777778, 0.6888888888888889]","[0.7608695652173914, 0.7608695652173914, 0.8913043478260869, 0.782608695652174, 0.8444444444444444, 0.7777777777777778, 0.6888888888888889, 0.7333333333333333, 0.7777777777777778, 0.6888888888888889]","[0.7608695652173914, 0.7608695652173914, 0.8913043478260869, 0.782608695652174, 0.8444444444444444, 0.7777777777777778, 0.6888888888888889, 0.7333333333333333, 0.7777777777777778, 0.6888888888888889]","[0.7719780219780219, 0.7582219251336898, 0.8993055555555556, 0.7797202797202798, 0.8455988455988457, 0.7714285714285714, 0.6848039215686275, 0.7351827094474154, 0.8086080586080586, 0.6763888888888889]","[0.7625, 0.7486111111111111, 0.8878787878787879, 0.7878787878787878, 0.8438311688311688, 0.7772727272727272, 0.672979797979798, 0.7212121212121212, 0.7833333333333333, 0.6785353535353535]","[0.7599844720496894, 0.7496543668954996, 0.8886054946751042, 0.7819264069264069, 0.8436431989063569, 0.7737131434282858, 0.6763888888888889, 0.7264107796228539, 0.779098228663446, 0.6760045274476514]","[0.7730530339225992, 0.7627993489886072, 0.8988526570048311, 0.7877774399513531, 0.8460157126823794, 0.7767195767195767, 0.692084241103849, 0.7334422657952069, 0.8065934065934066, 0.6845679012345679]","[0.7608695652173914, 0.7608695652173914, 0.8913043478260869, 0.782608695652174, 0.8444444444444444, 0.7777777777777778, 0.6888888888888889, 0.7333333333333333, 0.7777777777777778, 0.6888888888888889]","[0.7604523359438293, 0.7581967383013299, 0.8904423656361354, 0.7831262939958591, 0.8442773600668336, 0.7765450608029318, 0.6877777777777777, 0.7315273477812178, 0.7766140633387011, 0.6853549644721122]","[array([[11,  1,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[ 9,  3,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  2,  2, 11]]), array([[ 9,  1,  0,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 12]]), array([[10,  1,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  3, 11]]), array([[ 7,  3,  1,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[ 7,  3,  1,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]])]"
"NLSVM ({'C': 50, 'degree': 3}):","[0.9824945295404814, 0.975929978118162, 0.980349344978166, 0.9694323144104804, 0.9760869565217392, 0.971677559912854, 0.980349344978166, 0.9694323144104804, 0.9781659388646288, 0.980349344978166]","[0.9824945295404814, 0.975929978118162, 0.980349344978166, 0.9694323144104804, 0.9760869565217392, 0.971677559912854, 0.980349344978166, 0.9694323144104804, 0.9781659388646288, 0.980349344978166]","[0.9824945295404814, 0.975929978118162, 0.980349344978166, 0.9694323144104804, 0.9760869565217392, 0.971677559912854, 0.980349344978166, 0.9694323144104804, 0.9781659388646288, 0.980349344978166]","[0.9824945295404814, 0.975929978118162, 0.980349344978166, 0.9694323144104804, 0.9760869565217392, 0.971677559912854, 0.980349344978166, 0.9694323144104804, 0.9781659388646288, 0.980349344978166]","[0.9807312252964426, 0.9748439450686642, 0.9779704613342184, 0.9682486631016043, 0.9749256444150695, 0.9698714732735805, 0.9785923141186299, 0.9684401850627891, 0.977053805292404, 0.978744939271255]","[0.9831879926211637, 0.974761026329029, 0.980379003857119, 0.9672773771591481, 0.9748439450686641, 0.9711857379767828, 0.979435686734865, 0.968220694281402, 0.977570015093074, 0.980379003857119]","[0.9818763651322109, 0.9747956782646228, 0.9790784947357447, 0.9677391255281181, 0.9748780866740208, 0.9705013736417916, 0.9790032013056306, 0.9683034052046471, 0.9772885063344459, 0.9795255930087391]","[0.9827518357391825, 0.976027230731826, 0.9806265281306478, 0.9695403171193051, 0.9761828644501279, 0.9718425664215745, 0.9804049789685275, 0.9696891857179554, 0.9782682117000124, 0.980523613366638]","[0.9824945295404814, 0.975929978118162, 0.980349344978166, 0.9694323144104804, 0.9760869565217392, 0.971677559912854, 0.980349344978166, 0.9694323144104804, 0.9781659388646288, 0.980349344978166]","[0.9825515606183322, 0.9759706202133004, 0.9804009655876259, 0.9694612577048778, 0.9761270357975925, 0.971732747271299, 0.9803674360965506, 0.9695291114734921, 0.9781914255059606, 0.9804054974949435]","[array([[100,   0,   0,   0],
       [  0, 133,   0,   1],
       [  0,   0,  87,   2],
       [  0,   0,   5, 129]]), array([[100,   0,   0,   0],
       [  0, 133,   0,   1],
       [  0,   0,  84,   5],
       [  0,   0,   5, 129]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  86,   3],
       [  0,   0,   6, 128]]), array([[101,   0,   0,   0],
       [  0, 133,   0,   1],
       [  0,   0,  82,   7],
       [  0,   0,   6, 128]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   1],
       [  0,   0,  84,   5],
       [  0,   0,   5, 130]]), array([[101,   0,   0,   0],
       [  1, 132,   0,   1],
       [  0,   0,  85,   5],
       [  0,   0,   6, 128]]), array([[101,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0,  85,   4],
       [  0,   0,   5, 129]]), array([[101,   0,   0,   0],
       [  0, 132,   0,   2],
       [  0,   0,  83,   6],
       [  0,   0,   6, 128]]), array([[101,   0,   0,   0],
       [  1, 132,   0,   1],
       [  0,   0,  85,   4],
       [  0,   0,   4, 130]]), array([[101,   0,   0,   0],
       [  0, 133,   0,   1],
       [  0,   0,  86,   3],
       [  0,   0,   5, 129]])]","[0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7391304347826086, 0.6888888888888889, 0.8222222222222222, 0.7333333333333333, 0.8444444444444444, 0.6888888888888889, 0.8222222222222222]","[0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7391304347826086, 0.6888888888888889, 0.8222222222222222, 0.7333333333333333, 0.8444444444444444, 0.6888888888888889, 0.8222222222222222]","[0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7391304347826086, 0.6888888888888889, 0.8222222222222222, 0.7333333333333333, 0.8444444444444444, 0.6888888888888889, 0.8222222222222222]","[0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7391304347826086, 0.6888888888888889, 0.8222222222222222, 0.7333333333333333, 0.8444444444444444, 0.6888888888888889, 0.8222222222222222]","[0.7961538461538462, 0.7918709150326797, 0.8225490196078431, 0.7435160427807487, 0.6836080586080586, 0.8332219251336899, 0.7201704545454546, 0.863095238095238, 0.6812054367201427, 0.8231872294372294]","[0.7555555555555555, 0.7736111111111111, 0.7901515151515153, 0.7295454545454545, 0.6782467532467532, 0.8128787878787879, 0.716919191919192, 0.8333333333333334, 0.6734848484848486, 0.8217171717171716]","[0.7532781228433403, 0.7807178792569659, 0.7969267252355487, 0.7337121212121211, 0.6788847117794485, 0.8188813025210084, 0.7134368178510794, 0.8366666666666668, 0.6748737373737375, 0.8206463994893309]","[0.7889632107023412, 0.785290565501563, 0.8221653878942882, 0.7410485933503838, 0.6911680911680912, 0.83116458704694, 0.7359848484848485, 0.8587301587301587, 0.6852941176470588, 0.8260341510341511]","[0.7608695652173914, 0.782608695652174, 0.8043478260869565, 0.7391304347826086, 0.6888888888888889, 0.8222222222222222, 0.7333333333333333, 0.8444444444444444, 0.6888888888888889, 0.8222222222222222]","[0.755783598883788, 0.7819062121416072, 0.8046516037244937, 0.7373188405797101, 0.6881091617933723, 0.8224859943977592, 0.7296952057563263, 0.8417777777777776, 0.6845679012345679, 0.8224405071040577]","[array([[12,  0,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[ 9,  1,  0,  2],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  0, 14]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 11]]), array([[ 9,  2,  0,  0],
       [ 0,  9,  0,  1],
       [ 0,  0,  6,  3],
       [ 0,  0,  2, 13]]), array([[ 6,  5,  0,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  3, 12]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]])]"
"GSVM ({'C': 5, 'gamma': 0.01}):","[0.9387308533916849, 0.936542669584245, 0.9279475982532751, 0.9432314410480349, 0.9326086956521739, 0.9259259259259259, 0.9366812227074236, 0.9301310043668122, 0.9388646288209607, 0.9235807860262009]","[0.9387308533916849, 0.936542669584245, 0.9279475982532751, 0.9432314410480349, 0.9326086956521739, 0.9259259259259259, 0.9366812227074236, 0.9301310043668122, 0.9388646288209607, 0.9235807860262009]","[0.9387308533916849, 0.936542669584245, 0.9279475982532751, 0.9432314410480349, 0.9326086956521739, 0.9259259259259259, 0.9366812227074236, 0.9301310043668122, 0.9388646288209607, 0.9235807860262009]","[0.9387308533916849, 0.936542669584245, 0.9279475982532751, 0.9432314410480349, 0.9326086956521739, 0.9259259259259259, 0.9366812227074236, 0.9301310043668122, 0.9388646288209607, 0.9235807860262009]","[0.9401594081467854, 0.9358063181536098, 0.9280372864772743, 0.941924433502389, 0.9317018507807981, 0.9256046540824767, 0.9354220834043897, 0.9302704900408618, 0.9387406334331031, 0.923603841703576]","[0.9376446419587456, 0.9367386382693275, 0.9266771742577579, 0.9421751792821408, 0.9318626057362289, 0.9240866623975831, 0.9340819542292985, 0.9282091046602565, 0.9362813671103821, 0.9216687726126294]","[0.9382553493855358, 0.9357903941611627, 0.926481219912421, 0.9416655962254714, 0.9311588736471543, 0.9240473060830486, 0.9341795955266895, 0.928575664274765, 0.9372685235656483, 0.9221322537112011]","[0.939902715412243, 0.9376772479645701, 0.9297420818722483, 0.9442821043757402, 0.9340115548067492, 0.9276516456228664, 0.9378603858923772, 0.9317128869490026, 0.9392930775548981, 0.9248040140296822]","[0.9387308533916849, 0.936542669584245, 0.9279475982532751, 0.9432314410480349, 0.9326086956521739, 0.9259259259259259, 0.9366812227074236, 0.9301310043668122, 0.9388646288209607, 0.9235807860262009]","[0.9387240705419695, 0.9366869267349558, 0.9280291373351598, 0.9434185071576254, 0.9327401861891618, 0.926060514095022, 0.9367079845477527, 0.9303268954730352, 0.9388417422396647, 0.9237324921305615]","[array([[ 90,  10,   0,   0],
       [  2, 129,   0,   3],
       [  0,   0,  85,   4],
       [  0,   1,   8, 125]]), array([[ 93,   7,   0,   0],
       [  2, 129,   0,   3],
       [  0,   0,  84,   5],
       [  0,   1,  11, 122]]), array([[ 91,  10,   0,   0],
       [  2, 130,   0,   2],
       [  0,   0,  83,   6],
       [  0,   1,  12, 121]]), array([[ 95,   6,   0,   0],
       [  1, 131,   0,   2],
       [  0,   0,  83,   6],
       [  0,   0,  11, 123]]), array([[ 93,   8,   0,   0],
       [  2, 131,   0,   2],
       [  0,   0,  83,   6],
       [  0,   1,  12, 122]]), array([[ 91,  10,   0,   0],
       [  2, 130,   0,   2],
       [  0,   0,  83,   7],
       [  0,   0,  13, 121]]), array([[ 94,   7,   0,   0],
       [  1, 133,   0,   0],
       [  0,   0,  81,   8],
       [  0,   1,  12, 121]]), array([[ 92,   9,   0,   0],
       [  1, 130,   0,   3],
       [  0,   0,  82,   7],
       [  0,   0,  12, 122]]), array([[ 93,   8,   0,   0],
       [  3, 130,   0,   1],
       [  0,   0,  82,   7],
       [  0,   1,   8, 125]]), array([[ 92,   9,   0,   0],
       [  2, 129,   0,   3],
       [  0,   0,  81,   8],
       [  0,   1,  12, 121]])]","[0.7608695652173914, 0.8695652173913043, 0.8478260869565217, 0.8260869565217391, 0.7555555555555555, 0.9111111111111111, 0.7555555555555555, 0.8222222222222222, 0.7111111111111111, 0.9333333333333333]","[0.7608695652173914, 0.8695652173913043, 0.8478260869565217, 0.8260869565217391, 0.7555555555555555, 0.9111111111111111, 0.7555555555555555, 0.8222222222222222, 0.7111111111111111, 0.9333333333333333]","[0.7608695652173914, 0.8695652173913043, 0.8478260869565217, 0.8260869565217391, 0.7555555555555555, 0.9111111111111111, 0.7555555555555555, 0.8222222222222222, 0.7111111111111111, 0.9333333333333333]","[0.7608695652173914, 0.8695652173913043, 0.8478260869565217, 0.8260869565217391, 0.7555555555555555, 0.9111111111111111, 0.7555555555555555, 0.8222222222222222, 0.7111111111111111, 0.9333333333333333]","[0.8094561688311689, 0.878125, 0.8674603174603175, 0.8278409090909091, 0.7532051282051283, 0.9138888888888889, 0.7549107142857143, 0.8211038961038961, 0.705565268065268, 0.9375]","[0.763888888888889, 0.8750000000000001, 0.8484848484848485, 0.8151515151515152, 0.7532467532467533, 0.9138888888888889, 0.7446969696969696, 0.8106060606060607, 0.7128787878787878, 0.9388888888888889]","[0.7554945054945055, 0.873792251890724, 0.8460526315789474, 0.8197914140189182, 0.7526167471819646, 0.9138888888888889, 0.7387842774090653, 0.8120341614906832, 0.7075569358178054, 0.933840136845252]","[0.8083356860530774, 0.8758152173913044, 0.8702553485162181, 0.8323616600790514, 0.7595441595441597, 0.9111111111111111, 0.7670238095238096, 0.8256373256373256, 0.7144910644910645, 0.9425925925925925]","[0.7608695652173914, 0.8695652173913043, 0.8478260869565217, 0.8260869565217391, 0.7555555555555555, 0.9111111111111111, 0.7555555555555555, 0.8222222222222222, 0.7111111111111111, 0.9333333333333333]","[0.7568084089823219, 0.8699141708664111, 0.8482074752097636, 0.8276019642373815, 0.7568795848989085, 0.9111111111111111, 0.7506668267279474, 0.8207614446744881, 0.7108810674028065, 0.9335957307824316]","[array([[12,  0,  0,  0],
       [ 2,  5,  1,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  6,  9]]), array([[10,  1,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 8,  3,  0,  0],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  0, 14]]), array([[ 8,  3,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 11]]), array([[11,  0,  0,  0],
       [ 0,  9,  0,  1],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  9,  1],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 2,  6,  1,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[11,  0,  0,  0],
       [ 1,  8,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  2, 13]])]"
LSVM ({'C': 0.05}):,"[0.8533916849015317, 0.8599562363238512, 0.8580786026200873, 0.8624454148471615, 0.8543478260869565, 0.8583877995642701, 0.8646288209606987, 0.8624454148471615, 0.8733624454148472, 0.8580786026200873]","[0.8533916849015317, 0.8599562363238512, 0.8580786026200873, 0.8624454148471615, 0.8543478260869565, 0.8583877995642701, 0.8646288209606987, 0.8624454148471615, 0.8733624454148472, 0.8580786026200873]","[0.8533916849015317, 0.8599562363238512, 0.8580786026200873, 0.8624454148471615, 0.8543478260869565, 0.8583877995642701, 0.8646288209606987, 0.8624454148471615, 0.8733624454148472, 0.8580786026200873]","[0.8533916849015317, 0.8599562363238512, 0.8580786026200873, 0.8624454148471615, 0.8543478260869565, 0.8583877995642701, 0.8646288209606987, 0.8624454148471615, 0.8733624454148472, 0.8580786026200873]","[0.8546108571496909, 0.8570305727935382, 0.859492881670301, 0.8615428479439879, 0.8532938707480611, 0.8576988466159141, 0.8624693422519509, 0.8617898412623042, 0.8733715966969806, 0.8583826847726032]","[0.8500339594164011, 0.8603802616132818, 0.8555537613965992, 0.8582838809623038, 0.8529295064337894, 0.8580283401474476, 0.8623699280878951, 0.8588934568452653, 0.87293840066549, 0.8568308197581455]","[0.8512082124797042, 0.8584260262901091, 0.8564817097841282, 0.8595726214852077, 0.8526634910257009, 0.857353452931561, 0.8623095117651072, 0.8602094811394955, 0.8726119946658146, 0.8565855566534915]","[0.8544934686698298, 0.8606766697618519, 0.859416846633356, 0.8627700188332689, 0.8548012420835915, 0.8589818759845534, 0.8651169594913661, 0.8624230624491123, 0.8741046763908916, 0.859279542680477]","[0.8533916849015317, 0.8599562363238512, 0.8580786026200873, 0.8624454148471615, 0.8543478260869565, 0.8583877995642701, 0.8646288209606987, 0.8624454148471615, 0.8733624454148472, 0.8580786026200873]","[0.852865137415049, 0.8600522780636872, 0.8577702812560535, 0.8622906554957636, 0.8541471150195229, 0.8582530332284947, 0.8647481399056703, 0.8623071805031236, 0.8732423528712344, 0.8577361868638923]","[array([[ 77,  22,   0,   1],
       [ 10, 120,   0,   4],
       [  0,   0,  78,  11],
       [  2,   3,  14, 115]]), array([[ 83,  17,   0,   0],
       [ 15, 116,   0,   3],
       [  0,   0,  79,  10],
       [  2,   2,  15, 115]]), array([[ 80,  20,   0,   1],
       [  9, 120,   0,   5],
       [  0,   0,  78,  11],
       [  1,   3,  15, 115]]), array([[ 83,  17,   0,   1],
       [ 10, 120,   0,   4],
       [  0,   0,  75,  14],
       [  1,   1,  15, 117]]), array([[ 81,  19,   0,   1],
       [ 12, 119,   0,   4],
       [  0,   0,  78,  11],
       [  2,   3,  15, 115]]), array([[ 82,  18,   0,   1],
       [ 12, 116,   0,   6],
       [  0,   0,  80,  10],
       [  0,   2,  16, 116]]), array([[ 82,  19,   0,   0],
       [ 17, 117,   0,   0],
       [  0,   0,  78,  11],
       [  1,   2,  12, 119]]), array([[ 84,  16,   0,   1],
       [ 11, 119,   0,   4],
       [  0,   0,  75,  14],
       [  2,   2,  13, 117]]), array([[ 84,  16,   0,   1],
       [  9, 120,   0,   5],
       [  0,   0,  80,   9],
       [  1,   3,  14, 116]]), array([[ 79,  21,   0,   1],
       [ 12, 118,   0,   4],
       [  0,   0,  80,   9],
       [  0,   3,  15, 116]])]","[0.7391304347826086, 0.8478260869565217, 0.782608695652174, 0.8260869565217391, 0.7777777777777778, 0.8888888888888888, 0.7333333333333333, 0.8, 0.8, 0.9111111111111111]","[0.7391304347826086, 0.8478260869565217, 0.782608695652174, 0.8260869565217391, 0.7777777777777778, 0.8888888888888888, 0.7333333333333333, 0.8, 0.8, 0.9111111111111111]","[0.7391304347826086, 0.8478260869565217, 0.782608695652174, 0.8260869565217391, 0.7777777777777778, 0.8888888888888888, 0.7333333333333333, 0.8, 0.8, 0.9111111111111111]","[0.7391304347826086, 0.8478260869565217, 0.782608695652174, 0.8260869565217391, 0.7777777777777778, 0.8888888888888888, 0.7333333333333333, 0.8, 0.8, 0.9111111111111111]","[0.7545454545454546, 0.8606209150326797, 0.8061011904761906, 0.835427807486631, 0.7781746031746032, 0.8861832611832612, 0.766919191919192, 0.7965593434343434, 0.8044143356643357, 0.9166666666666666]","[0.7569444444444444, 0.85, 0.7803030303030303, 0.812878787878788, 0.7733766233766234, 0.8911616161616162, 0.7196969696969696, 0.7906565656565657, 0.805050505050505, 0.9166666666666666]","[0.741832903938167, 0.8514503588516746, 0.7692736776408176, 0.8205176767676767, 0.7732968785600365, 0.8879185948151466, 0.723440285204991, 0.7928778446605272, 0.8011204481792716, 0.9166666666666666]","[0.7689723320158103, 0.8553992611537369, 0.8200051759834368, 0.8337595907928389, 0.7834567901234567, 0.8913419913419913, 0.7720538720538721, 0.7992283950617284, 0.8067016317016317, 0.9111111111111111]","[0.7391304347826086, 0.8478260869565217, 0.782608695652174, 0.8260869565217391, 0.7777777777777778, 0.8888888888888888, 0.7333333333333333, 0.8, 0.8, 0.9111111111111111]","[0.7398777423949048, 0.8476375598086123, 0.7791726308791307, 0.8263888888888888, 0.7783802941697678, 0.8893267651888341, 0.7329530600118835, 0.7988681380871534, 0.7996265172735761, 0.9111111111111111]","[array([[9, 3, 0, 0],
       [1, 7, 0, 1],
       [0, 0, 9, 1],
       [0, 0, 6, 9]]), array([[10,  1,  0,  1],
       [ 0,  9,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 5,  6,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  1,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  0, 14]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  1, 12]]), array([[10,  1,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  5,  0,  0],
       [ 0,  6,  0,  3],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]])]"
