min_child_weight value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 137,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 125,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 138,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 136,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 141,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 140,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 136,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 139,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 127,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 126,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.6956521739130435, 0.6521739130434783, 0.782608695652174, 0.7608695652173914, 0.7111111111111111, 0.7777777777777778, 0.7333333333333333, 0.7555555555555555, 0.7333333333333333, 0.7111111111111111]","[0.6956521739130435, 0.6521739130434783, 0.782608695652174, 0.7608695652173914, 0.7111111111111111, 0.7777777777777778, 0.7333333333333333, 0.7555555555555555, 0.7333333333333333, 0.7111111111111111]","[0.6956521739130435, 0.6521739130434783, 0.782608695652174, 0.7608695652173914, 0.7111111111111111, 0.7777777777777778, 0.7333333333333333, 0.7555555555555555, 0.7333333333333333, 0.7111111111111111]","[0.6956521739130435, 0.6521739130434783, 0.782608695652174, 0.7608695652173914, 0.7111111111111111, 0.7777777777777778, 0.7333333333333333, 0.7555555555555555, 0.7333333333333333, 0.7111111111111111]","[0.6939033189033188, 0.6480614973262032, 0.7916666666666666, 0.7649732620320855, 0.7007575757575757, 0.7899732620320856, 0.7372803666921314, 0.7389520202020202, 0.7266483516483515, 0.6955492424242424]","[0.6958333333333333, 0.6347222222222222, 0.778030303030303, 0.7424242424242424, 0.6983766233766233, 0.7618686868686868, 0.7196969696969696, 0.7313131313131314, 0.7184343434343434, 0.6974747474747475]","[0.6881400208986416, 0.6379195270785659, 0.7708333333333334, 0.7500631313131313, 0.6988821976571523, 0.7708333333333333, 0.7181625939849624, 0.7343125653821749, 0.71875, 0.6925721561969439]","[0.7107566346696781, 0.6570564984887236, 0.8012422360248448, 0.768542199488491, 0.7081481481481482, 0.7870350564468211, 0.7460419319242848, 0.7558641975308641, 0.7343101343101343, 0.7092171717171717]","[0.6956521739130435, 0.6521739130434783, 0.782608695652174, 0.7608695652173914, 0.7111111111111111, 0.7777777777777778, 0.7333333333333333, 0.7555555555555555, 0.7333333333333333, 0.7111111111111111]","[0.6967834264685839, 0.6512577521307996, 0.7789855072463767, 0.761171497584541, 0.7089332526719097, 0.7777777777777778, 0.7294242550821498, 0.7548764384078475, 0.7305555555555555, 0.7065874363327674]","[array([[ 7,  5,  0,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[ 7,  4,  0,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 6,  5,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 7,  4,  0,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  0, 14]]), array([[ 7,  3,  1,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 12]]), array([[ 7,  3,  0,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  0, 14]]), array([[ 6,  4,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 7,  4,  0,  0],
       [ 3,  5,  0,  1],
       [ 1,  0,  8,  1],
       [ 0,  0,  1, 14]]), array([[ 9,  2,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 12]]), array([[ 6,  4,  1,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  2, 13]])]"
3,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 137,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 125,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 138,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 136,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 141,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 140,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 136,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 139,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 127,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 126,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.6956521739130435, 0.7391304347826086, 0.6956521739130435, 0.7608695652173914, 0.7555555555555555, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.7111111111111111]","[0.6956521739130435, 0.7391304347826086, 0.6956521739130435, 0.7608695652173914, 0.7555555555555555, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.7111111111111111]","[0.6956521739130435, 0.7391304347826086, 0.6956521739130435, 0.7608695652173914, 0.7555555555555555, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.7111111111111111]","[0.6956521739130435, 0.7391304347826086, 0.6956521739130435, 0.7608695652173914, 0.7555555555555555, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.7111111111111111]","[0.6861742424242424, 0.7437782805429864, 0.6935515873015874, 0.746780303030303, 0.751736111111111, 0.8291666666666667, 0.6823412698412697, 0.7824519230769231, 0.7272875816993464, 0.7007575757575757]","[0.6847222222222222, 0.7250000000000001, 0.6886363636363637, 0.7446969696969696, 0.738961038961039, 0.8184343434343434, 0.6419191919191919, 0.7628787878787878, 0.7174242424242424, 0.7007575757575757]","[0.6845588235294118, 0.7306372549019607, 0.6824561403508771, 0.743663594470046, 0.7414569031273837, 0.822612958226769, 0.6491645781119466, 0.7680924520345773, 0.7206688596491228, 0.7]","[0.6954051383399209, 0.7406305331497147, 0.7036318150448586, 0.7589756258234519, 0.755246913580247, 0.8277777777777777, 0.6854497354497354, 0.784508547008547, 0.7321859114015976, 0.7125252525252525]","[0.6956521739130435, 0.7391304347826086, 0.6956521739130435, 0.7608695652173914, 0.7555555555555555, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.7111111111111111]","[0.6947996589940324, 0.736295822676897, 0.6918382913806255, 0.7578841915447806, 0.7515687770150012, 0.8239840863881784, 0.6620439988861041, 0.7769192025675263, 0.7308723196881092, 0.7111111111111111]","[array([[ 9,  3,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  1,  2, 12]]), array([[ 5,  6,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  2, 12]]), array([[ 6,  4,  1,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  0, 14]]), array([[ 8,  2,  1,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  8,  1],
       [ 1,  1,  0, 13]]), array([[ 6,  4,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  6,  4],
       [ 0,  0,  2, 13]]), array([[ 9,  1,  0,  1],
       [ 2,  6,  0,  1],
       [ 2,  0,  7,  1],
       [ 0,  1,  1, 13]]), array([[ 7,  3,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[ 7,  3,  1,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 12]])]"
5,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[100,   0,   0,   0],
       [  0, 137,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[100,   0,   0,   0],
       [  0, 125,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 138,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 136,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 141,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 135]]), array([[101,   0,   0,   0],
       [  0, 140,   0,   0],
       [  0,   0,  90,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 136,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 139,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 127,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]]), array([[101,   0,   0,   0],
       [  0, 126,   0,   0],
       [  0,   0,  89,   0],
       [  0,   0,   0, 134]])]","[0.6956521739130435, 0.6304347826086957, 0.6739130434782609, 0.7608695652173914, 0.7333333333333333, 0.7555555555555555, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222, 0.6888888888888889]","[0.6956521739130435, 0.6304347826086957, 0.6739130434782609, 0.7608695652173914, 0.7333333333333333, 0.7555555555555555, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222, 0.6888888888888889]","[0.6956521739130435, 0.6304347826086957, 0.6739130434782609, 0.7608695652173914, 0.7333333333333333, 0.7555555555555555, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222, 0.6888888888888889]","[0.6956521739130435, 0.6304347826086957, 0.6739130434782609, 0.7608695652173914, 0.7333333333333333, 0.7555555555555555, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222, 0.6888888888888889]","[0.684981684981685, 0.6418859649122808, 0.6746794871794872, 0.7808014354066986, 0.7233270202020202, 0.7489850427350427, 0.7067099567099566, 0.7122564935064934, 0.6323863636363636, 0.6845959595959596]","[0.6902777777777778, 0.6013888888888889, 0.6696969696969697, 0.7424242424242424, 0.7162337662337662, 0.7457070707070707, 0.6808080808080808, 0.6946969696969696, 0.6224747474747474, 0.6896464646464646]","[0.6776851851851852, 0.601922084623323, 0.6667701863354037, 0.7538621509209744, 0.7178628389154705, 0.7444444444444445, 0.6813795853269538, 0.6978031546997064, 0.6224432047861589, 0.6833333333333333]","[0.7038939321548017, 0.647025171624714, 0.6794314381270903, 0.772883295194508, 0.729320987654321, 0.7559829059829061, 0.7071669071669071, 0.7373015873015873, 0.6326767676767676, 0.6911335578002245]","[0.6956521739130435, 0.6304347826086957, 0.6739130434782609, 0.7608695652173914, 0.7333333333333333, 0.7555555555555555, 0.6888888888888889, 0.7111111111111111, 0.6222222222222222, 0.6888888888888889]","[0.6902415458937198, 0.6204513842150131, 0.6719326672067693, 0.7588803637396988, 0.7292787524366471, 0.7530864197530863, 0.6857380825801879, 0.7193091285045308, 0.6226282552258784, 0.6866666666666666]","[array([[ 9,  3,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  0,  5, 10]]), array([[ 7,  4,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  0,  1],
       [ 2,  8,  0,  0],
       [ 1,  0,  6,  3],
       [ 1,  1,  2, 11]]), array([[ 7,  2,  0,  2],
       [ 3,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  0, 14]]), array([[ 7,  3,  1,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  1, 13]]), array([[ 8,  2,  0,  1],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  4,  1,  0],
       [ 0,  7,  0,  2],
       [ 0,  0,  6,  4],
       [ 1,  0,  2, 12]]), array([[ 6,  5,  0,  0],
       [ 3,  6,  0,  0],
       [ 2,  0,  7,  1],
       [ 0,  1,  1, 13]]), array([[ 6,  3,  1,  1],
       [ 2,  7,  0,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  5, 10]]), array([[ 7,  3,  1,  0],
       [ 1,  8,  0,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  4, 11]])]"
