max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.878731343283582, 0.8936567164179104, 0.8880597014925373, 0.9067164179104478, 0.8851851851851852, 0.8731343283582089, 0.8731343283582089, 0.878731343283582, 0.8805970149253731, 0.8861940298507462]","[0.878731343283582, 0.8936567164179104, 0.8880597014925373, 0.9067164179104478, 0.8851851851851852, 0.8731343283582089, 0.8731343283582089, 0.878731343283582, 0.8805970149253731, 0.8861940298507462]","[0.878731343283582, 0.8936567164179104, 0.8880597014925373, 0.9067164179104478, 0.8851851851851852, 0.8731343283582089, 0.8731343283582089, 0.878731343283582, 0.8805970149253731, 0.8861940298507462]","[0.878731343283582, 0.8936567164179104, 0.8880597014925373, 0.9067164179104478, 0.8851851851851852, 0.8731343283582089, 0.8731343283582089, 0.878731343283582, 0.8805970149253731, 0.8861940298507462]","[0.879250402332185, 0.8939560015416701, 0.8892871390039517, 0.9115009246688774, 0.8853527864731117, 0.8740550939131932, 0.874326613113574, 0.8846520897832817, 0.881784150950673, 0.8863507302251801]","[0.8787313432835822, 0.8936567164179104, 0.8880597014925373, 0.9067164179104477, 0.8851851851851852, 0.873134328358209, 0.8731343283582089, 0.8787313432835822, 0.8805970149253732, 0.8861940298507462]","[0.8788464486490969, 0.8935583073642775, 0.8881197987347116, 0.9066807787729999, 0.8851721761825488, 0.8734105111774646, 0.8728645974145269, 0.8787256264692883, 0.8807447600741268, 0.8861161865683754]","[0.879250402332185, 0.8939560015416701, 0.8892871390039516, 0.9115009246688773, 0.8853527864731116, 0.8740550939131932, 0.874326613113574, 0.8846520897832817, 0.8817841509506731, 0.8863507302251801]","[0.878731343283582, 0.8936567164179104, 0.8880597014925373, 0.9067164179104478, 0.8851851851851852, 0.8731343283582089, 0.8731343283582089, 0.878731343283582, 0.8805970149253731, 0.8861940298507462]","[0.878846448649097, 0.8935583073642774, 0.8881197987347116, 0.9066807787729999, 0.885172176182549, 0.8734105111774646, 0.8728645974145269, 0.8787256264692883, 0.8807447600741267, 0.8861161865683755]","[array([[117,  11,   4,   2],
       [ 14, 115,   0,   5],
       [  1,   3, 119,  11],
       [  4,   4,   6, 120]]), array([[123,   8,   1,   2],
       [  4, 123,   3,   4],
       [  3,   4, 116,  11],
       [  6,   4,   7, 117]]), array([[116,  14,   3,   1],
       [  8, 124,   0,   2],
       [  6,   1, 121,   6],
       [  7,   3,   9, 115]]), array([[127,   1,   5,   1],
       [ 15, 119,   0,   0],
       [  1,   1, 128,   4],
       [  6,   3,  13, 112]]), array([[119,  10,   4,   2],
       [ 11, 121,   0,   3],
       [  3,   2, 121,   9],
       [  2,   6,  10, 117]]), array([[118,   7,   5,   4],
       [  9, 117,   0,   8],
       [  2,   1, 118,  13],
       [  4,   4,  11, 115]]), array([[122,  10,   0,   2],
       [ 13, 119,   1,   1],
       [  2,   5, 118,   9],
       [  6,   5,  14, 109]]), array([[112,  16,   0,   6],
       [  8, 123,   0,   3],
       [  3,   3, 110,  18],
       [  2,   2,   4, 126]]), array([[122,   6,   4,   2],
       [ 11, 120,   1,   2],
       [  9,   0, 115,  10],
       [  2,   3,  14, 115]]), array([[118,  12,   2,   2],
       [ 11, 120,   0,   3],
       [  2,   0, 123,   9],
       [  6,   4,  10, 114]])]","[0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.5777777777777777, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.5777777777777777, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.5777777777777777, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.5777777777777777, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.661996336996337, 0.5844405594405595, 0.6432178932178932, 0.6734848484848485, 0.7536525974025974, 0.6756493506493506, 0.5703914141414141, 0.7903044871794872, 0.6979166666666666, 0.7526515151515152]","[0.6583333333333333, 0.5916666666666667, 0.6507575757575758, 0.6734848484848485, 0.7402597402597403, 0.6530303030303031, 0.564141414141414, 0.7775252525252525, 0.6957070707070707, 0.7656565656565656]","[0.6558311753214302, 0.5840062111801242, 0.6449018313809602, 0.6734848484848485, 0.7367632850241546, 0.6602272727272727, 0.5666598068974978, 0.7635544247024323, 0.6959718670076727, 0.7555240758902086]","[0.6658146201624462, 0.5963058680449985, 0.6507936507936508, 0.6739130434782609, 0.7593073593073593, 0.6825396825396826, 0.5787037037037036, 0.7976139601139601, 0.7101851851851851, 0.7627272727272728]","[0.6521739130434783, 0.5869565217391305, 0.6521739130434783, 0.6739130434782609, 0.7333333333333333, 0.6666666666666666, 0.5777777777777777, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6548820451434362, 0.5879692141506886, 0.6495807120363264, 0.6739130434782609, 0.7362920021470746, 0.6712121212121211, 0.577626862856065, 0.7688152876008663, 0.7099175902244956, 0.7548985184378014]","[array([[8, 3, 0, 1],
       [2, 6, 0, 1],
       [0, 0, 7, 3],
       [0, 0, 6, 9]]), array([[6, 5, 0, 1],
       [3, 6, 0, 0],
       [1, 0, 6, 3],
       [1, 1, 4, 9]]), array([[ 7,  3,  1,  0],
       [ 2,  8,  0,  0],
       [ 1,  0,  5,  4],
       [ 1,  1,  3, 10]]), array([[ 8,  2,  0,  1],
       [ 2,  7,  0,  1],
       [ 0,  1,  6,  3],
       [ 1,  0,  4, 10]]), array([[9, 0, 2, 0],
       [3, 7, 0, 0],
       [0, 0, 8, 2],
       [0, 1, 4, 9]]), array([[ 6,  5,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  3],
       [ 1,  1,  1, 12]]), array([[ 6,  3,  1,  1],
       [ 3,  4,  1,  1],
       [ 0,  0,  6,  4],
       [ 2,  2,  1, 10]]), array([[ 5,  4,  0,  2],
       [ 1,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 12]]), array([[ 9,  2,  0,  0],
       [ 1,  7,  0,  1],
       [ 0,  1,  8,  1],
       [ 2,  0,  3, 10]])]"
sqrt,"[0.8526119402985075, 0.8582089552238806, 0.8432835820895522, 0.8861940298507462, 0.8462962962962963, 0.8507462686567164, 0.8488805970149254, 0.8414179104477612, 0.8675373134328358, 0.8470149253731343]","[0.8526119402985075, 0.8582089552238806, 0.8432835820895522, 0.8861940298507462, 0.8462962962962963, 0.8507462686567164, 0.8488805970149254, 0.8414179104477612, 0.8675373134328358, 0.8470149253731343]","[0.8526119402985075, 0.8582089552238806, 0.8432835820895522, 0.8861940298507462, 0.8462962962962963, 0.8507462686567164, 0.8488805970149254, 0.8414179104477612, 0.8675373134328358, 0.8470149253731343]","[0.8526119402985075, 0.8582089552238806, 0.8432835820895522, 0.8861940298507462, 0.8462962962962963, 0.8507462686567164, 0.8488805970149254, 0.8414179104477612, 0.8675373134328358, 0.8470149253731343]","[0.8562414321934915, 0.8595379997516962, 0.846460424629967, 0.8869038533939783, 0.8482538396052561, 0.8514681687480713, 0.8515153999820447, 0.8427397146206062, 0.8684553984632467, 0.8499026459447568]","[0.8526119402985075, 0.8582089552238806, 0.8432835820895522, 0.8861940298507462, 0.8462962962962963, 0.8507462686567164, 0.8488805970149254, 0.841417910447761, 0.8675373134328358, 0.8470149253731343]","[0.8523060649903496, 0.8572441501542496, 0.8432750627219557, 0.885979640765633, 0.8462083537241769, 0.8502190640421011, 0.848761988294158, 0.8417389003274401, 0.8677692274077254, 0.8458981364267247]","[0.8562414321934915, 0.8595379997516962, 0.8464604246299671, 0.8869038533939783, 0.8482538396052561, 0.8514681687480713, 0.8515153999820448, 0.8427397146206063, 0.8684553984632467, 0.8499026459447567]","[0.8526119402985075, 0.8582089552238806, 0.8432835820895522, 0.8861940298507462, 0.8462962962962963, 0.8507462686567164, 0.8488805970149254, 0.8414179104477612, 0.8675373134328358, 0.8470149253731343]","[0.8523060649903497, 0.8572441501542496, 0.8432750627219557, 0.8859796407656328, 0.8462083537241768, 0.8502190640421012, 0.8487619882941582, 0.8417389003274403, 0.8677692274077253, 0.8458981364267247]","[array([[111,  10,   8,   5],
       [ 14, 111,   4,   5],
       [  1,   2, 126,   5],
       [  3,   2,  20, 109]]), array([[118,   8,   2,   6],
       [ 16, 113,   0,   5],
       [  3,   1, 126,   4],
       [  7,   6,  18, 103]]), array([[122,   7,   1,   4],
       [ 19, 110,   1,   4],
       [  8,   5, 110,  11],
       [  6,   4,  14, 110]]), array([[123,   8,   1,   2],
       [  8, 120,   5,   1],
       [  5,   4, 112,  13],
       [  5,   4,   5, 120]]), array([[107,  12,   9,   7],
       [  7, 116,   4,   8],
       [  2,   5, 115,  13],
       [  5,   6,   5, 119]]), array([[112,  12,   3,   7],
       [ 15, 112,   4,   3],
       [  2,   2, 124,   6],
       [  4,   5,  17, 108]]), array([[119,  11,   1,   3],
       [ 12, 117,   0,   5],
       [ 10,   5, 106,  13],
       [  5,   6,  10, 113]]), array([[112,  11,   1,  10],
       [  9, 115,   1,   9],
       [  7,   4, 112,  11],
       [  4,   5,  13, 112]]), array([[117,  10,   2,   5],
       [ 10, 115,   2,   7],
       [  4,   2, 117,  11],
       [  6,   5,   7, 116]]), array([[121,   9,   3,   1],
       [ 15, 111,   4,   4],
       [  2,   4, 122,   6],
       [  9,  10,  15, 100]])]","[0.6086956521739131, 0.6739130434782609, 0.5434782608695652, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.5777777777777777, 0.5777777777777777, 0.6222222222222222]","[0.6086956521739131, 0.6739130434782609, 0.5434782608695652, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.5777777777777777, 0.5777777777777777, 0.6222222222222222]","[0.6086956521739131, 0.6739130434782609, 0.5434782608695652, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.5777777777777777, 0.5777777777777777, 0.6222222222222222]","[0.6086956521739131, 0.6739130434782609, 0.5434782608695652, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.5777777777777777, 0.5777777777777777, 0.6222222222222222]","[0.6112914862914863, 0.6897435897435897, 0.5416666666666666, 0.6305555555555555, 0.635576923076923, 0.6024184149184149, 0.5275533290239173, 0.5954354469060351, 0.5878289473684211, 0.6399286987522281]","[0.6222222222222222, 0.6597222222222222, 0.5424242424242424, 0.628030303030303, 0.6493506493506493, 0.6007575757575757, 0.4936868686868686, 0.5590909090909091, 0.555050505050505, 0.6224747474747475]","[0.5884904569115095, 0.6663636363636364, 0.5355273752012882, 0.6286803966437834, 0.6402597402597402, 0.5982142857142857, 0.4994810723332395, 0.5707588657472559, 0.5417678182384065, 0.6094405594405594]","[0.6344657757701235, 0.6914715719063544, 0.5551839464882944, 0.6316425120772947, 0.6376068376068377, 0.6159673659673659, 0.5385692738633915, 0.6021101774042951, 0.5771052631578948, 0.6570409982174688]","[0.6086956521739131, 0.6739130434782609, 0.5434782608695652, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.5777777777777777, 0.5777777777777777, 0.6222222222222222]","[0.5938466567757186, 0.6759683794466403, 0.5427693761814745, 0.6304845289025968, 0.638961038961039, 0.603968253968254, 0.5147035369171592, 0.5839095287237702, 0.5506933637652591, 0.618917378917379]","[array([[ 4,  5,  1,  2],
       [ 3,  5,  1,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  6,  9]]), array([[ 9,  1,  2,  0],
       [ 3,  5,  0,  1],
       [ 1,  0,  6,  3],
       [ 0,  0,  4, 11]]), array([[7, 3, 1, 0],
       [5, 4, 0, 1],
       [1, 0, 6, 3],
       [0, 1, 6, 8]]), array([[ 6,  3,  0,  2],
       [ 4,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 2,  1,  2, 10]]), array([[5, 3, 1, 2],
       [3, 6, 0, 1],
       [0, 0, 9, 1],
       [2, 1, 2, 9]]), array([[7, 2, 1, 1],
       [4, 5, 0, 1],
       [1, 1, 6, 1],
       [1, 3, 2, 9]]), array([[ 4,  4,  1,  2],
       [ 4,  4,  0,  1],
       [ 0,  1,  5,  4],
       [ 0,  4,  1, 10]]), array([[ 7,  2,  1,  1],
       [ 3,  3,  0,  3],
       [ 1,  0,  6,  3],
       [ 0,  5,  0, 10]]), array([[10,  1,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  2,  8],
       [ 2,  0,  3, 10]]), array([[6, 1, 2, 2],
       [4, 4, 1, 0],
       [0, 1, 9, 0],
       [1, 0, 5, 9]])]"
log2,"[0.8470149253731343, 0.8264925373134329, 0.8376865671641791, 0.8582089552238806, 0.8537037037037037, 0.8470149253731343, 0.8544776119402985, 0.8694029850746269, 0.8600746268656716, 0.8022388059701493]","[0.8470149253731343, 0.8264925373134329, 0.8376865671641791, 0.8582089552238806, 0.8537037037037037, 0.8470149253731343, 0.8544776119402985, 0.8694029850746269, 0.8600746268656716, 0.8022388059701493]","[0.8470149253731343, 0.8264925373134329, 0.8376865671641791, 0.8582089552238806, 0.8537037037037037, 0.8470149253731343, 0.8544776119402985, 0.8694029850746269, 0.8600746268656716, 0.8022388059701493]","[0.8470149253731343, 0.8264925373134329, 0.8376865671641791, 0.8582089552238806, 0.8537037037037037, 0.8470149253731343, 0.8544776119402985, 0.8694029850746269, 0.8600746268656716, 0.8022388059701493]","[0.8534464669934735, 0.8293344724670775, 0.8377527460671336, 0.8587731537413356, 0.8551027415008292, 0.8475822660420729, 0.8570387712219255, 0.8737909173216852, 0.8620819535267159, 0.8045761552465459]","[0.8470149253731343, 0.8264925373134328, 0.8376865671641791, 0.8582089552238806, 0.8537037037037037, 0.8470149253731344, 0.8544776119402986, 0.8694029850746268, 0.8600746268656717, 0.8022388059701492]","[0.8472911915195925, 0.826249243797599, 0.8369385180818963, 0.8582872137023873, 0.85402577704702, 0.8468648912713398, 0.8540453346556566, 0.8695347580796491, 0.8604777249176458, 0.80217176171739]","[0.8534464669934734, 0.8293344724670775, 0.8377527460671335, 0.8587731537413356, 0.8551027415008292, 0.8475822660420729, 0.8570387712219255, 0.8737909173216852, 0.8620819535267158, 0.8045761552465458]","[0.8470149253731343, 0.8264925373134329, 0.8376865671641791, 0.8582089552238806, 0.8537037037037037, 0.8470149253731343, 0.8544776119402985, 0.8694029850746269, 0.8600746268656716, 0.8022388059701493]","[0.8472911915195926, 0.8262492437975989, 0.8369385180818963, 0.8582872137023871, 0.8540257770470199, 0.8468648912713398, 0.8540453346556566, 0.869534758079649, 0.8604777249176458, 0.8021717617173901]","[array([[120,   8,   4,   2],
       [ 17, 115,   1,   1],
       [ 10,   2, 116,   6],
       [  9,  12,  10, 103]]), array([[121,   9,   0,   4],
       [ 18, 110,   1,   5],
       [  5,   9, 106,  14],
       [  8,   8,  12, 106]]), array([[104,  16,   3,  11],
       [ 15, 108,   2,   9],
       [  2,   0, 124,   8],
       [  3,   4,  14, 113]]), array([[117,   8,   3,   6],
       [ 12, 114,   2,   6],
       [  5,   5, 114,  10],
       [  5,   2,  12, 115]]), array([[116,  12,   3,   4],
       [ 11, 116,   4,   4],
       [  6,   2, 115,  12],
       [ 11,   4,   6, 114]]), array([[114,  13,   0,   7],
       [ 13, 117,   1,   3],
       [  5,   1, 118,  10],
       [ 10,   5,  14, 105]]), array([[121,   7,   2,   4],
       [ 10, 118,   3,   3],
       [ 11,   3, 115,   5],
       [  7,   9,  14, 104]]), array([[123,   5,   2,   4],
       [ 15, 115,   1,   3],
       [  5,   5, 109,  15],
       [  6,   6,   3, 119]]), array([[113,  12,   4,   5],
       [  8, 119,   0,   7],
       [  1,   2, 115,  16],
       [  6,   7,   7, 114]]), array([[111,  12,   6,   5],
       [ 12, 113,   2,   7],
       [  9,   8, 102,  15],
       [  7,  14,   9, 104]])]","[0.6739130434782609, 0.6521739130434783, 0.5652173913043478, 0.6521739130434783, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.6, 0.5333333333333333, 0.5555555555555556]","[0.6739130434782609, 0.6521739130434783, 0.5652173913043478, 0.6521739130434783, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.6, 0.5333333333333333, 0.5555555555555556]","[0.6739130434782609, 0.6521739130434783, 0.5652173913043478, 0.6521739130434783, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.6, 0.5333333333333333, 0.5555555555555556]","[0.6739130434782609, 0.6521739130434783, 0.5652173913043478, 0.6521739130434783, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.6, 0.5333333333333333, 0.5555555555555556]","[0.6939255189255189, 0.6578947368421053, 0.5575320512820513, 0.6522435897435896, 0.5760149572649572, 0.7712121212121212, 0.6668258212375859, 0.668844696969697, 0.553030303030303, 0.5426136363636364]","[0.6944444444444444, 0.6208333333333333, 0.5575757575757575, 0.6522727272727273, 0.5636363636363636, 0.7712121212121212, 0.6419191919191919, 0.579040404040404, 0.553030303030303, 0.573989898989899]","[0.6775438596491228, 0.6260180995475114, 0.5529675638371291, 0.6426830966304651, 0.5485207336523126, 0.7712121212121212, 0.6475381719673515, 0.5716501240694789, 0.5411364950838635, 0.5465440356744704]","[0.7115703137442269, 0.6578130107878392, 0.5659698996655519, 0.6560061315496098, 0.598338081671415, 0.7777777777777778, 0.6787114845938375, 0.6726683501683501, 0.5612121212121212, 0.5484848484848485]","[0.6739130434782609, 0.6521739130434783, 0.5652173913043478, 0.6521739130434783, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.6, 0.5333333333333333, 0.5555555555555556]","[0.6734401220442411, 0.6424945898091678, 0.5615867014732799, 0.6448337026140231, 0.5533989012936382, 0.7777777777777778, 0.6662925696594427, 0.5895505927763993, 0.5327870959449907, 0.5409637061810975]","[array([[8, 2, 2, 0],
       [2, 7, 0, 0],
       [0, 1, 8, 1],
       [3, 0, 4, 8]]), array([[ 9,  2,  0,  1],
       [ 4,  3,  0,  2],
       [ 0,  0,  6,  4],
       [ 1,  1,  1, 12]]), array([[ 4,  5,  0,  2],
       [ 3,  7,  0,  0],
       [ 2,  0,  5,  3],
       [ 1,  1,  3, 10]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  1],
       [ 1,  0,  6,  3],
       [ 1,  2,  3,  9]]), array([[5, 5, 1, 0],
       [6, 4, 0, 0],
       [0, 0, 9, 1],
       [2, 0, 5, 7]]), array([[ 9,  0,  1,  1],
       [ 0,  8,  1,  1],
       [ 2,  0,  6,  1],
       [ 0,  2,  1, 12]]), array([[ 6,  5,  0,  0],
       [ 2,  5,  0,  2],
       [ 2,  0,  6,  2],
       [ 1,  0,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 3,  5,  0,  1],
       [ 2,  1,  3,  4],
       [ 2,  2,  0, 11]]), array([[6, 3, 1, 1],
       [3, 6, 0, 0],
       [2, 0, 6, 2],
       [4, 1, 4, 6]]), array([[9, 2, 0, 0],
       [1, 7, 0, 1],
       [1, 2, 3, 4],
       [1, 3, 5, 6]])]"
