min_samples_split value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
2,"[0.7873134328358209, 0.8152985074626866, 0.8059701492537313, 0.7985074626865671, 0.7962962962962963, 0.8152985074626866, 0.8003731343283582, 0.8264925373134329, 0.7854477611940298, 0.8022388059701493]","[0.7873134328358209, 0.8152985074626866, 0.8059701492537313, 0.7985074626865671, 0.7962962962962963, 0.8152985074626866, 0.8003731343283582, 0.8264925373134329, 0.7854477611940298, 0.8022388059701493]","[0.7873134328358209, 0.8152985074626866, 0.8059701492537313, 0.7985074626865671, 0.7962962962962963, 0.8152985074626866, 0.8003731343283582, 0.8264925373134329, 0.7854477611940298, 0.8022388059701493]","[0.7873134328358209, 0.8152985074626866, 0.8059701492537313, 0.7985074626865671, 0.7962962962962963, 0.8152985074626866, 0.8003731343283582, 0.8264925373134329, 0.7854477611940298, 0.8022388059701493]","[0.7936048292697083, 0.8187120418373225, 0.8079547301683525, 0.8088895929967228, 0.8028456837280367, 0.8226630169378261, 0.8043122545622546, 0.8306357603728649, 0.7890581051409077, 0.8025923270590561]","[0.7873134328358209, 0.8152985074626865, 0.8059701492537314, 0.7985074626865671, 0.7962962962962963, 0.8152985074626866, 0.8003731343283582, 0.8264925373134329, 0.7854477611940299, 0.8022388059701493]","[0.7839459975053196, 0.8154545251199571, 0.8044747133389353, 0.8002564503066747, 0.7932728437827948, 0.8144151847304875, 0.7988839732558058, 0.826793220834126, 0.7846998787778388, 0.8022149681406129]","[0.7936048292697083, 0.8187120418373225, 0.8079547301683525, 0.8088895929967229, 0.8028456837280366, 0.8226630169378261, 0.8043122545622545, 0.8306357603728649, 0.7890581051409077, 0.8025923270590561]","[0.7873134328358209, 0.8152985074626866, 0.8059701492537313, 0.7985074626865671, 0.7962962962962963, 0.8152985074626866, 0.8003731343283582, 0.8264925373134329, 0.7854477611940298, 0.8022388059701493]","[0.7839459975053196, 0.8154545251199572, 0.8044747133389353, 0.8002564503066747, 0.7932728437827948, 0.8144151847304875, 0.7988839732558058, 0.826793220834126, 0.7846998787778388, 0.802214968140613]","[array([[ 82,  37,   4,  11],
       [  8, 119,   0,   7],
       [  4,   0, 115,  15],
       [  3,   5,  20, 106]]), array([[116,  16,   2,   0],
       [ 27, 105,   0,   2],
       [  4,   4, 112,  14],
       [  6,   6,  18, 104]]), array([[ 90,  36,   6,   2],
       [ 12, 114,   1,   7],
       [  7,   0, 119,   8],
       [  5,   3,  17, 109]]), array([[111,  18,   4,   1],
       [ 33, 100,   0,   1],
       [  9,   0, 113,  12],
       [ 11,   1,  18, 104]]), array([[ 87,  38,   2,   8],
       [  7, 122,   2,   4],
       [  4,   0, 119,  12],
       [  4,   5,  24, 102]]), array([[ 95,  33,   2,   4],
       [  3, 123,   0,   8],
       [  7,   2, 112,  13],
       [  3,   7,  17, 107]]), array([[106,  19,   2,   7],
       [ 25, 103,   1,   5],
       [  4,   1, 125,   4],
       [  9,   2,  28,  95]]), array([[118,   6,   2,   8],
       [ 24, 106,   2,   2],
       [  4,   2, 112,  16],
       [  7,   4,  16, 107]]), array([[100,  27,   5,   2],
       [ 16, 116,   1,   1],
       [  5,   3, 110,  16],
       [  9,  11,  19,  95]]), array([[ 99,  26,   5,   4],
       [ 23, 104,   0,   7],
       [  2,   3, 115,  14],
       [  4,   6,  12, 112]])]","[0.6521739130434783, 0.6521739130434783, 0.5217391304347826, 0.6739130434782609, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6521739130434783, 0.6521739130434783, 0.5217391304347826, 0.6739130434782609, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6521739130434783, 0.6521739130434783, 0.5217391304347826, 0.6739130434782609, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6521739130434783, 0.6521739130434783, 0.5217391304347826, 0.6739130434782609, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6541666666666667, 0.6413118131868132, 0.5087752525252525, 0.683974358974359, 0.7094405594405595, 0.696031746031746, 0.5833333333333334, 0.6458333333333334, 0.740530303030303, 0.6569444444444444]","[0.6541666666666667, 0.6402777777777777, 0.5053030303030303, 0.6757575757575757, 0.7220779220779221, 0.6803030303030304, 0.5724747474747475, 0.6590909090909091, 0.7401515151515151, 0.6363636363636364]","[0.6515151515151515, 0.6294635156115232, 0.5065056335854298, 0.6764661654135339, 0.7089855072463769, 0.6791666666666667, 0.5707575757575757, 0.6373590982286634, 0.7284584980237154, 0.6403508771929824]","[0.6572463768115943, 0.6560111084567606, 0.5202294685990339, 0.6892419175027871, 0.7166744366744366, 0.7008818342151675, 0.5986772486772487, 0.6685185185185186, 0.7720538720538721, 0.6551851851851851]","[0.6521739130434783, 0.6521739130434783, 0.5217391304347826, 0.6739130434782609, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.7333333333333333, 0.6444444444444445]","[0.6521739130434783, 0.6444525279192386, 0.5204473315125121, 0.6780451127819549, 0.7069077524729699, 0.687037037037037, 0.5809696969696969, 0.6534836285560923, 0.7385331576635925, 0.6432748538011696]","[array([[ 7,  3,  0,  2],
       [ 2,  6,  1,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  4, 10]]), array([[ 5,  5,  1,  1],
       [ 2,  7,  0,  0],
       [ 3,  0,  5,  2],
       [ 0,  1,  1, 13]]), array([[ 5,  6,  0,  0],
       [ 4,  4,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 7,  3,  0,  1],
       [ 3,  6,  0,  1],
       [ 1,  0,  8,  1],
       [ 3,  0,  2, 10]]), array([[6, 3, 1, 1],
       [2, 8, 0, 0],
       [0, 0, 9, 1],
       [2, 0, 3, 9]]), array([[ 5,  5,  0,  1],
       [ 2,  8,  0,  0],
       [ 1,  0,  6,  2],
       [ 1,  1,  1, 12]]), array([[6, 3, 1, 1],
       [4, 4, 1, 0],
       [1, 0, 7, 2],
       [3, 0, 3, 9]]), array([[ 7,  2,  2,  0],
       [ 4,  3,  0,  2],
       [ 0,  0, 10,  0],
       [ 1,  1,  3, 10]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  9,  0],
       [ 0,  2,  3, 10]]), array([[ 6,  2,  0,  3],
       [ 2,  6,  0,  1],
       [ 0,  1,  6,  3],
       [ 0,  1,  3, 11]])]"
4,"[0.8152985074626866, 0.832089552238806, 0.832089552238806, 0.8134328358208955, 0.8222222222222222, 0.8097014925373134, 0.8432835820895522, 0.8190298507462687, 0.8115671641791045, 0.7947761194029851]","[0.8152985074626866, 0.832089552238806, 0.832089552238806, 0.8134328358208955, 0.8222222222222222, 0.8097014925373134, 0.8432835820895522, 0.8190298507462687, 0.8115671641791045, 0.7947761194029851]","[0.8152985074626866, 0.832089552238806, 0.832089552238806, 0.8134328358208955, 0.8222222222222222, 0.8097014925373134, 0.8432835820895522, 0.8190298507462687, 0.8115671641791045, 0.7947761194029851]","[0.8152985074626866, 0.832089552238806, 0.832089552238806, 0.8134328358208955, 0.8222222222222222, 0.8097014925373134, 0.8432835820895522, 0.8190298507462687, 0.8115671641791045, 0.7947761194029851]","[0.8341380629687082, 0.8413937594446337, 0.8325649175254557, 0.819278666448271, 0.8326081616136243, 0.8139108674300869, 0.8436852246925863, 0.8192473822523141, 0.8177478643196491, 0.8007900789193932]","[0.8152985074626866, 0.8320895522388059, 0.8320895522388061, 0.8134328358208955, 0.8222222222222223, 0.8097014925373135, 0.8432835820895522, 0.8190298507462686, 0.8115671641791046, 0.794776119402985]","[0.81296744817882, 0.8316790459514736, 0.8316337472305977, 0.8124163121616516, 0.8207866479925304, 0.8078081203112066, 0.8430568413774521, 0.8189509586327496, 0.8098638488763805, 0.7927413307937281]","[0.8341380629687082, 0.8413937594446338, 0.8325649175254557, 0.8192786664482709, 0.8326081616136242, 0.813910867430087, 0.8436852246925864, 0.8192473822523141, 0.8177478643196491, 0.8007900789193932]","[0.8152985074626866, 0.832089552238806, 0.832089552238806, 0.8134328358208955, 0.8222222222222222, 0.8097014925373134, 0.8432835820895522, 0.8190298507462687, 0.8115671641791045, 0.7947761194029851]","[0.81296744817882, 0.8316790459514737, 0.8316337472305978, 0.8124163121616516, 0.8207866479925304, 0.8078081203112066, 0.8430568413774522, 0.8189509586327495, 0.8098638488763806, 0.7927413307937282]","[array([[102,  24,   8,   0],
       [ 11, 116,   3,   4],
       [  3,   1, 130,   0],
       [  3,   7,  35,  89]]), array([[119,   9,   3,   3],
       [ 27, 101,   1,   5],
       [  6,   0, 123,   5],
       [  6,   1,  24, 103]]), array([[104,  22,   5,   3],
       [  8, 115,   2,   9],
       [  7,   1, 118,   8],
       [  5,   3,  17, 109]]), array([[107,  19,   5,   3],
       [ 20, 108,   4,   2],
       [  1,   2, 124,   7],
       [  7,   2,  28,  97]]), array([[ 93,  36,   4,   2],
       [  3, 127,   1,   4],
       [  5,   3, 114,  13],
       [  2,   5,  18, 110]]), array([[ 92,  30,   4,   8],
       [  8, 122,   2,   2],
       [  3,   2, 115,  14],
       [  5,   6,  18, 105]]), array([[111,  17,   2,   4],
       [ 11, 116,   1,   6],
       [  2,   3, 118,  11],
       [  4,   5,  18, 107]]), array([[111,  15,   4,   4],
       [ 26, 105,   0,   3],
       [  1,   5, 111,  17],
       [  1,   3,  18, 112]]), array([[102,  26,   3,   3],
       [ 14, 113,   4,   3],
       [  2,   1, 125,   6],
       [  6,   5,  28,  95]]), array([[ 85,  40,   7,   2],
       [ 13, 116,   0,   5],
       [  3,   2, 119,  10],
       [  5,   6,  17, 106]])]","[0.6304347826086957, 0.6739130434782609, 0.5652173913043478, 0.6956521739130435, 0.6222222222222222, 0.8222222222222222, 0.6444444444444445, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666]","[0.6304347826086957, 0.6739130434782609, 0.5652173913043478, 0.6956521739130435, 0.6222222222222222, 0.8222222222222222, 0.6444444444444445, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666]","[0.6304347826086957, 0.6739130434782609, 0.5652173913043478, 0.6956521739130435, 0.6222222222222222, 0.8222222222222222, 0.6444444444444445, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666]","[0.6304347826086957, 0.6739130434782609, 0.5652173913043478, 0.6956521739130435, 0.6222222222222222, 0.8222222222222222, 0.6444444444444445, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666]","[0.6669956140350877, 0.6672619047619047, 0.5784722222222223, 0.6946386946386947, 0.6204351204351204, 0.8317460317460318, 0.6678571428571428, 0.6574300699300699, 0.6357142857142857, 0.6806139122315593]","[0.6583333333333333, 0.6708333333333333, 0.5575757575757575, 0.6984848484848484, 0.6194805194805195, 0.8252525252525252, 0.6446969696969697, 0.6598484848484849, 0.6224747474747475, 0.6664141414141413]","[0.6253395858461747, 0.6683832425892317, 0.5505163287725956, 0.693609022556391, 0.6122529644268775, 0.8138888888888889, 0.6428085299455536, 0.6379477377461249, 0.6106979405034325, 0.6642992424242424]","[0.6910469107551487, 0.6779503105590061, 0.5854468599033816, 0.7010236140670925, 0.6421825088491755, 0.8349206349206348, 0.6787301587301587, 0.6707925407925408, 0.6784126984126984, 0.6754746342981637]","[0.6304347826086957, 0.6739130434782609, 0.5652173913043478, 0.6956521739130435, 0.6222222222222222, 0.8222222222222222, 0.6444444444444445, 0.6666666666666666, 0.6222222222222222, 0.6666666666666666]","[0.6210508671783755, 0.6752939319813777, 0.5590662573437141, 0.6952707856598017, 0.6242248572683357, 0.8148148148148149, 0.6487934395375412, 0.6492982823627985, 0.6284134248665142, 0.6619388327721661]","[array([[ 6,  4,  1,  1],
       [ 2,  6,  1,  0],
       [ 0,  0, 10,  0],
       [ 1,  0,  7,  7]]), array([[ 7,  4,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  0,  3, 11]]), array([[ 4,  7,  0,  0],
       [ 1,  7,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]]), array([[ 8,  2,  0,  1],
       [ 3,  6,  0,  1],
       [ 0,  1,  8,  1],
       [ 2,  0,  3, 10]]), array([[ 4,  6,  1,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  1,  3, 10]]), array([[ 6,  4,  0,  1],
       [ 0, 10,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  0,  1, 13]]), array([[ 6,  3,  2,  0],
       [ 1,  6,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[ 3,  6,  0,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  2, 12]]), array([[6, 5, 0, 0],
       [5, 4, 0, 0],
       [0, 1, 9, 0],
       [1, 0, 5, 9]]), array([[ 5,  2,  2,  2],
       [ 1,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]])]"
6,"[0.8283582089552238, 0.7985074626865671, 0.8302238805970149, 0.8059701492537313, 0.8166666666666667, 0.8208955223880597, 0.7798507462686567, 0.8171641791044776, 0.7873134328358209, 0.8190298507462687]","[0.8283582089552238, 0.7985074626865671, 0.8302238805970149, 0.8059701492537313, 0.8166666666666667, 0.8208955223880597, 0.7798507462686567, 0.8171641791044776, 0.7873134328358209, 0.8190298507462687]","[0.8283582089552238, 0.7985074626865671, 0.8302238805970149, 0.8059701492537313, 0.8166666666666667, 0.8208955223880597, 0.7798507462686567, 0.8171641791044776, 0.7873134328358209, 0.8190298507462687]","[0.8283582089552238, 0.7985074626865671, 0.8302238805970149, 0.8059701492537313, 0.8166666666666667, 0.8208955223880597, 0.7798507462686567, 0.8171641791044776, 0.7873134328358209, 0.8190298507462687]","[0.830368081078071, 0.7997986447349487, 0.8315408293186726, 0.8097990646338752, 0.8243319586811815, 0.8218059186329429, 0.7872399684511485, 0.8181350566311396, 0.7927622957863223, 0.8197544697655171]","[0.8283582089552239, 0.7985074626865671, 0.8302238805970149, 0.8059701492537313, 0.8166666666666667, 0.8208955223880596, 0.7798507462686567, 0.8171641791044776, 0.7873134328358209, 0.8190298507462687]","[0.8279590779849717, 0.7984768907563025, 0.830432338589947, 0.8046396982808133, 0.8148998544707153, 0.8206814882608956, 0.7744241585740997, 0.8171563964263988, 0.7871981304813451, 0.8184196589072672]","[0.830368081078071, 0.7997986447349487, 0.8315408293186726, 0.8097990646338752, 0.8243319586811815, 0.8218059186329429, 0.7872399684511485, 0.8181350566311396, 0.7927622957863223, 0.819754469765517]","[0.8283582089552238, 0.7985074626865671, 0.8302238805970149, 0.8059701492537313, 0.8166666666666667, 0.8208955223880597, 0.7798507462686567, 0.8171641791044776, 0.7873134328358209, 0.8190298507462687]","[0.8279590779849716, 0.7984768907563025, 0.8304323385899472, 0.8046396982808133, 0.8148998544707153, 0.8206814882608956, 0.7744241585740997, 0.8171563964263988, 0.7871981304813451, 0.8184196589072671]","[array([[105,  23,   4,   2],
       [ 14, 114,   1,   5],
       [  3,   0, 120,  11],
       [  1,   9,  19, 105]]), array([[102,  27,   3,   2],
       [ 20, 107,   2,   5],
       [  5,   0, 117,  12],
       [ 11,   4,  17, 102]]), array([[106,  21,   5,   2],
       [ 18, 112,   1,   3],
       [  7,   1, 117,   9],
       [  6,   1,  17, 110]]), array([[100,  26,   4,   4],
       [ 16, 114,   2,   2],
       [  4,   1, 121,   8],
       [  6,   5,  26,  97]]), array([[ 90,  37,   5,   3],
       [  9, 121,   0,   5],
       [  2,   0, 117,  16],
       [  1,   5,  16, 113]]), array([[106,  21,   5,   2],
       [ 17, 112,   2,   3],
       [  2,   2, 116,  14],
       [  4,   2,  22, 106]]), array([[102,  25,   4,   3],
       [ 13, 118,   0,   3],
       [  5,   1, 121,   7],
       [ 18,   3,  36,  77]]), array([[111,  17,   5,   1],
       [ 20, 108,   2,   4],
       [  2,   0, 114,  18],
       [  9,   2,  18, 105]]), array([[101,  26,   1,   6],
       [ 20, 111,   0,   3],
       [  4,   2,  97,  31],
       [  5,   3,  13, 113]]), array([[100,  25,   6,   3],
       [ 15, 115,   1,   3],
       [  3,   1, 118,  12],
       [  8,   5,  15, 106]])]","[0.7391304347826086, 0.6304347826086957, 0.6304347826086957, 0.717391304347826, 0.6888888888888889, 0.8222222222222222, 0.5555555555555556, 0.6, 0.6444444444444445, 0.6222222222222222]","[0.7391304347826086, 0.6304347826086957, 0.6304347826086957, 0.717391304347826, 0.6888888888888889, 0.8222222222222222, 0.5555555555555556, 0.6, 0.6444444444444445, 0.6222222222222222]","[0.7391304347826086, 0.6304347826086957, 0.6304347826086957, 0.717391304347826, 0.6888888888888889, 0.8222222222222222, 0.5555555555555556, 0.6, 0.6444444444444445, 0.6222222222222222]","[0.7391304347826086, 0.6304347826086957, 0.6304347826086957, 0.717391304347826, 0.6888888888888889, 0.8222222222222222, 0.5555555555555556, 0.6, 0.6444444444444445, 0.6222222222222222]","[0.7363636363636363, 0.6270833333333333, 0.6223845598845599, 0.7268620268620269, 0.6955128205128206, 0.8290112665112664, 0.6041666666666666, 0.6210889804639804, 0.6433982683982684, 0.6361111111111111]","[0.7375, 0.6277777777777778, 0.6257575757575757, 0.7234848484848485, 0.6876623376623376, 0.8378787878787879, 0.5914141414141415, 0.6058080808080808, 0.6313131313131314, 0.634090909090909]","[0.736128364389234, 0.6208862821766048, 0.6228333201820142, 0.7210135533736891, 0.6850613154960981, 0.8267300194931774, 0.5535714285714285, 0.5897435897435898, 0.6334957521239379, 0.6268762183235868]","[0.741106719367589, 0.6353260869565218, 0.6315248760900936, 0.7270849923023838, 0.7052706552706554, 0.8359535526202194, 0.6290123456790124, 0.6484025234025234, 0.662073112073112, 0.6434567901234568]","[0.7391304347826086, 0.6304347826086957, 0.6304347826086957, 0.717391304347826, 0.6888888888888889, 0.8222222222222222, 0.5555555555555556, 0.6, 0.6444444444444445, 0.6222222222222222]","[0.7393554775407327, 0.6271551418816496, 0.6297892243809445, 0.718493973020028, 0.6908460299764647, 0.8220727745289148, 0.5412698412698412, 0.5982905982905983, 0.6498139818979399, 0.6245873944119558]","[array([[ 9,  2,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  3, 11]]), array([[ 8,  3,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  1,  4,  5],
       [ 0,  1,  4, 10]]), array([[ 7,  4,  0,  0],
       [ 3,  7,  0,  0],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 8,  2,  0,  1],
       [ 1,  8,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  3,  2, 10]]), array([[ 7,  2,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  3, 10]]), array([[ 9,  1,  0,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  0],
       [ 2,  0,  2, 11]]), array([[5, 5, 1, 0],
       [0, 7, 2, 0],
       [1, 0, 8, 1],
       [3, 0, 7, 5]]), array([[6, 3, 2, 0],
       [5, 4, 0, 0],
       [0, 0, 9, 1],
       [2, 0, 5, 8]]), array([[ 7,  4,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  1,  6,  3],
       [ 1,  1,  2, 11]]), array([[7, 2, 1, 1],
       [2, 6, 0, 1],
       [0, 1, 7, 2],
       [0, 1, 6, 8]])]"
8,"[0.8152985074626866, 0.8171641791044776, 0.8470149253731343, 0.8078358208955224, 0.8074074074074075, 0.8003731343283582, 0.8190298507462687, 0.7686567164179104, 0.8134328358208955, 0.8152985074626866]","[0.8152985074626866, 0.8171641791044776, 0.8470149253731343, 0.8078358208955224, 0.8074074074074075, 0.8003731343283582, 0.8190298507462687, 0.7686567164179104, 0.8134328358208955, 0.8152985074626866]","[0.8152985074626866, 0.8171641791044776, 0.8470149253731343, 0.8078358208955224, 0.8074074074074075, 0.8003731343283582, 0.8190298507462687, 0.7686567164179104, 0.8134328358208955, 0.8152985074626866]","[0.8152985074626866, 0.8171641791044776, 0.8470149253731343, 0.8078358208955224, 0.8074074074074075, 0.8003731343283582, 0.8190298507462687, 0.7686567164179104, 0.8134328358208955, 0.8152985074626866]","[0.8203613159783099, 0.8228321813137726, 0.8500826446280992, 0.8262366648787174, 0.8109956725261483, 0.8024044649044648, 0.8200913276360134, 0.7799753820803391, 0.8152670413437907, 0.818396339585332]","[0.8152985074626865, 0.8171641791044777, 0.8470149253731344, 0.8078358208955224, 0.8074074074074074, 0.8003731343283582, 0.8190298507462687, 0.7686567164179104, 0.8134328358208955, 0.8152985074626865]","[0.8130409887864494, 0.8180857480963526, 0.8465025659671103, 0.8041542568231215, 0.8079305570779314, 0.798698939263061, 0.8184794162770185, 0.7684441610823227, 0.813437325044885, 0.8153142736454667]","[0.8203613159783099, 0.8228321813137724, 0.8500826446280991, 0.8262366648787174, 0.8109956725261483, 0.8024044649044648, 0.8200913276360134, 0.779975382080339, 0.8152670413437907, 0.8183963395853321]","[0.8152985074626866, 0.8171641791044776, 0.8470149253731343, 0.8078358208955224, 0.8074074074074075, 0.8003731343283582, 0.8190298507462687, 0.7686567164179104, 0.8134328358208955, 0.8152985074626866]","[0.8130409887864495, 0.8180857480963525, 0.8465025659671103, 0.8041542568231215, 0.8079305570779314, 0.798698939263061, 0.8184794162770184, 0.7684441610823227, 0.8134373250448851, 0.8153142736454667]","[array([[ 92,  32,   5,   5],
       [ 10, 120,   1,   3],
       [  3,   1, 122,   8],
       [  4,   3,  24, 103]]), array([[113,  12,   3,   6],
       [ 17, 105,   0,  12],
       [  2,   1, 108,  23],
       [  7,   1,  14, 112]]), array([[105,  23,   5,   1],
       [  9, 121,   1,   3],
       [  2,   3, 120,   9],
       [  5,   3,  18, 108]]), array([[ 81,  38,   4,  11],
       [  3, 124,   0,   7],
       [  1,   3, 118,  12],
       [  0,   5,  19, 110]]), array([[113,  15,   4,   3],
       [ 20, 106,   0,   9],
       [  9,   0, 112,  14],
       [ 11,   2,  17, 105]]), array([[ 93,  29,   4,   8],
       [ 13, 112,   0,   9],
       [  2,   1, 121,  10],
       [  3,   5,  23, 103]]), array([[108,  15,   5,   6],
       [ 19, 108,   1,   6],
       [  5,   0, 120,   9],
       [  2,   5,  24, 103]]), array([[ 93,  17,  19,   5],
       [ 26, 102,   5,   1],
       [  2,   1, 121,  10],
       [  6,   1,  31,  96]]), array([[108,  18,   5,   3],
       [ 23, 106,   2,   3],
       [  3,   4, 117,  10],
       [  7,   3,  19, 105]]), array([[108,  19,   4,   3],
       [ 28, 102,   0,   4],
       [  5,   0, 121,   8],
       [  6,   3,  19, 106]])]","[0.6521739130434783, 0.5869565217391305, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.7555555555555555, 0.7333333333333333, 0.6666666666666666]","[0.6521739130434783, 0.5869565217391305, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.7555555555555555, 0.7333333333333333, 0.6666666666666666]","[0.6521739130434783, 0.5869565217391305, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.7555555555555555, 0.7333333333333333, 0.6666666666666666]","[0.6521739130434783, 0.5869565217391305, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.7555555555555555, 0.7333333333333333, 0.6666666666666666]","[0.6562812187812188, 0.5762820512820512, 0.5059523809523809, 0.7514880952380952, 0.6111111111111112, 0.7401098901098901, 0.642948717948718, 0.7591269841269842, 0.7318181818181818, 0.6890297202797203]","[0.6583333333333333, 0.5597222222222222, 0.5098484848484848, 0.7507575757575757, 0.614935064935065, 0.7441919191919192, 0.6159090909090909, 0.7651515151515151, 0.7368686868686869, 0.6845959595959596]","[0.6463268365817092, 0.5533971291866029, 0.5, 0.7429879557828741, 0.6098238146293066, 0.725843776106934, 0.6033643892339544, 0.7514132553606239, 0.7275132275132274, 0.6827315906599793]","[0.6690700603744082, 0.5861204013377926, 0.5217391304347826, 0.7501293995859213, 0.6283950617283951, 0.74998778998779, 0.6596581196581196, 0.7737918871252204, 0.7549494949494948, 0.6775641025641025]","[0.6521739130434783, 0.5869565217391305, 0.5217391304347826, 0.7391304347826086, 0.6222222222222222, 0.7333333333333333, 0.6222222222222222, 0.7555555555555555, 0.7333333333333333, 0.6666666666666666]","[0.6500293331595072, 0.5731724568337841, 0.5144927536231884, 0.7370573086662411, 0.6220358842784472, 0.7261282836721433, 0.6162180814354727, 0.7539701104613385, 0.7372134038800705, 0.6682255510900011]","[array([[ 6,  5,  0,  1],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[ 7,  4,  0,  1],
       [ 4,  5,  0,  0],
       [ 2,  0,  3,  5],
       [ 0,  1,  2, 12]]), array([[ 3,  7,  1,  0],
       [ 3,  6,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]]), array([[ 7,  2,  0,  2],
       [ 1,  8,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  2,  3, 10]]), array([[ 6,  4,  1,  0],
       [ 6,  4,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  3, 10]]), array([[ 5,  5,  0,  1],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  2, 11]]), array([[ 4,  5,  2,  0],
       [ 1,  6,  1,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 11]]), array([[ 8,  2,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0, 10,  0],
       [ 0,  2,  3, 10]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[8, 1, 1, 1],
       [1, 7, 0, 1],
       [0, 0, 7, 3],
       [2, 0, 5, 8]])]"
