n_neighbors value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.6521739130434783, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.7111111111111111, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555]","[0.6521739130434783, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.7111111111111111, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555]","[0.6521739130434783, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.7111111111111111, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555]","[0.6521739130434783, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.7111111111111111, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555]","[0.6791666666666667, 0.7964743589743589, 0.8233766233766234, 0.7708333333333333, 0.8258061383061384, 0.8425213675213675, 0.7202205882352941, 0.7652777777777777, 0.7923076923076923, 0.7595238095238095]","[0.6444444444444444, 0.7916666666666666, 0.8295454545454546, 0.7568181818181818, 0.8259740259740259, 0.8527777777777777, 0.7007575757575757, 0.7361111111111112, 0.7555555555555555, 0.7439393939393939]","[0.640542328042328, 0.7931372549019607, 0.8257277205553067, 0.7595770952307455, 0.8233209285840866, 0.8450396825396825, 0.7046052631578947, 0.7321545178081681, 0.7504995004995005, 0.7453947368421052]","[0.683695652173913, 0.8039297658862877, 0.8269339356295877, 0.7711352657004831, 0.8274453941120609, 0.8444444444444444, 0.7247385620915032, 0.7620987654320988, 0.7838176638176638, 0.7608465608465609]","[0.6521739130434783, 0.8043478260869565, 0.8260869565217391, 0.7608695652173914, 0.8222222222222222, 0.8444444444444444, 0.7111111111111111, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555]","[0.6492408557625949, 0.8033248081841432, 0.8257656885842792, 0.7620445989383761, 0.8224506271289895, 0.8415343915343916, 0.7119883040935673, 0.742930527310833, 0.7494061494061495, 0.7525730994152047]","[array([[10,  1,  1,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  6,  9]]), array([[10,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  2, 13]]), array([[ 9,  2,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]]), array([[ 8,  3,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[ 9,  1,  0,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 1,  9,  0,  0],
       [ 0,  0,  7,  2],
       [ 1,  1,  2, 11]]), array([[ 7,  3,  1,  0],
       [ 1,  6,  0,  2],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[11,  0,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  4, 10]]), array([[10,  1,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  6,  3],
       [ 0,  0,  3, 12]])]"
2,"[0.9123134328358209, 0.9029850746268657, 0.9123134328358209, 0.8955223880597015, 0.9, 0.9067164179104478, 0.914179104477612, 0.9085820895522388, 0.9123134328358209, 0.8973880597014925]","[0.9123134328358209, 0.9029850746268657, 0.9123134328358209, 0.8955223880597015, 0.9, 0.9067164179104478, 0.914179104477612, 0.9085820895522388, 0.9123134328358209, 0.8973880597014925]","[0.9123134328358209, 0.9029850746268657, 0.9123134328358209, 0.8955223880597015, 0.9, 0.9067164179104478, 0.914179104477612, 0.9085820895522388, 0.9123134328358209, 0.8973880597014925]","[0.9123134328358209, 0.9029850746268657, 0.9123134328358209, 0.8955223880597015, 0.9, 0.9067164179104478, 0.914179104477612, 0.9085820895522388, 0.9123134328358209, 0.8973880597014925]","[0.9235226854274473, 0.9166616991382781, 0.923722706374603, 0.9100304683321476, 0.914264950166113, 0.9197021014560935, 0.926058416139717, 0.9205679765130985, 0.9242364004648207, 0.912027373823781]","[0.9123134328358209, 0.9029850746268657, 0.9123134328358209, 0.8955223880597014, 0.8999999999999999, 0.9067164179104477, 0.914179104477612, 0.9085820895522387, 0.9123134328358209, 0.8973880597014925]","[0.9097954600623639, 0.9002810471157638, 0.9097215441139233, 0.8930045284789093, 0.8965162963664788, 0.9042313151058403, 0.9125690216416584, 0.9050668511925887, 0.9097292328222515, 0.8941219008311967]","[0.9235226854274473, 0.916661699138278, 0.923722706374603, 0.9100304683321476, 0.914264950166113, 0.9197021014560935, 0.9260584161397168, 0.9205679765130985, 0.9242364004648206, 0.912027373823781]","[0.9123134328358209, 0.9029850746268657, 0.9123134328358209, 0.8955223880597015, 0.9, 0.9067164179104478, 0.914179104477612, 0.9085820895522388, 0.9123134328358209, 0.8973880597014925]","[0.909795460062364, 0.900281047115764, 0.9097215441139233, 0.8930045284789093, 0.8965162963664787, 0.9042313151058403, 0.9125690216416584, 0.9050668511925887, 0.9097292328222514, 0.8941219008311966]","[array([[134,   0,   0,   0],
       [  9, 125,   0,   0],
       [  1,   0, 133,   0],
       [  3,   5,  29,  97]]), array([[134,   0,   0,   0],
       [ 12, 122,   0,   0],
       [  1,   0, 133,   0],
       [  4,   4,  31,  95]]), array([[134,   0,   0,   0],
       [ 10, 124,   0,   0],
       [  0,   0, 134,   0],
       [  3,   5,  29,  97]]), array([[134,   0,   0,   0],
       [ 17, 117,   0,   0],
       [  1,   0, 133,   0],
       [  2,   5,  31,  96]]), array([[135,   0,   0,   0],
       [ 12, 123,   0,   0],
       [  0,   0, 135,   0],
       [  3,   6,  33,  93]]), array([[134,   0,   0,   0],
       [ 11, 123,   0,   0],
       [  1,   0, 133,   0],
       [  3,   4,  31,  96]]), array([[134,   0,   0,   0],
       [ 13, 121,   0,   0],
       [  0,   0, 134,   0],
       [  3,   2,  28, 101]]), array([[134,   0,   0,   0],
       [  7, 127,   0,   0],
       [  1,   0, 133,   0],
       [  2,   8,  31,  93]]), array([[134,   0,   0,   0],
       [  8, 126,   0,   0],
       [  1,   0, 133,   0],
       [  2,   5,  31,  96]]), array([[134,   0,   0,   0],
       [ 14, 120,   0,   0],
       [  0,   0, 134,   0],
       [  2,   6,  33,  93]])]","[0.6304347826086957, 0.7608695652173914, 0.7391304347826086, 0.782608695652174, 0.8, 0.7555555555555555, 0.6444444444444445, 0.7555555555555555, 0.7555555555555555, 0.8444444444444444]","[0.6304347826086957, 0.7608695652173914, 0.7391304347826086, 0.782608695652174, 0.8, 0.7555555555555555, 0.6444444444444445, 0.7555555555555555, 0.7555555555555555, 0.8444444444444444]","[0.6304347826086957, 0.7608695652173914, 0.7391304347826086, 0.782608695652174, 0.8, 0.7555555555555555, 0.6444444444444445, 0.7555555555555555, 0.7555555555555555, 0.8444444444444444]","[0.6304347826086957, 0.7608695652173914, 0.7391304347826086, 0.782608695652174, 0.8, 0.7555555555555555, 0.6444444444444445, 0.7555555555555555, 0.7555555555555555, 0.8444444444444444]","[0.6395424836601307, 0.7698717948717949, 0.7642857142857143, 0.8116883116883117, 0.8229166666666666, 0.7931749622926094, 0.6478243978243978, 0.7584134615384616, 0.8098416289592759, 0.8708333333333333]","[0.6291666666666667, 0.7513888888888889, 0.7628787878787878, 0.8, 0.8081168831168831, 0.775, 0.647979797979798, 0.7416666666666667, 0.763888888888889, 0.8416666666666666]","[0.6026313628899836, 0.7486171236171235, 0.7372463768115942, 0.7864592760180995, 0.7984299516908213, 0.744724025974026, 0.6425324675324675, 0.720062345062345, 0.7506521739130434, 0.8383061383061383]","[0.6557544757033248, 0.775195094760312, 0.7872670807453417, 0.8118294748729531, 0.837037037037037, 0.8151499916205798, 0.6599499266165934, 0.7667735042735043, 0.8120160884866768, 0.8792592592592592]","[0.6304347826086957, 0.7608695652173914, 0.7391304347826086, 0.782608695652174, 0.8, 0.7555555555555555, 0.6444444444444445, 0.7555555555555555, 0.7555555555555555, 0.8444444444444444]","[0.6110998072392375, 0.7573091160047681, 0.7323503465658475, 0.7782589022230966, 0.8011808910359637, 0.7445887445887446, 0.647012987012987, 0.7352075907631462, 0.7488336783988957, 0.844952084952085]","[array([[11,  1,  0,  0],
       [ 6,  3,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  7,  7]]), array([[11,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  4, 11]]), array([[ 9,  2,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 2,  1,  4,  8]]), array([[11,  0,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  5,  9]]), array([[ 9,  1,  1,  0],
       [ 3,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  4, 10]]), array([[11,  0,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  9,  0],
       [ 1,  1,  4,  9]]), array([[7, 3, 1, 0],
       [2, 5, 0, 2],
       [0, 0, 8, 2],
       [0, 3, 3, 9]]), array([[11,  0,  0,  0],
       [ 5,  3,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  3, 11]]), array([[11,  0,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  9,  1],
       [ 2,  0,  4,  9]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  9,  0],
       [ 0,  0,  3, 12]])]"
3,"[0.917910447761194, 0.917910447761194, 0.9197761194029851, 0.9235074626865671, 0.9055555555555556, 0.9048507462686567, 0.9235074626865671, 0.9197761194029851, 0.9197761194029851, 0.9160447761194029]","[0.917910447761194, 0.917910447761194, 0.9197761194029851, 0.9235074626865671, 0.9055555555555556, 0.9048507462686567, 0.9235074626865671, 0.9197761194029851, 0.9197761194029851, 0.9160447761194029]","[0.917910447761194, 0.917910447761194, 0.9197761194029851, 0.9235074626865671, 0.9055555555555556, 0.9048507462686567, 0.9235074626865671, 0.9197761194029851, 0.9197761194029851, 0.9160447761194029]","[0.917910447761194, 0.917910447761194, 0.9197761194029851, 0.9235074626865671, 0.9055555555555556, 0.9048507462686567, 0.9235074626865671, 0.9197761194029851, 0.9197761194029851, 0.9160447761194029]","[0.9219593206973473, 0.9195070696219931, 0.9231938722817047, 0.9259593774727135, 0.9098365994523432, 0.9081633189998131, 0.9282216508601955, 0.9225523516300891, 0.9217067401850012, 0.9199537625969039]","[0.917910447761194, 0.9179104477611941, 0.919776119402985, 0.9235074626865671, 0.9055555555555556, 0.9048507462686568, 0.9235074626865671, 0.9197761194029851, 0.919776119402985, 0.916044776119403]","[0.9173743237454348, 0.9174535814459015, 0.918956393280888, 0.9232064037368225, 0.9044768734623301, 0.9045133841290032, 0.9230001425235639, 0.9192781377850557, 0.9194036333444724, 0.9156244439369794]","[0.9219593206973472, 0.9195070696219932, 0.9231938722817046, 0.9259593774727135, 0.9098365994523432, 0.9081633189998131, 0.9282216508601955, 0.9225523516300891, 0.9217067401850011, 0.9199537625969039]","[0.917910447761194, 0.917910447761194, 0.9197761194029851, 0.9235074626865671, 0.9055555555555556, 0.9048507462686567, 0.9235074626865671, 0.9197761194029851, 0.9197761194029851, 0.9160447761194029]","[0.9173743237454347, 0.9174535814459015, 0.918956393280888, 0.9232064037368225, 0.9044768734623301, 0.9045133841290032, 0.9230001425235639, 0.9192781377850556, 0.9194036333444723, 0.9156244439369795]","[array([[126,   7,   1,   0],
       [  8, 125,   0,   1],
       [  1,   0, 131,   2],
       [  2,   2,  20, 110]]), array([[127,   6,   1,   0],
       [  7, 125,   0,   2],
       [  1,   0, 128,   5],
       [  3,   2,  17, 112]]), array([[129,   3,   1,   1],
       [  4, 128,   0,   2],
       [  2,   0, 129,   3],
       [  3,   2,  22, 107]]), array([[129,   3,   1,   1],
       [  8, 123,   0,   3],
       [  0,   0, 130,   4],
       [  1,   1,  19, 113]]), array([[129,   4,   1,   1],
       [  9, 124,   0,   2],
       [  0,   0, 131,   4],
       [  1,   4,  25, 105]]), array([[124,   7,   2,   1],
       [  8, 123,   0,   3],
       [  0,   0, 129,   5],
       [  1,   1,  23, 109]]), array([[130,   4,   0,   0],
       [ 10, 124,   0,   0],
       [  0,   0, 131,   3],
       [  1,   1,  22, 110]]), array([[130,   2,   1,   1],
       [  8, 125,   0,   1],
       [  1,   0, 128,   5],
       [  2,   2,  20, 110]]), array([[129,   3,   1,   1],
       [  8, 124,   0,   2],
       [  0,   1, 128,   5],
       [  1,   2,  19, 112]]), array([[131,   1,   1,   1],
       [  9, 122,   0,   3],
       [  0,   0, 129,   5],
       [  1,   1,  23, 109]])]","[0.6521739130434783, 0.8478260869565217, 0.7391304347826086, 0.8043478260869565, 0.8222222222222222, 0.8, 0.6888888888888889, 0.7777777777777778, 0.7111111111111111, 0.8]","[0.6521739130434783, 0.8478260869565217, 0.7391304347826086, 0.8043478260869565, 0.8222222222222222, 0.8, 0.6888888888888889, 0.7777777777777778, 0.7111111111111111, 0.8]","[0.6521739130434783, 0.8478260869565217, 0.7391304347826086, 0.8043478260869565, 0.8222222222222222, 0.8, 0.6888888888888889, 0.7777777777777778, 0.7111111111111111, 0.8]","[0.6521739130434783, 0.8478260869565217, 0.7391304347826086, 0.8043478260869565, 0.8222222222222222, 0.8, 0.6888888888888889, 0.7777777777777778, 0.7111111111111111, 0.8]","[0.670600233100233, 0.8603896103896104, 0.7647435897435897, 0.8007756132756133, 0.8331168831168831, 0.7973484848484848, 0.7217836257309942, 0.8089285714285714, 0.7701563142739614, 0.8324175824175826]","[0.6416666666666666, 0.8444444444444443, 0.7628787878787878, 0.8045454545454545, 0.8331168831168831, 0.8101010101010101, 0.672979797979798, 0.7638888888888888, 0.7111111111111111, 0.7911616161616162]","[0.6214046822742475, 0.8468919729695592, 0.7364130434782609, 0.8010449662386852, 0.8212121212121213, 0.7987253487253487, 0.6848039215686275, 0.7671198156682029, 0.6972646918299092, 0.7885093167701863]","[0.6748631802979629, 0.8568605307735742, 0.7887402452619845, 0.8057986699291046, 0.8476190476190475, 0.8126262626262627, 0.7216374269005847, 0.7976190476190476, 0.7676493441199324, 0.8361416361416362]","[0.6521739130434783, 0.8478260869565217, 0.7391304347826086, 0.8043478260869565, 0.8222222222222222, 0.8, 0.6888888888888889, 0.7777777777777778, 0.7111111111111111, 0.8]","[0.6319906936164026, 0.8474948652047603, 0.7322778827977316, 0.8035290952104858, 0.8222222222222222, 0.8009171075837742, 0.692084241103849, 0.7715883256528419, 0.7004990178903223, 0.798040027605245]","[array([[12,  0,  0,  0],
       [ 6,  3,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  6,  8]]), array([[12,  0,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[ 9,  2,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 1,  1,  5,  8]]), array([[ 9,  2,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  4, 10]]), array([[ 9,  2,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  3, 11]]), array([[ 7,  3,  1,  0],
       [ 0,  5,  0,  4],
       [ 0,  0,  7,  3],
       [ 0,  1,  2, 12]]), array([[11,  0,  0,  0],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  0,  3, 12]]), array([[11,  0,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  5,  9]]), array([[10,  0,  1,  0],
       [ 3,  5,  0,  1],
       [ 1,  0,  9,  0],
       [ 0,  0,  3, 12]])]"
4,"[0.8917910447761194, 0.8917910447761194, 0.914179104477612, 0.871268656716418, 0.8703703703703703, 0.8805970149253731, 0.878731343283582, 0.878731343283582, 0.8824626865671642, 0.875]","[0.8917910447761194, 0.8917910447761194, 0.914179104477612, 0.871268656716418, 0.8703703703703703, 0.8805970149253731, 0.878731343283582, 0.878731343283582, 0.8824626865671642, 0.875]","[0.8917910447761194, 0.8917910447761194, 0.914179104477612, 0.871268656716418, 0.8703703703703703, 0.8805970149253731, 0.878731343283582, 0.878731343283582, 0.8824626865671642, 0.875]","[0.8917910447761194, 0.8917910447761194, 0.914179104477612, 0.871268656716418, 0.8703703703703703, 0.8805970149253731, 0.878731343283582, 0.878731343283582, 0.8824626865671642, 0.875]","[0.9037174285640984, 0.9005126796431714, 0.9195171264852974, 0.8834137189741649, 0.8852380484488431, 0.8923350447734473, 0.893684923519469, 0.887281312508482, 0.8932236141596226, 0.8877783740920766]","[0.8917910447761194, 0.8917910447761195, 0.914179104477612, 0.8712686567164178, 0.8703703703703703, 0.8805970149253731, 0.878731343283582, 0.878731343283582, 0.8824626865671642, 0.875]","[0.8896730181950978, 0.8905883450095127, 0.9133675487334024, 0.8689420870044045, 0.8675366576746812, 0.8786038753537496, 0.8764483132577275, 0.8771221121424826, 0.8797344805746325, 0.8729958911145351]","[0.9037174285640985, 0.9005126796431714, 0.9195171264852973, 0.8834137189741649, 0.8852380484488431, 0.8923350447734474, 0.893684923519469, 0.887281312508482, 0.8932236141596226, 0.8877783740920767]","[0.8917910447761194, 0.8917910447761194, 0.914179104477612, 0.871268656716418, 0.8703703703703703, 0.8805970149253731, 0.878731343283582, 0.878731343283582, 0.8824626865671642, 0.875]","[0.8896730181950978, 0.8905883450095128, 0.9133675487334024, 0.8689420870044046, 0.8675366576746812, 0.8786038753537497, 0.8764483132577275, 0.8771221121424826, 0.8797344805746324, 0.8729958911145352]","[array([[130,   3,   1,   0],
       [ 14, 118,   0,   2],
       [  1,   0, 133,   0],
       [  4,   3,  30,  97]]), array([[131,   2,   1,   0],
       [ 16, 115,   0,   3],
       [  0,   0, 130,   4],
       [  2,   1,  29, 102]]), array([[132,   2,   0,   0],
       [ 13, 120,   0,   1],
       [  0,   1, 130,   3],
       [  1,   2,  23, 108]]), array([[128,   5,   1,   0],
       [ 17, 116,   0,   1],
       [  0,   0, 130,   4],
       [  2,   3,  36,  93]]), array([[132,   2,   1,   0],
       [ 24, 110,   0,   1],
       [  0,   0, 133,   2],
       [  3,   5,  32,  95]]), array([[130,   3,   1,   0],
       [ 17, 114,   0,   3],
       [  2,   0, 131,   1],
       [  3,   3,  31,  97]]), array([[133,   1,   0,   0],
       [ 19, 114,   0,   1],
       [  1,   0, 130,   3],
       [  2,   2,  36,  94]]), array([[128,   4,   2,   0],
       [ 12, 118,   0,   4],
       [  0,   0, 129,   5],
       [  2,   2,  34,  96]]), array([[131,   2,   1,   0],
       [ 17, 116,   0,   1],
       [  1,   0, 131,   2],
       [  3,   7,  29,  95]]), array([[130,   2,   1,   1],
       [ 20, 112,   0,   2],
       [  0,   0, 131,   3],
       [  2,   2,  34,  96]])]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.8043478260869565, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7777777777777778, 0.8, 0.7333333333333333]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.8043478260869565, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7777777777777778, 0.8, 0.7333333333333333]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.8043478260869565, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7777777777777778, 0.8, 0.7333333333333333]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.8043478260869565, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7777777777777778, 0.8, 0.7333333333333333]","[0.8003472222222222, 0.8682692307692308, 0.7266178266178266, 0.8100961538461539, 0.7609265734265734, 0.8417277167277166, 0.7348824786324786, 0.8151515151515152, 0.8504464285714286, 0.7840544871794872]","[0.7472222222222222, 0.8416666666666666, 0.7151515151515151, 0.8106060606060606, 0.7581168831168832, 0.85, 0.729040404040404, 0.7611111111111111, 0.7944444444444445, 0.7277777777777777]","[0.7326007326007326, 0.841053391053391, 0.7169548872180451, 0.8037518037518038, 0.7498188405797102, 0.8225717703349282, 0.7260443307757886, 0.7558608058608058, 0.7774216524216525, 0.7166480862133036]","[0.8034420289855071, 0.8683946488294315, 0.7362371927589318, 0.8131270903010034, 0.7725718725718725, 0.8613892280558948, 0.7405745489078822, 0.8075420875420877, 0.8601190476190476, 0.7825854700854701]","[0.7391304347826086, 0.8478260869565217, 0.717391304347826, 0.8043478260869565, 0.7555555555555555, 0.8222222222222222, 0.7333333333333333, 0.7777777777777778, 0.8, 0.7333333333333333]","[0.7312470138557096, 0.8457745153397326, 0.7227558025498528, 0.8024342806951503, 0.7542834138486313, 0.8158819776714513, 0.7315601023017901, 0.765893365893366, 0.7894903450459005, 0.7237568300370233]","[array([[12,  0,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  7,  8]]), array([[12,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 12]]), array([[ 8,  3,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  1,  1, 11]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 9,  2,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  4, 10]]), array([[11,  0,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  0],
       [ 1,  1,  4,  9]]), array([[ 8,  2,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  9,  1],
       [ 0,  1,  3, 11]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 12]]), array([[11,  0,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  4, 11]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 1,  0,  8,  1],
       [ 0,  0,  5, 10]])]"
