weights value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
uniform,"[0.8973880597014925, 0.8973880597014925, 0.8694029850746269, 0.8955223880597015, 0.8870370370370371, 0.8861940298507462, 0.8917910447761194, 0.8880597014925373, 0.8861940298507462, 0.8805970149253731]","[0.8973880597014925, 0.8973880597014925, 0.8694029850746269, 0.8955223880597015, 0.8870370370370371, 0.8861940298507462, 0.8917910447761194, 0.8880597014925373, 0.8861940298507462, 0.8805970149253731]","[0.8973880597014925, 0.8973880597014925, 0.8694029850746269, 0.8955223880597015, 0.8870370370370371, 0.8861940298507462, 0.8917910447761194, 0.8880597014925373, 0.8861940298507462, 0.8805970149253731]","[0.8973880597014925, 0.8973880597014925, 0.8694029850746269, 0.8955223880597015, 0.8870370370370371, 0.8861940298507462, 0.8917910447761194, 0.8880597014925373, 0.8861940298507462, 0.8805970149253731]","[0.9075034543244326, 0.9049349083706928, 0.881088101076953, 0.9031746835474234, 0.8986085437151594, 0.8975742449617099, 0.904257337904487, 0.8964391807991914, 0.8963070002913753, 0.8935309010979982]","[0.8973880597014925, 0.8973880597014925, 0.8694029850746269, 0.8955223880597014, 0.887037037037037, 0.8861940298507462, 0.8917910447761194, 0.8880597014925373, 0.8861940298507462, 0.8805970149253731]","[0.8957467797547823, 0.8961574003823523, 0.8672754614903934, 0.8943577769210248, 0.8855215384731877, 0.8845959208621222, 0.8896505428577639, 0.8865919847776973, 0.884002358176844, 0.8783651976357565]","[0.9075034543244327, 0.9049349083706927, 0.8810881010769531, 0.9031746835474233, 0.8986085437151593, 0.8975742449617099, 0.904257337904487, 0.8964391807991913, 0.8963070002913752, 0.893530901097998]","[0.8973880597014925, 0.8973880597014925, 0.8694029850746269, 0.8955223880597015, 0.8870370370370371, 0.8861940298507462, 0.8917910447761194, 0.8880597014925373, 0.8861940298507462, 0.8805970149253731]","[0.8957467797547822, 0.8961574003823521, 0.8672754614903935, 0.8943577769210248, 0.8855215384731877, 0.8845959208621221, 0.8896505428577639, 0.8865919847776972, 0.8840023581768439, 0.8783651976357566]","[array([[131,   2,   1,   0],
       [ 15, 116,   0,   3],
       [  1,   0, 133,   0],
       [  2,   3,  28, 101]]), array([[131,   2,   1,   0],
       [ 13, 119,   0,   2],
       [  2,   0, 129,   3],
       [  2,   3,  27, 102]]), array([[130,   3,   1,   0],
       [ 22, 111,   0,   1],
       [  1,   0, 129,   4],
       [  0,   5,  33,  96]]), array([[132,   1,   1,   0],
       [ 16, 117,   0,   1],
       [  2,   0, 128,   4],
       [  1,   4,  26, 103]]), array([[132,   2,   1,   0],
       [ 19, 114,   0,   2],
       [  1,   0, 132,   2],
       [  3,   2,  29, 101]]), array([[131,   2,   1,   0],
       [ 18, 115,   0,   1],
       [  2,   0, 130,   2],
       [  1,   4,  30,  99]]), array([[132,   2,   0,   0],
       [ 18, 115,   0,   1],
       [  0,   0, 133,   1],
       [  3,   3,  30,  98]]), array([[131,   2,   1,   0],
       [ 17, 115,   0,   2],
       [  1,   0, 129,   4],
       [  3,   3,  27, 101]]), array([[128,   4,   2,   0],
       [ 15, 117,   0,   2],
       [  0,   0, 133,   1],
       [  0,   7,  30,  97]]), array([[132,   0,   1,   1],
       [ 21, 111,   0,   2],
       [  0,   0, 132,   2],
       [  0,   4,  33,  97]])]","[0.6956521739130435, 0.8478260869565217, 0.7391304347826086, 0.7608695652173914, 0.7777777777777778, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6956521739130435, 0.8478260869565217, 0.7391304347826086, 0.7608695652173914, 0.7777777777777778, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6956521739130435, 0.8478260869565217, 0.7391304347826086, 0.7608695652173914, 0.7777777777777778, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6956521739130435, 0.8478260869565217, 0.7391304347826086, 0.7608695652173914, 0.7777777777777778, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.7263888888888889, 0.8485576923076923, 0.7501942501942501, 0.7740384615384616, 0.8333333333333333, 0.8277417027417027, 0.6385531135531135, 0.7891774891774892, 0.7343073593073594, 0.7763798701298701]","[0.6916666666666667, 0.8486111111111112, 0.7651515151515151, 0.7606060606060606, 0.7808441558441559, 0.8388888888888889, 0.6507575757575758, 0.7777777777777778, 0.7161616161616161, 0.7656565656565656]","[0.662051282051282, 0.8447135217723454, 0.7397891963109354, 0.7495317182817183, 0.7673076923076924, 0.8228340080971659, 0.6394021739130434, 0.75503663003663, 0.7064102564102563, 0.7605088858285789]","[0.7409420289855071, 0.8559782608695652, 0.7647714604236344, 0.7795429208472686, 0.8444444444444444, 0.8380792047458714, 0.6551159951159952, 0.801019721019721, 0.740981240981241, 0.7883477633477634]","[0.6956521739130435, 0.8478260869565217, 0.7391304347826086, 0.7608695652173914, 0.7777777777777778, 0.8222222222222222, 0.6666666666666666, 0.7777777777777778, 0.7111111111111111, 0.7555555555555555]","[0.6729096989966555, 0.8480592553226824, 0.7315689981096408, 0.7538928462841507, 0.7732193732193733, 0.818655870445344, 0.6563204508856683, 0.7627187627187627, 0.7078062678062679, 0.7605686347374327]","[array([[12,  0,  0,  0],
       [ 6,  3,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  1,  6,  8]]), array([[11,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 12]]), array([[8, 3, 0, 0],
       [1, 9, 0, 0],
       [0, 0, 9, 1],
       [2, 1, 4, 8]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[10,  0,  1,  0],
       [ 5,  5,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  4, 10]]), array([[11,  0,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  8,  1],
       [ 1,  1,  3, 10]]), array([[ 7,  3,  1,  0],
       [ 3,  3,  0,  3],
       [ 0,  0,  9,  1],
       [ 0,  1,  3, 11]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  1,  4, 10]]), array([[10,  1,  0,  0],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  6,  9]]), array([[ 9,  1,  1,  0],
       [ 2,  7,  0,  0],
       [ 1,  0,  8,  1],
       [ 0,  0,  5, 10]])]"
distance,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[135,   0,   0,   0],
       [  0, 135,   0,   0],
       [  0,   0, 135,   0],
       [  0,   0,   0, 135]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]]), array([[134,   0,   0,   0],
       [  0, 134,   0,   0],
       [  0,   0, 134,   0],
       [  0,   0,   0, 134]])]","[0.717391304347826, 0.8260869565217391, 0.8043478260869565, 0.7608695652173914, 0.7777777777777778, 0.8, 0.7333333333333333, 0.7111111111111111, 0.7777777777777778, 0.7777777777777778]","[0.717391304347826, 0.8260869565217391, 0.8043478260869565, 0.7608695652173914, 0.7777777777777778, 0.8, 0.7333333333333333, 0.7111111111111111, 0.7777777777777778, 0.7777777777777778]","[0.717391304347826, 0.8260869565217391, 0.8043478260869565, 0.7608695652173914, 0.7777777777777778, 0.8, 0.7333333333333333, 0.7111111111111111, 0.7777777777777778, 0.7777777777777778]","[0.717391304347826, 0.8260869565217391, 0.8043478260869565, 0.7608695652173914, 0.7777777777777778, 0.8, 0.7333333333333333, 0.7111111111111111, 0.7777777777777778, 0.7777777777777778]","[0.743452380952381, 0.8210470085470085, 0.8054334554334555, 0.7521645021645021, 0.7753010878010879, 0.8013888888888888, 0.7468462823725981, 0.7218749999999999, 0.7892628205128206, 0.8]","[0.725, 0.8277777777777777, 0.8007575757575758, 0.7568181818181818, 0.775974025974026, 0.8, 0.7123737373737373, 0.6944444444444444, 0.7883838383838383, 0.7666666666666666]","[0.7225, 0.8216089466089467, 0.7980509745127436, 0.7529900463302183, 0.7740425944087271, 0.7996567505720824, 0.7224264705882353, 0.6897096960764193, 0.7823718859524487, 0.7694331983805667]","[0.7456004140786751, 0.8336120401337793, 0.8182168073472422, 0.7617165443252398, 0.7810368643701977, 0.7993827160493827, 0.7437668244685789, 0.716574074074074, 0.7932336182336182, 0.794074074074074]","[0.717391304347826, 0.8260869565217391, 0.8043478260869565, 0.7608695652173914, 0.7777777777777778, 0.8, 0.7333333333333333, 0.7111111111111111, 0.7777777777777778, 0.7777777777777778]","[0.7206521739130435, 0.8269339356295877, 0.8066260348086827, 0.759851849165316, 0.777857149583567, 0.7987287058225273, 0.7310130718954247, 0.6980333381012498, 0.778769221053961, 0.7738551506972561]","[array([[10,  1,  1,  0],
       [ 2,  6,  0,  1],
       [ 0,  0,  8,  2],
       [ 0,  0,  6,  9]]), array([[10,  2,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  0,  3, 12]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  9,  1],
       [ 0,  1,  1, 13]]), array([[ 8,  3,  0,  0],
       [ 3,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  2, 12]]), array([[ 9,  2,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 1,  8,  0,  1],
       [ 0,  0,  6,  3],
       [ 0,  1,  3, 11]]), array([[ 8,  2,  1,  0],
       [ 1,  5,  0,  3],
       [ 0,  0,  7,  3],
       [ 0,  0,  2, 13]]), array([[11,  0,  0,  0],
       [ 4,  4,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  1,  3, 11]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  0,  5, 10]]), array([[11,  0,  0,  0],
       [ 2,  6,  0,  1],
       [ 2,  0,  6,  2],
       [ 0,  0,  3, 12]])]"
