min_samples_split value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
2,"[0.8271334792122538, 0.824945295404814, 0.8362445414847162, 0.8296943231441049, 0.8304347826086956, 0.8496732026143791, 0.8144104803493449, 0.8362445414847162, 0.8362445414847162, 0.8209606986899564]","[0.8271334792122538, 0.824945295404814, 0.8362445414847162, 0.8296943231441049, 0.8304347826086956, 0.8496732026143791, 0.8144104803493449, 0.8362445414847162, 0.8362445414847162, 0.8209606986899564]","[0.8271334792122538, 0.824945295404814, 0.8362445414847162, 0.8296943231441049, 0.8304347826086956, 0.8496732026143791, 0.8144104803493449, 0.8362445414847162, 0.8362445414847162, 0.8209606986899564]","[0.8271334792122538, 0.824945295404814, 0.8362445414847162, 0.8296943231441049, 0.8304347826086956, 0.8496732026143791, 0.8144104803493449, 0.8362445414847162, 0.8362445414847162, 0.8209606986899564]","[0.823203166935051, 0.8199512751399544, 0.8316738804767279, 0.8240022385384962, 0.8346396341654969, 0.8502752506768718, 0.8277449324324324, 0.8426144121708637, 0.8424933658972359, 0.8209870584870586]","[0.8203592990105651, 0.8226412879423108, 0.834618762899265, 0.8207056136604772, 0.8235229890030201, 0.8435713347454149, 0.7962818984397182, 0.8258530741553108, 0.8271301325168572, 0.808744269530089]","[0.81893363545541, 0.8210123075414337, 0.8321135566127728, 0.8219260739627966, 0.8256164922049491, 0.8463925659463427, 0.8036598263257606, 0.830367644184764, 0.8321153787846464, 0.8121676791868635]","[0.8281475726193959, 0.8268744178491919, 0.8404548009533296, 0.8289498650739328, 0.8357838725154122, 0.8503676234903713, 0.8203609996459342, 0.8427091034236407, 0.8414324410928654, 0.8242691693565056]","[0.8271334792122538, 0.824945295404814, 0.8362445414847162, 0.8296943231441049, 0.8304347826086956, 0.8496732026143791, 0.8144104803493449, 0.8362445414847162, 0.8362445414847162, 0.8209606986899564]","[0.8251870705015338, 0.8256346258789377, 0.8373028325990429, 0.8289162735798402, 0.8302984267521781, 0.8495347547821089, 0.8095242087210012, 0.8359102985026643, 0.8363941521554935, 0.8204319444839141]","[array([[ 67,  15,  12,   6],
       [ 11, 117,   1,   5],
       [  1,   1,  77,  10],
       [  2,   5,  10, 117]]), array([[ 78,  13,   4,   5],
       [ 14, 113,   0,   7],
       [  9,   0,  74,   6],
       [  5,   4,  13, 112]]), array([[ 84,  10,   5,   2],
       [ 14, 115,   3,   2],
       [  7,   2,  73,   7],
       [  7,   6,  10, 111]]), array([[ 75,  16,   5,   5],
       [ 13, 118,   0,   3],
       [  5,   0,  70,  14],
       [  0,   3,  14, 117]]), array([[ 88,   8,   0,   5],
       [ 15, 116,   0,   4],
       [  9,   3,  64,  13],
       [  6,   7,   8, 114]]), array([[ 81,   8,   4,   8],
       [ 13, 118,   0,   3],
       [  3,   1,  73,  13],
       [  3,   7,   6, 118]]), array([[ 61,  26,   2,  12],
       [  8, 120,   0,   6],
       [  4,   1,  67,  17],
       [  1,   3,   5, 125]]), array([[ 82,  10,   2,   7],
       [ 18, 112,   1,   3],
       [  4,   0,  65,  20],
       [  4,   2,   4, 124]]), array([[ 81,   9,   3,   8],
       [ 15, 115,   0,   4],
       [  3,   0,  67,  19],
       [  6,   4,   4, 120]]), array([[ 80,  16,   0,   5],
       [ 12, 116,   2,   4],
       [ 14,   0,  62,  13],
       [  5,   3,   8, 118]])]","[0.6086956521739131, 0.6304347826086957, 0.5217391304347826, 0.6739130434782609, 0.5555555555555556, 0.5333333333333333, 0.5111111111111111, 0.7111111111111111, 0.6888888888888889, 0.6]","[0.6086956521739131, 0.6304347826086957, 0.5217391304347826, 0.6739130434782609, 0.5555555555555556, 0.5333333333333333, 0.5111111111111111, 0.7111111111111111, 0.6888888888888889, 0.6]","[0.6086956521739131, 0.6304347826086957, 0.5217391304347826, 0.6739130434782609, 0.5555555555555556, 0.5333333333333333, 0.5111111111111111, 0.7111111111111111, 0.6888888888888889, 0.6]","[0.6086956521739131, 0.6304347826086957, 0.5217391304347826, 0.6739130434782609, 0.5555555555555556, 0.5333333333333333, 0.5111111111111111, 0.7111111111111111, 0.6888888888888889, 0.6]","[0.6257742257742258, 0.6288461538461538, 0.5034722222222222, 0.6741987179487179, 0.5392628205128205, 0.5173160173160173, 0.5045138888888889, 0.8053571428571428, 0.6911764705882353, 0.6053921568627451]","[0.6055555555555556, 0.6305555555555555, 0.503030303030303, 0.6674242424242424, 0.551948051948052, 0.5098484848484848, 0.5047979797979798, 0.6873737373737374, 0.6595959595959596, 0.5946969696969696]","[0.6105978260869566, 0.6151515151515151, 0.5022514209788145, 0.6680555555555555, 0.5427463036158688, 0.5131736080011942, 0.503557280297518, 0.7117857142857142, 0.6645955882352942, 0.5979166666666667]","[0.6254614950267124, 0.6348940914158305, 0.5166062801932366, 0.677675585284281, 0.5470085470085471, 0.5463203463203462, 0.5087345679012346, 0.7785714285714286, 0.6993464052287581, 0.6034858387799564]","[0.6086956521739131, 0.6304347826086957, 0.5217391304347826, 0.6739130434782609, 0.5555555555555556, 0.5333333333333333, 0.5111111111111111, 0.7111111111111111, 0.6888888888888889, 0.6]","[0.6128308128544423, 0.6205533596837945, 0.5182087482869623, 0.6733091787439613, 0.5486426259373118, 0.5393541324575807, 0.5088923024406895, 0.7135873015873017, 0.684140522875817, 0.5994444444444444]","[array([[8, 2, 0, 2],
       [3, 5, 1, 0],
       [0, 0, 6, 4],
       [0, 0, 6, 9]]), array([[ 6,  5,  0,  1],
       [ 1,  8,  0,  0],
       [ 3,  0,  4,  3],
       [ 2,  0,  2, 11]]), array([[ 6,  5,  0,  0],
       [ 5,  3,  0,  2],
       [ 0,  1,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 7,  2,  0,  2],
       [ 4,  5,  0,  1],
       [ 0,  1,  8,  1],
       [ 2,  0,  2, 11]]), array([[7, 3, 1, 0],
       [3, 7, 0, 0],
       [2, 0, 3, 5],
       [0, 2, 4, 8]]), array([[ 3,  7,  1,  0],
       [ 7,  3,  0,  0],
       [ 1,  0,  6,  2],
       [ 0,  1,  2, 12]]), array([[4, 4, 1, 2],
       [2, 5, 1, 1],
       [1, 0, 5, 4],
       [3, 1, 2, 9]]), array([[ 8,  0,  0,  3],
       [ 3,  5,  0,  1],
       [ 1,  0,  6,  3],
       [ 2,  0,  0, 13]]), array([[ 8,  3,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  1, 13]]), array([[ 6,  2,  1,  2],
       [ 2,  6,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]])]"
4,"[0.8205689277899344, 0.8533916849015317, 0.8296943231441049, 0.8406113537117904, 0.8586956521739131, 0.8191721132897604, 0.8384279475982532, 0.851528384279476, 0.8449781659388647, 0.8122270742358079]","[0.8205689277899344, 0.8533916849015317, 0.8296943231441049, 0.8406113537117904, 0.8586956521739131, 0.8191721132897604, 0.8384279475982532, 0.851528384279476, 0.8449781659388647, 0.8122270742358079]","[0.8205689277899344, 0.8533916849015317, 0.8296943231441049, 0.8406113537117904, 0.8586956521739131, 0.8191721132897604, 0.8384279475982532, 0.851528384279476, 0.8449781659388647, 0.8122270742358079]","[0.8205689277899344, 0.8533916849015317, 0.8296943231441049, 0.8406113537117904, 0.8586956521739131, 0.8191721132897604, 0.8384279475982532, 0.851528384279476, 0.8449781659388647, 0.8122270742358079]","[0.8130549316863185, 0.8491476053657717, 0.8282077953132473, 0.8434385452776257, 0.8741516037230573, 0.8273152281746032, 0.8374875478360359, 0.8507358828867586, 0.8481512570109546, 0.8088679070015111]","[0.8160309408016099, 0.8478219855777294, 0.8225922479049851, 0.8288148201035097, 0.8416527607816962, 0.8144130830993547, 0.8309403449987797, 0.845849736742918, 0.8380323463337446, 0.8160409156796948]","[0.8132710218649236, 0.8480934503271387, 0.8242057556906047, 0.8337981236955365, 0.8510103444976622, 0.8182275327024596, 0.833727410841492, 0.8479080142681877, 0.8415013137627978, 0.8092757936507937]","[0.8207456820945298, 0.8526189027580326, 0.8319906795394695, 0.8417129174836347, 0.8678187062795524, 0.8252728714942767, 0.8385264440052422, 0.8522868436763605, 0.8487258193605283, 0.8224212733469678]","[0.8205689277899344, 0.8533916849015317, 0.8296943231441049, 0.8406113537117904, 0.8586956521739131, 0.8191721132897604, 0.8384279475982532, 0.851528384279476, 0.8449781659388647, 0.8122270742358079]","[0.819588324312532, 0.8526328641335341, 0.8294891704545361, 0.8389286270675278, 0.8570752211830542, 0.8199597098568474, 0.8380120007219152, 0.8515067138823001, 0.8452941139232745, 0.8142534397310599]","[array([[ 69,  13,  12,   6],
       [ 17, 112,   1,   4],
       [  2,   0,  77,  10],
       [  2,   5,  10, 117]]), array([[ 75,  14,   5,   6],
       [  9, 121,   1,   3],
       [  5,   0,  77,   7],
       [  4,   5,   8, 117]]), array([[ 75,  20,   4,   2],
       [  9, 122,   0,   3],
       [  8,   2,  72,   7],
       [  8,   6,   9, 111]]), array([[ 73,  17,   3,   8],
       [ 10, 120,   0,   4],
       [  3,   0,  70,  16],
       [  1,   3,   8, 122]]), array([[ 80,  11,   1,   9],
       [  9, 123,   1,   2],
       [  2,   0,  63,  24],
       [  3,   2,   1, 129]]), array([[ 82,   8,   2,   9],
       [ 21, 109,   0,   4],
       [  3,   3,  69,  15],
       [  6,   8,   4, 116]]), array([[ 78,  12,   1,  10],
       [ 10, 120,   0,   4],
       [  5,   0,  71,  13],
       [  3,   4,  12, 115]]), array([[ 81,  10,   3,   7],
       [ 12, 118,   0,   4],
       [  2,   0,  73,  14],
       [  4,   3,   9, 118]]), array([[ 82,   7,   4,   8],
       [ 14, 115,   0,   5],
       [  3,   0,  70,  16],
       [  5,   4,   5, 120]]), array([[ 81,   9,   7,   4],
       [ 22, 106,   1,   5],
       [  6,   1,  77,   5],
       [  6,   2,  18, 108]])]","[0.5652173913043478, 0.6086956521739131, 0.6304347826086957, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.6666666666666666, 0.6666666666666666, 0.6222222222222222]","[0.5652173913043478, 0.6086956521739131, 0.6304347826086957, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.6666666666666666, 0.6666666666666666, 0.6222222222222222]","[0.5652173913043478, 0.6086956521739131, 0.6304347826086957, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.6666666666666666, 0.6666666666666666, 0.6222222222222222]","[0.5652173913043478, 0.6086956521739131, 0.6304347826086957, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.6666666666666666, 0.6666666666666666, 0.6222222222222222]","[0.5673326673326674, 0.6220238095238095, 0.6330128205128205, 0.6706349206349206, 0.6388888888888888, 0.6277472527472527, 0.4982142857142857, 0.6819444444444444, 0.6866203971467129, 0.647130647130647]","[0.5569444444444445, 0.601388888888889, 0.6234848484848484, 0.6196969696969696, 0.6422077922077922, 0.5863636363636363, 0.5070707070707071, 0.6613636363636363, 0.6368686868686869, 0.6368686868686868]","[0.557608695652174, 0.5765104460756635, 0.624740614978306, 0.634047127622979, 0.6371267117637354, 0.6013198757763975, 0.49922003284072247, 0.6681372549019607, 0.6468137254901961, 0.6378102615358987]","[0.5737957694479434, 0.6226708074534162, 0.6317586399108138, 0.6545893719806763, 0.6395061728395061, 0.644078144078144, 0.5124338624338625, 0.6722222222222223, 0.683503630872052, 0.638719305385972]","[0.5652173913043478, 0.6086956521739131, 0.6304347826086957, 0.6304347826086957, 0.6444444444444445, 0.6, 0.5111111111111111, 0.6666666666666666, 0.6666666666666666, 0.6222222222222222]","[0.5656899810964083, 0.5850047872732183, 0.6278716895089523, 0.6308139274016242, 0.6387486480045464, 0.6167356797791581, 0.5088013136288998, 0.6656209150326797, 0.6610239651416122, 0.6265167416291854]","[array([[7, 3, 0, 2],
       [4, 4, 1, 0],
       [0, 0, 6, 4],
       [0, 0, 6, 9]]), array([[ 5,  5,  0,  2],
       [ 1,  8,  0,  0],
       [ 3,  0,  3,  4],
       [ 1,  1,  1, 12]]), array([[ 8,  3,  0,  0],
       [ 2,  6,  0,  2],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[ 6,  2,  0,  3],
       [ 1,  7,  0,  2],
       [ 0,  0,  5,  5],
       [ 2,  0,  2, 11]]), array([[ 5,  4,  1,  1],
       [ 2,  8,  0,  0],
       [ 0,  0,  6,  4],
       [ 2,  0,  2, 10]]), array([[ 6,  5,  0,  0],
       [ 6,  4,  0,  0],
       [ 0,  1,  6,  2],
       [ 0,  3,  1, 11]]), array([[3, 6, 1, 1],
       [2, 5, 1, 1],
       [1, 0, 6, 3],
       [3, 1, 2, 9]]), array([[ 6,  2,  0,  3],
       [ 2,  6,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]]), array([[ 7,  2,  0,  2],
       [ 5,  4,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  1, 13]]), array([[7, 1, 1, 2],
       [1, 7, 0, 1],
       [1, 0, 6, 3],
       [0, 1, 6, 8]])]"
6,"[0.8424507658643327, 0.8293216630196937, 0.8384279475982532, 0.8275109170305677, 0.8369565217391305, 0.8366013071895425, 0.8449781659388647, 0.8471615720524017, 0.8449781659388647, 0.8231441048034934]","[0.8424507658643327, 0.8293216630196937, 0.8384279475982532, 0.8275109170305677, 0.8369565217391305, 0.8366013071895425, 0.8449781659388647, 0.8471615720524017, 0.8449781659388647, 0.8231441048034934]","[0.8424507658643327, 0.8293216630196937, 0.8384279475982532, 0.8275109170305677, 0.8369565217391305, 0.8366013071895425, 0.8449781659388647, 0.8471615720524017, 0.8449781659388647, 0.8231441048034934]","[0.8424507658643327, 0.8293216630196937, 0.8384279475982532, 0.8275109170305677, 0.8369565217391305, 0.8366013071895425, 0.8449781659388647, 0.8471615720524017, 0.8449781659388647, 0.8231441048034934]","[0.8394811005415617, 0.8253355544021296, 0.8354553258959999, 0.8264735377846791, 0.853263765220287, 0.8449524771740757, 0.8436188000096403, 0.8473634244108381, 0.8441553301116554, 0.8187039196683261]","[0.8366069931242663, 0.8238353177930571, 0.8343219656528792, 0.8221057494815387, 0.8193938682257739, 0.8275097285847988, 0.8395852393389599, 0.8362984692733905, 0.8347086322752685, 0.8238742874790582]","[0.8376139395081434, 0.824155352268251, 0.834068951090402, 0.8230332086466219, 0.8290476928984994, 0.8335354800040118, 0.8407323788495543, 0.8400579554959345, 0.8382593375732278, 0.8176020408163265]","[0.8418916380436089, 0.8287367333156994, 0.8422259933767797, 0.8302569288110156, 0.8460978057858966, 0.8417092108176571, 0.8478521008100892, 0.8469993706121547, 0.8444879450620757, 0.8304692051480331]","[0.8424507658643327, 0.8293216630196937, 0.8384279475982532, 0.8275109170305677, 0.8369565217391305, 0.8366013071895425, 0.8449781659388647, 0.8471615720524017, 0.8449781659388647, 0.8231441048034934]","[0.8417704034347067, 0.8286099123756651, 0.8395848446461625, 0.8277888609012973, 0.8349649400973033, 0.8366769472215415, 0.8456376609228661, 0.8453859326910675, 0.8436126466125599, 0.8231623741199536]","[array([[ 75,  13,   6,   6],
       [  8, 118,   3,   5],
       [  3,   0,  75,  11],
       [  6,   5,   6, 117]]), array([[ 74,  17,   4,   5],
       [  8, 119,   0,   7],
       [  6,   1,  74,   8],
       [  5,   4,  13, 112]]), array([[ 82,  13,   4,   2],
       [ 19, 113,   0,   2],
       [  6,   1,  72,  10],
       [  6,   2,   9, 117]]), array([[ 85,  12,   0,   4],
       [ 15, 114,   1,   4],
       [  5,   0,  67,  17],
       [  7,   2,  12, 113]]), array([[ 74,  16,   1,  10],
       [ 11, 120,   1,   3],
       [  2,   0,  63,  24],
       [  4,   2,   1, 128]]), array([[ 79,  11,   2,   9],
       [ 12, 116,   0,   6],
       [  3,   0,  69,  18],
       [  6,   4,   4, 120]]), array([[ 83,   9,   4,   5],
       [ 17, 116,   0,   1],
       [  2,   1,  71,  15],
       [  8,   2,   7, 117]]), array([[ 73,  18,   3,   7],
       [  6, 125,   0,   3],
       [  2,   0,  72,  15],
       [  6,   1,   9, 118]]), array([[ 75,  17,   4,   5],
       [  8, 123,   1,   2],
       [  2,   1,  71,  15],
       [  6,   3,   7, 118]]), array([[ 77,  15,   5,   4],
       [  9, 121,   2,   2],
       [  7,   0,  78,   4],
       [  6,   5,  22, 101]])]","[0.6956521739130435, 0.6304347826086957, 0.6956521739130435, 0.6086956521739131, 0.6444444444444445, 0.7555555555555555, 0.5555555555555556, 0.6222222222222222, 0.7333333333333333, 0.6]","[0.6956521739130435, 0.6304347826086957, 0.6956521739130435, 0.6086956521739131, 0.6444444444444445, 0.7555555555555555, 0.5555555555555556, 0.6222222222222222, 0.7333333333333333, 0.6]","[0.6956521739130435, 0.6304347826086957, 0.6956521739130435, 0.6086956521739131, 0.6444444444444445, 0.7555555555555555, 0.5555555555555556, 0.6222222222222222, 0.7333333333333333, 0.6]","[0.6956521739130435, 0.6304347826086957, 0.6956521739130435, 0.6086956521739131, 0.6444444444444445, 0.7555555555555555, 0.5555555555555556, 0.6222222222222222, 0.7333333333333333, 0.6]","[0.7440476190476191, 0.6302083333333334, 0.7083333333333333, 0.6117052881758764, 0.6446969696969697, 0.7657013125763126, 0.4872223364870424, 0.6229166666666667, 0.729563492063492, 0.6043123543123542]","[0.7000000000000001, 0.6236111111111111, 0.6939393939393939, 0.603030303030303, 0.6399350649350649, 0.7424242424242424, 0.5118686868686868, 0.6108585858585859, 0.7285353535353536, 0.6113636363636363]","[0.7093390804597701, 0.6149193548387097, 0.6923076923076923, 0.6044956140350877, 0.6416721663091899, 0.7460904628330995, 0.4908424908424909, 0.6137254901960785, 0.7244404113732607, 0.6003220611916265]","[0.7313664596273293, 0.6354166666666666, 0.7028985507246376, 0.610349014441086, 0.6444444444444444, 0.769137498304165, 0.5179281502810915, 0.6200617283950618, 0.746331569664903, 0.6139342139342139]","[0.6956521739130435, 0.6304347826086957, 0.6956521739130435, 0.6086956521739131, 0.6444444444444445, 0.7555555555555555, 0.5555555555555556, 0.6222222222222222, 0.7333333333333333, 0.6]","[0.7031234382808595, 0.6227208976157084, 0.6911928651059086, 0.6066266209000762, 0.6437991530550514, 0.7552703755649058, 0.5291819291819292, 0.6176470588235294, 0.735901055320293, 0.5994632313472894]","[array([[10,  0,  0,  2],
       [ 2,  6,  1,  0],
       [ 0,  0,  7,  3],
       [ 0,  0,  6,  9]]), array([[ 7,  4,  0,  1],
       [ 2,  7,  0,  0],
       [ 2,  0,  4,  4],
       [ 1,  1,  2, 11]]), array([[10,  1,  0,  0],
       [ 2,  7,  0,  1],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[ 6,  3,  1,  1],
       [ 1,  7,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  1,  3, 10]]), array([[ 6,  3,  1,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  6,  4],
       [ 2,  0,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[ 7,  2,  2,  0],
       [ 6,  1,  2,  0],
       [ 0,  0,  5,  5],
       [ 0,  1,  2, 12]]), array([[ 5,  3,  0,  3],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  1,  7,  2],
       [ 1,  0,  2, 12]]), array([[6, 3, 0, 2],
       [2, 6, 0, 1],
       [1, 1, 7, 1],
       [0, 1, 6, 8]])]"
8,"[0.8336980306345733, 0.8161925601750547, 0.8362445414847162, 0.8362445414847162, 0.8260869565217391, 0.8518518518518519, 0.8449781659388647, 0.8449781659388647, 0.8209606986899564, 0.8275109170305677]","[0.8336980306345733, 0.8161925601750547, 0.8362445414847162, 0.8362445414847162, 0.8260869565217391, 0.8518518518518519, 0.8449781659388647, 0.8449781659388647, 0.8209606986899564, 0.8275109170305677]","[0.8336980306345733, 0.8161925601750547, 0.8362445414847162, 0.8362445414847162, 0.8260869565217391, 0.8518518518518519, 0.8449781659388647, 0.8449781659388647, 0.8209606986899564, 0.8275109170305677]","[0.8336980306345733, 0.8161925601750547, 0.8362445414847162, 0.8362445414847162, 0.8260869565217391, 0.8518518518518519, 0.8449781659388647, 0.8449781659388647, 0.8209606986899564, 0.8275109170305677]","[0.8309370060379366, 0.8111024150268336, 0.8358884028256632, 0.8343796658918764, 0.840468028122213, 0.8596942687368219, 0.8418139513559361, 0.8439794831501257, 0.8275891959719666, 0.8245860424463705]","[0.8297949857454301, 0.8095023478115043, 0.8294084145962811, 0.8307875878146258, 0.8113814003123159, 0.8396573239413494, 0.8330978326744296, 0.8402527218175448, 0.8098033998435898, 0.8214961735985774]","[0.8290474508688727, 0.8100494855736972, 0.8316662267547998, 0.8312874587592833, 0.819376558979088, 0.8466033268231825, 0.8362968402224339, 0.841602430008893, 0.8160421688365782, 0.8219040499509541]","[0.8376467512766334, 0.817513690828026, 0.8366182716914397, 0.8387181687162185, 0.8358652037863071, 0.8554022942425111, 0.8456236053714302, 0.8466691874110445, 0.8240328947548707, 0.8301854215670411]","[0.8336980306345733, 0.8161925601750547, 0.8362445414847162, 0.8362445414847162, 0.8260869565217391, 0.8518518518518519, 0.8449781659388647, 0.8449781659388647, 0.8209606986899564, 0.8275109170305677]","[0.8341410697242854, 0.8166007095568965, 0.8353780497852761, 0.8363708052865945, 0.8249336862931769, 0.8508782500233454, 0.8441748659557757, 0.8452716145025553, 0.8201154133038041, 0.8278677739789139]","[array([[ 79,   4,   9,   8],
       [ 19, 109,   1,   5],
       [  3,   0,  73,  13],
       [  2,   5,   7, 120]]), array([[ 75,  19,   2,   4],
       [ 15, 115,   0,   4],
       [ 11,   0,  70,   8],
       [  3,   4,  14, 113]]), array([[ 77,  16,   4,   4],
       [  8, 123,   0,   3],
       [  6,   0,  72,  11],
       [  4,  10,   9, 111]]), array([[ 87,  10,   0,   4],
       [ 15, 116,   1,   2],
       [  5,   0,  67,  17],
       [  6,   3,  12, 113]]), array([[ 76,  14,   1,  10],
       [ 16, 113,   2,   4],
       [  2,   0,  63,  24],
       [  5,   1,   1, 128]]), array([[ 79,  12,   2,   8],
       [  6, 124,   0,   4],
       [  4,   0,  68,  18],
       [  5,   5,   4, 120]]), array([[ 77,  10,   6,   8],
       [ 14, 119,   0,   1],
       [  4,   1,  68,  16],
       [  4,   1,   6, 123]]), array([[ 81,  10,   3,   7],
       [ 15, 115,   0,   4],
       [  2,   0,  73,  14],
       [  5,   2,   9, 118]]), array([[ 74,  16,   3,   8],
       [ 15, 115,   0,   4],
       [  3,   0,  67,  19],
       [  4,   6,   4, 120]]), array([[ 84,  14,   0,   3],
       [ 15, 113,   1,   5],
       [ 10,   0,  67,  12],
       [  4,   2,  13, 115]])]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.5869565217391305, 0.6, 0.6888888888888889, 0.4888888888888889, 0.6222222222222222, 0.7111111111111111, 0.6]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.5869565217391305, 0.6, 0.6888888888888889, 0.4888888888888889, 0.6222222222222222, 0.7111111111111111, 0.6]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.5869565217391305, 0.6, 0.6888888888888889, 0.4888888888888889, 0.6222222222222222, 0.7111111111111111, 0.6]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.5869565217391305, 0.6, 0.6888888888888889, 0.4888888888888889, 0.6222222222222222, 0.7111111111111111, 0.6]","[0.5584224598930482, 0.6104779411764706, 0.6120442057942058, 0.5991345256051138, 0.5946969696969696, 0.6936553030303031, 0.47561813186813184, 0.6229166666666667, 0.7145530939648587, 0.60625]","[0.5527777777777777, 0.6125, 0.6174242424242424, 0.5757575757575757, 0.5922077922077922, 0.6646464646464647, 0.47196969696969693, 0.6108585858585859, 0.6924242424242424, 0.5979797979797981]","[0.5531178380443087, 0.5754962779156327, 0.6075036075036075, 0.5807211042311662, 0.5922132918503153, 0.6713751419221266, 0.47257437457741713, 0.6137254901960785, 0.6965812341683085, 0.6000891265597148]","[0.5647407579632643, 0.6212436061381075, 0.6129359770664119, 0.5966308485490072, 0.5989898989898989, 0.7013047138047138, 0.4944139194139194, 0.6200617283950618, 0.7209337068160596, 0.6072222222222222]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.5869565217391305, 0.6, 0.6888888888888889, 0.4888888888888889, 0.6222222222222222, 0.7111111111111111, 0.6]","[0.5623920516823331, 0.5842593591541698, 0.6042097998619738, 0.5855908152734779, 0.5982965075524059, 0.6886796233219796, 0.4904477499812186, 0.6176470588235294, 0.7095674234606123, 0.6018221429986136]","[array([[ 6,  4,  0,  2],
       [ 4,  4,  0,  1],
       [ 0,  0,  6,  4],
       [ 0,  0,  5, 10]]), array([[ 5,  6,  0,  1],
       [ 0,  9,  0,  0],
       [ 2,  1,  3,  4],
       [ 1,  1,  2, 11]]), array([[7, 4, 0, 0],
       [1, 8, 0, 1],
       [1, 0, 5, 4],
       [2, 2, 3, 8]]), array([[ 7,  2,  1,  1],
       [ 3,  5,  0,  2],
       [ 1,  0,  5,  4],
       [ 2,  0,  3, 10]]), array([[ 5,  4,  1,  1],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  1,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  5,  3],
       [ 0,  1,  1, 13]]), array([[5, 4, 2, 0],
       [4, 3, 1, 1],
       [1, 0, 5, 4],
       [3, 1, 2, 9]]), array([[ 5,  3,  0,  3],
       [ 3,  5,  0,  1],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 11]]), array([[ 7,  4,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 1,  0,  1, 13]]), array([[7, 2, 1, 1],
       [3, 5, 0, 1],
       [0, 0, 6, 4],
       [0, 1, 5, 9]])]"
