max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.9067164179104478, 0.9085820895522388, 0.9029850746268657, 0.9067164179104478, 0.8925925925925926, 0.8824626865671642, 0.9104477611940298, 0.9029850746268657, 0.9011194029850746, 0.8917910447761194]","[0.9067164179104478, 0.9085820895522388, 0.9029850746268657, 0.9067164179104478, 0.8925925925925926, 0.8824626865671642, 0.9104477611940298, 0.9029850746268657, 0.9011194029850746, 0.8917910447761194]","[0.9067164179104478, 0.9085820895522388, 0.9029850746268657, 0.9067164179104478, 0.8925925925925926, 0.8824626865671642, 0.9104477611940298, 0.9029850746268657, 0.9011194029850746, 0.8917910447761194]","[0.9067164179104478, 0.9085820895522388, 0.9029850746268657, 0.9067164179104478, 0.8925925925925926, 0.8824626865671642, 0.9104477611940298, 0.9029850746268657, 0.9011194029850746, 0.8917910447761194]","[0.9081355684832003, 0.9086929961048861, 0.9030945578325009, 0.9082285665925529, 0.893876240227821, 0.8847482557966087, 0.9106832469642052, 0.9040282185604236, 0.9047739453223265, 0.8930274500784117]","[0.9067164179104478, 0.9085820895522388, 0.9029850746268657, 0.9067164179104478, 0.8925925925925926, 0.8824626865671642, 0.9104477611940298, 0.9029850746268657, 0.9011194029850746, 0.8917910447761195]","[0.906788962576448, 0.9084051913445679, 0.902994820307447, 0.9066281162355866, 0.8927630995134604, 0.8826694328358192, 0.9103693125304664, 0.9028651728341319, 0.9006857860149021, 0.8915998890640053]","[0.9081355684832002, 0.9086929961048861, 0.9030945578325009, 0.9082285665925529, 0.893876240227821, 0.8847482557966088, 0.9106832469642052, 0.9040282185604236, 0.9047739453223266, 0.8930274500784117]","[0.9067164179104478, 0.9085820895522388, 0.9029850746268657, 0.9067164179104478, 0.8925925925925926, 0.8824626865671642, 0.9104477611940298, 0.9029850746268657, 0.9011194029850746, 0.8917910447761194]","[0.9067889625764481, 0.908405191344568, 0.902994820307447, 0.9066281162355866, 0.8927630995134604, 0.8826694328358192, 0.9103693125304663, 0.9028651728341318, 0.9006857860149021, 0.8915998890640052]","[array([[127,   4,   0,   3],
       [  6, 124,   1,   3],
       [  6,   0, 118,  10],
       [  7,   2,   8, 117]]), array([[126,   8,   0,   0],
       [  8, 120,   0,   6],
       [  3,   1, 124,   6],
       [  3,   2,  12, 117]]), array([[121,   8,   3,   2],
       [  4, 125,   2,   3],
       [  1,   1, 120,  12],
       [  5,   2,   9, 118]]), array([[119,  13,   1,   1],
       [  5, 126,   0,   3],
       [  3,   1, 116,  14],
       [  1,   1,   7, 125]]), array([[118,  10,   3,   4],
       [  6, 123,   2,   4],
       [  0,   6, 121,   8],
       [  1,   2,  12, 120]]), array([[117,   9,   3,   5],
       [  8, 122,   1,   3],
       [  0,   3, 113,  18],
       [  3,   3,   7, 121]]), array([[123,   7,   0,   4],
       [  6, 126,   0,   2],
       [  5,   0, 123,   6],
       [  3,   0,  15, 116]]), array([[118,  12,   2,   2],
       [  5, 125,   1,   3],
       [  7,   0, 116,  11],
       [  3,   2,   4, 125]]), array([[131,   2,   0,   1],
       [ 10, 120,   0,   4],
       [  6,   2, 110,  16],
       [  2,   5,   5, 122]]), array([[115,  16,   2,   1],
       [  3, 124,   0,   7],
       [  2,   0, 125,   7],
       [  4,   5,  11, 114]])]","[0.6304347826086957, 0.7391304347826086, 0.6304347826086957, 0.6739130434782609, 0.5777777777777777, 0.7555555555555555, 0.7333333333333333, 0.6888888888888889, 0.7777777777777778, 0.6]","[0.6304347826086957, 0.7391304347826086, 0.6304347826086957, 0.6739130434782609, 0.5777777777777777, 0.7555555555555555, 0.7333333333333333, 0.6888888888888889, 0.7777777777777778, 0.6]","[0.6304347826086957, 0.7391304347826086, 0.6304347826086957, 0.6739130434782609, 0.5777777777777777, 0.7555555555555555, 0.7333333333333333, 0.6888888888888889, 0.7777777777777778, 0.6]","[0.6304347826086957, 0.7391304347826086, 0.6304347826086957, 0.6739130434782609, 0.5777777777777777, 0.7555555555555555, 0.7333333333333333, 0.6888888888888889, 0.7777777777777778, 0.6]","[0.6077205882352942, 0.7372159090909091, 0.6386363636363637, 0.7003189792663478, 0.5605332167832168, 0.8008771929824562, 0.7291666666666666, 0.7407852564102564, 0.7751602564102564, 0.5970779220779221]","[0.5958333333333333, 0.7388888888888889, 0.6318181818181818, 0.6590909090909092, 0.5788961038961039, 0.7262626262626263, 0.7085858585858587, 0.6861111111111111, 0.7628787878787878, 0.603030303030303]","[0.5930555555555556, 0.7336995480754247, 0.6345238095238095, 0.6668114973262033, 0.5644546147978642, 0.7320228790817025, 0.7121212121212122, 0.6773550523550523, 0.7652777777777777, 0.5987814363494944]","[0.6203964194373401, 0.7395009881422925, 0.6379446640316205, 0.6914569031273837, 0.5681235431235431, 0.7893177387914231, 0.7401234567901235, 0.7284544159544161, 0.7858974358974359, 0.6021645021645022]","[0.6304347826086957, 0.7391304347826086, 0.6304347826086957, 0.6739130434782609, 0.5777777777777777, 0.7555555555555555, 0.7333333333333333, 0.6888888888888889, 0.7777777777777778, 0.6]","[0.6175120772946859, 0.7355543359689954, 0.6335403726708074, 0.6703964194373402, 0.5680142384947876, 0.7454462748580396, 0.7296119085592768, 0.6779537335092891, 0.7783950617283951, 0.5998790078644888]","[array([[ 9,  3,  0,  0],
       [ 5,  3,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[10,  1,  0,  1],
       [ 1,  8,  0,  0],
       [ 0,  1,  5,  4],
       [ 0,  1,  3, 11]]), array([[8, 2, 1, 0],
       [1, 7, 0, 2],
       [0, 1, 5, 4],
       [1, 0, 5, 9]]), array([[ 7,  2,  0,  2],
       [ 2,  7,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  1,  1, 12]]), array([[3, 6, 1, 1],
       [3, 7, 0, 0],
       [0, 0, 7, 3],
       [2, 0, 3, 9]]), array([[ 8,  3,  0,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  4,  5],
       [ 0,  1,  0, 14]]), array([[ 6,  4,  1,  0],
       [ 2,  5,  0,  2],
       [ 0,  0,  8,  2],
       [ 0,  1,  0, 14]]), array([[11,  0,  0,  0],
       [ 3,  4,  0,  2],
       [ 1,  0,  7,  2],
       [ 1,  0,  5,  9]]), array([[ 9,  2,  0,  0],
       [ 3,  6,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  1, 13]]), array([[6, 3, 1, 1],
       [2, 6, 0, 1],
       [1, 0, 6, 3],
       [1, 1, 4, 9]])]"
sqrt,"[0.7966417910447762, 0.8022388059701493, 0.8152985074626866, 0.8059701492537313, 0.8222222222222222, 0.8283582089552238, 0.7667910447761194, 0.7555970149253731, 0.789179104477612, 0.7873134328358209]","[0.7966417910447762, 0.8022388059701493, 0.8152985074626866, 0.8059701492537313, 0.8222222222222222, 0.8283582089552238, 0.7667910447761194, 0.7555970149253731, 0.789179104477612, 0.7873134328358209]","[0.7966417910447762, 0.8022388059701493, 0.8152985074626866, 0.8059701492537313, 0.8222222222222222, 0.8283582089552238, 0.7667910447761194, 0.7555970149253731, 0.789179104477612, 0.7873134328358209]","[0.7966417910447762, 0.8022388059701493, 0.8152985074626866, 0.8059701492537313, 0.8222222222222222, 0.8283582089552238, 0.7667910447761194, 0.7555970149253731, 0.789179104477612, 0.7873134328358209]","[0.7972342771209987, 0.8042177487945296, 0.8235540746241048, 0.8119613981069677, 0.8250389485092469, 0.8283828864126398, 0.7712614870509608, 0.7568729346871446, 0.8007492507492507, 0.7879038686134737]","[0.7966417910447761, 0.8022388059701493, 0.8152985074626865, 0.8059701492537313, 0.8222222222222223, 0.8283582089552239, 0.7667910447761194, 0.7555970149253732, 0.789179104477612, 0.7873134328358209]","[0.7958365208235199, 0.8020519961607181, 0.8146794480343993, 0.8039535886187569, 0.8222375843311247, 0.8276916781111002, 0.7651694409395372, 0.7540369882232363, 0.7873934718246938, 0.7870597852096707]","[0.7972342771209987, 0.8042177487945296, 0.8235540746241046, 0.8119613981069677, 0.825038948509247, 0.8283828864126397, 0.7712614870509608, 0.7568729346871444, 0.8007492507492506, 0.7879038686134737]","[0.7966417910447762, 0.8022388059701493, 0.8152985074626866, 0.8059701492537313, 0.8222222222222222, 0.8283582089552238, 0.7667910447761194, 0.7555970149253731, 0.789179104477612, 0.7873134328358209]","[0.7958365208235199, 0.802051996160718, 0.8146794480343993, 0.803953588618757, 0.8222375843311248, 0.8276916781111002, 0.7651694409395371, 0.7540369882232362, 0.7873934718246937, 0.7870597852096707]","[array([[120,   4,  10,   0],
       [ 15, 100,   8,  11],
       [  5,  12,  98,  19],
       [  5,   3,  17, 109]]), array([[111,   5,   8,  10],
       [  9, 114,   4,   7],
       [  9,   8,  99,  18],
       [ 11,  11,   6, 106]]), array([[110,  13,   9,   2],
       [  7, 122,   5,   0],
       [  8,  11, 109,   6],
       [ 10,  12,  16,  96]]), array([[104,  14,  13,   3],
       [  8, 122,   0,   4],
       [  5,   7, 115,   7],
       [  8,  15,  20,  91]]), array([[106,  16,   6,   7],
       [  6, 117,   7,   5],
       [  3,   7, 114,  11],
       [  5,   9,  14, 107]]), array([[119,   6,   8,   1],
       [ 12, 114,   4,   4],
       [  5,   9, 102,  18],
       [  8,   8,   9, 109]]), array([[108,   9,   2,  15],
       [ 14,  89,  15,  16],
       [  8,   0, 118,   8],
       [ 14,   7,  17,  96]]), array([[114,  12,   5,   3],
       [ 14, 107,   8,   5],
       [ 16,  10,  89,  19],
       [ 13,   8,  18,  95]]), array([[113,  15,   4,   2],
       [  8, 121,   4,   1],
       [ 16,  12, 101,   5],
       [ 17,   8,  21,  88]]), array([[113,   6,   4,  11],
       [ 13, 108,   5,   8],
       [ 17,   0, 104,  13],
       [  3,  14,  20,  97]])]","[0.41304347826086957, 0.5652173913043478, 0.5, 0.5869565217391305, 0.5555555555555556, 0.4, 0.4444444444444444, 0.35555555555555557, 0.4666666666666667, 0.4666666666666667]","[0.41304347826086957, 0.5652173913043478, 0.5, 0.5869565217391305, 0.5555555555555556, 0.4, 0.4444444444444444, 0.35555555555555557, 0.4666666666666667, 0.4666666666666667]","[0.41304347826086957, 0.5652173913043478, 0.5, 0.5869565217391305, 0.5555555555555556, 0.4, 0.4444444444444444, 0.35555555555555557, 0.4666666666666667, 0.4666666666666667]","[0.41304347826086957, 0.5652173913043478, 0.5, 0.5869565217391305, 0.5555555555555556, 0.4, 0.4444444444444444, 0.35555555555555557, 0.4666666666666667, 0.4666666666666667]","[0.4267857142857143, 0.5873126873126873, 0.5196078431372548, 0.6102606951871659, 0.5555555555555556, 0.4112103174603175, 0.4442994505494506, 0.35096153846153844, 0.47424242424242424, 0.4708333333333334]","[0.4180555555555556, 0.5555555555555556, 0.5181818181818182, 0.6196969696969697, 0.5564935064935065, 0.4058080808080808, 0.4348484848484848, 0.33585858585858586, 0.4702020202020202, 0.48308080808080806]","[0.4159146117040854, 0.5671195652173913, 0.48869825708061, 0.5932074366856975, 0.5515734265734266, 0.39445652173913043, 0.4386663286004057, 0.3373398528008723, 0.45961538461538465, 0.46397342995169083]","[0.4409937888198758, 0.5920166789732008, 0.5351662404092071, 0.6104539641943735, 0.5654320987654321, 0.43042328042328043, 0.4552197802197802, 0.37336182336182333, 0.4979124579124579, 0.4796296296296297]","[0.41304347826086957, 0.5652173913043478, 0.5, 0.5869565217391305, 0.5555555555555556, 0.4, 0.4444444444444444, 0.35555555555555557, 0.4666666666666667, 0.4666666666666667]","[0.419119553215663, 0.5750236294896031, 0.4869754665151085, 0.5749492403556675, 0.5560994560994561, 0.39986151368760064, 0.44894072571557364, 0.35911892538579193, 0.46717948717948715, 0.45850241545893716]","[array([[5, 3, 3, 1],
       [3, 5, 1, 0],
       [2, 2, 3, 3],
       [4, 0, 5, 6]]), array([[8, 1, 3, 0],
       [1, 5, 1, 2],
       [1, 1, 4, 4],
       [1, 0, 5, 9]]), array([[3, 6, 2, 0],
       [0, 7, 1, 2],
       [0, 2, 7, 1],
       [3, 2, 4, 6]]), array([[6, 3, 1, 1],
       [1, 8, 0, 1],
       [1, 0, 8, 1],
       [3, 6, 1, 5]]), array([[5, 3, 2, 1],
       [1, 7, 1, 1],
       [3, 0, 5, 2],
       [0, 2, 4, 8]]), array([[6, 2, 2, 1],
       [5, 3, 2, 0],
       [1, 1, 4, 3],
       [2, 2, 6, 5]]), array([[3, 4, 2, 2],
       [4, 3, 0, 2],
       [2, 0, 6, 2],
       [4, 1, 2, 8]]), array([[5, 1, 3, 2],
       [5, 2, 0, 2],
       [0, 5, 2, 3],
       [2, 5, 1, 7]]), array([[7, 2, 2, 0],
       [3, 4, 1, 1],
       [0, 4, 4, 2],
       [5, 1, 3, 6]]), array([[5, 1, 3, 2],
       [4, 4, 0, 1],
       [1, 1, 7, 1],
       [2, 3, 5, 5]])]"
log2,"[0.789179104477612, 0.8115671641791045, 0.7873134328358209, 0.7985074626865671, 0.7833333333333333, 0.746268656716418, 0.8059701492537313, 0.8041044776119403, 0.7667910447761194, 0.7761194029850746]","[0.789179104477612, 0.8115671641791045, 0.7873134328358209, 0.7985074626865671, 0.7833333333333333, 0.746268656716418, 0.8059701492537313, 0.8041044776119403, 0.7667910447761194, 0.7761194029850746]","[0.789179104477612, 0.8115671641791045, 0.7873134328358209, 0.7985074626865671, 0.7833333333333333, 0.746268656716418, 0.8059701492537313, 0.8041044776119403, 0.7667910447761194, 0.7761194029850746]","[0.789179104477612, 0.8115671641791045, 0.7873134328358209, 0.7985074626865671, 0.7833333333333333, 0.746268656716418, 0.8059701492537313, 0.8041044776119403, 0.7667910447761194, 0.7761194029850746]","[0.7918565211035874, 0.8135402717517453, 0.7939293088047739, 0.8008982931963562, 0.7831928792732237, 0.7461396293143214, 0.8065019311003464, 0.8087800430213278, 0.7766915420129309, 0.7778607581718409]","[0.789179104477612, 0.8115671641791045, 0.7873134328358209, 0.7985074626865672, 0.7833333333333332, 0.746268656716418, 0.8059701492537314, 0.8041044776119403, 0.7667910447761194, 0.7761194029850746]","[0.7890408484504425, 0.8118400075341904, 0.7887438054484103, 0.7986227398345478, 0.7828915100571391, 0.7460266153125408, 0.8059460825522532, 0.8048099071074647, 0.7676931216931218, 0.775444832353499]","[0.7918565211035874, 0.8135402717517453, 0.7939293088047739, 0.8008982931963562, 0.7831928792732238, 0.7461396293143213, 0.8065019311003463, 0.8087800430213277, 0.7766915420129309, 0.7778607581718409]","[0.789179104477612, 0.8115671641791045, 0.7873134328358209, 0.7985074626865671, 0.7833333333333333, 0.746268656716418, 0.8059701492537313, 0.8041044776119403, 0.7667910447761194, 0.7761194029850746]","[0.7890408484504425, 0.8118400075341904, 0.7887438054484102, 0.7986227398345479, 0.7828915100571391, 0.7460266153125409, 0.8059460825522531, 0.8048099071074648, 0.7676931216931218, 0.775444832353499]","[array([[ 94,  23,   6,  11],
       [ 17, 109,   2,   6],
       [  8,   6, 118,   2],
       [  7,  14,  11, 102]]), array([[106,   7,   5,  16],
       [ 12, 105,   7,  10],
       [  4,   5, 114,  11],
       [  5,  10,   9, 110]]), array([[109,   9,   3,  13],
       [ 18, 108,   3,   5],
       [ 11,   3, 104,  16],
       [ 17,   7,   9, 101]]), array([[113,   7,   5,   9],
       [ 19, 103,   6,   6],
       [ 10,   6, 107,  11],
       [  9,   8,  12, 105]]), array([[106,  16,   7,   6],
       [  8, 109,   5,  13],
       [  8,   7, 111,   9],
       [ 17,   5,  16,  97]]), array([[102,  15,   6,  11],
       [ 11, 100,  10,  13],
       [ 11,   5, 105,  13],
       [  9,  12,  20,  93]]), array([[107,  11,   9,   7],
       [ 14, 114,   1,   5],
       [  7,   5, 109,  13],
       [ 13,   6,  13, 102]]), array([[113,   4,   7,  10],
       [ 22, 104,   0,   8],
       [ 10,   4, 109,  11],
       [  9,   9,  11, 105]]), array([[115,   6,   4,   9],
       [ 15, 101,   4,  14],
       [ 12,   8,  98,  16],
       [ 24,   3,  10,  97]]), array([[100,  16,  12,   6],
       [  6, 110,  12,   6],
       [  8,   4, 111,  11],
       [ 14,  11,  14,  95]])]","[0.4782608695652174, 0.5869565217391305, 0.45652173913043476, 0.6304347826086957, 0.5777777777777777, 0.6222222222222222, 0.5333333333333333, 0.4888888888888889, 0.5111111111111111, 0.4666666666666667]","[0.4782608695652174, 0.5869565217391305, 0.45652173913043476, 0.6304347826086957, 0.5777777777777777, 0.6222222222222222, 0.5333333333333333, 0.4888888888888889, 0.5111111111111111, 0.4666666666666667]","[0.4782608695652174, 0.5869565217391305, 0.45652173913043476, 0.6304347826086957, 0.5777777777777777, 0.6222222222222222, 0.5333333333333333, 0.4888888888888889, 0.5111111111111111, 0.4666666666666667]","[0.4782608695652174, 0.5869565217391305, 0.45652173913043476, 0.6304347826086957, 0.5777777777777777, 0.6222222222222222, 0.5333333333333333, 0.4888888888888889, 0.5111111111111111, 0.4666666666666667]","[0.4847902097902098, 0.5701357466063348, 0.4568903318903319, 0.6527777777777778, 0.5776515151515151, 0.6298534798534798, 0.5665064102564102, 0.4928571428571429, 0.5674019607843137, 0.4559210526315789]","[0.4930555555555556, 0.5722222222222222, 0.46590909090909094, 0.628030303030303, 0.5909090909090908, 0.6146464646464647, 0.5164141414141414, 0.4747474747474748, 0.5141414141414141, 0.47651515151515145]","[0.48344312692138774, 0.5635202356804792, 0.45515873015873015, 0.63478032688559, 0.5761880663196453, 0.61875, 0.5274970325373551, 0.47832147212952164, 0.527832512315271, 0.44235507633180315]","[0.4873061720887808, 0.5830095416092859, 0.46130560260995035, 0.6669082125603865, 0.5764309764309765, 0.63003663003663, 0.5772792022792023, 0.49587301587301585, 0.5529411764705883, 0.4719298245614035]","[0.4782608695652174, 0.5869565217391305, 0.45652173913043476, 0.6304347826086957, 0.5777777777777777, 0.6222222222222222, 0.5333333333333333, 0.4888888888888889, 0.5111111111111111, 0.4666666666666667]","[0.4777166752592084, 0.577090656352496, 0.45279503105590063, 0.6425316356666471, 0.5693871430713536, 0.6231481481481482, 0.5430720414591382, 0.4870059879347805, 0.5204962598066046, 0.4457122522330166]","[array([[5, 3, 0, 4],
       [1, 5, 2, 1],
       [0, 3, 6, 1],
       [5, 2, 2, 6]]), array([[10,  0,  2,  0],
       [ 2,  5,  1,  1],
       [ 4,  0,  3,  3],
       [ 1,  3,  2,  9]]), array([[4, 4, 3, 0],
       [2, 5, 1, 2],
       [0, 0, 6, 4],
       [3, 2, 4, 6]]), array([[ 6,  3,  0,  2],
       [ 4,  6,  0,  0],
       [ 2,  1,  7,  0],
       [ 3,  0,  2, 10]]), array([[4, 1, 5, 1],
       [0, 8, 0, 2],
       [0, 1, 7, 2],
       [4, 1, 2, 7]]), array([[ 7,  2,  0,  2],
       [ 3,  6,  0,  1],
       [ 1,  1,  5,  2],
       [ 2,  1,  2, 10]]), array([[ 5,  5,  0,  1],
       [ 4,  4,  0,  1],
       [ 0,  1,  5,  4],
       [ 1,  3,  1, 10]]), array([[5, 2, 1, 3],
       [3, 4, 0, 2],
       [1, 1, 4, 4],
       [1, 3, 2, 9]]), array([[6, 2, 1, 2],
       [1, 4, 0, 4],
       [3, 0, 6, 1],
       [7, 0, 1, 7]]), array([[3, 3, 3, 2],
       [1, 3, 3, 2],
       [1, 0, 9, 0],
       [3, 2, 4, 6]])]"
