max_features value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.8501026694045175, 0.8603696098562629, 0.8559670781893004, 0.8333333333333334, 0.8588957055214724, 0.8539094650205762, 0.8726899383983573, 0.8521560574948666, 0.8459958932238193, 0.8275154004106776]","[0.8501026694045175, 0.8603696098562629, 0.8559670781893004, 0.8333333333333334, 0.8588957055214724, 0.8539094650205762, 0.8726899383983573, 0.8521560574948666, 0.8459958932238193, 0.8275154004106776]","[0.8501026694045175, 0.8603696098562629, 0.8559670781893004, 0.8333333333333334, 0.8588957055214724, 0.8539094650205762, 0.8726899383983573, 0.8521560574948666, 0.8459958932238193, 0.8275154004106776]","[0.8501026694045175, 0.8603696098562629, 0.8559670781893004, 0.8333333333333334, 0.8588957055214724, 0.8539094650205762, 0.8726899383983573, 0.8521560574948666, 0.8459958932238193, 0.8275154004106776]","[0.8502610878217467, 0.8624139349031474, 0.8540097680619401, 0.8304895564699211, 0.861909274235483, 0.8519581687556108, 0.8724134331681791, 0.8476674082313682, 0.848440372056262, 0.8290729731305007]","[0.8422958735733099, 0.8494732221246708, 0.8549662402274343, 0.8288912579957356, 0.8542328042328042, 0.8531005685856432, 0.8724978050921861, 0.8516900790166813, 0.8417910447761194, 0.819622475856014]","[0.8441237499854479, 0.8534754554402033, 0.854176992022897, 0.8294564900622664, 0.8561743167050848, 0.8523951724802186, 0.8707612556281926, 0.8483491927021347, 0.8445985228248425, 0.8228103768615023]","[0.8540604580543248, 0.8623535890661402, 0.856934497764934, 0.8331244852445542, 0.8620291899998888, 0.8546718285711227, 0.8755832745864446, 0.8550600553204222, 0.8460905353269152, 0.8279735392154997]","[0.8501026694045175, 0.8603696098562629, 0.8559670781893004, 0.8333333333333334, 0.8588957055214724, 0.8539094650205762, 0.8726899383983573, 0.8521560574948666, 0.8459958932238193, 0.8275154004106776]","[0.8497828940167137, 0.8591106668354422, 0.8561196745718515, 0.8329828035571942, 0.8584498645838079, 0.8541545402614079, 0.8722976547683832, 0.8523094822384846, 0.8456291019533747, 0.8263631663198465]","[array([[120,   9,   4,   1],
       [ 15,  65,   1,   4],
       [  7,   1, 122,   4],
       [  9,   5,  13, 107]]), array([[121,   6,   2,   5],
       [ 16,  63,   0,   6],
       [  5,   1, 126,   2],
       [  7,   3,  15, 109]]), array([[116,  10,   5,   3],
       [  6,  71,   1,   6],
       [  5,   0, 118,  11],
       [  1,   5,  17, 111]]), array([[117,  11,   2,   4],
       [ 13,  66,   0,   5],
       [  6,   1, 115,  12],
       [  3,   4,  20, 107]]), array([[118,   9,   4,   4],
       [ 12,  68,   1,   3],
       [  2,   0, 126,   7],
       [  0,   2,  25, 108]]), array([[115,  11,   1,   7],
       [ 10,  71,   0,   3],
       [  4,   0, 116,  14],
       [  5,   4,  12, 113]]), array([[120,  10,   1,   3],
       [ 10,  74,   0,   1],
       [  5,   1, 124,   4],
       [  7,   3,  17, 107]]), array([[111,  18,   4,   1],
       [  8,  72,   2,   3],
       [  2,   0, 122,  10],
       [  4,   3,  17, 110]]), array([[122,   6,   3,   3],
       [  9,  68,   2,   6],
       [  4,   1, 114,  15],
       [  4,   3,  19, 108]]), array([[111,   9,   6,   8],
       [ 15,  63,   0,   7],
       [  3,   0, 123,   8],
       [  4,   3,  21, 106]])]","[0.6521739130434783, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.6888888888888889, 0.5555555555555556, 0.5333333333333333, 0.7111111111111111, 0.6222222222222222]","[0.6521739130434783, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.6888888888888889, 0.5555555555555556, 0.5333333333333333, 0.7111111111111111, 0.6222222222222222]","[0.6521739130434783, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.6888888888888889, 0.5555555555555556, 0.5333333333333333, 0.7111111111111111, 0.6222222222222222]","[0.6521739130434783, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.6888888888888889, 0.5555555555555556, 0.5333333333333333, 0.7111111111111111, 0.6222222222222222]","[0.6601648351648353, 0.7061965811965811, 0.6354166666666667, 0.6638888888888889, 0.7090909090909091, 0.7003968253968254, 0.49947552447552446, 0.5118371212121212, 0.7099025974025974, 0.6808035714285714]","[0.6611111111111111, 0.6611111111111111, 0.6257575757575757, 0.6446969696969697, 0.6970779220779221, 0.6762626262626263, 0.5224747474747474, 0.5214646464646465, 0.7012626262626263, 0.6308080808080808]","[0.645248447204969, 0.6630952380952381, 0.6269601790399753, 0.650877192982456, 0.685175983436853, 0.6744891443167305, 0.5083333333333333, 0.49977703455964323, 0.6968355718355719, 0.6427103099304238]","[0.6703296703296704, 0.7044593088071349, 0.6373792270531401, 0.6582125603864735, 0.7325252525252525, 0.7116402116402115, 0.532012432012432, 0.5458754208754208, 0.732029822029822, 0.6672619047619048]","[0.6521739130434783, 0.6739130434782609, 0.6304347826086957, 0.6521739130434783, 0.6888888888888889, 0.6888888888888889, 0.5555555555555556, 0.5333333333333333, 0.7111111111111111, 0.6222222222222222]","[0.6446259789359978, 0.6708074534161491, 0.6305263828959112, 0.651487414187643, 0.6913089487002531, 0.6873847027103732, 0.5414814814814815, 0.5229728725380899, 0.7125084791751459, 0.6323283435237894]","[array([[ 8,  3,  0,  1],
       [ 4,  4,  0,  1],
       [ 0,  0, 10,  0],
       [ 4,  0,  3,  8]]), array([[10,  1,  0,  1],
       [ 5,  4,  0,  0],
       [ 1,  0,  7,  2],
       [ 2,  0,  3, 10]]), array([[ 7,  4,  0,  0],
       [ 1,  7,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  1,  4, 10]]), array([[ 6,  3,  0,  2],
       [ 2,  6,  0,  2],
       [ 0,  0,  7,  3],
       [ 1,  1,  2, 11]]), array([[6, 3, 2, 0],
       [3, 7, 0, 0],
       [1, 0, 9, 0],
       [0, 1, 4, 9]]), array([[ 8,  2,  0,  1],
       [ 6,  4,  0,  0],
       [ 1,  0,  7,  1],
       [ 1,  0,  2, 12]]), array([[ 6,  4,  1,  0],
       [ 7,  1,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  3, 11]]), array([[4, 4, 3, 0],
       [6, 2, 0, 1],
       [0, 0, 9, 1],
       [2, 0, 4, 9]]), array([[ 8,  3,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  9,  1],
       [ 2,  0,  2, 11]]), array([[6, 1, 2, 2],
       [1, 7, 0, 1],
       [0, 0, 6, 4],
       [0, 0, 6, 9]])]"
sqrt,"[0.6981519507186859, 0.7104722792607803, 0.6522633744855967, 0.6522633744855967, 0.6871165644171779, 0.6748971193415638, 0.7145790554414785, 0.6673511293634496, 0.5954825462012321, 0.6570841889117043]","[0.6981519507186859, 0.7104722792607803, 0.6522633744855967, 0.6522633744855967, 0.6871165644171779, 0.6748971193415638, 0.7145790554414785, 0.6673511293634496, 0.5954825462012321, 0.6570841889117043]","[0.6981519507186859, 0.7104722792607803, 0.6522633744855967, 0.6522633744855967, 0.6871165644171779, 0.6748971193415638, 0.7145790554414785, 0.6673511293634496, 0.5954825462012321, 0.6570841889117043]","[0.6981519507186859, 0.7104722792607803, 0.6522633744855967, 0.6522633744855967, 0.6871165644171779, 0.6748971193415638, 0.7145790554414785, 0.6673511293634496, 0.5954825462012321, 0.6570841889117043]","[0.6870167421836939, 0.7094562966639919, 0.7360564760818877, 0.642832548813334, 0.7024921582654635, 0.6879312009139742, 0.7391114357015899, 0.669000619908241, 0.586021937754122, 0.6688630490956072]","[0.67842405618964, 0.6992976294995611, 0.6180703624733476, 0.6236229566453446, 0.6514550264550264, 0.6552505330490406, 0.7073309920983318, 0.6590430201931519, 0.5711589113257243, 0.62928007023705]","[0.6792653792043648, 0.7020106240206978, 0.6213136415400723, 0.6219489521135246, 0.6478368148878985, 0.6592270014328799, 0.7118138724327192, 0.6567724648201578, 0.5719366343982936, 0.6305079835900576]","[0.6972093918079257, 0.7119238833188567, 0.7168156893540034, 0.6515918328792832, 0.6982823132466992, 0.6883139863664623, 0.7390495979334424, 0.6769129803438269, 0.5918294993498545, 0.6659641638677979]","[0.6981519507186859, 0.7104722792607803, 0.6522633744855967, 0.6522633744855967, 0.6871165644171779, 0.6748971193415638, 0.7145790554414785, 0.6673511293634496, 0.5954825462012321, 0.6570841889117043]","[0.6943812373888669, 0.708963113444037, 0.6403414198504054, 0.6420598948993509, 0.6698285598236214, 0.6701360047323838, 0.7146582438149106, 0.6641616176802285, 0.5886529323746835, 0.6467834275241702]","[array([[ 92,  17,  17,   8],
       [ 14,  41,  10,  20],
       [  8,   7, 111,   8],
       [  8,   5,  25,  96]]), array([[105,  13,   2,  14],
       [ 19,  50,   5,  11],
       [ 18,   3, 103,  10],
       [ 15,   7,  24,  88]]), array([[119,   2,   4,   9],
       [ 44,  24,   8,   8],
       [ 30,   0,  91,  13],
       [ 35,   0,  16,  83]]), array([[106,   7,   8,  13],
       [ 35,  29,   7,  13],
       [ 13,   2, 107,  12],
       [ 27,  14,  18,  75]]), array([[106,   7,  14,   8],
       [ 33,  26,  11,  14],
       [  7,   0, 121,   7],
       [ 19,   2,  31,  83]]), array([[105,  10,  12,   7],
       [ 27,  39,   9,   9],
       [ 19,   1, 106,   8],
       [ 28,   7,  21,  78]]), array([[ 93,  15,  19,   7],
       [  9,  54,  12,  10],
       [  5,   2, 118,   9],
       [  2,   2,  47,  83]]), array([[110,  10,   7,   7],
       [ 23,  49,   8,   5],
       [ 20,  12,  92,  10],
       [ 18,  12,  30,  74]]), array([[91, 18, 10, 15],
       [17, 28, 21, 19],
       [19,  0, 88, 27],
       [10,  7, 34, 83]]), array([[106,   6,  10,  12],
       [ 35,  30,   6,  14],
       [ 12,   4, 104,  14],
       [ 27,   3,  24,  80]])]","[0.34782608695652173, 0.5434782608695652, 0.5, 0.5, 0.5111111111111111, 0.5555555555555556, 0.4, 0.4666666666666667, 0.4888888888888889, 0.6]","[0.34782608695652173, 0.5434782608695652, 0.5, 0.5, 0.5111111111111111, 0.5555555555555556, 0.4, 0.4666666666666667, 0.4888888888888889, 0.6]","[0.34782608695652173, 0.5434782608695652, 0.5, 0.5, 0.5111111111111111, 0.5555555555555556, 0.4, 0.4666666666666667, 0.4888888888888889, 0.6]","[0.34782608695652173, 0.5434782608695652, 0.5, 0.5, 0.5111111111111111, 0.5555555555555556, 0.4, 0.4666666666666667, 0.4888888888888889, 0.6]","[0.3503246753246753, 0.5411088911088912, 0.5750000000000001, 0.4563492063492064, 0.5456766917293233, 0.5680555555555555, 0.41468253968253965, 0.42499999999999993, 0.44166666666666665, 0.5797619047619048]","[0.3527777777777778, 0.5319444444444444, 0.5022727272727273, 0.4734848484848485, 0.4993506493506493, 0.5702020202020203, 0.39974747474747474, 0.44292929292929295, 0.4664141414141414, 0.5762626262626263]","[0.3226461038961039, 0.5340476190476191, 0.48597222222222225, 0.452705938697318, 0.4861795292829776, 0.5523785425101214, 0.4026320901320901, 0.4229196729196729, 0.4429905239687849, 0.5378683385579938]","[0.36860530773574246, 0.5467358728228293, 0.5739130434782609, 0.4841269841269842, 0.5542522974101922, 0.5887654320987655, 0.42943722943722945, 0.4585185185185185, 0.462962962962963, 0.5962962962962963]","[0.34782608695652173, 0.5434782608695652, 0.5, 0.5, 0.5111111111111111, 0.5555555555555556, 0.4, 0.4666666666666667, 0.4888888888888889, 0.6]","[0.3288396386222473, 0.5430848861283644, 0.48683574879227054, 0.48061385973679827, 0.49967767439031807, 0.5529689608636977, 0.4094017094017094, 0.4517663406552295, 0.46667905363557544, 0.5649153605015674]","[array([[6, 2, 4, 0],
       [3, 1, 3, 2],
       [1, 1, 6, 2],
       [2, 1, 9, 3]]), array([[7, 2, 2, 1],
       [4, 4, 0, 1],
       [1, 0, 5, 4],
       [1, 1, 4, 9]]), array([[10,  1,  0,  0],
       [ 4,  4,  0,  2],
       [ 5,  0,  3,  2],
       [ 6,  0,  3,  6]]), array([[ 8,  3,  0,  0],
       [ 5,  1,  2,  2],
       [ 3,  1,  4,  2],
       [ 2,  1,  2, 10]]), array([[5, 1, 4, 1],
       [2, 2, 3, 3],
       [0, 1, 7, 2],
       [0, 0, 5, 9]]), array([[7, 2, 1, 1],
       [4, 4, 2, 0],
       [1, 0, 7, 1],
       [3, 3, 2, 7]]), array([[5, 4, 2, 0],
       [2, 4, 1, 2],
       [4, 0, 3, 3],
       [0, 1, 8, 6]]), array([[8, 1, 2, 0],
       [4, 1, 2, 2],
       [3, 1, 4, 2],
       [1, 2, 4, 8]]), array([[5, 2, 3, 1],
       [2, 1, 2, 4],
       [2, 0, 7, 1],
       [3, 1, 2, 9]]), array([[ 8,  1,  1,  1],
       [ 4,  1,  2,  2],
       [ 1,  0,  8,  1],
       [ 1,  0,  4, 10]])]"
log2,"[0.6611909650924025, 0.6303901437371663, 0.6481481481481481, 0.7345679012345679, 0.6155419222903885, 0.6255144032921811, 0.6057494866529775, 0.6776180698151951, 0.6591375770020534, 0.6570841889117043]","[0.6611909650924025, 0.6303901437371663, 0.6481481481481481, 0.7345679012345679, 0.6155419222903885, 0.6255144032921811, 0.6057494866529775, 0.6776180698151951, 0.6591375770020534, 0.6570841889117043]","[0.6611909650924025, 0.6303901437371663, 0.6481481481481481, 0.7345679012345679, 0.6155419222903885, 0.6255144032921811, 0.6057494866529775, 0.6776180698151951, 0.6591375770020534, 0.6570841889117043]","[0.6611909650924025, 0.6303901437371663, 0.6481481481481481, 0.7345679012345679, 0.6155419222903885, 0.6255144032921811, 0.6057494866529775, 0.6776180698151951, 0.6591375770020534, 0.6570841889117043]","[0.6721530965579245, 0.6133239295997027, 0.6517635462263129, 0.7481150103747929, 0.6227685025664706, 0.6716770567892246, 0.6101342371079213, 0.6740993965043552, 0.6621262586145452, 0.6646104457912756]","[0.6383889376646181, 0.5856672519754169, 0.6298862828713575, 0.7160181236673774, 0.5978835978835979, 0.6138059701492538, 0.5794117647058824, 0.6640693590869184, 0.6505048287971905, 0.6583187006145741]","[0.6438717084509412, 0.5700181815210071, 0.6331679429110579, 0.7198438321221794, 0.5876461375706654, 0.6236323613370683, 0.580109507056381, 0.6619025518744701, 0.648815075901786, 0.6582892427210605]","[0.6757540894727504, 0.6267384522904326, 0.6490055336393669, 0.743860002778524, 0.626168978998275, 0.6762872815986313, 0.6097818670876057, 0.682349319572069, 0.6750848897003344, 0.6691427172319299]","[0.6611909650924025, 0.6303901437371663, 0.6481481481481481, 0.7345679012345679, 0.6155419222903885, 0.6255144032921811, 0.6057494866529775, 0.6776180698151951, 0.6591375770020534, 0.6570841889117043]","[0.6583475066318367, 0.6054185548343958, 0.6424591774845061, 0.7282333341573392, 0.5971467819164109, 0.630560444733014, 0.5963594822900277, 0.6722555717800613, 0.6589011923682901, 0.6597201479765711]","[array([[ 88,  14,   6,  26],
       [  7,  35,   3,  40],
       [  6,   2, 112,  14],
       [  6,   4,  37,  87]]), array([[102,   3,   8,  21],
       [ 20,  12,   7,  46],
       [ 12,   6,  91,  25],
       [ 14,   4,  14, 102]]), array([[107,   6,  11,  10],
       [ 20,  38,  14,  12],
       [ 14,   1,  92,  27],
       [ 23,  11,  22,  78]]), array([[113,   4,   8,   9],
       [ 16,  45,  13,  10],
       [  5,   4, 118,   7],
       [ 11,   4,  38,  81]]), array([[107,   9,  11,   8],
       [ 34,  36,   5,   9],
       [ 11,  10, 109,   5],
       [ 30,   6,  50,  49]]), array([[69, 13,  4, 48],
       [ 7, 42,  2, 33],
       [ 1,  4, 99, 30],
       [ 3,  8, 29, 94]]), array([[100,  11,   3,  20],
       [ 21,  27,   0,  37],
       [ 23,   3,  99,   9],
       [ 31,   3,  31,  69]]), array([[ 99,  17,  11,   7],
       [ 13,  45,  12,  15],
       [  6,   6, 114,   8],
       [ 12,   8,  42,  72]]), array([[109,   7,   9,   9],
       [ 29,  48,   3,   5],
       [ 25,   9,  83,  17],
       [ 16,  26,  11,  81]]), array([[86, 14,  8, 26],
       [ 9, 57,  1, 18],
       [ 3,  9, 98, 24],
       [ 8, 12, 35, 79]])]","[0.4782608695652174, 0.41304347826086957, 0.43478260869565216, 0.5, 0.5111111111111111, 0.5555555555555556, 0.3333333333333333, 0.6, 0.5333333333333333, 0.6]","[0.4782608695652174, 0.41304347826086957, 0.43478260869565216, 0.5, 0.5111111111111111, 0.5555555555555556, 0.3333333333333333, 0.6, 0.5333333333333333, 0.6]","[0.4782608695652174, 0.41304347826086957, 0.43478260869565216, 0.5, 0.5111111111111111, 0.5555555555555556, 0.3333333333333333, 0.6, 0.5333333333333333, 0.6]","[0.4782608695652174, 0.41304347826086957, 0.43478260869565216, 0.5, 0.5111111111111111, 0.5555555555555556, 0.3333333333333333, 0.6, 0.5333333333333333, 0.6]","[0.47630147630147623, 0.42786561264822137, 0.44206349206349205, 0.5416666666666666, 0.5635964912280702, 0.627361111111111, 0.2713815789473684, 0.6310096153846154, 0.5231665393430099, 0.6023504273504273]","[0.47916666666666663, 0.38611111111111107, 0.45530303030303027, 0.49696969696969695, 0.5376623376623376, 0.5482323232323233, 0.2992424242424242, 0.6340909090909091, 0.5290404040404041, 0.622979797979798]","[0.4712215320910973, 0.3850250626566416, 0.43221967963386726, 0.4891718426501035, 0.5091810344827586, 0.5422619047619048, 0.27903225806451615, 0.6023467379302619, 0.5149725274725274, 0.6083505866114561]","[0.49092936049457786, 0.4316033682763361, 0.44651483781918566, 0.5380434782608695, 0.5565302144249513, 0.604074074074074, 0.30146198830409354, 0.6395299145299145, 0.539852304558187, 0.5899145299145299]","[0.4782608695652174, 0.41304347826086957, 0.43478260869565216, 0.5, 0.5111111111111111, 0.5555555555555556, 0.3333333333333333, 0.6, 0.5333333333333333, 0.6]","[0.47828787469619227, 0.40179252479023647, 0.4223460352203761, 0.4927896300297057, 0.4917164750957854, 0.5321869488536155, 0.31130227001194744, 0.5879815582332744, 0.5247252747252747, 0.5908442604094777]","[array([[5, 4, 1, 2],
       [3, 3, 0, 3],
       [1, 1, 7, 1],
       [0, 3, 5, 7]]), array([[6, 1, 1, 4],
       [0, 1, 2, 6],
       [0, 1, 4, 5],
       [3, 0, 4, 8]]), array([[5, 2, 3, 1],
       [4, 4, 1, 1],
       [1, 0, 7, 2],
       [4, 3, 4, 4]]), array([[5, 0, 4, 2],
       [2, 3, 1, 4],
       [1, 1, 7, 1],
       [4, 0, 3, 8]]), array([[7, 1, 2, 1],
       [1, 5, 2, 2],
       [2, 0, 8, 0],
       [4, 0, 7, 3]]), array([[ 2,  0,  0,  9],
       [ 0,  5,  0,  5],
       [ 0,  2,  7,  0],
       [ 1,  1,  2, 11]]), array([[4, 1, 1, 5],
       [5, 0, 2, 2],
       [6, 0, 3, 1],
       [4, 1, 2, 8]]), array([[7, 4, 0, 0],
       [0, 6, 1, 2],
       [0, 0, 9, 1],
       [1, 3, 6, 5]]), array([[8, 2, 0, 1],
       [5, 2, 0, 2],
       [1, 1, 7, 1],
       [3, 2, 3, 7]]), array([[7, 0, 1, 3],
       [1, 5, 0, 3],
       [0, 0, 9, 1],
       [2, 4, 3, 6]])]"
