min_samples_split value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
2,"[0.8730853391684902, 0.8862144420131292, 0.8777292576419214, 0.868995633187773, 0.8782608695652174, 0.8779956427015251, 0.8908296943231441, 0.8624454148471615, 0.8646288209606987, 0.8799126637554585]","[0.8730853391684902, 0.8862144420131292, 0.8777292576419214, 0.868995633187773, 0.8782608695652174, 0.8779956427015251, 0.8908296943231441, 0.8624454148471615, 0.8646288209606987, 0.8799126637554585]","[0.8730853391684902, 0.8862144420131292, 0.8777292576419214, 0.868995633187773, 0.8782608695652174, 0.8779956427015251, 0.8908296943231441, 0.8624454148471615, 0.8646288209606987, 0.8799126637554585]","[0.8730853391684902, 0.8862144420131292, 0.8777292576419214, 0.868995633187773, 0.8782608695652174, 0.8779956427015251, 0.8908296943231441, 0.8624454148471615, 0.8646288209606987, 0.8799126637554585]","[0.87088315778166, 0.8817422219055391, 0.8733384227101484, 0.8672294692031535, 0.8739095772717689, 0.8722748968008256, 0.8856191513584977, 0.8631086506086506, 0.8667518565223483, 0.8773837386413452]","[0.8715906422941473, 0.8868832802280731, 0.8757843334224417, 0.8651000476535998, 0.8741688401049843, 0.8760385366894898, 0.8887491843264488, 0.8535672953510344, 0.8628057841839861, 0.8769246159900242]","[0.8709168196375084, 0.883485181713672, 0.874303100458071, 0.8654812139378173, 0.8733892093055906, 0.8738043907003499, 0.8866610383038489, 0.8567195300817038, 0.861445627376051, 0.8769828135726194]","[0.874482896193293, 0.8891758025788042, 0.878135035339613, 0.8720221698560012, 0.8795170399856997, 0.8795124344887594, 0.893638605940909, 0.8654061893144861, 0.8739978058864164, 0.8808330268041331]","[0.8730853391684902, 0.8862144420131292, 0.8777292576419214, 0.868995633187773, 0.8782608695652174, 0.8779956427015251, 0.8908296943231441, 0.8624454148471615, 0.8646288209606987, 0.8799126637554585]","[0.8734906074315884, 0.8868612309476143, 0.8776735848585325, 0.8699090075966468, 0.8781300648883528, 0.8784299481965359, 0.8917193436419343, 0.862531298207616, 0.8662662720034315, 0.8802060917394575]","[array([[ 86,   9,   4,   1],
       [ 11, 119,   0,   4],
       [  4,   0,  77,   8],
       [  6,   5,   6, 117]]), array([[ 88,   6,   3,   3],
       [ 11, 117,   1,   5],
       [  4,   0,  80,   5],
       [  4,   0,  10, 120]]), array([[ 81,  12,   5,   3],
       [ 10, 122,   0,   2],
       [  3,   0,  81,   5],
       [  6,   3,   7, 118]]), array([[ 85,  11,   4,   1],
       [ 15, 118,   0,   1],
       [  4,   2,  75,   8],
       [  7,   2,   5, 120]]), array([[ 87,  11,   2,   1],
       [  7, 127,   1,   0],
       [  4,   2,  75,   8],
       [  4,   4,  12, 115]]), array([[ 84,  13,   4,   0],
       [ 13, 119,   0,   2],
       [  4,   0,  80,   6],
       [  1,   1,  12, 120]]), array([[ 87,   6,   6,   2],
       [ 13, 120,   0,   1],
       [  4,   0,  79,   6],
       [  5,   1,   6, 122]]), array([[ 83,  11,   2,   5],
       [ 15, 118,   0,   1],
       [  6,   0,  70,  13],
       [  4,   1,   5, 124]]), array([[ 92,   8,   1,   0],
       [ 18, 114,   0,   2],
       [  7,   0,  72,  10],
       [  8,   0,   8, 118]]), array([[ 86,  13,   1,   1],
       [ 12, 120,   0,   2],
       [  4,   1,  77,   7],
       [  3,   2,   9, 120]])]","[0.5652173913043478, 0.6521739130434783, 0.6086956521739131, 0.5434782608695652, 0.6, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.5652173913043478, 0.6521739130434783, 0.6086956521739131, 0.5434782608695652, 0.6, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.5652173913043478, 0.6521739130434783, 0.6086956521739131, 0.5434782608695652, 0.6, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.5652173913043478, 0.6521739130434783, 0.6086956521739131, 0.5434782608695652, 0.6, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.5566933066933066, 0.6472319347319347, 0.5964285714285714, 0.5388257575757576, 0.5965909090909091, 0.721875, 0.6140873015873016, 0.7584033613445378, 0.7157738095238094, 0.6641329258976318]","[0.5569444444444445, 0.6611111111111111, 0.6075757575757575, 0.5325757575757576, 0.6016233766233766, 0.7073232323232324, 0.6002525252525253, 0.648989898989899, 0.6383838383838383, 0.6479797979797981]","[0.5556766154737758, 0.6482683982683982, 0.5943436176648518, 0.5328282828282828, 0.5908400809716599, 0.7013045434098066, 0.6024561403508771, 0.6629060277957337, 0.6384965796730502, 0.6528409090909091]","[0.5664987186726317, 0.6598282152629978, 0.6071428571428572, 0.5489130434782609, 0.6080808080808081, 0.7497222222222222, 0.6276014109347443, 0.7355742296918767, 0.701984126984127, 0.6670401493930906]","[0.5652173913043478, 0.6521739130434783, 0.6086956521739131, 0.5434782608695652, 0.6, 0.7111111111111111, 0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.5647809708591083, 0.6505740636175419, 0.600936373918304, 0.5436978480456741, 0.5960863697705803, 0.7158394561903334, 0.6085614035087719, 0.6662491919844861, 0.651146287747595, 0.6638888888888889]","[array([[7, 4, 0, 1],
       [5, 4, 0, 0],
       [0, 0, 6, 4],
       [1, 0, 5, 9]]), array([[ 6,  5,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  0,  4, 10]]), array([[ 4,  6,  1,  0],
       [ 1,  8,  0,  1],
       [ 1,  0,  6,  3],
       [ 2,  0,  3, 10]]), array([[ 4,  5,  1,  1],
       [ 3,  6,  0,  1],
       [ 1,  1,  5,  3],
       [ 3,  0,  2, 10]]), array([[4, 6, 1, 0],
       [3, 7, 0, 0],
       [0, 0, 7, 3],
       [1, 1, 3, 9]]), array([[ 9,  2,  0,  0],
       [ 5,  5,  0,  0],
       [ 2,  0,  7,  0],
       [ 0,  1,  3, 11]]), array([[6, 4, 1, 0],
       [3, 5, 0, 1],
       [1, 0, 7, 2],
       [4, 1, 1, 9]]), array([[ 9,  0,  0,  2],
       [ 4,  4,  0,  1],
       [ 1,  0,  6,  3],
       [ 3,  0,  1, 11]]), array([[10,  0,  0,  1],
       [ 5,  4,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  0,  3, 12]]), array([[ 7,  2,  1,  1],
       [ 4,  5,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]])]"
4,"[0.8796498905908097, 0.8643326039387309, 0.8668122270742358, 0.8799126637554585, 0.8782608695652174, 0.8845315904139434, 0.8930131004366813, 0.8777292576419214, 0.8842794759825328, 0.8733624454148472]","[0.8796498905908097, 0.8643326039387309, 0.8668122270742358, 0.8799126637554585, 0.8782608695652174, 0.8845315904139434, 0.8930131004366813, 0.8777292576419214, 0.8842794759825328, 0.8733624454148472]","[0.8796498905908097, 0.8643326039387309, 0.8668122270742358, 0.8799126637554585, 0.8782608695652174, 0.8845315904139434, 0.8930131004366813, 0.8777292576419214, 0.8842794759825328, 0.8733624454148472]","[0.8796498905908097, 0.8643326039387309, 0.8668122270742358, 0.8799126637554585, 0.8782608695652174, 0.8845315904139434, 0.8930131004366813, 0.8777292576419214, 0.8842794759825328, 0.8733624454148472]","[0.8778408710536223, 0.8639709024880344, 0.8642505057366666, 0.8783684578039759, 0.8745939891643798, 0.8788934644213144, 0.8873614689404163, 0.8772049251965801, 0.8828524120297984, 0.8705954311642992]","[0.8740323662585947, 0.8568250041925205, 0.8611298137192556, 0.870988878612832, 0.872254566280598, 0.8822451274978245, 0.8864057313831332, 0.8687894657317484, 0.8765489495452983, 0.8790920660907278]","[0.8756708987147365, 0.8588074449441674, 0.8625423158687142, 0.8737579974143427, 0.8724802520419828, 0.880286999067275, 0.8856808531429339, 0.8720832711349953, 0.8790303908568801, 0.8727267537370453]","[0.8797962970096234, 0.8648313755302132, 0.8670755982882747, 0.881314174145975, 0.8795727026617289, 0.88569556721324, 0.893065486825542, 0.8782506592373001, 0.8844144847695251, 0.8787879268829727]","[0.8796498905908097, 0.8643326039387309, 0.8668122270742358, 0.8799126637554585, 0.8782608695652174, 0.8845315904139434, 0.8930131004366813, 0.8777292576419214, 0.8842794759825328, 0.8733624454148472]","[0.8794843549734684, 0.8630519504422118, 0.8668176512255368, 0.8798695400589671, 0.8778764964158775, 0.8848459901213722, 0.8919171227604571, 0.8772171420575275, 0.8837487514295851, 0.8740143342634542]","[array([[ 84,  11,   2,   3],
       [  9, 119,   1,   5],
       [  6,   1,  75,   7],
       [  2,   2,   6, 124]]), array([[ 73,  21,   3,   3],
       [  9, 122,   1,   2],
       [  3,   1,  78,   7],
       [  1,   3,   8, 122]]), array([[ 80,  14,   5,   2],
       [ 12, 119,   0,   3],
       [  2,   1,  76,  10],
       [  8,   0,   4, 122]]), array([[ 84,  14,   2,   1],
       [ 11, 122,   0,   1],
       [  7,   1,  72,   9],
       [  4,   0,   5, 125]]), array([[ 87,  12,   2,   0],
       [  5, 129,   0,   1],
       [  6,   2,  73,   8],
       [  7,   3,  10, 115]]), array([[ 85,  11,   2,   3],
       [ 10, 122,   1,   1],
       [  4,   1,  80,   5],
       [  3,   0,  12, 119]]), array([[ 77,  15,   6,   3],
       [  6, 128,   0,   0],
       [  4,   0,  81,   4],
       [  3,   0,   8, 123]]), array([[ 85,   9,   2,   5],
       [ 10, 123,   0,   1],
       [  4,   2,  71,  12],
       [  3,   2,   6, 123]]), array([[ 87,  12,   1,   1],
       [  6, 126,   0,   2],
       [  5,   2,  72,  10],
       [  4,   2,   8, 120]]), array([[ 91,   7,   1,   2],
       [ 15, 113,   4,   2],
       [  3,   0,  82,   4],
       [  6,   4,  10, 114]])]","[0.6086956521739131, 0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.5777777777777777, 0.6444444444444445, 0.6, 0.6444444444444445, 0.6222222222222222, 0.6]","[0.6086956521739131, 0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.5777777777777777, 0.6444444444444445, 0.6, 0.6444444444444445, 0.6222222222222222, 0.6]","[0.6086956521739131, 0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.5777777777777777, 0.6444444444444445, 0.6, 0.6444444444444445, 0.6222222222222222, 0.6]","[0.6086956521739131, 0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.5777777777777777, 0.6444444444444445, 0.6, 0.6444444444444445, 0.6222222222222222, 0.6]","[0.5861928104575164, 0.643065268065268, 0.5964781746031746, 0.5825320512820512, 0.5757575757575758, 0.6458333333333333, 0.6076388888888888, 0.6694444444444444, 0.6116071428571429, 0.6262254901960785]","[0.5819444444444444, 0.6472222222222221, 0.5992424242424242, 0.5803030303030303, 0.5743506493506494, 0.6318181818181818, 0.5919191919191918, 0.6285353535353535, 0.5979797979797981, 0.5840909090909091]","[0.5825593395252838, 0.6163492063492063, 0.5867760799849084, 0.5767770876466529, 0.5734392419175027, 0.6296296296296297, 0.5972806607448963, 0.6403267973856209, 0.5986979772146013, 0.5828994375190027]","[0.6009519749928958, 0.6609151717847369, 0.6058272946859904, 0.5898829431438127, 0.5877104377104376, 0.6722222222222223, 0.6083333333333333, 0.6777777777777778, 0.6167989417989418, 0.6183006535947713]","[0.6086956521739131, 0.6304347826086957, 0.6086956521739131, 0.5869565217391305, 0.5777777777777777, 0.6444444444444445, 0.6, 0.6444444444444445, 0.6222222222222222, 0.6]","[0.6032272176605196, 0.6190062111801242, 0.5970407552307604, 0.5843610285954332, 0.5809240678805896, 0.6485596707818929, 0.6018492545841775, 0.6532287581699346, 0.6134387351778656, 0.590847437586568]","[array([[ 7,  4,  0,  1],
       [ 4,  4,  1,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 4,  7,  0,  1],
       [ 1,  8,  0,  0],
       [ 1,  0,  7,  2],
       [ 0,  1,  4, 10]]), array([[ 4,  6,  1,  0],
       [ 1,  8,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  0,  3, 11]]), array([[ 5,  4,  1,  1],
       [ 2,  7,  0,  1],
       [ 1,  1,  5,  3],
       [ 2,  1,  2, 10]]), array([[5, 5, 1, 0],
       [5, 5, 0, 0],
       [0, 0, 7, 3],
       [2, 0, 3, 9]]), array([[ 8,  3,  0,  0],
       [ 6,  4,  0,  0],
       [ 2,  0,  6,  1],
       [ 0,  1,  3, 11]]), array([[ 6,  3,  1,  1],
       [ 2,  5,  0,  2],
       [ 1,  0,  6,  3],
       [ 3,  1,  1, 10]]), array([[ 7,  2,  0,  2],
       [ 5,  4,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  3,  0, 11]]), array([[ 7,  3,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  0,  3, 12]]), array([[ 7,  0,  1,  3],
       [ 5,  3,  0,  1],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]])]"
6,"[0.8774617067833698, 0.8643326039387309, 0.8755458515283843, 0.8864628820960698, 0.8913043478260869, 0.8801742919389978, 0.8930131004366813, 0.8777292576419214, 0.8646288209606987, 0.8842794759825328]","[0.8774617067833698, 0.8643326039387309, 0.8755458515283843, 0.8864628820960698, 0.8913043478260869, 0.8801742919389978, 0.8930131004366813, 0.8777292576419214, 0.8646288209606987, 0.8842794759825328]","[0.8774617067833698, 0.8643326039387309, 0.8755458515283843, 0.8864628820960698, 0.8913043478260869, 0.8801742919389978, 0.8930131004366813, 0.8777292576419214, 0.8646288209606987, 0.8842794759825328]","[0.8774617067833698, 0.8643326039387309, 0.8755458515283843, 0.8864628820960698, 0.8913043478260869, 0.8801742919389978, 0.8930131004366813, 0.8777292576419214, 0.8646288209606987, 0.8842794759825328]","[0.874740804601043, 0.8598443428312297, 0.8705966739048916, 0.8848292425343951, 0.8921146519076184, 0.8788985506146763, 0.8873801808626042, 0.8824321931141523, 0.8639401534138376, 0.8826754540843437]","[0.8740696796914305, 0.8669415562636257, 0.8708707823658435, 0.8794158449049667, 0.8846124687375104, 0.8770011329491159, 0.8894536107979404, 0.8754948004443242, 0.8603674806521403, 0.8843134145713749]","[0.8736654051207932, 0.8622346182897325, 0.8702618113662812, 0.8815953663070197, 0.8872262094630515, 0.8765285523561352, 0.8880452136553253, 0.8736934919013571, 0.8611157698851356, 0.8822854469539634]","[0.8796883462457741, 0.8667875586262421, 0.8744072639529284, 0.8866591759167344, 0.8917935564179615, 0.8834626077580501, 0.8931874582745072, 0.8912039012342168, 0.8671252200900557, 0.8873781671291343]","[0.8774617067833698, 0.8643326039387309, 0.8755458515283843, 0.8864628820960698, 0.8913043478260869, 0.8801742919389978, 0.8930131004366813, 0.8777292576419214, 0.8646288209606987, 0.8842794759825328]","[0.8778672507675612, 0.8645419040265617, 0.874562698109801, 0.8860213434500005, 0.8903636941497354, 0.8803619834947157, 0.8927960438506309, 0.8795533317572964, 0.8650061134624593, 0.8846204536935008]","[array([[ 87,   9,   2,   2],
       [ 11, 116,   2,   5],
       [  7,   0,  75,   7],
       [  4,   1,   6, 123]]), array([[ 83,   6,   6,   5],
       [ 16, 116,   1,   1],
       [  1,   1,  82,   5],
       [  0,   8,  12, 114]]), array([[ 76,  14,   5,   6],
       [ 10, 122,   0,   2],
       [  2,   1,  81,   5],
       [  5,   0,   7, 122]]), array([[ 84,  12,   4,   1],
       [  5, 127,   0,   2],
       [  4,   2,  75,   8],
       [  6,   3,   5, 120]]), array([[ 89,   9,   1,   2],
       [  2, 132,   0,   1],
       [  2,   4,  73,  10],
       [  6,   5,   8, 116]]), array([[ 90,   6,   2,   3],
       [ 17, 114,   0,   3],
       [  3,   1,  75,  11],
       [  1,   0,   8, 125]]), array([[ 82,   8,   6,   5],
       [  9, 123,   0,   2],
       [  4,   0,  81,   4],
       [  1,   2,   8, 123]]), array([[ 96,   2,   2,   1],
       [ 20, 114,   0,   0],
       [  7,   0,  71,  11],
       [  7,   0,   6, 121]]), array([[ 88,  10,   1,   2],
       [ 13, 118,   0,   3],
       [  5,   2,  72,  10],
       [  6,   2,   8, 118]]), array([[ 92,   7,   1,   1],
       [ 14, 114,   0,   6],
       [  4,   1,  77,   7],
       [  3,   0,   9, 122]])]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.41304347826086957, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.6222222222222222, 0.6888888888888889]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.41304347826086957, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.6222222222222222, 0.6888888888888889]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.41304347826086957, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.6222222222222222, 0.6888888888888889]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.41304347826086957, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.6222222222222222, 0.6888888888888889]","[0.534109477124183, 0.5972777222777222, 0.6109477124183007, 0.3943452380952381, 0.7113858363858363, 0.6831293706293706, 0.5823863636363636, 0.6859243697478992, 0.6467032967032967, 0.7059523809523809]","[0.5333333333333333, 0.5986111111111111, 0.6053030303030302, 0.39166666666666666, 0.7077922077922078, 0.6868686868686869, 0.5691919191919191, 0.6462121212121212, 0.5929292929292929, 0.6757575757575758]","[0.5323142414860681, 0.5967275185936444, 0.60625, 0.38888888888888884, 0.7045521412226218, 0.6814972213141549, 0.5731723002520964, 0.6500018110692553, 0.5985994397759105, 0.6859848484848485]","[0.5547563228189827, 0.6095534899882726, 0.6072747939755613, 0.41537267080745344, 0.7169990503323835, 0.70006475006475, 0.5861111111111111, 0.6992530345471522, 0.6374114774114774, 0.698095238095238]","[0.5652173913043478, 0.6086956521739131, 0.6086956521739131, 0.41304347826086957, 0.7111111111111111, 0.6888888888888889, 0.5777777777777777, 0.6666666666666666, 0.6222222222222222, 0.6888888888888889]","[0.5584701844124378, 0.6079736602287092, 0.6059782608695652, 0.4106280193236715, 0.709443173150267, 0.6910479096291453, 0.5795761805948563, 0.6680229563089604, 0.6103952692187987, 0.6887205387205387]","[array([[ 6,  5,  0,  1],
       [ 5,  3,  1,  0],
       [ 1,  0,  5,  4],
       [ 0,  0,  3, 12]]), array([[ 7,  4,  0,  1],
       [ 4,  4,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  0,  4, 10]]), array([[ 5,  3,  1,  2],
       [ 2,  7,  0,  1],
       [ 0,  0,  6,  4],
       [ 2,  0,  3, 10]]), array([[ 0,  9,  1,  1],
       [ 5,  4,  0,  1],
       [ 1,  1,  5,  3],
       [ 3,  0,  2, 10]]), array([[ 6,  4,  1,  0],
       [ 2,  8,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  1,  1, 11]]), array([[ 7,  3,  0,  1],
       [ 4,  6,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  0,  4, 11]]), array([[ 5,  4,  1,  1],
       [ 2,  5,  0,  2],
       [ 1,  0,  6,  3],
       [ 3,  1,  1, 10]]), array([[ 9,  1,  0,  1],
       [ 6,  3,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  3,  0, 11]]), array([[ 8,  1,  0,  2],
       [ 4,  4,  0,  1],
       [ 1,  0,  4,  5],
       [ 0,  0,  3, 12]]), array([[ 7,  1,  1,  2],
       [ 3,  6,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  3, 12]])]"
8,"[0.8818380743982495, 0.8730853391684902, 0.8799126637554585, 0.8668122270742358, 0.8630434782608696, 0.8801742919389978, 0.8908296943231441, 0.8668122270742358, 0.8668122270742358, 0.8755458515283843]","[0.8818380743982495, 0.8730853391684902, 0.8799126637554585, 0.8668122270742358, 0.8630434782608696, 0.8801742919389978, 0.8908296943231441, 0.8668122270742358, 0.8668122270742358, 0.8755458515283843]","[0.8818380743982495, 0.8730853391684902, 0.8799126637554585, 0.8668122270742358, 0.8630434782608696, 0.8801742919389978, 0.8908296943231441, 0.8668122270742358, 0.8668122270742358, 0.8755458515283843]","[0.8818380743982495, 0.8730853391684902, 0.8799126637554585, 0.8668122270742358, 0.8630434782608696, 0.8801742919389978, 0.8908296943231441, 0.8668122270742358, 0.8668122270742358, 0.8755458515283843]","[0.8808017401788327, 0.8692606925495274, 0.8778730838683356, 0.86633150674632, 0.8595963537236757, 0.8747646041391647, 0.8846316307081483, 0.8672991676588799, 0.8666834388180147, 0.8723459646510265]","[0.8778173738051316, 0.8674593325507295, 0.8719901023307093, 0.8666159966659084, 0.8592916033176351, 0.8791233600972038, 0.8881975150391107, 0.8554699109857322, 0.8634523040598543, 0.8754136481902424]","[0.8781183620363557, 0.8670246033355811, 0.8745071135244546, 0.8652403396159735, 0.8586941434843796, 0.8765600143281652, 0.886091992097703, 0.8599448135701452, 0.8630317681773918, 0.8734810193085825]","[0.8845355549428232, 0.8747422729061489, 0.8794862456199315, 0.8707927682550777, 0.8657944225481075, 0.881901143379245, 0.8917120808011701, 0.8674598172257686, 0.8724548908584685, 0.8765848218868727]","[0.8818380743982495, 0.8730853391684902, 0.8799126637554585, 0.8668122270742358, 0.8630434782608696, 0.8801742919389978, 0.8908296943231441, 0.8668122270742358, 0.8668122270742358, 0.8755458515283843]","[0.8821804347913684, 0.872515386543034, 0.8792979733813213, 0.8676030076766144, 0.8637445400974256, 0.8806725829359262, 0.8909869240255325, 0.8658921677831489, 0.867832708917595, 0.8756352994890868]","[array([[ 90,   8,   1,   1],
       [  6, 121,   1,   6],
       [  9,   0,  73,   7],
       [  7,   2,   6, 119]]), array([[ 78,  19,   3,   0],
       [  6, 127,   0,   1],
       [  4,   0,  78,   7],
       [  4,   1,  13, 116]]), array([[ 81,  13,   5,   2],
       [  7, 125,   0,   2],
       [  4,   0,  75,  10],
       [  5,   3,   4, 122]]), array([[ 89,   9,   2,   1],
       [ 15, 118,   1,   0],
       [  2,   3,  76,   8],
       [  8,   5,   7, 114]]), array([[ 87,  11,   2,   1],
       [ 17, 117,   0,   1],
       [  6,   2,  73,   8],
       [  2,   3,  10, 120]]), array([[ 86,  10,   2,   3],
       [ 13, 120,   1,   0],
       [  3,   0,  80,   7],
       [  3,   1,  12, 118]]), array([[ 83,   7,   6,   5],
       [ 11, 121,   0,   2],
       [  4,   0,  81,   4],
       [  2,   1,   8, 123]]), array([[ 80,  14,   2,   5],
       [ 10, 123,   0,   1],
       [  6,   0,  70,  13],
       [  3,   2,   5, 124]]), array([[ 90,  10,   1,   0],
       [ 18, 115,   0,   1],
       [  5,   2,  72,  10],
       [  6,   0,   8, 120]]), array([[ 85,  10,   1,   5],
       [ 14, 114,   2,   4],
       [  3,   0,  80,   6],
       [  2,   1,   9, 122]])]","[0.5869565217391305, 0.6521739130434783, 0.6956521739130435, 0.5217391304347826, 0.6222222222222222, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7111111111111111]","[0.5869565217391305, 0.6521739130434783, 0.6956521739130435, 0.5217391304347826, 0.6222222222222222, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7111111111111111]","[0.5869565217391305, 0.6521739130434783, 0.6956521739130435, 0.5217391304347826, 0.6222222222222222, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7111111111111111]","[0.5869565217391305, 0.6521739130434783, 0.6956521739130435, 0.5217391304347826, 0.6222222222222222, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7111111111111111]","[0.5703792735042734, 0.6522366522366522, 0.6927083333333333, 0.5761003702180173, 0.6189123376623377, 0.6916666666666667, 0.6301136363636364, 0.6354254201680672, 0.5928571428571429, 0.7252705627705628]","[0.5652777777777778, 0.6499999999999999, 0.6924242424242424, 0.5015151515151515, 0.6149350649350649, 0.6878787878787879, 0.6196969696969696, 0.5757575757575758, 0.5651515151515152, 0.7068181818181818]","[0.5666453610306601, 0.6471576241954211, 0.6885437567525852, 0.5154191370223978, 0.6145617667356797, 0.6828235117708801, 0.6222153624530534, 0.5851180750077809, 0.5604542516307223, 0.7117424242424243]","[0.58325204384987, 0.6654118828031871, 0.6939915458937199, 0.5772181782411961, 0.6247474747474747, 0.705925925925926, 0.6283333333333333, 0.6331069094304388, 0.5995767195767195, 0.7232804232804233]","[0.5869565217391305, 0.6521739130434783, 0.6956521739130435, 0.5217391304347826, 0.6222222222222222, 0.6888888888888889, 0.6222222222222222, 0.6, 0.6, 0.7111111111111111]","[0.5839915935370975, 0.6554664805550804, 0.6910899427582088, 0.5288476685570258, 0.6213633923778852, 0.6898285600039986, 0.6228510343960258, 0.5984926686724072, 0.5831410419645715, 0.7136363636363635]","[array([[ 7,  4,  0,  1],
       [ 4,  4,  1,  0],
       [ 1,  0,  5,  4],
       [ 1,  0,  3, 11]]), array([[ 6,  5,  0,  1],
       [ 3,  6,  0,  0],
       [ 1,  0,  7,  2],
       [ 1,  1,  2, 11]]), array([[ 7,  3,  1,  0],
       [ 0,  9,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  0,  3, 11]]), array([[ 3,  7,  0,  1],
       [ 4,  5,  0,  1],
       [ 1,  0,  5,  4],
       [ 3,  1,  0, 11]]), array([[ 6,  3,  1,  1],
       [ 5,  5,  0,  0],
       [ 0,  0,  7,  3],
       [ 1,  0,  3, 10]]), array([[ 9,  2,  0,  0],
       [ 4,  6,  0,  0],
       [ 1,  0,  6,  2],
       [ 1,  1,  3, 10]]), array([[ 6,  3,  1,  1],
       [ 1,  6,  0,  2],
       [ 1,  0,  6,  3],
       [ 3,  1,  1, 10]]), array([[ 7,  2,  0,  2],
       [ 5,  3,  0,  1],
       [ 1,  0,  6,  3],
       [ 3,  0,  1, 11]]), array([[ 8,  2,  0,  1],
       [ 6,  3,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  0,  3, 12]]), array([[ 8,  1,  1,  1],
       [ 2,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 0,  0,  4, 11]])]"
