min_samples_leaf value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
5,"[0.8074398249452954, 0.8227571115973742, 0.8362445414847162, 0.834061135371179, 0.8217391304347826, 0.8148148148148148, 0.834061135371179, 0.8209606986899564, 0.7903930131004366, 0.8471615720524017]","[0.8074398249452954, 0.8227571115973742, 0.8362445414847162, 0.834061135371179, 0.8217391304347826, 0.8148148148148148, 0.834061135371179, 0.8209606986899564, 0.7903930131004366, 0.8471615720524017]","[0.8074398249452954, 0.8227571115973742, 0.8362445414847162, 0.834061135371179, 0.8217391304347826, 0.8148148148148148, 0.834061135371179, 0.8209606986899564, 0.7903930131004366, 0.8471615720524017]","[0.8074398249452954, 0.8227571115973742, 0.8362445414847162, 0.834061135371179, 0.8217391304347826, 0.8148148148148148, 0.834061135371179, 0.8209606986899564, 0.7903930131004366, 0.8471615720524017]","[0.8127377783602683, 0.819011695159186, 0.8385693032992937, 0.829406562432951, 0.8211271737324509, 0.8127660066363533, 0.8287513526266899, 0.8202509576657309, 0.7852790722162274, 0.8442294342528603]","[0.7957127284923696, 0.8226458997149086, 0.8298579690268204, 0.837251748820698, 0.814799569844625, 0.8219385744544603, 0.8310401767998367, 0.8139683161675214, 0.7885163956610318, 0.841290889528329]","[0.8010253918674886, 0.8190866165539306, 0.8281293149051028, 0.8300299778803297, 0.8143949424841325, 0.814056091262495, 0.8284894022608718, 0.8143378540552507, 0.7828645828279588, 0.8417503300330806]","[0.8101023401423252, 0.8254229553246076, 0.8446676025175476, 0.8393591635443539, 0.8244243238413884, 0.8230341061983776, 0.8348535432535013, 0.8226993048068005, 0.7953878280046448, 0.8469951843823167]","[0.8074398249452954, 0.8227571115973742, 0.8362445414847162, 0.834061135371179, 0.8217391304347826, 0.8148148148148148, 0.834061135371179, 0.8209606986899564, 0.7903930131004366, 0.8471615720524017]","[0.8057357841710499, 0.8226603912417063, 0.8348157367656708, 0.8335412490947023, 0.819888020322077, 0.8157452901361901, 0.8332366876531891, 0.8192995374110701, 0.7889573301574507, 0.8461640343588784]","[array([[ 68,  19,   2,  11],
       [  9, 119,   0,   6],
       [  2,   0,  68,  19],
       [  2,   5,  13, 114]]), array([[ 75,  15,   3,   7],
       [ 15, 115,   0,   4],
       [  1,   0,  78,  10],
       [  0,   3,  23, 108]]), array([[ 70,  21,   8,   2],
       [  1, 127,   1,   5],
       [  5,   1,  77,   6],
       [  2,   4,  19, 109]]), array([[ 79,  13,   3,   6],
       [ 10, 121,   2,   1],
       [  3,   0,  81,   5],
       [  8,   4,  21, 101]]), array([[ 69,  21,   3,   8],
       [  6, 124,   1,   4],
       [  2,   0,  75,  12],
       [  3,   2,  20, 110]]), array([[ 87,   3,   2,   9],
       [ 18, 110,   0,   6],
       [  3,   0,  78,   9],
       [  6,   4,  25,  99]]), array([[ 75,  14,   3,   9],
       [  9, 123,   0,   2],
       [  2,   0,  77,  10],
       [  5,   2,  20, 107]]), array([[ 70,  20,   3,   8],
       [  8, 122,   1,   3],
       [  1,   1,  74,  13],
       [  3,   3,  18, 110]]), array([[ 68,  25,   4,   4],
       [ 11, 120,   1,   2],
       [  4,   0,  76,   9],
       [  8,   2,  26,  98]]), array([[ 75,  15,   5,   6],
       [  5, 122,   2,   5],
       [  3,   0,  76,  10],
       [  6,   3,  10, 115]])]","[0.6086956521739131, 0.717391304347826, 0.5652173913043478, 0.5869565217391305, 0.6222222222222222, 0.7111111111111111, 0.5777777777777777, 0.6, 0.7555555555555555, 0.6444444444444445]","[0.6086956521739131, 0.717391304347826, 0.5652173913043478, 0.5869565217391305, 0.6222222222222222, 0.7111111111111111, 0.5777777777777777, 0.6, 0.7555555555555555, 0.6444444444444445]","[0.6086956521739131, 0.717391304347826, 0.5652173913043478, 0.5869565217391305, 0.6222222222222222, 0.7111111111111111, 0.5777777777777777, 0.6, 0.7555555555555555, 0.6444444444444445]","[0.6086956521739131, 0.717391304347826, 0.5652173913043478, 0.5869565217391305, 0.6222222222222222, 0.7111111111111111, 0.5777777777777777, 0.6, 0.7555555555555555, 0.6444444444444445]","[0.6169590643274854, 0.7160714285714286, 0.55625, 0.582944832944833, 0.6062687312687313, 0.7128652597402597, 0.5798076923076922, 0.6032967032967033, 0.7632575757575758, 0.6527777777777778]","[0.5861111111111111, 0.7083333333333334, 0.553030303030303, 0.5969696969696969, 0.6217532467532467, 0.6924242424242424, 0.5737373737373738, 0.6098484848484849, 0.7702020202020202, 0.6497474747474747]","[0.593343653250774, 0.708974358974359, 0.554147465437788, 0.5846273291925466, 0.6048280423280423, 0.6991254713028907, 0.5513690476190476, 0.5805512422360248, 0.7544466403162056, 0.6464046234844197]","[0.613907958301551, 0.7189440993788819, 0.5646739130434782, 0.5858754771798251, 0.6168054168054169, 0.7190295815295815, 0.6049287749287748, 0.6169963369963369, 0.7883838383838384, 0.6462962962962964]","[0.6086956521739131, 0.717391304347826, 0.5652173913043478, 0.5869565217391305, 0.6222222222222222, 0.7111111111111111, 0.5777777777777777, 0.6, 0.7555555555555555, 0.6444444444444445]","[0.6036747879930005, 0.7151616499442587, 0.5644159487076739, 0.5813529570618418, 0.6108759553203998, 0.7121095750128009, 0.5672222222222222, 0.5842132505175984, 0.7574791392182697, 0.640678431170791]","[array([[ 8,  2,  0,  2],
       [ 4,  4,  0,  1],
       [ 0,  0,  5,  5],
       [ 0,  0,  4, 11]]), array([[10,  1,  0,  1],
       [ 3,  6,  0,  0],
       [ 0,  1,  6,  3],
       [ 1,  1,  2, 11]]), array([[ 6,  5,  0,  0],
       [ 3,  5,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[5, 4, 1, 1],
       [2, 6, 0, 2],
       [0, 0, 8, 2],
       [2, 1, 4, 8]]), array([[ 3,  6,  1,  1],
       [ 3,  7,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  1,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[ 3,  6,  2,  0],
       [ 2,  5,  1,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  4, 10]]), array([[3, 5, 1, 2],
       [2, 6, 0, 1],
       [0, 0, 9, 1],
       [0, 3, 3, 9]]), array([[ 7,  4,  0,  0],
       [ 2,  7,  0,  0],
       [ 0,  0, 10,  0],
       [ 3,  0,  2, 10]]), array([[ 5,  2,  2,  2],
       [ 1,  7,  0,  1],
       [ 0,  0,  7,  3],
       [ 2,  0,  3, 10]])]"
10,"[0.7658643326039387, 0.7921225382932167, 0.8100436681222707, 0.7991266375545851, 0.8043478260869565, 0.7908496732026143, 0.8275109170305677, 0.7991266375545851, 0.7729257641921398, 0.8034934497816594]","[0.7658643326039387, 0.7921225382932167, 0.8100436681222707, 0.7991266375545851, 0.8043478260869565, 0.7908496732026143, 0.8275109170305677, 0.7991266375545851, 0.7729257641921398, 0.8034934497816594]","[0.7658643326039387, 0.7921225382932167, 0.8100436681222707, 0.7991266375545851, 0.8043478260869565, 0.7908496732026143, 0.8275109170305677, 0.7991266375545851, 0.7729257641921398, 0.8034934497816594]","[0.7658643326039387, 0.7921225382932167, 0.8100436681222707, 0.7991266375545851, 0.8043478260869565, 0.7908496732026143, 0.8275109170305677, 0.7991266375545851, 0.7729257641921398, 0.8034934497816594]","[0.7594634425676625, 0.7900920903999601, 0.8272727272727273, 0.8004310960953012, 0.7979224740598135, 0.7868736417484411, 0.8216529309184532, 0.8034799881474635, 0.7718424899554622, 0.8013416646573115]","[0.758361982223713, 0.7769931242663088, 0.7971071193149837, 0.7994765160735425, 0.8024783377214126, 0.7931846542863242, 0.8294343584115245, 0.79692239935045, 0.7588316898099335, 0.7986512951982772]","[0.7585409858387799, 0.7806522965024789, 0.7934688870862309, 0.7908755716102595, 0.7993383114200958, 0.7878472142328092, 0.8235858133561271, 0.7939895984177943, 0.7630832592966745, 0.7995032270058815]","[0.7646045786859053, 0.7924752627564587, 0.8302685794855649, 0.8111614116099392, 0.8060663198398261, 0.792439877063135, 0.8317547722374736, 0.8067966491434851, 0.7722108521716302, 0.8049328200907067]","[0.7658643326039387, 0.7921225382932167, 0.8100436681222707, 0.7991266375545851, 0.8043478260869565, 0.7908496732026143, 0.8275109170305677, 0.7991266375545851, 0.7729257641921398, 0.8034934497816594]","[0.7648952627489118, 0.7893783073518611, 0.8025713405975626, 0.7967841998383323, 0.8044870534526264, 0.7897645345674034, 0.8277803458469619, 0.7972678082892376, 0.7704469241822822, 0.8036643394984246]","[array([[ 65,  20,   8,   7],
       [ 18, 109,   0,   7],
       [  5,   0,  68,  16],
       [  4,   7,  15, 108]]), array([[ 68,  25,   4,   3],
       [ 10, 123,   0,   1],
       [  4,   4,  62,  19],
       [  4,   6,  15, 109]]), array([[ 53,  38,   8,   2],
       [  0, 131,   1,   2],
       [  4,   1,  77,   7],
       [  1,   4,  19, 110]]), array([[ 66,  22,   7,   6],
       [  8, 123,   1,   2],
       [  3,   0,  81,   5],
       [  4,   4,  30,  96]]), array([[ 73,  17,   3,   8],
       [ 17, 112,   2,   4],
       [  2,   0,  75,  12],
       [  5,   0,  20, 110]]), array([[ 72,  18,   2,   9],
       [ 12, 114,   0,   8],
       [  3,   0,  79,   8],
       [  6,   4,  26,  98]]), array([[ 80,  12,   4,   5],
       [ 14, 118,   0,   2],
       [  2,   1,  78,   8],
       [  8,   2,  21, 103]]), array([[ 68,  24,   4,   5],
       [  6, 121,   1,   6],
       [  1,   1,  77,  10],
       [  3,   6,  25, 100]]), array([[ 67,  29,   2,   3],
       [  9, 118,   0,   7],
       [  4,   0,  61,  24],
       [  9,   2,  15, 108]]), array([[ 74,  16,   5,   6],
       [ 17, 108,   1,   8],
       [  4,   0,  71,  14],
       [  8,   2,   9, 115]])]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7777777777777778, 0.5555555555555556]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7777777777777778, 0.5555555555555556]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7777777777777778, 0.5555555555555556]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7777777777777778, 0.5555555555555556]","[0.6549953314659197, 0.6375, 0.6527777777777778, 0.6120442057942057, 0.7157925407925407, 0.6585497835497834, 0.5761904761904763, 0.68125, 0.7818376068376068, 0.5491071428571428]","[0.6180555555555556, 0.6222222222222222, 0.6507575757575758, 0.621969696969697, 0.6853896103896104, 0.6590909090909091, 0.5686868686868687, 0.695959595959596, 0.7924242424242425, 0.5414141414141413]","[0.6275725371120108, 0.5984848484848484, 0.6484848484848484, 0.6077694235588973, 0.6857575295075296, 0.6582698910285116, 0.555405608037187, 0.6564280626780626, 0.7781670084301663, 0.5427838290741517]","[0.6433341452523039, 0.6478260869565218, 0.6570048309178744, 0.6126889414932893, 0.7164879564879565, 0.6720057720057719, 0.6085714285714285, 0.7077777777777778, 0.7891547958214624, 0.5549422799422798]","[0.6304347826086957, 0.6304347826086957, 0.6521739130434783, 0.6086956521739131, 0.6888888888888889, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7777777777777778, 0.5555555555555556]","[0.6292576130962858, 0.6110671936758894, 0.6515810276679842, 0.6020485997602701, 0.6890810835255279, 0.6687465790914067, 0.5765182186234818, 0.6675451092117759, 0.775638591428065, 0.5531490015360983]","[array([[ 9,  1,  0,  2],
       [ 3,  5,  0,  1],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 6,  5,  0,  1],
       [ 1,  8,  0,  0],
       [ 1,  1,  3,  5],
       [ 0,  1,  2, 12]]), array([[ 7,  4,  0,  0],
       [ 1,  8,  0,  1],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[5, 4, 1, 1],
       [1, 7, 0, 2],
       [0, 0, 8, 2],
       [2, 0, 5, 8]]), array([[ 8,  1,  1,  1],
       [ 5,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 10]]), array([[ 7,  4,  0,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  3, 11]]), array([[ 4,  5,  2,  0],
       [ 3,  4,  2,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  4, 10]]), array([[ 3,  5,  3,  0],
       [ 1,  7,  0,  1],
       [ 0,  0, 10,  0],
       [ 1,  0,  3, 11]]), array([[ 7,  4,  0,  0],
       [ 0,  9,  0,  0],
       [ 0,  0,  8,  2],
       [ 3,  0,  1, 11]]), array([[ 5,  2,  2,  2],
       [ 4,  4,  0,  1],
       [ 1,  0,  6,  3],
       [ 1,  1,  3, 10]])]"
15,"[0.7702407002188184, 0.7658643326039387, 0.7947598253275109, 0.7816593886462883, 0.7934782608695652, 0.7908496732026143, 0.7947598253275109, 0.7685589519650655, 0.7794759825327511, 0.777292576419214]","[0.7702407002188184, 0.7658643326039387, 0.7947598253275109, 0.7816593886462883, 0.7934782608695652, 0.7908496732026143, 0.7947598253275109, 0.7685589519650655, 0.7794759825327511, 0.777292576419214]","[0.7702407002188184, 0.7658643326039387, 0.7947598253275109, 0.7816593886462883, 0.7934782608695652, 0.7908496732026143, 0.7947598253275109, 0.7685589519650655, 0.7794759825327511, 0.777292576419214]","[0.7702407002188184, 0.7658643326039387, 0.7947598253275109, 0.7816593886462883, 0.7934782608695652, 0.7908496732026143, 0.7947598253275109, 0.7685589519650655, 0.7794759825327511, 0.777292576419214]","[0.7644337532482123, 0.7622612727294705, 0.7876698511780155, 0.7827151548862677, 0.7900065096461119, 0.7863058133826535, 0.7907179040444731, 0.7692823569872751, 0.7744173483087404, 0.7770856903415043]","[0.7699652020794902, 0.7555320308569512, 0.7938006319498292, 0.76796308257356, 0.7885215675125565, 0.7907553815083, 0.80117344914099, 0.7597148172808225, 0.7766918273246074, 0.7789331654111245]","[0.7645080989854705, 0.7569436400213767, 0.7890260111297115, 0.7690073236530475, 0.7871172464917957, 0.7878343224297988, 0.7929542763670354, 0.7552282022097531, 0.7732710388960389, 0.7720734913683783]","[0.7752599649759436, 0.7669451274741226, 0.7968725676333999, 0.7872716719623702, 0.7951380765410879, 0.791469843662622, 0.8003153334848513, 0.7774491418810985, 0.7808572087469567, 0.7842037589534289]","[0.7702407002188184, 0.7658643326039387, 0.7947598253275109, 0.7816593886462883, 0.7934782608695652, 0.7908496732026143, 0.7947598253275109, 0.7685589519650655, 0.7794759825327511, 0.777292576419214]","[0.7705198608306252, 0.7646081585210501, 0.7944158216749849, 0.778520908276452, 0.7924511422358513, 0.7905788410685017, 0.7947554190581863, 0.7645703186022357, 0.7781418153961822, 0.7750813836820786]","[array([[ 67,  15,  10,   8],
       [ 20, 107,   1,   6],
       [  2,   0,  75,  12],
       [  3,   4,  24, 103]]), array([[ 65,  25,   7,   3],
       [ 15, 109,   2,   8],
       [  1,   0,  65,  23],
       [  2,   2,  19, 111]]), array([[ 69,  17,   8,   7],
       [ 15, 111,   1,   7],
       [  4,   0,  77,   8],
       [  6,   2,  19, 107]]), array([[ 62,  31,   7,   1],
       [  7, 123,   1,   3],
       [  2,   0,  66,  21],
       [  2,   3,  22, 107]]), array([[ 67,  16,   7,  11],
       [ 13, 114,   0,   8],
       [  2,   0,  74,  13],
       [  3,   3,  19, 110]]), array([[ 74,  16,   1,  10],
       [ 13, 114,   0,   7],
       [  3,   0,  75,  12],
       [  7,   3,  24, 100]]), array([[ 78,  14,   1,   8],
       [ 19, 110,   1,   4],
       [  2,   1,  79,   7],
       [  8,   3,  26,  97]]), array([[ 56,  30,  10,   5],
       [ 10, 120,   2,   2],
       [  2,   2,  73,  12],
       [  2,   4,  25, 103]]), array([[ 67,  17,   6,  11],
       [ 13, 115,   2,   4],
       [  2,   4,  74,   9],
       [  6,   6,  21, 101]]), array([[ 66,  27,   4,   4],
       [  9, 116,   3,   6],
       [  3,   1,  79,   6],
       [  8,   6,  25,  95]])]","[0.6086956521739131, 0.6739130434782609, 0.5652173913043478, 0.5652173913043478, 0.6666666666666666, 0.6888888888888889, 0.5777777777777777, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6086956521739131, 0.6739130434782609, 0.5652173913043478, 0.5652173913043478, 0.6666666666666666, 0.6888888888888889, 0.5777777777777777, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6086956521739131, 0.6739130434782609, 0.5652173913043478, 0.5652173913043478, 0.6666666666666666, 0.6888888888888889, 0.5777777777777777, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6086956521739131, 0.6739130434782609, 0.5652173913043478, 0.5652173913043478, 0.6666666666666666, 0.6888888888888889, 0.5777777777777777, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6210847975553858, 0.6742424242424242, 0.565625, 0.548895202020202, 0.6746794871794872, 0.6878205128205128, 0.5752233877233877, 0.7333333333333333, 0.7141122766122766, 0.6610576923076923]","[0.5972222222222222, 0.6611111111111112, 0.5545454545454546, 0.5492424242424242, 0.6698051948051947, 0.6891414141414142, 0.5775252525252526, 0.7164141414141414, 0.7285353535353536, 0.6623737373737374]","[0.6054606625258799, 0.6557312252964427, 0.5432382133995037, 0.5485916036425373, 0.6658305462653289, 0.6828130107878392, 0.5749654934437542, 0.6974291938997821, 0.7123188405797101, 0.6586342046700103]","[0.6201049589796392, 0.6765480895915678, 0.5660326086956522, 0.559933574879227, 0.6793447293447293, 0.7046723646723646, 0.5851463351463352, 0.7592592592592594, 0.7212423379090047, 0.674002849002849]","[0.6086956521739131, 0.6739130434782609, 0.5652173913043478, 0.5652173913043478, 0.6666666666666666, 0.6888888888888889, 0.5777777777777777, 0.7111111111111111, 0.7111111111111111, 0.6666666666666666]","[0.6110811054100279, 0.6642808042619006, 0.550544826842162, 0.5620801653502621, 0.6669144060448408, 0.6912055501071519, 0.5798251667816885, 0.7087291212781409, 0.7072463768115942, 0.6672047475116529]","[array([[ 8,  2,  0,  2],
       [ 3,  5,  1,  0],
       [ 0,  0,  5,  5],
       [ 0,  0,  5, 10]]), array([[ 8,  3,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  2, 12]]), array([[9, 2, 0, 0],
       [4, 3, 0, 3],
       [1, 0, 5, 4],
       [1, 0, 5, 9]]), array([[ 4,  4,  1,  2],
       [ 5,  4,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  1,  2, 11]]), array([[7, 2, 1, 1],
       [4, 6, 0, 0],
       [0, 0, 8, 2],
       [1, 0, 4, 9]]), array([[ 6,  5,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  7,  2],
       [ 0,  1,  3, 11]]), array([[5, 4, 1, 1],
       [3, 5, 0, 1],
       [1, 0, 7, 2],
       [3, 0, 3, 9]]), array([[ 5,  3,  3,  0],
       [ 1,  7,  0,  1],
       [ 0,  1,  9,  0],
       [ 0,  1,  3, 11]]), array([[7, 2, 0, 2],
       [2, 7, 0, 0],
       [0, 0, 9, 1],
       [0, 2, 4, 9]]), array([[ 8,  2,  0,  1],
       [ 3,  5,  0,  1],
       [ 1,  1,  7,  1],
       [ 0,  0,  5, 10]])]"
20,"[0.7527352297592997, 0.7768052516411379, 0.759825327510917, 0.7379912663755459, 0.7326086956521739, 0.738562091503268, 0.7445414847161572, 0.7379912663755459, 0.7467248908296943, 0.759825327510917]","[0.7527352297592997, 0.7768052516411379, 0.759825327510917, 0.7379912663755459, 0.7326086956521739, 0.738562091503268, 0.7445414847161572, 0.7379912663755459, 0.7467248908296943, 0.759825327510917]","[0.7527352297592997, 0.7768052516411379, 0.759825327510917, 0.7379912663755459, 0.7326086956521739, 0.738562091503268, 0.7445414847161572, 0.7379912663755459, 0.7467248908296943, 0.759825327510917]","[0.7527352297592997, 0.7768052516411379, 0.759825327510917, 0.7379912663755459, 0.7326086956521739, 0.738562091503268, 0.7445414847161572, 0.7379912663755459, 0.7467248908296943, 0.759825327510917]","[0.7549700153579875, 0.7749347009129495, 0.7553224656071691, 0.7317815930499795, 0.7283533214107021, 0.7370814899533946, 0.7516635702438705, 0.73734886412192, 0.766913377322179, 0.7533596338385946]","[0.7613504108670132, 0.7642260607076975, 0.756025399202674, 0.732100427886156, 0.723068318067762, 0.7413961545408272, 0.7550551005125667, 0.7391837120991992, 0.7393451864052748, 0.7546904342455041]","[0.7497419768858606, 0.7662681983661448, 0.7507214474623154, 0.7263294185598768, 0.7235783517800164, 0.7315901640246304, 0.7399398059030767, 0.7346246202729465, 0.7293186959759326, 0.7507780785899729]","[0.7724401216213623, 0.7790283389248998, 0.7601837605243659, 0.737825871961784, 0.7319496549852701, 0.7481378393017151, 0.7720175261671233, 0.7515665746055658, 0.7742867860752527, 0.7612747952758433]","[0.7527352297592997, 0.7768052516411379, 0.759825327510917, 0.7379912663755459, 0.7326086956521739, 0.738562091503268, 0.7445414847161572, 0.7379912663755459, 0.7467248908296943, 0.759825327510917]","[0.7550197874073188, 0.7748959715079854, 0.7556423348417451, 0.7330164802181893, 0.7303297170354488, 0.7369521716776017, 0.7462514728396078, 0.7411703015124552, 0.73912388700262, 0.7578283802830191]","[array([[71, 11, 14,  4],
       [28, 97,  4,  5],
       [ 2,  0, 79,  8],
       [ 1,  6, 30, 97]]), array([[ 64,  26,   7,   3],
       [ 11, 115,   2,   6],
       [  2,   0,  65,  22],
       [  1,   3,  19, 111]]), array([[ 56,  22,   8,  15],
       [ 18, 104,   2,  10],
       [  1,   0,  77,  11],
       [  2,   2,  19, 111]]), array([[ 52,  26,   9,  14],
       [ 20, 103,   1,  10],
       [  2,   0,  74,  13],
       [  0,   2,  23, 109]]), array([[ 59,  34,   5,   3],
       [ 18, 106,   2,   9],
       [  1,   1,  65,  22],
       [  4,   3,  21, 107]]), array([[ 59,  24,  12,   6],
       [ 18, 104,   2,  10],
       [  2,   0,  80,   8],
       [  3,   3,  32,  96]]), array([[ 65,  16,  16,   4],
       [ 27, 101,   1,   5],
       [  2,   0,  84,   3],
       [  3,   2,  38,  91]]), array([[ 76,  16,   5,   4],
       [ 31, 100,   1,   2],
       [  7,   0,  66,  16],
       [ 11,   3,  24,  96]]), array([[ 47,  36,  13,   5],
       [  5, 121,   5,   3],
       [  1,   1,  77,  10],
       [  1,   6,  30,  97]]), array([[ 60,  25,  10,   6],
       [ 19, 107,   3,   5],
       [  2,   0,  73,  14],
       [  1,   5,  20, 108]])]","[0.6086956521739131, 0.6304347826086957, 0.4782608695652174, 0.6956521739130435, 0.6444444444444445, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6666666666666666]","[0.6086956521739131, 0.6304347826086957, 0.4782608695652174, 0.6956521739130435, 0.6444444444444445, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6666666666666666]","[0.6086956521739131, 0.6304347826086957, 0.4782608695652174, 0.6956521739130435, 0.6444444444444445, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6666666666666666]","[0.6086956521739131, 0.6304347826086957, 0.4782608695652174, 0.6956521739130435, 0.6444444444444445, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6666666666666666]","[0.6384615384615385, 0.6346153846153846, 0.4583333333333333, 0.702651515151515, 0.6374320124320124, 0.6474358974358974, 0.6176470588235294, 0.703968253968254, 0.7970588235294118, 0.6738095238095239]","[0.5986111111111111, 0.6194444444444445, 0.4575757575757575, 0.6863636363636364, 0.6422077922077922, 0.6631313131313131, 0.5848484848484848, 0.672979797979798, 0.7348484848484848, 0.6719696969696969]","[0.6032919254658385, 0.6087662337662338, 0.4554625199362041, 0.688961038961039, 0.6340778786430961, 0.646388699020278, 0.5576719576719577, 0.681972462655312, 0.6798280423280423, 0.6579693486590039]","[0.6331103678929766, 0.6415830546265329, 0.46859903381642515, 0.6979578392621871, 0.6530259863593197, 0.6743589743589744, 0.6379084967320262, 0.7154850088183421, 0.8284967320261438, 0.6793650793650794]","[0.6086956521739131, 0.6304347826086957, 0.4782608695652174, 0.6956521739130435, 0.6444444444444445, 0.6666666666666666, 0.5777777777777777, 0.6888888888888889, 0.7111111111111111, 0.6666666666666666]","[0.608701053200108, 0.6194240542066629, 0.4706261701685042, 0.6911914172783739, 0.6431119605032649, 0.6622313359155464, 0.5659729570840681, 0.6962286906479285, 0.6860376249265138, 0.6590208599404002]","[array([[9, 1, 0, 2],
       [4, 4, 1, 0],
       [0, 0, 6, 4],
       [0, 0, 6, 9]]), array([[ 6,  5,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  0,  4,  5],
       [ 0,  1,  2, 12]]), array([[ 4,  6,  0,  1],
       [ 4,  3,  0,  3],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[ 6,  2,  1,  2],
       [ 2,  6,  0,  2],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]]), array([[ 5,  4,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  2],
       [ 0,  1,  3, 10]]), array([[ 4,  5,  2,  0],
       [ 4,  6,  0,  0],
       [ 0,  0,  8,  1],
       [ 0,  1,  2, 12]]), array([[3, 5, 2, 1],
       [1, 6, 2, 0],
       [0, 0, 8, 2],
       [0, 1, 5, 9]]), array([[ 7,  2,  2,  0],
       [ 3,  5,  0,  1],
       [ 2,  0,  7,  1],
       [ 3,  0,  0, 12]]), array([[ 3,  6,  2,  0],
       [ 0,  9,  0,  0],
       [ 0,  0, 10,  0],
       [ 0,  0,  5, 10]]), array([[ 5,  2,  2,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 0,  1,  4, 10]])]"
