max_depth value,Train_Accuracy,Train_Precision_micro,Train_Recall_micro,Train_f1_micro,Train_Precision_macro,Train_Recall_macro,Train_f1_macro,Train_Precision_weighted,Train_Recall_weighted,Train_f1_weighted,Train_Confusion_Matrix,Test_Accuracy,Test_Precision_micro,Test_Recall_micro,Test_f1_micro,Test_Precision_macro,Test_Recall_macro,Test_f1_macro,Test_Precision_weighted,Test_Recall_weighted,Test_f1_weighted,Test_Confusion_Matrix
None,"[0.8577680525164114, 0.8512035010940919, 0.8471615720524017, 0.8384279475982532, 0.8434782608695652, 0.840958605664488, 0.8318777292576419, 0.8406113537117904, 0.8362445414847162, 0.8427947598253275]","[0.8577680525164114, 0.8512035010940919, 0.8471615720524017, 0.8384279475982532, 0.8434782608695652, 0.840958605664488, 0.8318777292576419, 0.8406113537117904, 0.8362445414847162, 0.8427947598253275]","[0.8577680525164114, 0.8512035010940919, 0.8471615720524017, 0.8384279475982532, 0.8434782608695652, 0.840958605664488, 0.8318777292576419, 0.8406113537117904, 0.8362445414847162, 0.8427947598253275]","[0.8577680525164114, 0.8512035010940919, 0.8471615720524017, 0.8384279475982532, 0.8434782608695652, 0.840958605664488, 0.8318777292576419, 0.8406113537117904, 0.8362445414847162, 0.8427947598253275]","[0.8608322688336434, 0.8532790938348562, 0.8408804772928218, 0.8328616818732537, 0.8420499940957996, 0.8378673967033186, 0.8271167681239624, 0.8431734395886015, 0.8289345487058253, 0.8376500365997034]","[0.8471620828442059, 0.8393857957403992, 0.8471108137142744, 0.8402577030300715, 0.8389286494192489, 0.836411178431276, 0.8285649292750842, 0.8310351955873099, 0.8327900352503808, 0.8362824878832005]","[0.8520901108409508, 0.8443610007723712, 0.8418283024460805, 0.8350708884996692, 0.8386891416737972, 0.8370976872908298, 0.8264931895181422, 0.8349458071185654, 0.830415799213559, 0.8360608948927948]","[0.859562726845142, 0.8545691074406148, 0.8539731502603574, 0.8423349936570386, 0.8464690290055592, 0.8406230681991086, 0.8323171493037348, 0.8413558157630794, 0.8376859967658536, 0.8427826378648643]","[0.8577680525164114, 0.8512035010940919, 0.8471615720524017, 0.8384279475982532, 0.8434782608695652, 0.840958605664488, 0.8318777292576419, 0.8406113537117904, 0.8362445414847162, 0.8427947598253275]","[0.8568252442451902, 0.8508778569464271, 0.8485706974892849, 0.8390204613181425, 0.8434287888844114, 0.8407504839209767, 0.8309344253838261, 0.8389169101072526, 0.8365134940037501, 0.8419436616584874]","[array([[ 77,  11,   4,   8],
       [  6, 122,   3,   3],
       [  2,   0,  71,  16],
       [  2,   5,   5, 122]]), array([[ 81,   9,   3,   7],
       [  5, 120,   5,   4],
       [  1,   1,  66,  21],
       [  3,   1,   8, 122]]), array([[ 83,   8,   8,   2],
       [ 11, 119,   1,   3],
       [  6,   1,  77,   5],
       [  3,   3,  19, 109]]), array([[ 84,  10,   3,   4],
       [ 12, 117,   2,   3],
       [  3,   0,  77,   9],
       [  5,   3,  20, 106]]), array([[ 78,  12,   3,   8],
       [  6, 124,   2,   3],
       [  0,   2,  75,  12],
       [  3,   2,  19, 111]]), array([[ 80,  11,   2,   8],
       [ 10, 121,   0,   3],
       [  3,   0,  74,  13],
       [  6,   4,  13, 111]]), array([[ 74,  15,   3,   9],
       [  9, 122,   0,   3],
       [  2,   0,  77,  10],
       [  5,   2,  19, 108]]), array([[ 72,  20,   4,   5],
       [  7, 122,   1,   4],
       [  2,   0,  73,  14],
       [  4,   5,   7, 118]]), array([[ 81,  12,   4,   4],
       [ 11, 121,   1,   1],
       [  4,   0,  73,  12],
       [  8,   2,  16, 108]]), array([[ 76,  14,   5,   6],
       [  4, 124,   1,   5],
       [  6,   1,  74,   8],
       [  5,   3,  14, 112]])]","[0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6304347826086957, 0.6444444444444445, 0.6444444444444445, 0.6222222222222222, 0.6666666666666666, 0.8222222222222222, 0.6444444444444445]","[0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6304347826086957, 0.6444444444444445, 0.6444444444444445, 0.6222222222222222, 0.6666666666666666, 0.8222222222222222, 0.6444444444444445]","[0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6304347826086957, 0.6444444444444445, 0.6444444444444445, 0.6222222222222222, 0.6666666666666666, 0.8222222222222222, 0.6444444444444445]","[0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6304347826086957, 0.6444444444444445, 0.6444444444444445, 0.6222222222222222, 0.6666666666666666, 0.8222222222222222, 0.6444444444444445]","[0.6931818181818181, 0.6, 0.65625, 0.6650075414781297, 0.6792729329494036, 0.6375, 0.6506410256410257, 0.6601731601731601, 0.8659313725490195, 0.6638888888888889]","[0.6847222222222222, 0.5555555555555556, 0.6462121212121212, 0.6257575757575757, 0.6353896103896104, 0.6280303030303029, 0.6242424242424243, 0.6558080808080808, 0.825, 0.6535353535353535]","[0.6791474654377879, 0.5482919254658385, 0.6486091631603553, 0.6333333333333333, 0.6256613756613756, 0.6318818436465496, 0.6064285714285714, 0.6468521421107627, 0.8251322751322752, 0.6558080808080808]","[0.6929347826086957, 0.6062252964426877, 0.654891304347826, 0.653911731916847, 0.6826317473376297, 0.651010101010101, 0.6704843304843305, 0.6714285714285715, 0.8637254901960785, 0.6567901234567901]","[0.6739130434782609, 0.5869565217391305, 0.6521739130434783, 0.6304347826086957, 0.6444444444444445, 0.6444444444444445, 0.6222222222222222, 0.6666666666666666, 0.8222222222222222, 0.6444444444444445]","[0.6737327188940092, 0.5693356737780177, 0.6511474276886802, 0.6313405797101449, 0.6346854791299236, 0.6469965764083412, 0.6168253968253968, 0.6595402298850574, 0.823668430335097, 0.6478787878787878]","[array([[ 7,  3,  0,  2],
       [ 1,  8,  0,  0],
       [ 0,  0,  6,  4],
       [ 0,  0,  5, 10]]), array([[ 6,  5,  0,  1],
       [ 4,  5,  0,  0],
       [ 1,  0,  3,  6],
       [ 0,  1,  1, 13]]), array([[ 9,  2,  0,  0],
       [ 2,  6,  0,  2],
       [ 1,  0,  5,  4],
       [ 0,  0,  5, 10]]), array([[ 7,  1,  1,  2],
       [ 3,  5,  0,  2],
       [ 0,  0,  7,  3],
       [ 3,  0,  2, 10]]), array([[ 8,  1,  1,  1],
       [ 7,  3,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 10]]), array([[ 6,  5,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  2, 12]]), array([[ 4,  5,  2,  0],
       [ 1,  6,  1,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  4, 10]]), array([[ 6,  2,  2,  1],
       [ 4,  4,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[11,  0,  0,  0],
       [ 3,  6,  0,  0],
       [ 0,  0,  9,  1],
       [ 3,  0,  1, 11]]), array([[7, 1, 1, 2],
       [1, 7, 0, 1],
       [1, 0, 6, 3],
       [0, 1, 5, 9]])]"
5,"[0.8030634573304157, 0.8205689277899344, 0.8231441048034934, 0.7816593886462883, 0.8260869565217391, 0.8235294117647058, 0.7991266375545851, 0.7991266375545851, 0.7685589519650655, 0.7925764192139738]","[0.8030634573304157, 0.8205689277899344, 0.8231441048034934, 0.7816593886462883, 0.8260869565217391, 0.8235294117647058, 0.7991266375545851, 0.7991266375545851, 0.7685589519650655, 0.7925764192139738]","[0.8030634573304157, 0.8205689277899344, 0.8231441048034934, 0.7816593886462883, 0.8260869565217391, 0.8235294117647058, 0.7991266375545851, 0.7991266375545851, 0.7685589519650655, 0.7925764192139738]","[0.8030634573304157, 0.8205689277899344, 0.8231441048034934, 0.7816593886462883, 0.8260869565217391, 0.8235294117647058, 0.7991266375545851, 0.7991266375545851, 0.7685589519650655, 0.7925764192139738]","[0.8188029100529102, 0.8372758642930856, 0.8201319344940748, 0.7767294724080561, 0.8311387829349273, 0.822557262456525, 0.7999526292251201, 0.7903797190517998, 0.7721791187739464, 0.7876926135078098]","[0.7874756833808486, 0.7987258930068758, 0.8265884256545729, 0.7789354484668658, 0.8167904805461819, 0.8227049570628705, 0.7889979128719513, 0.7919299790955114, 0.7595853057551268, 0.7909337365901608]","[0.7841686576515104, 0.8082944599379994, 0.8206432404526414, 0.776925337919329, 0.8218448579815917, 0.8220365561351792, 0.7828078533556936, 0.7896568743583668, 0.7608431707696504, 0.7891114793004443]","[0.8180011114584419, 0.8295411306293794, 0.8312265913443816, 0.7851383817368057, 0.8290629179265495, 0.8262546131987375, 0.8076725596977891, 0.7992216799383508, 0.7771026368184177, 0.7931287258734606]","[0.8030634573304157, 0.8205689277899344, 0.8231441048034934, 0.7816593886462883, 0.8260869565217391, 0.8235294117647058, 0.7991266375545851, 0.7991266375545851, 0.7685589519650655, 0.7925764192139738]","[0.793189410666017, 0.8161150162621562, 0.8244541034384882, 0.782507199588744, 0.8254496652623525, 0.824263548972101, 0.7931002785564087, 0.7979182551234952, 0.7681153255525981, 0.7926758904079472]","[array([[ 49,  33,  12,   6],
       [  2, 127,   2,   3],
       [  2,   0,  76,  11],
       [  1,   8,  10, 115]]), array([[ 67,  24,   6,   3],
       [  6, 123,   0,   5],
       [  1,   1,  60,  27],
       [  2,   5,   2, 125]]), array([[ 83,  11,   5,   2],
       [ 19, 112,   0,   3],
       [  6,   2,  77,   4],
       [  5,   6,  18, 105]]), array([[ 80,  17,   3,   1],
       [ 24, 105,   2,   3],
       [  1,   1,  66,  21],
       [  8,   1,  18, 107]]), array([[ 77,  15,   2,   7],
       [ 14, 113,   0,   8],
       [  2,   0,  68,  19],
       [  1,   3,   9, 122]]), array([[ 82,   8,   2,   9],
       [ 18, 111,   0,   5],
       [  2,   1,  74,  13],
       [  6,   4,  13, 111]]), array([[ 55,  25,  12,   9],
       [  6, 126,   0,   2],
       [  2,   0,  77,  10],
       [  2,   1,  23, 108]]), array([[ 66,  18,  12,   5],
       [ 17, 114,   1,   2],
       [  2,   0,  73,  14],
       [  3,   4,  14, 113]]), array([[ 79,  11,   6,   5],
       [ 31,  98,   1,   4],
       [  5,   2,  58,  24],
       [  5,   5,   7, 117]]), array([[ 72,  21,   5,   3],
       [ 19, 107,   1,   7],
       [  5,   0,  74,  10],
       [  5,   5,  14, 110]])]","[0.5652173913043478, 0.6521739130434783, 0.5434782608695652, 0.6521739130434783, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222, 0.6888888888888889, 0.6666666666666666, 0.6]","[0.5652173913043478, 0.6521739130434783, 0.5434782608695652, 0.6521739130434783, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222, 0.6888888888888889, 0.6666666666666666, 0.6]","[0.5652173913043478, 0.6521739130434783, 0.5434782608695652, 0.6521739130434783, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222, 0.6888888888888889, 0.6666666666666666, 0.6]","[0.5652173913043478, 0.6521739130434783, 0.5434782608695652, 0.6521739130434783, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222, 0.6888888888888889, 0.6666666666666666, 0.6]","[0.5824175824175825, 0.6989583333333333, 0.5295017482517482, 0.657986111111111, 0.7163461538461539, 0.7799107142857142, 0.6506410256410257, 0.6890782828282829, 0.6813492063492064, 0.6095238095238096]","[0.5791666666666666, 0.6458333333333334, 0.5348484848484848, 0.6446969696969697, 0.722077922077922, 0.7628787878787878, 0.6242424242424243, 0.6919191919191919, 0.6563131313131313, 0.6141414141414141]","[0.5631265664160401, 0.6117460317460317, 0.5207471487893895, 0.6499594006053, 0.7094301579427438, 0.7678295932678822, 0.6064285714285714, 0.6735042735042734, 0.6637938596491229, 0.6085051971621844]","[0.5935260391782131, 0.7024456521739131, 0.5392406506536941, 0.6577596618357487, 0.7200854700854701, 0.7811507936507937, 0.6704843304843305, 0.715993265993266, 0.682363315696649, 0.6045502645502645]","[0.5652173913043478, 0.6521739130434783, 0.5434782608695652, 0.6521739130434783, 0.7111111111111111, 0.7777777777777778, 0.6222222222222222, 0.6888888888888889, 0.6666666666666666, 0.6]","[0.5622480113326794, 0.6212008281573499, 0.5306224691230234, 0.6536630924221952, 0.7061781340957543, 0.7764297958547609, 0.6168253968253968, 0.685128205128205, 0.6700760233918128, 0.5991552549084308]","[array([[5, 5, 0, 2],
       [2, 6, 1, 0],
       [0, 0, 7, 3],
       [0, 1, 6, 8]]), array([[ 5,  6,  0,  1],
       [ 0,  9,  0,  0],
       [ 1,  0,  3,  6],
       [ 0,  1,  1, 13]]), array([[ 3,  6,  2,  0],
       [ 1,  7,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 6,  2,  1,  2],
       [ 3,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 2,  1,  1, 11]]), array([[6, 3, 1, 1],
       [1, 9, 0, 0],
       [0, 0, 8, 2],
       [1, 0, 4, 9]]), array([[ 9,  2,  0,  0],
       [ 3,  7,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[ 4,  5,  2,  0],
       [ 1,  6,  1,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  4, 10]]), array([[ 6,  2,  3,  0],
       [ 3,  5,  0,  1],
       [ 0,  0, 10,  0],
       [ 0,  2,  3, 10]]), array([[ 7,  2,  0,  2],
       [ 4,  5,  0,  0],
       [ 1,  0,  7,  2],
       [ 2,  0,  2, 11]]), array([[6, 2, 1, 2],
       [1, 7, 0, 1],
       [1, 0, 6, 3],
       [1, 1, 5, 8]])]"
15,"[0.849015317286652, 0.8512035010940919, 0.8384279475982532, 0.8187772925764192, 0.8282608695652174, 0.8235294117647058, 0.8449781659388647, 0.8449781659388647, 0.834061135371179, 0.8580786026200873]","[0.849015317286652, 0.8512035010940919, 0.8384279475982532, 0.8187772925764192, 0.8282608695652174, 0.8235294117647058, 0.8449781659388647, 0.8449781659388647, 0.834061135371179, 0.8580786026200873]","[0.849015317286652, 0.8512035010940919, 0.8384279475982532, 0.8187772925764192, 0.8282608695652174, 0.8235294117647058, 0.8449781659388647, 0.8449781659388647, 0.834061135371179, 0.8580786026200873]","[0.849015317286652, 0.8512035010940919, 0.8384279475982532, 0.8187772925764192, 0.8282608695652174, 0.8235294117647058, 0.8449781659388647, 0.8449781659388647, 0.834061135371179, 0.8580786026200873]","[0.848819345217845, 0.8680945430551305, 0.8401636396370321, 0.8142839469252164, 0.8234230055658628, 0.8214950803875255, 0.8418428322462098, 0.8415387191741414, 0.8322917109935366, 0.8521633504036417]","[0.8434726647660574, 0.8343602213650847, 0.8319994753122806, 0.8141493002226602, 0.8281696147142805, 0.8190475017651019, 0.8403685350087918, 0.8405864630568374, 0.8222744880558825, 0.8600966272209982]","[0.8450685254451585, 0.8437700487653153, 0.8315399784873356, 0.8127765549501638, 0.8252154392664788, 0.8201393391398837, 0.8386099869774541, 0.8400246689808468, 0.8256377946290699, 0.8542937702554942]","[0.8501802766478538, 0.8623309329154749, 0.844555996820736, 0.8213465838007659, 0.8299455513430668, 0.8232710747749444, 0.8467220268919795, 0.8465586627928695, 0.8338194108196854, 0.8627671409299001]","[0.849015317286652, 0.8512035010940919, 0.8384279475982532, 0.8187772925764192, 0.8282608695652174, 0.8235294117647058, 0.8449781659388647, 0.8449781659388647, 0.834061135371179, 0.8580786026200873]","[0.8486057945935661, 0.849847636310991, 0.8370201673167107, 0.8186485327170494, 0.8286114918596356, 0.8232711637853767, 0.8435757600828705, 0.8448619453293243, 0.8323679981971609, 0.858718663209932]","[array([[ 77,  14,   7,   2],
       [ 10, 118,   2,   4],
       [  1,   2,  75,  11],
       [  0,   8,   8, 118]]), array([[ 82,   8,   3,   7],
       [  7, 120,   0,   7],
       [  1,   1,  60,  27],
       [  2,   2,   3, 127]]), array([[ 72,  19,   5,   5],
       [  5, 127,   1,   1],
       [  3,   4,  76,   6],
       [  2,   6,  17, 109]]), array([[ 78,  19,   3,   1],
       [  8, 121,   4,   1],
       [  1,   1,  71,  16],
       [  6,   3,  20, 105]]), array([[ 80,  11,   4,   6],
       [ 11, 117,   0,   7],
       [  2,   0,  76,  11],
       [  7,   2,  18, 108]]), array([[ 76,  14,   2,   9],
       [ 12, 117,   0,   5],
       [  3,   0,  74,  13],
       [  6,   4,  13, 111]]), array([[ 75,  14,   3,   9],
       [  5, 128,   0,   1],
       [  1,   1,  77,  10],
       [  5,   2,  20, 107]]), array([[ 80,  11,   3,   7],
       [  7, 124,   1,   2],
       [  1,   1,  74,  13],
       [  3,   3,  19, 109]]), array([[ 73,  17,   6,   5],
       [  7, 122,   1,   4],
       [  4,   0,  69,  16],
       [  3,   4,   9, 118]]), array([[ 89,   5,   4,   3],
       [  8, 122,   1,   3],
       [  3,   0,  77,   9],
       [  5,   3,  21, 105]])]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.6521739130434783, 0.5777777777777777, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6888888888888889, 0.6444444444444445]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.6521739130434783, 0.5777777777777777, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6888888888888889, 0.6444444444444445]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.6521739130434783, 0.5777777777777777, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6888888888888889, 0.6444444444444445]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.6521739130434783, 0.5777777777777777, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6888888888888889, 0.6444444444444445]","[0.6875, 0.6958333333333333, 0.6476301476301476, 0.6526830808080808, 0.5743006993006994, 0.6674107142857143, 0.7102564102564102, 0.6492673992673992, 0.6801136363636364, 0.6311147186147186]","[0.6833333333333333, 0.6527777777777778, 0.6568181818181819, 0.6446969696969697, 0.5766233766233766, 0.6446969696969697, 0.652020202020202, 0.6659090909090909, 0.6752525252525252, 0.6285353535353535]","[0.6787854030501089, 0.6413419913419913, 0.6480244583791495, 0.6479935175181355, 0.5698221343873517, 0.6525886747660942, 0.630995670995671, 0.6479913551995932, 0.6769708469898224, 0.6271739130434782]","[0.6902173913043478, 0.6978260869565218, 0.6542177629134152, 0.6541364734299517, 0.5912975912975913, 0.676605339105339, 0.727065527065527, 0.6579731379731381, 0.6861111111111111, 0.6427368927368927]","[0.6739130434782609, 0.6739130434782609, 0.6521739130434783, 0.6521739130434783, 0.5777777777777777, 0.6666666666666666, 0.6444444444444445, 0.6666666666666666, 0.6888888888888889, 0.6444444444444445]","[0.6755470304063654, 0.655561829474873, 0.6491855821027047, 0.6524691813685687, 0.5785893719806764, 0.6687233316265575, 0.637960557960558, 0.6533152527050314, 0.6868226860636728, 0.6413848631239936]","[array([[10,  0,  0,  2],
       [ 2,  6,  1,  0],
       [ 0,  1,  7,  2],
       [ 0,  1,  6,  8]]), array([[ 8,  3,  0,  1],
       [ 2,  7,  0,  0],
       [ 0,  1,  3,  6],
       [ 0,  1,  1, 13]]), array([[8, 3, 0, 0],
       [2, 8, 0, 0],
       [1, 0, 5, 4],
       [0, 2, 4, 9]]), array([[ 6,  2,  1,  2],
       [ 3,  6,  0,  1],
       [ 1,  0,  7,  2],
       [ 1,  2,  1, 11]]), array([[4, 5, 2, 0],
       [5, 5, 0, 0],
       [0, 0, 8, 2],
       [2, 0, 3, 9]]), array([[ 6,  5,  0,  0],
       [ 5,  5,  0,  0],
       [ 0,  0,  6,  3],
       [ 0,  1,  1, 13]]), array([[ 4,  5,  2,  0],
       [ 0,  7,  1,  1],
       [ 0,  0,  8,  2],
       [ 0,  1,  4, 10]]), array([[ 4,  4,  1,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[ 6,  3,  0,  2],
       [ 4,  5,  0,  0],
       [ 0,  0,  8,  2],
       [ 1,  0,  2, 12]]), array([[ 7,  2,  0,  2],
       [ 4,  4,  0,  1],
       [ 1,  1,  7,  1],
       [ 0,  0,  4, 11]])]"
20,"[0.8643326039387309, 0.8424507658643327, 0.8275109170305677, 0.851528384279476, 0.8391304347826087, 0.8562091503267973, 0.8384279475982532, 0.8427947598253275, 0.8668122270742358, 0.834061135371179]","[0.8643326039387309, 0.8424507658643327, 0.8275109170305677, 0.851528384279476, 0.8391304347826087, 0.8562091503267973, 0.8384279475982532, 0.8427947598253275, 0.8668122270742358, 0.834061135371179]","[0.8643326039387309, 0.8424507658643327, 0.8275109170305677, 0.851528384279476, 0.8391304347826087, 0.8562091503267973, 0.8384279475982532, 0.8427947598253275, 0.8668122270742358, 0.834061135371179]","[0.8643326039387309, 0.8424507658643327, 0.8275109170305677, 0.851528384279476, 0.8391304347826087, 0.8562091503267973, 0.8384279475982532, 0.8427947598253275, 0.8668122270742358, 0.834061135371179]","[0.8604989144623262, 0.8545611955094714, 0.8247422850495428, 0.8452452521261844, 0.8363852897721511, 0.850259752467949, 0.8325287704421562, 0.8428296828993693, 0.8601936104541629, 0.8323473530103576]","[0.8584680529934596, 0.8286697132315948, 0.8254431618744635, 0.8482301336791402, 0.8370951327342473, 0.8586100027913239, 0.8390385512641487, 0.8356729120002391, 0.861347741767301, 0.8392984045176277]","[0.8589536084914493, 0.8319727914585243, 0.8222794839041541, 0.8459096014650176, 0.8356568435074321, 0.8519849157274448, 0.8347381864623244, 0.8359239444820148, 0.8607393604528992, 0.8291385582967767]","[0.8652217493314094, 0.8503732130609065, 0.8330707442555222, 0.853231391869879, 0.842467724459033, 0.8627423474604862, 0.8418475768291811, 0.8470249335555242, 0.8672327442725052, 0.8488326947511087]","[0.8643326039387309, 0.8424507658643327, 0.8275109170305677, 0.851528384279476, 0.8391304347826087, 0.8562091503267973, 0.8384279475982532, 0.8427947598253275, 0.8668122270742358, 0.834061135371179]","[0.8643255221690384, 0.8374992864589647, 0.8272491293558232, 0.8515561302960086, 0.8399021878451243, 0.8570944391252971, 0.8391986927448455, 0.8418788689947542, 0.8669956768013781, 0.8348543717213289]","[array([[ 86,   7,   5,   2],
       [  9, 121,   1,   3],
       [  7,   2,  71,   9],
       [  5,   6,   6, 117]]), array([[ 61,  23,   9,   7],
       [  4, 125,   0,   5],
       [  0,   3,  76,  10],
       [  1,   5,   5, 123]]), array([[ 75,  19,   5,   2],
       [ 10, 122,   0,   2],
       [  6,   2,  77,   4],
       [  6,   6,  17, 105]]), array([[ 88,   9,   3,   1],
       [  4, 126,   3,   1],
       [  1,   1,  71,  16],
       [  6,   3,  20, 105]]), array([[ 81,   9,   3,   8],
       [  8, 119,   3,   5],
       [  2,   0,  75,  12],
       [  2,   3,  19, 111]]), array([[ 92,   1,   4,   4],
       [ 10, 122,   1,   1],
       [  3,   0,  76,  11],
       [  9,   2,  20, 103]]), array([[ 82,   7,   3,   9],
       [ 15, 118,   0,   1],
       [  2,   0,  77,  10],
       [  5,   2,  20, 107]]), array([[ 75,  16,   3,   7],
       [  2, 128,   3,   1],
       [  1,   1,  74,  13],
       [  4,   2,  19, 109]]), array([[ 85,   6,   7,   3],
       [  8, 124,   1,   1],
       [  2,   0,  73,  14],
       [  6,   3,  10, 115]]), array([[ 87,   9,   4,   1],
       [  8, 122,   2,   2],
       [  6,   0,  78,   5],
       [  7,   2,  30,  95]])]","[0.6086956521739131, 0.5869565217391305, 0.5869565217391305, 0.6956521739130435, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.6222222222222222]","[0.6086956521739131, 0.5869565217391305, 0.5869565217391305, 0.6956521739130435, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.6222222222222222]","[0.6086956521739131, 0.5869565217391305, 0.5869565217391305, 0.6956521739130435, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.6222222222222222]","[0.6086956521739131, 0.5869565217391305, 0.5869565217391305, 0.6956521739130435, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.6222222222222222]","[0.6391681235431236, 0.6197916666666666, 0.5815025252525252, 0.7076655982905983, 0.7564788153023447, 0.6296703296703297, 0.5617521367521368, 0.710576923076923, 0.6847319347319347, 0.6203865578865579]","[0.6097222222222222, 0.5736111111111111, 0.578030303030303, 0.6946969696969697, 0.6831168831168832, 0.6308080808080808, 0.5686868686868687, 0.7113636363636363, 0.6800505050505049, 0.6313131313131314]","[0.6130952380952381, 0.553961038961039, 0.5785835556633518, 0.6934376614748652, 0.6792328042328042, 0.6272181891510384, 0.5549456975772765, 0.705456095481671, 0.6708791208791209, 0.6188219992567818]","[0.6290285801155366, 0.6290760869565217, 0.5866326306543698, 0.7063939985135638, 0.7525663878605056, 0.6496459096459096, 0.586039886039886, 0.7112535612535612, 0.6941206941206941, 0.6328800828800829]","[0.6086956521739131, 0.5869565217391305, 0.5869565217391305, 0.6956521739130435, 0.6888888888888889, 0.6444444444444445, 0.5777777777777777, 0.7111111111111111, 0.6888888888888889, 0.6222222222222222]","[0.6086956521739131, 0.5703218520609825, 0.5856647228168599, 0.6938580978942875, 0.6838918283362728, 0.6442181443391364, 0.5721303258145364, 0.7062006251776073, 0.680944240944241, 0.6196209587513936]","[array([[9, 1, 0, 2],
       [3, 5, 0, 1],
       [2, 0, 6, 2],
       [2, 0, 5, 8]]), array([[ 5,  6,  0,  1],
       [ 2,  7,  0,  0],
       [ 1,  1,  3,  5],
       [ 0,  2,  1, 12]]), array([[ 6,  5,  0,  0],
       [ 2,  6,  0,  2],
       [ 1,  0,  5,  4],
       [ 1,  0,  4, 10]]), array([[ 6,  2,  1,  2],
       [ 1,  8,  0,  1],
       [ 0,  1,  7,  2],
       [ 1,  2,  1, 11]]), array([[ 9,  0,  1,  1],
       [ 6,  4,  0,  0],
       [ 0,  0,  8,  2],
       [ 2,  0,  2, 10]]), array([[ 6,  4,  0,  1],
       [ 6,  4,  0,  0],
       [ 1,  0,  7,  1],
       [ 0,  0,  3, 12]]), array([[ 4,  5,  2,  0],
       [ 3,  4,  1,  1],
       [ 0,  0,  8,  2],
       [ 1,  0,  4, 10]]), array([[ 6,  2,  1,  2],
       [ 2,  6,  0,  1],
       [ 0,  0,  9,  1],
       [ 1,  0,  3, 11]]), array([[10,  1,  0,  0],
       [ 5,  4,  0,  0],
       [ 0,  0,  7,  3],
       [ 0,  1,  4, 10]]), array([[7, 3, 0, 1],
       [3, 5, 0, 1],
       [0, 1, 8, 1],
       [2, 0, 5, 8]])]"
